 5849 ; Лот бон иностранных 3 шт ;  ;  ;  ;  ; 27 ; bva150979 ; 320 
 3999 ; 25 эре. Швеция ; 1907 ;  ; Ag ; F ; 17 ; YAV71 ; 115 
 4000 ; 2 гривны. Украина. Николай Боголюбов ; 2009 ;  ; Cu/Ni ; AU ; 11 ; Mahfey ; 120 
 4001 ; 50 эре. Норвегия ; 1957 ;  ; Cu-Ni ; XF ; 10 ; gusar ; 57 
 4002 ; 5 гривен. Украина. 70 лет Корсунь-Шевченковской битве ; 2014 ;  ; Cu/Ni ; AU ; 20 ; aziya11 ; 189 
 4003 ; 1 эре. Швеция ; 1864 ;  ; Br ; XF+ ; 10 ; banks ; 264 
 4004 ; 1/12 скиллинга. Швеция ; 1825 ;  ; Cu ; VF ; 25 ; dsp ; 522 
 4005 ; 1/2 скиллинга. Швеция ; 1821 ;  ; Cu ; F ; 22 ; Monata ; 237 
 4006 ; 1 эре. Швеция ; 1741 ;  ; Cu ; F ; 16 ; hf426 ; 305 
 4007 ; 2 эре. Швеция ; 1766 ;  ; Cu ; F+ ; 10 ; Monata ; 169 
 4008 ; 5 крон. Швеция ; 1972 ;  ; Cu/Ni ; XF ; 13 ; 1999 ; 60 
 4009 ; 5 долларов. Ниуэ. Чемпионат Европы по футболу в Германии в 1988г ; 1988 ;  ; Cu/Ni ; XF+ ; 25 ; BratecZu ; 355 
 4010 ; 10 юаней. Китай ; 1999 ;  ; Би/м ; AU ; 24 ; kornum ; 204 
 4011 ; 1 доллар. Острова Кука. Англия ожидает, что каждый человек будет выполнять свой долг ; 2007 ;  ; Cu-Ni ; AU ; 17 ; Redkyt ; 226 
 4012 ; 2 евро. Монетовидный жетон ; 1997 ;  ; Cu-Ni ; AU ; 18 ; SergeyDzen ; 104 
 4013 ; 5 евро. Финляндия ; 2007 ;  ; Би/м ; AU ; 13 ; кс ; 274 
 4014 ; 2 фунта. Великобритания ; 2010 ;  ; Латунь ; XF- ; 28 ; SKeeper ; 164 
 4015 ; 2 экю. Нидерланды ; 1995 ;  ; Cu-Ni ; AU ; 20 ; ВМШ ; 137 
 4016 ; 100 лир. Италия ; 1981 ;  ; St ; XF ; 28 ; t_v_v ; 44 
 4017 ; 50 сантимов. Бельгия ; 1886 ;  ; Ag ; F+ ; 23 ; byrozka ; 45 
 4018 ; 10 центов. Нидерланды ; 1914 ;  ; Ag ; F-VF ; 27 ; DVZ ; 42 
 4019 ; 50 бани. Румыния ; 1912 ;  ; Ag ; F+ ; 31 ; Emv ; 66 
 4020 ; 1/2 франка. Швейцарии ; 1968 ;  ; Cu-Ni ; VF+ ; 9 ; byrozka ; 17 
 4021 ; 1 пенни. Великобритания ; 1797 ;  ; Cu ; F- ; 33 ; Шмейхель ; 46 
 4022 ; 10 лепта. Греция ; 1895 ;  ; Cu-Ni ; VF- ; 24 ; andy2012 ; 126 
 4023 ; 50 лепта. Греция ; 1926 ;  ; Cu-Ni ; VF ; 20 ; igor26 ; 118 
 4024 ; 10 лепта. Греция ; 1912 ;  ; Cu-Ni ; VF ; 20 ; 220W ; 102 
 4025 ; 2 драхмы. Греция ; 1926 ;  ; Cu-Ni ; VF ; 7 ; YAV71 ; 51 
 4026 ; 2 лей. Румыния ; 1924 ;  ; Cu-Ni ; VF ; 22 ; Александр007 ; 67 
 4027 ; 5 драхм. Греция ; 1973 ;  ; Cu-Ni ; XF ; 24 ; Monata ; 100 
 4028 ; 1 драхма. Греция ; 1926 ;  ; Cu-Ni ; VF ; 33 ; Monata ; 90 
 4029 ; 20 лепта. Греция ; 1895 ;  ; Cu-Ni ; VF- ; 30 ; igor26 ; 189 
 4030 ; 5 крон. Чехословакия ; 1938 ;  ; Cu-Ni ; VF+ ; 10 ; MDV ; 41 
 4031 ; 20 лепта. Греция ; 1912 ;  ; Cu-Ni ; VF ; 34 ; kornum ; 182 
 4032 ; 1 лев. Болгария ; 1960 ;  ; Cu-Ni ; XF ; 32 ; DVZ ; 169 
 4033 ; 25 пара. Черногория ; 1920 ;  ; Cu-Ni ; F-VF ; 35 ; DVZ ; 114 
 4034 ; 1 лей. Румыния ; 1924 ;  ; Cu-Ni ; VF- ; 11 ; krugerrand ; 36 
 4035 ; 10 cтотинок. Болгария ; 1881 ;  ; Br ; F-VF ; 40 ; val211 ; 123 
 4036 ; 2 стотинки. Болгария ; 1901 ;  ; Br ; VF ; 34 ; балбес ; 140 
 4037 ; 1 крона. Чехия и Моравия ; 1942 ;  ; Zn ; VF- ; 30 ; DVZ ; 62 
 4038 ; 5 фенигов. Польша ; 1917 ;  ; Fe ; F-VF ; 28 ; 220W ; 276 
 4039 ; 20 хеллеров. Чехия и Моравия ; 1941 ;  ; Zn ; F-VF ; 11 ; DVZ ; 62 
 4040 ; 10 фенигов. Польша ; 1917 ;  ; Fe ; F-VF ; 52 ; arkan ; 473 
 4041 ; 1000 лир. Сан-Марино ; 1998 ;  ; Би/м ; XF+ ; 14 ; dsp ; 144 
 4042 ; 500 лир. Италия ; 1993 ;  ; Би/м ; XF+ ; 7 ; SKeeper ; 61 
 4043 ; 50 крон. Чехия ; 2012 ;  ; Би/м ; AU ; 14 ; tss ; 101 
 4044 ; 5 куна. Хорватия ; 2000 ;  ; Cu-Ni ; VF ; 3 ; eurosi ; 32 
 4045 ; 50 центов. Британские Карибские Территории ; 1955 ;  ; Cu-Ni ; F-VF ; 5 ; eurosi ; 77 
 3946 ; 25 новых пенсов. Великобритания. Принц Уэльский и Леди Диана ; 1981 ;  ; Cu/Ni ; XF ; 14 ; Armando ; 153 
 3947 ; 50 пенсов. Гернси ; 1970 ;  ; Cu-Ni ; VF-XF ; 19 ; SKeeper ; 62 
 3948 ; 1 дайм. США ; 1911 ;  ; Ag ; VF- ; 26 ; Гурий ; 135 
 3949 ; 25 новых пенсов. Великобритания. Принц Чарльз и леди Диана ; 1981 ;  ; Cu/Ni ; XF ; 23 ; kgbplus ; 130 
 3950 ; 1 дайм. США ; 1941 ;  ; Ag ; F ; 11 ; smapd ; 85 
 3951 ; 2 гривны. Украина. Борис Мартос ; 2009 ;  ; Cu/Ni ; AU ; 11 ; seawolf_111 ; 114 
 3952 ; 6 секс евро ;  ;  ; Би/м ; AU ; 15 ; serega 2014 ; 294 
 3953 ; 1 гульден. Нидерландские Антиллы ; 1990 ;  ; Al/Br ; XF ; 5 ; ngwee ; 42 
 3954 ; 50 эре. Швеция ; 1936 ;  ; Ag ; VF ; 25 ; DNV73 ; 101 
 3955 ; 2 лева. Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; AU ; 12 ; sibirian ; 84 
 3956 ; 1 динар. Сербия ; 2010 ;  ; Лат/Fe ; XF ; 7 ; Oleg73 ; 8 
 3957 ; 1 пенс. Фолклендские о-ва ; 2011 ;  ; Cu/Fe ; XF+ ; 6 ; ag58 ; 19 
 3958 ; 10 франков. Французская Полинезия ; 2001 ;  ; Cu/Ni ; XF- ; 23 ; Taras58 ; 69 
 3959 ; 2 лева. Болгария. 1300 лет Болгарии. Мать с ребенком ; 1981 ;  ; Cu-Ni ; VF-XF ; 9 ; aziya11 ; 78 
 3960 ; 25 сантимов. Люксембург ; 1927 ;  ; Cu-Ni ; XF ; 26 ; 220W ; 138 
 3961 ; 25 центов. Аруба ; 1989 ;  ; Cu-Ni ; XF+ ; 9 ; ngwee ; 51 
 3962 ; 2 чентезимо. Италия ; 1915 ;  ; Br ; VF-XF ; 14 ; DVZ ; 74 
 3963 ; 1/2 пенни. Великобритания ; 1931 ;  ; Br ; VF ; 5 ; Armando ; 46 
 3964 ; 1 франк. Люксембург ; 1924 ;  ; Cu-Ni ; XF ; 32 ; YAV71 ; 71 
 3965 ; 1 кванза. Ангола ; 2012 ;  ; Лат ; XF ; 12 ; Armando ; 98 
 3966 ; 5 сенти. Эстония ; 1931 ;  ; Br ; VF- ; 25 ; dmivanych ; 50 
 3967 ; 2 лева. Болгария. 100 лет Апрелького восстания ; 1976 ;  ; Cu-Ni ; XF ; 17 ; VOLKODAVS5 ; 105 
 3968 ; 10 франков. Франция ; 1977 ;  ; Al/Br ; XF ; 10 ; Почта России ; 10 
 3969 ; 25 новых пенсов. Великобритания. 80 лет королеве-матери ; 1980 ;  ; Cu-Ni ; AU ; 27 ; gdrg2 ; 90 
 3970 ; 5 пара. Сербия ; 1912 ;  ; Cu/Ni ; XF- ; 27 ; asternox ; 193 
 3971 ; 50 центов. Новая Зеландия ; 1980 ;  ; Cu-Ni ; VF ; 12 ; deen ; 40 
 3972 ; 20 чентезимо. Италия ; 1908 ;  ; Ni ; XF+ ; 28 ; коно ; 102 
 3973 ; 1 цент. Канада ; 1933 ;  ; Br ; VF-XF ; 15 ; Шмейхель ; 32 
 3974 ; 10 пфеннигов. Германия ; 1876A ;  ; Cu-Ni ; VF ; 4 ; Варвар ; 7 
 3975 ; 25 эре. Дания ; 1930 ;  ; Cu-Ni ; VF+ ; 9 ; DVZ ; 22 
 3976 ; 3 пенса. Великобритания ; 1937 ;  ; Ag ; XF ; 26 ; gdrg2 ; 104 
 3977 ; 5 эскудо. Португалия ; 1979 ;  ; Cu-Ni ; XF+ ; 27 ; Armando ; 30 
 3978 ; 10 халала. Саудовская Аравия ; 1392 ;  ; Cu-Ni ; XF ; 10 ; Почта России ; 9 
 3979 ; 5 крон. Чехословакия ; 1929 ;  ; Ag ; F+ ; 33 ; Rober ; 93 
 3980 ; 10 франков. Франция ; 1932 ;  ; Ag ; F-VF ; 19 ; Rober ; 223 
 3981 ; 1 доллар. Гон-Конг ; 1979 ;  ; Cu-Ni ; VF+ ; 12 ; new life ; 32 
 3982 ; 2 лева. Болгария. 1300 лет Болгарии. Мать с ребенком ; 1981 ;  ; Cu-Ni ; XF ; 10 ; aziya11 ; 80 
 3983 ; 2 гривны. Украина. Иван Багряный ; 2007 ;  ; Cu/Ni ; AU ; 13 ; кс ; 101 
 3984 ; 1 марка. Финляндия ; серебр. ;  ; Ag ; VF- ; 19 ; pref ; 57 
 3985 ; 1 эре. Швеция ; 1905 ;  ; Br ; VF ; 13 ; YAV71 ; 75 
 3986 ; 10 заиров. Заир ; 1988 ;  ; Al/Br ; XF+ ; 7 ; ngwee ; 79 
 3987 ; 20 пфеннигов. Германия ; 1875D ;  ; Ag ; F ; 10 ; pref ; 34 
 3988 ; 1 гульден. Нидерланды ; 1940 ;  ; Ag ; VF-XF ; 50 ; Rober ; 227 
 3989 ; 25 новых пенсов. Великобритания. 25 лет правления ; 1977 ;  ; Cu-Ni ; AU ; 41 ; gdrg2 ; 107 
 3990 ; 5 центов. Родезия ; 1975 ;  ; Cu-Ni ; VF-XF ; 18 ; YAV71 ; 47 
 3991 ; 3 пенса. Южная Родезия ; 1951 ;  ; Cu-Ni ; VF+ ; 25 ; irino4ka ; 192 
 3992 ; 25 новых пенсов. Великобритания. 25 лет правления ; 1972 ;  ; Cu-Ni ; AU ; 16 ; kimavva ; 90 
 3993 ; 1 юань. Китай ; 2010 ;  ; Cu-Ni ; XF ; 7 ; gorbi ; 8 
 3994 ; 5 динар. Югославия ; 1972 ;  ; Cu/Ni ; VF-XF ; 3 ; Tartan ; 4 
 3995 ; 50 центов. Австралия ; 2001 ;  ; Cu-Ni ; VF+ ; 14 ; ua0fki ; 62 
 3896 ; 1 доллар. США ; 1971D ;  ; Cu-Ni ; VF ; 12 ; arsenich-s ; 114 
 3897 ; 1 франк. Люксембург ; 1965 ;  ; Cu-Ni ; XF ; 4 ; Kolya2788 ; 11 
 3898 ; 100 эскудо. Португалия ; 1989 ;  ; Би/м ; XF ; 9 ; Kolya2788 ; 23 
 3899 ; 5 марок. ФРГ ; 1951F ;  ; Ag ; VF+ ; 17 ; zelya ; 225 
 3900 ; 25 центов. Канада ; 1964 ;  ; Ag ; VF- ; 5 ; kuder ; 133 
 3901 ; 2 кроны. Швеция ; 1961 ;  ; Ag ; AU ; 19 ; Salut18 ; 217 
 3902 ; 25 эре. Швеция ; 1953 ;  ; Ag ; AU ; 19 ; aziya11 ; 43 
 3903 ; 10 пара. Сербия ; 1912 ;  ; Cu/Ni ; VF-XF ; 14 ; DVZ ; 101 
 3904 ; 2 грошена. Австрия ; 1952 ;  ; Al ; VF ; 7 ; Vahid ; 11 
 3905 ; 1 сен. Япония ; 1884 ;  ; Cu ; VF+ ; 25 ; kergudu ; 113 
 3906 ; 25 центов. Багамы ; 1979 ;  ; Cu-Ni ; XF ; 7 ; Шмейхель ; 17 
 3907 ; 25 сантимов. Люксембург ; 1946 ;  ; Br ; XF+ ; 19 ; kornum ; 67 
 3908 ; 20 динаров. Югославия ; 1938 ;  ; Ag ; XF ; 57 ; vesta78 ; 259 
 3909 ; 5 марок. ФРГ ; 1951J ;  ; Ag ; VF+ ; 18 ; zelya ; 229 
 3910 ; 10 писо. Филиппины ; 2013 ;  ; Би/м ; AU ; 19 ; kornum ; 81 
 3911 ; 5 пара. Сербия ; 1884 ;  ; Cu-Ni ; VF-XF ; 26 ; tss ; 185 
 3912 ; 2 песо. Аргентина ; 2011 ;  ; Би/м ; XF ; 5 ; Redkyt ; 22 
 3913 ; 1/2 марки. Германия ; 1915A ;  ; Ag ; VF- ; 7 ; yunonik ; 124 
 3914 ; 20 марок. ГДР. Эрнст Тельманн ; 1971 ;  ; Cu/Ni ; XF- ; 17 ; Rober ; 78 
 3915 ; 5 марок. ФРГ. Карл Маркс ; 1983J ;  ; Cu/Ni ; XF ; 21 ; Щука ; 184 
 3916 ; 6 пенсов. Южная Родезия ; 1949 ;  ; Cu-Ni ; VF ; 30 ; arkan ; 157 
 3917 ; 1 крона. Великобритания. Черчилль ; 1965 ;  ; Cu/Ni ; XF- ; 10 ; Galagan1978 ; 89 
 3918 ; 50 центов. Австралия ; 1976 ;  ; Cu-Ni ; VF ; 7 ; buben ; 36 
 3919 ; 10 эре. Швеция ; 1956 ;  ; Ag ; AU ; 13 ; aziya11 ; 31 
 3920 ; 50 сентаво. Боливия ; 1939 ;  ; Cu/Ni ; AU ; 12 ; SKeeper ; 51 
 3921 ; 25 сантимов. Испания ; 1937 ;  ; Cu/Ni ; XF ; 15 ; krugerrand ; 73 
 3922 ; 6 пенсов. Великбритания ; 1924 ;  ; Ag ; F-VF ; 21 ; karl ; 61 
 3923 ; 25 эре. Швеция ; 1934 ;  ; Ag ; VF+ ; 27 ; DNV73 ; 67 
 3924 ; 200 лей. Румыния ; 1942 ;  ; Ag ; F+ ; 13 ; vangog3 ; 119 
 3925 ; 3 пенса. Великобритания ; 1938 ;  ; Ag ; VF-XF ; 27 ; gdrg2 ; 104 
 3926 ; 10 эре. Швеция ; 1936 ;  ; Ag ; VF- ; 11 ; aziya11 ; 27 
 3927 ; 2 лева. Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; XF ; 25 ; VOLKODAVS5 ; 110 
 3928 ; 2 сантима. Латвия ; 1928 ;  ; Br ; VF+ ; 9 ; ag58 ; 41 
 3929 ; 25 эре. Швеция ; 1955 ;  ; Ag ; AU ; 19 ; aziya11 ; 41 
 3930 ; 200 лир. Италия ; 1993 ;  ; Лат ; XF- ; 5 ; SKeeper ; 15 
 3931 ; 100 крон. Исландия ; 2007 ;  ; латунь ; XF ; 18 ; vesta78 ; 42 
 3932 ; 20 марок. ГДР. Вильгельм Пик ; 1972 ;  ; Cu/Ni ; XF- ; 13 ; TiBuL ; 74 
 3933 ; 1 крона. Великобритания. Черчилль ; 1965 ;  ; Cu/Ni ; XF- ; 8 ; -Fox- ; 104 
 3934 ; 10 центов. Канада ; 1965 ;  ; Ag ; VF+ ; 15 ; Шмейхель ; 59 
 3935 ; 1 крона. Австрия. Миллениу ; 1896 ;  ; Ag ; F+ ; 16 ; Rober ; 126 
 3936 ; 5 шиллингов. Великобритания. Коронация ; 1953 ;  ; Cu-Ni ; AU ; 39 ; vesta78 ; 185 
 3937 ; 10 эре. Дания ; 1874 ;  ; Ag ; F ; 11 ; Sterh ; 27 
 3938 ; 1 крона. Швеция ; 1947 ;  ; Ag ; F-VF ; 28 ; стоп ; 106 
 3939 ; 1/4 доллара. США ;  ;  ; Ag ; VF- ; 11 ; всыня ; 121 
 3940 ; 1 крона. Швеция ; 1963 ;  ; Ag ; VF ; 22 ; стоп ; 93 
 3941 ; 10 сантимов. Люксембург ; 1930 ;  ; Br ; XF ; 15 ; SKeeper ; 55 
 3942 ; 1 цент. Канада ; 1918 ;  ; Br ; VF- ; 12 ; Шмейхель ; 46 
 3943 ; 1 сен. Япония ; 1931 ;  ; Br ; VF+ ; 11 ; kolbur ; 46 
 3944 ; 50 эре. Швеция ; 1961 ;  ; Ag ; VF ; 14 ; aziya11 ; 67 
 3945 ; 50 пиастров. Египет ; 2007 ;  ; Лат ; AU ; 7 ; Redkyt ; 10 
 3846 ; 10 эре. Швеция ; 1894 ;  ; Ag ; F ; 17 ; vangog3 ; 46 
 3847 ; 10 эре. Швеция ; 1918 ;  ; Ag ; F-VF ; 11 ; vangog3 ; 28 
 3848 ; 10 эре. Швеция ; 1945 ;  ; Ag ; VF- ; 7 ; aziya11 ; 23 
 3849 ; 10 эре. Швеция ; 1946 ;  ; Ag ; VF+ ; 15 ; hf426 ; 41 
 3850 ; 10 эре. Швеция ; 1929 ;  ; Ag ; F-VF ; 7 ; aziya11 ; 27 
 3851 ; 10 эре. Швеция ; 1919 ;  ; Ag ; F-VF ; 13 ; vangog3 ; 41 
 3852 ; 10 эре. Швеция ; 1902 ;  ; Ag ; F ; 14 ; Sterh ; 32 
 3853 ; 10 эре. Швеция ; 1969 ;  ; Ag ; XF ; 9 ; aziya11 ; 23 
 3854 ; 10 эре. Швеция ; 1897 ;  ; Ag ; F ; 10 ; aziya11 ; 33 
 3855 ; 10 эре. Швеция ; 1907 ;  ; Ag ; F+ ; 3 ; Александр007 ; 79 
 3856 ; 10 эре. Швеция ; 1956 ;  ; Ag ; XF ; 10 ; aziya11 ; 23 
 3857 ; 10 эре. Швеция ; 1930 ;  ; Ag ; F-VF ; 11 ; vangog3 ; 28 
 3858 ; 10 эре. Швеция ; 1916 ;  ; Ag ; VF- ; 8 ; aziya11 ; 28 
 3859 ; 10 эре. Швеция ; 1948 ;  ; Ag ; VF- ; 8 ; aziya11 ; 24 
 3860 ; 10 эре. Швеция ; 1955 ;  ; Ag ; VF-XF ; 10 ; aziya11 ; 23 
 3861 ; 10 эре. Швеция ; 1950 ;  ; Ag ; VF+ ; 14 ; aziya11 ; 23 
 3862 ; 10 эре. Швеция ; 1960 ;  ; Ag ; XF ; 8 ; aziya11 ; 23 
 3863 ; 10 эре. Швеция ; 1896 ;  ; Ag ; F ; 19 ; karl ; 47 
 3864 ; 10 эре. Швеция ; 1904 ;  ; Ag ; F ; 15 ; DVZ ; 47 
 3865 ; 10 эре. Швеция ; 1954 ;  ; Ag ; VF-XF ; 6 ; aziya11 ; 23 
 3866 ; 10 эре. Швеция ; 1953 ;  ; Ag ; VF-XF ; 6 ; aziya11 ; 23 
 3867 ; 10 эре. Швеция ; 1903 ;  ; Ag ; F ; 15 ; aziya11 ; 46 
 3868 ; 10 кванза. Ангола ; 2012 ;  ; Би/м ; XF ; 19 ; SKeeper ; 136 
 3869 ; 5 центов. Багамы ; 1975 ;  ; Cu/Ni ; VF-XF ; 7 ; 1023oxana ; 17 
 3870 ; 20 марок. ГДР. Вильгельм Пик ; 1972А ;  ; Cu/Ni ; XF+ ; 17 ; Rober ; 79 
 3871 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 14 ; Ю42 ; 46 
 3872 ; 1 крона. Норвегия ; 1927 ;  ; Cu-Ni ; VF ; 15 ; banks ; 36 
 3873 ; 2 лева. Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; XF ; 23 ; Rober ; 100 
 3874 ; 1 лек. Албания ; 1964 ;  ; Al ; AU ; 13 ; kornum ; 148 
 3875 ; 3 пенса. Великобритания ; 1931 ;  ; Ag ; VF-XF ; 11 ; Шмейхель ; 59 
 3876 ; 5 сентимо. Испания ; 1870 ;  ; Br ; F-VF ; 11 ; ag58 ; 22 
 3877 ; 10 эре. Швеция ; 1949 ;  ; Ag ; AU ; 24 ; gdrg2 ; 51 
 3878 ; 25 центов. Канада ; 1968 ;  ; Ag ; XF- ; 13 ; zеmlyk2014 ; 112 
 3879 ; 25 новых пенсов. Великобритания. Принц Уэльский и леди Диана ; 1981 ;  ; Cu-Ni ; AU ; 16 ; Lena6975 ; 83 
 3880 ; 5 марок. ФРГ ; 1951J ;  ; Ag ; VF+ ; 17 ; zelya ; 211 
 3881 ; 10 шиллингов. Австрия ; 1958 ;  ; Ag ; VF+ ; 15 ; t_v_v ; 106 
 3882 ; 50 пенсов. Великобритания ; 1969 ;  ; Cu-Ni ; VF- ; 5 ; Armando ; 26 
 3883 ; 2 лева. Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; VF-XF ; 15 ; Варвар ; 84 
 3884 ; 10 марок. ГДР. Бухенвальд ; 1972А ;  ; Cu/Ni ; XF ; 12 ; TiBuL ; 64 
 3885 ; 200 песет. Испания ; 1998 ;  ; Cu-Ni ; VF-XF ; 17 ; нионила ; 110 
 3886 ; 25 новых пенсов. Великобритания. Серебряный юбилей правления ; 1977 ;  ; Cu/Ni ; XF ; 9 ; Armando ; 90 
 3887 ; 5 сантимов. Франция. Нотгельд торговой палаты Ницы ; 1920 ;  ; Al ; AU ; 22 ; 1023oxana ; 257 
 3888 ; 10 сантимов. Испания ; 1870 ;  ; Cu ; F+ ; 5 ; Гурий ; 32 
 3889 ; 1 дреллинг. Гамбург ; 1855 ;  ; Ag ; F+ ; 38 ; Rober ; 101 
 3890 ; 5 сен. Япония ; 1921 ;  ; Cu-Ni ; VF ; 13 ; ТРОЛ ; 40 
 3891 ; 1 франк. Бельгия ; 1942 ;  ; Zn ; VF- ; 6 ; Варвар ; 8 
 3892 ; 50 чентезими. Италия ; 1920 ;  ; Ni ; VF ; 3 ; buben ; 32 
 3893 ; 10 эре. Швеция ; 1954 ;  ; Ag ; AU ; 26 ; DNV73 ; 41 
 3894 ; 1 сантим. Латвия ; 1928 ;  ; Br ; XF+ ; 7 ; -Fox- ; 92 
 3895 ; Монетовидный жетон. 5 марок на охрану памятников в Бад-Эмсе. Германия ; 1987 ;  ; Б/м ; XF ; 6 ; doiu33 ; 153 
 3796 ; 10 центов. Цейлон ; 1893 ;  ; Ag ; F+ ; 21 ; arkan ; 184 
 3797 ; 25 центов. Нидерланды ; 1903 ;  ; Ag ; VF ; 35 ; сама71 ; 680 
 3798 ; 3 пенса. Австралия ; 1916 ;  ; Ag ; F ; 50 ; avstraliez2 ; 164 
 3799 ; 50 бани. Румыния ; 1876 ;  ; Ag ; VG ; 23 ; mkm1968 ; 211 
 3800 ; 50 рейс. Португалия ; 1889 ;  ; Ag ; VF- ; 13 ; 8888 ; 194 
 3801 ; 10 центов. Нидерланды ; 1944 ;  ; Ag ; XF ; 13 ; Враг ; 69 
 3802 ; 25 эре. Швеция ; 1952 ;  ; Ag ; VF+ ; 16 ; aziya11 ; 34 
 3803 ; 25 эре. Швеция ; 1927 ;  ; Ag ; F ; 15 ; aziya11 ; 36 
 3804 ; 25 эре. Швеция ; 1938 ;  ; Ag ; VF- ; 12 ; aziya11 ; 36 
 3805 ; 25 эре. Швеция ; 1956 ;  ; Ag ; VF+ ; 13 ; aziya11 ; 34 
 3806 ; 25 эре. Швеция ; 1937 ;  ; Ag ; VF ; 15 ; aziya11 ; 37 
 3807 ; 25 эре. Швеция ; 1960 ;  ; Ag ; AU ; 9 ; dmitrii78 ; 43 
 3808 ; 25 эре. Швеция ; 1961 ;  ; Ag ; XF ; 13 ; aziya11 ; 37 
 3809 ; 25 эре. Швеция ; 1930 ;  ; Ag ; XF ; 7 ; dmitrii78 ; 75 
 3810 ; 25 эре. Швеция ; 1928 ;  ; Ag ; VF ; 13 ; krugerrand ; 42 
 3811 ; 25 эре. Швеция ; 1939 ;  ; Ag ; F+ ; 8 ; aziya11 ; 36 
 3812 ; 25 эре. Швеция ; 1945 ;  ; Ag ; VF ; 6 ; aziya11 ; 33 
 3813 ; 25 эре. Швеция ; 1944 ;  ; Ag ; VF+ ; 10 ; aziya11 ; 37 
 3814 ; 25 эре. Швеция ; 1912 ;  ; Ag ; F+ ; 8 ; aziya11 ; 35 
 3815 ; 25 эре. Швеция ; 1946 ;  ; Ag ; VF+ ; 8 ; aziya11 ; 33 
 3816 ; 25 эре. Швеция ; 1958 ;  ; Ag ; VF+ ; 8 ; aziya11 ; 33 
 3817 ; 25 эре. Швеция ; 1943 ;  ; Ag ; VF+ ; 8 ; aziya11 ; 33 
 3818 ; 25 эре. Швеция ; 1953 ;  ; Ag ; VF+ ; 8 ; aziya11 ; 33 
 3819 ; 25 эре. Швеция ; 1959 ;  ; Ag ; VF+ ; 8 ; aziya11 ; 33 
 3820 ; 25 эре. Швеция ; 1957 ;  ; Ag ; VF+ ; 8 ; aziya11 ; 33 
 3821 ; 25 эре. Швеция ; 1947 ;  ; Ag ; VF- ; 8 ; aziya11 ; 33 
 3822 ; 25 эре. Швеция ; 1948 ;  ; Ag ; F-VF ; 8 ; aziya11 ; 33 
 3823 ; 25 эре. Швеция ; 1919 ;  ; Ag ; F-VF ; 15 ; aziya11 ; 36 
 3824 ; 25 эре. Швеция ; 1933 ;  ; Ag ; VF- ; 8 ; aziya11 ; 36 
 3825 ; 25 эре. Швеция ; 1955 ;  ; Ag ; VF+ ; 6 ; aziya11 ; 33 
 3826 ; 25 эре. Швеция ; 1928 ;  ; Ag ; F-VF ; 10 ; aziya11 ; 36 
 3827 ; 25 эре. Швеция ; 1949 ;  ; Ag ; VF+ ; 10 ; aziya11 ; 33 
 3828 ; 25 эре. Швеция ; 1914 ;  ; Ag ; F+ ; 12 ; aziya11 ; 46 
 3829 ; 25 эре. Швеция ; 1917 ;  ; Ag ; F+ ; 8 ; aziya11 ; 35 
 3830 ; 25 эре. Швеция ; 1950 ;  ; Ag ; VF-XF ; 10 ; aziya11 ; 33 
 3831 ; 10 эре. Швеция ; 1938 ;  ; Ag ; XF ; 13 ; aziya11 ; 39 
 3832 ; 10 эре. Швеция ; 1941 ;  ; Ag ; VF ; 14 ; aziya11 ; 28 
 3833 ; 10 эре. Швеция ; 1935 ;  ; Ag ; VF+ ; 9 ; aziya11 ; 28 
 3834 ; 10 эре. Швеция ; 1943 ;  ; Ag ; VF ; 14 ; aziya11 ; 21 
 3835 ; 10 эре. Швеция ; 1957 ;  ; Ag ; XF ; 7 ; aziya11 ; 22 
 3836 ; 10 эре. Швеция ; 1913 ;  ; Ag ; F ; 8 ; aziya11 ; 27 
 3837 ; 10 эре. Швеция ; 1934 ;  ; Ag ; F-VF ; 9 ; aziya11 ; 27 
 3838 ; 10 эре. Швеция ; 1959 ;  ; Ag ; AU ; 18 ; niko1968 ; 41 
 3839 ; 10 эре. Швеция ; 1958 ;  ; Ag ; XF ; 11 ; aziya11 ; 22 
 3840 ; 10 эре. Швеция ; 1937 ;  ; Ag ; VF- ; 6 ; aziya11 ; 27 
 3841 ; 10 эре. Швеция ; 1944 ;  ; Ag ; VF- ; 6 ; aziya11 ; 23 
 3842 ; 10 эре. Швеция ; 1933 ;  ; Ag ; F-VF ; 6 ; aziya11 ; 27 
 3843 ; 10 эре. Швеция ; 1898 ;  ; Ag ; F ; 11 ; aziya11 ; 33 
 3844 ; 10 эре. Швеция ; 1931 ;  ; Ag ; F-VF ; 6 ; aziya11 ; 27 
 3845 ; 10 эре. Швеция ; 1917 ;  ; Ag ; F-VF ; 11 ; aziya11 ; 27 
 3746 ; 1/2 франка. Швейцария ; 1921 ;  ; Ag ; VF ; 12 ; DNV73 ; 72 
