 5935 ; 50 марок. Германия ; 1971 ;  ;  ;  ; 28 ; S-har ; 700 
 3736 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 10 ; kornum ; 159 
 3737 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 11 ; v_bond ; 155 
 3738 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 16 ; kornum ; 167 
 3739 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 12 ; kornum ; 159 
 3740 ; 2000 вон. Корея. Олимпиада ; 1988 ;  ; Cu-Ni ; AU ; 27 ; Mike! ; 309 
 3741 ; 6 крейцеров. Австрия ; 1800 ;  ; Cu ; VF-XF ; 24 ; 1879 ; 1157 
 3742 ; 1 крейцер. Австрия ; 1816 ;  ; Cu ; XF- ; 22 ; qver ; 514 
 3743 ; 2 евро. Франция. ; 2011 ;  ; Би/м ; XF ; 14 ; ersh1 ; 306 
 3744 ; 2 евро. Нидерланды. 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF ; 21 ; ersh1 ; 334 
 3745 ; 2 евро. Нидерланды. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; XF ; 17 ; ersh1 ; 334 
 3746 ; 2 найра. Нигерия ; 2006 ;  ; Би/м ; AU ; 15 ; Mike! ; 78 
 3747 ; 10 писо. Филиппины ; 1988 ;  ; Cu-Ni ; AU ; 17 ; nfandeev ; 200 
 3748 ; 2 евро. Ватикан. Проба ; 2006 ;  ; Би/м ; AU ; 16 ; альтаир ; 200 
 3749 ; 2 гривны. Украина. Петр Прокопович ; 2015 ;  ; Cu-Ni ; AU ; 13 ; Опятор ; 153 
 3750 ; 2 гривны. Украина. Одесский нац университет им И.И.Мечникова ; 2015 ;  ; Cu-Ni ; AU ; 7 ; Vanka ; 124 
 3751 ; 2 гривны. Украина. Одесский нац университет им И.И.Мечникова ; 2015 ;  ; Cu-Ni ; AU ; 11 ; Vanka ; 136 
 3752 ; 2 гривны. Украина. Одесский нац университет им И.И.Мечникова ; 2015 ;  ; Cu-Ni ; AU ; 7 ; Vanka ; 124 
 3753 ; 2 гривны. Украина. Одесский нац университет им И.И.Мечникова ; 2015 ;  ; Cu-Ni ; AU ; 5 ; Vanka ; 124 
 3754 ; 2 гривны. Украина. Одесский нац университет им И.И.Мечникова ; 2015 ;  ; Cu-Ni ; AU ; 5 ; Vanka ; 124 
 3755 ; 10 марок. ГДР. Мейсен ; 1972 ;  ; Cu-Ni ; XF+ ; 34 ; матрос1973 ; 89 
 3756 ; 2 лиры. Италия ; 1939 ;  ; St ; VF+ ; 50 ; Magger ; 204 
 3757 ; 5 сенти. Эстония ; 1931 ;  ; Br ; VF ; 12 ; SKeeper ; 116 
 3758 ; 2 гривны. Украина. Вячеслав Черный ; 2003 ;  ; Cu-Ni ; AU ; 53 ; Victory-2001 ; 2505 
 3759 ; 2 гривны. Украина. Азовка ; 2004 ;  ; Cu-Ni ; XF+ ; 19 ; Mike! ; 896 
 3760 ; 2 гривны. Украина. Анна Ярославна ; 2014 ;  ; Cu-Ni ; AU ; 13 ; Mike! ; 400 
 3761 ; 2 гривны. Украина. Николай Бажан ; 2004 ;  ; Cu-Ni ; XF+ ; 6 ; Vol4en0k ; 250 
 3762 ; 2 гривны. Украина. Мария Заньковецкая ; 2004 ;  ; Cu-Ni ; AU ; 12 ; Mike! ; 227 
 3763 ; 2 гривны. Украина. Харьковский нац университет ; 2004 ;  ; Cu-Ni ; AU ; 6 ; Mike! ; 222 
 3764 ; 2 гривны. Украина Университет им Тараса Шевченко ; 2004 ;  ; Cu-Ni ; AU ; 10 ; TEMNIK ; 200 
 3765 ; 2 гривны. Украина. Михаил Дерегус ; 2004 ;  ; Cu-Ni ; AU ; 29 ; Mike! ; 390 
 3766 ; 2 лева. Болгария. Кубок по футболу ; 1986 ;  ; Cu-Ni ; Proof ; 6 ; Mike! ; 137 
 3767 ; 1000 вон. Корея. Сеул ; 1983 ;  ; Cu-Ni ; AU ; 42 ; генерал777 ; 440 
 3768 ; 2 гривны. Украина. Чернивецкий университет ; 2000 ;  ; Cu-Ni ; XF ; 1 ; Mike! ; 400 
 3769 ; 2 гривны. Украина. Михаил Драгоманов ; 2001 ;  ; Cu-Ni ; XF ; 11 ; Опятор ; 793 
 3770 ; 2 гривны. Украина. Олимпиада ; 2001 ;  ; Cu-Ni ; XF ; 6 ; vitab ; 1300 
 3771 ; 2 гривны. Украина. Катерина Билокур ; 2000 ;  ; Cu-Ni ; XF ; 18 ; Victory-2001 ; 1405 
 3772 ; 100 эскудо. Португалия. Антеро де Кенталь ; 1991 ;  ; Cu-Ni ; AU ; 10 ; Temudgin ; 137 
 3773 ; 100 эскудо. Португалия. Афонсо Энрике ; 1985 ;  ; Cu-Ni ; AU ; 17 ; Temudgin ; 164 
 3774 ; 100 эскудо. Португалия. Бартоломео Диаш ; 1988 ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 111 
 3775 ; 1 пфенниг. Веймар ; 1923J ;  ; Br ; XF+ ; 54 ; corsar ; 414 
 3776 ; 100 песет. Испания ; 1996 ;  ; лат ; VF ; 8 ; кот баюн ; 61 
 3677 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 13 ; kornum ; 159 
 3678 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 37 ; v_bond ; 155 
 3679 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 12 ; kornum ; 159 
 3680 ; 2 пиастра. Египет ; 1917 ;  ; Ag ; VF ; 35 ; Markgraf ; 325 
 3681 ; 10 эскудо. Португалия. Битва при Оурике ; 1928 ;  ; Ag ; XF- ; 52 ; ЛБС ; 1632 
 3682 ; 1/2 доллара. США ; 2011 ;  ; Ag ; Proof ; 38 ; CASH ; 503 
 3683 ; 100 динаров. Югославия. Олимпиада в Сараево в 1984г. Фигурное катание ; 1983 ;  ; Ag ; Proof ; 29 ; Panther ; 1134 
 3684 ; 50 песо. Мексика. Чемпионат мира по футболу в 1986г. ; 1985 ;  ; Ag ; XF+ ; 30 ; SKeeper ; 807 
 3685 ; 50 песо. Мексика. Чемпионат мира по футболу в 1986г. ; 1986 ;  ; Ag ; Proof ; 33 ; mountblade ; 1500 
 3686 ; 100 франков. Франция. Олимпиада в Альбервилле в 1992г. Горные лыжи ; 1989 ;  ; Ag ; Proof ; 33 ; нумис ; 1252 
 3687 ; 10 долларов. Ямайка. Чемпионат мира по футболу в Испании ; 1982 ;  ; Ag ; Proof ; 28 ; cfif24 ; 1023 
 3688 ; 1 крона. Остров Мэн. Олимпиада в Лос-Анджелесе в 1984г. ; 1984 ;  ; Cu-Ni ; AU ; 28 ; SKeeper ; 302 
 3689 ; 5 долларов. Либерия. Олимпиада в Сиднее в 2000г ; 2000 ;  ; Cu-Ni ; AU ; 25 ; SKeeper ; 275 
 3690 ; 5 марок. ФРГ. Альбрехт Дюрер ; 1971D ;  ; Ag ; XF+ ; 23 ; Приор ; 332 
 3691 ; 10 марок. ФРГ. Олимпиада в Мюнхене ; 1972D ;  ; Ag ; AU ; 15 ; Приор ; 425 
 3692 ; 10 марок. ФРГ. Олимпиада в Германии ; 1972F ;  ; Ag ; AU ; 31 ; Христ ; 475 
 3693 ; 100 шиллингов. Австрия. Олимпиада в Инсбруке ; 1976 ;  ; Ag ; Proof ; 42 ; SKeeper ; 627 
 3694 ; 100 шиллингов. Австрия. Олимпиада в Инсбруке ; 1976 ;  ; Ag ; Proof ; 31 ; CASH ; 594 
 3695 ; 5 марок. ФРГ. Год защиты европейских памятников ; 1975F ;  ; Ag ; Proof ; 27 ; solder13 ; 505 
 3696 ; 10 гульденов. Нидерланды ; 1999 ;  ; Ag ; Proof ; 50 ; SKeeper ; 946 
 3697 ; 10 марок. Финляндия. Кекконен ; 1975 ;  ; Ag ; AU ; 37 ; Приор ; 450 
 3698 ; 10 динаров. Югославия ; 1931 ;  ; Ag ; VF+ ; 87 ; Виталий 64 ; 842 
 3699 ; 1 крона. Швеция ; 1950 ;  ; Ag ; XF- ; 15 ; SKeeper ; 153 
 3700 ; 1 крона. Швеция ; 1965 ;  ; Ag ; XF+ ; 27 ; SKeeper ; 134 
 3701 ; 5 лева. Болгария. Владимир Димитров ; 1982 ;  ; Cu-Ni ; AU ; 9 ; Rober ; 136 
 3702 ; 5 лева. Болгария. Охотничья выставка ; 1981 ;  ; Cu-Ni ; AU ; 12 ; Rober ; 134 
 3703 ; 100 динаров. Югославия. Вук Краджич. Сертификатом ; 1987 ;  ; Cu-Ni ; AU ; 25 ; asternox ; 208 
 3704 ; 100 динаров. Югославия. Сертификат ; 1987 ;  ; Cu-Ni ; AU ; 31 ; SKeeper ; 218 
 3705 ; 100 эскудо. Португалия. Мадейра ; 1989 ;  ; Cu-Ni ; AU ; 55 ; Папа с рацией ; 213 
 3706 ; 100 эскудо. Португалия. Азорские острова ; 1989 ;  ; Cu-Ni ; AU ; 18 ; Temudgin ; 126 
 3707 ; 50 лева. Болгария ; 1940 ;  ; Cu-Ni ; XF ; 39 ; Rober ; 213 
 3708 ; 50 лева. Болгария ; 1943 ;  ; Cu-Ni ; VF ; 7 ; SKeeper ; 57 
 3709 ; 2 лева. Болгария ; 1925 ;  ; Cu-Ni ; F-VF ; 5 ; vladmarkin ; 53 
 3710 ; 20 лева. Болгария ; 1940 ;  ; Cu-Ni ; VF ; 15 ; sparrow ; 90 
 3711 ; 1 лев. Болгария ; 1925 ;  ; Cu-Ni ; VF ; 8 ; Rober ; 59 
 3712 ; 1 сент. Эстония ; 1929 ;  ; Cu ; VF+ ; 12 ; Rober ; 159 
 3713 ; 10 динаров. Югославия ; 1963 ;  ; Al/Br ; AU ; 19 ; иг64 ; 57 
 3714 ; 10 стотинок. Болгария ; 1962 ;  ; Cu-Ni ; AU ; 8 ; велко ; 22 
 3715 ; 20 динаров. Сербия ; 2011 ;  ; Cu-Ni ; AU ; 19 ; Александ98 ; 42 
 3716 ; 20 крона. Малави. 65 лет победы. Сертификат ; 2010 ;  ; Ag ; Proof ; 26 ; Reverse ; 2716 
 3717 ; 1 лира. Турция. Варан ; 2015 ;  ; Би/м ; AU ; 13 ; Sandello ; 144 
 3718 ; 1 лира. Турция. Баран ; 2015 ;  ; Би/м ; AU ; 18 ; Sandello ; 147 
 3719 ; 20 злотых. Польша. 50 лет Дар Поморья ; 1980 ;  ; Cu-Ni ; AU ; 28 ; ЛБС ; 153 
 3720 ; 2 злотых. Польша. Летучая мышь ; 2010 ;  ; Al/Br ; AU ; 53 ; ooooo1961 ; 248 
 3721 ; 2 злотых. Польша. Ящерица ; 2009 ;  ; Al/Br ; AU ; 10 ; альтаир ; 73 
 3722 ; 2 злотых. Польша. Суслик-свистун ; 2006 ;  ; Al/Br ; AU ; 25 ; ooooo1961 ; 128 
 3723 ; 2 злотых. Польша. Пугач ; 2005 ;  ; Al/Br ; AU ; 26 ; murman ; 163 
 3724 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 19 ; kornum ; 159 
 3725 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 33 ; v_bond ; 131 
 3726 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 22 ; v_bond ; 155 
 3627 ; 1 лев. Болгария. Дружба навеки ; 1981 ;  ; Cu-Ni ; AU ; 30 ; sotnik ; 401 
 3628 ; 50 стотинов. Болгария ; 1977 ;  ; Cu-Ni ; VF ; 19 ; ВЯЗЪ ; 104 
 3629 ; 1 лев. Болгария. 25 лет Социалистической Революции ; 1969 ;  ; Cu-Ni ; VF ; 15 ; SKeeper ; 97 
 3630 ; 1 лев. Болгария. 90 лет Освобождения Болгарии ; 1969 ;  ; Cu-Ni ; VF ; 29 ; SKeeper ; 113 
 3631 ; 1 лев. Болгария. Охотничья выставка ; 1981 ;  ; Cu-Ni ; AU ; 12 ; ВЯЗЪ ; 136 
 3632 ; 2 лев. Болгария. Охотничья выставка ; 1981 ;  ; Cu-Ni ; AU ; 30 ; ВЯЗЪ ; 148 
 3633 ; 5 левов. Болгария. Охотничья выставка ; 1981 ;  ; Cu-Ni ; AU ; 12 ; Rober ; 127 
 3634 ; 2 лев. Болгария. Климент Охридский ; 1966 ;  ; Cu-Ni ; VF+ ; 27 ; велко ; 155 
 3635 ; 2 лев. Болгария. 90 лет Освобождения Болгарии-Шипка ; 1969 ;  ; Cu-Ni ; VF+ ; 27 ; Rober ; 117 
 3636 ; 2 лев. Болгария. 25 лет Социалистической Революции ; 1969 ;  ; Cu-Ni ; VF+ ; 18 ; Rober ; 123 
 3637 ; 2 лев. Болгария. Мадарский всадник ; 1981 ;  ; Cu-Ni ; AU ; 13 ; Rober ; 153 
 3638 ; 2 лев. Болгария. Славянский алфавит ; 1981 ;  ; Cu-Ni ; AU ; 17 ; ВЯЗЪ ; 151 
 3639 ; 2 лев. Болгария. Иван-Асек II ; 1981 ;  ; Cu-Ni ; AU ; 16 ; kornum ; 159 
 3640 ; 2 лев. Болгария. Боянская Церковь ; 1981 ;  ; Cu-Ni ; Proof ; 14 ; Rober ; 138 
 3641 ; 2 лев. Болгария. 800 лет Восстанию Ассена и Петра ; 1981 ;  ; Cu-Ni ; Proof ; 15 ; Rober ; 124 
 3642 ; 2 лев. Болгария. Рильский монастырь ; 1981 ;  ; Cu-Ni ; XF ; 23 ; Rober ; 155 
 3643 ; 2 лев. Болгария. Повстаниц ; 1981 ;  ; Cu-Ni ; Proof ; 50 ; Rober ; 126 
 3644 ; 2 лев. Болгария. Обориште ; 1981 ;  ; Cu-Ni ; AU ; 19 ; Rober ; 147 
 3645 ; 2 лев. Болгария. Освобождение ; 1981 ;  ; Cu-Ni ; XF ; 30 ; Rober ; 165 
 3646 ; 2 лев. Болгария. Воссоединение Болгарии 1885г ; 1981 ;  ; Cu-Ni ; AU ; 26 ; ВЯЗЪ ; 166 
 3647 ; 2 лев. Болгария. Образовании компартии ; 1981 ;  ; Cu-Ni ; XF+ ; 20 ; Rober ; 124 
 3648 ; 2 лев. Болгария. Ника ; 1981 ;  ; Cu-Ni ; AU ; 21 ; Rober ; 138 
 3649 ; 2 лев. Болгария. Мать с ребенком ; 1981 ;  ; Cu-Ni ; AU ; 32 ; Rober ; 130 
 3650 ; 2 лев. Болгария. Апрельское восстание ; 1976 ;  ; Cu-Ni ; AU ; 21 ; Rober ; 151 
 3651 ; 2 лев. Болгария. Футбол Мехико-86 ; 1986 ;  ; Cu-Ni ; Proof ; 16 ; Rober ; 159 
 3652 ; 2 лев. Болгария. Художественная гимнастика ; 1987 ;  ; Cu-Ni ; XF ; 20 ; Rober ; 124 
 3653 ; 50 сантимов. Бельгийское Конго ; 1923 ;  ; Cu-Ni ; VF ; 14 ; SKeeper ; 93 
 3654 ; 10 сентаво. Португальские Азорские острова ; 1865 ;  ; Br ; F-VF ; 38 ; banks ; 818 
 3655 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 35 ; kornum ; 204 
 3656 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 27 ; kornum ; 204 
 3657 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 14 ; kornum ; 204 
 3658 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 12 ; kornum ; 204 
 3659 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 11 ; kornum ; 204 
 3660 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 12 ; kornum ; 204 
 3661 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 11 ; kornum ; 204 
 3662 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 14 ; kornum ; 204 
 3663 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 30 ; warrior921 ; 200 
 3664 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 22 ; warrior921 ; 200 
 3665 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 13 ; kornum ; 204 
 3666 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 11 ; kornum ; 204 
 3667 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 14 ; warrior921 ; 200 
 3668 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 11 ; kornum ; 204 
 3669 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 12 ; Mike! ; 217 
 3670 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 11 ; kornum ; 204 
 3671 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 15 ; warrior921 ; 200 
 3672 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 12 ; kornum ; 204 
 3673 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 9 ; kornum ; 204 
 3674 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 28 ; kornum ; 179 
 3675 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 29 ; v_bond ; 155 
 3676 ; 2 бата. Тайланд ;  ;  ; Cu-Ni ; AU ; 21 ; v_bond ; 155 
 3577 ; 5 гривен. Украина. Гопак ; 2011 ;  ; Cu-Ni ; AU ; 21 ; kost ; 182 
 3578 ; 5 гривен. Украина. 500 лет Казацким поселениям ; 2005 ;  ; Cu-Ni ; AU ; 20 ; Метро62 ; 261 
 3579 ; 5 гривен. Украина. 500 лет битвы под Оршей ; 2014 ;  ; Cu-Ni ; AU ; 5 ; zvv1313 ; 171 
 3580 ; 5 гривен. Украина. Сорочинская ярмарка ; 2005 ;  ; Cu-Ni ; AU ; 24 ; xxxl ; 327 
 3581 ; 5 гривен. Украина. "АН-124 Руслан" ; 2005 ;  ; Cu-Ni ; AU ; 26 ; zvv1313 ; 255 
 3582 ; 2 гривны. Украина. Митрополит Андрей Шептицкий ; 2015 ;  ; Cu-Ni ; AU ; 12 ; pion-61 ; 159 
 3583 ; 2 гривны. Украина. Мария Заньковецка ; 2004 ;  ; Cu-Ni ; AU ; 16 ; starkov_n ; 175 
 3584 ; 2 гривны. Украина. Михаил Дерегус ; 2004 ;  ; Cu-Ni ; XF+ ; 20 ; xxxl ; 235 
 3585 ; 2 гривны. Украина. Николай Бажов ; 2004 ;  ; Cu-Ni ; XF+ ; 13 ; кс ; 153 
 3586 ; 2 гривны. Украина. Михаил Коцюбинский ; 2004 ;  ; Cu-Ni ; XF+ ; 28 ; xxxl ; 255 
 3587 ; 2 гривны. Украина. Дети ; 2001 ;  ; Cu-Ni ; XF ; 26 ; starkov_n ; 225 
 3588 ; 2 гривны. Украина. 80 лет провозглашения независимости Украины ; 1998 ;  ; Cu-Ni ; XF ; 35 ; Harder ; 228 
 3589 ; 200 000 карбованцев. Украина. ВОВ ; 1995 ;  ; Cu-Ni ; Proof ; 15 ; kost ; 156 
 3590 ; 200 000 карбованцев. Украина. Богдан Хмельницкий ; 1995 ;  ; Cu-Ni ; Proof ; 12 ; kev15 ; 130 
 3591 ; 200 000 карбованцев. Украина. Чернобыль ; 1996 ;  ; Cu-Ni ; AU ; 15 ; buben ; 113 
 3592 ; 200 000 карбованцев. Украина. Олимпийские игры ; 1996 ;  ; Cu-Ni ; Proof ; 31 ; mart_si ; 195 
 3593 ; 200 000 карбованцев. Украина. Олимпийские игры ; 1996 ;  ; Cu-Ni ; Proof ; 27 ; pion-61 ; 255 
 3594 ; 1 рубль. Беларусь. Славянский базар ; 2011 ;  ; Cu-Ni ; Proof ; 28 ; majkl ; 660 
 3595 ; 1 рубль. Беларусь. Напалеон Орда ; 2007 ;  ; Cu-Ni ; Proof ; 23 ; SKeeper ; 437 
 3596 ; 1 рубль. Беларусь. Парусник Седов ; 2008 ;  ; Cu-Ni ; AU ; 25 ; В1951 ; 683 
 3597 ; 1 рубль. Беларусь. Крестины ; 2009 ;  ; Cu-Ni ; Proof ; 57 ; SKeeper ; 564 
 3598 ; 5 долларов. Маршаловы острова. 50 лет окончания войны ; 1995 ;  ; Cu-Ni ; AU ; 24 ; istleman ; 658 
 3599 ; 1 крона. Остров Мэн. Самолет ; 1983 ;  ; Cu-Ni ; AU ; 29 ; alex1974 ; 509 
 3600 ; 1 крона. Остров Мэн. Самолет ; 1983 ;  ; Cu-Ni ; AU ; 15 ; Reverse ; 339 
 3601 ; 1 крона. Остров Мэн. Шатл ; 1983 ;  ; Cu-Ni ; AU ; 13 ; Reverse ; 352 
 3602 ; 1 крона. Тристан-да-Кунья ; 2008 ;  ; Cu-Ni ; AU ; 27 ; 000SABik ; 275 
 3603 ; 1 крона. Остров Мэн. Год Петуха ; 1993 ;  ; Cu-Ni ; AU ; 28 ; alex1974 ; 752 
 3604 ; 10 доллров. Либерия. Возможно брак ; 2001 ;  ; Cu-Ni ; XF+ ; 57 ; CASH ; 350 
 3605 ; 1 доллар. Ямайка ; 1972 ;  ; Cu-Ni ; Proof ; 22 ; SKeeper ; 202 
 3606 ; 2 лев. Болгария. Олимиада Сеул-88 ; 1988 ;  ; Cu-Ni ; Proof ; 22 ; Rober ; 175 
 3607 ; 2 лев. Болгария. Олимпиада Калгори ; 1987 ;  ; Cu-Ni ; Proof ; 44 ; ВЯЗЪ ; 146 
 3608 ; 2 лев. Болгария. Софийский Университет ; 1988 ;  ; Cu-Ni ; Proof ; 14 ; Rober ; 159 
 3609 ; 2 лев. Болгария. Космос ; 1988 ;  ; Cu-Ni ; Proof ; 26 ; Rober ; 151 
 3610 ; 2 лев. Болгария. Кубок мира по гребле ; 1989 ;  ; Cu-Ni ; Proof ; 35 ; ВЯЗЪ ; 164 
 3611 ; 20 левов. Болгария ; 1989 ;  ; Cu-Ni ; AU ; 31 ; yuri.gruzdev ; 250 
 3612 ; 1 стотинка. Болгария ; 1912 ;  ; Cu ; VF ; 25 ; MDV ; 334 
 3613 ; 2 стотинки. Болгария ; 1912 ;  ; Cu ; VF ; 29 ; MDV ; 150 
 3614 ; 2 стотинки. Болгария ; 1901 ;  ; Cu ; F+ ; 23 ; MDV ; 321 
 3615 ; 20 левов. Болгария ; 1930 ;  ; Ag ; VF ; 25 ; mart_si ; 510 
 3616 ; 20 пара. Черногория ; 1908 ;  ; Ni ; F ; 11 ; vladmarkin ; 181 
 3617 ; 10 динаров. Сербия ; 2011 ;  ; Cu-Ni ; AU ; 31 ; Rober ; 61 
 3618 ; 500 лей. Румыния ; 1945 ;  ; Br ; F ; 30 ; vesta78 ; 139 
 3619 ; 2 евро. Финляндия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF+ ; 21 ; саны4 ; 363 
 3620 ; 2 евро. Ирландия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF+ ; 23 ; melkore ; 338 
 3621 ; 1 доллар. США ; 2007 ;  ; Cu-Ni-Zn ; XF ; 18 ; филипок ; 94 
 3622 ; 1 доллар. США ; 2008 ;  ; Cu-Ni-Zn ; XF ; 13 ; филипок ; 92 
 3623 ; 1 доллар. США ; 2008 ;  ; Cu-Ni-Zn ; XF+ ; 40 ; филипок ; 93 
 3624 ; 1 доллар. США ; 2008 ;  ; Cu-Ni-Zn ; XF ; 21 ; филипок ; 113 
 3625 ; 1 доллар. США ; 2007 ;  ; Cu-Ni-Zn ; XF ; 22 ; филипок ; 113 
 3626 ; 1 лев. Болгария. Дружба навеки ; 1981 ;  ; Cu-Ni ; Proof ; 36 ; Arlekino82 ; 918 
 3527 ; 1 доллар. США ; 2013D ;  ; Ж/м ; AU ; 26 ; филипок ; 134 
 3528 ; 1/4 доллара. США ; 2011 ;  ; Cu-Ni ; AU ; 17 ; калинов мост ; 48 
 3529 ; 1/4 доллара. США ; 2003 ;  ; Cu-Ni ; XF ; 12 ; sparrow ; 41 
 3530 ; 1/4 доллара. США ; 2009 ;  ; Cu-Ni ; XF+ ; 22 ; electra ; 48 
 3531 ; 1/4 доллара. США ; 2005 ;  ; Cu-Ni ; XF ; 15 ; buben ; 31 
 3532 ; 1/4 доллара. США ; 2013 ;  ; Cu-Ni ; XF+ ; 15 ; SERGE5064 ; 55 
 3533 ; 1/4 доллара. США ; 2001 ;  ; Cu-Ni ; XF ; 15 ; SERGE5064 ; 32 
 3534 ; 1/4 доллара. США ; 2004 ;  ; Cu-Ni ; XF ; 15 ; SERGE5064 ; 32 
 3535 ; 1/4 доллара. США ; 2013 ;  ; Cu-Ni ; AU ; 60 ; electra ; 102 
 3536 ; 1/2 анны ?. Индия ;  ;  ; Cu ; VF-XF ; 29 ; Vlad29 ; 603 
 3537 ; 1 цент. США ; 1935 ;  ; Br ; VF ; 34 ; electra ; 134 
 3538 ; 12 хеллеров.  Аахен ;  ;  ; Br ; F ; 9 ; jj ; 148 
 3539 ; 1/2 пенни. Австралия ; 1927 ;  ; Br ; VF+ ; 21 ; Princ Datskii ; 163 
 3540 ; 1 геллер. Франкфурт ; 1818 ;  ; Cu ; VF ; 21 ; ЛБС ; 356 
 3541 ; Медальные(5 су) доверия. Франция. С девизом "Живи свободным или умри". D - 39mm ; 1792 ;  ; Br ; F+ ; 50 ; Недорого ; 1905 
 3542 ; 10 миллимес. Египет ; 1933-1935 ;  ; Cu-Ni ; XF ; 33 ; kornum ; 441 
 3543 ; 10 миллимес. Египет ; 1938-1943 ;  ; Br ; XF ; 12 ; кот баюн ; 63 
 3544 ; 10 миллимес. Египет ; 1954-1958 ;  ; Al/Br ; XF ; 12 ; MDV ; 114 
 3545 ; 1/10 гирш. Египет ; 1910-1913 ;  ; Cu-Ni ; XF ; 26 ; MDV ; 484 
 3546 ; 10 миллимес. Египет ; 1972 ;  ; Al ; VF+ ; 5 ; кот баюн ; 33 
 3547 ; 10 пиастров. Египет ; 1984 ;  ; Cu-Ni ; XF ; 10 ; sparrow ; 45 
 3548 ; 20 пиастров. Египет ; 1984 ;  ; Cu-Ni ; XF- ; 14 ; сr00 ; 48 
 3549 ; 10 пфенниг. Германия ; 1891А ;  ; Cu-Ni ; VF+ ; 14 ; Jauho ; 38 
 3550 ; 10 пфенниг. Германия ; 1899D ;  ; Cu-Ni ; XF ; 6 ; corsar ; 27 
 3551 ; 5 пфенниг. Германия ; 1889A ;  ; Cu-Ni ; VF+ ; 11 ; кот баюн ; 76 
 3552 ; 5 пфенниг. Германия ; 1912F ;  ; Cu-Ni ; VF+ ; 19 ; qver ; 46 
 3553 ; 1 цент. Стрейтс-Сетлментс ; 1872 ;  ; Cu ; VG ; 4 ; t_v_v ; 57 
 3554 ; 1 пенни. Великобритания ; 1861 ;  ; Cu ; VF ; 25 ; igor26 ; 255 
 3555 ; 1 чентезимо. Италия ; 1914 ;  ; Cu ; VF ; 12 ; nfandeev ; 104 
 3556 ; 25 сантимов. Марокко ;  ;  ; Cu-Ni ; VF ; 17 ; vesta78 ; 117 
 3557 ; 5 долларов. Маршалловы острова. Мерилин Монро ; 1995 ;  ; Cu-Ni ; AU ; 41 ; Reverse ; 676 
 3558 ; 5 долларов. Сомалиленд. Титаник ; 2002 ;  ; Cu-Ni ; XF ; 34 ; Bronco ; 514 
 3559 ; 1 крона. Тристан-да-Кунья ; 2011 ;  ; Ж/м ; Proof ; 28 ; banks ; 272 
 3560 ; 1 крона. Тристан-да-Кунья ; 2011 ;  ; Ж/м ; Proof ; 26 ; banks ; 272 
 3561 ; 1 крона. Тристан-да-Кунья ; 2011 ;  ; Ж/м ; Proof ; 26 ; SKeeper ; 273 
 3562 ; 1 гривна. Украина. Евро-2012 ; 2012 ;  ; ж/м ; AU ; 17 ; pusdenis ; 50 
 3563 ; 1 гривна. Украина. Евро-2012 ; 2012 ;  ; ж/м ; AU ; 12 ; альтаир ; 51 
 3564 ; 1 крона. Швеция ; 2013 ;  ; Cu-NI ; AU ; 30 ; vihufa ; 217 
