 5821 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 14 ; Vovs ; 179 
 4333 ; Набор монет США: 1/2,1/4 доллара, 1 дайм, 5,1 цент (5шт) ; 1989S ;  ; Cu-Ni,Br ; Proof ; 15 ; Моряк-собиратель ; 273 
 4334 ; 3 набора монет США в коробке, с сертификатом (4+5+5=14шт): 1 доллар. Президенты, 1/4 доллара. Штаты, 1,1/2, доллара, 1 дайм, 5,1 цент. В пластиковых капсулах ; 2013 ;  ; Ag,Cu/Ni,Лат,Cu ; Proof ; 26 ; kortik ; 1870 
 4335 ; Набор монет США (6шт): 1, 1/2,1/4 доллара, 1 дайм, 5,1 цент. В пластиковой коробке ; 1976S ;  ; Cu/Ni,Cu ; Proof ; 17 ; taa ; 378 
 4336 ; Набор монет США (6шт): 1/2,1/4 доллара, 1 дайм,5,1 цент+Жетон. Упаковка ; 1972 ;  ; Cu/Ni,Cu ; AU ; 15 ; vangog3 ; 116 
 4337 ; 2 набора монет США в одном конверте, с сертификатом (6х2=12шт): 1/2, 1/4 доллара, 1 дайм, 5,1 цент+Жетон. Упаковка ; 1993Р,1993S ;  ; Cu/Ni,Cu ; Unc/AU ; 9 ; brat52 ; 216 
 4338 ; 2 набора монет США в одном конверте, с сертификатом (6х2=12шт): 1/2, 1/4 доллара, 1 дайм, 5,1 цент+Жетон. Упаковка ; 1992P,1992D ;  ; Cu/Ni,Cu ; Unc/AU ; 15 ; brat52 ; 226 
 4339 ; 2 набора монет США в одном конверте, с сертификатом (6х2=12шт): 1/2, 1/4 доллара, 1 дайм, 5,1 цент+Жетон. Упаковка ; 1991Р,1991D ;  ; Cu/Ni,Cu ; Unc/AU ; 5 ; brat52 ; 227 
 4340 ; 2 набора монет США в одном конверте (5х2=10шт): 1,1/2 доллара, 1 дайм, 5,1 цент. Упаковка+1/4 доллара. Штаты. Упаковка ; 2006D ;  ; Cu/Ni,Cu,Лат ; Unc/AU ; 13 ; Yamilov ; 284 
 4241 ; 1 раппен. Швейцария ; 1946 ;  ; Zn ; F-VF ; 7 ; DVZ ; 55 
 4242 ; 3 марки. Веймар ; 1922A ;  ; Al ; VF+ ; 17 ; vangog3 ; 67 
 4243 ; 1 пенго Венгрия ; 1944 ;  ; Al ; XF ; 12 ; kornum ; 67 
 4244 ; 50 пфеннигов. Германия ; 1940A ;  ; Al ; VF- ; 7 ; xramovnik ; 150 
 4245 ; 5 куруш. Турция ; 1975 ;  ; Al ; XF ; 11 ; banks ; 66 
 4246 ; 1 франк. Бельгийское Конго Руанда-Урунди ; 1959 ;  ; Al ; VF ; 16 ; велес ; 92 
 4247 ; 50 пфеннигов. Веймар ; 1920D ;  ; Al ; VF+ ; 27 ; gri.59 ; 102 
 4248 ; 50 сентаво. Испания ; 1966 ;  ; Al ; VF+ ; 9 ; Komod ; 32 
 4249 ; 10 пфеннигов. Германия.ю Нотгельд ; 1918 ;  ; Fe ; VF- ; 28 ; Jauho ; 278 
 4250 ; 1 лира. Сирия ; 1950 ;  ; Ag ; VF ; 24 ; holtes ; 487 
 4251 ; 1 крона. Эстония. Буклет ; 1999 ;  ; Al/Br ; Unc ; 15 ; musik ; 163 
 4252 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 17 ; кузяка ; 224 
 4253 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; AU ; 8 ; sova159 ; 184 
 4254 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu ; AU ; 57 ; 1023oxana ; 259 
 4255 ; Монетовидный жетон (1 унция меди). Серия "Индейцы США". США ;  ;  ; Cu ; AU ; 22 ; dimer ; 139 
 4256 ; Монетовидный жетон (1 унция меди). Серия "Индейцы США". США ;  ;  ; Cu ; AU ; 13 ; ДУНКАН МАКЛАУД ; 139 
 4257 ; Монетовидный жетон (1 унция меди). Серия "Индейцы США". США ;  ;  ; Cu ; AU ; 24 ; ДУНКАН МАКЛАУД ; 139 
 4258 ; Монетовидный жетон (1 унция меди). Серия "Индейцы США". США ;  ;  ; Cu ; AU ; 21 ; барсик ; 139 
 4259 ; Монетовидный жетон (1 унция меди). Серия "Индейцы США". США ;  ;  ; Cu ; AU ; 26 ; ДУНКАН МАКЛАУД ; 139 
 4260 ; Монетовидный жетон (1 унция меди). Серия "Индейцы США". США ;  ;  ; Cu ; AU ; 24 ; ДУНКАН МАКЛАУД ; 139 
 4261 ; Монетовидный жетон. Сертификат. 50 долларов. 1 унция меди. США ;  ;  ; Cu ; AU ; 23 ; spstudio ; 338 
 4262 ; Монетовидный жетон. Сертификат. 5 долларов. 1 унция меди. США ;  ;  ; Cu ; AU ; 18 ; spstudio ; 206 
 4263 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu ; AU ; 25 ; spstudio ; 142 
 4264 ; Монетовидный жетон (1 унция меди). Серебряный сертификат. США ;  ;  ; Cu ; AU ; 21 ; spstudio ; 139 
 4265 ; Монетовидный жетон (1 унция меди). Ватикан. Папа Франциск I. США ; 2013 ;  ; Cu ; AU ; 19 ; banks ; 139 
 4266 ; Монетовидный жетон (1 унция меди). США ; 2013 ;  ; Cu ; AU ; 21 ; RusScat ; 165 
 4267 ; Монетовидный жетон (1 унция меди). США ; 2013 ;  ; Cu ; AU ; 13 ; RusScat ; 139 
 4268 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu ; AU ; 10 ; spstudio ; 139 
 4269 ; Монетовидный жетон (1 унция меди). США ; 2013 ;  ; Cu ; AU ; 17 ; RusScat ; 139 
 4270 ; Монетовидный жетон (1 унция меди). Индеец. США ;  ;  ; Cu ; AU ; 19 ; ДУНКАН МАКЛАУД ; 139 
 4271 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu ; AU ; 27 ; RusScat ; 204 
 4272 ; Монетовидный жетон (1 унция меди). 100 долларов. США ;  ;  ; Cu ; AU ; 28 ; ДУНКАН МАКЛАУД ; 139 
 4273 ; Монетовидный жетон (1 унция меди). Индеец. США ;  ;  ; Cu ; AU ; 16 ; grond ; 139 
 4274 ; Монетовидный жетон (1 унция меди). Серебряный сертификат. 2 доллара. США ;  ;  ; Cu ; XF+ ; 38 ; Bess78 ; 204 
 4275 ; Монетовидный жетон (1 унция меди). Серебряный сертификат. 1 доллар. США ;  ;  ; Cu ; XF+ ; 16 ; Bess78 ; 140 
 4276 ; Монетовидный жетон (1 унция меди). США. Рон Пол ;  ;  ; Cu999 ; AU ; 10 ; ДУНКАН МАКЛАУД ; 139 
 4277 ; Монетовидный жетон (1 унция меди). США. Индеец ;  ;  ; Cu999 ; AU ; 11 ; bethowen ; 139 
 4278 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu999 ; AU ; 15 ; vc57 ; 139 
 4279 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu999 ; AU ; 13 ; ДУНКАН МАКЛАУД ; 139 
 4280 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu999 ; AU ; 23 ; ДУНКАН МАКЛАУД ; 139 
 4281 ; Монетовидный жетон. 2 доллара (1 унция меди). США ;  ;  ; Cu999 ; AU ; 13 ; Bess78 ; 140 
 4282 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu999 ; AU ; 12 ; bugor ; 139 
 4283 ; 1 крона. Остров Мэн. К столетию гибели Титаника ; 2012 ;  ; Cu-Ni ; XF ; 33 ; Димон777 ; 320 
 4284 ; 1 доллар. Либерия. Христофор Колумб ; 1999 ;  ; Cu-Ni ; XF ; 14 ; sibirian ; 220 
 4285 ; 1 доллар. Британские Виргинские острова. Сэр Фрэнсис Дрейк ; 2004 ;  ; Cu-Ni ; XF ; 13 ; alexgp ; 185 
 4286 ; 1 доллар. Сьерра-Леоне. Америго Веспуччи ; 1999 ;  ; Cu-Ni ; XF ; 27 ; sibirian ; 281 
 4287 ; 1 крона. Остров Мэн. 50-летие высадки союзных войск в Нормандии ; 1994 ;  ; Cu-Ni ; XF ; 15 ; Agava ; 213 
 4288 ; 1 крона. Остров Мэн. 140-летие победы в Индии ; 2003 ;  ; Cu-Ni ; XF ; 14 ; mart_si ; 189 
 4289 ; 1 доллар. Британские Виргинские острова. Адмирал Горацио Нельсон ; 2005 ;  ; Cu-Ni ; XF ; 12 ; Agava ; 220 
 4290 ; 2 фунта. Фолклендские острова. Золотая Лихорадка — Корабль "Викарий из Брэя" ; 2000 ;  ; Cu-Ni ; XF+ ; 16 ; sibirian ; 281 
 4191 ; 5 рейс. Португалия ; 1797 ;  ; Cu ; F ; 15 ; jj ; 169 
 4192 ; 20 франков. Бельгия ; 1980 ;  ; Al/Br ; XF ; 3 ; Allegro33 ; 13 
 4193 ; 10 франков. Франция ; 1985 ;  ; Al/Br ; XF ; 20 ; Hamlet ; 58 
 4194 ; 1 флорин. Ирландия ; 1961 ;  ; Cu-Ni ; VF ; 5 ; krugerrand ; 50 
 4195 ; 1 крона. Дания ; 1970 ;  ; Cu-Ni ; VF-XF ; 7 ; 220W ; 24 
 4196 ; 1 крона. Остров Мэн ; 1997 ;  ; Cu-Ni ; XF ; 26 ; Agava ; 357 
 4197 ; 1/4 доллар. США ; 1976 ;  ; Cu-Ni ; VF+ ; 9 ; Sidius ; 33 
 4198 ; 50 миллимов. Кипр ; 1981 ;  ; Cu-Ni ; VF+ ; 9 ; zahar04 ; 28 
 4199 ; 10 сентаво. Гватемала ; 2008 ;  ; Cu-Ni ; VF ; 5 ; vc57 ; 30 
 4200 ; 1 крона. Словакия ; 1942 ;  ; Cu-Ni ; VF+ ; 16 ; dsp ; 57 
 4201 ; 1 доллар. Новая Зеландия ; 1969 ;  ; Cu-Ni ; AU ; 22 ; Pipe ; 365 
 4202 ; 5 миллиомв. Ливия ; 1965 ;  ; Cu-Ni ; XF ; 14 ; Серж PirGS ; 128 
 4203 ; 50 сентимо. Испания ; 1963 ;  ; Cu-Ni ; VF+ ; 10 ; texno4819 ; 36 
 4204 ; 400 рейс. Бразилия ; 1901 ;  ; Cu-Ni ; VF ; 19 ; Emv ; 84 
 4205 ; 5 центов. США ; 1912 ;  ; Cu-Ni ; VF- ; 15 ; stamukha ; 170 
 4206 ; 5 крон. Норвегия. 150 лет иммиграции в Америку ; 1975 ;  ; Cu-Ni ; AU ; 17 ; Agava ; 153 
 4207 ; 3 пенса. Новая Зеландия ; 1953 ;  ; Cu-Ni ; AU ; 19 ; лесной ; 102 
 4208 ; 2 драхмы. Греция ; 1971 ;  ; Cu-Ni ; AU ; 30 ; Алек ; 138 
 4209 ; 5сентаво. Филиппины ; 1944 ;  ; Cu-Ni ; XF ; 45 ; gusar ; 63 
 4210 ; 5 сантимов. Франция ; 1935 ;  ; Cu-Ni ; VF+ ; 3 ; ALEK98 ; 50 
 4211 ; Монета. Эфиопия. D-23мм ;  ;  ; Ag ; VF- ; 28 ; Гвидон ; 385 
 4212 ; 50 пенсов. Великобритания ; 1973 ;  ; Cu-Ni ; VF-XF ; 7 ; t_v_v ; 46 
 4213 ; 5 крон. Дания ; 1976 ;  ; Cu-Ni ; XF ; 5 ; DVZ ; 50 
 4214 ; 5 центов. США ; 2005 ;  ; Cu-Ni ; XF ; 21 ; toros ; 22 
 4215 ; 10 центов. Маврикий ; 1947 ;  ; Cu-Ni ; VF ; 15 ; zx123 ; 139 
 4216 ; 20 чентезимо. Италия ; 1894 ;  ; Cu-Ni ; F-VF ; 15 ; fedor880v ; 68 
 4217 ; 5 драхм. Греция ; 1973 ;  ; Cu-Ni ; XF ; 27 ; 195267 ; 113 
 4218 ; 5 рапеен. Швейцария ; 1908 ;  ; Cu-Ni ; VF ; 29 ; Flagman ; 128 
 4219 ; 25 сантимов. Франция ; 1904 ;  ; Cu-Ni ; VF ; 11 ; t_v_v ; 47 
 4220 ; 10 сантимов. Бельгия ; 1898 ;  ; Cu-Ni ; VF ; 27 ; DVZ ; 84 
 4221 ; 20 сентаво. Португалия ; 1920 ;  ; Cu-Ni ; VF+ ; 28 ; av ; 356 
 4222 ; 50 пфеннигов. Веймар ; 1929D ;  ; Cu-Ni ; VF-XF ; 7 ; solder13 ; 262 
 4223 ; 5 сентесимо. Панама ; 1929 ;  ; Cu-Ni ; VF+ ; 11 ; cash ; 57 
 4224 ; 5 пфеннигов. Германия ; 1907G ;  ; Cu-Ni ; VF ; 21 ; Jauho ; 187 
 4225 ; 1 лира. Италия ; 1924 ;  ; Cu-Ni ; VF+ ; 9 ; Метро62 ; 50 
 4226 ; 1/4 доллара. США ; 1904 ;  ; Ag ; F-VF ; 33 ; Гвидон ; 397 
 4227 ; 10 филлеров. Венгрия ; 1908 ;  ; Cu-Ni ; VF+ ; 13 ; off ; 182 
 4228 ; 5 крон. Норвегия. 350-летие Норвежской армии ; 1978 ;  ; Cu-Ni ; XF+ ; 18 ; Hfljcnm ; 136 
 4229 ; 10 сентаво. Боливия ; 1937 ;  ; Cu-Ni ; VF ; 33 ; luchsva ; 80 
 4230 ; 1 доллар. США ; 1976D ;  ; Cu-Ni ; XF ; 9 ; bcs ; 114 
 4231 ; 50 франков. Бельгия ; 1987 ;  ; Cu-Ni ; XF+ ; 6 ; toros ; 24 
 4232 ; 1 доллар. США ; 1977 ;  ; Cu-Ni ; XF- ; 15 ; SadKo ; 111 
 4233 ; 10 сентимов. Тунис ; 1920 ;  ; Cu-Ni ; VF+ ; 14 ; кве ; 186 
 4234 ; 50 песет. Испания ; 1992 ;  ; Cu-Ni ; VF+ ; 9 ; alex995 ; 24 
 4235 ; 1000 крон. Австрия ; 1924 ;  ; Cu-Ni ; XF ; 15 ; av ; 102 
 4236 ; 5 сентесимо. Уругвай ; 1936 ;  ; Cu-Ni ; VF+ ; 7 ; vangog3 ; 61 
 4237 ; 10 центов. Мальта ; 1972 ;  ; Cu-Ni ; XF ; 14 ; Taras58 ; 161 
 4238 ; 1/2 франка. Швейцария ; 1950 ;  ; Ag ; VF- ; 9 ; Kamp ; 87 
 4239 ; 25 эре. Норвегия ; 1925 ;  ; Fe ; VF- ; 11 ; DVZ ; 340 
 4240 ; 1 эре. Швеция ; 1942 ;  ; Fe ; VF+ ; 5 ; kornum ; 48 
 4141 ; 50 марок. Финляндия ; 1953 ;  ; Al/Br ; VF ; 7 ; t_v_v ; 40 
 4142 ; 100 эскудо . Чили ; 1974 ;  ; Al/Br ; XF+ ; 7 ; трутень ; 79 
 4143 ; 50 пара. Югославия ; 1938 ;  ; Al/Br ; XF- ; 19 ; kornum ; 40 
 4144 ; 1 доллар. Белиз ; 1991 ;  ; Al/Br ; XF ; 15 ; OVK ; 93 
 4145 ; 1/4 анны. Британская Индия ; 1920 ;  ; Br ; VF+ ; 14 ; Monata ; 113 
 4146 ; 2 эре. Дания ; 1912 ;  ; Br ; VF ; 13 ; banks ; 169 
 4147 ; 10 центов. Китай Республика ;  ;  ; Br ; VF ; 20 ; Emv ; 126 
 4148 ; 2 сантима. Бельгия ; 1870 ;  ; Cu ; VF-XF ; 15 ; DVZ ; 104 
 4149 ; 5 сенти. Эстония ; 1931 ;  ; Br ; VF ; 5 ; onedima ; 90 
 4150 ; 1 пенни. Великобритания ; 1797 ;  ; Cu ; F ; 9 ; барсик ; 68 
 4151 ; 2 скиллинга. Дания ; 1818 ;  ; Cu ; VF- ; 7 ; smel ; 203 
 4152 ; 5 лепт. Греция ; 1876 ;  ; Cu ; VF ; 22 ; DVZ ; 236 
 4153 ; 2 пфеннига. Германия ; 1938 ;  ; Br ; VF+ ; 12 ; dimer ; 102 
 4154 ; 1 пфенниг. Саксония ; 1863 ;  ; Cu ; VF- ; 13 ; banks ; 147 
 4155 ; 10 прута. Израиль ;  ;  ; Cu ; XF ; 15 ; 8888 ; 156 
 4156 ; 10 сантимов. Франция ; 1914 ;  ; Br ; VF ; 11 ; VOLKODAVS5 ; 191 
 4157 ; 5 эре. Норвегия ; 1902 ;  ; Br ; VF ; 11 ; banks ; 157 
 4158 ; 1 пенни. Финляндия ; 1921 ;  ; Br ; XF+ ; 13 ; mishael07 ; 91 
 4159 ; 12 динеров. Франция ;  ;  ; Cu ; F ; 22 ; Emv ; 120 
 4160 ; 1 скиллинг. Дания ; 1867 ;  ; Cu ; VF+ ; 13 ; kergudu ; 232 
 4161 ; 10 кэш. Китай ;  ;  ; Cu ; VF+ ; 23 ; maymuse ; 322 
 4162 ; 20 пара. Турция ; 1255 ;  ; Cu ; VF ; 17 ; Алек ; 332 
 4163 ; 4 сентаво. Аргентина ; 1854 ;  ; Cu ; F+ ; 9 ; banks ; 314 
 4164 ; 10 чентезимо. Италия ; 1866 ;  ; Cu ; VF- ; 17 ; fedor880v ; 82 
 4165 ; 20 сентаво. Мексика ; 1971 ;  ; Br ; XF- ; 17 ; bv812 ; 33 
 4166 ; 1/12 анны. Британская Индия ; 1936 ;  ; Br ; XF ; 21 ; Andy M ; 121 
 4167 ; 10 пенни. Финляндия ; 1943 ;  ; Br ; XF ; 6 ; cash ; 32 
 4168 ; 2 чентезимо. Италия ; 1861 ;  ; Cu ; VF ; 17 ; VOLKODAVS5 ; 141 
 4169 ; 2-1/2 цента. Нидерландские Антиллы ; 1971 ;  ; Br ; XF ; 9 ; cash ; 34 
 4170 ; 10 сентимо. Испания ; 1870 ;  ; Cu ; VF ; 15 ; VOLKODAVS5 ; 50 
 4171 ; Монета. Индия ;  ;  ; Cu ; VF ; 17 ; banks ; 131 
 4172 ; 2-1/2 цента. Нидерландская Индия ; 1945 ;  ; Br ; XF ; 23 ; Метро62 ; 120 
 4173 ; 10 байз. Оман ; 1395 ;  ; Br ; AU ; 13 ; Серж PirGS ; 126 
 4174 ; 2 цента. Турция ; 2004 ;  ; Br ; XF+ ; 23 ; sibirian ; 68 
 4175 ; 1 крейцер. Нассау ; 1844 ;  ; Cu ; VF ; 13 ; fedor880v ; 202 
 4176 ; 2 скиллинга. Дания ; 1809 ;  ; Cu ; VF ; 16 ; banks ; 197 
 4177 ; Монета. Китай ;  ;  ; Cu ; F-VF ; 19 ; Slava O ; 230 
 4178 ; 1 цент. Барбадос ; 1985 ;  ; Br ; XF ; 7 ; seva777 ; 24 
 4179 ; 1 цент. Нидерланды ; 1884 ;  ; Cu ; VF ; 17 ; fedor880v ; 59 
 4180 ; 40 рейс. Бразилия ;  ;  ; Cu ; VF- ; 17 ; OVK ; 587 
 4181 ; 1 цент. США ; 1908 ;  ; Br ; VF- ; 9 ; Oleht ; 89 
 4182 ; 1/12 риала. Парагвай ; 1845 ;  ; Cu ; F+ ; 21 ; banks ; 396 
 4183 ; 1 лиард. Льеж ; 1751 ;  ; Cu ; F ; 14 ; texno4819 ; 125 
 4184 ; 2 пфеннига. Германия ; 1876 ;  ; Cu ; VF ; 17 ; konus ; 58 
 4185 ; 1 цент. Восточная Африка ; 1962 ;  ; Br ; XF ; 11 ; велес ; 68 
 4186 ; 10 миллимов. Египет ; 1938 ;  ; Br ; VF ; 7 ; texno4819 ; 26 
 4187 ; 10 рейс. Бразилия ; 1869 ;  ; Cu ; VF ; 15 ; holtes ; 133 
 4188 ; 5 центов. Уганда ; 1966 ;  ; Br ; VF+ ; 14 ; t_v_v ; 38 
 4189 ; 2 эре. Норвегия ; 1891 ;  ; Cu ; VF- ; 7 ; DVZ ; 105 
 4190 ; 2 сентаво. Аргентина ; 1889 ;  ; Cu ; VF ; 13 ; holtes ; 136 
 4091 ; 10 эре. Дания ; 1918 ;  ; Ag ; XF- ; 9 ; holtes ; 201 
 4092 ; 1 корона. Венгрия ; 1915 ;  ; Ag ; XF- ; 21 ; holtes ; 273 
 4093 ; 1 динар. Сербия ; 1915 ;  ; Ag ; VF-XF ; 15 ; av45621 ; 306 
 4094 ; 5 пиастров. Египет ; 1916 ;  ; Ag ; VF ; 25 ; Гвидон ; 350 
 4095 ; 1/10 гульдена. Нидерландская Индия ; 1918 ;  ; Ag ; VF ; 12 ; vc57 ; 115 
 4096 ; 10 центов. Канада ; 1961 ;  ; Ag ; VF ; 13 ; Гвидон ; 90 
 4097 ; 1/2 гульдена. Нидерланды ; 1928 ;  ; Ag ; VF ; 11 ; fedor880v ; 204 
 4098 ; 20 пфеннигов. Германия ; 1874 ;  ; Ag ; F ; 13 ; Jauho ; 164 
 4099 ; 10 эре Швеция ; 1855 ;  ; Ag ; F ; 10 ; Гвидон ; 257 
 4100 ; 10 центов. Гон-Конг ; 1888 ;  ; Ag ; VF ; 16 ; Slava O ; 243 
 4101 ; 2 короны. Венгрия ; 1912 ;  ; Ag ; XF- ; 31 ; olancepok ; 482 
 4102 ; 5 крон. Швеция. 150 лет конституции ; 1959 ;  ; Ag ; XF+ ; 9 ; джон007 ; 407 
 4103 ; 200 рейс. Португалия ; 1855 ;  ; Ag ; F+ ; 40 ; jj ; 357 
 4104 ; 1/2 доллара. США. 250 лет Джорджу Вашингтону ; 1982D ;  ; Ag ; XF ; 14 ; holtes ; 456 
 4105 ; 1 шиллинг. Австралия ; 1962 ;  ; Ag ; XF+ ; 13 ; Andy M ; 225 
 4106 ; 1 дайм. США ; 1954 ;  ; Ag ; XF ; 12 ; Метро62 ; 124 
 4107 ; 6 пенсов. Великобритания ; 1944 ;  ; Ag ; VF+ ; 16 ; андрей1957 ; 125 
 4108 ; 25 центов. Нидерланды ; 1941 ;  ; Ag ; XF+ ; 7 ; sveta6369 ; 123 
 4109 ; 1 боливар. Венесуэла ; 1960 ;  ; Ag ; XF ; 14 ; vitapool ; 207 
 4110 ; 5 марок. Германия. Церковь в Потсдаме ; 1935A ;  ; Ag ; XF ; 27 ; Fillipiy ; 1010 
 4111 ; 10 марок. ФРГ. 800 лет Гамбург ; 1989 ;  ; Ag ; XF ; 12 ; holtes ; 607 
 4112 ; 25 евро. Австрия ; 1997 ;  ; Ag ; Proof ; 36 ; кузяка ; 1628 
 4113 ; 10 марок. ФРГ. Олимпиада в Мюнхене ; 1972J ;  ; Ag ; AU ; 15 ; garret/25/24/1978 ; 458 
 4114 ; 40 рейс. Португалия ;  ;  ; Ag ; F ; 24 ; Emv ; 397 
 4115 ; Монета иностранная ;  ;  ; Ag ; F+ ; 52 ; Sterh ; 531 
 4116 ; 5 центов. Канада ; 1907 ;  ; Ag ; VF- ; 17 ; dimer ; 136 
 4117 ; 5 марок. Финляндия ; 1992 ;  ; Al/Br ; XF+ ; 7 ; DVZ ; 51 
 4118 ; 10 марок. Финляндия. ЕС ; 1995 ;  ; Би/м ; AU ; 24 ; S1952 ; 199 
 4119 ; 250 филс. Ирак ; 1373 ;  ; Би/м ; VF+ ; 6 ; zahar04 ; 26 
 4120 ; 5 песо. Доминикана ; 2002 ;  ; Би/м ; XF ; 6 ; dvv85 ; 33 
 4121 ; 100 эскудо. Португалия ; 1989 ;  ; Би/м ; XF+ ; 8 ; dvv85 ; 34 
 4122 ; 5 песо. Мексика ; 1992 ;  ; Би/м ; XF ; 5 ; dvv85 ; 33 
 4123 ; 500 лир. Сан-Марино ; 1985 ;  ; Би/м ; XF ; 8 ; отец Аваккум ; 102 
 4124 ; 2 евро. Проба. Андорра ; 2003 ;  ; Би/м ; AU ; 18 ; гоша334 ; 257 
 4125 ; 2 евро. Финляндия. Хелен Шерфбек ; 2012 ;  ; Би/м ; XF+ ; 8 ; Professor1 ; 115 
 4126 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF ; 11 ; Professor1 ; 115 
 4127 ; 2 евро. Финляндия ; 2013 ;  ; Би/м ; AU ; 29 ; Blixa37 ; 200 
 4128 ; 5 евро. Финляндия ; 2011 ;  ; Би/м ; XF+ ; 12 ; Professor1 ; 315 
 4129 ; 1 крона Дания ; 1953 ;  ; Al/Br ; VF-XF ; 15 ; zx123 ; 126 
 4130 ; 10 пфеннигов. Данциг ; 1932 ;  ; Al/Br ; VF ; 11 ; ДУНКАН МАКЛАУД ; 181 
 4131 ; 10 крон. Дания ; 2005 ;  ; Al/Br ; XF ; 11 ; vc57 ; 152 
 4132 ; 25 франков. Французская Западная Африка. Того ; 1957 ;  ; Al/Br ; VF+ ; 13 ; DVZ ; 157 
 4133 ; 10 сенти. Литва ; 1925 ;  ; Al/Br ; VF-XF ; 19 ; Jauho ; 161 
 4134 ; 100 крон. Исландия ; 2001 ;  ; Al/Br ; VF+ ; 13 ; Pipe ; 104 
 4135 ; 2 франка. Франция ; 1941 ;  ; Al/Br ; XF ; 7 ; gandy ; 130 
 4136 ; 10 крон. Чехословакия ; 1991 ;  ; Al/Br ; XF ; 24 ; gandy ; 90 
 4137 ; 200 лир. Сан-Марино ; 1994 ;  ; Al/Br ; AU ; 9 ; отец Аваккум ; 44 
 4138 ; 20 пфеннигов. ГДР ; 1969 ;  ; Al/Br ; XF+ ; 8 ; krugerrand ; 46 
 4139 ; 2 франка. Тунис ; 1926 ;  ; Al/Br ; VF ; 14 ; vc57 ; 126 
 4140 ; 100 гуарани. Парагвай ; 1990 ;  ; Al/Br ; VF+ ; 7 ; Allegro33 ; 34 
 4041 ; 2 евро. Австрия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 7 ; Blixa37 ; 200 
 4042 ; 2 евро. Франция. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 21 ; sergemon ; 202 
 4043 ; 2 евро. Греция. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 12 ; Professor1 ; 180 
 4044 ; 2 евро. Италия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 16 ; Savbeer ; 206 
 4045 ; 2 евро. Словакия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 18 ; Mike! ; 183 
 4046 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 5 ; Blixa37 ; 200 
 4047 ; 2 евро. Словения. Франц Штейн ; 2011 ;  ; Би/м ; AU ; 24 ; кузяка ; 181 
 4048 ; 2 евро. Италия. Бенсо ди Кавур ; 2010 ;  ; Би/м ; AU ; 12 ; Sky2 ; 184 
 4049 ; 2 евро. Испания ; 2013 ;  ; Би/м ; AU ; 28 ; кузяка ; 185 
 4050 ; 2 евро. Италия. 150 лет объединения Италии ; 2011 ;  ; Би/м ; AU ; 16 ; кузяка ; 184 
 4051 ; 2 евро. Бельгия. Королева Елизавета ; 2012 ;  ; Би/м ; AU ; 24 ; Agava ; 237 
 4052 ; 2 евро. Франция. Елисейский договор ; 2013 ;  ; Би/м ; AU ; 9 ; Professor1 ; 180 
 4053 ; 2 евро. Франция. Елисейский договор ; 2013 ;  ; Би/м ; AU ; 9 ; Professor1 ; 180 
 4054 ; 2 евро. Бельгия. Президентство Бельгии в ЕС ; 2010 ;  ; Би/м ; AU ; 17 ; кузяка ; 181 
 4055 ; 2 евро. Бельгия. Президентство Бельгии в ЕС ; 2010 ;  ; Би/м ; AU ; 15 ; Professor1 ; 180 
 4056 ; 2 евро. Италия. Пасколи ; 2012 ;  ; Би/м ; AU ; 15 ; Professor1 ; 180 
 4057 ; 2 евро. Бельгия. Год женщин ; 2011 ;  ; Би/м ; AU ; 9 ; Professor1 ; 180 
 4058 ; 2 евро. Франция. Фестиваль музыки ; 2011 ;  ; Би/м ; AU ; 21 ; кузяка ; 184 
 4059 ; 2 евро. Испания ; 2010 ;  ; Би/м ; AU ; 22 ; Professor1 ; 177 
 4060 ; 2 евро. Греция. Олимпиада ; 2011 ;  ; Би/м ; AU ; 10 ; Sky2 ; 184 
 4061 ; 10 марок. Финляндия. ЕС ; 1995 ;  ; Би/м ; AU ; 25 ; Agava ; 277 
 4062 ; 1 лира. Турция. Леопард ; 2012 ;  ; Би/м ; AU ; 13 ; Mike! ; 139 
 4063 ; 1 лира. Турция. Олень ; 2012 ;  ; Би/м ; AU ; 13 ; Mike! ; 145 
 4064 ; 1000 шиллингов. Уганда. 50 лет независимости ; 2012 ;  ; Би/м ; AU ; 11 ; Mike! ; 113 
