 5933 ; Бона иностранная Аргентина 10000 песо ;  ;  ;  ;  ; 6 ; 95522 ; 26 
 3695 ; 1 пайс. Индия ; 1947 ;  ; Cu ; F- ; 9 ; *Любитель-166* ; 48 
 3696 ; Фартинг. Великобритания ; 1901 ;  ; Cu ; VF ; 12 ; vladimirov ; 192 
 3697 ; 1 цент. Малайя ; 1943 ;  ; Cu ; VF- ; 6 ; *Любитель-166* ; 51 
 3698 ; 1/2 цента. Нидерландская Индия ; 1945 ;  ; Cu ; XF+ ; 12 ; 47154 ; 50 
 3699 ; 1/2 рупии. Индия ; 1947 ;  ; Cu-Ni ; F ; 13 ; shtainn ; 100 
 3700 ; 1/4 рупии. Индия ; 1947 ;  ; Cu-Ni ; VF- ; 7 ; SKeeper ; 51 
 3701 ; 1/2 рупии. Индия ; 1946 ;  ; Cu-Ni ; F+ ; 29 ; t_v_v ; 49 
 3702 ; 1 цент. Саравак ; 1927 ;  ; Cu ; F ; 27 ; SKeeper ; 278 
 3703 ; 1/2 пенни. Токен. Канада ; 1844 ;  ; Cu ; F ; 25 ; ЛБС ; 414 
 3704 ; 1/4 рупии. Индия ; 1946 ;  ; Cu-Ni ; F ; 7 ; SKeeper ; 27 
 3705 ; 50 тенге. Казахстан. Колпица ; 2007 ;  ; Cu-Ni ; XF+ ; 30 ; loguten ; 373 
 3706 ; 50 тенге. Казахстан. Космическая станция ; 2012 ;  ; Cu-Ni ; XF+ ; 25 ; NSerN ; 151 
 3707 ; 50 тенге. Казахстан. Ёж ; 2013 ;  ; Cu-Ni ; XF ; 30 ; nemeshika ; 150 
 3708 ; 50 тенге. Казахстан. 20 лет тенге ; 2013 ;  ; Cu-Ni ; AU ; 15 ; челкаш ; 79 
 3709 ; 50 тенге. Казахстан. Сова ; 2011 ;  ; Cu-Ni ; AU ; 32 ; Jauho ; 261 
 3710 ; 50 тенге. Казахстан. Богомол ; 2012 ;  ; Cu-Ni ; XF ; 20 ; Jauho ; 131 
 3711 ; 50 тенге. Казахстан. Талдыкорган ; 2013 ;  ; Cu-Ni ; XF+ ; 20 ; NSerN ; 111 
 3712 ; 50 тенге. Казахстан. Караганда ; 2011 ;  ; Cu-Ni ; XF+ ; 15 ; aziya11 ; 102 
 3713 ; 50 тенге. Казахстан. Тараз ; 2013 ;  ; Cu-Ni ; AU ; 24 ; molodes ; 129 
 3714 ; 50 тенге. Казахстан. Костанай ; 2013 ;  ; Cu-Ni ; AU ; 15 ; aziya11 ; 101 
 3715 ; 50 тенге. Казахстан. Усть-Коменогорск ; 2011 ;  ; Cu-Ni ; AU ; 25 ; molodes ; 105 
 3716 ; 50 тенге. Казахстан. Алдар-Косе ; 2013 ;  ; Cu-Ni ; AU ; 23 ; nemeshika ; 105 
 3717 ; 50 тенге. Казахстан. Сирко ; 2014 ;  ; Cu-Ni ; AU ; 53 ; nemeshika ; 317 
 3718 ; 50 тенге. Казахстан. Колобок ; 2013 ;  ; Cu-Ni ; AU ; 26 ; NSerN ; 123 
 3719 ; 50 тенге. Казахстан. 20 лет независимости ; 2011 ;  ; Cu-Ni ; XF+ ; 16 ; NSerN ; 121 
 3720 ; 50 тенге. Казахстан. Суйиндир ; 2013 ;  ; Cu-Ni ; AU ; 9 ; mmmm ; 87 
 3721 ; 50 тенге. Казахстан. Айтыс ; 2011 ;  ; Cu-Ni ; AU ; 13 ; nemeshika ; 123 
 3722 ; 50 тенге. Казахстан. Луноход ; 2010 ;  ; Cu-Ni ; AU ; 48 ; Jauho ; 363 
 3723 ; 50 тенге. Казахстан. Дикобраз ; 2009 ;  ; Cu-Ni ; AU ; 55 ; SERGE5064 ; 452 
 3724 ; 50 тенге. Казахстан. Орден Алтын Кыран ; 2006 ;  ; Cu-Ni ; XF ; 26 ; sibirian ; 149 
 3725 ; 50 тенге. Казахстан. МКС ; 2013 ;  ; Cu-Ni ; AU ; 20 ; челкаш ; 113 
 3726 ; 50 тенге. Казахстан. Манул ; 2014 ;  ; Cu-Ni ; AU ; 19 ; VAZ-2107 ; 148 
 3727 ; 50 тенге. Казахстан. Шурале ; 2013 ;  ; Cu-Ni ; AU ; 22 ; mmmm ; 90 
 3728 ; 1 лира. Турция. Барс ; 2012 ;  ; Би/м ; AU ; 21 ; niko1968 ; 250 
 3629 ; 1 франк. Франция ; 1921 ;  ; Al/Br ; VF ; 16 ; wv ; 83 
 3630 ; 5 марок. Финляндия ; 1979 ;  ; Al/Br ; XF ; 11 ; sibirian ; 63 
 3631 ; 5 марок. Финляндия ; 1972 ;  ; Al/Br ; XF+ ; 9 ; sibirian ; 50 
 3632 ; 20 марок. Финляндия ; 1936 ;  ; Al/Br ; VF-XF ; 7 ; Hellsten ; 113 
 3633 ; 25 пеест. Испания ; 1995 ;  ; Al/Br ; XF ; 4 ; SKeeper ; 31 
 3634 ; 2 франка. Франция ; 1941 ;  ; Al/Br ; VF ; 14 ; wv ; 61 
 3635 ; 10 марок. Финляндия ; 1953 ;  ; Al/Br ; XF ; 17 ; spbfun ; 41 
 3636 ; 20 франков. Марокко ; 1371 ;  ; Al/Br ; VF ; 13 ; sibirian ; 30 
 3637 ; 10 центов. Кения ; 1966 ;  ; Al/Br ; XF ; 25 ; радон ; 50 
 3638 ; 5 ранд. ЮАР ; 2005 ;  ; Би/м ; VF+ ; 39 ; SKeeper ; 79 
 3639 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF+ ; 4 ; Hellsten ; 164 
 3640 ; 10 марок. Финляндия ; 1993 ;  ; Би/м ; VF+ ; 6 ; Враг ; 36 
 3641 ; 10 бат. Тайланд ;  ;  ; Би/м ; XF ; 7 ; Враг ; 20 
 3642 ; 5 драхм. Марокко ; 2002 ;  ; Би/м ; VF+ ; 35 ; Папа с рацией ; 65 
 3643 ; 1/10 гульдена. Нидерландское Кюрасао ; 1944 ;  ; Ag ; XF ; 22 ; Папа с рацией ; 215 
 3644 ; 1 дайм. США ; 1943 ;  ; Ag ; VF+ ; 13 ; shtainn ; 126 
 3645 ; 50 лир. Турция ; 1985 ;  ; Cu-Ni ; XF ; 5 ; off ; 35 
 3646 ; 25 эре. Швеция ; 1954 ;  ; Ag ; XF ; 8 ; бук ; 56 
 3647 ; 1/10 гульдена. Нидерландская Индия ; 1930 ;  ; Ag ; VF ; 17 ; ЛБС ; 143 
 3648 ; 6 пеносов. Австралия ; 1946 ;  ; Ag ; VF+ ; 14 ; zemlyk2014 ; 123 
 3649 ; 50 сантимов. Франция ; 1898 ;  ; Ag ; VF ; 13 ; collector64 ; 110 
 3650 ; 10 эре. Дания ; 1874 ;  ; Ag ; VF ; 12 ; vihufa ; 227 
 3651 ; 10 эре. Швеция ; 1961 ;  ; Ag ; VF ; 10 ; бук ; 42 
 3652 ; 3 пенса. Австралия ; 1960 ;  ; Ag ; AU ; 40 ; tpls ; 218 
 3653 ; 100 йен. Япония. Олимпиада Токио ; 1964 ;  ; Ag ; XF ; 16 ; А1057 ; 250 
 3654 ; 50 марок. Финляндия. Калевала ; 1985 ;  ; Ag ; AU ; 42 ; dimko ; 748 
 3655 ; 5 пиастров. Египет ; 1333 ;  ; Ag ; F+ ; 33 ; cfif24 ; 275 
 3656 ; 20 динаров. Югославия ; 1938 ;  ; Ag ; VF+ ; 32 ; SKeeper ; 327 
 3657 ; 10 марок. Финляндия. Кекконен ; 1975 ;  ; Ag ; AU ; 38 ; vihufa ; 550 
 3658 ; 1/2 доллара. США ; 1964 ;  ; Ag ; AU ; 32 ; Sporti84 ; 700 
 3659 ; 1 сентаво. Доминикана ; 1968 ;  ; Br ; VF+ ; 30 ; t_v_v ; 53 
 3660 ; 1 раппен. Швейцария ; 1956 ;  ; Br ; VF+ ; 15 ; spbfun ; 41 
 3661 ; 50 чентезими. Италия ; 1939 ;  ; Ni ; VF ; 9 ; av ; 36 
 3662 ; 20 чентезими. Италия ; 1939 ;  ; Ni ; VF ; 9 ; av ; 36 
 3663 ; 1 крона. Исландия ; 1940 ;  ; Al/Br ; VF+ ; 19 ; t_v_v ; 99 
 3664 ; 1 песет. Испания ; 1966 ;  ; Al/Br ; VF+ ; 9 ; prostor.71 ; 10 
 3665 ; 2 эре. Дания ; 1928 ;  ; Br ; VF- ; 3 ; 333985 ; 31 
 3666 ; 2 эре. Дания ; 1938 ;  ; Br ; VF- ; 3 ; 333985 ; 31 
 3667 ; 1 эре. Дания ; 1930 ;  ; Br ; VF+ ; 4 ; 333985 ; 31 
 3668 ; 1 эре. Дания ; 1932 ;  ; Br ; VF+ ; 3 ; 333985 ; 31 
 3669 ; 1 эре. Дания ; 1937 ;  ; Br ; VF+ ; 4 ; 333985 ; 31 
 3670 ; 1 эре. Дания ; 1938 ;  ; Br ; VF+ ; 3 ; 333985 ; 31 
 3671 ; 1 лира. Турция ; 2015 ;  ; Би/м ; AU ; 11 ; kornum ; 216 
 3672 ; 1 лира. Турция ; 2015 ;  ; Би/м ; AU ; 13 ; kornum ; 216 
 3673 ; 2 евро. Франция ; 2014 ;  ; би/м ; AU ; 13 ; Azeroter1 ; 206 
 3674 ; 2 евро. Мальта. Корпус полиции ; 2014 ;  ; би/м ; AU ; 37 ; natpulkovo ; 368 
 3675 ; Пайса. Индия. Штат Датия. Мухаммад Акбар II ; 1806-1837 ;  ; Cu ; F+ ; 44 ; mkm1968 ; 365 
 3676 ; Пайса. Индия. Штат Оргха. Шах Алам II ; 1776-1817 ;  ; Cu ; F ; 26 ; mkm1968 ; 303 
 3677 ; 4 мон. Япония ; 1769-1860 ;  ; Cu ; F ; 22 ; nays ; 209 
 3678 ; Пайса. Индия. Штат Датия. Мухаммад Акбар II ; 1806-1837 ;  ; Cu ; F ; 25 ; mkm1968 ; 303 
 3579 ; 10 марок. ГДР. Бухенвальд ; 1972 ;  ; Cu-Ni ; XF ; 6 ; alehandr ; 101 
 3580 ; 20 сентаво. Гондурас ; 1991 ;  ; Cu-Ni ; VF ; 10 ; SKeeper ; 43 
 3581 ; 2 марки. ФРГ ; 1957 ;  ; Cu-Ni ; VF+ ; 18 ; aziya11 ; 90 
 3582 ; 5 крон. Чехословакия ; 1979 ;  ; Cu-Ni ; XF ; 17 ; dim66 ; 29 
 3583 ; 50 центов. Австралия ; 1977 ;  ; Cu-Ni ; XF ; 19 ; SKeeper ; 108 
 3584 ; 1 франк. Люксембург ; 1970 ;  ; Cu-Ni ; XF ; 25 ; Lena6975 ; 73 
 3585 ; 25 центов. Канада ; 2007 ;  ; Cu-Ni ; XF ; 7 ; SKeeper ; 42 
 3586 ; 1 донг. Вьетнам ; 1964 ;  ; Cu-Ni ; XF ; 18 ; ВЕПРЬ ; 159 
 3587 ; 1 крона. Исландия ; 1989 ;  ; Cu-Ni ; XF ; 10 ; Враг ; 27 
 3588 ; 25 сантимов. Франция ; 1916 ;  ; Cu-Ni ; VF ; 28 ; av ; 75 
 3589 ; 5 корун. Словакия ; 1939 ;  ; Cu-Ni ; VF ; 22 ; franklin ; 134 
 3590 ; 1/2 доллара. США ; 2003 ;  ; Cu-Ni ; XF+ ; 29 ; Grolf ; 532 
 3591 ; 5 раппен. Швейцария ; 1943 ;  ; Cu-Ni ; VF ; 11 ; nemeshika ; 42 
 3592 ; 1 франк. Бельгия ; 1939 ;  ; Cu-Ni ; VF+ ; 15 ; ag58 ; 40 
 3593 ; 10 раппен. Швейцария ; 1934 ;  ; Cu-Ni ; VF+ ; 21 ; kostya12.04.1994 ; 75 
 3594 ; 1/4 рупии. Индия ; 1946 ;  ; Cu-Ni ; VF ; 9 ; colonel6262 ; 91 
 3595 ; 10 крейцеров. Австрия ; 1898 ;  ; Cu-Ni ; VF ; 21 ; nemeshika ; 76 
 3596 ; 100 шиллингов. Уганда ; 1998 ;  ; Cu-Ni ; VF ; 8 ; 000SABik ; 81 
 3597 ; 10 пенсов. Гибралтар ; 2005 ;  ; Cu-Ni ; XF ; 9 ; nemeshika ; 116 
 3598 ; 10 центов. Барбадос ; 2001 ;  ; Cu-Ni ; XF ; 23 ; альтаир ; 36 
 3599 ; 1 франк. Франция ; 1988 ;  ; Cu-Ni ; XF ; 7 ; nfandeev ; 20 
 3600 ; 20 сентаво. Колумбия ; 1965 ;  ; Cu-Ni ; XF ; 19 ; TaraskaPeter ; 138 
 3601 ; 1 рупия. Цейлон ; 1965 ;  ; Cu-Ni ; XF+ ; 23 ; kornum ; 207 
 3602 ; 5 центов. Канада ; 1957 ;  ; Cu-Ni ; VF ; 10 ; nemeshika ; 34 
 3603 ; 25 центов. Бермуды ; 1996 ;  ; Cu-Ni ; VF ; 11 ; t_v_v ; 69 
 3604 ; 25 аурар. Исландия ; 1963 ;  ; Cu-Ni ; XF ; 7 ; CASABLANCA ; 51 
 3605 ; 10 эре. Дания ; 1924 ;  ; Cu-Ni ; VF ; 15 ; vihufa ; 53 
 3606 ; 5 центов. Гаити ; 1975 ;  ; Cu-Ni ; XF+ ; 8 ; kornum ; 93 
 3607 ; 5 миллимов. Египет ; 1937 ;  ; Cu-Ni ; VF ; 18 ; Александ98 ; 43 
 3608 ; 2 милса. Мальта ; 1972 ;  ; Al ; XF ; 26 ; kornum ; 59 
 3609 ; 1 рупия. Индия ; 2010 ;  ; St ; VF+ ; 7 ; chag1985 ; 30 
 3610 ; 5 лепта. Греция ; 1954 ;  ; Al ; XF+ ; 35 ; teso ; 195 
 3611 ; 10 центов. Цейлон ; 1978 ;  ; Al ; XF ; 6 ; 312 ; 21 
 3612 ; 1 лира. Сан-Марино ; 1977 ;  ; Al ; AU ; 12 ; kornum ; 81 
 3613 ; 50 сентаво. Испания ; 1980 ;  ; Al ; XF ; 21 ; kornum ; 48 
 3614 ; 1/2 пенни. Великобритания ; 1861 ;  ; Br ; VF- ; 19 ; Bronco ; 155 
 3615 ; 1 сентаво. Доминикана ; 1957 ;  ; Br ; VF- ; 19 ; lestes ; 157 
 3616 ; 1 цент. Нидерланды ; 1901 ;  ; Br ; VF ; 17 ; Папа с рацией ; 90 
 3617 ; 1 цент. Канада ; 1929 ;  ; Br ; VF- ; 8 ; *Любитель-166* ; 61 
 3618 ; 1 куруш. Турция ; 1965 ;  ; Br ; XF ; 29 ; majkl ; 207 
 3619 ; 1/12 скиллинга. Швеция ; 1808 ;  ; Br ; F+ ; 32 ; $$$ ; 237 
 3620 ; 2 раппен. Швейцария ; 1954 ;  ; Br ; XF ; 12 ; spbfun ; 31 
 3621 ; 2 пфеннига. Германия ; 1939A ;  ; Br ; VF+ ; 18 ; TzarJohn ; 153 
 3622 ; 1 цент. Сьерра-Леоне ; 1964 ;  ; Br ; XF ; 43 ; kornum ; 224 
 3623 ; 1 пайс. Индия ; 1951 ;  ; Br ; VF ; 21 ; nfandeev ; 143 
 3624 ; 10 крон. Чехия ; 2000 ;  ; Br ; XF+ ; 15 ; idsr ; 67 
 3625 ; 2 эре. Дания ; 1920 ;  ; Br ; VF ; 5 ; vihufa ; 101 
 3626 ; 1 эре. Дания ; 1921 ;  ; Br ; VF+ ; 5 ; vihufa ; 101 
 3627 ; 2 чентезимо. Италия ; 1867 ;  ; Br ; VF ; 16 ; vladimirov ; 124 
 3628 ; 50 франков. Марокко ; 1371 ;  ; Al/Br ; VF ; 12 ; Александ98 ; 55 
 3529 ; 1 сен. Япония ; 1941 ;  ; Cu ; VF ; 28 ; папашаГарпагон ; 123 
 3530 ; 1 цент Китай ; 1916 ;  ; Cu ; F- ; 22 ; oleko ; 255 
 3531 ; 1 джао. Маньчжурия ; 1934 ;  ; Cu-Ni ; VF ; 34 ; forwad ; 563 
 3532 ; 5 фен. Маньчжурия ; 1934 ;  ; Cu-Ni ; VF ; 32 ; forwad ; 408 
 3533 ; 1 скиллинг. Швеция ; 1802 ;  ; Cu ; F+ ; 21 ; Azeroter1 ; 622 
 3534 ; 1 тугрик. Монголия ; 1971 ;  ; Al/Br ; VF ; 17 ; Olimpia ; 90 
 3535 ; 1 тугрик. Монголия. Карл Маркс ; 1988 ;  ; Al/Br ; XF ; 87 ; Cliff ; 844 
 3536 ; 1 тугрик. Монголия. 60 лет ; 1984 ;  ; Al/Br ; XF- ; 63 ; Cliff ; 854 
 3537 ; 1 тугрик. Монголия ; 1971 ;  ; Al/Br ; XF ; 45 ; Olimpia ; 263 
 3538 ; 1 тугрик. Монголия ; 1986 ;  ; Al/Br ; XF- ; 46 ; Опятор ; 854 
 3539 ; 1 тугрик. Монголия ; 1981 ;  ; Al/Br ; XF ; 37 ; NBYT ; 362 
 3540 ; 1 тугрик. Монголия ; 1984 ;  ; Al/Br ; XF ; 60 ; Cliff ; 867 
 3541 ; 100 мон. Япония ;  ;  ; Al/Br ; VF- ; 14 ; Olimpia ; 522 
 3542 ; 100 мон. Япония ;  ;  ; Al/Br ; VF- ; 10 ; Olimpia ; 522 
 3543 ; 100 мон. Япония ;  ;  ; Al/Br ; VF- ; 18 ; ВНВ ; 709 
 3544 ; 1/2 пенни. Токен. Гибралтар ; 1813 ;  ; Cu ; G ; 27 ; franklin ; 302 
 3545 ; 5 монго. Монголия ; 1925 ;  ; Cu ; VF- ; 23 ; Olimpia ; 412 
 3546 ; 10 монго. Монголия ; 1937 ;  ; Cu-Ni ; XF ; 41 ; Cliff ; 407 
 3547 ; 10 монго. Монголия ; 1937 ;  ; Cu-Ni ; VF+ ; 21 ; Olimpia ; 300 
 3548 ; 1/2 кроны. Великобритания ; 1920 ;  ; Ag ; VF ; 15 ; Azeroter1 ; 306 
 3549 ; 1 шиллинг. Великобритания ; 1925 ;  ; Ag ; VF- ; 9 ; Bronco ; 204 
 3550 ; 1 шиллинг. Великобритания ; 1931 ;  ; Ag ; VF- ; 3 ; fas v ; 182 
 3551 ; 1 шиллинг. Великобритания ; 1936 ;  ; Ag ; VF- ; 46 ; RIDDIC ; 352 
 3552 ; 1/2 кроны. Великобритания ; 1932 ;  ; Ag ; VF- ; 26 ; дилитант ; 258 
 3553 ; 5 шиллингов. Австрия ; 1960 ;  ; Ag ; VF ; 15 ; shaxter2015 ; 200 
 3554 ; 50 милс. Палестина ; 1927 ;  ; Ag ; VF- ; 21 ; razum0610 ; 714 
 3555 ; 3 пенса. Великобритания ; 1916 ;  ; Ag ; VF ; 10 ; nemeshika ; 153 
 3556 ; 6 пенсов. Великобритания ; 1921 ;  ; Ag ; F ; 6 ; Знаток ; 101 
 3557 ; 6 пенсов. Великобритания ; 1925 ;  ; Ag ; F ; 10 ; DaMon15 ; 98 
 3558 ; 6 пенсов. Великобритания ; 1925 ;  ; Ag ; F ; 15 ; shtainn ; 102 
 3559 ; Фартинг. Великобритания ; 1926 ;  ; br ; VF- ; 13 ; бук ; 34 
 3560 ; Фартинг. Великобритания ; 1920 ;  ; br ; VF+ ; 19 ; shtainn ; 111 
 3561 ; Фартинг. Великобритания ; 1853 ;  ; br ; VG ; 35 ; виктор13 ; 197 
 3562 ; 200000 карбованцев. Украина. Чернобыль ; 1996 ;  ; Cu-Ni ; AU ; 14 ; страус ; 114 
 3563 ; 1 лира. Мальта ; 2005 ;  ; Cu-Ni ; AU ; 41 ; SKeeper ; 441 
 3564 ; 5 пиастров. Енипет ; 1928 ;  ; Cu-Ni ; VF ; 15 ; MDV ; 222 
 3565 ; 50 центов. Австралия ; 1980 ;  ; Cu-Ni ; VF ; 13 ; SKeeper ; 47 
 3566 ; 500 драхм. Греция ; 2004 ;  ; Cu-Ni ; XF ; 38 ; Вованыч ; 356 
 3567 ; 5 бат. Тайланд ;  ;  ; Cu-Ni ; VF ; 15 ; ag58 ; 29 
 3568 ; 1 доллар. Барбадос ; 1989 ;  ; Cu-Ni ; VF+ ; 21 ; SKeeper ; 107 
 3569 ; 50 сентаво. Никарагуа ; 1956 ;  ; Cu-Ni ; VF ; 9 ; SKeeper ; 92 
 3570 ; 1 лира. Мальта ; 1986 ;  ; Cu-Ni ; XF ; 32 ; sneg96 ; 213 
 3571 ; 1 доллар. Гон-Конг ; 1991 ;  ; Cu-Ni ; VF+ ; 17 ; nfandeev ; 94 
 3572 ; 20 центов. Австралия ; 2005 ;  ; Cu-Ni ; XF- ; 8 ; SKeeper ; 72 
 3573 ; Монета Мьянма ;  ;  ; Cu-Ni ; XF ; 11 ; SKeeper ; 159 
 3574 ; 20 центов. Малайя ; 1948 ;  ; Cu-Ni ; VF ; 8 ; SKeeper ; 53 
 3575 ; 50 сен. Япония ;  ;  ; Cu-Ni ; XF ; 15 ; ВНВ ; 75 
 3576 ; 10 сантим. Латвия ; 1922 ;  ; Cu-Ni ; VF ; 18 ; бук ; 55 
 3577 ; 5 бат. Тайланд ;  ;  ; Cu-Ni ; XF ; 8 ; 100924 ; 51 
 3578 ; 25 центов. Канада ; 1992 ;  ; Cu-Ni ; XF ; 23 ; t_v_v ; 53 
 3479 ; 500 лир. Сан-Марино. F.A.O ; 1995 ;  ; Би/м ; AU ; 25 ; Александ98 ; 83 
 3480 ; 100 эскудо. Португалия. F.A.O ; 1995 ;  ; Би/м ; AU ; 41 ; Bronco ; 244 
 3481 ; 1 крузеиро. Бразилия ; 1986 ;  ; St/Ni ; AU ; 41 ; alexvy ; 171 
 3482 ; 20 марок. Финляндия ; 1939 ;  ; Al/Br ; VF-XF ; 15 ; idsr ; 201 
 3483 ; 10 лей. Румыния. F.A.O ; 1996 ;  ; Ni ; XF+ ; 36 ; collector64 ; 117 
 3484 ; 10 сентавос. Бразилия. F.A.O ; 1995 ;  ; St ; AU ; 17 ; kornum ; 90 
 3485 ; 20 сантимов. Алжир ; 1975 ;  ; Лат ; AU ; 24 ; teso ; 317 
 3486 ; 5 центов. Намибия. F.A.O ; 2000 ;  ; St ; AU ; 10 ; t_v_v ; 43 
 3487 ; 2 бата. Тайланд. F.A.O ; 1995 ;  ; Cu-Ni ; AU ; 18 ; ag58 ; 44 
 3488 ; 5 евро. Финляндия ; 2015 ;  ; Би/м ; AU ; 28 ; nikfed ; 556 
 3489 ; 5 рупий. Индия. F.A.O ; 1995 ;  ; Cu-Ni ; XF+ ; 16 ; Вованыч ; 73 
 3490 ; 10 байсас. Оман. F.A.O ; 1995 ;  ; Br ; XF+ ; 21 ; Папа с рацией ; 57 
 3491 ; 1 цент. Родезия ; 1977 ;  ; Br ; AU ; 8 ; BSG ; 59 
 3492 ; 1 лира. Турция ; 2015 ;  ; Би/м ; AU ; 13 ; Monata ; 259 
 3493 ; 1 лира. Турция ; 2015 ;  ; Би/м ; AU ; 7 ; Monata ; 212 
 3494 ; 10 лей. Румыния. F.A.O ; 1995 ;  ; Ni ; AU ; 16 ; Папа с рацией ; 92 
 3495 ; 1 франк. Тунис. F.A.O ; 2000 ;  ; Al ; AU ; 42 ; sneg96 ; 141 
 3496 ; 50 тенге. Казахстан ; 2014 ;  ; Cu-Ni ; XF+ ; 23 ; Опятор ; 232 
 3497 ; 2000 песос. Гвинея Бисау. F.A.O ; 1995 ;  ; Cu-Ni ; AU ; 17 ; SKeeper ; 224 
 3498 ; 5 шиллингов. Сомали. F.A.O ; 2000 ;  ; Al ; AU ; 20 ; t_v_v ; 62 
 3499 ; 10 шиллингов. Сомали. F.A.O ; 2000 ;  ; Al ; AU ; 12 ; t_v_v ; 72 
 3500 ; 20 бата. Тайланд. F.A.O ; 1995 ;  ; Cu-Ni ; AU ; 6 ; v_bond ; 123 
 3501 ; 50 тенге. Казахстан. 550 лет Казахскому ханству ; 2015 ;  ; Cu-Ni ; XF ; 41 ; lestes ; 295 
 3502 ; 5 сантимов. Алжир ; 1995 ;  ; St ; AU ; 25 ; kornum ; 48 
 3503 ; 50 сентавос. Гондурас. F.A.O ;  ;  ; St ; AU ; 25 ; kornum ; 118 
 3504 ; 1 сентим. Андорра ; 1995 ;  ; Al ; XF ; 21 ; Папа с рацией ; 114 
 3505 ; 2 рупии. Непал. F.A.O ; 1981 ;  ; Cu-Ni ; AU ; 17 ; teso ; 160 
 3506 ; 2 рупии. Непал ; 1982 ;  ; Cu-Ni ; XF ; 29 ; kornum ; 118 
 3507 ; 200000 карбованцев. Украина. Чернобыль ; 1996 ;  ; Cu-Ni ; AU ; 15 ; бук ; 111 
 3508 ; 200000 карбованцев. Украина. Чернобыль ; 1996 ;  ; Cu-Ni ; AU ; 18 ; BSG ; 114 
 3509 ; 1/4 доллара. США ; 1982 ;  ; Cu-Ni ; XF ; 14 ; 312 ; 25 
 3510 ; 1/4 доллара. США ; 1986 ;  ; Cu-Ni ; XF ; 3 ; 312 ; 23 
 3511 ; 1/4 доллара. США ; 1984 ;  ; Cu-Ni ; XF ; 14 ; zet74 ; 21 
 3512 ; 1/4 доллара. США ; 1966 ;  ; Cu-Ni ; XF ; 17 ; бук ; 24 
 3513 ; 1/4 доллара. США ; 1965 ;  ; Cu-Ni ; XF ; 8 ; kuder ; 21 
 3514 ; 1/4 доллара. США ; 1967 ;  ; Cu-Ni ; XF ; 11 ; zet74 ; 16 
 3515 ; 200 эскудо. Португалия ; 1997 ;  ; би/м ; XF ; 9 ; 6719 ; 41 
 3516 ; 200 эскудо. Португалия ; 1991 ;  ; би/м ; XF ; 14 ; 6719 ; 36 
 3517 ; 200 эскудо. Португалия ; 1992 ;  ; би/м ; XF ; 11 ; prostor.71 ; 31 
 3518 ; 10 куруш. Турция ; 2014 ;  ; ж/м ; XF- ; 13 ; off ; 30 
 3519 ; 5 центов. США. В капсуле ; 1952 ;  ; Cu-Ni ; F+ ; 7 ; Vanka ; 23 
 3520 ; 10 кэш. Китай ; 1920 ;  ; Cu ; F ; 23 ; Olimpia ; 306 
 3521 ; 10 кэш. Китай ; 1912 ;  ; Cu ; VF- ; 15 ; Olimpia ; 340 
 3522 ; 1/2 пенни. Гана ; 1958 ;  ; Cu ; XF ; 32 ; Бейн99999 ; 85 
 3523 ; 1 юань. Тайвань ; 1974 ;  ; Cu-Ni ; XF ; 38 ; kornum ; 90 
 3524 ; 100 вон. Корея ; 1978 ;  ; Cu ; VF ; 29 ; Опятор ; 57 
 3525 ; 1 пиастр. Ливан ; 1955 ;  ; Латунь ; XF ; 25 ; Папа с рацией ; 102 
 3526 ; 50 аурар. Исландия ; 1974 ;  ; Латунь ; XF ; 18 ; *Любитель-166* ; 30 
 3527 ; 10 центов. Канада ; 1981 ;  ; Cu-Ni ; XF+ ; 12 ; prostor.71 ; 14 
 3528 ; 10 прут. Израиль ; 1957 ;  ; Cu ; F+ ; 33 ; ag58 ; 40 
 3429 ; 1 шиллинг. Малави ; 1964 ;  ; Cu-Ni ; AU ; 60 ; sneg96 ; 434 
 3430 ; 6 пенсов. Малави ; 1964 ;  ; Cu-Ni ; AU ; 58 ; 100924 ; 370 
 3431 ; 1 пенни. Малави ; 1967 ;  ; Br ; VF- ; 21 ; трутень ; 261 
 3432 ; 2 шиллинга. Замбия ; 1964 ;  ; Cu-Ni ; VF ; 11 ; SKeeper ; 174 
 3433 ; 2 шиллинга. Замбия ; 1966 ;  ; Cu-Ni ; VF ; 7 ; SKeeper ; 453 
 3434 ; 1 шиллинг. Замбия ; 1964 ;  ; Cu-Ni ; AU ; 15 ; трутень ; 355 
 3435 ; 5 сентимес. Франция ;  ;  ; Cu ; VF+ ; 64 ; von_Schwarz ; 2445 
 3436 ; 1 раппен. Швейцария. Кантон Люцерн ; 1844 ;  ; Cu ; XF ; 37 ; $$$ ; 999 
 3437 ; Монета. Ватикан ;  ;  ; Cu ; VF ; 57 ; coolpeppers ; 918 
 3438 ; 1/2 пенни. Ирландия ; 1822 ;  ; Cu ; XF+ ; 34 ; sax ; 4590 
 3439 ; 1 крона. Остров Асунсьон ; 1978 ;  ; Cu-Ni ; XF+ ; 20 ; ZOLTAN333 ; 769 
 3440 ; 2 наира. Нигерия ; 2006 ;  ; Би/м ; AU ; 21 ; karal ; 122 
 3441 ; 1 наира. Нигерия ; 1991 ;  ; Cu-Ni ; XF+ ; 15 ; kornum ; 104 
