 5888 ; Бона иностранная Италия ;  ;  ;  ;  ; 19 ; semiramida ; 405 
 3526 ; 1 лира. Турция ; 2015 ;  ; Би/м ; AU ; 12 ; kuder ; 27 
 3527 ; 1 пфенниг. Германия ; 1973 ;  ; Br ; VF+ ; 9 ; killer777 ; 9 
 3528 ; 10 лева. Болгария ; 1930 ;  ; Cu-Ni ; VF ; 15 ; Strannik-N ; 134 
 3529 ; 1 марка. Германия ; 1981J ;  ; б/м ; Proof ; 14 ; hanim ; 39 
 3530 ; 1/2 дирхама. Марокко ; 1901? ;  ; Ag ; XF ; 45 ; спарта ; 854 
 3531 ; 1 тугрик. Монголия ; 1981 ;  ; Al/Br ; XF ; 54 ; kont ; 777 
 3532 ; 1 тугрик. Монголия ; 1988 ;  ; Al/Br ; XF ; 52 ; nikitaI ; 1292 
 3533 ; 1 тугрик. Монголия ; ND ;  ; Al/Br ; XF ; 34 ; kont ; 1122 
 3534 ; 1 тугрик. Монголия ; ND ;  ; Al/Br ; XF ; 48 ; nikitaI ; 1326 
 3535 ; 1 шиллинг. Великобритания. Шотландский герб ; 1945 ;  ; Ag ; XF- ; 33 ; 47154 ; 240 
 3536 ; 1 шиллинг. Великобритания. Английский герб ; 1945 ;  ; Ag ; XF- ; 24 ; 47154 ; 232 
 3537 ; 2 шиллинга. Великобритания ; 1945 ;  ; Ag ; XF ; 28 ; alapabula ; 448 
 3538 ; 1/2 кроны. Великобритания ; 1945 ;  ; Ag ; XF+ ; 43 ; alapabula ; 663 
 3539 ; 1 крона. Великобритания. Черчилль ; 1965 ;  ; Cu-Ni ; XF ; 13 ; 2507 ; 230 
 3540 ; 25 новых пенсов. Великобритания. Свадьба Елизаветы II и принца Филипа ; 1972 ;  ; Cu-Ni ; AU ; 15 ; mr.812 ; 112 
 3541 ; 25 новых пенсов. Великобритания. Серебряный юбилей правления ; 1977 ;  ; Cu-Ni ; AU ; 8 ; fuzzyfly ; 102 
 3542 ; 1/2 пенни. Великобритания ; 1964 ;  ; Br ; AU ; 35 ; dim66 ; 91 
 3543 ; 1/2 пенни. Великобритания ; 1963 ;  ; Br ; AU ; 19 ; UnPreacher ; 93 
 3544 ; 1 фартинг. Великобритания ; 1885 ;  ; Br ; VF+ ; 16 ; alapabula ; 250 
 3545 ; 1 фунт. Великобритания. Упаковка нарушена ; 1994 ;  ; Lat ; AU ; 51 ; krugerrand ; 475 
 3546 ; 50 пенсов. Великобритания. 50-летие открытия Второго фронта. В упаковке ; 1994 ;  ; Cu-Ni ; AU ; 46 ; chapa78 ; 305 
 3547 ; 2 фунта. 300-летие Банка Англии ; 1994 ;  ; Lat ; AU ; 41 ; igor26 ; 529 
 3548 ; 1 доллар. Каймановы острова ; 1974 ;  ; Ag ; Proof ; 25 ; SKeeper ; 1000 
 3549 ; 1 доллар.Британские Виргинские острова ; 1974 ;  ; Ag ; Proof ; 19 ; SKeeper ; 1161 
 3550 ; 1/10 пенни. Британская Западная Африка ; 1908 ;  ; Cu-Ni ; AU ; 27 ; Panther ; 273 
 3551 ; 1/10 пенни. Британская Западная Африка ; 1919 ;  ; Cu-Ni ; AU ; 31 ; oprst ; 202 
 3552 ; 50 франков. Франция ; 1952 ;  ; Al/Br ; VF+ ; 12 ; Агров ; 42 
 3553 ; 20 сентавос. Португалия ; 1949 ;  ; Br ; VF- ; 30 ; gorbi ; 113 
 3554 ; 1 сентаво. Португалия ; 1917 ;  ; Br ; VF+ ; 14 ; t_v_v ; 95 
 3555 ; 2 злотых. Польша ; 1994 ;  ; Би/м ; VF+ ; 13 ; killer777 ; 32 
 3556 ; 2 франка. Франция ; 1923 ;  ; Al/Br ; VF ; 31 ; UnPreacher ; 63 
 3557 ; 5 франков. Франция ; 1947 ;  ; Al ; VF ; 13 ; kvl9293 ; 36 
 3558 ; 50 грошей. Польша ; 1923 ;  ; Ni ; VF- ; 12 ; RUN ; 51 
 3559 ; 1 рупия. Индия ; 1824 ;  ; Ag ; VF- ; 34 ; mkm1968 ; 1015 
 3560 ; Монета Османская империя ;  ;  ; Ag ; VF- ; 52 ; kont ; 556 
 3561 ; 100 мон. Япония ; 1835-1870 ;  ; Br ; VF- ; 23 ; sahakala ; 510 
 3462 ; 1 пфенниг. Веймар ; 1934 ;  ; Br ; AU ; 18 ; prince1959 ; 250 
 3463 ; 2 пфеннига. Веймар ; 1936 ;  ; Br ; AU ; 48 ; prince1959 ; 318 
 3464 ; 1 раппен. Швейцария ; 1914 ;  ; Br ; XF ; 13 ; Scorpionchic-sun ; 101 
 3465 ; 1 сантим. Франция ; 1920 ;  ; Br ; AU ; 22 ; Aurora810 ; 126 
 3466 ; 25 сантимов. Франция ; 1921 ;  ; Al ; XF ; 34 ; Rosomaha ; 203 
 3467 ; 500 марок. Веймар ; 1923 ;  ; Al ; VF-XF ; 16 ; Strannik-N ; 80 
 3468 ; 10 франков. Франция ; 1974 ;  ; Al/Br ; XF ; 30 ; kvl9293 ; 37 
 3469 ; 1 сент. Эстония ; 1929 ;  ; Br ; XF ; 24 ; max5252 ; 359 
 3470 ; 1 лира. Турция. Кошка ; 2015 ;  ; Би/м ; AU ; 22 ; alapabula ; 208 
 3471 ; 1 лира. Турция. Леопард ; 2012 ;  ; Би/м ; AU ; 25 ; pol75 ; 310 
 3472 ; 1 лира. Турция. Овца ; 2015 ;  ; Би/м ; AU ; 19 ; Sandello ; 160 
 3473 ; 1 лира. Турция. Олень ; 2012 ;  ; Би/м ; AU ; 18 ; pol75 ; 236 
 3474 ; 5 гривен. Украина. Всемирный год летучей мыши ; 2012 ;  ; Cu-Ni ; AU ; 28 ; jj ; 480 
 3475 ; 5 гривен. Украина. Благовещение ; 2008 ;  ; Cu-Ni ; AU ; 21 ; jj ; 452 
 3476 ; 5 гривен. Украина. 70 лет освобождение Харькова ; 2013 ;  ; Cu-Ni ; AU ; 9 ; Метро62 ; 453 
 3477 ; 2 гривны. Украина. Нестор Махно ; 2013 ;  ; Cu-Ni ; AU ; 26 ; Petkovic ; 378 
 3478 ; 5 гривен. Украина. Киевский Научно-Иследовательский институт Судебной экспертизы ; 2013 ;  ; Би/м ; AU ; 20 ; jj ; 461 
 3479 ; 2 злотых. Польша ; 2013 ;  ; Al/Br ; AU ; 9 ; кот баюн ; 101 
 3480 ; 2 злотых. Польша ; 2012 ;  ; Al/Br ; AU ; 10 ; aidih ; 77 
 3481 ; 2 злотых. Польша ; 2012 ;  ; Al/Br ; AU ; 8 ; aidih ; 57 
 3482 ; 2 злотых. Польша ; 2013 ;  ; Al/Br ; AU ; 5 ; кот баюн ; 82 
 3483 ; 2 злотых. Польша ; 2011 ;  ; Al/Br ; AU ; 6 ; aidih ; 57 
 3484 ; 2 злотых. Польша ; 2013 ;  ; Al/Br ; AU ; 11 ; кот баюн ; 67 
 3485 ; 2 злотых. Польша ; 2013 ;  ; Al/Br ; AU ; 13 ; v_bond ; 83 
 3486 ; 2 злотых. Польша ; 2012 ;  ; Al/Br ; AU ; 9 ; кот баюн ; 82 
 3487 ; 2 злотых. Польша ; 2011 ;  ; Al/Br ; AU ; 11 ; aidih ; 61 
 3488 ; 2 злотых. Польша ; 2012 ;  ; Al/Br ; AU ; 10 ; aidih ; 66 
 3489 ; 1 пенни. Ирландия ; 1946 ;  ; Br ; VF+ ; 16 ; alapabula ; 143 
 3490 ; 1 пенни. Ирландия ; 1928 ;  ; Br ; VF+ ; 16 ; Strannik-N ; 48 
 3491 ; 8 доблей. Гернси ; 1918 ;  ; Br ; VF ; 27 ; Emv ; 141 
 3492 ; 1/4 анны. Индия ; 1940 ;  ; Br ; XF- ; 24 ; дилитант ; 79 
 3493 ; 1 пайс. Индия ; 1951 ;  ; Br ; VF ; 8 ; Zarik ; 110 
 3494 ; 1 цент. Стрейтс-Сетлментс ; 1920 ;  ; Br ; F-VF ; 7 ; vladmarkin ; 74 
 3495 ; 1 цент. Малайя ; 1943 ;  ; Br ; XF- ; 31 ; RUN ; 86 
 3496 ; 1/4 анны. Стрейтс-Сетлментс ; 1940 ;  ; Br ; VF ; 15 ; SKeeper ; 57 
 3497 ; Фартинг. Великобритания ; 1874 ;  ; Br ; F+ ; 18 ; alapabula ; 150 
 3498 ; Фартинг. Великобритания ; 1909 ;  ; Br ; VF- ; 14 ; alapabula ; 93 
 3499 ; Фартинг. Великобритания ; 1901 ;  ; Br ; VF- ; 18 ; alapabula ; 99 
 3500 ; 1/2 пайса. Индия ; 1933 ;  ; Br ; VF ; 25 ; Monata ; 176 
 3501 ; 1/24 шиллинга. Джерси ; 1877 ;  ; Br ; VF- ; 22 ; karl ; 139 
 3502 ; 1/2 цента. Цейлон ; 1914 ;  ; Br ; VF+ ; 35 ; sax ; 414 
 3503 ; Фартинг. Великобритания ; 1905 ;  ; Br ; VF ; 27 ; alapabula ; 150 
 3504 ; 1 цент. Канада ; 1928 ;  ; Br ; F ; 17 ; Scorpionchic-sun ; 36 
 3505 ; 1 цент. Саравак ; 1930 ;  ; Br ; VF+ ; 26 ; Zигзаг ; 285 
 3506 ; 2 гроша. Австрия ; 1928 ;  ; Br ; VF- ; 18 ; RUN ; 69 
 3507 ; 5 центов. Цейлон ; 1942 ;  ; Al/Br ; F ; 9 ; divergent ; 79 
 3508 ; 2 раппен. Швейцария ; 1944 ;  ; Zn ; VF- ; 4 ; krugerrand ; 57 
 3509 ; пайса. Индия. Штат Датия. Мухаммад Акбар II ; 1806-1837 ;  ; Cu ; F- ; 33 ; vladmarkin ; 269 
 3510 ; Монета. Индия. Шта Орчха. Шах Алам II ; 1776-1817 ;  ; Cu ; F ; 32 ; aziya11 ; 294 
 3511 ; Монета. Индия. Шта Орчха. Шах Алам II ; 1776-1817 ;  ; Cu ; F+ ; 24 ; aziya11 ; 291 
 3412 ; 2 гривны. Украина. Черный гриф ; 2008 ;  ; Cu-Ni ; AU ; 20 ; alapabula ; 295 
 3413 ; 50 тенге. Казахстан. Жалабай ; 2007 ;  ; Cu-Ni ; AU ; 25 ; alapabula ; 543 
 3414 ; 50 тенге. Казахстан. Колобок ; 2013 ;  ; Cu-Ni ; AU ; 13 ; gdrg2 ; 114 
 3415 ; 50 тенге. Казахстан Сова ; 2011 ;  ; Cu-Ni ; AU ; 18 ; alapabula ; 281 
 3416 ; 50 тенге. Казахстан Ёж ; 2013 ;  ; Cu-Ni ; AU ; 49 ; СОВ ; 255 
 3417 ; 50 тенге. Казахстан 20 лет тенге ; 2013 ;  ; Cu-Ni ; AU ; 20 ; lestes ; 222 
 3418 ; 50 тенге. Казахстан Жумабаев ; 2013 ;  ; Cu-Ni ; AU ; 15 ; gdrg2 ; 91 
 3419 ; 50 тенге. Казахстан Луноход-1 ; 2010 ;  ; Cu-Ni ; AU ; 41 ; NSerN ; 423 
 3420 ; 50 тенге. Казахстан МКС ; 2013 ;  ; Cu-Ni ; AU ; 19 ; NSerN ; 255 
 3421 ; 50 тенге. Казахстан. Тараз ; 2013 ;  ; Cu-Ni ; AU ; 15 ; aziya11 ; 117 
 3422 ; 50 тенге. Казахстан. Караганда ; 2011 ;  ; Cu-Ni ; AU ; 12 ; divergent ; 114 
 3423 ; 50 тенге. Казахстан. Усть-Каменогорск ; 2011 ;  ; Cu-Ni ; AU ; 16 ; СССР1990 ; 105 
 3424 ; 50 тенге. Казахстан. Атырау ; 2012 ;  ; Cu-Ni ; AU ; 23 ; NSerN ; 120 
 3425 ; 50 тенге. Казахстан. Костанай ; 2013 ;  ; Cu-Ni ; AU ; 17 ; aziya11 ; 112 
 3426 ; 50 тенге. Казахстан. Актау ; 2012 ;  ; Cu-Ni ; AU ; 25 ; 2507 ; 193 
 3427 ; 1 рубль. Беларусь. Овен ; 2009 ;  ; Cu-Ni ; Proof-life ; 30 ; 2507 ; 410 
 3428 ; 1 рубль. Беларусь. Академия наук Беларуси ; 2009 ;  ; Cu-Ni ; Proof-life ; 45 ; dencon ; 525 
 3429 ; 1 рубль. Беларусь. Зимородок ; 2008 ;  ; Cu-Ni ; Proof-life ; 52 ; Schwer ; 669 
 3430 ; 1 рубль. Беларусь. 600 лет Беловежской пуще ; 2009 ;  ; Cu-Ni ; Proof-life ; 32 ; majkl ; 452 
 3431 ; 1 рубль. Беларусь. Соломоплетение ; 2009 ;  ; Cu-Ni ; Proof-life ; 63 ; majkl ; 769 
 3432 ; 1 рубль. Беларусь. Белорусский балет ; 2013 ;  ; Cu-Ni ; Proof-life ; 38 ; dencon ; 561 
 3433 ; 1 рубль. Беларусь. Змей Горыныч ; 2009 ;  ; Cu-Ni ; Proof-life ; 42 ; etalon ; 516 
 3434 ; 1 белар. Беларусь (жетон) ; 2015 ;  ; Cu-Ni ; AU ; 26 ; Cosmos ; 159 
 3435 ; 1 рубль. Беларусь. Минск ; 2008 ;  ; Cu-Ni ; Proof-life ; 31 ; dencon ; 465 
 3436 ; 1 рубль. Беларусь. 90 лет Беларусь Банку ; 2012 ;  ; Cu-Ni ; Proof-life ; 40 ; kont ; 465 
 3437 ; 1 рубль. Беларусь. Новоселье ; 2008 ;  ; Cu-Ni ; Proof-life ; 31 ; В1951 ; 553 
 3438 ; 1 рубль. Беларусь. 90 лет финансовой с-ме Беларуси ; 2008 ;  ; Cu-Ni ; Proof-life ; 39 ; sibirian ; 465 
 3439 ; 1 пенни. Великобритания ; 1953 ;  ; Br ; AU ; 24 ; teso ; 611 
 3440 ; 1 пенни. Великобритания ; 1967 ;  ; Br ; AU ; 12 ; SKeeper ; 18 
 3441 ; 1/2 пенни. Великобритания ; 1953 ;  ; Br ; AU ; 34 ; Andrey19 ; 204 
 3442 ; Фартинг. Великобритания ; 1953 ;  ; Br ; AU ; 21 ; didisister ; 151 
 3443 ; 1 шиллинг. Великобритания ; 1953 ;  ; Cu-Ni ; AU ; 29 ; didisister ; 180 
 3444 ; 1/2 кроны. Великобритания ; 1966 ;  ; Cu-Ni ; XF ; 26 ; alapabula ; 150 
 3445 ; 1/2 кроны. Великобритания ; 1963 ;  ; Cu-Ni ; XF ; 18 ; alapabula ; 150 
 3446 ; 2 шиллинга. Великобритания ; 1953 ;  ; Cu-Ni ; AU ; 16 ; alapabula ; 350 
 3447 ; 1 шиллинг. Великобритания ; 1953 ;  ; Cu-Ni ; AU ; 20 ; dsidorov ; 137 
 3448 ; 6 пенсов. Великобритания ; 1953 ;  ; Cu-Ni ; AU ; 13 ; teso ; 306 
 3449 ; 3 пенса. Великобритания ; 1953 ;  ; Лат/Ni ; AU ; 36 ; teso ; 350 
 3450 ; 2евро Ирландия. ; 2015 ;  ; Би/м ; AU ; 18 ; didisister ; 251 
 3451 ; 2евро Нидерланды ; 2015 ;  ; Би/м ; AU ; 15 ; didisister ; 246 
 3452 ; 2евро Италия. Данте Алигьери ; 2015 ;  ; Би/м ; AU ; 14 ; natpulkovo ; 238 
 3453 ; 2евро Италия ; 2015 ;  ; Би/м ; AU ; 15 ; v_bond ; 235 
 3454 ; 2евро Латвия ; 2015 ;  ; Би/м ; AU ; 15 ; natpulkovo ; 250 
 3455 ; 2евро Словения ; 2015 ;  ; Би/м ; AU ; 19 ; natpulkovo ; 250 
 3456 ; 2евро Словакия ; 2015 ;  ; Би/м ; AU ; 17 ; natpulkovo ; 250 
 3457 ; 2евро Финляндия ; 2015 ;  ; Би/м ; AU ; 17 ; didisister ; 251 
 3458 ; 1 пенни Великобритания ; 1967 ;  ; Br ; AU ; 29 ; kvl9293 ; 40 
 3459 ; 1/2 пенни. Великобритания ; 1965 ;  ; Br ; AU ; 24 ; 47154 ; 34 
 3460 ; Фартинг. Великобритания ; 1939 ;  ; Br ; AU ; 33 ; remetalk ; 128 
 3461 ; 1 пфенниг. Германия ; 1912 ;  ; Br ; XF ; 24 ; zoom30 ; 105 
 3362 ; 10 марок. ФРГ. Олимпиада в Германии ; 1972 ;  ; Ag ; XF+ ; 19 ; horza ; 491 
 3363 ; 5 франков. Швейцария. Невшатель. В капсуле NGC ; 1863 ;  ; Ag ; AU55 ; 70 ; Георг ; 25676 
 3364 ; 1 пенни. Великобритания ; 1920 ;  ; Br ; F+ ; 7 ; 333985 ; 38 
 3365 ; 1 пенни. Великобритания ; 1939 ;  ; Br ; VF+ ; 9 ; didisister ; 50 
 3366 ; 1 пенни. Великобритания ; 1948 ;  ; Br ; VF ; 5 ; Andrey19 ; 40 
 3367 ; 1 пенни. Великобритания ; 1949 ;  ; Br ; VF+ ; 18 ; В1951 ; 113 
 3368 ; 1 пенни. Великобритания ; 1966 ;  ; Br ; XF ; 10 ; 333985 ; 38 
 3369 ; 1 пенни. Великобритания ; 1967 ;  ; Br ; AU ; 12 ; 333985 ; 21 
 3370 ; 5 сентавос.Мексика ; 1968 ;  ; Br ; XF ; 5 ; я8844 ; 34 
 3371 ; 40 пара. Турция ; 1327 ;  ; Cu-Ni ; VF ; 7 ; nays ; 79 
 3372 ; 5 марок. Эстония ; 1922 ;  ; Cu-Ni ; VF-XF ; 25 ; max5252 ; 569 
 3373 ; 3 марки. Эстония ; 1922 ;  ; Cu-Ni ; VF-XF ; 21 ; max5252 ; 930 
 3374 ; 1 марка. Эстония ; 1922 ;  ; Cu-Ni ; VF-XF ; 41 ; max5252 ; 944 
 3375 ; 10 грошей. Австрия ; 1925 ;  ; Cu-Ni ; VF-XF ; 18 ; gdrg2 ; 47 
 3376 ; 25 сенти. Эстония ; 1928 ;  ; Cu-Ni ; VF ; 39 ; max5252 ; 1134 
 3377 ; 20 сантимов. Латвия ; 1922 ;  ; Cu-Ni ; VF ; 20 ; max5252 ; 123 
 3378 ; 20 пара. Турция ; 1277 ;  ; Cu-Ni ; F+ ; 7 ; t_v_v ; 79 
 3379 ; 2 сенти. Эстония ; 1934 ;  ; Cu-Ni ; VF-XF ; 15 ; СТРЕКОЗА ; 136 
 3380 ; 1 цент. США ; 1898 ;  ; Cu-Ni ; VF ; 11 ; жора ; 130 
 3381 ; 1 хеллер. Австрия ; 1915 ;  ; Cu-Ni ; XF ; 11 ; aralsk ; 67 
 3382 ; 5 куруш. Турция ; 1293 ;  ; Cu-Ni ; VF ; 19 ; kergudu ; 435 
 3383 ; 3 пенса. Великобритания ; 1935 ;  ; Ag ; VF ; 37 ; didisister ; 151 
 3384 ; 2 пиастра. Египет ; 1944 ;  ; Ag ; F ; 34 ; RUN ; 169 
 3385 ; 50 тенге. Казахстан. Ежик ; 2013 ;  ; Cu-Ni ; AU ; 42 ; alapabula ; 160 
 3386 ; 50 тенге. Казахстан. 70 лет Великой Победы ; 2015 ;  ; Cu-Ni ; AU ; 48 ; seva777 ; 235 
 3387 ; 50 тенге. Казахстан. Станция "Мир" ; 2012 ;  ; Cu-Ni ; AU ; 46 ; gdrg2 ; 222 
 3388 ; 50 тенге. Казахстан. Манул ; 2014 ;  ; Cu-Ni ; AU ; 47 ; alapabula ; 340 
 3389 ; 50 тенге. Казахстан. Космический корабль "Восток" ; 2008 ;  ; Cu-Ni ; AU ; 42 ; ВЯЗЪ ; 261 
 3390 ; 50 тенге. Казахстан. Буран ; 2014 ;  ; Cu-Ni ; AU ; 26 ; kornum ; 212 
 3391 ; 2 евро. Финляндия. Аксели Галлен-Каллела ; 2015 ;  ; би/м ; AU ; 31 ; natpulkovo ; 250 
 3392 ; 2 евро. Германия. Гессен ; 2015D ;  ; би/м ; AU ; 32 ; кот баюн ; 211 
 3393 ; 2 евро. Латвия. 30 лет Европейскому флагу ; 2015 ;  ; би/м ; AU ; 36 ; didisister ; 237 
 3394 ; 2 евро. Германия. Нижняя Саксония ; 2014D ;  ; би/м ; AU ; 29 ; саны4 ; 207 
 3395 ; 2 евро. Словения. 10-я годовщина вступления в Евросоюз ; 2014 ;  ; би/м ; AU ; 30 ; natpulkovo ; 212 
 3396 ; 1 доллар. США. Могавки-строители ; 2015 ;  ; ж/м ; AU ; 33 ; smn51 ; 136 
 3397 ; 2 евро. Люксембург ; 2004 ;  ; би/м ; XF- ; 11 ; кот баюн ; 167 
 3398 ; 2 евро. Германия. Гамбург ; 2008G ;  ; би/м ; VF+ ; 29 ; dsp ; 238 
 3399 ; 2 евро. Германия. Нордхайн-Вестфален ; 2011D ;  ; би/м ; VF+ ; 19 ; саны4 ; 207 
 3400 ; 2 евро. Нидерланды ; 1999 ;  ; би/м ; VF+ ; 15 ; nik2678 ; 164 
 3401 ; 2 евро. Финляндия. 10 лет Евро ; 2009 ;  ; би/м ; XF- ; 21 ; didisister ; 291 
 3402 ; 5 гривен. Украина. Мечеть Хана Узбека ; 2014 ;  ; Cu-Ni ; AU ; 20 ; SKeeper ; 189 
 3403 ; 5 гривен. Украина. Подгорецкий замок ; 2015 ;  ; Cu-Ni ; AU ; 21 ; Cosmos ; 225 
 3404 ; 2 лата. Латвия ; 1992 ;  ; Cu-Ni ; VF ; 19 ; Фест ; 890 
 3405 ; 1 рубль. Беларусь. Белорусский балет ; 2013 ;  ; Cu-Ni ; Proof-like ; 14 ; В1951 ; 443 
 3406 ; 5 гривен. Украина. Подгорецкий замок ; 2015 ;  ; Cu-Ni ; AU ; 12 ; Cosmos ; 225 
 3407 ; 2 гривны. Украина. Ящерица ; 2015 ;  ; Cu-Ni ; AU ; 14 ; Cosmos ; 305 
 3408 ; 2 гривны. Украина. Стерлядь ; 2012 ;  ; Cu-Ni ; AU ; 13 ; ЮрийVRN ; 260 
 3409 ; 1 рубль. Беларусь. Зимородок ; 2008 ;  ; Cu-Ni ; Proof-like ; 26 ; etalon ; 725 
 3410 ; 1 рубль. Беларусь. Удод ; 2013 ;  ; Cu-Ni ; Proof-like ; 15 ; vb96 ; 589 
 3411 ; 1 рубль. Беларусь. Легенда про Гиля ; 2014 ;  ; Cu-Ni ; Proof-like ; 15 ; лесной ; 759 
 3312 ; 10 марок. Финляндия. 10-й чемпионат Европы по легкой атлетике ; 1971 ;  ; Ag ; AU ; 18 ; cotangens ; 444 
 3313 ; 10 евро. Финляндия. 50 лет кинофильму "Неизвестный солдат" ; 2005 ;  ; Ag ; AU ; 24 ; andy2012 ; 1379 
 3314 ; 5 лат. Латвия ; 1932 ;  ; Ag ; XF+ ; 63 ; Magsimka ; 2550 
 3315 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 12 ; кот баюн ; 219 
 3316 ; 25 марок. Финляндия ; 2001 ;  ; Би/м ; AU ; 68 ; yourius ; 1556 
 3317 ; 5 евро. Финляндия ; 2005 ;  ; Би/м ; AU ; 16 ; Zarik ; 429 
 3318 ; 5 центов. США ; 1943S ;  ; Cu-Ag-Mарганец ; VF ; 8 ; max5252 ; 57 
 3319 ; 1/4 стювера. Нидерландская Индия ; 1826S ;  ; Cu ; F- ; 10 ; valerdon ; 104 
 3320 ; 3 сранга. Тибет ;  ;  ; Ag ; VF ; 41 ; Виталий 64 ; 2500 
 3321 ; Тангка. Тибет ;  ;  ; Ag ; VF ; 30 ; olancepok ; 814 
 3322 ; 5 шо. Тибет ;  ;  ; Cu ; VF ; 35 ; Taras58 ; 413 
 3323 ; 5 шо. Тибет ;  ;  ; Cu ; VF ; 26 ; remetalk ; 413 
 3324 ; 5 шо. Тибет ;  ;  ; Cu ; VF ; 38 ; Гордиан ; 522 
 3325 ; 5 шо. Тибет ;  ;  ; Cu ; VF ; 27 ; Monata ; 306 
 3326 ; 1 шо. Тибет ;  ;  ; Cu ; F-VF ; 28 ; divergent ; 211 
 3327 ; 1 шо. Тибет ;  ;  ; Cu ; VF ; 24 ; RUN ; 206 
 3328 ; 1 тугрик. Монголия ; 1981 ;  ; Al/Br ; VF-XF ; 30 ; edgar ; 357 
 3329 ; 5 марок. ФРГ. Гутенберг ; 1968G ;  ; Ag ; AU ; 19 ; Фома ; 334 
 3330 ; 1 кроны. Швеция ; 1939 ;  ; Ag ; XF ; 18 ; 47154 ; 252 
 3331 ; 5 марок. ФРГ. Гриммельсгаузен ; 1976D ;  ; Ag ; VF-XF ; 12 ; Хаа ; 372 
 3332 ; 5 марок. ФРГ. 25 лет ; 1974F ;  ; Ag ; AU ; 21 ; Rusik ; 322 
 3333 ; 500 лир. Италия ; 1960 ;  ; Ag ; XF ; 10 ; ervin ; 388 
 3334 ; 5 злотых. Польша ; 1936 ;  ; Ag ; VF-XF ; 29 ; СОВ ; 545 
 3335 ; 2 злотых. Польша ; 1932 ;  ; Ag ; VF ; 16 ; canario ; 197 
 3336 ; 10 злотых. Польша ; 1932 ;  ; Ag ; VF ; 35 ; Elephant ; 681 
 3337 ; 2 пенса. Великобритания ; 1907 ;  ; Ag ; AU ; 123 ; alapabula ; 3000 
 3338 ; 1 пенс. Великобритания ; 1907 ;  ; Ag ; AU ; 54 ; alapabula ; 3000 
 3339 ; 1 шиллинг. Великобритания ; 1927 ;  ; Ag ; F ; 39 ; alapabula ; 150 
 3340 ; 20 рублей. Беларусь. Телец ; 2009 ;  ; Ag ; AU ; 38 ; igir-rin ; 2004 
 3341 ; 50 сен. Япония ;  ;  ; Ag ; VF+ ; 27 ; cfif24 ; 516 
 3342 ; 50 сен. Япония ;  ;  ; Ag ; VF ; 26 ; cfif24 ; 512 
 3343 ; 50 сен. Япония ;  ;  ; Ag ; VF ; 32 ; cfif24 ; 512 
 3344 ; 1 гульден. Нидерланды ; 1965 ;  ; Ag ; VF-XF ; 24 ; zemlyk2014 ; 159 
 3345 ; 1 лат. Латвия ; 1924 ;  ; Ag ; VF ; 14 ; evdiral ; 155 
 3346 ; 100 йен. Япония. Олимпиада Токио ; 1964 ;  ; Ag ; VF ; 22 ; mask ; 181 
 3347 ; 5 марок. ФРГ ; 1970D ;  ; Ag ; VF+ ; 16 ; vitapool ; 320 
 3348 ; 1 юань. Китай ; 2012 ;  ; Ni/St ; AU ; 25 ; kvl9293 ; 28 
 3349 ; 2 кроны. Швеция ; 1969 ;  ; Cu-Ni ; AU ; 13 ; aziya11 ; 132 
 3350 ; 5 крон. Швеция ; 1955 ;  ; Ag ; XF ; 13 ; SadKo ; 255 
 3351 ; 5 крон. Швеция. 100 лет Риксдагу ; 1966 ;  ; Ag ; XF ; 24 ; Aurora810 ; 435 
 3352 ; 5 крон. Швеция ; 1952 ;  ; Ag ; XF ; 20 ; Александ98 ; 612 
 3353 ; 5 крон. Швеция 150 лет ; 1959 ;  ; Ag ; XF ; 28 ; Александ98 ; 552 
 3354 ; 2 кроны. Швеция. Золотая свадьба ; 1907 ;  ; Ag ; VF-XF ; 33 ; Vasiliy_t ; 992 
 3355 ; 2 кроны. Швеция. Серебряный юбилей ; 1897 ;  ; Ag ; XF ; 30 ; Vasiliy_t ; 1182 
 3356 ; 2 кроны. Швеция 400 лет Густаву Вазе ; 1921 ;  ; Ag ; XF ; 18 ; sveta6369 ; 746 
 3357 ; 2 кроны. Швеция ; 1965 ;  ; Ag ; AU ; 7 ; krugerrand ; 202 
 3358 ; 2 кроны. Швеция ; 1938 ;  ; Ag ; VF-XF ; 25 ; Мотя ; 483 
 3359 ; 2 кроны. Швеция ; 1945 ;  ; Ag ; AU ; 11 ; spbfun ; 223 
 3360 ; 2 кроны. Швеция. 300 лет ; 1938 ;  ; Ag ; VF-XF ; 45 ; старом ; 655 
 3361 ; 1 лира. Турция ; 1948 ;  ; Ag ; AU ; 33 ; Rosomaha ; 612 
 3262 ; 10 марок. Германия. 50 лет мира и согласия. Упаковка ; 1995J ;  ; Ag ; Proof ; 11 ; sibirian ; 471 
 3263 ; 10 марок. Германия. 2000 лет Бонну. В упаковке ; 1989D ;  ; Ag ; Proof ; 14 ; solder13 ; 561 
 3264 ; 10 марок. Германия. 300 лет Гамбургу. В упаковке ; 1989J ;  ; Ag ; Proof ; 9 ; Aurora810 ; 509 
 3265 ; 10 марок. Германия. Юбилей покушения на Гитлера. В упаковке ; 1994А ;  ; Ag ; Proof ; 16 ; klv ; 602 
