 5843 ; Бона иностранная 5 карбованцев Ровно ; 1942 ;  ;  ;  ; 56 ; слоник ; 1000 
 4045 ; 5 эре. Норвегия ; 1944 ;  ; Fe ; VF- ; 18 ; DVZ ; 43 
 4046 ; 5 писо. Филиппины ; 1993 ;  ; Al/Br ; AU ; 19 ; Taras58 ; 41 
 4047 ; 2 кроны. Дания ; 1952 ;  ; Al/Br ; VF+ ; 20 ; kergudu ; 123 
 4048 ; 2 франка. Французский Тунис ; 1945 ;  ; Al/Br ; VF ; 17 ; Mukoved ; 92 
 4049 ; 50 франков. Франиция ; 1952 ;  ; Al/Br ; XF- ; 10 ; Alexv45 ; 25 
 4050 ; 5 сенти. Литва ; 1925 ;  ; Al/Br ; VF ; 8 ; Метро62 ; 113 
 4051 ; 200 лир. Италия ; 1981 ;  ; Al/Br ; VF+ ; 10 ; бортик ; 30 
 4052 ; 50 франков. Марокко ; 1371 ;  ; Al/Br ; VF+ ; 21 ; cr2952 ; 111 
 4053 ; 5 сантимов. Латвия ; 1922 ;  ; Br ; VF ; 26 ; musik ; 102 
 4054 ; 10 сантимов. Тунис ; 1891 ;  ; Br ; VF- ; 10 ; DVZ ; 96 
 4055 ; 2-1/2 цента. Нидерладское Кюрасао ; 1944 ;  ; Br ; XF ; 15 ; advokatx ; 79 
 4056 ; 10 центов. Восточная Африка ; 1935 ;  ; Br ; VF ; 7 ; KELA-NIKO ; 57 
 4057 ; 1/4 анны. Британская Индия ; 1910 ;  ; Br ; VF- ; 7 ; DVZ ; 43 
 4058 ; 1/2 скиллинга. Дания ; 184? ;  ; Cu ; F ; 15 ; DVZ ; 203 
 4059 ; 1 пенни. Великобриатния ; 1896 ;  ; Cu ; VF ; 14 ; maleevsw ; 189 
 4060 ; Монета Китай ;  ;  ; Br ; F+ ; 20 ; лабрис ; 63 
 4061 ; 10 сантимов. Франция ; 1854 ;  ; Cu ; VF- ; 24 ; igorpuzir ; 153 
 4062 ; 1/2 скиллинга. Швеция ; 1812 ;  ; Cu ; F-VF ; 30 ; Гриша ; 294 
 4063 ; 1/2 пенни. Остров Мэн ; 1977 ;  ; Br ; AU ; 23 ; Скрудж ; 79 
 4064 ; 1 цент. Британская Малайя ; 1943 ;  ; Br ; XF ; 20 ; kost ; 137 
 4065 ; 1/3 скиллинга. Швеция ; 1847 ;  ; Cu ; F-VF ; 14 ; DVZ ; 72 
 4066 ; 12 скиллингоа. Токен. Дания ; 1813 ;  ; Cu ; F ; 24 ; Шмейхель ; 110 
 4067 ; 1 пенни. Токен. Англия ; 1838 ;  ; Cu ; F- ; 9 ; banks ; 184 
 4068 ; Фартинг. Англия ; 1911 ;  ; Br ; VF+ ; 9 ; maleevsw ; 35 
 4069 ; 1 пенни. Австралия ; 1921 ;  ; Br ; VF ; 8 ; banks ; 91 
 4070 ; 1 пфенниг. Германия ; 1939D ;  ; Br ; XF ; 53 ; mira16 ; 120 
 4071 ; 2 эре. Дания ; 1927 ;  ; Br ; VF+ ; 22 ; Magger ; 62 
 4072 ; 1/24 шиллинга. Джерси ; 1877 ;  ; Br ; VF ; 7 ; KELA-NIKO ; 123 
 4073 ; 10 крон. Чехия ; 2000 ;  ; Br ; XF ; 23 ; Rusik ; 89 
 4074 ; 5 чентезимо. Италия ; 1930 ;  ; Br ; VF ; 24 ; Метро62 ; 48 
 4075 ; Монетовмдный жетон 5 Стокгольм ;  ;  ; Cu ; VF ; 12 ; murka1973 ; 57 
 3976 ; 25 эре. Швеция ; 1904 ;  ; Ag ; F+ ; 11 ; DVZ ; 117 
 3977 ; 25 эре. Швеция ; 1952 ;  ; Ag ; VF+ ; 11 ; Monata ; 51 
 3978 ; 10 эре. Швеция ; 1953 ;  ; Ag ; VF-XF ; 7 ; Monata ; 40 
 3979 ; 10 эре. Швеция ; 1949 ;  ; Ag ; VF+ ; 13 ; DVZ ; 35 
 3980 ; 10 эре. Швеция ; 1919 ;  ; Ag ; VF ; 7 ; Monata ; 50 
 3981 ; 10 эре. Швеция ; 1899 ;  ; Ag ; F+ ; 16 ; Monata ; 127 
 3982 ; 1 марка. Финляндия ; 1964 ;  ; Ag ; XF- ; 12 ; хуч ; 102 
 3983 ; 1/10 бальбоа. Панама ; 1962 ;  ; Ag ; VF-XF ; 17 ; AlexAlex ; 340 
 3984 ; 10 эре. Дания ; 1919 ;  ; Ag ; XF ; 13 ; tamsimun ; 216 
 3985 ; 1 крона Австрия ; 1914 ;  ; Ag ; XF ; 23 ; Agava ; 279 
 3986 ; 50 центов. Эфиопия ; ЕЕ1936 ;  ; Ag ; VF- ; 28 ; Серж PirGS ; 612 
 3987 ; 10 сантимов. Французский Индо-Китай ; 1885 ;  ; Ag ; F-VF ; 20 ; vitapool ; 161 
 3988 ; 1 дайм. США ; 1944 ;  ; Ag ; VF ; 8 ; natalka0909 ; 113 
 3989 ; 1/2 франка. Швейцария ; 1951 ;  ; Ag ; VF+ ; 18 ; vitapool ; 123 
 3990 ; 6 пенсов. Южная Африка ; 1952 ;  ; Ag ; VF ; 19 ; kornum ; 186 
 3991 ; 3 пенса. Великобритания ; 1900 ;  ; Ag ; VF- ; 10 ; 12nerv ; 80 
 3992 ; 2,5 эскудо. Португалия ; 1944 ;  ; Ag ; XF ; 40 ; андрей1957 ; 510 
 3993 ; 1/4 доллара. США ; 1976S ;  ; Ag ; AU ; 9 ; Kamp ; 133 
 3994 ; 100 йен. Япония ; 1960 ;  ; Ag ; XF ; 13 ; артега ; 174 
 3995 ; 25 центов. Нидерланды ; 1919 ;  ; Ag ; VF- ; 11 ; DVZ ; 114 
 3996 ; 1 шиллинг. Гамбург. Деформация ; 1738 ;  ; Ag ; F+ ; 15 ; vitapool ; 102 
 3997 ; 50 сантимов. Франция ; 1916 ;  ; Ag ; VF-XF ; 19 ; a9 ; 180 
 3998 ; 2 пиастра. Египет ; 1937 ;  ; Ag ; VF- ; 14 ; Rober ; 123 
 3999 ; 10 сентаво. Колумбия ; 1938 ;  ; Ag ; VF- ; 19 ; banks ; 123 
 4000 ; 1/4 рупии. Индия ; 1945 ;  ; Ag ; VF+ ; 16 ; лабрис ; 220 
 4001 ; 1 шиллинг. Австралия ; 1961 ;  ; Ag ; XF ; 36 ; massivejob ; 357 
 4002 ; 1/4 боливара. Венесуэла ; 1946 ;  ; Ag ; XF ; 24 ; remetalk ; 502 
 4003 ; 1 дайм. США ; 1964 ;  ; Ag ; XF ; 14 ; asvale ; 131 
 4004 ; 10 центов. Нидерланды ; 1941 ;  ; Ag ; XF ; 17 ; DVZ ; 79 
 4005 ; 1 шиллинг. Великобритания ; 1944 ;  ; Ag ; XF ; 30 ; massivejob ; 255 
 4006 ; 5 центов. Канада ; 1911 ;  ; Ag ; F ; 15 ; stamukha ; 253 
 4007 ; 1 лира.. Италия ; 1863 ;  ; Ag ; F ; 23 ; vitapool ; 190 
 4008 ; 6 пенсов. Австралия ; 1927 ;  ; Ag ; F-VF ; 13 ; Helssten ; 110 
 4009 ; 1 крона. Швеция ; 1937 ;  ; Ag ; VF+ ; 9 ; Kamp ; 164 
 4010 ; 1 дайм. США ; 1910 ;  ; Ag ; F+ ; 15 ; Марик ; 116 
 4011 ; 2 кроны. Швеция ; 1968 ;  ; Cu-Ni ; AU ; 16 ; Taras58 ; 90 
 4012 ; 5 лир. Израиль ;  ;  ; Cu-Ni ; XF ; 27 ; lestes ; 51 
 4013 ; 5 сантимов. Бельгия ; 1895 ;  ; Cu-Ni ; VF ; 47 ; DVZ ; 159 
 4014 ; 1/2 долларв. США ; 1976D ;  ; Cu-Ni ; AU ; 21 ; Art ; 62 
 4015 ; 50 эре. Швеция ; 1947 ;  ; Cu-Ni ; VF+ ; 9 ; Monata ; 46 
 4016 ; 1 эскудо. Португалия ; 1928 ;  ; Cu-Ni ; VF ; 9 ; banks ; 91 
 4017 ; 50 песет. Испания ; 1957 ;  ; Cu-Ni ; XF+ ; 16 ; airapet001 ; 26 
 4018 ; 5 миллимов. Египет ; 1917 ;  ; Cu-Ni ; VF ; 18 ; Monata ; 163 
 4019 ; 10 сентаво. Гондурас ; 1956 ;  ; Cu-Ni ; VF ; 16 ; Хаа ; 90 
 4020 ; 50 нгве. Замбия ; 1972 ;  ; Cu-Ni ; VF- ; 12 ; t_v_v ; 30 
 4021 ; 1 доллар. США ; 1979 ;  ; Cu-Ni ; XF ; 14 ; F+ ; 71 
 4022 ; 2 марки. ФРГ ; 1964 ;  ; Cu-Ni ; XF- ; 16 ; solder13 ; 261 
 4023 ; 10 сенти. Эстония ; 1931 ;  ; Ni-Br ; VF+ ; 7 ; igaist ; 110 
 4024 ; 5 долларов. Гон-Конг ; 1998 ;  ; Cu-Ni ; VF+ ; 8 ; Kamp ; 25 
 4025 ; 50 йен. Япония ; 1939 ;  ; Cu-Ni ; XF ; 33 ; Vb[fksx ; 128 
 3926 ; 8 реалов. Мексика. В капсуле NGC ; 1783 ;  ; Ag ; VF ; 22 ; Kreator ; 4227 
 3927 ; 1/2 скиллинга. Швеция ; 1829 ;  ; Cu ; F-VF ; 25 ; dsp ; 374 
 3928 ; 10 марок. Финляндия ; 1935 ;  ; Al/Br ; XF- ; 22 ; хуч ; 500 
 3929 ; 10 марок. Финляндия ; 1932 ;  ; Al/Br ; VF+ ; 53 ; musik ; 306 
 3930 ; 10 марок. Финляндия ; 1930 ;  ; Al/Br ; VF+ ; 11 ; Хаа ; 204 
 3931 ; 10 марок. Финляндия ; 1936 ;  ; Al/Br ; VF-XF ; 9 ; хуч ; 200 
 3932 ; 10 марок. Финляндия ; 1931 ;  ; Al/Br ; VF+ ; 50 ; musik ; 204 
 3933 ; 10 марок. Финляндия ; 1934 ;  ; Al/Br ; VF+ ; 31 ; musik ; 306 
 3934 ; 10 марок. Финляндия ; 1929 ;  ; Al/Br ; VF+ ; 12 ; хуч ; 138 
 3935 ; 10 марок. Финляндия ; 1937 ;  ; Al/Br ; XF- ; 27 ; хуч ; 300 
 3936 ; 10 марок. Финляндия ; 1939 ;  ; Al/Br ; XF- ; 16 ; хуч ; 342 
 3937 ; 10 марок. Финляндия ; 1938 ;  ; Al/Br ; XF ; 21 ; boroda ; 273 
 3938 ; 5 марок. Финляндия ; 1951 ;  ; Al/Br ; XF+ ; 9 ; хуч ; 100 
 3939 ; 5 марок. Финляндия ; 1937 ;  ; Al/Br ; XF ; 26 ; хуч ; 200 
 3940 ; 5 марок. Финляндия ; 1950 ;  ; Al/Br ; XF+ ; 21 ; хуч ; 200 
 3941 ; 5 марок. Финляндия ; 1949 ;  ; Al/Br ; XF+ ; 13 ; хуч ; 150 
 3942 ; 5 марок. Финляндия ; 1952 ;  ; Al/Br ; XF+ ; 11 ; хуч ; 150 
 3943 ; 5 марок. Финляндия ; 1948 ;  ; Al/Br ; XF ; 13 ; хуч ; 150 
 3944 ; 5 марок. Финляндия ; 1931 ;  ; Al/Br ; VF+ ; 41 ; хуч ; 300 
 3945 ; 5 марок. Финляндия ; 1946 ;  ; Al/Br ; XF ; 12 ; хуч ; 150 
 3946 ; 5 марок. Финляндия ; 1935 ;  ; Al/Br ; VF+ ; 14 ; хуч ; 150 
 3947 ; 5 марок. Финляндия ; 1933 ;  ; Al/Br ; VF+ ; 11 ; хуч ; 150 
 3948 ; 5 марок. Финляндия ; 2001 ;  ; Al/Br ; AU ; 20 ; хуч ; 200 
 3949 ; 50 марок. Финляндия ; 1953 ;  ; Al/Br ; XF ; 31 ; mishael07 ; 153 
 3950 ; 50 марок. Финляндия ; 1952 ;  ; Al/Br ; XF- ; 17 ; хуч ; 100 
 3951 ; 2 кроны. Дания ; 1947 ;  ; Al/Br ; VF-XF ; 11 ; Agava ; 126 
 3952 ; 1 доллар. США. Сакагавеа ; 2000D ;  ; Cu-Ni-Zn ; XF+ ; 3 ; Oleht ; 100 
 3953 ; 5 крон. Норвегия. 150-летие Норвежского нац банка ; 1991 ;  ; Cu-Ni ; XF ; 15 ; sibirian ; 194 
 3954 ; 5 крон. Норвегия ; 1968 ;  ; Cu-Ni ; VF+ ; 27 ; airapet001 ; 68 
 3955 ; 5 крон. Норвегия ; 1982 ;  ; Cu-Ni ; VF+ ; 12 ; Taras58 ; 90 
 3956 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF+ ; 14 ; хуч ; 200 
 3957 ; 100 шиллингов. Австрия. Олимпиада ; 1976 ;  ; Ag ; AU ; 12 ; артега ; 477 
 3958 ; 25 песо. Мексика. Олимпиада ; 1968 ;  ; Ag ; XF+ ; 13 ; sanctus73 ; 712 
 3959 ; 10 эскудо. Португалия ; 1955 ;  ; Ag ; XF+ ; 21 ; bv812 ; 814 
 3960 ; 1 флорин. Австралия ; 1958 ;  ; Ag ; VF- ; 15 ; gsv0703 ; 201 
 3961 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 22 ; anders1971 ; 216 
 3962 ; 5 крон. Швеция ; 1955 ;  ; Ag ; AU ; 18 ; a9 ; 442 
 3963 ; 5 крон. Швеция. 150 лет конституции ; 1959 ;  ; Ag ; AU ; 17 ; massivejob ; 465 
 3964 ; 5 крон. Швеция. 100 лет конституционной реформе ; 1966 ;  ; Ag ; AU ; 15 ; джон007 ; 420 
 3965 ; 2 кроны. Швеция ; 1938 ;  ; Ag ; XF- ; 11 ; Anat-tall ; 386 
 3966 ; 2 кроны. Швеция ; 1961 ;  ; Ag ; XF+ ; 9 ; джон007 ; 202 
 3967 ; 2 кроны. Швеция ; 1944 ;  ; Ag ; AU ; 29 ; kornum ; 643 
 3968 ; 1 крона. Швеция ; 1945 ;  ; Ag ; XF ; 11 ; massivejob ; 216 
 3969 ; 1 крона. Швеция ; 1968 ;  ; Ag ; AU ; 26 ; hf426 ; 255 
 3970 ; 1 крона. Швеция ; 1965 ;  ; Ag ; AU ; 15 ; джон007 ; 163 
 3971 ; 50 эре. Швеция ; 1881 ;  ; Ag ; F ; 9 ; hf426 ; 96 
 3972 ; 50 эре. Швеция ; 1952 ;  ; Ag ; VF+ ; 10 ; 12nerv ; 89 
 3973 ; 50 эре. Швеция ; 1947 ;  ; Ag ; F+ ; 9 ; DVZ ; 114 
 3974 ; 25 эре. Швеция ; 1943 ;  ; Ag ; XF ; 33 ; kornum ; 117 
 3975 ; 25 эре. Швеция ; 1938 ;  ; Ag ; XF ; 16 ; olancepok ; 118 
 3876 ; 20 крон. Дания ; 2009 ;  ; Латунь ; AU ; 22 ; Шмейхель ; 273 
 3877 ; 20 крон. Дания ; 2007 ;  ; Латунь ; AU ; 34 ; Agava ; 267 
 3878 ; 50 центов. Австралия ; 2001 ;  ; Cu-Ni ; VF ; 24 ; kornum ; 70 
 3879 ; 50 центов. Австралия ; 1982 ;  ; Cu-Ni ; VF-XF ; 22 ; kornum ; 62 
 3880 ; 50 центов. Австралия ; 2005 ;  ; Cu-Ni ; VF+ ; 18 ; t_v_v ; 69 
 3881 ; 5 центов. Канада ; 1950 ;  ; Cu-Ni ; VF ; 16 ; Diablo666.xs ; 57 
 3882 ; 5 центов. Канада ; 1942 ;  ; Cu-Ni ; VF ; 19 ; Markgraf ; 50 
 3883 ; 5 центов. Канада ; 1945 ;  ; Fe ; XF- ; 19 ; Agava ; 63 
 3884 ; 1 лат. Латвия. Сердце ; 2011 ;  ; Cu-Ni ; AU ; 15 ; Magger ; 153 
 3885 ; 1 лат. Латвия. Ёж ; 2012 ;  ; Cu-Ni ; AU ; 23 ; Krips89 ; 149 
 3886 ; 1 лат. Латвия. Ёлка ; 2009 ;  ; Cu-Ni ; AU ; 24 ; aleantf ; 148 
 3887 ; 1 лат. Латвия. Пивная кружка ; 2011 ;  ; Cu-Ni ; AU ; 26 ; Magger ; 170 
 3888 ; 1 лат. Латвия. Лягушка ; 2010 ;  ; Cu-Ni ; AU ; 19 ; Krips89 ; 150 
 3889 ; 1 лат. Латвия. Подкова ; 2010 ;  ; Cu-Ni ; AU ; 22 ; aleantf ; 153 
 3890 ; 1 лат. Латвия. Подкова ; 2010 ;  ; Cu-Ni ; AU ; 20 ; aleantf ; 139 
 3891 ; 1 лат. Латвия. Гусли ; 2013 ;  ; Cu-Ni ; AU ; 14 ; musik ; 159 
 3892 ; 1 лат. Латвия. Колокольчики ; 2012 ;  ; Cu-Ni ; AU ; 22 ; musik ; 159 
 3893 ; 1 лит. Литва. Европейский чемпионат по баскетболу ; 2011 ;  ; Cu-Ni ; AU ; 38 ; Krips89 ; 163 
 3894 ; 1 лит. Литва. 1410-2010 ; 2010 ;  ; Cu-Ni ; XF+ ; 22 ; mesv ; 66 
 3895 ; 1 цент. Канада ; 1947 ;  ; Br ; VF+ ; 35 ; Тёркин ; 59 
 3896 ; 1 цент. Канада ; 1913 ;  ; Br ; VF ; 14 ; Тёркин ; 118 
 3897 ; 1 пенни. Австралия ; 1964 ;  ; Br ; XF- ; 21 ; Diablo666.xs ; 62 
 3898 ; 2 анны. Британская Индия ; 1928 ;  ; Cu-Ni ; VF- ; 19 ; kornum ; 201 
 3899 ; 2 анны. Британская Индия ; 1935 ;  ; Cu-Ni ; VF- ; 9 ; маус ; 90 
 3900 ; 1/12 анны. Британская Индия ; 1936 ;  ; Br ; VF+ ; 16 ; Monata ; 113 
 3901 ; 10 центов Британский Гон-Конг ; 1888 ;  ; Ag ; VF ; 32 ; Ю42 ; 531 
 3902 ; 10 центов Британский Гон-Конг ; 1898 ;  ; Ag ; VF- ; 9 ; маус ; 170 
 3903 ; 10 центов Британский Гон-Конг ; 1900 ;  ; Ag ; VF- ; 7 ; vitapool ; 153 
 3904 ; 5 центов Британский Гон-Конг ; 1900 ;  ; Ag ; VF- ; 21 ; Mukoved ; 262 
 3905 ; 5 центов Британский Гон-Конг ; 1891 ;  ; Ag ; VF+ ; 33 ; gusar ; 369 
 3906 ; 10 центов. Стрейтс-Сетлментс ; 1926 ;  ; Ag ; F+ ; 39 ; Rober ; 105 
 3907 ; 10 центов. Стрейтс-Сетлментс ; 1927 ;  ; Ag ; F+ ; 13 ; ilmar ; 102 
 3908 ; 10 центов. Стрейтс-Сетлментс ; 1919 ;  ; Ag ; F+ ; 28 ; r52andrey ; 92 
 3909 ; 10 центов. Стрейтс-Сетлментс ; 1919 ;  ; Ag ; F+ ; 15 ; Sterh ; 57 
 3910 ; 10 центов. Стрейтс-Сетлментс ; 1918 ;  ; Ag ; F ; 29 ; Sterh ; 57 
 3911 ; 10 центов. Британский Цейлон ; 1920 ;  ; Ag ; VF- ; 13 ; KELA-NIKO ; 276 
 3912 ; 6 пенсов. Новая Зеландия ; 1934 ;  ; Ag ; VF- ; 26 ; Гвидон ; 179 
 3913 ; 3 пенса. Австралия ; 1936 ;  ; Ag ; VF- ; 37 ; Legio ; 131 
 3914 ; 3 пенса. Австралия ; 1927 ;  ; Ag ; VF- ; 27 ; kostja1111 ; 101 
 3915 ; 3 пенса. Новая Зеландия ; 1939 ;  ; Ag ; VF-XF ; 25 ; СТРЕКОЗА ; 126 
 3916 ; 1/10 гульдена. Нидерландское Кюрасао ; 1948 ;  ; Ag ; VF ; 13 ; DVZ ; 114 
 3917 ; 1/10 гульдена. Нидерландское Кюрасао ; 1947 ;  ; Ag ; VF- ; 15 ; DVZ ; 114 
 3918 ; 1/10 гульдена. Нидерландское Кюрасао ; 1947 ;  ; Ag ; VF- ; 13 ; DVZ ; 114 
 3919 ; 10 центов. Китай, Кирин ; 1898 ;  ; Ag ; F-VF ; 22 ; vb96 ; 324 
 3920 ; 20 центов. Китай, Юннпнь ; 1932 ;  ; Ag ; F-VF ; 28 ; Серж PirGS ; 327 
 3921 ; 50 пфеннигов. Нотгельд, Мюнц ; 1921 ;  ; Керамика ; XF+ ; 17 ; Vanka ; 411 
 3922 ; 75 пфеннигов. Нотгельд, Киценген ; 1921 ;  ; Керамика ; XF+ ; 7 ; Vanka ; 329 
 3923 ; 20 крон. Словакия. Йозеф Тисо ; 1939 ;  ; Ag ; XF- ; 52 ; Tank80 ; 867 
 3924 ; 5 франков. Швейцария. В честь основания армейского фонда ; 1936 ;  ; Ag ; XF- ; 29 ; Недорого ; 1530 
 3925 ; Жетон. 1 шпиль марка. Германия ;  ;  ; Ж/м ; VF+ ; 24 ; лабрис ; 134 
 3826 ; 10 пара. Сербия ; 1884 ;  ; Cu-Ni ; VF ; 31 ; DVZ ; 95 
 3827 ; 1 пфенниг. Ганновер ; 1855 ;  ; Cu ; VF- ; 13 ; Mike! ; 124 
 3828 ; 1 пфенниг. Анхальт-Бернбург ; 1794 ;  ; Cu ; F-VF ; 19 ; нумизмат ; 510 
 3829 ; 1 пфенниг. Анхальт-Бернбург ; 1797 ;  ; Cu ; VF- ; 21 ; Mike! ; 464 
 3830 ; 1 пфенниг. Анхальт-Бернбург ; 1795 ;  ; Cu ; F+ ; 28 ; lestes ; 340 
 3831 ; 3 шиллинга. Гамбург ; 1726 ;  ; Ag ; F-VF ; 11 ; Mike! ; 411 
 3832 ; 1 гротен. Бремен ; 1743 ;  ; Ag ; F-VF ; 18 ; Mike! ; 370 
 3833 ; 1 гротен. Бремен ; 1840 ;  ; Ag ; VF+ ; 14 ; Mike! ; 386 
 3834 ; 3 крейцера. Австрия ; 1707 ;  ; Ag ; VF ; 69 ; nemetz ; 3060 
 3835 ; 1 крейцер. Гессен ; 1862 ;  ; Ag ; F+ ; 15 ; Mike! ; 92 
 3836 ; 1-1/2 рейс. Португалия ; 18 век ;  ; Cu ; F- ; 23 ; DVZ ; 408 
 3837 ; Монетовидный жетон. 10 евро ;  ;  ; Би/м ; AU ; 28 ; Алек ; 292 
 3838 ; 50 крон. Чехословакия ; 2012 ;  ; Би/м ; AU ; 27 ; Taras58 ; 123 
 3839 ; 1/2 доллара. США ; 1914S ;  ; Ag ; F+ ; 23 ; сама71 ; 408 
 3840 ; 1/2 кроны. Великобритания, Виктория молодая ; 1886 ;  ; Ag ; VF+ ; 42 ; ВЯЗЪ ; 987 
 3841 ; 1/2 кроны. Великобритания, Виктория ; 1889 ;  ; Ag ; VF- ; 19 ; 12nerv ; 567 
 3842 ; 1/2 кроны. Великобритания, Виктория ; 1898 ;  ; Ag ; VF ; 31 ; maleevsw ; 818 
 3843 ; 1/2 кроны. Великобритания,Эдуард VII ; 1907 ;  ; Ag ; F-VF ; 15 ; ratiandr ; 225 
 3844 ; 1 флорин (2 шиллинга). Великобритания, Эдуард VII ; 1902 ;  ; Ag ; F-VF ; 19 ; Гвидон ; 233 
 3845 ; 1/2 анны. Британская Индия ; 1862 ;  ; Br ; F ; 17 ; Monata ; 363 
 3846 ; 1/4 анны. Бахавалпур ; 1940 ;  ; Br ; VF ; 35 ; Серж PirGS ; 253 
 3847 ; 1/4 пенни. Южная Африка ; 1942 ;  ; Br ; VF ; 7 ; Over ; 57 
 3848 ; 1 цент. Восточная Африка ; 1962 ;  ; Br ; XF ; 38 ; AlexAlex ; 120 
 3849 ; 1 эскудо. Португальский Мозамбик ; 1968 ;  ; Br ; VF+ ; 12 ; Over ; 51 
 3850 ; 10 центов. Восточная Африка ; 1936 ;  ; Br ; VF ; 15 ; KELA-NIKO ; 134 
 3851 ; 1/4 пенни. Южная Африка ; 1956 ;  ; Br ; XF- ; 18 ; Hamlet ; 79 
 3852 ; 200 эскудо. Португалия. Король Джоао II ; 1995 ;  ; Cu/Ni ; AU ; 20 ; страус ; 192 
 3853 ; 200 эскудо. Португалия. Принц Генри Мореплаватель ; 1994 ;  ; Cu/Ni ; AU ; 19 ; страус ; 153 
 3854 ; 200 эскудо. Португалия. ЕС ; 1992 ;  ; Cu/Ni ; AU ; 12 ; страус ; 114 
 3855 ; 200 эскудо. Португалия. Острова Солор и Тимор ; 1995 ;  ; Cu/Ni ; XF+ ; 24 ; СТРЕКОЗА ; 183 
 3856 ; 200 эскудо. Португалия. Бразилия ; 1999 ;  ; Cu/Ni ; AU ; 21 ; СТРЕКОЗА ; 185 
 3857 ; 200 эскудо. Португалия. Индия ; 1998 ;  ; Cu/Ni ; AU ; 36 ; smel ; 206 
 3858 ; 200 эскудо. Португалия. Новый мир-Америка-Колумб ; 1992 ;  ; Cu/Ni ; XF ; 25 ; страус ; 153 
 3859 ; 200 эскудо. Португалия. Олимпиада. Бег ; 1992 ;  ; Cu/Ni ; AU ; 16 ; страус ; 120 
 3860 ; 200 эскудо. Португалия.Танегашима ; 1993 ;  ; Cu/Ni ; AU ; 17 ; страус ; 123 
 3861 ; 200 эскудо. Португалия.Тайвань ; 1996 ;  ; Cu/Ni ; AU ; 19 ; страус ; 153 
 3862 ; 100 франков. Французский Алжир ; 1950 ;  ; Cu/Ni ; VF ; 5 ; Серж PirGS ; 104 
 3863 ; 20 сантимов. Французский Индо-Китай ; 1941 ;  ; Cu/Ni ; VF+ ; 37 ; kergudu ; 122 
 3864 ; 1 марка. Германия ; 1935A ;  ; Cu-Ni ; VF+ ; 13 ; hanim ; 179 
 3865 ; 1 марка. Германия ; 1934J ;  ; Cu-Ni ; VF+ ; 16 ; maximus1968 ; 264 
 3866 ; 1 марка. Германия ; 1934D ;  ; Cu-Ni ; VF+ ; 19 ; maximus1968 ; 267 
 3867 ; 1 марка. Германия ; 1934A ;  ; Cu-Ni ; VF+ ; 15 ; дитрих11 ; 255 
 3868 ; 2 пенса. Гибралтар. Бриллиантовая свадьба ; 2007 ;  ; Br/St ; AU ; 59 ; Hamlet ; 123 
 3869 ; 1000 шиллингов. Уганда. Независимость ; 2012 ;  ; Би/м ; AU ; 47 ; gusar ; 105 
 3870 ; 2 лита. Литва ; 2012 ;  ; Би/м ; AU ; 11 ; Magger ; 67 
 3871 ; 2 лита. Литва ; 2012 ;  ; Би/м ; AU ; 23 ; Magger ; 63 
 3872 ; 2 лита. Литва ; 2012 ;  ; Би/м ; AU ; 12 ; Magger ; 62 
 3873 ; 2 лита. Литва ; 2012 ;  ; Би/м ; AU ; 12 ; Agava ; 67 
 3874 ; 1 лира. Турция. Собака ; 2010 ;  ; Би/м ; AU ; 36 ; r52andrey ; 160 
 3875 ; 1 лира. Турция. Кошка ; 2010 ;  ; Би/м ; AU ; 19 ; акуна матата ; 206 
 3776 ; 1 крейцер. Баден ; 1870 ;  ; Cu ; VF- ; 11 ; себер ; 101 
 3777 ; 1 крейцер. Баден ; 1865 ;  ; Cu ; VF- ; 24 ; kergudu ; 153 
 3778 ; 1 крейцер. Баден ; 1860 ;  ; Cu ; F ; 23 ; viewer_conr ; 102 
 3779 ; 1 крейцер. Баден ; 1867 ;  ; Cu ; VF- ; 23 ; себер ; 141 
 3780 ; 1 крейцер. Баден ; 1856 ;  ; Cu ; F ; 9 ; banks ; 126 
 3781 ; 1 крейцер. Баден ; 1838 ;  ; Cu ; F ; 8 ; banks ; 91 
 3782 ; 1 крейцер. Баден ; 1871 ;  ; Cu ; F-VF ; 35 ; jj ; 202 
 3783 ; 1 крейцер. Баден ; 1869 ;  ; Cu ; VF ; 11 ; zelya ; 123 
 3784 ; 1 крейцер. Баден ; 1842 ;  ; Cu ; F ; 12 ; t_v_v ; 64 
 3785 ; 1 крейцер. Баден ; 1859 ;  ; Cu ; F-VF ; 18 ; banks ; 136 
 3786 ; 1 крейцер. Баден ; 1859 ;  ; Cu ; F-VF ; 10 ; banks ; 136 
 3787 ; 1 крейцер. Баден ; 1859 ;  ; Cu ; VF+ ; 13 ; b197312 ; 142 
 3788 ; 1/2 крейцера. Баден ; 1852 ;  ; Cu ; F ; 17 ; ratiandr ; 65 
 3789 ; 1/2 крейцера. Баден ; 1871 ;  ; Cu ; F-VF ; 20 ; kornum ; 153 
 3790 ; 2 пфеннига. Бавария ; 1870 ;  ; Cu ; VF ; 12 ; zelya ; 153 
 3791 ; 25 новых пенсов. Великобритания. 25 лет правления ; 1977 ;  ; Cu-Ni ; AU ; 3 ; Ясер ; 100 
