 5590 ; Акция. Германия ;  ;  ;  ;  ; 14 ; triha ; 200 
 4155 ; 10 миллимес. Судан. F.A.O ; 1976 ;  ; Al/Br ; AU ; 28 ; kornum ; 80 
 4156 ; 2 пиастров. Судан. F.A.O ; 1976 ;  ; Cu-Ni ; AU ; 39 ; kornum ; 110 
 4157 ; 25 тхебе. Ботсвана. F.A.O ; 1976 ;  ; Cu-Ni ; AU ; 26 ; кве ; 160 
 4158 ; 1 пула. Ботсвана. F.A.O ; 1976 ;  ; Cu-Ni ; AU ; 42 ; SKeeper ; 239 
 4159 ; 10 четрум. Бутан. F.A.O ; 1975 ;  ; Al ; AU ; 20 ; kornum ; 110 
 4160 ; 30 нгултрум. Бутан. F.A.O ; 1975 ;  ; Ag ; AU ; 59 ; teso ; 1400 
 4161 ; 10 рупий. Индия. F.A.O ; 1976 ;  ; Cu-Ni ; AU ; 29 ; REC ; 604 
 4162 ; 1 тхебе. Ботсвана. F.A.O ; 1976 ;  ; Al ; AU ; 14 ; калинов мост ; 23 
 4163 ; 10 тхебе. Ботсвана. F.A.O ; 1976 ;  ; Cu-Ni ; AU ; 20 ; кве ; 76 
 4164 ; 50 тхебе. Ботсвана. F.A.O ; 1976 ;  ; Cu-Ni ; AU ; 46 ; кве ; 204 
 4165 ; 10 франков. Бурунди. F.A.O ; 1968 ;  ; Cu-Ni ; AU ; 15 ; кве ; 108 
 4166 ; 1 ливр. Ливан. F.A.O ; 1968 ;  ; Ni ; AU ; 23 ; SKeeper ; 278 
 4167 ; 10 пайс. Непал. F.A.O ; 1968 ;  ; Ag ; AU ; 35 ; кве ; 703 
 4168 ; 5 шиллингов. Уганда. F.A.O ; 1968 ;  ; Cu-Ni ; AU ; 21 ; Rabot5 ; 127 
 4169 ; 25 гиршей. Судан. F.A.O ;  ;  ; Cu-Ni ; AU ; 33 ; Sasha585 ; 207 
 4170 ; 1 песо. Боливия. F.A.O ; 1968 ;  ; Ni ; AU ; 38 ; vb96 ; 278 
 4171 ; 2 рупии. Цейлон. F.A.O ; 1968 ;  ; Cu-Ni ; AU ; 31 ; Markgraf ; 113 
 4172 ; 1 фунт. Сирия. F.A.O ;  ;  ; Ni ; AU ; 15 ; istleman ; 176 
 4173 ; 5 сантим. Марокко. F.A.O ; 1974 ;  ; Al/Br ; AU ; 16 ; sifirot ; 42 
 4174 ; 10 пайс. Индия. F.A.O ; 1974 ;  ; Al ; AU ; 11 ; t_v_v ; 73 
 4175 ; 10 сантим. Марокко. F.A.O ; 1974 ;  ; Al/Br ; AU ; 22 ; sifirot ; 51 
 4176 ; 15 нгултрум. Бутан. F.A.O ; 1974 ;  ; Ag ; AU ; 43 ; teso ; 1507 
 4177 ; 10 рупий. Индия. F.A.O ; 1974 ;  ; Cu-Ni ; AU ; 26 ; banks ; 414 
 4178 ; 20 четрум. Бутан. F.A.O ; 1974 ;  ; Al/Br ; AU ; 21 ; Серж PirGS ; 114 
 4179 ; 5 пайс. Непал. F.A.O ; 1974 ;  ; Al ; AU ; 21 ; avvas ; 38 
 4180 ; 10 куруш. Турция. F.A.O ; 1974 ;  ; Br ; AU ; 12 ; andy2012 ; 126 
 4181 ; 2 евро. Мальта ; 2013 ;  ; Би/м ; AU ; 9 ; nivva ; 215 
 4182 ; 2 евро. Нидерланды ; 2013 ;  ; Би/м ; XF ; 12 ; bcg ; 215 
 4183 ; 20 бат. Таиланд ;  ;  ; Cu-Ni ; AU ; 18 ; sibirian ; 81 
 4184 ; 20 бат. Таиланд ;  ;  ; Cu-Ni ; AU ; 14 ; sibirian ; 81 
 4185 ; 20 бат. Таиланд ;  ;  ; Cu-Ni ; AU ; 15 ; aziya11 ; 87 
 4186 ; 20 бат. Таиланд ;  ;  ; Cu-Ni ; AU ; 12 ; sibirian ; 81 
 4187 ; 20 бат. Таиланд ;  ;  ; Cu-Ni ; AU ; 16 ; sibirian ; 81 
 4188 ; 20 бат. Таиланд ;  ;  ; Cu-Ni ; AU ; 14 ; sibirian ; 81 
 4089 ; 100 лир. Италия ; 1994 ;  ; Cu-Ni ; XF+ ; 4 ; SKeeper ; 10 
 4090 ; 2-1/2 лиры. Турция ; 1978 ;  ; St ; VF+ ; 3 ; Casper88 ; 11 
 4091 ; 200 лир. Италия ; 1969 ;  ; Al/Br ; XF ; 11 ; калинов мост ; 36 
 4092 ; 1 фунт. Великобритания ; 1983 ;  ; Лат ; VF ; 10 ; osir12 ; 95 
 4093 ; 500 динаров. Иран ;  ;  ; Ag ; F-VF ; 21 ; off ; 1286 
 4094 ; 20 рейс. Португалия ; 1884 ;  ; Br ; VF- ; 30 ; ssuss ; 115 
 4095 ; 10 сентимо. Испания ; 1870 ;  ; Br ; VF- ; 16 ; diskus72 ; 42 
 4096 ; 5 рейс. Португалия ; 1892 ;  ; Br ; VF ; 42 ; S1952 ; 157 
 4097 ; 10 рейс. Португалия ; 1883 ;  ; Br ; F ; 24 ; t_v_v ; 50 
 4098 ; 10 рейс. Португалия ; 1892 ;  ; Br ; F+ ; 33 ; t_v_v ; 94 
 4099 ; 1 доллар. США. Эйзенхауэр ; 1976D ;  ; Cu-Ni ; VF-XF ; 27 ; аксел-2 ; 114 
 4100 ; 1 доллар. США. Эйзенхауэр ; 1974D ;  ; Cu-Ni ; VF+ ; 16 ; аксел-2 ; 111 
 4101 ; 1 доллар. США. Эйзенхауэр ; 1976 ;  ; Cu-Ni ; XF- ; 10 ; pref ; 114 
 4102 ; 1 доллар. США. Эйзенхауэр ; 1976 ;  ; Cu-Ni ; VF-XF ; 19 ; pref ; 112 
 4103 ; 1 доллар. США. Эйзенхауэр ; 1976 ;  ; Cu-Ni ; XF- ; 9 ; pref ; 112 
 4104 ; 1 доллар. США. Эйзенхауэр ; 1976D ;  ; Cu-Ni ; XF ; 17 ; ShYrik_RUS ; 111 
 4105 ; 4 доллара. Антигуа. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 45 ; REC ; 3100 
 4106 ; 4 доллара. Доминикана. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 37 ; alex1974 ; 1175 
 4107 ; 4 доллара. Гренада. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 32 ; Плутос ; 1083 
 4108 ; 4 доллара.  Сент-Кристофер, Невис и Ангилья. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 52 ; teso ; 2755 
 4109 ; 4 доллара. Монсеррат. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 49 ; teso ; 2232 
 4110 ; 4 доллара. Сент Люсия. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 40 ; teso ; 2173 
 4111 ; 4 доллара. Сент Винсент. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 29 ; alex1974 ; 1791 
 4112 ; 1 цент. Ямайка. F.A.O ; 1971 ;  ; Br ; AU ; 16 ; heavy_fly ; 44 
 4113 ; 4 доллара. Барбадос. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 43 ; alex1974 ; 806 
 4114 ; 10 рупий. Индонезия. F.A.O ; 1971 ;  ; Cu-Ni ; XF+ ; 28 ; vb96 ; 79 
 4115 ; 10 пиастров. Египет. F.A.O ;  ;  ; Cu-Ni ; AU ; 13 ; Серж PirGS ; 155 
 4116 ; 2 динара. Югославия. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 30 ; avvas ; 272 
 4117 ; 5 динар. Югославия. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 16 ; avvas ; 254 
 4118 ; 5 сентим. Алжир. F.A.O ; 1970-1973 ;  ; Al ; AU ; 8 ; SKeeper ; 27 
 4119 ; 5 шиллингов. Сомали. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 22 ; sibirian ; 185 
 4120 ; 10 курушей. Турция. F.A.O ; 1971 ;  ; Br ; AU ; 16 ; t_v_v ; 86 
 4121 ; 3 скуди. Мальта. F.A.O ; 1968 ;  ; Ag ; Proof ; 28 ; Хаа ; 1567 
 4122 ; 2 тари. Мальта. F.A.O ; 1968 ;  ; Br ; AU ; 66 ; Хаа ; 992 
 4123 ; 20 донгов. Вьетнам. F.A.O ; 1968 ;  ; Ni ; AU ; 33 ; gama ; 168 
 4124 ; 5 лир. Ватикан. F.A.O ; 1968 ;  ; Al ; AU ; 32 ; kornum ; 196 
 4125 ; 20 лир. Ватикан. F.A.O ; 1968 ;  ; Al/Br ; AU ; 33 ; kornum ; 245 
 4126 ; 10 лир. Ватикан. F.A.O ; 1968 ;  ; Al ; AU ; 25 ; kornum ; 232 
 4127 ; 2 лиры. Ватикан. F.A.O ; 1968 ;  ; Al ; AU ; 23 ; kornum ; 210 
 4128 ; 1 лира. Ватикан. F.A.O ; 1968 ;  ; Al ; AU ; 26 ; kornum ; 201 
 4129 ; 50 лир. Ватикан. F.A.O ; 1968 ;  ; St ; AU ; 29 ; kornum ; 218 
 4130 ; 100 лир. Ватикан. F.A.O ; 1968 ;  ; St ; AU ; 10 ; Александр007 ; 120 
 4131 ; 500 лир. Ватикан. F.A.O ; 1968 ;  ; Ag ; AU ; 50 ; Александр007 ; 429 
 4132 ; 250 филс. Ирак. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 17 ; SadKo ; 114 
 4133 ; 20 пайс. Индия. F.A.O ; 1970 ;  ; Al/Br ; AU ; 14 ; Серж PirGS ; 77 
 4134 ; 10 рупий. Индия. F.A.O ; 1970 ;  ; Ag ; AU ; 25 ; манома ; 655 
 4135 ; 10 франков. Мадагаскар. F.A.O ; 1970 ;  ; Al/Br ; AU ; 37 ; avvas ; 170 
 4136 ; 20 франков. Мадагаскар. F.A.O ; 1970 ;  ; Al/Br ; AU ; 17 ; sifirot ; 128 
 4137 ; 500 милс. Кипр. F.A.O ; 1970 ;  ; Cu-Ni ; AU ; 75 ; Хаа ; 724 
 4138 ; 1 динар. Тунис. F.A.O ; 1970 ;  ; Ag ; AU ; 29 ; SerKon ; 906 
 4039 ; 1 флорин. Аруба ; 2009 ;  ; Ni ; AU ; 10 ; vak ; 69 
 4040 ; 50 центов. Аруба ; 1999 ;  ; Ni ; AU ; 12 ; Sterh ; 48 
 4041 ; 25 центов. Аруба ; 1988 ;  ; Ni ; AU ; 16 ; t_v_v ; 35 
 4042 ; 25 центов. Аруба ; 1991 ;  ; Ni ; AU ; 4 ; buben ; 26 
 4043 ; 10 центов. Аруба ; 1999 ;  ; Ni ; AU ; 4 ; SKeeper ; 26 
 4044 ; 10 центов. Аруба ; 1990 ;  ; Ni ; AU ; 7 ; SKeeper ; 26 
 4045 ; 10 центов. Аруба ; 1986 ;  ; Ni ; AU ; 5 ; SKeeper ; 26 
 4046 ; 5 центов. Аруба ; 1992 ;  ; Ni ; AU ; 5 ; frs ; 11 
 4047 ; 5 центов. Аруба ; 1998 ;  ; Ni ; AU ; 3 ; frs ; 8 
 4048 ; 5 центов. Аруба ; 1999 ;  ; Ni ; AU ; 3 ; Casper88 ; 25 
 4049 ; 2 1/2 цента. Нидерландская Индия ; 1945 ;  ; Br ; VF-XF ; 25 ; diskus72 ; 85 
 4050 ; 1 цент. Нидерландская Индия ; 1938 ;  ; Br ; XF ; 19 ; vterkin ; 77 
 4051 ; 1 цент. Нидерландская Индия ; 1945 ;  ; Br ; XF ; 9 ; Jon Snow ; 95 
 4052 ; 1/2 цента. Нидерландская Индия ; 1945 ;  ; Br ; XF ; 17 ; Jon Snow ; 77 
 4053 ; 1/2 цента. Нидерландская Индия ; 1945 ;  ; Br ; XF+ ; 21 ; sifirot ; 102 
 4054 ; 2 1/2 цента. Кюрасао ; 1947 ;  ; Br ; VF-XF ; 16 ; SKeeper ; 108 
 4055 ; 10 пфенниг. ФРГ ; 1949G ;  ; Ж/м ; VF+ ; 12 ; витюша ; 13 
 4056 ; 5 пфенниг. ФРГ ; 1949J ;  ; Ж/м ; XF- ; 24 ; Doca ; 62 
 4057 ; 5 центов. США ; 1926 ;  ; Ag ; VF ; 37 ; numis36 ; 396 
 4058 ; 1 лира. Турция ; 2009 ;  ; би/м ; XF- ; 4 ; SKeeper ; 14 
 4059 ; 1 цент. США ; 1945 ;  ; Cu ; VF+ ; 7 ; Пал Палыч ; 16 
 4060 ; 1 доллар. США ; 2011 ;  ; жм ; XF+ ; 20 ; BSR ; 261 
 4061 ; 1 доллар. США ; 2013 ;  ; ж/м ; AU ; 18 ; BSR ; 227 
 4062 ; 50 филс. ОАЭ ; 20 век ;  ; Cu-Ni ; XF- ; 9 ; Casper88 ; 23 
 4063 ; 5 байса. Оман ; 20 век ;  ; Br ; AU ; 23 ; калинов мост ; 38 
 4064 ; 50 бани. Румыния ; 2010 ;  ; Cu-Ni ; XF+ ; 54 ; t_v_v ; 110 
 4065 ; 1 эре. Швеция ; 1758 ;  ; Cu ; F ; 24 ; Jon Snow ; 199 
 4066 ; 2 кроны. Швеция ; 1970 ;  ; Ag ; AU ; 24 ; Lex2000 ; 163 
 4067 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; XF+ ; 29 ; banks ; 209 
 4068 ; 5 крон. Эстония ; 1994 ;  ; латунь ; XF+ ; 44 ; Александр007 ; 101 
 4069 ; 1 доллар. США ; 1976 ;  ; Cu-Ni ; XF ; 28 ; sibirian ; 114 
 4070 ; 10 пенсов. Ирландия ; 1980 ;  ; Cu-Ni ; XF ; 7 ; dkflf ; 20 
 4071 ; 50 киндарка. Албания ; 1964 ;  ; Al ; XF- ; 29 ; val211 ; 97 
 4072 ; 2 кроны. Дания ; 1952 ;  ; латунь ; VF+ ; 27 ; kergudu ; 52 
 4073 ; 1 марка. Германия ; 1990G ;  ; Cu-Ni ; XF ; 10 ; Метро62 ; 36 
 4074 ; 5 пфеннингов. Германия ; 1924А ;  ; Br ; VF ; 25 ; птичка16 ; 50 
 4075 ; 1 крона. Швеция ; 2009 ;  ; Cu-Ni ; XF ; 26 ; dormidont ; 46 
 4076 ; 2 злотых. Польша ; 2015 ;  ; би/м ; XF ; 12 ; SKeeper ; 29 
 4077 ; 10 крон. Дания ; 1999 ;  ; латунь ; VF-XF ; 9 ; SKeeper ; 100 
 4078 ; 50 эре. Швеция ; 2006 ;  ; Al/Br ; XF ; 6 ; витюша ; 16 
 4079 ; 10 рейс. Португалия ; 1892 ;  ; Br ; VF- ; 38 ; diskus72 ; 57 
 4080 ; 10 рейс. Португалия ; 1882 ;  ; Br ; VF- ; 23 ; Jon Snow ; 86 
 4081 ; 1/2 пенни Великобритания ; 1891 ;  ; Br ; F+ ; 4 ; nikolay ; 31 
 4082 ; 1 цент. Датская Вест-Индия ; 1860 ;  ; Br ; F+ ; 31 ; Grettir Asmundarson ; 340 
 4083 ; Фартинг. Великобритания ; 1891 ;  ; Br ; F- ; 18 ; Lena6975 ; 24 
 4084 ; 1 цент. Нидерланды ; 1878 ;  ; Br ; VF+ ; 35 ; Метро62 ; 104 
 4085 ; 1 скиллинг. Дания ; 1867 ;  ; Br ; XF ; 20 ; banks ; 194 
 4086 ; 1 крона. Чехия и Моравия ; 1942 ;  ; Zn ; VF- ; 20 ; Markgraf ; 68 
 4087 ; 100 рейс. Бразилия ; 1927 ;  ; Cu-Ni ; F+ ; 8 ; t_v_v ; 38 
 4088 ; 20 чентезимо. Италия ; 1895 ;  ; Cu-Ni ; VF ; 15 ; Flagman ; 77 
 3989 ; 2 евро. Мальта ; 2010 ;  ; Би/м ; AU ; 14 ; bcg ; 227 
 3990 ; 2 евро. Португалия. Фернао Мендес Пинто ; 2011 ;  ; Би/м ; AU ; 20 ; bcg ; 446 
 3991 ; 2 евро. Испания ; 2005 ;  ; Би/м ; AU ; 22 ; ВЯЗЪ ; 306 
 3992 ; 2 евро. Франция. Пьер Кубертин ; 2013 ;  ; Би/м ; AU ; 16 ; bcg ; 280 
 3993 ; 5 гульденов. Нидерландские Антилы ; 2002 ;  ; Ж/м ; AU ; 31 ; SKeeper ; 227 
 3994 ; 2 1/2 гульдена. Нидерландские Антилы ; 1992 ;  ; Ж/м ; AU ; 30 ; SKeeper ; 150 
 3995 ; 1 гульден. Нидерландские Антилы ; 1991 ;  ; Ж/м ; AU ; 22 ; t_v_v ; 99 
 3996 ; 1 гульден. Нидерландские Антилы ; 1992 ;  ; Ж/м ; AU ; 29 ; bruiker ; 101 
 3997 ; 1 гульден. Нидерландские Антилы ; 1982 ;  ; Ж/м ; AU ; 16 ; sibirian ; 79 
 3998 ; 5 центов. Нидерландские Антилы ; 1971 ;  ; Ni ; XF+ ; 12 ; sibirian ; 32 
 3999 ; 25 центов. Нидерландские Антилы ; 1978 ;  ; Cu-Ni ; XF ; 6 ; frs ; 28 
 4000 ; 25 центов. Нидерландские Антилы ; 1977 ;  ; Ni ; XF ; 6 ; митяй ; 28 
 4001 ; 25 центов. Нидерландские Антилы ; 1982 ;  ; Ni ; XF ; 13 ; sibirian ; 26 
 4002 ; 2 1/2 цента. Нидерландские Антилы ; 1978 ;  ; Br ; XF ; 8 ; t_v_v ; 41 
 4003 ; 2 1/2 цента. Нидерландские Антилы ; 1980 ;  ; Al ; XF+ ; 15 ; t_v_v ; 41 
 4004 ; 10 центов. Нидерландские Антилы ; 1976 ;  ; Ni ; XF+ ; 3 ; Casper88 ; 25 
 4005 ; 10 центов. Нидерландские Антилы ; 1971 ;  ; Ni ; XF+ ; 12 ; buben ; 21 
 4006 ; 1 цент. Нидерландские Антилы ; 1977 ;  ; Br ; XF ; 7 ; buben ; 12 
 4007 ; 1 цент. Нидерландские Антилы ; 1970 ;  ; Br ; XF ; 7 ; frs ; 11 
 4008 ; 1 цент. Нидерландские Антилы ; 1974 ;  ; Br ; XF ; 9 ; frs ; 11 
 4009 ; 1 цент. Нидерландские Антилы ; 1976 ;  ; Br ; AU ; 8 ; sibirian ; 22 
 4010 ; 100 центов. Суринам ; 1988 ;  ; Cu-Ni ; XF ; 8 ; Maks87 ; 56 
 4011 ; 100 центов. Суринам ; 1988 ;  ; Cu-Ni ; XF ; 5 ; Maks87 ; 56 
 4012 ; 100 центов. Суринам ; 1989 ;  ; Cu-Ni ; AU ; 8 ; vak ; 58 
 4013 ; 100 центов. Суринам ; 1989 ;  ; Cu-Ni ; AU ; 8 ; Парарам ; 58 
 4014 ; 25 центов. Суринам ; 1979 ;  ; Cu-Ni ; AU ; 8 ; bruiker ; 58 
 4015 ; 25 центов. Суринам ; 1988 ;  ; Cu-Ni ; XF ; 11 ; Maks87 ; 56 
 4016 ; 10 центов. Суринам ; 1972 ;  ; Cu-Ni ; XF ; 17 ; Maks87 ; 56 
 4017 ; 10 центов. Суринам ; 1976 ;  ; Cu-Ni ; XF+ ; 16 ; bruiker ; 58 
 4018 ; 10 центов. Суринам ; 1966 ;  ; Cu-Ni ; XF ; 18 ; Markgraf ; 57 
 4019 ; 1 цент. Суринам ; 1979 ;  ; Al ; XF ; 10 ; Maks87 ; 56 
 4020 ; 1 цент. Суринам ; 1974 ;  ; Al ; VF ; 7 ; Maks87 ; 56 
 4021 ; 1 цент. Суринам ; 1977 ;  ; Al ; VF+ ; 6 ; вэл ; 12 
 4022 ; 1 цент. Суринам ; 1962 ;  ; Br ; VF ; 7 ; t_v_v ; 12 
 4023 ; 1 цент. Суринам ; 1970 ;  ; Br ; XF ; 17 ; t_v_v ; 53 
 4024 ; 2 1/2 флорина. Аруба ; 1986 ;  ; Ni ; AU ; 31 ; SKeeper ; 82 
 4025 ; 2 1/2 флорина. Аруба ; 1988 ;  ; Ni ; AU ; 35 ; avvas ; 84 
 4026 ; 2 1/2 флорина. Аруба ; 1990 ;  ; Ni ; AU ; 15 ; SKeeper ; 82 
 4027 ; 2 1/2 флорина. Аруба ; 1991 ;  ; Ni ; AU ; 6 ; SKeeper ; 82 
 4028 ; 2 1/2 флорина. Аруба ; 1992 ;  ; Ni ; AU ; 6 ; SKeeper ; 82 
 4029 ; 2 1/2 флорина. Аруба ; 1994 ;  ; Ni ; AU ; 10 ; SKeeper ; 82 
 4030 ; 2 1/2 флорина. Аруба ; 1995 ;  ; Ni ; AU ; 15 ; bruiker ; 109 
 4031 ; 2 1/2 флорина. Аруба ; 1996 ;  ; Ni ; AU ; 8 ; Sterh ; 84 
 4032 ; 2 1/2 флорина. Аруба ; 1997 ;  ; Ni ; AU ; 7 ; SKeeper ; 82 
 4033 ; 2 1/2 флорина. Аруба ; 2002 ;  ; Ni ; AU ; 8 ; t_v_v ; 84 
 4034 ; 1 флорин. Аруба ; 1989 ;  ; Ni ; AU ; 12 ; sibirian ; 67 
 4035 ; 1 флорин. Аруба ; 1990 ;  ; Ni ; AU ; 17 ; sibirian ; 67 
 4036 ; 1 флорин. Аруба ; 1995 ;  ; Ni ; AU ; 12 ; sibirian ; 67 
 4037 ; 1 флорин. Аруба ; 1998 ;  ; Ni ; AU ; 14 ; sibirian ; 67 
 4038 ; 1 флорин. Аруба ; 1999 ;  ; Ni ; AU ; 10 ; sibirian ; 65 
 3939 ; 1 грош. Польша ; 1939 ;  ; Zn ; VF- ; 51 ; bva150979 ; 534 
 3940 ; 10 грошей. Польша ; 1923 ;  ; Zn ; VF- ; 48 ; ulysse ; 400 
 3941 ; 20 грошей. Польша ; 1923 ;  ; Zn ; VF- ; 38 ; ulysse ; 395 
 3942 ; 1 пфенниг. Германия ; 1940A ;  ; Zn ; F ; 6 ; Хаа ; 14 
 3943 ; 10 пфеннигов. Германия. Брауншвейг ; 1921 ;  ; Zn ; F ; 7 ; aziya11 ; 44 
 3944 ; 1 крона. Чехия и Моравия ; 1942 ;  ; Zn ; F+ ; 26 ; LeftRight ; 61 
 3945 ; 1/100 марки. Гамбург ; 1923 ;  ; Al ; VF- ; 25 ; aziya11 ; 90 
 3946 ; 10 пфеннигов. Германия ; 1903A ;  ; Cu-Ni ; VF ; 28 ; Vilich ; 50 
 3947 ; 5 пфеннигов. Германия ; 1903A ;  ; Cu-Ni ; VF+ ; 32 ; Vilich ; 51 
 3948 ; 5 пфеннигов. Данциг ; 1928 ;  ; Cu-Ni ; VF+ ; 50 ; ulysse ; 700 
 3949 ; 10 пфеннигов. Данциг ; 1923 ;  ; Cu-Ni ; VF+ ; 52 ; lesnik1 ; 315 
 3950 ; 1 пфенниг. Данциг ; 1923 ;  ; Br ; VF+ ; 44 ; Shundr ; 375 
 3951 ; 2 пфеннига. Данциг ; 1926 ;  ; Br ; VF+ ; 61 ; lesnik1 ; 425 
 3952 ; 1 пфенниг. Веймар ; 1935D ;  ; Br ; XF ; 18 ; Vilich ; 81 
 3953 ; 5 пфенниг. Данциг ; 1932 ;  ; Al/Br ; XF- ; 55 ; lesnik1 ; 430 
 3954 ; 50 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF- ; 21 ; taa ; 252 
 3955 ; 10 пфеннигов. Германия. Нотгельд. Шварцбург ; ND ;  ; Fe ; VF+ ; 47 ; ulysse ; 701 
 3956 ; 5 пфеннигов. Германия ; 1922 ;  ; Fe ; VF ; 27 ; Vilich ; 51 
 3957 ; 50 грошей. Польша ; 1938 ;  ; Fe ; VF- ; 32 ; bva150979 ; 827 
 3958 ; 10 пфеннингов. Германия ; 1907А ;  ; Cu-Ni ; VF ; 14 ; Tbilisi ; 76 
 3959 ; 10 пфеннингов. Германия ; 1888F ;  ; Cu-Ni ; VF ; 13 ; solder13 ; 102 
 3960 ; 5 пфеннингов. Германия ; 1912A ;  ; Cu-Ni ; VF+ ; 6 ; Vilich ; 58 
 3961 ; 5 пфеннингов. Германия ; 1876A ;  ; Cu-Ni ; F-VF ; 17 ; Vilich ; 85 
 3962 ; 5 пфеннингов. Германия ; 1889F ;  ; Cu-Ni ; F-VF ; 10 ; Плутос ; 128 
 3963 ; 2 пфеннинга. Германия ; 1916J ;  ; Cu ; VF+ ; 21 ; solder13 ; 102 
 3964 ; 2 пфеннинга. Германия ; 1906D ;  ; Cu ; XF ; 27 ; Декарт ; 83 
 3965 ; 2 пфеннинга. Германия ; 1875A ;  ; Cu ; VF- ; 7 ; Tbilisi ; 77 
 3966 ; 1 пфеннинг. Германия ; 1875G ;  ; Cu ; VF ; 17 ; solder13 ; 153 
 3967 ; 1 пенни. Великобритания ; 1967 ;  ; Br ; XF ; 12 ; 1gold ; 16 
 3968 ; Фартинг. Великобритания ; 1953 ;  ; Br ; AU ; 39 ; kornum ; 153 
 3969 ; Фартинг. Великобритания ; 1943 ;  ; Br ; XF+ ; 20 ; птичка16 ; 53 
 3970 ; 5 эре. Швеция ; 1950 ;  ; Br ; XF- ; 28 ; витюша ; 29 
 3971 ; 3 пенса. Великобритания ; 1953 ;  ; Ni-Лат ; AU ; 17 ; avvas ; 72 
 3972 ; 6 пенсов. Великобритания ; 1953 ;  ; Cu-Ni ; AU ; 13 ; orex ; 34 
 3973 ; 6 пенсов. Великобритания ; 1967 ;  ; Cu-Ni ; AU ; 18 ; kornum ; 42 
 3974 ; 6 пенсов. Великобритания ; 1964 ;  ; Cu-Ni ; XF ; 9 ; жора ; 21 
 3975 ; 6 пенсов. Великобритания ; 1939 ;  ; Ag ; VF ; 15 ; svetaiov88 ; 67 
 3976 ; 6 пенсов. Великобритания ; 1942 ;  ; Ag ; VF ; 14 ; svetaiov88 ; 67 
 3977 ; 6 пенсов. Великобритания ; 1945 ;  ; Ag ; VF+ ; 46 ; svetaiov88 ; 123 
 3978 ; 6 пенсов. Великобритания ; 1936 ;  ; Ag ; VF+ ; 11 ; svetaiov88 ; 67 
 3979 ; 6 пенсов. Великобритания ; 1946 ;  ; Ag ; F-VF ; 29 ; svetaiov88 ; 125 
 3980 ; 6 пенсов. Великобритания ; 1943 ;  ; Ag ; VF ; 17 ; svetaiov88 ; 75 
 3981 ; 3 пенса. Великобритания ; 1935 ;  ; Ag ; VF- ; 12 ; svetaiov88 ; 75 
 3982 ; 1/4 доллара. США. Вайоминг ; 2007 ;  ; Cu-Ni ; XF ; 17 ; BSR ; 57 
 3983 ; 20 грошей. Польша ; 1923 ;  ; Cu-Ni ; F+ ; 8 ; ВЯЗЪ ; 16 
 3984 ; 100 драхм. Греция. Олимпиада ; 1992 ;  ; Al/Br ; VF ; 8 ; страус ; 12 
 3985 ; 1 гривна. Украина ; 2001 ;  ; Al/Br ; XF- ; 4 ; SKeeper ; 7 
 3986 ; 1 фунт. Великобритания ; 2005 ;  ; Al/Br ; VF ; 14 ; mefody73 ; 101 
 3987 ; 10 пенни. Ирландия ; 1973 ;  ; Cu-Ni ; VF-XF ; 8 ; dkflf ; 16 
 3988 ; 1 песо. Доминиканка ; 1980 ;  ; Cu-Ni ; XF ; 18 ; SerKon ; 411 
 3889 ; 200 лир. Ватикан ; 1978 ;  ; Al/Br ; AU ; 23 ; kornum ; 242 
 3890 ; 20 лир. Ватикан ; 1967 ;  ; Al/Br ; AU ; 37 ; kornum ; 210 
 3891 ; 20 лир. Ватикан ; 1971 ;  ; Al/Br ; AU ; 37 ; LeftRight ; 155 
 3892 ; 20 лир. Ватикан ; 1966 ;  ; Al/Br ; AU ; 39 ; dsp ; 153 
 3893 ; 20 лир. Ватикан ; 1975 ;  ; Al/Br ; AU ; 27 ; kornum ; 212 
 3894 ; 10 лир. Ватикан ; 1951 ;  ; Al ; XF ; 20 ; dsp ; 153 
 3895 ; 10 лир. Ватикан ; 1971 ;  ; Al ; AU ; 40 ; dsp ; 153 
 3896 ; 10 лир. Ватикан ; 1978 ;  ; Al ; AU ; 13 ; kornum ; 212 
 3897 ; 10 лир. Ватикан ; 1967 ;  ; Al ; AU ; 11 ; Александр007 ; 157 
 3898 ; 2 лиры. Ватикан ; 1970 ;  ; Al ; AU ; 37 ; dsp ; 161 
 3899 ; 2 лиры. Ватикан ; 1966 ;  ; Al ; AU ; 7 ; cochu ; 204 
 3900 ; 2 лиры. Ватикан ; 1967 ;  ; Al ; AU ; 17 ; dsp ; 153 
