 5509 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 11 ; Ok203 ; 240 
 4013 ; Лот монет Малайзии: 4шт ;  ;  ; Cu-Ni,Лат ; XF ; 35 ; uharius ; 51 
 4014 ; Лот монет Аргентины: 3шт ;  ;  ; Cu-Ni ; VF+ ; 18 ; wwi.i ; 138 
 4015 ; Лот монет Африканских стран: 7шт ;  ;  ; Cu-Ni,Br,Лат ; VF/XF ; 39 ; samara1 ; 184 
 4016 ; Лот монет Японии и Израиля: 6шт ;  ;  ; Cu-Ni,Br,Al ; VF/VF+ ; 29 ; ialaiola ; 90 
 4017 ; Лот монет Югославии (3шт) ; 1938 ;  ; Al/Br ; XF ; 22 ; ДПСКР ; 234 
 4018 ; Лот монет арабских стран: 4шт ;  ;  ; Cu-Ni,би/м ; VF/XF ; 11 ; Suxov ; 46 
 4019 ; Лот монет иностранных (7шт) ; 1974-2004 ;  ;  ; VF+/XF ; 16 ; viv007 ; 37 
 4020 ; Лот монет Мексики (5шт) ; 1952-1966 ;  ; Cu/Ni,Al/Br ; VF/XF+ ; 22 ; t_v_v ; 57 
 4021 ; Лот монет Польши (3шт) ; 1923 ;  ; Ni ; VF/VF+ ; 17 ; samara1 ; 42 
 4022 ; Лот монет Великобритании: 20шт ;  ;  ; Br ; VG/F- ; 36 ; samara1 ; 266 
 4023 ; Лот монет Канады: 3шт ;  ;  ; Cu-Ni,Br ; AU ; 18 ; Парарам ; 34 
 4024 ; Лот монет США: 15шт ;  ;  ; Cu-Ni ; F+/XF ; 10 ; zeroc0011er ; 68 
 4025 ; Лот монет США: 10шт ;  ;  ; Br ; VF ; 20 ; samara1 ; 102 
 4026 ; Лот монет Германии: 10 пфеннигов (3шт) ; 1905-1920 ;  ; Cu-Ni,Zn ; F/VF ; 19 ; killer777 ; 41 
 4027 ; Лот монет ЮАР: 14шт ;  ;  ; Cu-Ni,Br,Лат ; VF+/XF ; 19 ; El dinero ; 173 
 4028 ; Лот монет Канады: 17шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 18 ; Besar ; 164 
 4029 ; Лот монет Украины: 14шт ;  ;  ; Лат,St ; VF/XF ; 10 ; wwi.i ; 51 
 4030 ; Лот монет Украины: 1 гривна (2шт) ; 2010,2012 ;  ; Al/Br ; XF ; 11 ; tar ; 41 
 4031 ; Лот монет Колумбии: 6шт ; 1994-2007 ;  ; Al/Br,Cu-Ni ; VF/VF+ ; 22 ; Suxov ; 255 
 4032 ; Лот монет США: 14шт ;  ;  ; Cu-Ni,Br ; XF/AU ; 10 ; uharius ; 102 
 4033 ; Лот монет Мексики (5шт) ; 1966 ;  ; Cu/Ni, Лат ; XF/AU ; 16 ; dimam_kz ; 57 
 4034 ; Лот иностранных монет (4шт) ;  ;  ; Cu-Ni,Би/м,Al/B ; VF+ ; 11 ; viv007 ; 54 
 4035 ; Лот монет Великобритании: 2шт ;  ;  ; Cu-Ni ; VF/XF ; 17 ; killer777 ; 18 
 4036 ; Лот монет Финляндии: 20шт ;  ;  ; Cu-Ni ; VF+/XF ; 25 ; Besar ; 120 
 4037 ; Лот монет США: 3шт ;  ;  ; Br ; VF ; 3 ; killer777 ; 14 
 4038 ; Лот монет Японии (10шт) ;  ;  ; Al/Br,Al,Zn ; VF/VF+ ; 38 ; Ultim ; 250 
 4039 ; Лот монет Великобритании: 24шт ;  ;  ; Cu-Ni,Br ; XF/AU ; 11 ; Besar ; 120 
 5001 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; viv007 ; 409 
 5002 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 32 ; lsp25 ; 459 
 5003 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 42 ; Mike! ; 533 
 5004 ; Лот бон 100 рублей Россия 2 шт ; 1910 ;  ;  ;  ; 45 ; [Nik] ; 722 
 5005 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 40 ; lsp25 ; 257 
 5006 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 60 ; Dell013 ; 256 
 5007 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; Dell013 ; 131 
 5008 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 40 ; dimka_98rus ; 363 
 3948 ; 1 фунт. Великобритания. Коробка на 10 монет. Сертификат ; 2000 ;  ; Ag ; Proof ; 72 ; dizdigator ; 1501 
 3949 ; 1 фунт. Великобритания. Коробка на 10 монет. Сертификат ; 2006 ;  ; Ag ; Proof ; 48 ; dizdigator ; 1501 
 3950 ; Лот монет Великобритании: 21шт ;  ;  ; Cu-Ni,Лат,Br ; VF/XF ; 52 ; samara1 ; 294 
 3951 ; Лот монет Дании и Норвегии: 25шт ;  ;  ; Cu-Ni,Br ; F/XF ; 18 ; STANDART ; 251 
 3952 ; Лот монет Канады: 7шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 29 ; tar ; 105 
 3953 ; Лот монет Австрии: 45шт ;  ;  ; Al,Cu-Ni,Al/Br ; VF/XF ; 36 ; samara1 ; 203 
 3954 ; Лот монет Бельгии: 37шт ;  ;  ; Cu-Ni,Br,Zn ; VF-/XF ; 19 ; wwi.i ; 123 
 3955 ; Лот монет ФРГ: 33шт ;  ;  ; Cu-Ni,Лат ; VF+/XF ; 44 ; samara1 ; 686 
 3956 ; Лот монет Великобритании: 12шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 17 ; bratss ; 250 
 3957 ; Лот монет Великобритании: 11шт ;  ;  ; Cu-Ni ; VF+/XF ; 26 ; Михаилъ ; 211 
 3958 ; Лот монет Великобритании: 12шт ;  ;  ; Cu-Ni ; XF ; 23 ; von_Schwarz ; 384 
 3959 ; Лот монет Великобритании: 6шт ;  ;  ; Ик ; VF+/XF ; 5 ; killer777 ; 62 
 3960 ; Лот монет Австрии: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ; 2006 ;  ; Би/м,Лат,Cu/St ; AU ; 32 ; vad52 ; 363 
 3961 ; Лот монет Люксембург: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ; 2005 ;  ; Би/м,Лат,Cu/St ; AU ; 17 ; vad52 ; 363 
 3962 ; Лот монет Финляндии: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ; 2012 ;  ; Би/м,Лат,Cu/St ; AU ; 13 ; vad52 ; 363 
 3963 ; Лот монет Финляндии: 5 пенни (10шт). Без повторов ; 1918-1932 ;  ; Cu ; VF/XF ; 40 ; qver ; 308 
 3964 ; Лот монет Великобритании: 4шт ;  ;  ; Cu-Ni ; VF ; 24 ; вмонетав ; 73 
 3965 ; Лот монет Великобритании: 9шт ;  ;  ; Cu-Ni ; VF+/XF ; 15 ; alex2016 ; 101 
 3966 ; Лот монет Великобритании: 10шт ;  ;  ; Cu-Ni ; VF+/XF ; 38 ; SKeeper ; 191 
 3967 ; Лот монет Великобритании: 6шт ;  ;  ; Cu-Ni ; XF ; 18 ; alex2016 ; 74 
 3968 ; Лот монет Камбоджи: 4шт ;  ;  ; Би/м,St ; AU ; 13 ; Suxov ; 153 
 3969 ; Лот монет США: 100шт ;  ;  ; Br ; VF/XF ; 33 ; zeroc0011er ; 386 
 3970 ; Лот монет США: 100шт ;  ;  ; Cu-Ni ; VF-/XF ; 37 ; viv007 ; 693 
 3971 ; Лот монет Дании: 1,2,10 эре (59шт) ;  ;  ; Cu-Ni,Zn,Al ; F/VF ; 25 ; viv007 ; 253 
 3972 ; Лот монет иностранных: 100шт ;  ;  ; Cu-Ni,Br,Лат ; F/XF ; 35 ; Wireless oyster ; 602 
 3973 ; Набор монет Эстонии в банковской упаковке: 2,1 евро, 50,20,10,5,2,1 евроцент (42шт) ;  ;  ; Би/м,Лат,Cu/St ; AU ; 18 ; Salut18 ; 1020 
 3974 ; Набор монет Эстонии в банковской упаковке: 2,1 евро, 50,20,10,5,2,1 евроцент (42шт) ;  ;  ; Би/м,Лат,Cu/St ; AU ; 22 ; Salut18 ; 960 
 3975 ; Лот монет Финляндии: 20 пенни (6шт). Без повторов ; 1971-1976 ;  ; Al/Br ; XF/XF+ ; 26 ; killer777 ; 49 
 3976 ; Лот монет Дании: 2 эре (34шт) ;  ;  ; Br ; VF/VF-XF ; 23 ; scando ; 283 
 3977 ; Лот иностранных монет (51шт) ;  ;  ; Би/м, Cu/Ni,Al ; VF-/XF ; 19 ; sts ; 165 
 3978 ; Лот монет Испании: 100шт ;  ;  ; Лат ; VF/XF ; 23 ; gremlyn ; 414 
 3979 ; Лот монет Японии (10шт) ;  ;  ; Al/Br,Al,Zn ; VF/VF+ ; 14 ; Вадим Скифский ; 203 
 3980 ; Годовой набор монет Японии (5шт) ; 42г. Сева ;  ; Cu-Ni,Br,Al,Лат ; VF+/XF ; 19 ; ialaiola ; 90 
 3981 ; Лот монет Хорватии: 3шт ;  ;  ; Al/Br,Cu-Ni ; XF+ ; 21 ; Suxov ; 51 
 3982 ; Годовой набор монет Японии (5шт) ; 32г. Сева ;  ; Cu-Ni,Br,Al,Лат ; VF+/XF ; 19 ; ialaiola ; 225 
 3983 ; Лот монет Великобритании: 10шт ;  ;  ; Br ; VF/XF ; 38 ; alehandr ; 155 
 3984 ; Лот монет США: 10шт ;  ;  ; Cu-Ni ; VF-/XF ; 34 ; alex2016 ; 157 
 3985 ; Лот монет Японии: 1, 10 cен (2шт) ;  ;  ; Cu-Ni,Br ; VF+ ; 20 ; STANDART ; 81 
 3986 ; Лот монет Японии: 1 cен (3шт) ;  ;  ; Br,Al ; VF+ ; 19 ; tar ; 128 
 3987 ; Лот монет Германии, Австрии, Веймара (19шт) ;  ;  ; Cu-Ni,Zn,AlFeBr ; VG/VF ; 36 ; STANDART ; 451 
 3988 ; Лот монет Финляндии: 20шт ;  ;  ; Al ; VF-/XF ; 10 ; Парарам ; 41 
 3989 ; Лот монет Японии: 1,4 мон (2шт) ;  ;  ; Br ; F- ; 23 ; дилитант ; 201 
 3990 ; Лот монет Литвы: 3шт ;  ;  ; Al ; XF ; 27 ; wvw ; 53 
 3991 ; Лот монет Германии: 5 пфеннигов (4шт) ; 1924-1925 ;  ; Al/Br ; F+/XF ; 39 ; Ivanov ; 128 
 3992 ; Лот иностранных монет Востока, Израиля, Испании (10шт) ;  ;  ; Cu/Ni,Al ; VF/XF ; 41 ; gremlyn ; 159 
 3993 ; Лот иностранных монет (10шт) ; 1951-2008 ;  ; Cu/Ni,Al/Br ; VF/XF ; 34 ; Ultim ; 160 
 3994 ; Лот монет Германии (13шт) ; 1851-1971 ;  ; Cu/Ni,Cu ; G/CG ; 41 ; STANDART ; 301 
 3995 ; Лот монет Японии (5шт) ; 1959 ;  ; Ag,Cu-Ni,Br,Al ; VF/XF ; 35 ; gremlyn ; 253 
 3996 ; Лот монет США: 5шт ;  ;  ; Cu-Ni,Br ; F/VF+ ; 9 ; killer777 ; 26 
 3997 ; Лот монет Великобритании: 8шт ;  ;  ; Cu-Ni,Br,Лат ; VF-/XF ; 27 ; killer777 ; 57 
 3898 ; 1 шиллинг. Кения ; 2005 ;  ; St/Ni ; XF+ ; 7 ; Ultim ; 30 
 3899 ; 1 цент. Нидерландские Антилы ; 1978 ;  ; Br ; XF+ ; 22 ; 1879 ; 37 
 3900 ; 1 пенни. Остров Мэн ; 1988 ;  ; Br ; XF- ; 20 ; tar ; 100 
 3901 ; 1 цент. Багамы ; 2006 ;  ; Br ; XF+ ; 7 ; птичка16 ; 50 
 3902 ; 10 фенинг. Босния и Герцеговина ; 2011 ;  ; St/Br ; XF ; 10 ; dimam_kz ; 30 
 3903 ; 1 пенни. Остров Мэн ; 2008 ;  ; St/Br ; XF+ ; 15 ; tar ; 67 
 3904 ; 1 пенни. Фалклендские острова ; 2011 ;  ; St/Br ; XF+ ; 10 ; Ssid ; 54 
 3905 ; 1 цент. Барбадос ; 2006 ;  ; Br ; XF+ ; 7 ; птичка16 ; 50 
 3906 ; 1 сентити. Тонга ; 2005 ;  ; St/Br ; XF+ ; 7 ; tar ; 50 
 3907 ; 1/2 пенни. Остров Мэн ; 1977 ;  ; Br ; XF+ ; 32 ; aleksh ; 98 
 3908 ; 5 филсов. Бахрейн ; 2005 ;  ; Ж/м ; AU ; 4 ; alex62 ; 31 
 3909 ; Монета. Восток ;  ;  ; Ж/м ; XF+ ; 10 ; Suxov ; 62 
 3910 ; 2 евро. Бельгия. Луи Бройль. Буклет ; 2009 ;  ; Би/м ; AU ; 44 ; Фома ; 512 
 3911 ; 2 гривны.Украина. Перевязка. Буклет ; 2017 ;  ; Cu-Ni ; AU ; 25 ; Недорого ; 333 
 3912 ; 2 гривны.Украина. Перевязка. Буклет ; 2017 ;  ; Cu-Ni ; AU ; 9 ; Valera G ; 340 
 3913 ; 2евро. Португалия. Гимарайнш - центр европейской культуры. Буклет ; 2012 ;  ; Би/м ; AU ; 40 ; ssbb333 ; 365 
 3914 ; Монетовидный жетон Евро экю. Бельгия. В буклете ;  ;  ; Б/м ; AU ; 10 ; canario ; 114 
 3915 ; Монетовидный жетон 1 даалер. Нидерланды. В буклете ;  ;  ; Б/м ; AU ; 16 ; Ибранец ; 163 
 3916 ; 2 евро. Сан-Марино. Данте. Буклет ; 2015 ;  ; Би/м ; AU ; 36 ; ВЯЗЪ ; 1823 
 3917 ; 2 гривны. Украина. Михаил Петренко. Буклет ; 2017 ;  ; Cu-Ni ; AU ; 21 ; Недорого ; 306 
 3918 ; 2 евро. Франция. Елисейский договор. Буклет ; 2013 ;  ; Би/м ; AU ; 27 ; LEXAI ; 456 
 3919 ; Набор монет Франции: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт). Буклет ; 2005 ;  ; Би/м,Лат,Cu/St ; AU ; 69 ; 🇷🇺Михаил ; 1561 
 3920 ; Набор монет Норвегии: 10, 5,1 крона, 50,10 эре (5шт). Пластиковая упаковка ; 1987 ;  ; Cu-Ni,Cu-Zn-Ni ; AU ; 14 ; tpls ; 550 
 3921 ; Набор монет Норвегии: 10, 5,1 крона, 50,10 эре (5шт). Пластиковая упаковка ; 1990 ;  ; Cu-Ni,Cu-Zn-Ni ; AU ; 24 ; dsp ; 265 
 3922 ; Набор монет Норвегии: 20,10,5,1 крона, 50 эре (5шт). Пластиковая упаковка ; 1997 ;  ; Cu-Ni,Cu-Zn-Ni ; AU ; 21 ; dsp ; 906 
 3923 ; 5000 лир. Италия. 650 лет Пизанскому университету в Тоскане. В буклете ; 1993 ;  ; Ag ; AU ; 24 ; ВЯЗ ; 1247 
 3924 ; Набор евро монет Ирландии: 2,1 евро, 50,20,10,5,2,1 евро цент (8шт). Буклет ; 2004 ;  ; Cu/St,Би/м,Лат ; AU ; 27 ; vad52 ; 703 
 3925 ; Лот монет Дании: 10,5,1 крона, 25,10,5 эре. Буклет ; 1979 ;  ; Cu-Ni,Br ; AU ; 28 ; tpls ; 269 
 3926 ; Лот монет Дании: 5,1 крона, 25,10,5 эре. Буклет ; 1976 ;  ; Cu-Ni,Br ; AU ; 9 ; scando ; 157 
 3927 ; Набор монет Тайланда: 12шт ; 1966-2003 ;  ; Би/м,Cu-Ni ; VF/AU ; 42 ; СТРЕКОЗА ; 516 
 3928 ; Набор монет Тайланд: 16шт ;  ;  ; Би/м,Cu-Ni,Лат ; XF+/AU ; 28 ; arsenich-s ; 227 
 3929 ; Набор монет Тайланд (50 ле правления): 5шт ;  ;  ; Би/м,Cu-Ni ; XF+/AU ; 38 ; СТРЕКОЗА ; 227 
 3930 ; Набор монет Тайланд: 10шт ; 1957-1996 ;  ; Би/м,Лат,Cu-Ni ; F/AU ; 28 ; ВЕПРЬ ; 206 
 3931 ; Набор монет Финляндии: 6шт. Пластиковая упаковка ; 1984 ;  ; Al/Br,Cu-Ni ; AU ; 19 ; Звездолёты ; 276 
 3932 ; Набор монет Швеции: 8шт. Пластиковая упаковка ; 1970 ;  ; Al/Br,Cu-Ni ; AU ; 26 ; dsp ; 414 
 3933 ; Набор монет Финляндии: 6шт. Пластиковая упаковка ; 1987 ;  ; Al/Br,Cu-Ni ; AU ; 11 ; Звездолёты ; 264 
 3934 ; Набор монет Дании: 20, 10, 5, 2, 1 крона, 50, 25 эре (8шт)+ жетон. Буклет ; 2004 ;  ; Cu-Ni,Cu/Al/Ni, ; Unc/AU ; 35 ; LEXAI ; 816 
 3935 ; Набор монет Норвегии: 5,1 крона, 50, 25, 10, 5 эре (6шт). Пластиковая упаковка нарушена ; 1979 ;  ; Cu-Ni,Br ; AU ; 16 ; scando ; 280 
 3936 ; Лот евро монет Эстонии (6шт). Пластиковая упаковка нарушена ; 2011 ;  ; St/Cu,Лат ; AU ; 25 ; canario ; 169 
 3937 ; Набор жетонов Нидерланды: 2 экю (5шт) Корабли. Буклет, с сертификатом ; 1995 ;  ; Ag ; Proof ; 23 ; Ok203 ; 3160 
 3938 ; Набор монет Британских Виргинских островов: 6шт. Буклет ; 1978 ;  ; Cu-Ni,Br ; Unc ; 35 ; zx123 ; 1073 
 3939 ; Набор монет Иордании: 7шт. Пластиковая упаковка ; 1978 ;  ; Би/м ; Unc ; 80 ; zx123 ; 1034 
 3940 ; Набор монет США: 1 доллар (10шт) Индейские вожди. В коробке, с сертификатом ;  ;  ; Cu-Zn-Ni ; AU ; 42 ; oleghh7 ; 1836 
 3941 ; Набор монет Китая: 1 юань (10шт) Достопримечательности Китая. В коробке, с сертификатом ;  ;  ; Ni ; AU ; 40 ; oleghh7 ; 1644 
 3942 ; Набор монет Италии: 50 лир (10шт) Капелла. В коробке, с сертификатом ;  ;  ; St ; AU ; 28 ; von_Schwarz ; 1473 
 3943 ; Набор монет Великобритании: 1/2 пенни  (10шт) Титаник. В коробке, с сертификатом ;  ;  ; Br ; AU ; 36 ; gama ; 1135 
 3944 ; Набор монет Канады(10шт) Южный полюс. Коробка с повреждением, с сертификатом ; 2007-2009 ;  ; St/Ni ; AU ; 56 ; Ибранец ; 1005 
 3945 ; Набор монет Гибралтар: 2 пенса (10шт) Корабли Второй Мировой войны. В коробке, с сертификатом ; 2000 ;  ; St/Br ; AU ; 37 ; von_Schwarz ; 1819 
 3946 ; Набор монет Гибралтар: 2 пенса (10шт) Змеи. В коробке, с сертификатом ; 2000 ;  ; St/Br ; AU ; 36 ; 100924 ; 1182 
 3947 ; Набор монет Индии: 1 рупия (10шт) Индия. В коробке, с сертификатом ;  ;  ; Cu-Ni ; AU ; 28 ; tar ; 1247 
 3848 ; 50 пенсов. Ирландия ; 1988 ;  ; Cu-Ni ; XF ; 19 ; Rodan Lewarx ; 204 
 3849 ; 50 пенсов. Ирландия ; 1977 ;  ; Cu-Ni ; VF+ ; 17 ; птичка16 ; 100 
 3850 ; 10 пенсов. Ирландия ; 1974 ;  ; Cu-Ni ; XF ; 8 ; dimam_kz ; 90 
 3851 ; 10 пенсов. Ирландия ; 1978 ;  ; Cu-Ni ; XF ; 8 ; dimam_kz ; 30 
 3852 ; 20 пенсов. Ирландия ; 1995 ;  ; Al/Br ; XF ; 11 ; salim ; 65 
 3853 ; 20 пенсов. Ирландия ; 1992 ;  ; Al/Br ; XF ; 9 ; alex62 ; 37 
 3854 ; 5 пенсов. Ирландия ; 1974 ;  ; Cu-Ni ; XF ; 15 ; Rodan Lewarx ; 114 
 3855 ; 5 пенсов. Ирландия ; 1978 ;  ; Cu-Ni ; XF ; 10 ; SKeeper ; 30 
 3856 ; 100 крон. Исландия ; 1995 ;  ; Ж/м ; XF ; 25 ; salim ; 100 
 3857 ; 10 крон. Исландия ; 1996 ;  ; Cu-Ni ; XF+ ; 8 ; aleksh ; 53 
 3858 ; 10 крон. Исландия ; 1987 ;  ; Cu-Ni ; XF+ ; 5 ; птичка16 ; 50 
 3859 ; 50 крон. Исландия ; 2001 ;  ; Ж/м ; XF+ ; 40 ; suomi ; 145 
 3860 ; 5 крон. Исландия ; 1984 ;  ; Cu-Ni ; XF+ ; 16 ; suomi ; 126 
 3861 ; 1 крона. Исландия ; 2003 ;  ; Cu-Ni ; AU ; 14 ; salim ; 65 
 3862 ; 50 аурар. Исландия ; 1974 ;  ; Al/Br ; AU ; 19 ; ZOLTAN333 ; 79 
 3863 ; 10 аурар. Исландия ; 1981 ;  ; Br ; VF+ ; 12 ; dimam_kz ; 68 
 3864 ; 10 аурар. Исландия ; 1946 ;  ; Cu-Ni ; XF ; 9 ; dimam_kz ; 79 
 3865 ; 10 пенсов. Ирландия ; 1994 ;  ; Cu-Ni ; XF ; 8 ; dimam_kz ; 30 
 3866 ; 10 пенсов. Ирландия ; 1995 ;  ; Cu-Ni ; XF ; 8 ; dimam_kz ; 30 
 3867 ; 5 центов. США ; 1934 ;  ; Cu-Ni ; F-VF ; 15 ; жора ; 79 
 3868 ; 5 центов. США ; 1939 ;  ; Cu-Ni ; VF- ; 17 ; BSR ; 102 
 3869 ; 5 центов. США ; 1948 ;  ; Cu-Ni ; F+ ; 13 ; heavy_fly ; 102 
 3870 ; 1/4 доллара. США ; 2011 ;  ; Cu-Ni ; XF ; 13 ; shelbyroush ; 102 
 3871 ; 1/4 доллара. США ; 2002 ;  ; Cu-Ni ; XF ; 7 ; shelbyroush ; 123 
 3872 ; 1/4 доллара. США ; 1999 ;  ; Cu-Ni ; XF- ; 10 ; shelbyroush ; 123 
 3873 ; 1/4 доллара. США ; 2015 ;  ; Cu-Ni ; XF ; 9 ; shelbyroush ; 110 
 3874 ; 1/4 доллара. США ; 2015 ;  ; Cu-Ni ; XF ; 9 ; uharius ; 33 
 3875 ; 1/4 доллара. США ; 2013 ;  ; Cu-Ni ; XF ; 12 ; uharius ; 51 
 3876 ; 1/4 доллара. США ; 2005 ;  ; Cu-Ni ; XF ; 9 ; shelbyroush ; 83 
 3877 ; 1/4 доллара. США ; 2015 ;  ; Cu-Ni ; XF+ ; 12 ; shelbyroush ; 102 
 3878 ; 1/4 доллара. США ; 2016 ;  ; Cu-Ni ; XF+ ; 12 ; shelbyroush ; 110 
 3879 ; 1/4 доллара. США ; 2016 ;  ; Cu-Ni ; XF+ ; 10 ; shelbyroush ; 102 
 3880 ; 1/4 доллара. США ; 2014 ;  ; Cu-Ni ; XF+ ; 11 ; shelbyroush ; 102 
 3881 ; 1/4 доллара. США ; 2016 ;  ; Cu-Ni ; XF+ ; 11 ; shelbyroush ; 102 
 3882 ; 1/4 доллара. США ; 2013 ;  ; Cu-Ni ; XF+ ; 13 ; Volleo ; 57 
 3883 ; 1/4 доллара. США ; 2013 ;  ; Cu-Ni ; XF+ ; 12 ; shelbyroush ; 102 
 3884 ; 1/4 доллара. США ; 2015 ;  ; Cu-Ni ; XF+ ; 12 ; shelbyroush ; 110 
 3885 ; 1/4 доллара. США ; 2006 ;  ; Cu-Ni ; XF+ ; 10 ; shelbyroush ; 76 
 3886 ; 1/4 доллара. США ; 2014 ;  ; Cu-Ni ; XF+ ; 10 ; shelbyroush ; 102 
 3887 ; 1/4 доллара. США ; 2000 ;  ; Cu-Ni ; XF ; 13 ; Balagur ; 55 
 3888 ; 1/4 доллара. США ; 2014 ;  ; Cu-Ni ; XF+ ; 9 ; shelbyroush ; 70 
 3889 ; 1/4 доллара. США ; 2014 ;  ; Cu-Ni ; XF+ ; 12 ; shelbyroush ; 102 
 3890 ; 1/4 доллара. США ; 2006 ;  ; Cu-Ni ; XF+ ; 28 ; Balagur ; 64 
 3891 ; 1/4 доллара. США ; 1983Р ;  ; Cu-Ni ; XF- ; 3 ; птичка16 ; 30 
 3892 ; 1 евро. Испания ; 2016 ;  ; Би/м ; XF ; 18 ; grisha 37 ; 140 
 3893 ; 200 песет. Испания ; 1992 ;  ; Cu-Ni ; VF-XF ; 23 ; t_v_v ; 120 
 3894 ; 5 крузеиро. Бразилия ; 1982 ;  ; St ; XF- ; 10 ; t_v_v ; 31 
 3895 ; 10 крузеиро. Бразилия ; 1994 ;  ; St ; XF ; 4 ; бриз33 ; 16 
 3896 ; 10 сентаво. Бразилия ; 2012 ;  ; St/Лат ; XF ; 9 ; Ivanov ; 20 
 3897 ; 5 сентаво. Бразилия ; 1998 ;  ; St/Br ; VF ; 23 ; птичка16 ; 100 
 3798 ; 1/2 марки. Германия ; 1915 ;  ; Ag ; XF- ; 26 ; CMSpb ; 174 
 3799 ; 25 эре. Швеция ; 1956 ;  ; Ag ; XF+ ; 25 ; Парарам ; 80 
 3800 ; 3 пенса. Великобритания ; 1873 ;  ; Ag ; F+ ; 16 ; xeljdbot1 ; 164 
 3801 ; 25 эре. Швеция ; 1896 ;  ; Ag ; VF+ ; 16 ; version2 ; 238 
 3802 ; 2 скиллинга. Дания ; 1782 ;  ; Ag ; F- ; 25 ; mkm1968 ; 310 
 3803 ; 1 марка. Германия ; 1875 ;  ; Ag ; VF+ ; 41 ; qver ; 449 
 3804 ; 1 шиллинг. Великобритания ; 1922 ;  ; Ag ; VF- ; 15 ; rem ; 133 
 3805 ; 5 лек. Албания ; 1939 ;  ; Ag ; VF+ ; 53 ; shuman71 ; 1133 
 3806 ; 1/4 гульдена. Нидерландское Кюрасао ; 1947 ;  ; Ag ; XF ; 13 ; Markgraf ; 159 
 3807 ; 50 эре Швеция ; 1944 ;  ; Ag ; VF+ ; 14 ; Dima72 ; 104 
 3808 ; 5 марок. ФРГ. Франкфуртский парламент ; 1973G ;  ; Ag ; XF+ ; 28 ; Хаа ; 505 
 3809 ; 1/10 бальбоа. Панама ; 1953 ;  ; Ag ; VF ; 14 ; version2 ; 174 
 3810 ; 3 пенса. Австралия ; 1950 ;  ; Ag ; VF+ ; 12 ; велес ; 104 
 3811 ; 25 эре. Дания ; 1919 ;  ; Ag ; XF ; 45 ; krugerrand ; 230 
 3812 ; 5 центов. Канада ; 1888 ;  ; Ag ; VF ; 43 ; shuman71 ; 253 
 3813 ; 100 тенге. Казахстан ; 2016 ;  ; Cu-Ni ; AU ; 7 ; ashep ; 60 
 3814 ; 50 тенге. Казахстан ; 2014 ;  ; Cu-Ni ; AU ; 8 ; Ultim ; 62 
 3815 ; 50 тенге. Казахстан ; 2012 ;  ; Cu-Ni ; AU ; 12 ; Ultim ; 70 
 3816 ; 100 песет. Испания ; 1999 ;  ; Ж/м ; XF ; 21 ; бриз33 ; 54 
 3817 ; 100 песет. Испания ; 2000 ;  ; Ж/м ; XF ; 11 ; uharius ; 101 
 3818 ; 100 песет. Испания ; 1993 ;  ; Ж/м ; XF ; 3 ; бриз33 ; 43 
 3819 ; 100 песет. Испания ; 1994 ;  ; Ж/м ; XF ; 7 ; uharius ; 101 
 3820 ; 100 песет. Испания ; 1997 ;  ; Ж/м ; XF- ; 24 ; uharius ; 126 
 3821 ; 100 песет. Испания ; 1993 ;  ; Ж/м ; XF- ; 9 ; El dinero ; 70 
 3822 ; 100 песет. Испания ; 1994 ;  ; Ж/м ; XF ; 7 ; uharius ; 101 
 3823 ; 100 песет. Испания ; 1995 ;  ; Ж/м ; XF ; 8 ; uharius ; 101 
 3824 ; 10 долларов. Гон-Конг ; 1995 ;  ; Би/м ; XF- ; 27 ; слива ; 102 
 3825 ; 10 долларов. Гон-Конг ; 1994 ;  ; Би/м ; XF ; 28 ; слива ; 102 
 3826 ; 1 доллар. Гон-Конг ; 1980 ;  ; Cu-Ni ; XF- ; 11 ; dimam_kz ; 30 
 3827 ; 1 доллар. Гон-Конг ; 1978 ;  ; Cu-Ni ; XF- ; 14 ; dimam_kz ; 36 
 3828 ; 2 доллара. Гон-Конг ; 1997 ;  ; Cu-Ni ; VF-XF ; 7 ; cboker ; 40 
