 6644 ; Бюст Максим Горький, силумин. ;  ;  ; Б/м ;  ; 11 ; никсер ; 689 
 3544 ; 2 евро Германия 25 лет объединения ; 2015 ;  ; Би/м ; AU ; 23 ; lva08 ; 224 
 3545 ; 2 евро Италия Донателло ; 2016 ;  ; Би/м ; AU ; 14 ; lva08 ; 273 
 3546 ; 2 евро Франция D-day ; 2014 ;  ; Би/м ; AU ; 9 ; lva08 ; 242 
 3547 ; 2 евро Словения Примоз Трубар ; 2008 ;  ; Би/м ; AU ; 13 ; птичка16 ; 341 
 3548 ; 2 евро. Финляндия ; 2005 ;  ; Би/м ; XF- ; 14 ; lva08 ; 204 
 3549 ; 5 гривен ; 2006 ; Цимбали. Народные муз. инструменты Украины ; Мельхиор ; AU ; 26 ; Rober ; 127 
 3550 ; Монетовидный жетон. Nootka dollar. Британская Колумбия ; 1977 ;  ; Б/м ; AU ; 11 ; arusakov02 ; 296 
 3551 ; 1 рубль Беларусь Рыбы ; 2009 ;  ; Cu-Ni ; Proof-like ; 39 ; Kudma ; 407 
 3552 ; 1 лат Латвия. Еж ; 2012 ;  ; Cu-Ni ; AU ; 6 ; Capt2 ; 159 
 3553 ; 1 лат Латвия. Лягушка ; 2010 ;  ; Cu-Ni ; AU ; 5 ; suomi ; 159 
 3554 ; 1 лат Латвия. Елка ; 2009 ;  ; Cu-Ni ; AU ; 6 ; SupERGood ; 159 
 3555 ; 1 лат Латвия. Снеговик ; 2007 ;  ; Cu-Ni ; AU ; 21 ; Capt2 ; 192 
 3556 ; 50 пенсов Великобритания. Акт о народном представительстве ; 2018 ;  ; Cu-Ni ; AU ; 19 ; Копеечка ; 209 
 3557 ; 50 пенсов Великобритания. Выход Великобритании из ЕС ; 2020 ;  ; Cu-Ni ; AU ; 26 ; Balagur ; 155 
 3558 ; 1 гульден Нидерланды ; 2001 ;  ; Cu-Ni ; AU ; 35 ; commodor63 ; 122 
 3559 ; 50 пенсов Великобритания Падингтон ; 2018 ;  ; Cu-Ni ; AU ; 17 ; jbl ; 147 
 3560 ; 50 пенсов Великобритания Белка Наткин ; 2016 ;  ; Cu-Ni ; AU ; 21 ; Копеечка ; 147 
 3561 ; 20 вон Северная Корея. Тигр ; 2007 ;  ; Латунь ; AU ; 26 ; Redkyt ; 311 
 3562 ; 2 цента Мальта ; 1977 ;  ; Cu-Ni ; AU ; 7 ; kuzun ; 163 
 3563 ; 2 евро. Литва 30 лет флагу ; 2015 ;  ; Би/м ; VF-XF ; 11 ; Блюхер ; 183 
 3564 ; 2 евро. Германия 50 лет Римскому договору ; 2007 ;  ; Би/м ; VF ; 19 ; aziya11 ; 195 
 3565 ; 2 евро. Финляндия 100 лет независимости ; 2017 ;  ; Би/м ; VF-XF ; 14 ; Beshen ; 194 
 3566 ; 2 евро. Финляндия Культура финской сауны ; 2018 ;  ; Би/м ; XF ; 8 ; Beshen ; 204 
 3567 ; 2 евро. Финляндия Пейзаж Коли ; 2018 ;  ; Би/м ; XF ; 7 ; bcg ; 214 
 3568 ; 2 евро. Финляндия 200 ле Банку Финляндии ; 2011 ;  ; Би/м ; VF-XF ; 15 ; птичка16 ; 214 
 3569 ; 2 евро. Германия Саарленд ; 2009 ;  ; Би/м ; VF+ ; 24 ; lva08 ; 232 
 3570 ; 2 евро. Германия Рейнланд-Пфальц ; 2017 ;  ; Би/м ; VF+ ; 20 ; lva08 ; 200 
 3571 ; 5 центов. Восточная Африка ; 1942 ;  ; Br ; VF ; 27 ; double ; 123 
 3572 ; 10 чентезимо. Италия ; 1894 ;  ; Cu ; F+ ; 15 ; дилитант ; 90 
 3573 ; 10 центов. Восточная Африка ; 1941 ;  ; Br ; VF+ ; 33 ; прохожий ; 176 
 3574 ; 20 рейс. Португалия ; 1892 ;  ; Br ; F+ ; 33 ; Лоцман ; 119 
 3575 ; 1 крейцер. Баден ; 1845 ;  ; Cu ; F ; 23 ; 69МАВ ; 155 
 3576 ; 1000 рейс. Бразилия. 100 лет независимости Бразилии ; 1922 ;  ; Al/Br ; VF ; 18 ; Снежный Барс ; 81 
 3577 ; 2 евро. Австрия 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF- ; 13 ; lva08 ; 203 
 3578 ; 2 евро. Германия 10 лет ЕВРО ; 2012 ;  ; Би/м ; VF+ ; 16 ; lva08 ; 199 
 3579 ; 2 евро.Финляндия 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF+ ; 14 ; Beshen ; 196 
 3580 ; 2 евро. Франция. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; VF ; 18 ; lva08 ; 250 
 3581 ; 2 евро. Германия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; VF+ ; 17 ; lva08 ; 200 
 3582 ; 2 евро. Германия Саксония ; 2016 ;  ; Би/м ; XF ; 20 ; lva08 ; 213 
 3583 ; 2 евро. Германия Баден-Вюртемберг ; 2013 ;  ; Би/м ; VF-XF ; 18 ; lva08 ; 199 
 3584 ; 2 евро. Германия Мекленбург-Ворпоммерн ; 2007 ;  ; Би/м ; VF ; 15 ; aziya11 ; 182 
 3485 ; 100 тенге. Казахстан ; 2003 ;  ; Би/м ; AU ; 41 ; Vol4en0k ; 474 
 3486 ; 2 фунта Британская территория в Индийском океане На свадьбу Принца Вильяма и Кетрин Мидлтон ; 2011 ;  ; Cu-Ni ; AU ; 46 ; ВЕПРЬ ; 491 
 3487 ; 100 тенге. Казахстан ; 2003 ;  ; Би/м ; AU ; 33 ; SpAi ; 372 
 3488 ; 100 тенге. Казахстан ; 2005 ;  ; Би/м ; XF- ; 37 ; Jon Snow ; 340 
 3489 ; 2 евро Словакия. Вышеградская встреча ; 2011 ;  ; Би/м ; AU ; 7 ; птичка16 ; 236 
 3490 ; 2 евро Испания Парк Гуэля ; 2014 ;  ; Би/м ; AU ; 11 ; птичка16 ; 279 
 3491 ; 200 000 карбованцев ; 1996 ; 10 лет Чернобыльской катастрофы ; Cu-Ni ; Proof-like ; 25 ; nicola59 ; 85 
 3492 ; 200 000 карбованцев ; 1996 ; 10 лет Чернобыльской катастрофы ; Cu-Ni ; Proof-like ; 23 ; NtYdS ; 87 
 3493 ; 1 пенни. Великобритания. M-27,3г. ; 1797 ;  ; Cu ; F ; 20 ; Ю42 ; 1037 
 3494 ; 10 пенсов Остров Мэн ; 2017 ;  ; Cu-Ni ; AU ; 32 ; ВЕПРЬ ; 113 
 3495 ; 1 доллар Либерия Защита планеты Земля ; 1995 ;  ; Cu-Ni ; AU ; 19 ; 1gold ; 323 
 3496 ; 1 доллар Новая Зеландия Желтоглазый пингвин ; 1988 ;  ; Cu-Ni ; AU ; 37 ; Teoretik ; 1022 
 3497 ; 2 фунта Британская антарктическая территория Пингвины ; 2019 ;  ; Cu-Ni ; AU ; 25 ; Teoretik ; 1022 
 3498 ; 1 доллар Сьерра-Леоне Бегемот ; 2005 ;  ; Cu-Ni ; AU ; 29 ; 1gold ; 381 
 3499 ; 50 тенге Казахстан Манул ; 2014 ;  ; Cu-Ni ; AU ; 22 ; svetin ; 84 
 3500 ; 50 тенге Казахстан Еж ; 2013 ;  ; Cu-Ni ; AU ; 31 ; svetin ; 100 
 3501 ; 50 тенге Казахстан Колобок ; 2013 ;  ; Cu-Ni ; AU ; 24 ; aziya11 ; 79 
 3502 ; 1 рубль Беларусь. Ушастая сова ; 2015 ;  ; Cu-Ni ; Proof-like ; 32 ; Teoretik ; 1024 
 3503 ; 50 тенге Казахстан Дикобраз ; 2009 ;  ; Cu-Ni ; AU ; 26 ; svetin ; 138 
 3504 ; 50 тенге Казахстан Сирко ; 2014 ;  ; Cu-Ni ; AU ; 25 ; roza77 ; 101 
 3505 ; 500 динаров Босния и Герцоговина Защита планеты Земля ; 1995 ;  ; Cu-Ni ; AU ; 19 ; SpAi ; 486 
 3506 ; 2 гривны ; 2006 ; Пилкохвост украинский ; Cu-Ni-Zn ; AU ; 23 ; AlexWhite ; 290 
 3507 ; 2 гривны ; 2007 ; Сергей Королев ; Cu-Ni-Zn ; AU ; 21 ; AlexWhite ; 308 
 3508 ; 2 гривны ; 2009 ; Симон Петлюра ; Cu-Ni-Zn ; AU ; 17 ; Redkyt ; 345 
 3509 ; 5 гривен ; 2008 ; 600 лет Черновцам ; Cu-Ni-Zn ; AU ; 14 ; dimam_kz ; 220 
 3510 ; 1 крона Остров Вознесения Принцесса Шарлотта ; 2015 ;  ; Cu-Ni ; AU ; 26 ; SKeeper ; 289 
 3511 ; 5 гривен ; 2013 ; 1120 лет Ужгороду ; Cu-Ni-Zn ; AU ; 11 ; Besar ; 175 
 3512 ; 5 гривен Украина Холодный Яр ; 2019 ;  ; Cu-Ni-Zn ; AU ; 17 ; СТРЕКОЗА ; 258 
 3513 ; 5 гривен ; 1998 ; "Успенский собор Киево-Печерской лавры" ; Cu-Ni-Zn ; VF-XF ; 9 ; suomi ; 245 
 3514 ; 5 гривен ; 2010 ; 925 лет Луцку ; Cu-Ni-Zn ; AU ; 15 ; dimam_kz ; 216 
 3515 ; 5 гривен ; 2012 ; 1800 лет г. Судак ; Cu-Ni-Zn ; AU ; 28 ; lestes ; 297 
 3516 ; 5 гривен ; 2018 ; 100 лет национальной академии наук Украины ; Cu-Ni-Zn ; AU ; 10 ; t_v_v ; 139 
 3517 ; 5 гривен Украина Дубно ; 2020 ;  ; Cu-Ni-Zn ; AU ; 30 ; Vol4en0k ; 319 
 3518 ; 5 гривен ; 2015 ; Евромайдан ; Cu-Ni-Zn ; AU ; 15 ; AlexWhite ; 363 
 3519 ; 5 гривен ; 2015 ; Революция гордости ; Cu-Ni-Zn ; AU ; 9 ; AlexWhite ; 363 
 3520 ; 5 гривен ; 2017 ; 85 лет Донецкой области ; Мельхиор ; AU ; 8 ; nicola59 ; 357 
 3521 ; 5 гривен ; 2018 ; Области Украины. Автономная республика Крым ; Мельхиор ; AU ; 7 ; nicola59 ; 363 
 3522 ; 1 крона Тристан-да-Кунья Вильям и Кетрин ; 2011 ;  ; Латунь ; AU ; 39 ; alex62 ; 364 
 3523 ; 1 крона Тристан-да-Кунья Год трех королей ; 2010 ;  ; Латунь ; AU ; 19 ; arusakov02 ; 430 
 3524 ; 1 крона Тристан-да-Кунья Королева Елизавета II ; 2015 ;  ; Латунь ; AU ; 19 ; SKeeper ; 316 
 3525 ; 5 гривен ; 2013 ; 650 лет первому пис. упоминанию Винницы ; Cu-Ni-Zn ; AU ; 9 ; AlexWhite ; 189 
 3526 ; 5 гривен ; 2000 ; На рубеже тысячелетий (сеятель) ; Мельхиор ; AU ; 26 ; Redkyt ; 1128 
 3527 ; 1000 лир Сан-Марино ; 1998 ;  ; Би/м ; AU ; 21 ; t_v_v ; 111 
 3528 ; 2 евро Германия 10 лет экономическому и влютному союзу ; 2009 ;  ; Би/м ; AU ; 27 ; птичка16 ; 308 
 3529 ; 2 евро Словения 30 лет флагу ; 2015 ;  ; Би/м ; AU ; 18 ; центр Ч ; 363 
 3530 ; 2 евро Австрия 50 лет договору о нейтралитете ; 2005 ;  ; Би/м ; AU ; 17 ; птичка16 ; 555 
 3531 ; 2 евро Германия Саксония ; 2016 ;  ; Би/м ; AU ; 23 ; птичка16 ; 341 
 3532 ; 2 евро Германия Гессен ; 2015 ;  ; Би/м ; AU ; 23 ; Gast ; 230 
 3533 ; 2 евро Люксембург 50 лет Римскому договору ; 2007 ;  ; Би/м ; AU ; 23 ; центр Ч ; 538 
 3534 ; 2 евро Германия Северный Рейн-Вестфалия ; 2011 ;  ; Би/м ; AU ; 9 ; птичка16 ; 235 
 3435 ; 100 лей Румыния ; 1943 ;  ; Cu-Ni ; VF-XF ; 11 ; 3457896 ; 27 
 3436 ; 25 песет Испания ; 1980 ;  ; Cu-Ni ; VF-XF ; 9 ; 3457896 ; 38 
 3437 ; 100 злотых Польша ; 1986 ;  ; Cu-Ni ; XF- ; 9 ; 3457896 ; 53 
 3438 ; 500 злотых Польша ; 1989 ;  ; Cu-Ni ; AU ; 15 ; 3457896 ; 42 
 3439 ; 100 злотых Польша ; 1985 ;  ; Cu-Ni ; XF ; 7 ; 3457896 ; 53 
 3440 ; 50 злотых Польша ; 1982 ;  ; Cu-Ni ; XF ; 8 ; 3457896 ; 67 
 3441 ; 100 злотых Польша ; 1987 ;  ; Cu-Ni ; XF ; 7 ; 3457896 ; 67 
 3442 ; 100 лей Румыния ; 1994 ;  ; Cu-Ni ; AU ; 11 ; 3457896 ; 71 
 3443 ; 1 пенни Великобритания ; 1935 ;  ; Br ; VF ; 11 ; 3457896 ; 51 
 3444 ; 1 пенни Великобритания ; 1940 ;  ; Br ; VF-XF ; 16 ; 3457896 ; 59 
 3445 ; 1 пенни Великобритания ; 1914 ;  ; Br ; VF+ ; 13 ; 3457896 ; 57 
 3446 ; 1 пенни Великобритания ; 1939 ;  ; Br ; VF+ ; 8 ; 3457896 ; 57 
 3447 ; 2 сенти Эстония ; 1934 ;  ; Br ; XF ; 32 ; 3457896 ; 159 
 3448 ; 10 чентезимо Италия ; 1911 ;  ; Br ; VF+ ; 39 ; alien34 ; 1334 
 3449 ; 2 милса Палестина ; 1942 ;  ; Br ; VF ; 20 ; vladpsy ; 218 
 3450 ; 5 сантимов Латвия ; 1922 ;  ; Br ; VF-XF ; 28 ; Sedoi22 ; 69 
 3451 ; 2-1/2 сентима Люксембург ; 1908 ;  ; Br ; VF+ ; 21 ; дилитант ; 173 
 3452 ; 20 сентаво Мексика ; 1944 ;  ; Br ; VF ; 16 ; дилитант ; 77 
 3453 ; 5 эре Норвегия ; 1954 ;  ; Br ; VF ; 10 ; 3457896 ; 28 
 3454 ; 4 фалуса Марокко ; 1285 ;  ; Br ; F ; 20 ; 100 лет ; 227 
 3455 ; 1 цент Мальта ; 1977 ;  ; Br ; VF-XF ; 3 ; митяй ; 80 
 3456 ; 1 тугрик Монголия ; 1971 ;  ; Al/Br ; VF ; 29 ; garrymoore ; 82 
 3457 ; 1 доллар США ; 2008P ;  ; Cu-Ni-Zn ; XF+ ; 33 ; DVPr ; 123 
 3458 ; 10 гривен Украина Воздушные силы Украины ; 2020 ;  ; Cu-Ni ; AU ; 25 ; Balagur ; 227 
 3459 ; 50 филлеров Венгрия ; 1981 ;  ; Al ; AU ; 50 ; Руслан1981 ; 57 
 3460 ; 1 пенни Великобритания ; 1862 ;  ; Cu ; VG ; 8 ; спарта ; 34 
 3461 ; 5 сантимов Франция ; 1855 ;  ; Cu ; F ; 19 ; гравицапа ; 100 
 3462 ; 50 хеллеров Чехословакия ; 1965 ;  ; Br ; F-VF ; 11 ; спарта ; 34 
 3463 ; 20 сенти Литва ; 1925 ;  ; Al/Br ; VF- ; 20 ; Опятор ; 177 
 3464 ; 1 монго Монголия ; 1945 ;  ; Al/Br ; F ; 19 ; ag58 ; 45 
 3465 ; 10 пфеннигов Германия ; 198A ;  ; Al/Br ; VF ; 25 ; Eymund ; 201 
 3466 ; 5 стотинок Болгария ; 1962 ;  ; Al/Br ; VF-XF ; 7 ; спарта ; 20 
 3467 ; 10 центов Гн-Конг ; 1988 ;  ; Al/Br ; VF-XF ; 3 ; спарта ; 23 
 3468 ; 20 монго Монголия ; 1959 ;  ; Al ; F-VF ; 11 ; спарта ; 18 
 3469 ; 50 сантимов Латвия ; 1922 ;  ; Cu-Ni ; VF ; 5 ; dimam_kz ; 72 
 3470 ; 1 хао Вьетнам ; 1976 ;  ; Al ; VF ; 9 ; спарта ; 79 
 3471 ; 20 сенти Эстония ; 1935 ;  ; Cu-Ni ; VF ; 12 ; спарта ; 75 
 3472 ; 50 пфеннигов ФРГ ; 1950G ;  ; Cu-Ni ; VF ; 22 ; Eymund ; 100 
 3473 ; 10 хеллеров Австрия ; 1894 ;  ; Cu-Ni ; VF ; 13 ; d.m.d. ; 98 
 3474 ; 2 кроны Чехословакия ; 1974 ;  ; Cu-Ni ; XF ; 9 ; спарта ; 28 
 3475 ; 50 пфеннигов ГДР ; 1950A ;  ; Al/Br ; VF-XF ; 13 ; Eymund ; 99 
 3476 ; 1 шиллинг Уганда ; 1976 ;  ; Cu-Ni ; VF ; 42 ; Teoretik ; 176 
 3477 ; 5 центов Нидерланды ; 1941 ;  ; Zn ; F-VF ; 59 ; double ; 164 
 3478 ; 100 тенге. Казахстан ; 2004 ;  ; Би/м ; XF+ ; 13 ; 174AND178 ; 18 
 3479 ; 100 тенге. Казахстан ; 2005 ;  ; Би/м ; VF-XF ; 19 ; 174AND178 ; 26 
 3480 ; 100 тенге. Казахстан ; 2002 ;  ; Би/м ; VF+ ; 20 ; js0000 ; 26 
 3481 ; 1 доллар Острова Кука Вильям и Кетрин ; 2011 ;  ; Латунь ; AU ; 13 ; kuzun ; 327 
 3482 ; 5 гривен ; 2017 ; 100 лет первому полку им. Богдана Хмельницкого ; Cu-Ni-Zn ; AU ; 17 ; mkm1968 ; 184 
 3483 ; 100 тенге. Казахстан ; 2003 ;  ; Би/м ; AU ; 17 ; Vol4en0k ; 487 
 3484 ; 100 тенге. Казахстан ; 2003 ;  ; Би/м ; AU ; 11 ; Юра Хой ; 458 
 3385 ; 1 кина Папуа Новая Гвинея ; 1975 ;  ; Cu-Ni ; VF+ ; 21 ; Лоцман ; 82 
 3386 ; 50 тенге Казахстан Манул ; 2014 ;  ; Cu-Ni ; AU ; 15 ; guronidze ; 108 
 3387 ; 50 тенге Казахстан Богомол ; 2012 ;  ; Cu-Ni ; XF+ ; 9 ; guronidze ; 442 
 3388 ; 50 тенге Казахстан Еж ; 2013 ;  ; Cu-Ni ; AU ; 22 ; aziya11 ; 102 
 3389 ; 50 тенге Казахстан Тайказан ; 2014 ;  ; Cu-Ni ; AU ; 26 ; 1gold ; 83 
 3390 ; 50 тенге Казахстан Муфлон ; 2015 ;  ; Cu-Ni ; AU ; 16 ; Rober ; 71 
 3391 ; 50 тенге Казахстан 20 лет тенге ; 2013 ;  ; Cu-Ni ; AU ; 22 ; crocus ; 368 
 3392 ; 50 тенге Казахстан Дикобраз ; 2009 ;  ; Cu-Ni ; AU ; 21 ; guronidze ; 216 
 3393 ; 5 динаров Македония ФАО ; 1995 ;  ; Al/Br ; AU ; 9 ; focus ; 69 
 3394 ; 5 центов США ; 1901 ;  ; Cu-Ni ; F+ ; 35 ; Снежный Барс ; 87 
 3395 ; 1 куруш Турция ; 2015 ;  ; Cu-Ni ; AU ; 30 ; Vol4en0k ; 169 
 3396 ; 1/2 доллара США ; 1976 ;  ; Cu-Ni ; VF+ ; 22 ; kovav ; 75 
 3397 ; 500 драхм Греция ; 2000 ;  ; Cu-Ni ; XF/AU ; 5 ; scaar ; 102 
 3398 ; 5 центов Кения ; 1990 ;  ; Al/Br ; XF ; 4 ; Wvratar ; 11 
 3399 ; 2 злотых. Польша ; 2009 ;  ; Al/Br ; XF+ ; 19 ; aziya11 ; 44 
 3400 ; 20 крон Дания ; 2002 ;  ; Al/Br ; XF+ ; 22 ; salim ; 245 
 3401 ; 20 крон Дания ; 1990 ;  ; Al/Br ; XF- ; 11 ; bobbar ; 167 
 3402 ; 1 доллар США ; 2013D ;  ; Cu-Ni-Zn ; XF ; 33 ; Vol4en0k ; 131 
 3403 ; 1 доллар США ; 2000P ;  ; Cu-Ni-Zn ; AU ; 23 ; Rober ; 91 
 3404 ; 50 сентимо Испания ; 1966 ;  ; Al ; AU ; 4 ; отдайся ; 11 
 3405 ; 2 лита Литва ; 2013 ;  ; Al/Br ; AU ; 42 ; Capt2 ; 213 
 3406 ; 10 юаней Китай ; 1997 ;  ; Би/м ; XF+ ; 15 ; л842 ; 150 
 3407 ; 500 лир Ватикан ; 1998 ;  ; Би/м ; AU ; 11 ; silver925 ; 689 
 3408 ; 2 лари Грузия ; 2006 ;  ; Би/м ; XF- ; 25 ; js0000 ; 45 
 3409 ; 1 фунт Великобритания ; 2014 ;  ; Латунь ; VF-XF ; 29 ; silver925 ; 216 
 3410 ; 20 юаней Тайвань ;  ;  ; Би/м ; AU ; 35 ; nicola59 ; 201 
 3411 ; 1 рупия Непал ;  ;  ; Br ; AU ; 12 ; silver925 ; 22 
 3412 ; 2 лиарда. Австрийские Нидерланды. Барбантская революция. M-7,11г. ; 1790 ;  ; Cu ; F-VF ; 45 ; Недорого ; 1134 
 3413 ; 5 франков. Гвинея ; 1962 ;  ; Cu-Ni ; VF+ ; 23 ; marSal8Q ; 184 
 3414 ; 1/10 пени. Нигерия. Британская Западная Африка ; 1908 ;  ; Cu-Ni ; XF+ ; 36 ; Руслан1981 ; 306 
 3415 ; 5 евро. Австрия. Вооружённые силы Австрии ; 2015 ;  ; Cu ; AU ; 21 ; металлург ; 684 
 3416 ; 5 евро. Австрия. Дунайский Вальс ; 2017 ;  ; Cu ; AU ; 21 ; металлург ; 684 
 3417 ; 5 евро. Австрия. 150 лет Венской филармонии ; 2020 ;  ; Cu ; AU ; 15 ; металлург ; 611 
 3418 ; 1 доллар. Новая Зеландия ; 1985 ;  ; Cu-Ni ; AU ; 31 ; Markgraf ; 568 
 3419 ; 5 евро. Португалия. Королева Элеонора Елена Португальская ; 2014 ;  ; Cu-Ni ; AU ; 28 ; smel ; 581 
 3420 ; 5 евро. Португалия. Эпоха Барокко ; 2018 ;  ; Cu-Ni ; AU ; 15 ; vk1 ; 509 
 3421 ; 1 доллар. США. Джим Торп ; 2018D ;  ; Cu-Zn-Al ; AU ; 16 ; Vol4en0k ; 155 
 3422 ; 1 доллар. Канада. 100 лет со дня присоединения острова Принца Эдуарда ; 1973 ;  ; Ni ; XF ; 32 ; eu57ro ; 162 
 3423 ; 1 фунт. Великобритания ; 1985 ;  ; Ni/Лат ; AU ; 28 ; Plus ; 173 
 3424 ; 2 евро. Словения. Всемирный день пчеловодства ; 2018 ;  ; Би/м ; AU ; 8 ; КрасноеСело ; 317 
 3425 ; 2 евро. Бельгия. 100-летие Королевского метеорологического института Бельгии ; 2013 ;  ; Би/м ; AU ; 17 ; Гостья из Будущего ; 273 
 3426 ; 2 евро. Франция. 25-летие розовой ленте ; 2017 ;  ; Би/м ; AU ; 9 ; shknikolay ; 306 
 3427 ; 100 прута Израиль ;  ;  ; Cu-Ni ; F ; 3 ; 3457896 ; 18 
 3428 ; 25 центов Британские Карибские территории ; 1955 ;  ; Cu-Ni ; VF ; 7 ; 3457896 ; 45 
 3429 ; 500 лей Румыния ; 1944 ;  ; Cu-Ni ; VF+ ; 20 ; митяй ; 531 
 3430 ; 50 сантимов Латвия ; 1922 ;  ; Cu-Ni ; VF ; 28 ; vasa ; 102 
 3431 ; 25 сентаво Филиппины ; 1960 ;  ; Cu-Ni ; VF ; 15 ; 3457896 ; 51 
 3432 ; 10 сантимов Латвия ; 1922 ;  ; Cu-Ni ; VF-XF ; 13 ; Capt2 ; 77 
 3433 ; 100 лей Румыния ; 1943 ;  ; Cu-Ni ; VF-XF ; 8 ; митяй ; 71 
 3434 ; 20 сантимов Латвия ; 1922 ;  ; Cu-Ni ; VF-XF ; 18 ; Capt2 ; 102 
 3335 ; 10 шиллингов Сомали ; 2002 ;  ; Al/Br ; AU ; 31 ; bobbar ; 147 
 3336 ; 5 заиров Заир ; 1987 ;  ; Al/Br ; AU ; 10 ; bobbar ; 70 
 3337 ; 2 рупии Непал ;  ;  ; Al/Br ; AU ; 79 ; kornum ; 267 
 3338 ; 1 тугрик Монголия 50 лет Революции ; 1971 ;  ; Al/Br ; VF-XF ; 9 ; Степан_81 ; 91 
 3339 ; 100 драхм Греция ; 1994 ;  ; Al/Br ; VF-XF ; 11 ; 3457896 ; 41 
 3340 ; 50 риалов Иран ; 1258 ;  ; Al/Br ; AU ; 46 ; Руслан1981 ; 550 
 3341 ; 50 лепта Греция ; 1973 ;  ; Al/Br ; VF ; 5 ; 3457896 ; 18 
 3342 ; 25 франков Французский Камерун ; 1958 ;  ; Al/Br ; VF ; 18 ; valerdon ; 159 
 3343 ; 20 миллим Тунис ; 1996 ;  ; Al/Br ; AU ; 5 ; 3457896 ; 51 
 3344 ; 5 рупий Непал ;  ;  ; Al/Br ; AU ; 6 ; 3457896 ; 61 
 3345 ; 1/2 кобо Нигерия ; 1973 ;  ; Br ; AU ; 7 ; 69МАВ ; 71 
 3346 ; 1/2 кобо Нигерия ; 1973 ;  ; Br ; AU ; 35 ; Руслан1981 ; 70 
 3347 ; 10 филс ОАЭ ; 1989 ;  ; Br ; AU ; 3 ; 3457896 ; 41 
 3348 ; 10 франков Франция ; 1978 ;  ; Al/Br ; VF ; 3 ; 3457896 ; 12 
 3349 ; 2 эре Швеция ; 1864 ;  ; Cu ; VF ; 9 ; Igor2020 ; 131 
 3350 ; 200 рейс Бразилия ; 1923 ;  ; Cu-Ni ; AU ; 27 ; marSal8Q ; 195 
 3351 ; 1 цент Французский Индо-Китай ; 1887 ;  ; Cu ; VF+ ; 36 ; Ю42 ; 516 
 3352 ; 1/2 скиллинга Швеция ; 1827 ;  ; Cu ; F-VF ; 20 ; krugerrand ; 135 
 3353 ; 1 цент Саравак ; 1880 ;  ; Cu ; VF ; 20 ; hanim ; 897 
 3354 ; 1/2 пенни. Канада. Токен ; 1852 ;  ; Cu ; VF ; 28 ; Alexdav ; 631 
 3355 ; 1 пфенниг Ганновер ; 1855 ;  ; Cu ; VF-XF ; 18 ; Mike!! ; 343 
 3356 ; 1 эре Швеция ; 1858 ;  ; Cu ; VF ; 8 ; silver925 ; 131 
 3357 ; 5 пфеннигов Германия ; 1906F ;  ; Cu-Ni ; VF ; 18 ; corsar ; 35 
 3358 ; 5 эре Дания ; 1918 ;  ; Fe ; F ; 22 ; alex62 ; 240 
 3359 ; 1 песета Испания ; 1944 ;  ; Al/Br ; VF ; 37 ; double ; 90 
 3360 ; 1 лит Литва 600 лет Грюнвальдской битве ; 2010 ;  ; Cu-Ni ; XF ; 18 ; Sterh ; 60 
 3361 ; 5 грошей Польша ; 1923 ;  ; Латунь ; VF ; 33 ; js0000 ; 90 
 3362 ; 200 эскудо Португалия Плавания на восток ; 1991 ;  ; Cu-Ni ; XF ; 18 ; Sterh ; 87 
 3363 ; 1 марка Финляндия ; 1951 ;  ; Cu ; XF- ; 21 ; kovav ; 31 
 3364 ; 5 сантимов Франция ; 1963 ;  ; St ; AU ; 11 ; гравицапа ; 36 
 3365 ; 1 липа Хорватия 50 лет ФАО ; 1995 ;  ; Al ; XF ; 17 ; Sterh ; 38 
 3366 ; 2 эре Швеция ; 1920 ;  ; Br ; VF+ ; 18 ; silver925 ; 36 
 3367 ; 5 афгани Афганистан ; 1961 ;  ; Ni/St ; XF ; 18 ; garrymoore ; 46 
 3368 ; 5 так Бангладеш ; 1996 ;  ; St ; XF ; 27 ; kuzun ; 324 
 3369 ; 1 пайса Индия ; 1961 ;  ; Br ; XF ; 23 ; valerdon ; 73 
 3370 ; 50 тиин Казахстан ; 1993 ;  ; Лат/Zn ; AU ; 7 ; SCI ; 27 
 3371 ; 1 цент Британская Малайя ; 1945 ;  ; Br ; VF-XF ; 35 ; double ; 92 
 3372 ; 10 байз Оман 45 лет Султанату Оман ; 2015 ;  ; Br/St ; AU ; 13 ; митяй ; 32 
 3373 ; 1 фунт Сирия ФАО ; 1968 ;  ; Ni ; AU ; 25 ; КрасноеСело ; 173 
 3374 ; 10 песев Гана ; 1967 ;  ; Cu-Ni ; VF ; 11 ; s1991s ; 57 
 3375 ; 10 сентаво Португальское Кабо-Верде ; 1930 ;  ; Br ; F ; 17 ; Sterh ; 63 
 3376 ; 1 миллим Египет ; 1960 ;  ; Al/Br ; VF+ ; 19 ; Sterh ; 32 
 3377 ; 5 франков Руанда ; 2009 ;  ; Лат/St ; AU ; 17 ; митяй ; 38 
 3378 ; 10 шиллингов Уганда ; 1987 ;  ; Ni/St ; AU ; 43 ; Руслан1981 ; 51 
