 4859 ; Бона иностранная. Болгария ; 1951 ;  ;  ;  ; 16 ; Приор ; 139 
 3581 ; 50 сентисем. Бельгия ; 1952 ;  ; Br ; VF+ ; 14 ; alex995 ; 23 
 3582 ; 50 лепт. Греция ; 1954 ;  ; Cu-Ni ; VF ; 8 ; dmitry990 ; 28 
 3583 ; 50 грошен. Австрия ; 1947 ;  ; Al ; VF+ ; 16 ; Komod ; 25 
 3584 ; 2 эре. Дания ; 1941 ;  ; Al ; F-VF ; 19 ; dmitry990 ; 25 
 3585 ; 100 песо. Испания ; 1985 ;  ; Al/Br ; VF ; 9 ; sparrow ; 38 
 3586 ; 100 песо. Испания ; 1986 ;  ; Al/Br ; VF+ ; 8 ; alex995 ; 19 
 3587 ; 2 эре. Норвегия ; 1937 ;  ; Br ; VF+ ; 27 ; Klin ; 43 
 3588 ; 1 эре. Норвегия ; 1937 ;  ; Br ; VF+ ; 14 ; Klin ; 31 
 3589 ; 1 эре. Норвегия ; 1940 ;  ; Br ; XF ; 18 ; Klin ; 31 
 3590 ; 0,2 лека. Албания ; 1941R ;  ; St ; AU ; 42 ; Sky2 ; 200 
 3591 ; 1/2 доллара. США. Эмигранты ; 1986 ;  ; Cu-Ni ; Proof ; 7 ; arsenich-s ; 194 
 3592 ; 10 лепт. Греция ; 1869 ;  ; Cu ; VF ; 39 ; МНП68 ; 207 
 3593 ; 1 эре. Дания ; 1907 ;  ; Br ; XF ; 37 ; kergudu ; 191 
 3594 ; 1 эре. Дания ; 1902 ;  ; Br ; VF-XF ; 25 ; kergudu ; 136 
 3595 ; 50 центов. Кипр ; 1996 ;  ; Cu-Ni ; VF-XF ; 6 ; Drunja33 ; 26 
 3596 ; 10 марок. Финляндия. 100 лет со дня рождения Паасикиви ; 1970 ;  ; Ag ; AU ; 142 ; molodes ; 426 
 3597 ; 10 эре. Швеция ; 1957 ;  ; Ag ; VF ; 34 ; SeeKaban ; 57 
 3598 ; 10 эре. Швеция ; 1948 ;  ; Ag ; XF ; 5 ; SeeKaban ; 57 
 3599 ; 10 эре. Швеция ; 1950 ;  ; Ag ; VF ; 17 ; bukashka ; 97 
 3600 ; 25 эре. Швеция ; 1960 ;  ; Ag ; XF ; 24 ; bukashka ; 134 
 3601 ; 1 крона. Швеция ; 1943 ;  ; Ag ; VF- ; 19 ; vesta78 ; 110 
 3602 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; VF- ; 14 ; vesta78 ; 196 
 3603 ; 10 эре. Швеция ; 1956 ;  ; Ag ; VF ; 4 ; SeeKaban ; 57 
 3604 ; 500 марок. Финляндия. Олимпиада Хельсинки ; 1952 ;  ; Ag ; VF+ ; 34 ; ВЯЗ ; 918 
 3605 ; 1 крона. Швеция ; 1947 ;  ; Ag ; VF ; 7 ; vesta78 ; 117 
 3606 ; 1 крона. Швеция ; 1956 ;  ; Ag ; VF ; 15 ; SeeKaban ; 110 
 3607 ; 1 крона. Швеция ; 1965 ;  ; Ag ; VF-XF ; 19 ; SeeKaban ; 104 
 3608 ; 1 крона. Швеция ; 1968 ;  ; Ag ; VF ; 11 ; SeeKaban ; 96 
 3609 ; 50 эре. Швеция ; 1949 ;  ; Ag ; VF+ ; 22 ; SeeKaban ; 95 
 3610 ; 50 эре. Швеция ; 1953 ;  ; Ag ; VF ; 13 ; SeeKaban ; 88 
 3611 ; 25 эре. Швеция ; 1952 ;  ; Ag ; VF-XF ; 10 ; SeeKaban ; 50 
 3612 ; 10 центов. Нидерланды ; 1941 ;  ; Ag ; VF ; 15 ; vesta78 ; 57 
 3613 ; 50 пиастров. Египет ; 2007 ;  ; латунь ; AU ; 3 ; rbmamba ; 39 
 3614 ; 100 песет. Испания ; 1995 ;  ; латунь ; VF ; 16 ; SeeKaban ; 63 
 3615 ; 200 песет. Испания ; 1987 ;  ; Cu-Ni ; VF ; 20 ; д166 ; 64 
 3516 ; 20 центов. Свазиленд ; 2005 ;  ; Cu/Ni ; AU ; 33 ; Калган ; 75 
 3517 ; 1 злотый. Польша ; 1929 ;  ; Cu/Ni ; VF+ ; 15 ; asus ; 100 
 3518 ; 10 драхм. Греция. Димокрит ; 1990 ;  ; Cu/Ni ; VF+ ; 19 ; faihu ; 18 
 3519 ; 5 драхм. Греция. Аристотель ; 1988 ;  ; Cu/Ni ; VF ; 15 ; faihu ; 16 
 3520 ; 1 рупия. Сейшеллы ; 1997 ;  ; Cu/Ni ; VF-XF ; 11 ; bosc ; 68 
 3521 ; 5 сантимов. Гаити ; 1975 ;  ; Cu/Ni ; XF+ ; 16 ; v_bond ; 36 
 3522 ; 1/2 цента. Либерия. Слон ; 1941 ;  ; Cu/Ni ; AU ; 24 ; Ивпага ; 141 
 3523 ; 1 гривна. Украина. Чемпионат мира по футболу ; 2012 ;  ; Латунь ; AU ; 40 ; dmitry990 ; 40 
 3524 ; 1 доллар. США. 19-ый президент США ; 2011D ;  ; Латунь ; AU ; 13 ; Professor1 ; 100 
 3525 ; 1 доллар. США. 3-й президент США ; 2007Р ;  ; Латунь ; AU ; 13 ; Professor1 ; 101 
 3526 ; 1 доллар. США. 4-й президент США ; 2007Р ;  ; Латунь ; AU ; 39 ; Professor1 ; 101 
 3527 ; 1 эскудо. Кабо Верде. Черепаха ; 1994 ;  ; Латунь ; AU ; 30 ; Vova6074 ; 47 
 3528 ; 1 крона. Чехословакия ; 1963 ;  ; Латунь ; VF- ; 15 ; dmitry990 ; 24 
 3529 ; 10 сенти. Танзания ; 1984 ;  ; Латунь ; AU ; 6 ; д166 ; 51 
 3530 ; 1/12 шиллинга. Джерси, Виктория ; 1894 ;  ; Br ; VF+ ; 14 ; kergudu ; 232 
 3531 ; 1 цент. Кирибати ; 1992 ;  ; Cu/Fe ; AU ; 16 ; Drunja33 ; 29 
 3532 ; 2 тамбала. Малави ; 2003 ;  ; Cu/Fe ; AU ; 15 ; dsp ; 51 
 3533 ; 1 тамбала. Малави ; 2003 ;  ; Cu/Fe ; AU ; 13 ; Vova6074 ; 32 
 3534 ; 5 фенингов. Босния и Герцоговина ; 2005 ;  ; Ni/Fe ; AU ; 12 ; faihu ; 57 
 3535 ; 2 тетри. Грузия ; 1993 ;  ; Ni/Fe ; AU ; 25 ; faihu ; 37 
 3536 ; 10 центов. Багамские о-ва ; 2007 ;  ; Ni/Fe ; AU ; 24 ; asus ; 94 
 3537 ; 50 чентезими. Италия ; 1940 ;  ; St ; VF-XF ; 18 ; Юбер ; 38 
 3538 ; 5 лаари. Мальдивы ; 1984 ;  ; Al ; XF ; 26 ; д166 ; 114 
 3539 ; 500 лир. Сан-Марино. Крепость ; 1988 ;  ; Би/м ; AU ; 40 ; dsp ; 134 
 3540 ; 5 гривен. Украина. 15 лет независимости ; 2006 ;  ; Cu-Ni ; AU ; 25 ; pion-61 ; 152 
 3541 ; 1 гривна. Украина. Владимир Великий ; 2006 ;  ; Латунь ; XF ; 18 ; dmitry990 ; 33 
 3542 ; 1 гривна. Украина. 65 лет Победы ; 2010 ;  ; Латунь ; AU ; 9 ; potapov0 ; 59 
 3543 ; 1 гривна. Украина. ЕВРО-2012 ; 2012 ;  ; Латунь ; AU ; 23 ; MaBe ; 36 
 3544 ; 200000 карбованцев. Украина. Победа в ВОВ. Упаковка ; 1995 ;  ; Cu-Ni ; Proof-like ; 12 ; Sky2 ; 166 
 3545 ; 2 марки. Швеция ; 1952 ;  ; Ag ; XF ; 25 ; kergudu ; 223 
 3546 ; 500 песет. Испания ; 1988 ;  ; Латунь ; VF-XF ; 8 ; vesta78 ; 73 
 3547 ; 2 евро. Люксембург ; 2009 ;  ; Би/м ; AU ; 24 ; SeeKaban ; 165 
 3548 ; 2 евро. Люксембург ; 2012 ;  ; Би/м ; AU ; 16 ; 812 ; 214 
 3549 ; 2 евро. Финляндия. 90 лет независимости Финляндии ; 2007 ;  ; Би/м ; VF-XF ; 20 ; SeeKaban ; 178 
 3550 ; 1 гривна. Украина. ЕВРО 2012 ; 2012 ;  ; Латунь ; AU ; 28 ; Komod ; 44 
 3551 ; 1 гривна. Украина. ЕВРО 2012 ; 2012 ;  ; Латунь ; AU ; 43 ; dmitry990 ; 44 
 3552 ; 1 гривна. Украина. 60 лет победы ; 2005 ;  ; Латунь ; VF-XF ; 26 ; potapov0 ; 185 
 3553 ; 1 гривна. Украина. 60 лет освобождения Украины от фашизма ; 2004 ;  ; Латунь ; XF ; 32 ; vel2010 ; 93 
 3554 ; 1 гривна. Украина. 60 лет освобождения Украины от фашизма ; 2004 ;  ; Латунь ; XF ; 9 ; potapov0 ; 101 
 3555 ; 1 гривна. Украина. 65 лет победы ; 2010 ;  ; Латунь ; XF+ ; 23 ; vladimir-sirke ; 59 
 3556 ; 1 крейцер. Австрия ; 1885 ;  ; Cu ; XF ; 13 ; ppi ; 184 
 3557 ; 10 центов. Бельгийское Конго ; 1928 ;  ; Cu-Ni ; XF ; 23 ; кве ; 286 
 3558 ; 1 цент. Восточная Африка и Уганда Протекторат ; 1909 ;  ; Cu-Ni ; VF+ ; 26 ; murka1973 ; 338 
 3559 ; 25 сентаво. Филиппины ; 1966 ;  ; Cu-Ni-Zn ; XF ; 29 ; serggei ; 155 
 3560 ; 1/2 пенни. Британская Западная Африка ; 1947 ;  ; Cu-Ni ; VF ; 36 ; niger ; 152 
 3561 ; 1 пенни. Родезия и Ньясаленд ; 1962 ;  ; Br ; XF ; 26 ; Юбер ; 104 
 3562 ; 1/4 гульдена. Нидерландская Индия ; 1938 ;  ; Ag ; VF-XF ; 19 ; SeeKaban ; 139 
 3563 ; 1 доллар. Либерия. Защита окружающей среды ; 1995 ;  ; Cu-Ni ; AU ; 26 ; arsenich-s ; 177 
 3564 ; 3 пенса. Великобритания ; 1918 ;  ; Ag ; VF ; 20 ; маманя ; 135 
 3565 ; 6 пенсов. Великобритания ; 1898 ;  ; Ag ; F-VF ; 54 ; Al0851 ; 200 
 3466 ; 1/2 кроны. Великобритания ; 1891 ;  ; Ag ; VF-XF ; 104 ; ddv1981 ; 1658 
 3467 ; 3 пенса. Великобритания ; 1938 ;  ; Ag ; XF ; 15 ; arsenich-s ; 126 
 3468 ; 3 пенса. Великобритания ; 1920 ;  ; Ag ; XF ; 9 ; arsenich-s ; 161 
 3469 ; 25 шиллингов. Австрия. Карл Михаель Цирер. В пластиковой коробке ; 1972 ;  ; Ag ; VF+ ; 20 ; SeeKaban ; 453 
 3470 ; 1 цент. США ; 1930 ;  ; Cu ; AU ; 25 ; Professor1 ; 101 
 3471 ; 1/2 доллара. США. Кеннеди ; 1968 ;  ; Ag ; AU ; 15 ; arsenich-s ; 500 
 3472 ; 1 цент. США ; 1907 ;  ; Cu ; VF+ ; 5 ; rbmamba ; 102 
 3473 ; 1 цент. США ; 1906 ;  ; Cu ; VF+ ; 7 ; маманя ; 104 
 3474 ; 6 пенсов. Австралия ; 1919 ;  ; Ag ; VF+ ; 18 ; andreyM ; 214 
 3475 ; 5 центов. США ; 1928 ;  ; Cu/Ni ; VF+ ; 15 ; маманя ; 111 
 3476 ; 1 дайм. США ; 1936 ;  ; Ag ; VF+ ; 34 ; маманя ; 251 
 3477 ; 1/4 анны. Британская Индия ; 1893 ;  ; Cu ; VF ; 18 ; seger ; 65 
 3478 ; 1 доллар. Гайана. Крокодил ; 1976 ;  ; Cu/Ni ; Proof ; 76 ; v_bond ; 467 
 3479 ; 50 центов. Гайана. Попугай ; 1976 ;  ; Cu/Ni ; Proof ; 79 ; v_bond ; 388 
 3480 ; 25 центов. Гайана. Птица ; 1976 ;  ; Cu/Ni ; Proof ; 38 ; v_bond ; 225 
 3481 ; 10 центов. Гайана. Обезьяна ; 1976 ;  ; Cu/Ni ; Proof ; 35 ; v_bond ; 257 
 3482 ; 5 центов. Гайана. Гепард ; 1976 ;  ; Латунь ; Proof ; 11 ; v_bond ; 284 
 3483 ; 1 цент. Гайана ; 1976 ;  ; Латунь ; Proof ; 32 ; v_bond ; 348 
 3484 ; 2 евро. Португалия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 15 ; asus ; 185 
 3485 ; 2 евро. Бельгия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 8 ; asus ; 179 
 3486 ; 2 евро. Люксембург. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 12 ; КНМ ; 142 
 3487 ; 2 евро. Испания. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 8 ; asus ; 179 
 3488 ; 2 евро. Италия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 19 ; Рыба ; 242 
 3489 ; 2 евро. Словакия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 8 ; asus ; 179 
 3490 ; 2 евро. Словения. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 20 ; Рыба ; 258 
 3491 ; 2 евро. Австрия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 14 ; КНМ ; 160 
 3492 ; 2 евро. Нидерланды. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 22 ; КНМ ; 259 
 3493 ; 2 евро. Финляндия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 8 ; КНМ ; 133 
 3494 ; 2 евро. Греция. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 8 ; asus ; 188 
 3495 ; 2 евро. Мальта. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 38 ; КНМ ; 426 
 3496 ; 2 евро. Ирландия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 12 ; jj ; 201 
 3497 ; 2 евро. Франция. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 8 ; asus ; 189 
 3498 ; 2 евро. Кипр. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 8 ; asus ; 189 
 3499 ; 2 евро. Германия. 10 лет экономическому и валютному союзу ; 2009A ;  ; Би/м ; AU ; 15 ; КНМ ; 152 
 3500 ; 2 евро. Германия. 10 лет экономическому и валютному союзу ; 2009D ;  ; Би/м ; AU ; 23 ; КНМ ; 152 
 3501 ; 2 евро. Германия. 10 лет экономическому и валютному союзу ; 2009F ;  ; Би/м ; AU ; 32 ; potapov0 ; 240 
 3502 ; 2 евро. Германия. 10 лет экономическому и валютному союзу ; 2009G ;  ; Би/м ; AU ; 26 ; potapov0 ; 240 
 3503 ; 2 евро. Германия. 10 лет экономическому и валютному союзу ; 2009J ;  ; Би/м ; AU ; 28 ; potapov0 ; 255 
 3504 ; 2 евро. Финляндия. Декрет валюты ; 2010 ;  ; Би/м ; AU ; 87 ; molodes ; 221 
 3505 ; 100 тенге. Казахстан. 60 лет ООН ; 2005 ;  ; Би/м ; VF-XF ; 56 ; ВМШ ; 102 
 3506 ; 2 лата. Латвия. Корова ; 1999 ;  ; Би/м ; VF+ ; 84 ; КНМ ; 122 
 3507 ; 1 лат. Латвия. Лосось ; 1992 ;  ; Cu-Ni ; VF-XF ; 38 ; SeeKaban ; 86 
 3508 ; 1 лат. Латвия. Вступление в ЕС ; 2004 ;  ; Cu-Ni ; AU/XF ; 27 ; ges ; 115 
 3509 ; 1 лат. Латвия. Крендель ; 2005 ;  ; Cu-Ni ; AU/XF ; 47 ; КНМ ; 91 
 3510 ; 1 лат. Латвия. 425 лет университету Вильнуса ; 2004 ;  ; Cu-Ni ; AU ; 46 ; лесной ; 131 
 3511 ; 1 лат. Латвия. Лосось ; 2007 ;  ; Cu-Ni ; AU/XF+ ; 20 ; KRASLAVA ; 120 
 3512 ; 1 лат. Латвия. Гриб ; 2007 ;  ; Cu-Ni ; AU/XF+ ; 42 ; SeeKaban ; 84 
 3513 ; 50 крон. Чехословакия. Пароход "Богемия" ; 1991 ;  ; Ag ; AU ; 51 ; ВМШ ; 837 
 3514 ; 5 гривен. Украина. Год астрономии ; 2009 ;  ; Cu/Ni ; AU ; 42 ; sinitsinik ; 185 
 3515 ; 50 тенге. Казахстан. Навруз ; 2012 ;  ; Cu/Ni ; AU ; 29 ; Sky2 ; 77 
 3416 ; 5 центов. Тринидад и Тобаго ; 1980 ;  ; Br ; VF-XF ; 21 ; sparrow ; 51 
 3417 ; 1/2 пенни. Джерси ; 1971 ;  ; Br ; AU ; 38 ; v_bond ; 59 
 3418 ; 5 соль. Перу ; 1977 ;  ; Cu/Ni ; VF-XF ; 16 ; SeeKaban ; 36 
 3419 ; 1 доллар. Австралия ; 2005 ;  ; Al/Br ; VF-XF ; 21 ; rbmamba ; 105 
 3420 ; 10 сентаво. Мексика ; 1978 ;  ; Cu/Ni ; AU/XF ; 15 ; mr. Krab$ ; 65 
 3421 ; 1 доллар. Малайзия ; 1993 ;  ; Al/Br ; XF+ ; 6 ; off ; 79 
 3422 ; 2 франка. Франция ; 1944 ;  ; Al ; VF ; 12 ; av ; 57 
 3423 ; 1 мил. Кипр ; 1963 ;  ; Al ; AU ; 10 ; v_bond ; 33 
 3424 ; 5 милс. Кипр ; 1955 ;  ; Cu ; VF ; 31 ; Юбер ; 51 
 3425 ; 100 лир. Турция ; 1989 ;  ; Al/Br ; XF ; 4 ; vasek ; 24 
 3426 ; 10 франков. Франция ; 1985 ;  ; Al/Br ; XF- ; 26 ; DVZ ; 78 
 3427 ; 1 пайса. Пакистан ; 1963 ;  ; Br ; VF-XF ; 13 ; Юбер ; 44 
 3428 ; 1 доллар. Восточные каррибские штаты ; 2004 ;  ; Cu/Ni ; VF+ ; 32 ; SeeKaban ; 66 
 3429 ; 1 цент. Багамские о-ва ; 1969 ;  ; Al/Br ; XF/AU ; 16 ; lora ; 61 
 3430 ; 10 стотинок. Болгария ; 1881 ;  ; Br ; VF- ; 15 ; кве ; 118 
 3431 ; 20 стотинок. Болгария ; 1906 ;  ; Cu/Ni ; VF ; 11 ; dmitry990 ; 71 
 3432 ; 5 стотинок. Болгария ; 1881 ;  ; Br ; VF- ; 7 ; kergudu ; 81 
 3433 ; 1 цент. США ; 1899 ;  ; Cu ; VF ; 24 ; rbmamba ; 143 
 3434 ; 1 цент. США ; 1910 ;  ; Cu ; VF ; 8 ; gabbels ; 102 
 3435 ; 20 крон. Норвегия ; 1999 ;  ; Cu/Ni/Zn ; VF-XF ; 92 ; Рыба ; 199 
 3436 ; 1 крона. Швеция ; 2009 ;  ; Cu/Ni ; XF+ ; 26 ; dmitry990 ; 114 
 3437 ; 5 марок. ФРГ. 150 лет железной дороге ; 1985G ;  ; Cu/Ni ; XF ; 20 ; aurin1 ; 193 
 3438 ; 50 центов. Австралия ; 2001 ;  ; Cu/Ni ; VF-XF ; 15 ; dsp ; 83 
 3439 ; 25 песо. Аргентина ; 1965 ;  ; Cu/Ni ; VF-XF ; 16 ; Юбер ; 83 
 3440 ; 2 марки. ФРГ. Макс Планк ; 1957J ;  ; Cu/Ni ; VF+ ; 30 ; aziya11 ; 51 
 3441 ; 1 найра. Нигерия ; 1993 ;  ; Ni/St ; XF ; 23 ; SeeKaban ; 51 
 3442 ; 100 лир. Ватикан ; 1971 ;  ; St ; VF-XF ; 40 ; temichek ; 81 
 3443 ; 50 центов. Гон-Конг ; 1972 ;  ; Cu/Ni ; VF+ ; 15 ; Slava O ; 36 
 3444 ; 10 пенсов. Гибралтар ; 1990 ;  ; Cu/Ni ; VF-XF ; 10 ; CaesarAugustus ; 30 
 3445 ; 10 центов. Кения ; 1984 ;  ; Al/Br ; VF-XF ; 16 ; CaesarAugustus ; 36 
 3446 ; 10 авос. Макао ; 1967 ;  ; Al/Br ; AU ; 18 ; AnvlaSar6216 ; 130 
 3447 ; 10 крон. Дания. Г. Х. Андерсен ; 2006 ;  ; Al/Br ; XF ; 65 ; дед морос ; 125 
 3448 ; 1 сантим. Латвия ; 1935 ;  ; Br ; VF+ ; 79 ; KRASLAVA ; 142 
 3449 ; 10 крон. Чехословакия. Т. Масарик ; 1990 ;  ; Al/Br ; XF ; 21 ; Komod ; 59 
 3450 ; 10 крон. Чехословакия. М.Р. Стефаник ; 1991 ;  ; Al/Br ; XF ; 25 ; Недорого ; 72 
 3451 ; 10 крон. Чехословакия. А. Расин ; 1992 ;  ; Al/Br ; VF-XF ; 24 ; Недорого ; 65 
 3452 ; 5 лева. Болгария ; 1930 ;  ; Cu/Ni ; VF ; 23 ; kergudu ; 57 
 3453 ; 2 1/2 шиллинга. Родезия ; 1964 ;  ; Cu/Ni ; VF ; 23 ; andreyM ; 152 
 3454 ; 50 центов. Бермуды ; 1970 ;  ; Cu/Ni ; XF ; 27 ; vvshulga6 ; 95 
 3455 ; 1/2 афгани. Афганистан ; 1313г.х. ;  ; Ag ; VF ; 22 ; aziya11 ; 450 
 3456 ; 5 курушей. Турция ; 1909 (1327г.х. ) ;  ; Ag ; VF+ ; 31 ; matador ; 469 
 3457 ; 5 курушей. Турция ; 1909 (1327г.х. ) ;  ; Ag ; VF+ ; 33 ; aziya11 ; 362 
 3458 ; 5 пиастров. Египет ; 1376г.х. ;  ; Ag ; F-VF ; 64 ; aziya11 ; 120 
 3459 ; 500 динаров. Иран ; 1332г.х. ;  ; Ag ; VF- ; 32 ; Недорого ; 326 
 3460 ; 10 риалов. Иран ; XX в ;  ; Cu/Ni ; XF ; 21 ; DVZ ; 59 
 3461 ; 10 сатанг. Тайланд ; XX в ;  ; Cu/Ni ; VF ; 18 ; dmitry990 ; 48 
 3462 ; 5 миллим. Судан ; 1393г.х. ;  ; Br ; VF-XF ; 21 ; DVZ ; 49 
 3463 ; 1 песо. Куба. ; 2000 ;  ; Cu/Ni ; AU ; 23 ; SeeKaban ; 210 
 3464 ; 1 доллар. США. 200 лет независимости ; 1976 ;  ; Ag ; AU ; 43 ; arsenich-s ; 867 
 3465 ; 1 крона. Остров Мэн. Международный год инвалидов ; 1981 ;  ; Cu/Ni ; AU ; 37 ; v_bond ; 149 
 3366 ; 10 евро. Франция ; 2009 ;  ; Ag ; XF+ ; 28 ; маманя ; 567 
 3367 ; 1 доллар. США ; 1971 ;  ; Cu/Ni ; XF+ ; 17 ; Professor1 ; 101 
 3368 ; 1/2 доллара. США. 200 лет независимости ; 1976 ;  ; Cu/Ni ; XF+ ; 5 ; rbmamba ; 105 
 3369 ; 20 песо. Мексика. Культура Майя ; 1981 ;  ; Cu/Ni ; VF ; 31 ; МНП68 ; 73 
 3370 ; 1 доллар. Острова Кука. Елизавета и Филипп ; 2007 ;  ; Cu/Ni ; AU ; 41 ; arsenich-s ; 188 
 3371 ; 5 крон. Тюркс и Кайкос. 100 лет субмарине ; 2001 ;  ; Cu/Ni ; AU ; 28 ; Ивпага ; 357 
 3372 ; 50 су. Въетнам ; 1960 ;  ; Al ; XF ; 61 ; Стрепет ; 386 
 3373 ; 50 сентаво. Боливия ; 1939 ;  ; Cu/Ni ; AU ; 8 ; Northman ; 156 
 3374 ; 1 макута. Ангола ; 1814 ;  ; Cu ; F ; 55 ; cotangens ; 555 
 3375 ; Монета иностранная. Нидерланды ; 1822 ;  ; Cu ; F+ ; 16 ; aziya11 ; 114 
 3376 ; 10 пфеннигов. Германия, Нотгельд ; 1917 ;  ; Fe ; VF- ; 23 ; doiu33 ; 165 
 3377 ; 10 пфеннигов. Германия, Нотгельд ; 1918 ;  ; Fe ; VF- ; 11 ; doiu33 ; 193 
 3378 ; 10 пфеннигов. Германия, Нотгельд ; 1919 ;  ; Fe ; VF- ; 5 ; doiu33 ; 160 
 3379 ; 1 пфеннинг. Веймар ; 1935J ;  ; Br ; VF ; 10 ; lsp25 ; 102 
 3380 ; 2 марки. ФРГ. Вилли Брандт ; 1994 ;  ; Cu/Ni ; VF ; 11 ; evgen 66 ; 107 
 3381 ; 50 лева. Болгария ; 1940 ;  ; Cu/Ni ; XF ; 44 ; coin17 ; 149 
 3382 ; 10 лева. Болгария ; 1943 ;  ; Cu/Ni ; VF ; 15 ; dmitry990 ; 79 
 3383 ; 20 лева. Болгария ; 1940 ;  ; Cu/Ni ; VF+ ; 11 ; MaRgo ; 76 
 3384 ; 1 лев. Болгария ; 1925 ;  ; Cu/Ni ; VF- ; 40 ; MaRgo ; 77 
 3385 ; 20 стотинок. Болгария ; 1888 ;  ; Cu/Ni ; VF- ; 8 ; sparrow ; 38 
 3386 ; 20 стотинок. Болгария ; 1917 ;  ; Zn ; VF- ; 12 ; av ; 45 
 3387 ; 10 стотинок. Болгария ; 1913 ;  ; Cu/Ni ; VF+ ; 13 ; Юбер ; 51 
 3388 ; 10 стотинок. Болгария ; 1912 ;  ; Cu/Ni ; VF+ ; 6 ; molodes ; 25 
 3389 ; 5 стотинок. Болгария ; 1912 ;  ; Cu/Ni ; VF- ; 13 ; buben ; 32 
 3390 ; 2 стотинки. Болгария ; 1901 ;  ; Br ; VF- ; 24 ; av ; 66 
 3391 ; 2 стотинки. Болгария ; 1912 ;  ; Br ; VF ; 27 ; dmitry990 ; 59 
 3392 ; 1 стотинка. Болгария ; 1912 ;  ; Br ; VF- ; 31 ; av ; 87 
 3393 ; 5 динар. Югославия. F.A.O. ; 1970 ;  ; Cu/Ni ; AU ; 12 ; v_bond ; 67 
 3394 ; 5 динар. Югославия ; 1945 ;  ; Zn ; F-VF ; 21 ; кве ; 74 
 3395 ; 25 пара. Черногория ; 1920 ;  ; Cu/Ni ; VF- ; 32 ; WikiLeaks ; 157 
 3396 ; 20 пара. Черногория ; 1914 ;  ; Cu/Ni ; VF+ ; 29 ; WikiLeaks ; 210 
 3397 ; 5 эре. Дания ; 1958 ;  ; Zn ; VF ; 2 ; cotangens ; 3 
 3398 ; 10 центов. Бельгия ; 1923 ;  ; Cu/Ni ; VF ; 7 ; av ; 36 
 3399 ; 1/2 пенни. Великобритания ; 1967 ;  ; Br ; AU ; 51 ; толстяк ; 117 
 3400 ; 2 цента. Британские карибские территории ; 1955 ;  ; Br ; VF ; 6 ; CaesarAugustus ; 46 
 3401 ; 50 сантимов. Латвия ; 1922 ;  ; Cu/Ni ; VF+ ; 67 ; KRASLAVA ; 204 
 3402 ; 20 сантимов. Латвия ; 1922 ;  ; Cu/Ni ; VF+ ; 85 ; KRASLAVA ; 204 
 3403 ; 10 сантимов. Латвия ; 1922 ;  ; Cu/Ni ; VF+ ; 10 ; KRASLAVA ; 60 
 3404 ; 5 сантимов. Латвия ; 1922 ;  ; Br ; VF ; 45 ; aleantf ; 77 
 3405 ; 2 сантима. Латвия ; 1932 ;  ; Br ; VF ; 28 ; aleantf ; 47 
 3406 ; 200 рейс. Бразилия ; 1901 ;  ; Cu/Ni ; VF- ; 10 ; dmitry990 ; 78 
 3407 ; 1 лира. Италия ; 1922 ;  ; Cu/Ni ; VF- ; 25 ; толстяк ; 102 
 3408 ; 2 стотинки. Болгария ; 1901 ;  ; Br ; VF ; 31 ; dmitry990 ; 77 
 3409 ; 1/2 лек. Албания ; 1941 ;  ; St ; VF ; 50 ; WikiLeaks ; 146 
 3410 ; 1 лей. Румыния ; 1924 ;  ; Cu/Ni ; VF ; 24 ; SeeKaban ; 44 
 3411 ; 10 сантимов. Франция ; 1939 ;  ; Cu/Ni ; XF ; 6 ; Юбер ; 51 
 3412 ; 50 драхм. Греция ; 1998 ;  ; Al/Br ; XF ; 7 ; Юбер ; 102 
 3413 ; 1 денар. Македония ; 2000 ;  ; Al/Br ; XF+ ; 35 ; dmitry990 ; 53 
 3414 ; 5 сентаво. Мексика ; 1968 ;  ; Латунь ; AU/XF ; 31 ; sasa1369 ; 51 
 3415 ; 10 динар. Югославия ; 1963 ;  ; Латунь ; AU ; 43 ; dmitry990 ; 89 
 3316 ; 5 лева. Болгария. 4 год  ЮНЕСКО ; 1985 ;  ; Cu/Ni ; Proof ; 21 ; SeeKaban ; 104 
