 6213 ; Пухов Е.В. Монеты "Ефимок с признаками" ; 2014 ;  ;  ;  ; 77 ; 8reales ; 645 
 5098 ; 25 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 37 ; lsp25 ; 785 
 5099 ; 1 рубль золотом ; 1928 ; Гос.казначейские билеты СССР ;  ;  ; 17 ; Краснодар ; 793 
 5100 ; 3 рубля ; 1934 ; Гос.казначейские билеты ;  ;  ; 67 ; taa ; 3323 
 5101 ; 1 червонец ; 1937 ; Билет ;  ;  ; 16 ; vel1956 ; 301 
 5102 ; 1 червонец ; 1937 ; Билет ;  ;  ; 26 ; 333985 ; 257 
 5103 ; 1 червонец ; 1937 ; Билет ;  ;  ; 39 ; SED-56 ; 323 
 5104 ; 1 червонец ; 1937 ; Билет ;  ;  ; 34 ; огонь71 ; 256 
 5105 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 24 ; vel1956 ; 332 
 5106 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 37 ; огонь71 ; 453 
 5107 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 35 ; vel1956 ; 301 
 5108 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 17 ; vel1956 ; 301 
 5109 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 82 ; stroganchik87 ; 3357 
 5110 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 31 ; Рюрик ; 554 
 5111 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 29 ; МММ ; 308 
 5112 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 24 ; Рисковый ; 150 
 5113 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 18 ; arsenich-s ; 308 
 5114 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 57 ; папашаГарпагон ; 2300 
 5115 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 62 ; Kara1982igor ; 650 
 5116 ; 10 рублей ; 1947 ; билет ;  ; AU ; 71 ; Alex1 ; 6561 
 5117 ; 25 рублей ; 1947 ; билет ;  ;  ; 42 ; Рисковый ; 348 
 5118 ; 100 рублей ; 1947 ; билет ;  ;  ; 42 ; stroganchik87 ; 2039 
 5119 ; 100 рублей ; 1947 ; билет ;  ;  ; 36 ; Рисковый ; 418 
 5120 ; Лот бон. (2 шт.) 5 руб. и 50 руб. ; 1947 ;  ;  ;  ; 34 ; Foks ; 1630 
 5121 ; 10 рублей ; 1961 ; билет ;  ;  ; 26 ; Bif ; 227 
 5122 ; 25 рублей ; 1961 ; билет ;  ;  ; 11 ; V5 ; 327 
 5123 ; 3 рубля ; 1991 ; билет ;  ;  ; 15 ; Сhatsky ; 111 
 5124 ; 100 рублей ; 1961 ;  ;  ;  ; 9 ; Сhatsky ; 153 
 5125 ; Лот Государственных Казначейских билетов СССР (3 штуки) ; 1961 ;  ;  ; AU ; 4 ; Сhatsky ; 306 
 5126 ; Лот Государственных Казначейских билетов СССР  (2 штуки) ; 1961 ;  ;  ;  ; 18 ; Holder31 ; 157 
 5127 ; Лот Государственных Казначейских билетов СССР  (2 штуки) ; 1961 ;  ;  ;  ; 18 ; Holder31 ; 180 
 5128 ; Лот Билетов Государственного Банка СССР (3 штуки по 25 рублей) ; 1961 ;  ;  ;  ; 5 ; Logistik ; 150 
 5129 ; Лот Государственных Казначейских билетов СССР (4 штуки) ; 1961 ;  ;  ; AU ; 12 ; Bif ; 350 
 5130 ; Лот Государственных Казначейских билетов СССР  (2 штуки) ; 1961 ;  ;  ;  ; 14 ; уютный ; 112 
 5031 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; огонь71 ; 227 
 5032 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; Рюрик ; 408 
 5033 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; HristS ; 72 
 5034 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; svn56 ; 72 
 5035 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; svn56 ; 261 
 5036 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; il468 ; 79 
 5037 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; kalita ; 72 
 5038 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; Александр-78 ; 82 
 5039 ; 100 рублей. В холдере PCGS ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 47 ; QSL ; 3066 
 5040 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; 525 ; 1587 
 5041 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; Zemlayk ; 374 
 5042 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 41 ; HristS ; 373 
 5043 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 53 ; 525 ; 765 
 5044 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; Dell013 ; 1501 
 5045 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 45 ; SED-56 ; 419 
 5046 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; Рюрик ; 555 
 5047 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; огонь71 ; 612 
 5048 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 29 ; HristS ; 634 
 5049 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 45 ; Ustin ; 1020 
 5050 ; Лот бон России. (9 шт.) ; 1898-1909 ;  ;  ;  ; 33 ; Logistik ; 313 
 5051 ; Лот бон России. (8 шт.) ;  ;  ;  ;  ; 30 ; Сhatsky ; 1152 
 5052 ; 50 рублей ; 1914 ; Билеты государственного казначейства ;  ;  ; 31 ; BSR ; 329 
 5053 ; 2 копейки. Квартблок. В холдере ZG ; 1915 ; Деньги-марки ;  ;  ; 37 ; ZOLTAN 333 ; 5202 
 5054 ; 20 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 15 ; Russman ; 209 
 5055 ; 20 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 7 ; Kara1982igor ; 254 
 5056 ; 3 копейки. Квартблок ; 1915 ; Деньги-марки ;  ;  ; 27 ; Рюрик ; 1365 
 5057 ; 20 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 30 ; BSR ; 5766 
 5058 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 12 ; Александр-78 ; 42 
 5059 ; 250 рублей. В холдере PCGS ; 1917 ; Денежные знаки ;  ;  ; 52 ; verunk1 ; 2142 
 5060 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 23 ; Gin2268 ; 136 
 5061 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 20 ; js0000 ; 179 
 5062 ; 40 рублей. Лист 25 штук по 40 рублей ;  ; Денежные знаки ;  ;  ; 73 ; bvg000 ; 2044 
 5063 ; Лот бон ( 2шт.) ;  ;  ;  ;  ; 14 ; student1977 ; 246 
 5064 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; магаз ; 90 
 5065 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; Kara1982igor ; 153 
 5066 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 6 ; Kara1982igor ; 101 
 5067 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 31 ; bvg000 ; 820 
 5068 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 26 ; Aleksey 76 ; 340 
 5069 ; 250 рублей ; 1918 ;  ;  ;  ; 22 ; maks1986 ; 153 
 5070 ; Лот бон (2 штуки ) ; 1918 ;  ;  ;  ; 16 ; sovmin ; 126 
 5071 ; Лот бон ( 3шт.) ;  ;  ;  ;  ; 22 ; svzg ; 227 
 5072 ; Лот (25 рублей и купон Билета Государственного Казначейства) ; 1918, 1919 ;  ;  ;  ; 31 ; maks1986 ; 151 
 5073 ; Лот иностранных бон (2 штуки) Украина ; 1918 ;  ;  ;  ; 15 ; Serjd ; 306 
 5074 ; Лот иностранных бон (2 штуки) Украина ; 1918 ;  ;  ;  ; 20 ; vel1956 ; 217 
 5075 ; Лот иностранных бон (2 штуки) Украина ; 1918 ;  ;  ;  ; 20 ; Serjd ; 257 
 5076 ; Лот иностранных бон (2 штуки) Украина ; 1918 ;  ;  ;  ; 7 ; pref ; 104 
 5077 ; Лот иностранных бон (2 штуки) Украина ; 1918 ;  ;  ;  ; 12 ; огонь71 ; 206 
 5078 ; 50 копеек ;  ;  ;  ;  ; 24 ; varelgi ; 285 
 5079 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 7 ; Kara1982igor ; 111 
 5080 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 19 ; Alex1 ; 243 
 4009 ; Лот иностранных монет (22шт) ;  ;  ; Cu-Ni,Al,Al/Br ; F/XF ; 24 ; SpAi ; 133 
 4010 ; Лот монет США, Канады, Австрии (8шт)+ жетон ;  ;  ; Cu-Ni,Br,Ag ; VG/XF ; 11 ; xabib102 ; 114 
 4011 ; Лот монет США: 1 дайм (10 шт.) ; 1974-2004 ;  ; Cu-Ni ; VF+/XF+ ; 13 ; Ok13 ; 72 
 4012 ; Лот монет Мексики: 3 шт. ; 1998-2003 ;  ; Би/м ; VF+/XF ; 31 ; silver925 ; 104 
 4013 ; Лот иностранных монет (20шт) ;  ;  ; Cu-Ni,Al,Al/Br ; F/XF ; 40 ; El dinero ; 414 
 4014 ; Лот монет Сан-Марино и Ватикана: 4шт ;  ;  ; Al,St ; VF-XF/XF ; 32 ; Murka122 ; 306 
 4015 ; Лот монет Германии: 14шт ;  ;  ; Cu-Ni,Al,Br ; VF/XF ; 30 ; Dimius ; 138 
 4016 ; Лот монет мира: 50 шт. ;  ;  ; Cu-Ni,Al/Br,Al, ; VF/XF+ ; 16 ; yurysanych ; 306 
 4017 ; Лот монет мира: 50 шт. ;  ;  ; Br,Al/Br,Al,Ni, ; VF+/AU ; 14 ; serg_num ; 261 
 4018 ; Лот монет мира: 50 шт. ;  ;  ; Cu-Ni,Al/Br,Al, ; VF/XF+ ; 11 ; serg_num ; 250 
 4019 ; Лот монет Италии: 15шт ;  ;  ; Cu-Ni,Лат,Би/м ; VF/AU ; 33 ; Besar ; 450 
 4020 ; Лот монет  мира: 100шт ;  ;  ; Cu-Ni,Br,Al ; VF/XF ; 17 ; Dimius ; 301 
 4021 ; Лот монет Испании: 100шт ;  ;  ; Лат ; VF-XF/XF ; 25 ; plot0201 ; 475 
 4022 ; Лот монет  мира: 100шт ;  ;  ; Cu-Ni,Br,Al ; VF/XF ; 23 ; Dimius ; 301 
 4023 ; Лот монет США (40шт): 5 центов. Без повторов ; 1947-2018PD ;  ; Cu/Ni ; VF/XF ; 35 ; Степан_81 ; 345 
 4024 ; Лот монет Швейцарии (8шт) ;  ;  ; Cu-Ni,Al,Al/Br ; XF ; 14 ; ЛОПАТИНиКО ; 177 
 4025 ; Лот монет Украины: 10 копеек (50 шт.) ;  ;  ; Al/Br ; VF/XF ; 35 ; js0000 ; 148 
 4026 ; Лот монет США (43шт): 1 цент. Без повторов ; P D ;  ; Cu ; VF/XF ; 35 ; bubel ; 155 
 4027 ; Лот монет мира: 50 шт. ;  ;  ; Cu-Ni,Al/Br,Al, ; VF+/XF+ ; 9 ; serg_num ; 250 
 4028 ; Лот монет Эстонии: 10шт ;  ;  ; Al/Br,Cu-Ni ; AU/XF ; 15 ; Мотя ; 185 
 5001 ; 5 марок золотом ; 1886 ; Финляндия билет ;  ;  ; 91 ; lupus47 ; 13089 
 5002 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 33 ; Foks ; 1157 
 5003 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 49 ; ac ; 567 
 5004 ; 1 рубль. В холдере ZG ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 19 ; Гаечка ; 1612 
 5005 ; 1 рубль. В холдере ZG ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 21 ; уютный ; 1331 
 5006 ; 1 рубль. В холдере PCGS ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 23 ; Sky2 ; 2244 
 5007 ; 1 рубль. В холдере PCGS ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 25 ; Sky2 ; 2244 
 5008 ; 1 рубль. В холдере PCGS ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 39 ; verunk1 ; 3549 
 5009 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ; AU ; 16 ; Sky2 ; 408 
 5010 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 15 ; Dell013 ; 201 
 5011 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 25 ; уютный ; 445 
 5012 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 6 ; уютный ; 153 
 5013 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 36 ; Black Cat ; 67 
 5014 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 25 ; svn56 ; 120 
 5015 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 3 ; svn56 ; 70 
 5016 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 3 ; 333985 ; 58 
 5017 ; 3 рубля.  В холдере ZG ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; Кеннер ; 2074 
 5018 ; Лот Государственных Кредитных Билетов (3 штуки по 3 рубля) ; 1905 ;  ;  ;  ; 16 ; sovmin ; 340 
 5019 ; 100 марок ; 1909 ; Финляндия билет ;  ;  ; 31 ; aletta ; 4825 
 5020 ; 5 рублей . В холдере ZG ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; Alex1 ; 2229 
 5021 ; 5 рублей . В холдере ZG ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 45 ; Reks ; 1041 
 5022 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; огонь71 ; 55 
 5023 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; Dell013 ; 67 
 5024 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; aist.oren ; 77 
 5025 ; Лот Государственных Кредитных Билетов (6 штук по 5 рублей) ; 1909 ;  ;  ;  ; 9 ; Краснодар ; 102 
 5026 ; 10 рублей. В холдере PCGS ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 29 ; QSL ; 1225 
 5027 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; svn56 ; 114 
 5028 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 33 ; HristS ; 126 
 5029 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; svn56 ; 126 
 5030 ; Лот государственных кредитных билетов (2 штуки по 10 рублей) ; 1909 ;  ;  ; AU ; 29 ; BSG ; 430 
 3959 ; Лот монет Италии: 2 шт. ; 1918-1922 ;  ; Ni,Cu-Ni ; VF ; 20 ; SpAi ; 82 
 3960 ; Лот монет Финляндии: 5 пенни (7шт) ; 1917-1983 ;  ; Cu,Al ; XF/AU ; 21 ; kalita ; 124 
 3961 ; Лот монет Кубы: 2шт ;  ;  ; Cu-Ni ; VF ; 9 ; aziya11 ; 54 
 3962 ; Лот иностранных монет (25шт) ;  ;  ; Al/Br,Al ; VF/XF ; 19 ; Александр-78 ; 102 
 3963 ; Лот монет Швейцарии: 20,10,5 раппен (8 шт.) ; 1884-1953 ;  ; Cu-Ni ; VF+/XF ; 20 ; banya ; 266 
 3964 ; Лот монет Франции (17шт) ;  ;  ; Cu-NiBrAl,Al/Br ; F/XF ; 13 ; serg_num ; 93 
 3965 ; Лот монет Великобритании, Австрии, ГДР, Чехии (4шт) ; 1816-1952 ;  ; Cu,Br,Zn,Al ; VG/VF+ ; 30 ; El dinero ; 92 
 3966 ; Лот монет Швеции: 3шт ;  ;  ; Cu-Ni,Br ; VF ; 10 ; js0000 ; 44 
 3967 ; Лот монет Латвии (3шт) ;  ;  ; Ni ; VF-/VF ; 14 ; El dinero ; 123 
 3968 ; Лот монет Молдавии: 3 шт. ; 2018 ;  ; Би/м,St/Ni ; AU ; 32 ; Rodan Lewarx ; 193 
 3969 ; Лот монет США: 1/4 доллара (5 шт.) ; 2013-2019 ;  ; Cu-Ni ; AU ; 29 ; vl-solo ; 159 
 3970 ; Лот монет КНДР (2шт) ; 2003,2004 ;  ; Al ; AU ; 24 ; tpp ; 545 
 3971 ; Лот мангиров: 2 шт. Крымское ханство, Шахин Гирей, 3 год правления ;  ;  ; Cu ; F+ ; 25 ; aziya11 ; 222 
 3972 ; Лот монет Вьетнам (8шт) ; 1958,1976 ;  ; Al ; VF/AU ; 29 ; vvt ; 610 
 3973 ; Лот монет Канады: 7шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 42 ; Murka122 ; 625 
 3974 ; Лот монет Китая: 5шт ;  ;  ; Cu-Ni,Al ; VF-/AU ; 21 ; sdasda ; 44 
 3975 ; Лот монет Исландии: 12шт ;  ;  ; Cu-Ni,Al/Br ; VF/XF ; 21 ; El dinero ; 206 
 3976 ; Лот монет Чехословакии (11шт) ; 1922-1964 ;  ; Cu-Ni,Al,ж/м ; VF/VF+ ; 40 ; El dinero ; 295 
 3977 ; Лот монет Болгарии: 3шт ;  ;  ; Cu-Ni,Cu-Zn ; VF ; 12 ; serg_num ; 50 
 3978 ; Лот монет мира: 8шт ;  ;  ; Cu-Ni,Лат,Би/м ; VF/XF ; 26 ; SpAi ; 255 
 3979 ; Лот монет Новой Зеландии: 20 центов (6 шт.) ; 1969-1988 ;  ; Cu-Ni ; VF+/XF ; 39 ; silver925 ; 238 
 3980 ; Лот монет Польши: 4шт ;  ;  ; Cu-Zn,Al ; VF/AU ; 30 ; kvs ; 57 
 3981 ; Лот монет Австралии: 10 центов (10 шт.) ; 1976-2008 ;  ; Cu-Ni ; VF+/XF ; 11 ; silver925 ; 153 
 3982 ; Лот монет Кении: 10шт ;  ;  ; Cu-Ni,Al/Br ; VF/XF ; 14 ; El dinero ; 130 
 3983 ; Лот монет США: 10шт ;  ;  ; Cu-Ni ; VF-XF/XF ; 10 ; Ok13 ; 236 
 3984 ; Лот монет Новой Зеландии: 5 центов (14 шт.) ; 1967-1995 ;  ; Cu-Ni ; VF/XF ; 11 ; silver925 ; 153 
 3985 ; Лот монет Узбекистана: 21 шт. ;  ;  ; St/Ni,St/Лат ; XF/AU ; 21 ; СССР1990 ; 132 
 3986 ; Лот монет Болгарии: 5 шт. ; 1999-2000 ;  ; Cu-Ni,Cu-Zn ; VF/XF ; 13 ; serg_num ; 36 
 3987 ; Лот монет Греции, Кипра, Мальты: 6шт ;  ;  ; Cu-Ni,Br ; VF/AU ; 29 ; SpAi ; 185 
 3988 ; Лот монет Австралии: 10 центов (10 шт.) ; 1989-2008 ;  ; Cu-Ni ; VF+/XF ; 9 ; silver925 ; 153 
 3989 ; Лот монет Германии: 10, 5 пфеннигов (13 шт.) ; 1875-1913 ;  ; Cu-Ni ; VF/XF ; 21 ; 24522 ; 136 
 3990 ; Лот монет Швейцарии: 10шт ;  ;  ; Cu-Ni ; VF/VF-XF ; 7 ; El dinero ; 126 
 3991 ; Лот монет США: 1/4 доллара (10 шт.) ; 2014-2017 ;  ; Cu-Ni ; AU ; 10 ; Александр-78 ; 265 
 3992 ; Лот иностранных монет: 3 шт. ;  ;  ; Cu ; G ; 19 ; nays ; 261 
 3993 ; Лот монет Китая: 9шт ;  ;  ; Al ; XF/XF+ ; 14 ; El dinero ; 68 
 3994 ; Лот монет Китая: 13шт ;  ;  ; Al ; VF/XF ; 14 ; El dinero ; 72 
 3995 ; Лот монет Литвы: 3 шт. ; 1997-1999 ;  ; Cu-Ni,Al/Br ; VF+ ; 10 ; js0000 ; 50 
 3996 ; Лот монет мира: 6шт ;  ;  ; Cu-Ni,Лат ; F-VF/VF-XF ; 29 ; vvt ; 388 
 3997 ; Лот монет Словении: 5 шт. ; 1995-2004 ;  ; Лат ; VF/XF ; 12 ; serg_num ; 102 
 3998 ; Лот монет Азии: 5шт ;  ;  ; Cu-Ni,Лат ; VF/XF ; 11 ; 24522 ; 122 
 3999 ; Лот монет ЧССР: 5 крон (4 и 2 варианты) 2шт ; 1974 ;  ; Cu-Ni ; XF ; 11 ; kvs ; 47 
 4000 ; Лот монет Великобритании (13шт) ;  ;  ; Cu-Ni,Br ; VF/XF ; 8 ; kalita ; 155 
 4001 ; Лот монет Швейцарии: 5шт ;  ;  ; Cu-Ni ; VF ; 5 ; 24522 ; 204 
 4002 ; Лот монет США: 1 цент (9 шт.) ; 1919-1949 ;  ; Br ; VF ; 52 ; bubel ; 208 
 4003 ; Лот монет Великобритании: 1 фартинг (5 шт.) ; 1917-1932 ;  ; Br ; F ; 19 ; js0000 ; 105 
 4004 ; Лот монет Кубы (7шт) ;  ;  ; Cu-Ni,Al ; VF/VF+ ; 34 ; murka1973 ; 228 
 4005 ; Лот монет Гон-Конга: 15шт ;  ;  ; Cu-Ni,Лат ; VF/XF ; 39 ; El dinero ; 240 
 4006 ; Лот монет Гон-Конга: 25шт ;  ;  ; Cu-Ni ; VF/VF-XF ; 15 ; El dinero ; 159 
 4007 ; Лот монет Румынии (17шт). На одной монете отверстие ;  ;  ; Cu-Ni,Zn,Ni,ж/м ; F/XF ; 59 ; Недорого ; 263 
 4008 ; Лот монет Австралии: 10,5 центов (10 шт.) ; 1970-2016 ;  ; Cu-Ni ; VF+/XF ; 12 ; silver925 ; 153 
 3909 ; Лот монет США: 1/4 доллара (45 шт.) Национальные парки США. Альбом ;  ;  ; Cu-Ni ; XF/AU ; 24 ; aziya11 ; 1873 
 3910 ; Набор монет Ватикана (5шт): 500,200,100,50,20 лир. в буклете ; 1999 ;  ; Би/м, Cu/Ni,Лат ; AU ; 48 ; zx123 ; 782 
 3911 ; Набор монет Италии: 8шт ; 2002-2011 ;  ; Латунь,Cu/St,Би ; XF ; 14 ; Rober ; 241 
 3912 ; Лот монет ГДР: 5,2,1 марка, 50,20,10,5,1 пфенниг (9 шт.) ; 1950-1985 ;  ; Cu-Ni,Al/Br,Al ; XF/AU ; 51 ; неРио ; 211 
 3913 ; Лот монет США (10шт): 1 цент ; 1980-1989 ;  ; Cu ; VF/AU ; 12 ; bubel ; 57 
 3914 ; Лот монет США (10шт): 1 цент ; 1970-1979 ;  ; Cu ; VF+/AU ; 12 ; bubel ; 57 
 3915 ; Лот монет Финляндии (14шт): 5 пенни ; 1963-1976 ;  ; Br ; VF/XF ; 15 ; Александр-78 ; 63 
 3916 ; Лот монет Финляндии (8шт): 20 пенни ; 1979-1987 ;  ; Al/Br ; VF/XF ; 10 ; vasilyi66 ; 68 
 3917 ; Лот монет Финляндии (10шт): 50 пенни ; 1963-1983 ;  ; Al/Br ; XF ; 30 ; SpAi ; 101 
 3918 ; Лот монет Финляндии (10шт): 1 марка ; 1970-1979 ;  ; Cu/Ni ; VF/XF ; 17 ; js0000 ; 101 
 3919 ; Лот монет ГДР: 10,5,1 пфенниг (6 шт.) ; 1948-1952 ;  ; Al ; VF ; 44 ; ВЕПРЬ ; 287 
 3920 ; Набор монет Сан-Марино: 9шт. Упаковка ; 1982 ;  ; StAl,Al/Br ; AU ; 18 ; nays ; 1019 
 3921 ; Набор монет Сан-Марино: 9шт. Упаковка ; 1984 ;  ; StAl,Al/Br ; AU ; 11 ; nays ; 1009 
 3922 ; Лот монет Великобритании: 1/2 пенни (25 шт.) ; 1869-1952 ;  ; Br ; G/VF ; 15 ; plot0201 ; 144 
 3923 ; Лот монет ГДР: 3шт ;  ;  ; Cu-Ni ; VF/XF ; 28 ; GAV1970 ; 149 
 3924 ; Лот монет Венгрии: 10 шт. ; 1970-2018 ;  ; Cu-Ni,Al,Al/Br ; VF/AU ; 15 ; js0000 ; 90 
 3925 ; Лот монет Румынии (3шт) ; 1952,1954 ;  ; Cu-Ni ; VF+ ; 26 ; Krydein ; 210 
 3926 ; Лот марок ГДР: 5шт ;  ;  ; Cu-Ni ; VF ; 13 ; franklin ; 228 
 3927 ; Лот монет Пакистана (3шт) ;  ;  ; Cu-Ni ; VF+/XF ; 22 ; Krydein ; 160 
 3928 ; Лот монет Австралии: 20 центов (6 шт.) ; 1975-2015 ;  ; Cu-Ni ; VF/XF+ ; 12 ; silver925 ; 153 
 3929 ; Лот иностранных монет: 5 шт. ;  ;  ; Cu,Br,Cu-Ni ; G/VG ; 27 ; Dahan ; 153 
 3930 ; Лот монет Новой Зеландии: 10 центов (10 шт.) ; 1975-2001 ;  ; Cu-Ni ; VF/XF ; 8 ; silver925 ; 153 
 3931 ; Лот монет Швейцарии: 10шт ;  ;  ; Cu-Ni ; VF/XF ; 23 ; Searcher ; 340 
 3932 ; Лот монет Турции: 2шт ;  ;  ; Би/м ; VF ; 14 ; yurysanych ; 47 
 3933 ; Лот монет Финляндии: 7шт ;  ;  ; Cu-Ni,Лат ; VF/XF ; 5 ; js0000 ; 29 
 3934 ; Лот монет США: 1/4 доллара (10 шт.) ; 2016-2017 ;  ; Cu-Ni ; AU ; 18 ; Ok13 ; 240 
 3935 ; Лот монет США: 1/4 доллара (10 шт.) ; 2013-2015 ;  ; Cu-Ni ; AU ; 19 ; магаз ; 245 
 3936 ; Лот монет Армении: 100 драм (2 шт.) ; 1996-1997 ;  ; Cu-Ni ; AU ; 17 ; Serg1700 ; 126 
 3937 ; Лот монет Монголии (12шт) ;  ;  ; Cu-Ni,Al,Al/Br ; VF+ ; 25 ; Krydein ; 334 
 3938 ; Лот монет Украины: 17шт ;  ;  ; Лат,Cu-Ni ; VF/XF ; 19 ; Александр-78 ; 54 
