 5850 ; Лот нотгельдов Германия 5 шт. ;  ;  ;  ;  ; 11 ; smaci ; 132 
 3479 ; 200000 карбованцев. Украина. Севастополь ; 1995 ;  ; Cu-Ni ; Proof ; 31 ; Cosmos ; 716 
 3480 ; 6 секс евро ;  ;  ; Би/м ; AU ; 13 ; 462 ; 205 
 3481 ; 6 секс евро ;  ;  ; Би/м ; AU ; 17 ; aln50 ; 259 
 3482 ; 6 секс евро ;  ;  ; Би/м ; AU ; 13 ; 462 ; 184 
 3483 ; 6 секс евро ;  ;  ; Би/м ; AU ; 13 ; dic79 ; 171 
 3484 ; 6 секс евро ;  ;  ; Би/м ; AU ; 9 ; 462 ; 173 
 3485 ; 6 секс евро ;  ;  ; Би/м ; AU ; 9 ; морской ; 210 
 3486 ; 6 секс евро ;  ;  ; Би/м ; AU ; 44 ; 462 ; 159 
 3487 ; 6 секс евро ;  ;  ; Би/м ; AU ; 11 ; 462 ; 143 
 3488 ; 6 секс евро ;  ;  ; Би/м ; AU ; 17 ; 462 ; 184 
 3489 ; 6 секс евро ;  ;  ; Би/м ; AU ; 18 ; 462 ; 184 
 3490 ; 6 секс евро ;  ;  ; Би/м ; AU ; 19 ; musik ; 204 
 3491 ; 6 секс евро ;  ;  ; Би/м ; AU ; 19 ; 462 ; 255 
 3392 ; 1 цент. Канада ; 1918 ;  ; Br ; VF+ ; 4 ; sampler22 ; 57 
 3393 ; 1/2 шиллинга. Австрия ; 1926 ;  ; Ag ; VF- ; 6 ; Galagan1978 ; 153 
 3394 ; 10 крон. Исландия ; 1974 ;  ; Cu-Ni ; XF ; 19 ; sampler22 ; 63 
 3395 ; 1 стотинка. Болгария ; 1912 ;  ; Br ; VF- ; 30 ; Vol4en0k ; 291 
 3396 ; 20 чентезимо. Италия ; 1909 ;  ; Cu-Ni ; VF ; 7 ; Flagman ; 38 
 3397 ; 25 эре. Швеция ; 1934 ;  ; Ag ; VF+ ; 17 ; aln50 ; 450 
 3398 ; 2,5 эскудо. Португалия ; 1944 ;  ; Ag ; VF- ; 8 ; Galagan1978 ; 77 
 3399 ; 1/4 реала. Доминикана ; 1844 ;  ; Cu ; F ; 19 ; mkm1968 ; 182 
 3400 ; 1 крона. Норвегия ; 1927 ;  ; Cu-Ni ; VF ; 17 ; aln50 ; 100 
 3401 ; 25 сантимо. Испания ; 1937 ;  ; Cu-Ni ; VF+ ; 23 ; dic79 ; 43 
 3402 ; 1 сен. Япония ;  ;  ; Br ; F ; 19 ; t_v_v ; 27 
 3403 ; 1/2 пенни. Великобритания ; 1931 ;  ; Br ; VF ; 17 ; aln50 ; 100 
 3404 ; 2 эре. Швеция ; 1858 ;  ; Cu ; F+ ; 17 ; natalka0909 ; 79 
 3405 ; 1 дайм. США ; 1944 ;  ; Ag ; VF+ ; 26 ; Молоток ; 100 
 3406 ; 1 шиллинг. Австралия ; 1936 ;  ; Ag ; VF ; 18 ; KELA-NIKO ; 278 
 3407 ; 1/3 скиллинг. Швеция ; 1847 ;  ; Cu ; VF+ ; 9 ; tss ; 146 
 3408 ; 50 эре. Швеция ; 1957 ;  ; Ag ; VF+ ; 8 ; стоп ; 55 
 3409 ; 2 евро. Франция. Шарль де Голь ; 2010 ;  ; Би/м ; XF+ ; 7 ; скорпион_48 ; 123 
 3410 ; 50 пенсов. Великобритания ; 1969 ;  ; Cu-Ni ; VF- ; 13 ; aln50 ; 306 
 3411 ; 1/6 скиллинга. Швеция ; 1851 ;  ; Cu ; VF+ ; 12 ; deen ; 181 
 3412 ; 1 пенни. Великобритания ; 1901 ;  ; Br ; VF- ; 9 ; karl ; 42 
 3413 ; 1 лира. Италия ; 1913 ;  ; Ag ; XF- ; 25 ; kornum ; 1097 
 3414 ; 1 лира. Италия ; 1907 ;  ; Ag ; XF ; 44 ; Е-50М ; 1030 
 3415 ; 5 лир. Италия ; 1929 ;  ; Ag ; AU ; 34 ; coin17 ; 465 
 3416 ; 1 чентезимо. Италия ; 1808 ;  ; Cu ; XF- ; 60 ; murka1973 ; 1001 
 3417 ; 2 чентезимо. Италия ; 1915 ;  ; Br ; VF-XF ; 15 ; aln50 ; 192 
 3418 ; 1 чентезимо. Италия ; 1916 ;  ; Br ; VF-XF ; 30 ; 8888 ; 120 
 3419 ; 25 центов. Канада ; 1928 ;  ; Ag ; XF ; 66 ; stamukha ; 757 
 3420 ; 5 центов. Ньюфаундленд ; 1941 ;  ; Ag ; XF ; 24 ; S1952 ; 193 
 3421 ; 5 центов. Канада ; 1920 ;  ; Ag ; VF ; 8 ; I.E.V. ; 116 
 3422 ; 1/4 доллара. США ; 1956 ;  ; Ag ; XF ; 10 ; manson ; 120 
 3423 ; 25 центов. Канада ; 1963 ;  ; Ag ; VF+ ; 6 ; CASABLANCA ; 114 
 3424 ; 25 центов. Канада ; 1968 ;  ; Ag ; XF- ; 3 ; aln50 ; 104 
 3425 ; 10 центов. Канада ; 1959 ;  ; Ag ; VF+ ; 10 ; dic79 ; 57 
 3426 ; 10 центов. Канада ; 1968 ;  ; Ag ; VF-XF ; 5 ; imi ; 48 
 3427 ; 1 цент. Канада ; 1936 ;  ; Br ; VF+ ; 6 ; bva150979 ; 46 
 3428 ; 5 сенти. Эстония ; 1931 ;  ; Br ; XF+ ; 16 ; krugerrand ; 101 
 3429 ; 2 сенти. Эстония ; 1934 ;  ; Br ; XF+ ; 9 ; tss ; 93 
 3430 ; 1 сенти. Эстония ; 1929 ;  ; Br ; XF+ ; 13 ; GAZPROM ; 75 
 3431 ; 10 сенти. Эстония ; 1931 ;  ; Br ; XF ; 31 ; ВЕПРЬ ; 104 
 3432 ; 1 крона. Швеция ; 1967 ;  ; Ag ; XF ; 13 ; Молоток ; 107 
 3433 ; 1 крона. Швеция ; 1965 ;  ; Ag ; XF/AU ; 21 ; Молоток ; 113 
 3434 ; 25 эре. Швеция ; 1953 ;  ; Ag ; AU ; 9 ; aln50 ; 130 
 3435 ; 25 эре. Швеция ; 1954 ;  ; Ag ; AU ; 10 ; стоп ; 51 
 3436 ; 25 эре. Швеция ; 1952 ;  ; Ag ; XF ; 3 ; niko1968 ; 50 
 3437 ; 25 эре. Швеция ; 1955 ;  ; Ag ; AU ; 9 ; aln50 ; 101 
 3438 ; 25 эре. Швеция ; 1961 ;  ; Ag ; AU ; 10 ; стоп ; 50 
 3439 ; 10 эре. Швеция ; 1956 ;  ; Ag ; AU ; 7 ; aln50 ; 101 
 3440 ; 10 эре. Швеция ; 1953 ;  ; Ag ; AU ; 9 ; стоп ; 57 
 3441 ; 10 эре. Швеция ; 1957 ;  ; Ag ; AU ; 5 ; Tritiy2 ; 50 
 3342 ; 1/2 доллара. США. 250 лет со дня рождения Д. Вашингтона. В коробке, с сертификатом ; 1982 ;  ; Ag ; Unc ; 31 ; Молоток ; 478 
 3343 ; 2 кроны. Дания ; 1952 ;  ; Al/Br ; VF ; 25 ; Марик ; 357 
 3344 ; 1 шиллинг. Великобритания ; 1926 ;  ; Ag ; F+ ; 6 ; Молоток ; 153 
 3345 ; 50 эре. Норвегия ; 1957 ;  ; Cu-Ni ; XF ; 15 ; aln50 ; 453 
 3346 ; 10 эре. Швеция ; 1961 ;  ; Ag ; XF ; 26 ; стоп ; 41 
 3347 ; 25 эре. Швеция ; 1907 ;  ; Ag ; F ; 27 ; aln50 ; 150 
 3348 ; 50 эре. Швеция ; 1936 ;  ; Ag ; VF ; 17 ; aln50 ; 550 
 3349 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; VF+ ; 21 ; Vol4en0k ; 663 
 3350 ; 10 динаров. Югославия. Битва на Неретве ; 1983 ;  ; Cu-Ni ; XF ; 24 ; val211 ; 97 
 3351 ; 1/4 доллара. США ; 1976 ;  ; Cu-Ni ; XF ; 10 ; dic79 ; 26 
 3352 ; 1 крона. Швеция ; 1966 ;  ; Ag ; VF+ ; 15 ; Молоток ; 77 
 3353 ; 200 песет. Испания ; 1998 ;  ; Cu-Ni ; VF-XF ; 17 ; aln50 ; 510 
 3354 ; 2 кроны. Швеция. 400 лет политической свободе ; 1921 ;  ; Ag ; XF- ; 12 ; дитрих11 ; 579 
 3355 ; 2 кроны. Швеция. 300 лет сеттлменту ; 1938 ;  ; Ag ; XF- ; 16 ; manson ; 488 
 3356 ; 1 франк. Бельгия ; 1942 ;  ; Zn ; VF- ; 11 ; aln50 ; 296 
 3357 ; 1/6 скиллинга. Швеция ; 1830 ;  ; Cu ; F ; 14 ; S1952 ; 90 
 3358 ; 50 эре. Швеция ; 1961 ;  ; Ag ; VF ; 25 ; aln50 ; 150 
 3359 ; 1 драхма. Греция ; 1988 ;  ; Br ; XF ; 6 ; sampler22 ; 20 
 3360 ; 1 крона. Эстония ; 1934 ;  ; Латунь ; VF ; 20 ; NL.minkki ; 217 
 3361 ; 25 центов. Багамы ; 1979 ;  ; Cu-Ni ; XF ; 7 ; aln50 ; 340 
 3362 ; 10 эре. Дания ; 1874 ;  ; Ag ; F ; 7 ; aln50 ; 356 
 3363 ; 1 цент. Суринам ; 1962 ;  ; Br ; XF ; 7 ; lestes ; 143 
 3364 ; 10 пенни. Финляндия ; 1939 ;  ; Br ; VF-XF ; 7 ; Vol4en0k ; 161 
 3365 ; 4 мон. Япония ; 1769-1860 ;  ; Br ; F-VF ; 9 ; doc2 ; 453 
 3366 ; 1 мон. Япония ; 1626-1668 ;  ; Br ; F-VF ; 23 ; doc2 ; 410 
 3367 ; 1 сен. Япония ; 1884 ;  ; Cu ; VF+ ; 19 ; aln50 ; 153 
 3368 ; 2 сен. Япония ; 1882 ;  ; Cu ; VF ; 7 ; doc2 ; 454 
 3369 ; 1 сен. Япония ; 1938 ;  ; Cu ; VF+ ; 13 ; doc2 ; 372 
 3370 ; 1/2 сен. Япония ; 1886 ;  ; Cu ; VF ; 19 ; doc2 ; 357 
 3371 ; 10 сен. Япония ; 1939 ;  ; Al/Br ; VF-XF ; 33 ; Vitaly26 ; 93 
 3372 ; 5 йен. Япония ; 1949 ;  ; Al/Br ; VF+ ; 11 ; doc2 ; 133 
 3373 ; 5 сен. Япония ; 1939 ;  ; Al/Br ; VF+ ; 37 ; Vitaly26 ; 91 
 3374 ; 1 йена. Япония ; 1949 ;  ; Al/Br ; VF+ ; 13 ; doc2 ; 459 
 3375 ; 50 сен. Япония ; 1947 ;  ; Al/Br ; VF ; 20 ; dic79 ; 37 
 3376 ; 1 рин. Япония ; 1884 ;  ; Cu ; VF ; 39 ; patap100 ; 532 
 3377 ; 5 рин. Япония ; 1917 ;  ; Cu ; VF+ ; 17 ; kornum ; 109 
 3378 ; 1 сен. Япония ; 1935 ;  ; Cu ; VF+ ; 31 ; sampler22 ; 79 
 3379 ; 10 сен. Япония ; 1920 ;  ; Cu/Ni ; VF+ ; 4 ; doc2 ; 102 
 3380 ; 10 сен. Япония ; 1936 ;  ; Cu/Ni ; VF-XF ; 23 ; doc2 ; 364 
 3381 ; 5 сен. Япония ; 1923 ;  ; Cu/Ni ; VF+ ; 32 ; doc2 ; 120 
 3382 ; 5 сен. Япония ; 1934 ;  ; Cu/Ni ; VF-XF ; 17 ; kornum ; 115 
 3383 ; 20 динаров. Югославия ; 1938 ;  ; Ag ; XF ; 13 ; aln50 ; 550 
 3384 ; 2 франка. Франция ; 1917 ;  ; Ag ; XF+ ; 29 ; Виталий 64 ; 601 
 3385 ; 1 гульден. Нидерландские Антиллы ; 1990 ;  ; Al/Br ; XF ; 25 ; aln50 ; 150 
 3386 ; 25 фунтов. Сирия ; 1996 ;  ; Би/м ; VF+ ; 11 ; AsTro1 ; 55 
 3387 ; 2 злотых. Польша ; 2009 ;  ; Al/Br ; XF+ ; 14 ; Vol4en0k ; 100 
 3388 ; 50 центов. Австралия ; 1982 ;  ; Cu-Ni ; XF ; 24 ; sampler22 ; 69 
 3389 ; 10 эре. Швеция ; 1953 ;  ; Ag ; XF- ; 3 ; zemlyk2014 ; 41 
 3390 ; 1 дайм. США ; 1941 ;  ; Ag ; F ; 3 ; aln50 ; 100 
 3391 ; 50 пфеннигов. Германия ; 1940A ;  ; Al ; VF- ; 8 ; panti2008 ; 66 
 3292 ; 1 цент. Канада ; 1918 ;  ; Br ; VF- ; 5 ; aln50 ; 90 
 3293 ; 10 центов. Восточная Африка ; 1936 ;  ; Br ; VF ; 17 ; patriotXXX ; 233 
 3294 ; 10 центов. Восточная Африка ; 1937 ;  ; Br ; XF ; 49 ; patriotXXX ; 151 
 3295 ; 10 центов. Восточная Африка ; 1933 ;  ; Br ; VF+ ; 33 ; patriotXXX ; 143 
 3296 ; 1 пенни. Британская Западная Африка ; 1952 ;  ; Br ; VF ; 16 ; Jeff ; 97 
 3297 ; 1 пенни. Южная Родезия ; 1951 ;  ; Br ; VF ; 37 ; Jeff ; 192 
 3298 ; 1/2 пенни. Южная родезия ; 1944 ;  ; Br ; VF-XF ; 19 ; ВЕПРЬ ; 184 
 3299 ; 5 центов. Восточная Африка ; 1942 ;  ; Br ; VF ; 15 ; patriotXXX ; 107 
 3300 ; 4 добля. Гернси ; 1956 ;  ; Br ; AU ; 26 ; kornum ; 201 
 3301 ; 1/2 пенни. Родезия и Ньясаленд ; 1964 ;  ; Br ; AU ; 36 ; 221267 ; 123 
 3302 ; 1/2 пенни. Нигерия ; 1959 ;  ; Br ; AU ; 30 ; patriotXXX ; 211 
 3303 ; 1 пенни. Восточная Африка ; 1930 ;  ; Br ; VF ; 8 ; patriotXXX ; 77 
 3304 ; 1/121 анны. Британская Индия ; 1934 ;  ; Br ; AU ; 21 ; Лёха22 ; 449 
 3305 ; 1/24 шиллинга. Джерси ; 1935 ;  ; Br ; VF-XF ; 13 ; I.E.V. ; 79 
 3306 ; 5 сентимо. Испания ; 1870 ;  ; Br ; F-VF ; 11 ; aln50 ; 68 
 3307 ; 50 крон. Исландия ; 2001 ;  ; латунь ; XF ; 15 ; sampler22 ; 66 
 3308 ; 100 крон. Исландия ; 2007 ;  ; латунь ; XF ; 21 ; aln50 ; 117 
 3309 ; 5 крон. Дания. На серебряную свадьбу ; 1960 ;  ; Ag ; XF ; 10 ; dic79 ; 509 
 3310 ; 5 крон. Дания. На свадьбу принцессы Анны-Марии ; 1964 ;  ; Ag ; XF ; 47 ; Е-50М ; 455 
 3311 ; 2 кроны. Дания. 60 лет королю ; 1930 ;  ; Ag ; VF+ ; 25 ; vesta78 ; 658 
 3312 ; 3 пенса. Великобритания ; 1931 ;  ; Ag ; VF-XF ; 15 ; aln50 ; 105 
 3313 ; 3 пенса. Австралия ; 1943 ;  ; Ag ; VF+ ; 12 ; imi ; 69 
 3314 ; 3 пенса. Великобритания ; 1937 ;  ; Ag ; XF ; 16 ; aln50 ; 101 
 3315 ; 1 дайм. США ; 1943 ;  ; Ag ; VF+ ; 11 ; Anat-tall ; 130 
 3316 ; 1 юань. Китай ; 2010 ;  ; Cu-Ni ; XF ; 55 ; aln50 ; 350 
 3317 ; 1 дайм. США ; 1911 ;  ; Ag ; VF- ; 23 ; aln50 ; 200 
 3318 ; 25 центов. Аруба ; 1989 ;  ; Cu-Ni ; XF+ ; 45 ; aln50 ; 350 
 3319 ; 10 франков. Франция ; 1977 ;  ; Al/Br ; XF ; 19 ; aln50 ; 100 
 3320 ; 50 пфеннигов. Германия ; 1935F ;  ; Al ; VF ; 9 ; t_v_v ; 50 
 3321 ; 2 песо. Аргентина ; 2011 ;  ; Би/м ; XF ; 21 ; aln50 ; 508 
 3322 ; 200 лир. Сан-Марино ; 1993 ;  ; Al/Br ; VF-XF ; 13 ; svu14 ; 67 
 3323 ; 1 эре. Швеция ; 1905 ;  ; Br ; VF ; 13 ; aln50 ; 340 
 3324 ; 1 флорин - 2 шиллинга. Австралия ; 1936 ;  ; Ag ; VF- ; 37 ; kostik_ne ; 444 
 3325 ; 2 эре. Норвегия ; 1893 ;  ; Cu ; VF- ; 7 ; vesta78 ; 71 
 3326 ; 5 евро. Финляндия ; 2007 ;  ; Би/м ; AU ; 24 ; rasti ; 303 
 3327 ; 100 марок. Финляндия ; 1958 ;  ; Ag ; XF ; 21 ; Vol4en0k ; 200 
 3328 ; 50 сантимо. Испания ; 1885 ;  ; Ag ; VF ; 6 ; t_v_v ; 107 
 3329 ; 6 пенсов. Великобритания ; 1945 ;  ; Ag ; XF ; 24 ; alehandr ; 114 
 3330 ; 10 заиров. Заир ; 1988 ;  ; Al/Br ; XF+ ; 17 ; aln50 ; 450 
 3331 ; 20 стотинок. Болгария ; 1912 ;  ; Cu-Ni ; VF ; 47 ; Vol4en0k ; 200 
 3332 ; 20 пфеннигов. Германия ; 1875D ;  ; Ag ; F ; 21 ; aln50 ; 150 
 3333 ; 2 лева. Болгария ; 1992 ;  ; Al/Br ; XF+ ; 28 ; Vol4en0k ; 100 
 3334 ; 20 крон. Дания ; 2011 ;  ; Al/Br ; XF+ ; 47 ; Марик ; 169 
 3335 ; 50 сантимов. Франция ; 1917 ;  ; Ag ; VF ; 11 ; alik434 ; 119 
 3336 ; 5 эскудо. Португалия ; 1979 ;  ; Cu-Ni ; XF+ ; 17 ; aln50 ; 306 
 3337 ; 1/4 рупии. Индия ; 1889 ;  ; Ag ; F ; 8 ; t_v_v ; 101 
 3338 ; 10 халала. Саудовская Аравия ; 1392 ;  ; Cu-Ni ; XF ; 11 ; aln50 ; 357 
 3339 ; 20 евроцентов. Люкембург ; 2003 ;  ; Лат ; AU ; 21 ; nivva ; 35 
 3340 ; 50 евроцентов. Кипр ; 2008 ;  ; Лат ; AU ; 16 ; dic79 ; 41 
 3341 ; 1/2 доллара. США. 250 лет со дня рождения Д. Вашингтона. В коробке, с сертификатом ; 1982 ;  ; Ag ; Proof ; 32 ; andreyM ; 514 
 3242 ; 5 сантимов. Франция. Нотгельд торговой палаты Ницы ; 1920 ;  ; Al ; AU ; 11 ; aln50 ; 259 
 3243 ; 25 сантимов. Франция. Нотгельд коммерческого общества Ла-Рошели ; 1922 ;  ; Al ; VF+ ; 9 ; banks ; 148 
 3244 ; 10 сантимов. Франция. Нотгельд коммерческого общества Ла-Рошели ; 1922 ;  ; Al ; XF+ ; 13 ; ALEK98 ; 278 
 3245 ; 1-1/2 евро. Франция. Олимпиада ; 2003 ;  ; Ag ; Proof ; 22 ; Artemon ; 1113 
 3246 ; 10 евро. Греция. Олимпиада ; 2004 ;  ; Ag ; Proof ; 32 ; Димон777 ; 1272 
 3247 ; 10 евро. Греция. Олимпиада ; 2004 ;  ; Ag ; Proof ; 24 ; Димон777 ; 1212 
 3248 ; 2-1/2 экю. Нидерланды ; 1991 ;  ; Cu-Ni ; AU ; 16 ; kornum ; 110 
 3249 ; 100 эскудо. Португалия. Жил Эанеш ; 1987 ;  ; Cu-Ni ; AU ; 21 ; karl ; 135 
 3250 ; 100 эскудо. Португалия. Азорские острова ; 1989 ;  ; Cu-Ni ; AU ; 15 ; karl ; 105 
 3251 ; 100 эскудо. Португалия. Мадейра ; 1989 ;  ; Cu-Ni ; AU ; 13 ; kostik_ne ; 108 
 3252 ; 25 новых пенсов. Великобритания. Принц Уэльский и леди Диана ; 1981 ;  ; Cu-Ni ; AU ; 9 ; aln50 ; 114 
 3253 ; 25 новых пенсов. Великобритания. 25 лет правления ; 1977 ;  ; Cu-Ni ; AU ; 15 ; aln50 ; 99 
 3254 ; 25 новых пенсов. Великобритания. 25 лет правления ; 1972 ;  ; Cu-Ni ; AU ; 7 ; aln50 ; 104 
 3255 ; 1 крона. Великобритания. Уинстон Черчилль ; 1965 ;  ; Cu-Ni ; AU ; 15 ; aln50 ; 105 
 3256 ; 25 новых пенсов. Великобритания. 80 лет королеве-матери ; 1980 ;  ; Cu-Ni ; AU ; 9 ; aln50 ; 101 
 3257 ; 50 центов. Фиджи ; 1994 ;  ; Cu-Ni ; XF ; 30 ; kostik_ne ; 105 
 3258 ; 50 центов. Фиджи ; 1979 ;  ; Cu-Ni ; VF+ ; 45 ; andreyM ; 128 
 3259 ; 50 центов. Австралия ; 2000 ;  ; Cu-Ni ; VF+ ; 25 ; andreyM ; 101 
 3260 ; 50 центов. Австралия ; 2001 ;  ; Cu-Ni ; VF+ ; 23 ; aln50 ; 57 
 3261 ; 50 центов. Австралия ; 1977 ;  ; Cu-Ni ; VF+ ; 17 ; t_v_v ; 83 
 3262 ; 50 центов. Остров Мэн ; 1980 ;  ; Cu-Ni ; VF-XF ; 42 ; I.E.V. ; 239 
 3263 ; 50 пенсов. Гернси ; 1970 ;  ; Cu-Ni ; VF-XF ; 17 ; aln50 ; 83 
 3264 ; 50 центов. Новая Зеландия ; 1980 ;  ; Cu-Ni ; VF ; 13 ; aln50 ; 71 
 3265 ; 25 центов. Родезия ; 1964 ;  ; Cu-Ni ; F-VF ; 18 ; 221267 ; 81 
 3266 ; 50 центов. Австралия ; 1976 ;  ; Cu-Ni ; VF ; 7 ; aln50 ; 82 
 3267 ; 20 центов. Родезия ; 1964 ;  ; Cu-Ni ; VF ; 22 ; Jeff ; 77 
 3268 ; 50 центов. Австралия ; 2005 ;  ; Cu-Ni ; VF+ ; 22 ; andreyM ; 79 
 3269 ; 1 пенни. Британская Западная африка ; 1936 ;  ; Cu-Ni ; VF ; 20 ; patriotXXX ; 235 
 3270 ; 2 шиллинга. Гана ; 1958 ;  ; Cu-Ni ; VF ; 17 ; лог ин ; 172 
 3271 ; 3 пенса. Британская Западная африка ; 1939 ;  ; Cu-Ni ; VF- ; 26 ; patriotXXX ; 85 
 3272 ; 1/10 пенни. Нигерия. Британская Западная Африка ; 1942 ;  ; Cu-Ni ; VF ; 31 ; val211 ; 113 
 3273 ; 5 куруш. Турция ; 1942 ;  ; Cu-Ni ; VF ; 26 ; Monata ; 241 
 3274 ; 1/10 пенни. Нигерия. Британская Западная Африка ; 1909 ;  ; Cu-Ni ; XF ; 30 ; kornum ; 181 
 3275 ; 1 марка. Финляндия ; 1966 ;  ; Ag ; VF- ; 40 ; Молоток ; 108 
 3276 ; 1 марка. Финляндия ; серебр. ;  ; Ag ; VF-XF ; 28 ; Vol4en0k ; 100 
 3277 ; 1 марка. Финляндия ; серебр. ;  ; Ag ; VF- ; 55 ; aln50 ; 357 
 3278 ; 1 марка. Финляндия ; серебр. ;  ; Ag ; VF ; 20 ; Vol4en0k ; 100 
 3279 ; 1 марка. Финляндия ; серебр. ;  ; Ag ; VF- ; 22 ; Vol4en0k ; 100 
 3280 ; 1 марка. Финляндия ;  ;  ; Cu-Ni ; VF ; 27 ; Vol4en0k ; 100 
 3281 ; 10 марок. Финляндия ;  ;  ; Би/м ; VF ; 56 ; Vol4en0k ; 140 
 3282 ; 10 марок. Финляндия ;  ;  ; Al/Br ; VF ; 30 ; Vol4en0k ; 200 
 3283 ; 10 марок. Финляндия ;  ;  ; Al/Br ; VF ; 10 ; Vol4en0k ; 200 
 3284 ; 10 марок. Финляндия ;  ;  ; Al/Br ; VF ; 40 ; Vol4en0k ; 459 
 3285 ; 10 марок. Финляндия ;  ;  ; Al/Br ; VF ; 22 ; Vol4en0k ; 200 
 3286 ; 10 марок. Финляндия ;  ;  ; Al/Br ; VF ; 10 ; Vol4en0k ; 200 
 3287 ; 10 марок. Финляндия ;  ;  ; Al/Br ; VF ; 10 ; Vol4en0k ; 200 
 3288 ; 5 центов. Родезия ; 1975 ;  ; Cu-Ni ; VF-XF ; 13 ; aln50 ; 184 
 3289 ; 3 пенса. Южная Родезия ; 1951 ;  ; Cu-Ni ; VF+ ; 24 ; aln50 ; 184 
 3290 ; 3 пенса. Родезия и Ньясаленд ; 1963 ;  ; Cu-Ni ; VF-XF ; 57 ; CASABLANCA ; 157 
 3291 ; 1/10 пенни. Британская Западная Африка ; 1938 ;  ; Cu-Ni ; XF- ; 31 ; patriotXXX ; 111 
 3192 ; 50 чентезими. Италия ; 1920 ;  ; Ni ; VF ; 15 ; aln50 ; 99 
 3193 ; 2 лата. Латвия ; 1926 ;  ; Ag ; XF- ; 48 ; zemlyk2014 ; 297 
 3194 ; 1 крона. Эстония. Музыкальный фестиваль ; 1933 ;  ; Ag ; AU ; 72 ; Майкл ; 6234 
 3195 ; 5 сенти. Литва ; 1936 ;  ; Br ; AU ; 83 ; zenit-spb ; 994 
 3196 ; 2 сенти. Литва ; 1936 ;  ; Br ; AU ; 55 ; zenit-spb ; 1000 
 3197 ; 5 сенти. Литва ; 1925 ;  ; Al/Br ; AU ; 18 ; 220W ; 382 
 3198 ; 1 сент. Литва ; 1925 ;  ; Al/Br ; AU ; 33 ; musik ; 996 
 3199 ; 40 рейсов - патакао. Португалия. Мария II ; 1833 ;  ; Cu ; VF ; 67 ; kont ; 1400 
 3200 ; 40 рейсов - патакао. Португальская Бразилия. Жоао - принц-регент ; 1812 ;  ; Cu ; VF- ; 32 ; лог ин ; 1487 
 3201 ; 1 пенни. Токен. Англия ; 1811 ;  ; Cu ; VF- ; 28 ; лог ин ; 1511 
 3202 ; 1/2 пенни. Токен. Англия. Исаак Ньютон ; 1793 ;  ; Cu ; XF ; 56 ; patriotXXX ; 2222 
 3203 ; 1/2 пенни. Токен. Англия. Норвич. Джентельменский набор ; 1794 ;  ; Cu ; VF-XF ; 26 ; Sonic ; 1200 
 3204 ; 1/2 пенни. Токен. Англия. С двумя датами. Hull ; 1791/1794 ;  ; Cu ; XF ; 42 ; Bolton ; 1652 
 3205 ; 1/2 пенни. Токен. Англия. Герб с драконами ; ND ;  ; Cu ; VF+ ; 38 ; patriotXXX ; 1222 
 3206 ; 4 добля. 1 тип. Испорченный пруф. Гернси ; 1830 ;  ; Cu ; AU ; 57 ; Bolton ; 1478 
 3207 ; 1/2 пенни. Токен. Англия. Испорченный пруф. Серия "Монах" ; 1791 ;  ; Cu ; XF ; 73 ; Bolton ; 2331 
 3208 ; 1/2 пенни. Токен. Англия. ; 1794 ;  ; Cu ; VF-XF ; 85 ; Bolton ; 1587 
 3209 ; 10 марок. Финляндия. Новодел. ЕС ; 2002 ;  ; Ag,позолота ; Proof ; 10 ; boroda ; 1054 
 3210 ; Монетовидный жетон (100 марок Финляндия 1926) ;  ;  ; Ag,позолота ; Proof ; 12 ; boroda ; 1054 
 3211 ; 5 гривен. Украина. Гопак ; 2011 ;  ; Cu/Ni ; AU ; 11 ; seawolf_111 ; 136 
 3212 ; 5 гривен. Украина. Битва за Днепр ; 2013 ;  ; Cu/Ni ; AU ; 5 ; дед морос ; 203 
 3213 ; 5 гривен. Украина. 70 лет Корсунь-Шевченковской битве ; 2014 ;  ; Cu/Ni ; AU ; 7 ; smel ; 226 
 3214 ; 5 гривен. Украина. 1120 лет Ужгороду ; 2013 ;  ; Cu/Ni ; AU ; 7 ; дед морос ; 213 
 3215 ; 5 гривен. Украина. 50 лет национальной премии Украины им. Т. Шевченко ; 2011 ;  ; Cu/Ni ; AU ; 15 ; aln50 ; 169 
 3216 ; 5 гривен. Украина. Винница ; 2013 ;  ; Cu/Ni ; AU ; 5 ; smel ; 226 
 3217 ; 5 гривен. Украина. М. Волошин ; 2013 ;  ; Cu/Ni ; AU ; 3 ; jj ; 184 
 3218 ; 2 гривны. Украина. 100 лет национальной музыкальной академии Украины им. П.И. Чайковского ; 2013 ;  ; Cu/Ni ; AU ; 14 ; v_bond ; 139 
 3219 ; 2 гривны. Украина. Михаил Кравчук ; 2012 ;  ; Cu/Ni ; AU ; 30 ; seawolf_111 ; 357 
 3220 ; 2 гривны. Украина. Семен Петлюра ; 2009 ;  ; Cu/Ni ; AU ; 11 ; v_bond ; 207 
 3221 ; 2 гривны. Украина. Владимир Сергеев ; 2014 ;  ; Cu/Ni ; AU ; 8 ; Опятор ; 203 
 3222 ; 2 гривны. Украина. Анна Ярославна ; 2014 ;  ; Cu/Ni ; AU ; 10 ; Опятор ; 204 
 3223 ; 2 гривны. Украина. Черный гриф ; 2008 ;  ; Cu/Ni ; AU ; 12 ; smel ; 203 
