 5822 ; Лот талонов Литва. 6 шт ; 1991 ;  ;  ;  ; 19 ; cash ; 816 
 3910 ; 2 злотых. Польша. 150 лет Банковскому объединению Польши ; 2012 ;  ; Лат ; XF+ ; 10 ; kozerog ; 46 
 3911 ; 2 злотых. Польша. Польские суда. Ракетный эсминец «Варшава» ; 2013 ;  ; Лат ; XF+ ; 10 ; toros ; 51 
 3912 ; 2 злотых. Польша. 130 лет со дня смерти поэта Циприана Норвида ; 2013 ;  ; Лат ; XF+ ; 12 ; kozerog ; 43 
 3913 ; 2 злотых. Польша. Польские суда. Ракетный катер «Гдыня» ; 2013 ;  ; Лат ; XF ; 10 ; toros ; 57 
 3914 ; 5 крон. Дания ; 1968 ;  ; Cu-Ni ; VF+ ; 16 ; Юбер ; 66 
 3915 ; 1 песо. Мексика ; 1978 ;  ; Cu-Ni ; VF ; 7 ; strutikut ; 29 
 3916 ; 25 центов. Бермуды ; 1981 ;  ; Cu-Ni ; VF ; 39 ; Виталий 64 ; 294 
 3917 ; 10 рупий. Маврикий ; 1997 ;  ; Cu-Ni ; XF ; 19 ; OVK ; 104 
 3918 ; 25 эскудо. Португалия ; 1980 ;  ; Cu-Ni ; VF+ ; 13 ; doiu33 ; 91 
 3819 ; 5 пара. Черногория ; 1912 ;  ; Cu/Ni ; VF+ ; 22 ; Алек ; 237 
 3820 ; 5 раппен. Швейцария ; 1928 ;  ; Cu/Ni ; VF+ ; 6 ; alex995 ; 21 
 3821 ; 3 пенса. Новая Зеландия ; 1952 ;  ; Cu/Ni ; VF ; 7 ; dsp ; 34 
 3822 ; 50 пенсов. Гибралтар ; 2008 ;  ; Cu/Ni ; XF+ ; 21 ; dsp ; 114 
 3823 ; 1 колон. Коста Рика ; 1976 ;  ; Cu/Ni ; VF ; 9 ; SPRogov ; 26 
 3824 ; 10 сантимов. Бельгия ; 1904 ;  ; Cu/Ni ; VF- ; 9 ; Gera_K ; 31 
 3825 ; 2 динара. Югославия ; 1992 ;  ; Cu/Ni ; XF- ; 5 ; трутень ; 45 
 3826 ; 2 динара. Югославия ; 1976 ;  ; Cu/Ni ; XF ; 6 ; 542 ; 34 
 3827 ; 10 эре. Дания ; 1940 ;  ; Cu/Ni ; VF ; 6 ; Jiamer57rus ; 25 
 3828 ; 1 доллар. Восточные карибские штаты ; 2004 ;  ; Cu/Ni ; VF+ ; 18 ; Agava ; 46 
 3829 ; 10 бат. Тайланд ; 20в ;  ; Cu/Ni ; XF- ; 10 ; Agava ; 55 
 3830 ; 5 стотинок. Болгария ; 1888 ;  ; Cu/Ni ; VF- ; 18 ; Александр007 ; 45 
 3831 ; 5 динар. Югославия ; 1992 ;  ; Cu/Ni ; XF ; 5 ; трутень ; 45 
 3832 ; 1 динар. Югославия ; 1994 ;  ; Cu/Ni ; XF- ; 7 ; лесной ; 89 
 3833 ; 5 раппен. Швейцария ; 1943 ;  ; Cu/Ni ; VF+ ; 6 ; 220W ; 24 
 3834 ; 10 филлеров. Венгрия ; 1936 ;  ; Cu/Ni ; VF- ; 13 ; banks ; 51 
 3835 ; 1/2 кроны. Новая Зеландия ; 1948 ;  ; Cu/Ni ; VF- ; 27 ; Ясер ; 94 
 3836 ; 1 анна. Британская Индия ; 1941 ;  ; Cu/Ni ; F-VF ; 15 ; fedor880v ; 94 
 3837 ; 1 марка. Финляндия ; 1929 ;  ; Cu/Ni ; VF- ; 6 ; Djek ; 25 
 3838 ; 50 сентаво. Боливия ; 1939 ;  ; Cu/Ni ; XF+ ; 8 ; gusar ; 110 
 3839 ; 5 динар. Югославия ; 2002 ;  ; Cu/Ni ; XF ; 14 ; Taras58 ; 79 
 3840 ; 5 пара. Турция ; 1909 ;  ; Cu/Ni ; VF- ; 18 ; ВЕПРЬ ; 79 
 3841 ; 20 пара. Турция ; 1909 ;  ; Cu/Ni ; VF ; 29 ; Алек ; 92 
 3842 ; 1 лира. Италия ; 1928 ;  ; St ; VF- ; 12 ; vangog3 ; 79 
 3843 ; 1 лек. Албания ; 1939 ;  ; St ; VF+ ; 13 ; Emv ; 113 
 3844 ; 50 пфеннигов. Германия ; 1941J ;  ; Al ; VF- ; 18 ; DIMA 57 ; 306 
 3845 ; 10 пфеннигов. Нотгельд ; 1920 ;  ; Fe ; F ; 9 ; aziya11 ; 93 
 3846 ; 10 пфеннигов. Германия ; 1917 ;  ; Zn ; F+ ; 17 ; konkvista ; 68 
 3847 ; 10 пфеннигов. Германия ; 1940А ;  ; Zn ; F+ ; 12 ; taa ; 42 
 3848 ; 5 пфеннигов. Германия ; 1942А ;  ; Zn ; VF- ; 14 ; kost ; 42 
 3849 ; 1 пфенниг. Германия ; 1944А ;  ; Zn ; F ; 18 ; konkvista ; 41 
 3850 ; 10 пфеннигов. Германия ; 1937 ;  ; Al/Br ; VF+ ; 12 ; Jauho ; 193 
 3851 ; 5 пфеннигов. Веймар ; 1924А ;  ; Al/Br ; VF-XF ; 8 ; gri.59 ; 41 
 3852 ; 50 сентаво. Боливия ; 1942 ;  ; Cu ; XF ; 8 ; Emv ; 71 
 3853 ; 50 пара. Югославия ; 1991 ;  ; Al/Br ; XF+ ; 7 ; vasek ; 53 
 3854 ; 10 пара. Югославия ; 1977 ;  ; Al/Br ; XF+ ; 15 ; dsp ; 23 
 3855 ; 5 пара. Югославия ; 1977 ;  ; Al/Br ; XF ; 9 ; Jiamer57rus ; 24 
 3856 ; 2 динара. Югославия ; 1938 ;  ; Al/Br ; VF+ ; 36 ; ВЕПРЬ ; 345 
 3857 ; 50 пара. Югославия ; 2000 ;  ; Al/Br ; XF ; 11 ; sparrow ; 75 
 3858 ; 50 пара. Югославия ; 1982 ;  ; Al/Br ; VF ; 5 ; 220W ; 26 
 3859 ; 5 марок. Финляндия ; 1946 ;  ; Al/Br ; VF+ ; 8 ; Jiamer57rus ; 24 
 3860 ; 10 крон. Дания. Ганс Христиан Андерсен ; 2006 ;  ; Al/Br ; XF ; 11 ; gusar ; 159 
 3861 ; 1/4 шиллинга. Джерси ; 1957 ;  ; Al/Br ; VF-XF ; 17 ; ilmar ; 51 
 3862 ; 1 пенни. Великобритания ; 1962 ;  ; Br ; VF-XF ; 15 ; gri.59 ; 40 
 3863 ; 1/2 пенни. Великобритания ; 1960 ;  ; Br ; XF- ; 11 ; маманя ; 34 
 3864 ; 5 центов. Восточная Африка ; 1942 ;  ; Br ; VF ; 15 ; Юбер ; 69 
 3865 ; 2 пара. Сербия ; 1904 ;  ; Cu ; F ; 7 ; banks ; 120 
 3866 ; 10 сантимов. Франция ; 1853 ;  ; Cu ; F ; 6 ; Jiamer57rus ; 24 
 3867 ; 1/2 пенни. Новая Зеландия ; 1952 ;  ; Br ; VF- ; 18 ; ilmar ; 51 
 3868 ; 5 эре. Швеция ; 1912 ;  ; Cu ; VF- ; 13 ; doc2 ; 92 
 3769 ; 1 крона. Дания ; 1960 ;  ; Cu/Ni ; VF-XF ; 13 ; vesta78 ; 478 
 3770 ; 1/2 пенни. Остров Св. Елены ; 1821 ;  ; Br ; VF+ ; 28 ; PPS ; 1542 
 3771 ; 100 франков. Монако ; 1950 ;  ; Cu/Ni ; VF-XF ; 19 ; Алек ; 291 
 3772 ; 1 франк. Новая Каледония ; 1949 ;  ; Al ; VF- ; 13 ; SadKo ; 63 
 3773 ; 25 сантимов. Люксембург ; 1957 ;  ; Al ; VF ; 4 ; Jiamer57rus ; 24 
 3774 ; 100 лир. Ватикан ; 1961 ;  ; St ; AU ; 12 ; solomon1973 ; 159 
 3775 ; 20 крейцеров. Австрия ; 1868 ;  ; Ag ; F ; 20 ; Emv ; 96 
 3776 ; 1 корона. Венгрия ; 1915 ;  ; Ag ; VF ; 11 ; max8888 ; 202 
 3777 ; 10 крейцеров. Австрия ; 1848 ;  ; Ag ; VF+ ; 46 ; zzzzzz ; 730 
 3778 ; 1 корона. Австрия ; 1901 ;  ; Ag ; VF ; 9 ; ДУНКАН МАКЛАУД ; 215 
 3779 ; 1 шиллинг. Австрия ; 1947 ;  ; Al ; VF- ; 9 ; артега ; 46 
 3780 ; 1 шиллинг. Австрия ; 1969 ;  ; Al/Br ; XF- ; 11 ; 298541 ; 26 
 3781 ; 1 крейцер. Австрия ; 1816 ;  ; Cu ; F ; 6 ; sanchousgoblin ; 26 
 3782 ; 1 крейцер. Австрия ; 1760 ;  ; Cu ; F+ ; 29 ; fedor880v ; 215 
 3783 ; 10 грошей. Австрия ; 1925 ;  ; Cu/Ni ; VF- ; 5 ; sparrow ; 62 
 3784 ; 1/2 шиллинга. Австрия ; 1926 ;  ; Ag ; VF- ; 9 ; vesta78 ; 164 
 3785 ; 2 грошена. Австрия ; 1952 ;  ; Al ; VF- ; 4 ; Jiamer57rus ; 6 
 3786 ; 10 грошей. Австрия ; 1948 ;  ; Zn ; F+ ; 4 ; Jiamer57rus ; 14 
 3787 ; 50 центов. Британские Карибские террирории ; 1955 ;  ; Cu/Ni ; VF ; 16 ; Emv ; 41 
 3788 ; 1/2 франка. Франция ; 1806 ;  ; Ag ; VF- ; 47 ; Harder ; 2756 
 3789 ; 5 франков. Люксембург ; 1929 ;  ; Ag ; F-VF ; 16 ; Ю42 ; 453 
 3790 ; 1 крейцер. Венгрия ; 1868 ;  ; Cu ; F+ ; 12 ; vesta78 ; 93 
 3791 ; 10 хеллеров. Австрия ; 1915 ;  ; Cu/Ni ; VF- ; 5 ; Jiamer57rus ; 18 
 3792 ; 10 фен. Китай ; 1933-1939 ;  ; Cu/Ni ; VF- ; 22 ; DIMA 57 ; 286 
 3793 ; 100 йен. Япония ; 1959-1966 ;  ; Ag ; XF ; 10 ; Emv ; 148 
 3794 ; 10 йен. Япония ; 1951-1999 ;  ; Br ; XF ; 10 ; Скрудж ; 26 
 3795 ; 100 рейс. Португалия ; 1910 ;  ; Ag ; VF ; 15 ; fisher_amur ; 395 
 3796 ; Танга. Тибет ; 20в ;  ; Ag ; VF- ; 31 ; viridis ; 567 
 3797 ; 2 куруша. Турция ; 1876 ;  ; Ag ; VF- ; 20 ; fisher_amur ; 239 
 3798 ; 10 эре. Швеция ; 1935 ;  ; Ag ; VF- ; 7 ; vesta78 ; 38 
 3799 ; 5 марок. ГДР. Бранденбургские ворота ; 1971А ;  ; Cu/Ni ; XF ; 9 ; hanim ; 206 
 3800 ; 2 марки. фРГ. Макс Планк ; 1961J ;  ; Cu/Ni ; VF ; 15 ; половец ; 97 
 3801 ; 1 флорин. Новая Зеландия ; 1948 ;  ; Cu/Ni ; F-VF ; 15 ; cotangens ; 44 
 3802 ; 50 грошей. Польша ; 1923 ;  ; Cu/Ni ; VF- ; 6 ; MDV ; 22 
 3803 ; 1 крона. Дания ; 1960 ;  ; Cu/Ni ; VF ; 12 ; SPRogov ; 26 
 3804 ; 1/2 франка. Швейцария ; 1963 ;  ; Ag ; VF+ ; 11 ; bva150979 ; 114 
 3805 ; 5 центов. США ; 1934 ;  ; Cu/Ni ; VF ; 19 ; Метро62 ; 255 
 3806 ; 1 шиллинг. Новая Зеландия ; 1948 ;  ; Cu/Ni ; VF- ; 23 ; dsp ; 108 
 3807 ; 6 пенсов. Новая Зеландия ; 1951 ;  ; Cu/Ni ; VF ; 9 ; dsp ; 53 
 3808 ; 1 динар. Сербия ; 1925 ;  ; Cu/Ni ; VF- ; 10 ; dsp ; 92 
 3809 ; 10 пара. Сербия ; 1912 ;  ; Cu/Ni ; VF+ ; 17 ; dsp ; 120 
 3810 ; 50 тенге. Казахстан. Колобок. Брак монетного двора ; 2013 ;  ; Cu/Ni ; XF+ ; 29 ; 1010110 ; 510 
 3811 ; 10 лева. Болгария ; 1930 ;  ; Cu/Ni ; F+ ; 7 ; Александр007 ; 104 
 3812 ; 5 марок. ГДР. Мейсен ; 1972 ;  ; Cu/Ni ; XF ; 18 ; ААФ ; 181 
 3813 ; 1 франк. Бельгия ; 1939 ;  ; Cu/Ni ; VF ; 10 ; наташа2712 ; 68 
 3814 ; 1 динар. Югославия ; 1976 ;  ; Cu/Ni ; XF ; 5 ; jj ; 34 
 3815 ; 5 крон. Норвегия ; 1976 ;  ; Cu/Ni ; XF- ; 15 ; sparrow ; 72 
 3816 ; 1 динар. Сербия ; 2003 ;  ; Cu/Ni ; XF ; 8 ; велес ; 40 
 3817 ; 20 пара. Черногория ; 1914 ;  ; Cu/Ni ; XF ; 18 ; лесной ; 549 
 3818 ; 5 раппен. Швейцария ; 1955 ;  ; Cu/Ni ; VF+ ; 6 ; Jiamer57rus ; 24 
 3719 ; 10 риалов. Иран ; 1992-1997 ;  ; Al/Br ; VF+ ; 13 ; Серж PirGS ; 57 
 3720 ; 50 риалов. Иран ; 1989-1991 ;  ; Cu-Ni ; VF- ; 5 ; Опятор ; 26 
 3721 ; 40 пара. Турция ; 1920 ;  ; Cu-Ni ; VF-XF ; 22 ; Emv ; 90 
 3722 ; 2 пайса. Непал ; 1942-1953 ;  ; Латунь ; VF ; 15 ; Серж PirGS ; 55 
 3723 ; 20 риалов. Иран ; 1981 ;  ; Cu-Ni ; XF+ ; 11 ; dsp ; 179 
 3724 ; 50 йен. Япония ; 1959-1966 ;  ; Ni ; XF+ ; 26 ; Emv ; 161 
 3725 ; 50 пфеннингов. Веймар ; 1921А ;  ; Al ; VF-XF ; 4 ; Jiamer57rus ; 25 
 3726 ; 10 филс. Бахрейн ; 1965 ;  ; Br ; XF- ; 7 ; Юбер ; 26 
 3727 ; 100 дирхам. Ливия ; 1979 ;  ; Cu-Ni ; VF-XF ; 6 ; Jiamer57rus ; 25 
 3728 ; 1 эре. Швеция ; 1942 ;  ; Fe ; VF+ ; 5 ; doc2 ; 62 
 3729 ; 1 эре. Швеция ; 1943 ;  ; Fe ; VF+ ; 2 ; kgu ; 20 
 3730 ; 1 эре. Швеция ; 1944 ;  ; Fe ; VF+ ; 4 ; dimer ; 21 
 3731 ; 1 эре. Швеция ; 1945 ;  ; Fe ; VF+ ; 3 ; kgu ; 20 
 3732 ; 1 эре. Швеция ; 1946 ;  ; Fe ; VF+ ; 2 ; kgu ; 20 
 3733 ; 1 эре. Швеция ; 1947 ;  ; Fe ; VF+ ; 3 ; kgu ; 20 
 3734 ; 1 эре. Швеция ; 1948 ;  ; Fe ; VF+ ; 4 ; kgu ; 20 
 3735 ; 1 эре. Швеция ; 1949 ;  ; Fe ; VF+ ; 2 ; kgu ; 20 
 3736 ; 1 эре. Швеция ; 1950 ;  ; Fe ; VF+ ; 2 ; kgu ; 20 
 3737 ; 10 лит. Литва. 20 лет Республике ; 1938 ;  ; Ag ; VF ; 50 ; zx123 ; 1478 
 3738 ; 10 лит. Литва. Великий Герцог ; 1936 ;  ; Ag ; VF ; 21 ; viridis ; 991 
 3739 ; 100 крон. Чехословакия. 70 лет Сталину ; 1949 ;  ; Ag ; VF-XF ; 18 ; Blixa37 ; 621 
 3740 ; 50 крон. Чехословакия. 70 лет Сталину ; 1949 ;  ; Ag ; VF-XF ; 19 ; Rusik ; 526 
 3741 ; 2 кроны. Эстония. Университет в Тарту ; 1932 ;  ; Ag ; VF+ ; 42 ; Dave ; 2443 
 3742 ; 2 кроны. Эстония. Крепость в Таллине ; 1930 ;  ; Ag ; VF ; 19 ; WikiLeaks ; 553 
 3743 ; 5 франков. Франция ; 1952 ;  ; Al ; VF ; 14 ; Ивпага ; 159 
 3744 ; 2 франка. Франция ; 1948 ;  ; Al ; VF ; 15 ; ppp ; 302 
 3745 ; 1 флорин. Австралия ; 1947 ;  ; Ag ; F-VF ; 24 ; banks ; 214 
 3746 ; 1 шиллинг. Австралия ; 1961 ;  ; Ag ; VF ; 18 ; fisher_amur ; 113 
 3747 ; 6 пенсов. Австралия ; 1960 ;  ; Ag ; F-VF ; 15 ; ilmar ; 92 
 3748 ; 3 пенса. Австралия ; 1960 ;  ; Ag ; F-VF ; 17 ; avstraliez2 ; 49 
 3749 ; 1 пенни. Австралия ; 1957 ;  ; Br ; VF- ; 9 ; Юбер ; 26 
 3750 ; 1/2 пенни. Австралия ; 1950 ;  ; Br ; VF- ; 9 ; Юбер ; 41 
 3751 ; 1/12 шиллинга. Джерси ; 1945 ;  ; Br ; VF ; 5 ; igor39 ; 57 
 3752 ; 8 доблей. Гернси ; 1956 ;  ; Br ; VF- ; 21 ; Ясер ; 93 
 3753 ; 10 чентезими. Сан Марино ; 1894 ;  ; Br ; F-VF ; 35 ; 8888 ; 498 
 3754 ; 1 далер. Швеция ; 1716SM ;  ; Cu ; F-VF ; 35 ; vb96 ; 737 
 3755 ; 50 пенсов. Новая Зеландия. Корабль "Индевер" ; 1967 ;  ; Cu/Ni ; VF-XF ; 32 ; Ясер ; 174 
 3756 ; 20 пенсов. Новая Зеландия ; 1967 ;  ; Cu/Ni ; XF- ; 17 ; кве ; 57 
 3757 ; 6 пенсов. Новая Зеландия ; 1961 ;  ; Cu/Ni ; VF-XF ; 12 ; ilmar ; 30 
 3758 ; 5 пенсов. Новая Зеландия ; 1967 ;  ; Cu/Ni ; XF ; 14 ; ilmar ; 57 
 3759 ; 1 шиллинг. Новая Зеландия ; 1965 ;  ; Cu/Ni ; XF- ; 17 ; Ясер ; 79 
 3760 ; 1 флорин. Новая Зеландия ; 1949 ;  ; Cu/Ni ; VF- ; 12 ; ilmar ; 46 
 3761 ; 2 пенса. Новая Зеландия ; 1967 ;  ; Br ; XF- ; 7 ; Ясер ; 36 
 3762 ; 1 пенс. Новая Зеландия ; 1967 ;  ; Br ; XF- ; 19 ; dsp ; 55 
 3763 ; 1 шиллинг. Новая Зеландия ; 1967 ;  ; Cu/Ni ; XF- ; 21 ; Ясер ; 77 
 3764 ; 3 пенса. Ирландия ; 1963 ;  ; Cu/Ni ; VF+ ; 11 ; Юбер ; 38 
 3765 ; 6 пенсов. Ирландия ; 1956 ;  ; Cu/Ni ; VF-XF ; 9 ; Pipe ; 48 
 3766 ; 1 шиллинг. Ирландия ; 1968 ;  ; Cu/Ni ; XF- ; 12 ; кве ; 46 
 3767 ; 1 пенни. Ирландия ; 1946 ;  ; Br ; VF+ ; 6 ; Тёркин ; 37 
 3768 ; 2 кроны. Исландия ; 1958 ;  ; Al/Br ; XF- ; 11 ; sparrow ; 33 
 3669 ; 1 лира. Турция ; 1963 ;  ; St ; VF+ ; 19 ; середа ; 41 
 3670 ; 25 центов. Шри Ланка ; 1978 ;  ; Cu-Ni ; XF- ; 7 ; strutikut ; 26 
 3671 ; 2 цента. Шри Ланка ; 1975 ;  ; Al ; VF+ ; 7 ; Jiamer57rus ; 25 
 3672 ; 50 лепт. Греция ; 1964 ;  ; Cu-Ni ; VF- ; 5 ; sparrow ; 26 
 3673 ; 1 крона. Швеция ; 1979 ;  ; Cu-Ni ; VF-XF ; 9 ; середа ; 30 
 3674 ; 50 пфеннингов. ФРГ ; 1971J ;  ; Cu-Ni ; XF- ; 19 ; 542 ; 46 
 3675 ; 50 пфеннингов. ФРГ ; 1975J ;  ; Cu-Ni ; VF-XF ; 12 ; konkvista ; 39 
 3676 ; 50 пфеннингов. ФРГ ; 1979J ;  ; Cu-Ni ; VF-XF ; 5 ; alex995 ; 23 
 3677 ; 50 пфеннингов. ФРГ ; 1981J ;  ; Cu-Ni ; VF-XF ; 17 ; konkvista ; 40 
 3678 ; 50 пфеннингов. ФРГ ; 1982J ;  ; Cu-Ni ; XF- ; 11 ; 542 ; 46 
 3679 ; 50 пфеннингов. Веймар ; 1921А ;  ; Al ; XF ; 12 ; uharius ; 46 
 3680 ; 50 пфеннингов. Веймар ; 1921F ;  ; Al ; VF ; 5 ; kgu ; 20 
 3681 ; 10 пфеннингов. Веймар ; 1924A ;  ; Al/Br ; XF- ; 11 ; gri.59 ; 58 
 3682 ; 10 пфеннингов. Веймар ; 1924F ;  ; Al/Br ; V-XF ; 10 ; gri.59 ; 69 
 3683 ; 10 пфеннингов. Веймар ; 1924J ;  ; Al/Br ; XF- ; 18 ; gri.59 ; 79 
 3684 ; 10 пфеннингов. Веймар ; 1925A ;  ; Al/Br ; XF- ; 6 ; kgu ; 33 
 3685 ; 10 пфеннингов. Веймар ; 1928A ;  ; Al/Br ; XF- ; 9 ; sibiryak62 ; 158 
 3686 ; 10 пфеннингов. Веймар ; 1929A ;  ; Al/Br ; XF ; 5 ; sibiryak62 ; 57 
 3687 ; 10 пфеннингов. Веймар ; 1935A ;  ; Al/Br ; XF ; 8 ; gri.59 ; 41 
 3688 ; 10 пфеннингов. Веймар ; 1936A ;  ; Al/Br ; XF ; 7 ; 542 ; 53 
 3689 ; 5 пфеннингов. Веймар ; 1923A ;  ; Al/Br ; VF+ ; 5 ; SadKo ; 51 
 3690 ; 5 пфеннингов. Веймар ; 1924F ;  ; Al/Br ; VF+ ; 8 ; kgu ; 46 
 3691 ; 5 пфеннингов. Веймар ; 1925A ;  ; Al/Br ; VF-XF ; 4 ; vangog3 ; 26 
 3692 ; 5 пфеннингов. Веймар ; 1935E ;  ; Al/Br ; XF ; 6 ; gri.59 ; 26 
 3693 ; 5 пфеннингов. Веймар ; 1936A ;  ; Al/Br ; XF ; 12 ; gri.59 ; 204 
 3694 ; 5 пфеннингов. Веймар ; 1936F ;  ; Al/Br ; XF ; 12 ; gri.59 ; 328 
 3695 ; 5 пфеннингов. Германия ; 1888A ;  ; Cu-Ni ; VF- ; 18 ; sveta6369 ; 70 
 3696 ; 5 пфеннингов. Германия ; 1905J ;  ; Cu-Ni ; VF ; 22 ; Jauho ; 79 
 3697 ; 1 доллар. США. Морган ; 1888 O ;  ; Ag ; VF- ; 20 ; viridis ; 1224 
 3698 ; 10 лит. Литва. Витаутус Великий ; 1936 ;  ; Ag ; VF-XF ; 36 ; варяг2004 ; 1134 
 3699 ; 10 злотых. Польша. Пилсудский ; 1935 ;  ; Ag ; VF-XF ; 42 ; sibiryak62 ; 1224 
 3700 ; 100 крон. Чехословакия. 70 лет Сталину ; 1949 ;  ; Ag ; AU ; 20 ; Алек ; 1020 
 3701 ; 50 крон. Чехословакия. 70 лет Сталину ; 1949 ;  ; Ag ; AU ; 25 ; Rusik ; 1201 
 3702 ; 2 кроны. Дания. 25-летие правления Кристиана IX ; 1888 ;  ; Ag ; VF-XF ; 35 ; zelya ; 1700 
 3703 ; 50 крон. Швеция. Свадьба Короля Карла XVI густафа и Сильвии ; 1976 ;  ; Ag ; XF+ ; 20 ; kgu ; 1032 
 3704 ; 200 крон. Швеция. 50 лет королеве Сильвии ; 1993 ;  ; Ag ; AU ; 69 ; vicktor_2014 ; 2039 
 3705 ; 2 кроны. Швеция. Золотой юбилей свадьбы Оскара II и Софии ; 1907 ;  ; Ag ; AU ; 23 ; tamsimun ; 1183 
 3706 ; 2 кроны. Швеция. 25 лет правления Оскара II ; 1897 ;  ; Ag ; XF+ ; 26 ; melmel ; 1275 
 3707 ; 2 кроны. Швеция. 300-летие смерти Густава II Адольфа ; 1932 ;  ; Ag ; AU ; 23 ; АКМ ; 871 
 3708 ; 9 пиастров. Британский Кипр ; 1901 ;  ; Ag ; VF- ; 39 ; fillin ; 736 
 3709 ; 50 центов. Британский Цейлон ; 1893 ;  ; Ag ; VF ; 45 ; von_Schwarz ; 905 
 3710 ; 1 песо. Уругвай ; 1942 ;  ; Ag ; VF ; 30 ; alex1974 ; 395 
 3711 ; 25 эре. Швеция. Оскар ; 1856 ;  ; Ag ; VF-XF ; 40 ; S1952 ; 459 
 3712 ; 5 сольди. Италия. Наполеон ; 1810 ;  ; Ag ; VF ; 54 ; ВЕПРЬ ; 567 
 3713 ; 5 центов. Британскай Гон-Конг. Виктория ; 1900 ;  ; Ag ; VF-XF ; 24 ; aqua ; 441 
 3714 ; 1/24 шиллинга. Джерси. Виктория ; 1888 ;  ; Br ; XF ; 23 ; shest ; 237 
 3715 ; 1 пенни. Новая Гвинея ; 1936 ;  ; Br ; XF ; 24 ; sanctus73 ; 340 
 3716 ; 2 дубля. Гернси ; 1889Н ;  ; Br ; XF+ ; 35 ; riga1979 ; 370 
 3717 ; 1 дубль. Гернси ; 1830 ;  ; Br ; VF+ ; 33 ; riga1979 ; 498 
 3718 ; 10 риалов. Иран ; 1992-1997 ;  ; Al/Br ; VF+ ; 21 ; Серж PirGS ; 57 
 3619 ; 50 стотинок. Болгария. ЕС ; 2005 ;  ; Cu-Ni ; VF+ ; 24 ; yuri.gruzdev ; 260 
 3620 ; 50 стотинок. Болгария. ЕС ; 2007 ;  ; Cu-Ni ; VF+ ; 17 ; yuri.gruzdev ; 110 
 3621 ; 5 динаров. Югославия. 30 лет победы над фашизмом ; 1975 ;  ; Cu-Ni ; XF ; 46 ; страус ; 305 
 3622 ; 1 толар. Словения ; 1998 ;  ; Латунт ; VF+ ; 4 ; ААФ ; 28 
 3623 ; 2 лева. Болгария. Кубок мира по гребле ; 1989 ;  ; Cu-Ni ; Proof ; 13 ; Gera_K ; 138 
 3624 ; 2 стотинки. Болгария ; 1912 ;  ; Cu ; VF ; 9 ; banks ; 79 
 3625 ; 2 евро. Словакия. Кирилл и Мефодий ; 2013 ;  ; Би/м ; AU ; 30 ; sibiryak62 ; 250 
 3626 ; 2 евро. Германия. Бремен ; 2010A ;  ; Би/м ; AU ; 19 ; zoloto ; 161 
 3627 ; 10 пфеннигов. Германия. Нотгельд города Хаттинген ; 1918 ;  ; St ; F ; 20 ; banks ; 123 
 3628 ; 10 пфеннигов. Германия. Нотгельд города Гессен ; 1918 ;  ; Zn ; F ; 20 ; Jauho ; 192 
 3629 ; 10 пфеннигов. Германия. Нотгельд города Брауншвейг ; 1918 ;  ; St ; F ; 26 ; banks ; 160 
 3630 ; 10 пфеннигов. Германия. Нотгельд города Ноймюнстер ; 1916-1921 ;  ; Zn ; F ; 12 ; banks ; 167 
 3631 ; 2 кроны. Швеция. 400 лет коронации Густава Ваза ; 1921W ;  ; Ag ; XF- ; 9 ; S1952 ; 522 
 3632 ; 2 кроны. Швеция ; 1946 ;  ; Ag ; XF ; 11 ; bugor ; 419 
 3633 ; 5 лит. Литва ; 1925 ;  ; Ag ; VF ; 30 ; джон08 ; 675 
 3634 ; 2 кроны. Эстония ; 1930 ;  ; Ag ; VF ; 19 ; ilmar ; 507 
 3635 ; 200 форинтов. Венгрия ; 2010 ;  ; Би/м ; VF+ ; 5 ; sparrow ; 34 
 3636 ; 1 лира. Турция ; 2009 ;  ; Би/м ; AU ; 5 ; Jiamer57rus ; 24 
 3637 ; 5 пфеннингов. Германия ; 1907E ;  ; Cu-Ni ; VF-XF ; 38 ; половец ; 110 
 3638 ; 5 пфеннингов. Германия ; 1908A ;  ; Cu-Ni ; VF+ ; 25 ; konkvista ; 31 
 3639 ; 5 пфеннингов. Германия ; 1912J ;  ; Cu-Ni ; VF+ ; 10 ; konkvista ; 42 
 3640 ; 5 пфеннингов. Германия ; 1913F ;  ; Cu-Ni ; VF ; 13 ; konkvista ; 36 
 3641 ; 50 крон. Исландия. Здание парламента в Рейкьявике ; 1980 ;  ; Ni ; XF ; 15 ; ААФ ; 78 
 3642 ; 10 крон. Исландия ; 1973 ;  ; Cu-Ni ; AU ; 22 ; Алек ; 104 
 3643 ; 10 крон. Исландия ; 1976 ;  ; Cu-Ni ; XF+ ; 10 ; sparrow ; 33 
 3644 ; 10 крон. Исландия ; 1996 ;  ; Ni/St ; XF ; 16 ; kgu ; 32 
 3645 ; 10 крон. Исландия ; 2005 ;  ; Ni/St ; XF ; 8 ; ААФ ; 32 
 3646 ; 5 крон. Исландия ; 1974 ;  ; Cu-Ni ; AU ; 18 ; gusar ; 51 
 3647 ; 5 крон. Исландия ; 1984 ;  ; Ni/St ; XF- ; 10 ; ААФ ; 31 
 3648 ; 5 крон. Исландия ; 1987 ;  ; Ni/St ; XF- ; 11 ; kgu ; 32 
 3649 ; 2 кроны. Исландия ; 1946 ;  ; Al/Br ; VF+ ; 18 ; fedor880v ; 62 
