 5957 ; Бона иностранная Германия ; 1915 ;  ;  ;  ; 29 ; val211 ; 51 
 3455 ; 1 доллар. Австралия. Чарльз Кингсфорд Смит ; 1997 ;  ; Латунь ; XF- ; 25 ; sibirian ; 133 
 3356 ; 1 гривна. Украина ; 2005 ;  ; Лат ; VF+ ; 42 ; lbah1 ; 124 
 3357 ; 2 марки. ФРГ ; 1989 ;  ; Cu-Ni ; VF+ ; 23 ; maleevsw ; 231 
 3358 ; 1 марка. ФРГ ; 1963 ;  ; Cu-Ni ; VF+ ; 13 ; maleevsw ; 123 
 3359 ; 10 пфенниг. Германия ; 1942A ;  ; Zn ; VF ; 18 ; zemlyk2014 ; 55 
 3360 ; 5 центов. Австралия ; 1967 ;  ; Cu-Ni ; VF+ ; 15 ; derevnya22 ; 32 
 3361 ; 5 пенсов Великобритания ; 1990 ;  ; Cu-Ni ; XF- ; 10 ; igor26 ; 37 
 3362 ; 1 шиллинг. Великобритания ; 1950 ;  ; Cu-Ni ; VF ; 17 ; pentagr ; 35 
 3363 ; 1 шиллинг. Великобритания ; 1951 ;  ; Cu-Ni ; VF+ ; 15 ; трутень ; 33 
 3364 ; 1 шиллинг. Великобритания ; 1953 ;  ; Cu-Ni ; VF+ ; 17 ; derevnya22 ; 31 
 3365 ; 2 шиллинга. Великобритания ; 1953 ;  ; Cu-Ni ; VF ; 17 ; Масясик ; 36 
 3366 ; 6 пенсов. Великобритания ; 1967 ;  ; Cu-Ni ; AU ; 10 ; dim66 ; 45 
 3367 ; 6 пенсов. Великобритания ; 1953 ;  ; Cu-Ni ; VF ; 7 ; альтаир ; 20 
 3368 ; 1 шиллинг. Великобритания ; 1953 ;  ; Cu-Ni ; VF+ ; 19 ; трутень ; 63 
 3369 ; 20 центов. Австралия ; 1975 ;  ; Cu-Ni ; VF+ ; 5 ; nemetz ; 16 
 3370 ; 20 центов. Австралия. 50 лет ООН ; 1995 ;  ; Cu-Ni ; XF ; 15 ; buynyi76 ; 100 
 3371 ; 1/2 кроны Великобритания ; 1948 ;  ; Cu-Ni ; VF ; 3 ; Vanka ; 30 
 3372 ; 5 центов. Великобритания ; 1970 ;  ; Cu-Ni ; VF-XF ; 6 ; альтаир ; 14 
 3373 ; 2 шиллинга. Великобритания ; 1950 ;  ; Cu-Ni ; VF ; 5 ; pentagr ; 21 
 3374 ; 1/2 кроны. Великобритания ; 1953 ;  ; Cu-Ni ; VF ; 9 ; krugerrand ; 55 
 3375 ; 10 пенсов. Великобритания ; 1968 ;  ; Cu-Ni ; VF-XF ; 8 ; Legio ; 18 
 3376 ; 1 шиллинг. Великобритания ; 1958 ;  ; Cu-Ni ; VF-XF ; 11 ; SIEMENS_S75 ; 21 
 3377 ; 50 центов. Австралия ; 1973 ;  ; Cu-Ni ; VF ; 20 ; niger ; 79 
 3378 ; 50 центов. Австралия ; 1969 ;  ; Cu-Ni ; VF+ ; 28 ; niger ; 79 
 3379 ; 50 пенсов. Великобритания ; 1997 ;  ; Cu-Ni ; XF+ ; 18 ; 6719 ; 101 
 3380 ; 50 пенсов. Великобритания. Публичная библиотека ; 2000 ;  ; Cu-Ni ; XF ; 23 ; aziya11 ; 120 
 3381 ; 50 центов. Австралия ; 1983 ;  ; Cu-Ni ; VF+ ; 19 ; niger ; 53 
 3382 ; 50 центов. Австралия. Бассов пролив ; 1998 ;  ; Cu-Ni ; XF ; 50 ; SKeeper ; 203 
 3383 ; 50 центов. Австралия ; 1999 ;  ; Cu-Ni ; XF ; 16 ; 6719 ; 63 
 3384 ; 50 центов. Австралия ; 1994 ;  ; Cu-Ni ; VF ; 16 ; 6719 ; 63 
 3385 ; 50 центов. Австралия. Принц Уэльский и леди Диана ; 1981 ;  ; Cu-Ni ; XF+ ; 35 ; pentagr ; 316 
 3386 ; 50 центов. Австралия ; 1988 ;  ; Cu-Ni ; XF+ ; 27 ; бывалый ; 465 
 3387 ; 50 центов. Австралия. Миллениум ; 2000 ;  ; Cu-Ni ; XF+ ; 31 ; SKeeper ; 160 
 3388 ; 2 шиллинга. Великобритания ; 1948 ;  ; Cu-Ni ; VF ; 14 ; texno4819 ; 32 
 3389 ; 1 доллар. Австралия. Год мира ; 1986 ;  ; Латунь ; VF ; 15 ; val211 ; 53 
 3390 ; 50 пенсов. Великобритания. 50 лет юбилею NHS ; 1998 ;  ; Cu-Ni ; AU ; 41 ; igor26 ; 271 
 3391 ; 1 доллар. Австралия ; 1985 ;  ; Латунь ; XF- ; 17 ; quick ; 90 
 3392 ; 1 фунт. Великобритания ; 1995 ;  ; Латунь ; VF+ ; 29 ; lestes ; 135 
 3393 ; 1 фунт. Великобритания ; 1988 ;  ; Латунь ; VF+ ; 25 ; LAL ; 187 
 3394 ; 1 фунт. Великобритания ; 1984 ;  ; Латунь ; AU ; 32 ; Makys ; 293 
 3395 ; 50 центов. Австралия. Игры содружества ; 1982 ;  ; Cu-Ni ; XF ; 28 ; niger ; 173 
 3396 ; 50 центов. Австралия. Серебряный юбилей ; 1977 ;  ; Cu-Ni ; XF ; 35 ; niger ; 177 
 3397 ; 50 центов. Австралия. 25 лет денежному обращению ; 1991 ;  ; Cu-Ni ; AU ; 16 ; Makys ; 310 
 3398 ; 50 центов. Австралия. Кук ; 1970 ;  ; Cu-Ni ; VF+ ; 29 ; niger ; 142 
 3399 ; 2 шиллинга. Великобритания ; 1964 ;  ; Cu-Ni ; VF ; 19 ; жора ; 45 
 3400 ; 1/24 шиллинга. Джерси ; 1931 ;  ; Br ; VF-XF ; 48 ; igor26 ; 350 
 3401 ; 1/12 шиллинга. Джерси ; 1909 ;  ; Br ; VF ; 40 ; andy2012 ; 186 
 3402 ; 10 центов. Маврикий ; 1952 ;  ; Cu-Ni ; VF ; 33 ; Alexdav ; 226 
 3403 ; 1/24 шиллинга. Джерси ; 1909 ;  ; Br ; VF ; 25 ; mkm1968 ; 237 
 3404 ; 1/2 пенни. Джерси ; 1971 ;  ; Br ; XF- ; 20 ; mkm1968 ; 114 
 3405 ; 1 пенни. Джерси ; 1998 ;  ; Br ; XF ; 29 ; t_v_v ; 38 
 3306 ; 1 цент. Канада ; 1937 ;  ; Br ; VF- ; 25 ; кс ; 26 
 3307 ; 2 филлера, Венгрия ; 1927 ;  ; Cu ; VF- ; 14 ; 6719 ; 50 
 3308 ; 5 толарей. Словения ; 1993 ;  ; Лат ; XF ; 18 ; Livon ; 23 
 3309 ; 20 франков. Марокко ; 1371г.х. ;  ; Al/Br ; VF ; 11 ; TiBuL ; 46 
 3310 ; 20 пфеннигов. Польша ; 1917 ;  ; Fe ; VF- ; 30 ; banks ; 181 
 3311 ; 1 цент. Британские Виргинские острова ; 1977 ;  ; Ag ; Proof ; 44 ; banks ; 272 
 3312 ; 1 доллар Канада. Грифон ; 1979 ;  ; Ag ; XF+ ; 26 ; wwn ; 849 
 3313 ; 1 пенни. Южная Африка ; 1949 ;  ; Br ; F+ ; 15 ; t_v_v ; 34 
 3314 ; 1/2 пайса Британская Индия ; 1935 ;  ; Br ; VF+ ; 19 ; 1000 ; 200 
 3315 ; 5 сантимов. Франция ; 1917 ;  ; Br ; VF ; 32 ; pentagr ; 43 
 3316 ; 50 тенге. Казахстан. Толебаев ; 2013 ;  ; Cu-Ni ; XF+ ; 9 ; 6719 ; 68 
 3317 ; 5 денаров. Македония ; 1993 ;  ; Al/Br ; XF+ ; 21 ; gorbi ; 79 
 3318 ; 2 боливано. Боливия ; 1991 ;  ; St ; VF+ ; 18 ; Dahan ; 49 
 3319 ; 1 доллар. Ямайка ; 2006 ;  ; Cu-Ni ; XF- ; 22 ; Саня79 ; 46 
 3320 ; 1 лей. Румыния ; 1940 ;  ; Al/Br ; VF ; 23 ; kergudu ; 53 
 3321 ; 1 марка. Финляндия ; 1933 ;  ; Cu-Ni ; VF ; 18 ; dim66 ; 38 
 3322 ; 1 злотый. Польша ; 1929 ;  ; Cu-Ni ; VF ; 15 ; 007serg007 ; 67 
 3323 ; 1 крейцер. Австрия ; 1910 ;  ; Br ; VF ; 17 ; banks ; 63 
 3324 ; 1 крейцер. Австрия ; 1894 ;  ; Br ; VF ; 13 ; Northman ; 101 
 3325 ; 1 крейцер. Австрия ; 1902 ;  ; Br ; VF ; 23 ; dim66 ; 110 
 3326 ; Монета Османская Империя. Два отверстия ;  ;  ; Ag ; F+ ; 37 ; Ю42 ; 263 
 3327 ; 5 пенго. Венгрия ; 1930 ;  ; Ag ; F-VF ; 15 ; Ю42 ; 748 
 3328 ; 1 сентаво. Аргентина ; 1854 ;  ; Cu ; VF- ; 17 ; kont ; 1785 
 3329 ; 5/10 реала. Аргентина. Буэнос-Айрес ; 1828 ;  ; Cu ; F-VF ; 36 ; kont ; 1134 
 3330 ; 100000 лир. Турция ; 1999 ;  ; Латунь ; XF ; 14 ; jj ; 57 
 3331 ; 1/2 пенни. Великобритания ; 1918 ;  ; Br ; F-VF ; 5 ; yunonik ; 21 
 3332 ; 1/2 пенни. Великобритания ; 1944 ;  ; Br ; VF ; 9 ; randystorm ; 34 
 3333 ; 5 крон. Швеция ; 1990 ;  ; Cu-Ni ; XF ; 11 ; всыня ; 33 
 3334 ; 1 крона. Швеция ; 1991 ;  ; Cu-Ni ; XF ; 5 ; rt60 ; 21 
 3335 ; 1 крона. Швеция ; 1980 ;  ; Cu-Ni ; XF ; 8 ; rt60 ; 21 
 3336 ; 1 песет. Испания ; 1963 ;  ; Al/Br ; VF+ ; 16 ; CASABLANCA ; 53 
 3337 ; 1 песет. Испания ; 1953 ;  ; Al/Br ; VF+ ; 17 ; Александр974 ; 53 
 3338 ; 10 пенни. Финляндия ; 1943 ;  ; Fe ; XF ; 53 ; anshel ; 208 
 3339 ; 10 пенни. Финляндия ; 1944 ;  ; Fe ; XF ; 90 ; nikfed ; 359 
 3340 ; 10 пенни. Финляндия ; 1945 ;  ; Fe ; AU ; 59 ; anshel ; 263 
 3341 ; 25 эре. Швеция ; 1947 ;  ; Cu-Ni ; VF+ ; 40 ; yourius ; 118 
 3342 ; 10 эре. Швеция ; 1920 ;  ; Cu-Ni ; VF ; 11 ; rt60 ; 36 
 3343 ; 10 эре. Швеция ; 1921 ;  ; Cu-Ni ; VF+ ; 13 ; yourius ; 40 
 3344 ; 10 эре. Швеция ; 1947 ;  ; Cu-Ni ; VF+ ; 18 ; Александр007 ; 41 
 3345 ; 50 сен. Япония ; 1949 ;  ; Латунь ; XF ; 35 ; Dmitry21 ; 105 
 3346 ; 5 йен. Япония ; 1948-1949 ;  ; Латунь ; VF ; 55 ; maxxim ; 125 
 3347 ; 1 йена. Япония ; 1948-1950 ;  ; Латунь ; XF ; 26 ; maxxim ; 72 
 3348 ; 10 сен. Япония ; 1945-1946 ;  ; Al ; VF+ ; 13 ; Dmitry21 ; 26 
 3349 ; 10 сен. Япония ; 1940-1941 ;  ; Al ; VF-XF ; 31 ; doc2 ; 161 
 3350 ; 5 сен. Япония ; 1940-1941 ;  ; Al ; VF+ ; 56 ; doc2 ; 260 
 3351 ; 1 сен. Япония ; 1941-1943 ;  ; Al ; VF ; 16 ; ua0fki ; 55 
 3352 ; 1 сен. Япония ; 1941-1943 ;  ; Al ; VF-XF ; 18 ; ua0fki ; 51 
 3353 ; 1 сен. Япония ; 1944-1945 ;  ; Олово/Zn ; VF- ; 22 ; t_v_v ; 46 
 3354 ; 10 сен. Япония ; 1944 ;  ; Олово/Zn ; VF- ; 13 ; Xelper ; 40 
 3355 ; 1 сен. Япония ; 1916-1938 ;  ; Br ; VF+ ; 15 ; maxxim ; 51 
 3256 ; 1 фунт. Египет ; 20в ;  ; Би/м ; AU ; 34 ; FCoins351 ; 73 
 3257 ; 5 квача. Малави ; 2006 ;  ; Би/м ; AU ; 33 ; SKeeper ; 89 
 3258 ; 10 квача. Малави ; 2006 ;  ; Би/м ; AU ; 20 ; СТРЕКОЗА ; 92 
 3259 ; 1 реал. Бразилия ; 2004 ;  ; Би/м ; AU ; 11 ; pentagr ; 57 
 3260 ; 10 франков. Монако ; 1991 ;  ; Би/м ; XF ; 25 ; дитрих11 ; 265 
 3261 ; 200 эскудо. Португалия ; 1991 ;  ; Би/м ; AU ; 20 ; sileng ; 90 
 3262 ; 2 пфеннига. Германия ; 1875 ;  ; Br ; VF ; 10 ; texno4819 ; 34 
 3263 ; 2 кроны. Дания ; 1957 ;  ; Al/Br ; VF+ ; 20 ; val211 ; 70 
 3264 ; 500 марок. Веймар ; 1923A ;  ; Al ; VF+ ; 11 ; zemlyk2014 ; 67 
 3265 ; 1 крона. Дания ; 1944 ;  ; Al/Br ; VF+ ; 19 ; kergudu ; 46 
 3266 ; 5 эре. Норвегия ; 1937 ;  ; Br ; XF ; 14 ; kehha ; 29 
 3267 ; 50 эре. Норвегия ; 1927 ;  ; Cu-Ni ; VF ; 18 ; Northman ; 57 
 3268 ; 3 пфеннига. Рейс-Обергрейц ; 1858A ;  ; Cu ; XF ; 58 ; Northman ; 1813 
 3269 ; 1/2 крейцера. Баден ; 1851 ;  ; Cu ; VF+ ; 25 ; ЛБС ; 324 
 3270 ; 1 пфенниг. Брауншвейг-Вольфенбюттель ; 1776 ;  ; Cu ; VF ; 28 ; WikiLeaks ; 405 
 3271 ; 1 шиллинг. Гамбург ; 1794 ;  ; Ag ; VF+ ; 49 ; M1 ; 873 
 3272 ; 10 евро. Проба. Ватикан ; 2004 ;  ; Б/м ; AU ; 24 ; сама71 ; 723 
 3273 ; 10 центов. Нидерланды ; 1941 ;  ; Ag ; AU ; 7 ; sileng ; 114 
 3274 ; 1 денар. Македония. F.A.O. ; 1995 ;  ; Лат ; AU ; 16 ; pentagr ; 35 
 3275 ; 25 эре. Норвегия ; 1946 ;  ; Cu-Ni ; AU ; 34 ; v_bond ; 63 
 3276 ; 1 шиллинг. Кения ; 1971 ;  ; Cu-Ni ; AU ; 7 ; альтаир ; 34 
 3277 ; 10 эре. Швеция ; 1944 ;  ; Ag ; AU ; 25 ; alem ; 69 
 3278 ; 1 крона. Эстония ; 2008 ;  ; Al/Br ; AU ; 26 ; 6719 ; 35 
 3279 ; 10 пиастров. Иордания ; 1997 ;  ; Cu-Ni ; XF ; 13 ; Саня79 ; 23 
 3280 ; 3 пенса. Австралия ; 1959 ;  ; Ag ; AU ; 25 ; hugo ; 111 
 3281 ; 10 йен. Япония ;  ;  ; Br ; AU ; 32 ; Dmitry21 ; 114 
 3282 ; 5 долларов. Мексика. 200 лет независимости ; 2008 ;  ; Би/м ; AU ; 64 ; FCoins351 ; 193 
 3283 ; 1 песо. Мексика ; 1958 ;  ; Ag ; XF ; 27 ; LVIMU ; 193 
 3284 ; 1 песо. Мексика ; 1967 ;  ; Ag ; AU ; 38 ; bohus ; 363 
 3285 ; Монета Бухара ;  ;  ; Cu ; VF ; 43 ; niger ; 603 
 3286 ; 1 крона. Швеция ; 1949 ;  ; Ag ; VF ; 14 ; zoyia55 ; 108 
 3287 ; 1 крона. Швеция ; 1946 ;  ; Ag ; VF ; 12 ; zoyia55 ; 113 
 3288 ; 1 крона. Швеция ; 1943 ;  ; Ag ; VF ; 5 ; aziya11 ; 102 
 3289 ; 1 дайм. США ; 19551963 ;  ; Ag ; VF+ ; 14 ; byrozka ; 67 
 3290 ; 1 дайм. США ; 1947 ;  ; Ag ; XF ; 12 ; mirumir ; 69 
 3291 ; 1 дайм. США ; 1959 ;  ; Ag ; VF+ ; 11 ; byrozka ; 64 
 3292 ; 1 дайм. США ; серебр. ;  ; Ag ; XF ; 20 ; brigada ; 83 
 3293 ; 5 франков. Франция ; 1946 ;  ; Al ; VF ; 9 ; Sashka ; 26 
 3294 ; 100 рупий. Индонезия ; 1978 ;  ; Cu/Ni ; VF+ ; 16 ; Slava O ; 101 
 3295 ; 50 милс. Кипр ; 1976 ;  ; Cu/Ni ; VF ; 16 ; lirik ; 67 
 3296 ; 25 эре. Дания ; 1934 ;  ; Cu/Ni ; VF ; 24 ; Flagman ; 59 
 3297 ; 50 эре. Швеция ; 1924 ;  ; Cu/Ni ; VF ; 30 ; yourius ; 124 
 3298 ; 25 песет. Испания ; 1957 ;  ; Cu/Ni ; XF ; 10 ; Александр974 ; 22 
 3299 ; 25 сантимов. Люксембург ; 1954 ;  ; Al ; VF ; 5 ; derevnya22 ; 21 
 3300 ; 5 сантимов. Франция ; 1916 ;  ; Cu ; VF+ ; 9 ; krugerrand ; 26 
 3301 ; 5 эре. Швеция ; 1902 ;  ; Cu ; VF- ; 13 ; melaffon ; 159 
 3302 ; 5 эре. Дания ; 1934 ;  ; Br ; VF+ ; 7 ; derevnya22 ; 38 
 3303 ; 2,50 песет. Испания ; 1953 ;  ; Al/Br ; VF+ ; 21 ; СТРЕКОЗА ; 59 
 3304 ; 2 эре. Дания ; 1927 ;  ; Cu ; VF ; 8 ; Northman ; 38 
 3305 ; 2 эре. Швеция ; 1902 ;  ; Cu ; F ; 5 ; kostya12.04.1994 ; 51 
 3206 ; 5 марок. ФРГ. 200-летие со дня рождения Вильгельма и Александра фон Гумбольдта ; 1967F ;  ; Ag ; AU ; 39 ; netys ; 423 
 3207 ; 5 марок. ФРГ. 375-летие со дня смерти Герхарда Меркатора ; 1969F ;  ; Ag ; AU ; 33 ; старом ; 318 
 3208 ; 5 марок. ФРГ ; 1972F ;  ; Ag ; VF+ ; 45 ; опохмелов ; 408 
 3209 ; 5 марок. ФРГ ; 1974F ;  ; Ag ; AU ; 61 ; Саня79 ; 455 
 3210 ; 5 марок. ФРГ ; 1974G ;  ; Ag ; AU ; 45 ; netys ; 500 
 3211 ; 10 марок. ФРГ. 1000-летие Потсдама ; 1993F ;  ; Ag ; Proof ; 36 ; Фома ; 677 
 3212 ; 10 марок. ФРГ. 125-летие со дня рождения Кете Кольвиц ; 1992G ;  ; Ag ; Proof ; 30 ; predicat ; 564 
 3213 ; 10 марок. ФРГ. 200-летие Бранденбургских ворот ; 1991A ;  ; Ag ; Proof ; 36 ; predicat ; 604 
 3214 ; 10 марок. ФРГ. 100-летие дизельного мотора ; 1997G ;  ; Ag ; Proof ; 34 ; Фома ; 589 
 3215 ; 10 марок. ФРГ. 50-летие конституции ФРГ ; 1999G ;  ; Ag ; Proof ; 31 ; magpie ; 684 
 3216 ; 10 марок. ФРГ. 300-летие со дня основания учреждений Франке ; 1998G ;  ; Ag ; Proof ; 33 ; Фома ; 731 
 3217 ; 10 марок. ФРГ. 350-летие Вестфальского мира ; 1998G ;  ; Ag ; Proof ; 38 ; старом ; 725 
 3218 ; 10 марок. ФРГ. 50-летие со дня открытия детской деревни SOS ; 1999G ;  ; Ag ; Proof ; 27 ; Фома ; 727 
 3219 ; 10 марок. ФРГ. 150-летие ордена за науку и искусство  за науку и искусство ; 1992D ;  ; Ag ; Proof ; 38 ; Фома ; 641 
 3220 ; 10 марок. ФРГ. 800-летие Немецкого монашеского ордена ; 1990J ;  ; Ag ; Proof ; 27 ; predicat ; 564 
 3221 ; 10 марок. ФРГ. 200-летие со дня рождения Генриха Гейне ; 1997A ;  ; Ag ; Proof ; 33 ; sileng ; 612 
 3222 ; 10 марок. ФРГ. 900-летие со дня рождения Хильдегарды Бингенской ; 1998G ;  ; Ag ; Proof ; 27 ; sileng ; 599 
 3223 ; 10 марок. ФРГ. 50-летие немецкой марки ; 1998F ;  ; Ag ; Proof ; 25 ; sileng ; 731 
 3224 ; 10 марок. ФРГ. 500-летие со дня рождения Филиппа Меланхтона ; 1997G ;  ; Ag ; Proof ; 33 ; sileng ; 735 
 3225 ; 1/2 цента. Нидерландская Индия ; 1945 ;  ; Br ; AU ; 15 ; buynyi76 ; 93 
 3226 ; 1/2 цента. Нидерланды ; 1912 ;  ; Br ; XF ; 15 ; kergudu ; 93 
 3227 ; 5 центов. США ; 1891 ;  ; Cu-Ni ; VF ; 20 ; Flagman ; 164 
 3228 ; 1/2 франка. Швейцария ; 1944 ;  ; Ag ; XF ; 24 ; pentagr ; 136 
 3229 ; 1/2 франка. Швейцария ; 1958 ;  ; Ag ; AU ; 9 ; aziya11 ; 123 
 3230 ; 1/2 франка. Швейцария ; 1963 ;  ; Ag ; XF ; 9 ; aziya11 ; 123 
 3231 ; 1/2 франка. Швейцария ; 1965 ;  ; Ag ; AU ; 9 ; aziya11 ; 123 
 3232 ; 6 пенсов. Великобритания ; 1942 ;  ; Ag ; XF ; 5 ; жора ; 90 
 3233 ; 1 франк. Швейцария ; 1921 ;  ; Ag ; XF- ; 34 ; FEDOTOV1920 ; 246 
 3234 ; 1 франк. Швейцария ; 1945 ;  ; Ag ; XF+ ; 28 ; aziya11 ; 237 
 3235 ; 1/2 пенни. Великобритания ; 1873 ;  ; Cu ; VF+ ; 30 ; maleevsw ; 665 
 3236 ; Фартинг. Великобритания ; 1933 ;  ; Cu ; XF ; 17 ; igor26 ; 46 
 3237 ; 1 франк. Франция ; 1960 ;  ; Cu-Ni ; XF ; 12 ; Sashka ; 21 
 3238 ; 2 шиллинга. Великобритания ; 1958 ;  ; Cu-Ni ; XF- ; 21 ; pentagr ; 41 
 3239 ; 5 гульденов. Нидерланды ; 1988 ;  ; Лат ; AU ; 42 ; Александр974 ; 59 
 3240 ; 2 1/2 гульдена. Нидерланды. 400-летие Утрехтской унии ; 1979 ;  ; Cu-Ni ; AU ; 23 ; v_bond ; 123 
 3241 ; 2 1/2 гульдена. Нидерланды. Свадьба ; 1960 ;  ; Cu-Ni ; AU ; 21 ; v_bond ; 220 
 3242 ; 1 гульден. Нидерланды. Свадьба ; 1960 ;  ; Cu-Ni ; AU ; 25 ; v_bond ; 213 
 3243 ; 1 гульден. Нидерланды ; 2001 ;  ; Cu-Ni ; AU ; 16 ; kornum ; 139 
 3244 ; 5 флоринов. Аруба ; 1995 ;  ; Cu-Ni ; AU ; 32 ; gdrg2 ; 177 
 3245 ; 2 1/2 флоринов. Аруба ; 1988 ;  ; Cu-Ni ; AU ; 13 ; smel ; 99 
 3246 ; 1 флорин. Аруба ; 2008 ;  ; Cu-Ni ; AU ; 20 ; SKeeper ; 78 
 3247 ; 50 центов. Арубая ; 1986 ;  ; Cu-Ni ; AU ; 13 ; trial ; 78 
 3248 ; 10 евро. Германия. 200 летие Братье Гримм ; 2012 ;  ; Cu-Ni ; AU ; 19 ; 🇷🇺Михаил ; 797 
 3249 ; 2 евро. Испания. Архитектурный ансамбль Эскориал ; 2013 ;  ; Би/м ; AU ; 22 ; pentagr ; 287 
 3250 ; 2 евро. Сан-Марино ; 2011 ;  ; Би/м ; AU ; 26 ; Изнурёнков ; 244 
 3251 ; 2 евро. Бельгия. 100 лет Международному женскому дню ; 2011 ;  ; Би/м ; AU ; 16 ; Legio ; 224 
 3252 ; 2 евро. Греция. 10 лет ведения наличного евро ; 2012 ;  ; Би/м ; AU ; 9 ; salim ; 255 
 3253 ; 1 найра. Нигерия ; 2006 ;  ; Би/м ; XF+ ; 15 ; SKeeper ; 62 
 3254 ; 2 найра. Нигерия ; 2006 ;  ; Би/м ; AU ; 15 ; SKeeper ; 81 
 3255 ; 1000 рупий. Индонезия ; 1996 ;  ; Би/м ; AU ; 32 ; gusar ; 135 
 3156 ; 5 крон. Швеция. 70 лет со дня рождения. В капсуле NGC ; 1952 ;  ; Ag ; MS 65 ; 38 ; GJZ ; 2061 
 3157 ; 5 франков. Швейцария. Цюрих ; 1872 ;  ; Ag ; VF ; 48 ; ПОЧЕМУ ; 7037 
 3158 ; 5 франков. Швейцария. Лозена ; 1876 ;  ; Ag ; XF- ; 62 ; VitorioVeneto ; 8917 
 3159 ; 20 франков. Швейцария.  Мост Дьявола ; 1994 ;  ; Ag ; XF ; 30 ; WikiLeaks ; 1311 
 3160 ; 20 франков. Швейцария.  Швейцарской ж/д ; 1997 ;  ; Ag ; AU ; 27 ; дед морос ; 1338 
 3161 ; 50 чентезимо. Италия ; 1919 ;  ; Cu-Ni ; VF+ ; 13 ; kergudu ; 92 
 3162 ; 2 шиллинга. Великобритания ; 1939 ;  ; Ag ; AU ; 51 ; manson ; 434 
 3163 ; 2 франка. Бельгия ; 1867 ;  ; Ag ; VF- ; 23 ; zemlyk2014 ; 347 
 3164 ; 1 флорин. Великобритания ; 1936 ;  ; Ag ; VF+ ; 47 ; banks ; 369 
 3165 ; 1 шиллинг. Новая Зеландия ; 1944 ;  ; Ag ; VF ; 60 ; dsp ; 516 
 3166 ; 6 пенсов. Новая Зеландия ; 1941 ;  ; Ag ; VF- ; 27 ; dsp ; 469 
 3167 ; 3 пенса. Новая Зеландия ; 1943 ;  ; Ag ; AU ; 28 ; RAPAN ; 261 
 3168 ; 1 крейцер. Нассау ; 1861 ;  ; Ag ; AU ; 33 ; GJZ ; 627 
 3169 ; 25 эре. Швеция ; 1949 ;  ; Ag ; VF ; 11 ; collector64 ; 55 
 3170 ; 6 пенсов. Великобритания ; 1902 ;  ; Ag ; F ; 11 ; vangog3 ; 136 
 3171 ; 2 марки. ФРГ ; 1951F ;  ; Cu-Ni ; XF ; 40 ; Александр007 ; 797 
 3172 ; 100 шиллингов (1 унция серебра). Сомали. Слоны ; 2014 ;  ; Ag ; Proof ; 11 ; miranda ; 1367 
 3173 ; 1,50 евро (1 унция серебра). Австрия. Венская филармония ; 2014 ;  ; Ag ; AU ; 13 ; grach75 ; 1530 
 3174 ; 1 доллар. Австралия. Коала ; 2014 ;  ; Ag ; Unc ; 16 ; 🇷🇺Михаил ; 1552 
 3175 ; 1 доллар. Австралия. Коала ; 2015 ;  ; Ag ; Unc ; 20 ; 🇷🇺Михаил ; 2346 
 3176 ; 50 центов. Австралия.Год козы ; 2015 ;  ; Ag ; Unc ; 20 ; Hamlet ; 969 
 3177 ; 1 доллар. Австралия. Кукабарра ; 2015 ;  ; Ag ; Unc ; 14 ; 🇷🇺Михаил ; 1552 
 3178 ; 1 доллар. США ; 2014 ;  ; Ag ; AU ; 33 ; AlexMartSpb ; 1518 
 3179 ; 1 унция серебра. Мексика ; 2014 ;  ; Ag ; AU ; 22 ; братья Гавс ; 1845 
 3180 ; 1 крона. Австрия ; 1915 ;  ; Ag ; AU ; 31 ; Hamlet ; 318 
 3181 ; 1 крона. Венгрия ; 1915 ;  ; Ag ; XF ; 29 ; F-VF ; 321 
 3182 ; 1 крона. Австрия ; 1915 ;  ; Ag ; XF+ ; 19 ; banks ; 217 
 3183 ; 1 крона. Австрия. 60 лет правления Франца Иосифа I ; 1908 ;  ; Ag ; VF-XF ; 48 ; maxxim ; 410 
 3184 ; 2 кроны. Австрия ; 1912 ;  ; Ag ; VF+ ; 19 ; maxxim ; 380 
 3185 ; 1 флорин. Австрия ; 1879 ;  ; Ag ; VF- ; 21 ; zemlyk2014 ; 351 
 3186 ; 1 флорин. Австрия ; 1879 ;  ; Ag ; VF+ ; 26 ; maxxim ; 727 
 3187 ; 20 крон. Словакия. Кирилл и Мефодий ; 1941 ;  ; Ag ; XF+ ; 21 ; Rober ; 602 
 3188 ; 5 крон. Чехословакия ; 1929 ;  ; Ag ; F+ ; 44 ; dima1-9-8-5 ; 159 
 3189 ; 10 крон. Чехословакия ; 1932 ;  ; Ag ; VF+ ; 40 ; dima1-9-8-5 ; 258 
 3190 ; 10 крон. Чехословакия. Ян Коменский ; 1957 ;  ; Ag ; VF-XF ; 45 ; нормировщик9 ; 404 
 3191 ; 50 крон. Словакия. 5 лет независимости ; 1944 ;  ; Ag ; XF+ ; 17 ; razum0610 ; 536 
 3192 ; 50 крон. Чехословакия. 3 года Словацкому восстанию ; 1947 ;  ; Ag ; XF+ ; 39 ; джон08 ; 509 
 3193 ; 100 крон. Чехословакия. 600-летие Карлова Университета в Праге ; 1948 ;  ; Ag ; XF+ ; 28 ; Rober ; 419 
 3194 ; 100 крон. Чехословакия. 30 лет независимости ; 1948 ;  ; Ag ; XF+ ; 24 ; dima1-9-8-5 ; 393 
