 5886 ; Акция США ; 1965 ;  ;  ;  ; 16 ; kostas ; 561 
 4103 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; XF ; 19 ; ReSeRVeD ; 247 
 4104 ; 200 марок. Финляндия ; 1958 ;  ; Ag ; XF+ ; 15 ; GoodDay ; 228 
 4105 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF+ ; 34 ; jef688 ; 219 
 4106 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 28 ; ReSeRVeD ; 201 
 4107 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; AU ; 29 ; Goldfinger ; 180 
 4108 ; 100 франков. Монако. 25-летие коронации принца Ренье III. В коробке ; 1974 ;  ; Ag ; Proof-Like ; 46 ; kostas ; 3162 
 4109 ; 1/2 кроны. Великобритания. В капсуле NGCA ; 1937 ;  ; Ag ; PF 65 ; 32 ; sssfff ; 1855 
 4110 ; 5 евро. Нидерланды. Михаил Адриансзон де Рюйтер. В буклете ; 2007 ;  ; Ag ; Proof ; 24 ; romario150 ; 915 
 4111 ; 10 евро. Финляндия. В буклете ; 2005 ;  ; Ag ; Unc ; 49 ; dsp ; 1152 
 4112 ; 5 евро. Австрия. Моцарт. В буклете ; 2006 ;  ; Ag ; Unc ; 27 ; gerber68 ; 532 
 4113 ; Плакета. Хоккей. Финляндия. Р-ры: 49 на 29мм ; 2011 ;  ; Br,позолота ; Proof-Like ; 36 ; dsp ; 1532 
 4114 ; 5 фунтов. Великобритания. Королева-мать. В буклете ; 2000 ;  ; Cu-Ni ; Unc ; 27 ; wünschen viel Glück ; 373 
 4115 ; 1 доллар. США. Джордж Вашингтон. Пластиковая упаковка ;  ;  ; Cu-Ni-Zn ; XF ; 19 ; мичман ; 363 
 4116 ; 2 злотых. Польша. Филин Пугач. В буклете ; 2005 ;  ; Al/Cu/Zn ; Unc ; 7 ; michael ; 168 
 4117 ; 5 долларов. Острова Кука. 500 лет открытия Америки. В конверте, с маркой ; 1991 ;  ; Cu-Ni ; AU ; 16 ; salim ; 286 
 4118 ; 5 марок. ФРГ. Отто Хан. В конверте, с маркой ; 1979G ;  ; Cu-Ni ; XF ; 12 ; aziya11 ; 201 
 4119 ; 5 марок. ФРГ. Феликс Бартольди. В конверте, с маркой ; 1984J ;  ; Cu-Ni ; XF ; 11 ; salim ; 202 
 4120 ; 5 марок. ФРГ. Фридрих дер Гроссе. В конверте, с маркой ; 1986F ;  ; Cu-Ni ; XF ; 7 ; aziya11 ; 170 
 4121 ; 5 марок. ФРГ. 150 лет Франкфуртскому парламенту. В конверте, с маркой ; 1973G ;  ; Ag ; AU ; 9 ; vadimn ; 359 
 4122 ; 5 марок. ФРГ. Райффайзен. В конверте, с маркой ; 1968J ;  ; Ag ; XF ; 8 ; salim ; 338 
 4123 ; 5 марок. ФРГ. Альберт Швейтцер. В конверте, с маркой ; 1975G ;  ; Ag ; AU ; 8 ; vadimn ; 379 
 4124 ; 5 марок. ФРГ. Гриммельсгаузен. В конверте, с маркой ; 1976D ;  ; Ag ; XF ; 14 ; aziya11 ; 359 
 4125 ; 5 марок. ФРГ. Год защиты европейских памятников. В конверте, с маркой ; 1975F ;  ; Ag ; AU ; 12 ; vesta78 ; 328 
 4126 ; 1 крона. Великобритания. Принц Уильямс и принцесса Диана. В буклете ; 1981 ;  ; Cu-Ni ; Unc ; 15 ; buynyi76 ; 363 
 4127 ; Набор монет США: 1 доллар, 1/2 доллара (2шт). В коробке,с сертификатом ; 1993 ;  ; Ag ; Proof ; 23 ; Dave ; 1926 
 4128 ; Набор монет Словении в буклете: 3, 2,1 евро, 50,20,10,5,2,1 евроцентов (10шт) ; 2012 ;  ; Латунь,Cu/St,Би ; AU ; 32 ; dimass70 ; 929 
 4129 ; Набор монет ЕВРОЦЕНТОВ: 2,1 евроцент (24шт) + жетон. Упаковка ; 1999-2002 ;  ; Cu/St,Cu-Ni ; Unc ; 21 ; viktor2205 ; 459 
 4130 ; Набор монет Финляндии, Норвегии, Швеции: 2 евро, 5,1 крон + жетон (Ag) (5шт). Буклет ; 2005,2206 ;  ; Ag,Би/м,Cu-Ni ; Proof/Unc ; 17 ; dsp ; 739 
 4131 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (5шт) + жетон. Буклет ; 1995 ;  ; Al/Br,Cu-Ni,Би/ ; Unc ; 18 ; dsp ; 561 
 4132 ; Набор монет Словакии: 10,5,2,1 крона, 50 хеллеров (5шт) + жетон. Буклет ; 2008 ;  ; Al/Br,Cu-Ni,Би/ ; Unc ; 11 ; boroda ; 340 
 4133 ; Набор монет Испании: 2,1 евро, 50,20,10,5,2,1 евроцентов (9шт). Буклет ; 2009 ;  ; Би/м,Лат,cu/St ; Unc ; 14 ; ValZay ; 408 
 4134 ; Набор монет Финляндии: 2,1 евро, 50,20,10,5,2,1 евроцентов (9шт). Буклет ; 2006 ;  ; Би/м,Лат,cu/St ; Unc ; 28 ; dimass70 ; 1022 
 4135 ; Набор монет Кипра: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2008 ;  ; Би/м,Лат,cu/St ; AU ; 16 ; ValZay ; 513 
 4136 ; Набор монет Словакии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) + жетон. Буклет ; 2009 ;  ; Ag,Би,Лат,cu/St ; Unc ; 40 ; dimass70 ; 665 
 4137 ; Набор монет Австрии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Буклет ; 2008 ;  ; Би/м,Лат,cu/St ; AU ; 18 ; dimass70 ; 561 
 4138 ; Набор монет Мальты: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2008 ;  ; Би/м,Лат,cu/St ; AU ; 24 ; viktor2205 ; 659 
 4139 ; Набор монет Италии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Упаковка ; 2002 ;  ; Би/м,Cu/St,лату ; Unc ; 34 ; мичман ; 827 
 4140 ; Набор монет Папуа-Новой Гвинеи: 1 кина, 20,10,5,2,1 тоэа (6шт). Упаковка, буклет ; 2004-2006 ;  ; Cu-Ni, Cu ; AU ; 15 ; Алек ; 453 
 4141 ; Набор монет Соломоновых о-в: 1 доллар, 50,20,10,5,2,1 центов (7шт). Упаковка, буклет ; 2005 ;  ; Cu-Ni, Cu ; AU ; 19 ; Алек ; 513 
 4142 ; Набор монет Гибралтара: 1 пенни, 20,10,5,2 пенсов (5шт) ; 1995-1997 ;  ; Cu-Ni, Cu ; AU ; 29 ; viktor2205 ; 281 
 4143 ; Лот монет Финляндии: 5,2,1 евроцентов (3шт). Буклет ; 2007 ;  ; Cu/St ; AU ; 50 ; viktor2205 ; 302 
 4144 ; Набор монет Монако в буклете: 2,1 евро, 50,20,10 евроцентов (5шт) ; 2002 ;  ; Латунь,Би/м ; Unc ; 12 ; wünschen viel Glück ; 2040 
 4145 ; Набор монет Болгарии: 1 лев, 50,20,10,5,2,1 стотинок (7шт). В буклете ; 1999-2002 ;  ; Cu-Ni,Лат,Би/м ; AU ; 13 ; ValZay ; 306 
 4146 ; Набор монет Египта (Сокровища фараонов): 1 фунт (10шт). В коробке, с сертификатом 2000 ; 2008 ;  ; Би/м ; AU ; 32 ; Sasha921 ; 1530 
 4147 ; Набор монет Канады (История авиации): 25 центов (10шт). В коробке, с сертификатом. Тираж 2000шт ; 2007-2009 ;  ; Ni/St ; AU ; 39 ; jugla ; 2805 
 4148 ; Набор монет Великобритании (Титаник): 1/2 пенни (10шт). В коробке, с сертификатом ; 1962-1963 ;  ; Br ; AU ; 39 ; Молот ; 1938 
 4149 ; Набор монет Китая (Империя Китай): 1 юань (10шт). В коробке, с сертификатом. Тираж 700шт ;  ;  ; Cu-Ni ; AU ; 41 ; texas125rus ; 1275 
 4150 ; Набор монет Финляндии: 5,1 марка, 50,20,10,5,1 пенни (7шт) ; 1976 ;  ; Al/Br,Al,Cu ; AU ; 15 ; viktor2205 ; 306 
 4151 ; Набор монет Финляндии: 5,1 марка, 50,10,5,1 пенни (6шт). Пластиковая упаковка ; 1987 ;  ; Al/Br,Cu-Ni,Al ; AU ; 14 ; LVIMU ; 357 
 4052 ; 5 злотых. Польша. Рыбак с сетью ; 1973 ;  ; Al ; XF ; 36 ; valent77 ; 308 
 4053 ; 2 злотых. Польша ; 1958 ;  ; Al ; VF ; 17 ; MDV ; 104 
 4054 ; 1 злотыx. Польша ; 1988 ;  ; Al ; VF-XF ; 7 ; СЁМА ; 60 
 4055 ; 2 кроны. Дания. Кристиан Х ; 1925 ;  ; Латунь ; VF- ; 11 ; SadKo ; 102 
 4056 ; 1 крона. Дания. Кристиан Х ; 1926 ;  ; Латунь ; VF ; 7 ; SadKo ; 104 
 4057 ; 25 эре. Дания. Кристиан Х ; 1926 ;  ; Cu/Ni ; VF+ ; 13 ; bondars ; 102 
 4058 ; 5 эре. Дания. Кристиан Х ; 1930 ;  ; Вr ; VF+ ; 5 ; SadKo ; 28 
 4059 ; 1 доллар. Канада. 125-летие Парламента (1867-1992) ; 1992 ;  ; St/Br ; AU ; 29 ; v_bond ; 127 
 4060 ; 50 центов. Канада ; 1988 ;  ; Ni ; AU ; 8 ; СВл ; 43 
 4061 ; 25 центов. Канада ; 1989 ;  ; Ni ; Proof ; 3 ; Drill ; 130 
 4062 ; 10 песо. Новый Уругвай. Пума ; 2011 ;  ; Би/м ; AU ; 13 ; LEXAI ; 115 
 4063 ; 5 песо. Новый Уругвай. Нанду обыкновенный ; 2011 ;  ; Латунь ; AU ; 14 ; sparrow ; 44 
 4064 ; 2  песо. Новый Уругвай. Капибара, водосвинка ; 2011 ;  ; Латунь ; AU ; 14 ; sparrow ; 44 
 4065 ; 1 песо. Новый Уругвай. Девятипоясный броненосец ; 2011 ;  ; Латунь ; AU ; 7 ; michael ; 36 
 4066 ; 50 сантимов. Гаити. Шарлеман Перальт, национальный герой ; 1991 ;  ; Cu/Ni ; AU ; 17 ; alskr ; 26 
 4067 ; 20 сантимов. Гаити. Шарлеман Перальт, национальный герой ; 1995 ;  ; Cu/Ni ; AU ; 8 ; alskr ; 33 
 4068 ; 5 сантимов. Гаити. Шарлемань Перальт, национальный герой ; 2007 ;  ; Cu/Ni ; AU ; 17 ; alskr ; 26 
 4069 ; 5 гурдов. Гаити. Генералы, национальные герои ; 2007 ;  ; St/Латунь ; AU ; 11 ; alskr ; 57 
 4070 ; 1  гурд. Гаити. Крепость на холме ; 2009 ;  ; St/Латунь ; AU ; 12 ; Asa ; 175 
 4071 ; 2 кины. Папуа Новая Гвинея. 35 лет Национальному Банку ; 2008 ;  ; Би/м ; AU ; 27 ; korshun-777 ; 90 
 4072 ; 1 кина. Папуа Новая Гвинея. Два гребнистых (морских) крокодила ; 2004 ;  ; St-Ni ; AU ; 12 ; alskr ; 87 
 4073 ; 20 тоэ. Папуа Новая Гвинея. Птица Казуар-мурук ; 2005 ;  ; St-Ni ; AU ; 16 ; korshun-777 ; 90 
 4074 ; 10 тоэ. Папуа Новая Гвинея. Пятнистый кускус ; 2006 ;  ; St-Ni ; AU ; 12 ; alskr ; 82 
 4075 ; 5 рупий. Сейшелы. Маниоковая пальма ; 2010 ;  ; Cu/Ni ; XF ; 22 ; michael ; 50 
 4076 ; 1 рупия. Сейшелы. Океанская раковина ; 2010 ;  ; Cu/Ni ; XF+ ; 4 ; solomon1973 ; 28 
 4077 ; 25 центов. Сейшелы. Черный попугай на ветке ; 2007 ;  ; Cu/Ni ; XF+ ; 5 ; Volodya_Rus ; 23 
 4078 ; 5 франков. Катанга. Южная провинция Бельгийского Конго ; 1961 ;  ; Вr ; VF+ ; 13 ; jur77 ; 310 
 4079 ; 1 франк. Конго.  Лев и черепаха ; 2002 ;  ; Латунь ; AU ; 9 ; michael ; 53 
 4080 ; 1 шиллинг. Сомали. Ягненок ; 1984 ;  ; St-Ni ; VF-XF ; 9 ; vc57 ; 92 
 4081 ; 50 центов. Сомали.  Кукуруза, апельсины и колосья пшеницы ; 1984 ;  ; St-Ni ; XF- ; 13 ; Скрудж ; 45 
 4082 ; 1/4 динара. Ливия. Всадник на лошади ; 2001/2002 ;  ; Латунь ; XF+ ; 19 ; Dahan ; 99 
 4083 ; 1/2 динара. Ливия. Всадник на лошади ; 2004 ;  ; Би/м ; AU ; 11 ; Стрепет ; 92 
 4084 ; 100 дирхамов. Ливия. Всадник на лошади ; 1979 ;  ; Cu-Ni ; AU ; 9 ; sparrow ; 37 
 4085 ; 50 дирхамов. Ливия. Всадник на лошади ; 1979  1979 ;  ; Cu-Ni ; AU ; 10 ; rik ; 38 
 4086 ; 1 вона. КНДР. Дворец ; 1987 ;  ; Al ; AU ; 21 ; jur77 ; 105 
 4087 ; 1/2 чона. КНДР. Всадник в лучах солнца ; 1978 ;  ; Al ; AU ; 28 ; jur77 ; 103 
 4088 ; 1/4 доллара. США. Штат Вирджиния. Корабли Susan Constant, Godspeed, Discovery ; 2000 ;  ; Cu-Zn-Ni ; XF ; 10 ; sparrow ; 35 
 4089 ; 1/4 доллара. США. Штат Род-Айленд. Яхта в заливе Наррагансетт на  фоне автомобильного моста ; 2001 ;  ; Cu-Zn-Ni ; XF ; 9 ; Andy.Andr ; 38 
 4090 ; 1/4 доллара. США. Штат Мэн.  Пемаквидкский маяк и парусный корабль ; 2003 ;  ; Cu-Zn-Ni ; AU ; 18 ; Andy.Andr ; 37 
 4091 ; 1/4 доллара. США. Штат Нью-Джерси. «Crossroads of the Revolution». Фрагмент картины Э. Лойце «Вашингтон пересекает Делавэр» ; 1999 ;  ; Cu-Zn-Ni ; XF ; 14 ; sparrow ; 26 
 4092 ; 1/4 доллара. США. Штат Северная Каролина. Первый полет. Аэроплан «Флайер-1», Уилбур и Орвилл Райт ; 2001 ;  ; Cu-Zn-Ni ; XF ; 8 ; Атлантик ; 31 
 4093 ; 1/4 доллара. США.  Штат Западная Виржджиния. Мост через ущелье Нью Ривер ; 2005 ;  ; Cu-Zn-Ni ; XF+ ; 8 ; Атлантик ; 38 
 4094 ; 1/4 доллара. США. Штат Орегон. Озеро Крейтер ; 2005 ;  ; Cu-Zn-Ni ; XF ; 14 ; sparrow ; 41 
 4095 ; 1/4 доллара. США. Штат Алабама. "Дух смелости". Портрет Элен Келлер и надпись и шрифтом Брайля ; 2003 ;  ; Cu-Zn-Ni ; XF ; 6 ; 542 ; 36 
 4096 ; 1/4 доллара. США. Штат Мериленд. «The Old Line State». Купол здания парламента и ветки белого дуба ; 2000 ;  ; Cu-Zn-Ni ; XF+ ; 8 ; sparrow ; 22 
 4097 ; 1/4 доллара. США. Штат Пенсильвания. «Virtue, Liberty, Independence». Статуя «Содружество наций», контуры штата, замковый камень ; 1999 ;  ; Cu-Zn-Ni ; AU ; 10 ; 542 ; 48 
 4098 ; 1/4 доллара. США. Штат Нью-Йорк. «Gateway to Freedom». Статуя Свободы, одиннадцать звёзд, контуры штата, реки Гудзон, канала Эри ; 2001 ;  ; Cu-Zn-Ni ; XF ; 16 ; sparrow ; 26 
 4099 ; 1/4 доллара. США. Штат Пенсильвания. Штат Массачусетс. «The Bay State». Статуя Минитмен, контуры штата ; 2000 ;  ; Cu-Zn-Ni ; XF ; 12 ; sparrow ; 26 
 4100 ; 1/4 доллара. США. Штат Нью-Хемпшир. «Live Free or Die» - девиз штата. Старик-гора и  девять звёзд ; 2000 ;  ; Cu-Zn-Ni ; XF ; 6 ; michael ; 22 
 4101 ; 1/4 доллара. США. Штат Кентукки. «My Old Kentucky Home» - гимн штата. Скаковая Лошадь ; 2001 ;  ; Cu-Zn-Ni ; XF- ; 7 ; Атлантик ; 22 
 4002 ; 2 лева. Болгария. Космос ; 1988 ;  ; Cu-Ni ; Proof ; 10 ; jur77 ; 100 
 4003 ; 10 лева. Болгария. 100 лет освобождения Болгарии - Шипка ; 1978 ;  ; Ag ; Proof-Like ; 19 ; lsp25 ; 975 
 4004 ; 20 лева. Болгария ; 1989 ;  ; Cu-Ni ; Proof ; 14 ; vb96 ; 159 
 4005 ; 25 стотинок. Болгария ; 1951 ;  ; Cu-Ni ; VF ; 14 ; коллега ; 128 
 4006 ; 50 стотинок. Болгария. Универсиада ; 1977 ;  ; Cu-Ni ; VF+ ; 11 ; Komod ; 61 
 4007 ; 50 гирш. Судан. ФАО ; 1972 ;  ; Cu-Ni ; XF- ; 15 ; элли ; 153 
 4008 ; 1 паанга. Тонга. ФАО ; 1975 ;  ; Cu-Ni ; AU ; 21 ; banks ; 360 
 4009 ; 1 лек. Албания ; 1930 ;  ; Ni ; VF- ; 12 ; Sterh ; 79 
 4010 ; 1000 метикайш. Мозамбик ; 1994 ;  ; Cu-Ni ; VF+ ; 10 ; GoodDay ; 59 
 4011 ; 10 куруш. Турция ; 1937 ;  ; Cu-Ni ; VF+ ; 15 ; Sterh ; 75 
 4012 ; 1 шиллинг. Британская Восточная Африка ; 1952 ;  ; Cu-Ni ; VF-XF ; 27 ; Olegas ; 196 
 4013 ; 5 евро. Финляндия. 90 лет независимости Финляндии ; 2007 ;  ; Би/м ; AU ; 37 ; rik ; 317 
 4014 ; 5 евро. Финляндия. Чемпионат мира по хоккею на льду 2012 в Стокгольме ; 2012 ;  ; Би/м ; AU ; 14 ; buynyi76 ; 310 
 4015 ; 3 евро. Словения. Любляна-столица книги ; 2010 ;  ; Би/м ; AU ; 69 ; rik ; 152 
 4016 ; 3 евро. Словения. Первая Олимпийская медаль ; 2012 ;  ; Би/м ; AU ; 30 ; Nik74 ; 251 
 4017 ; 2 евро. Германия. Мекленбург — Передняя Померания ; 2007 ;  ; Би/м ; XF ; 25 ; gavrosh ; 179 
 4018 ; 2 евро. Бельгия. Серия «10 лет Экономическому и валютному союзу» ; 2009 ;  ; Би/м ; XF ; 36 ; MaxiMaxi ; 142 
 4019 ; 2 евро. Бельгия. 100 лет Международному женскому дню ; 2011 ;  ; Би/м ; AU ; 44 ; Sky2 ; 124 
 4020 ; 2 евро. Словакия. 20 лет формирования Вишеградской группы ; 2011 ;  ; Би/м ; AU ; 27 ; kostja1111 ; 168 
 4021 ; 2 евро. Словения. 100 лет со дня рождения Франца Розмана ; 2011 ;  ; Би/м ; AU ; 12 ; Sky2 ; 124 
 4022 ; 2 евро. Словакия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 47 ; Sky2 ; 159 
 4023 ; 2 евро. Финляндия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 31 ; Sky2 ; 115 
 4024 ; 2 евро. Австрия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 39 ; Sky2 ; 159 
 4025 ; 2 евро. Словения "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 15 ; Sky2 ; 144 
 4026 ; 2 евро. Германия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 13 ; Sky2 ; 143 
 4027 ; 2 евро. Германия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; XF ; 31 ; wünschen viel Glück ; 114 
 4028 ; 2 евро. Франция "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; XF ; 9 ; MaxiMaxi ; 144 
 4029 ; 2 евро. Люксембург. 100 лет со дня смерти Великого герцога Люксембургского ; 2012 ;  ; Би/м ; AU ; 46 ; наташа2712 ; 121 
 4030 ; 2 евро. Германия. Замок Нойшванштайн ; 2012 ;  ; Би/м ; AU ; 25 ; Sky2 ; 159 
 4031 ; 2 евро. Германия. Северная Вестфалия ; 2011F ;  ; Би/м ; XF+ ; 20 ; markvit ; 159 
 4032 ; 2 евро. Италия. Турин ; 2006 ;  ; Би/м ; XF+ ; 15 ; rik ; 128 
 4033 ; 2 евро. Германия. Бремен ; 2010D ;  ; Би/м ; XF ; 22 ; markvit ; 144 
 4034 ; 2 евро. Финляндия. 200 лет ; 2009 ;  ; Би/м ; XF ; 19 ; MaxiMaxi ; 144 
 4035 ; 1 цент. Канада ; 1907 ;  ; Cu ; VF- ; 13 ; wolikaz ; 145 
 4036 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 4037 ; 25 новых пенсов. Великобритания. 80 лет королеве ; 1980 ;  ; Cu-Ni ; AU ; 7 ; buynyi76 ; 230 
 4038 ; 5 рупий. Пакистан. 50 лет ООН ; 1995 ;  ; Br ; XF ; 22 ; buynyi76 ; 231 
 4039 ; 5 шиллингов. Южная Африка ; 1960 ;  ; Ag ; XF ; 18 ; pref ; 587 
 4040 ; 20 лева. Болгария. Климент Охридский ; 1988 ;  ; Ag ; Proof ; 15 ; vasek ; 360 
 4041 ; 200 крон. Словакия. Паровоз ; 1998 ;  ; Ag ; AU ; 21 ; Ясер ; 717 
 4042 ; 200 форинтов. Венгрия ; 1978 ;  ; Ag ; AU ; 22 ; vicnic ; 871 
 4043 ; 25 песет. Испания. Летние Олимпийские игры 1992 в Барселоне ; 1990 ;  ; Ni-Br ; XF ; 8 ; ipax ; 58 
 4044 ; 25 песет. Испания. Олимпийские игры 1992 в Барселоне. Король Хуан Карлос I ; 1990 ;  ; Ni-Br ; XF ; 5 ; Volodya_Rus ; 55 
 4045 ; 25 песет. Испания. Золотая башня в Севильи - Торре дель Оро ; 1992 ;  ; Ni-Br ; XF ; 6 ; sparrow ; 24 
 4046 ; 25 песет. Испания.  Канарские острова - 500 лет с года завоевания ; 1994 ;  ; Ni-Br ; XF ; 5 ; Volodya_Rus ; 56 
 4047 ; 25 песет. Испания. Графство Кастилия и Леон - 475 лет восстанию ; 1995 ;  ; Ni-Br ; XF+ ; 9 ; ipax ; 51 
 4048 ; 25 песет. Испания. Кастилия-ла-Манча. Дон Кихот и ветряная мельница ; 1996 ;  ; Сu-Zn-Ni ; AU ; 5 ; v_bond ; 58 
 4049 ; 25 песет. Испания. Мелилья. 500 лет - испанский анклав на территории Марокко ; 1997 ;  ; Латунь ; AU ; 5 ; v_bond ; 58 
 4050 ; 10 злотых. Польша. Болеслав Прус (1847-1912) ; 1977 ;  ; Cu/Ni ; XF ; 9 ; MDV ; 167 
 4051 ; 20 злотых. Польша.  Марцелий Новотко ( (1893-1942) ; 1976 ;  ; Cu/Ni ; XF ; 9 ; СЁМА ; 162 
 3952 ; 5 центов. США ; 2006 ;  ; Cu-Ni ; XF ; 7 ; Sam ; 26 
 3953 ; 10 хеллеров. Австрия ; 1894 ;  ; Cu-Ni ; VF-XF ; 6 ; ursus ; 89 
 3954 ; 10 сантимов. Франция ; 1928 ;  ; Cu-Ni ; XF ; 7 ; av ; 29 
 3955 ; 5 сантимов. Бельгия ; 1906 ;  ; Cu-Ni ; VF ; 13 ; av ; 50 
 3956 ; 50 песет. Испания ; 1990 ;  ; Cu-Ni ; VF-XF ; 10 ; xct ; 30 
 3957 ; 2 шиллинга 6 пенсов. Ирландия ; 1963 ;  ; Cu-Ni ; VF ; 15 ; vb96 ; 99 
 3958 ; 10 филлеров. Венгрия ; 1894 ;  ; Cu-Ni ; XF- ; 6 ; ursus ; 44 
 3959 ; 10 франков. Люксембург ; 1971 ;  ; Cu-Ni ; VF-XF ; 5 ; Anatol435 ; 48 
 3960 ; 10 пиастров. Египет ; 1979 ;  ; Cu-Ni ; VF ; 10 ; GoodDay ; 57 
 3961 ; 20 пенсов. Гибралтар ; 2000 ;  ; Cu-Ni ; VF-XF ; 7 ; Александр007 ; 51 
 3962 ; 25 сантимов. Франция ; 1903 ;  ; Cu-Ni ; F-VF ; 15 ; Kampfer ; 79 
 3963 ; 20 центов. Свазиленд ; 1981 ;  ; Cu-Ni ; XF ; 9 ; viktor2205 ; 100 
 3964 ; 1 шиллинг. Восточная Африка ; 1948 ;  ; Cu-Ni ; XF ; 23 ; Drill ; 236 
 3965 ; 1 лира. Ватикан ; 1924 ;  ; Cu-Ni ; VF ; 6 ; fedor880v ; 65 
 3966 ; 5 крон. Дания ; 1972 ;  ; Cu-Ni ; XF- ; 7 ; asternox ; 58 
 3967 ; 1 франк. Франция ; 1988 ;  ; Cu-Ni ; XF ; 6 ; Враг ; 16 
 3968 ; 1 шиллинг. Кения ; 2005 ;  ; Cu-Ni ; XF ; 4 ; Sam ; 28 
 3969 ; 200 эскудо. Португалия. 500 лет открытия Америки ; 1992 ;  ; Cu-Ni ; AU ; 5 ; Kampfer ; 114 
 3970 ; 1/2 кроны. Великобритания ; 1961 ;  ; Cu-Ni ; VF+ ; 6 ; КовалевС ; 42 
 3971 ; 1/2 доллара. США ; 1976D ;  ; Cu-Ni ; XF- ; 5 ; pac262 ; 51 
 3972 ; 20 франков. Монако ; 1947 ;  ; Cu-Ni ; XF ; 13 ; Sterh ; 104 
 3973 ; 1/4 доллара. США ; 1976D ;  ; Cu-Ni ; XF ; 10 ; pac262 ; 34 
 3974 ; 50 центов. Мальта ; 1972 ;  ; Cu-Ni ; VF-XF ; 12 ; d-master ; 71 
 3975 ; 1 доллар. Зимбабве ; 1980 ;  ; Cu-Ni ; VF+ ; 4 ; t_v_v ; 28 
 3976 ; 100 рейс. Бразилия ; 1896 ;  ; Cu-Ni ; VF- ; 7 ; jur77 ; 107 
 3977 ; 200 песет. Испания ; 1987 ;  ; Cu-Ni ; XF- ; 6 ; Sam ; 29 
 3978 ; 100 франков. Франция ; 1957 ;  ; Cu-Ni ; XF- ; 13 ; solder13 ; 204 
 3979 ; 1 шиллинг. Ирландия ; 1963 ;  ; Cu-Ni ; VF ; 7 ; Враг ; 58 
 3980 ; 50 писатров. Ливан ; 1969 ;  ; Cu-Ni ; XF ; 5 ; Sam ; 55 
 3981 ; 50 пфеннигов. Веймар ; 1928A ;  ; Cu-Ni ; VF ; 15 ; Jauho ; 170 
 3982 ; 200 рейс. Бразилия ; 1918 ;  ; Cu-Ni ; VF ; 13 ; vc57 ; 128 
 3983 ; 5 центов. Нидерландские Антиллы ; 1979 ;  ; Cu-Ni ; VF+ ; 7 ; t_v_v ; 26 
 3984 ; 5 сен. Бруней ; 1967 ;  ; Cu-Ni ; XF ; 10 ; Александр007 ; 75 
 3985 ; 25 центов. Нидерландские Антиллы ; 2010 ;  ; Cu-Ni ; AU ; 7 ; Sam ; 35 
 3986 ; 2 лиры. Италия ; 1923 ;  ; Cu-Ni ; VF+ ; 7 ; СТРЕКОЗА ; 89 
 3987 ; 50 центов. Кипр ; 2004 ;  ; Cu-Ni ; XF+ ; 12 ; sparrow ; 35 
 3988 ; 25 центов. Канада ; 1973 ;  ; Cu-Ni ; VF-XF ; 8 ; t_v_v ; 41 
 3989 ; 1/2 пенни. Ирландия ; 1964 ;  ; Br ; AU ; 12 ; Враг ; 143 
 3990 ; 1/12 шиллинга. Джерси ; 1945 ;  ; Br ; AU ; 21 ; Sky2 ; 126 
 3991 ; 1 цент. Гон-Конг ; 1934 ;  ; Br ; VF-XF ; 9 ; Olegas ; 104 
 3992 ; 20 рейс. Португалия ; 1892 ;  ; Br ; F-VF ; 10 ; lestes ; 160 
 3993 ; 1 скиллинг. Дания ; 1812 ;  ; Br ; VF-XF ; 17 ; banks ; 692 
 3994 ; 5 сантимов. Франция ; 1897 ;  ; Br ; VF- ; 7 ; vesta78 ; 53 
 3995 ; 1/4 пенни. Южная Африка ; 1955 ;  ; Br ; VF ; 8 ; pac262 ; 67 
 3996 ; 1 грошен. Австрия ; 1925 ;  ; Br ; VF+ ; 11 ; advokatx ; 80 
 3997 ; 1 пенни. Финляндия ; 1924 ;  ; Br ; AU ; 7 ; mishael07 ; 43 
 3998 ; 1 цент. США ; 1908 ;  ; Br ; VF ; 7 ; Kampfer ; 68 
 3999 ; 1 сантим. Латвия ; 1935 ;  ; Br ; XF ; 40 ; musik ; 316 
 4000 ; 20 лепт. Греция ; 1969 ;  ; Al ; AU ; 8 ; Скрудж ; 57 
 4001 ; 10 лева. Болгария. Космос ; 1979 ;  ; Ag ; XF+ ; 30 ; М25РУБЛЕЙ ; 647 
