 4827 ; Бона иностранная. Дания. 1 крона ; 1916 ;  ;  ;  ; 23 ; спарта ; 226 
 2997 ; 10 марок. ФРГ. 150 лет со дня рождения Вильгельма Конрада Рентгена. 100 лет рентгеновским лучам ; 1995D ;  ; Ag ; AU ; 7 ; Aleks72 ; 510 
 2998 ; 5 марок. ФРГ. 25 лет Конституционному закон ; 1974F ;  ; Ag ; AU ; 20 ; Aleks72 ; 501 
 2999 ; 5 марок. ФРГ ; 1974G ;  ; Ag ; XF ; 21 ; alexda777 ; 305 
 3000 ; 5 марок. ФРГ. 225 лет со дня смерти Бальтазара Ньюманна ; 1978F ;  ; Ag ; AU ; 21 ; kichir ; 469 
 3001 ; Шиллинг. Великобритания ; 1743 ;  ; Ag ; XF- ; 47 ; Harder ; 6222 
 3002 ; 1 доллар. США. Морган ; 1881 S ;  ; Ag ; AU ; 35 ; ddv1981 ; 2430 
 3003 ; 1 доллар. США. Морган ; 1886 ;  ; Ag ; AU ; 35 ; АЛЬБЕРТ ; 2066 
 3004 ; 1 доллар. США. Морган ; 1888 ;  ; Ag ; XF+ ; 9 ; caiman67 ; 1900 
 3005 ; 1 доллар. США. Морган ; 1900 ;  ; Ag ; XF+ ; 12 ; Вилкофф ; 1938 
 3006 ; 5 лир. Италия ; 1874 ;  ; Ag ; VF ; 38 ; fillin ; 999 
 3007 ; 5 франков. Швейцария ; 1939В ;  ; Ag ; AU ; 37 ; Flagman ; 1156 
 3008 ; 100 крон. Чехословакия. Юбилей 70 лет Сталину ; 1949 ;  ; Ag ; VF-XF ; 17 ; vitapool ; 666 
 3009 ; 100 крон. Чехословакия. 150-летие со дня смерти Карела Гинека Махи ; 1986 ;  ; Ag ; AU ; 12 ; hr-kot ; 429 
 3010 ; 50 крон. Чехословакия. 150-летие железной дороги Браслау-Брно ; 1989 ;  ; Ag ; AU ; 9 ; alexpakh ; 388 
 3011 ; 100 крон. Чехословакия. 100-летие со дня рождения Карла Маркса ; 1983 ;  ; Ag ; AU ; 33 ; страус ; 837 
 3012 ; 6 пенсов. Австралия ; 1950 ;  ; Ag ; VF-XF ; 20 ; caiman67 ; 156 
 3013 ; 1 франк. Бельгия. Леопольд II ; 1909 ;  ; Ag ; VF- ; 15 ; av ; 357 
 3014 ; 50 сентесими. Италия ; 1867 ;  ; Ag ; VF ; 11 ; alexnn ; 306 
 3015 ; 50 сентимес. Тунис ; 1916А ;  ; Ag ; VF+ ; 22 ; кве ; 410 
 3016 ; 500 квача. Замбия. Олимпийские игры в Мюнхине в 1972 ; 2002 ;  ; Ag ; Proof ; 21 ; potapov0 ; 835 
 3017 ; 1 доллар. США. Эйзенхауер ; 1972S ;  ; Ag ; Proof ; 24 ; ddv1981 ; 797 
 2918 ; 5000 вон. Южная Корея. XXIV Олимпиада ; 1988 ;  ; Ag ; Proof ; 21 ; ppi ; 680 
 2919 ; 1 песо. Сальвадор. ; 1911 ;  ; Ag ; VF+ ; 41 ; ВЯЗ ; 2001 
 2920 ; 1 песо. Гватемала ; 1894 ;  ; Ag ; VF-XF ; 51 ; ВЯЗ ; 1631 
 2921 ; 25 рупий. Сейшельские острова. Олимпийские игры ; 1993 ;  ; Ag ; Proof ; 15 ; potapov0 ; 1300 
 2922 ; 250 руфий. Мальдивы. Олимпийские игры ; 1993 ;  ; Ag ; Proof ; 24 ; potapov0 ; 1381 
 2923 ; 10 тала. Самоа и Сисифо. Олимпийские игры. Метание ядра ; 1992 ;  ; Ag ; Proof ; 31 ; potapov0 ; 1300 
 2924 ; 20 рублей. Беларусь. Теннис ; 2005 ;  ; Ag ; Proof ; 25 ; pol75 ; 1224 
 2925 ; 10 злотых. Польша ; 1939 ;  ; Ag ; VF ; 48 ; parmezan ; 789 
 2926 ; 10 лат. Латвия. 800 лет Риге ; 1997 ;  ; Ag ; Proof ; 60 ; ddv1981 ; 1717 
 2927 ; 1 лат. Латвия. ФИФА ; 2004 ;  ; Ag ; Proof ; 25 ; potapov0 ; 1299 
 2928 ; 1 лат. Латвия. 500 лет Рождеству ; 2009 ;  ; Ag ; Proof ; 35 ; 1177 ; 1343 
 2929 ; 1 лат. Латвия ; 2010 ;  ; Ag ; Proof ; 26 ; D-503 ; 767 
 2930 ; 2 лата. Латвия ; 1925 ;  ; Ag ; VF+ ; 10 ; Ритм ; 302 
 2931 ; 2 лата. Латвия ; 1926 ;  ; Ag ; VF+ ; 9 ; caiman67 ; 281 
 2932 ; 50 сентимов. Франция ; 1867 ;  ; Ag ; F-VF ; 28 ; alexnn ; 271 
 2933 ; 1 дайм. США ; 1902 ;  ; Ag ; VF+ ; 47 ; RusScat ; 713 
 2934 ; 5 сентимов. Франция ; 1854 ;  ; Cu ; VF ; 47 ; $$$ ; 250 
 2935 ; 3 пфеннига. Пруссия ; 1846A ;  ; Cu ; VF+ ; 22 ; voldemar56 ; 173 
 2936 ; 10 сентимов. Франция ; 1897A ;  ; Cu ; VF- ; 12 ; voldemar56 ; 114 
 2937 ; 1/2 пенни. Великобритания ; 1799 ;  ; Cu ; F ; 28 ; WikiLeaks ; 222 
 2938 ; 2 кроны. Эстония. 300 лет университету Тарту ; 1932 ;  ; Ag ; XF ; 32 ; Al75 ; 2244 
 2939 ; 5 франков. Франция ; 1806 ;  ; Ag ; F-VF ; 58 ; zelya ; 4161 
 2940 ; 5 корон. Венгрия ; 1907 ;  ; Ag ; VF- ; 26 ; ddv1981 ; 1010 
 2941 ; 1 доллар. США ; 1923 ;  ; Ag ; XF- ; 27 ; Алек ; 1326 
 2942 ; 5 крон. Австрия ; 1909 ;  ; Ag ; VF- ; 25 ; vituzik ; 996 
 2943 ; 5 корон. Венгрия ; 1907 ;  ; Ag ; VF- ; 32 ; Башенка ; 1073 
 2944 ; 1 дайм. США ; 1874 ;  ; Cu ; VF-XF ; 32 ; кве ; 1836 
 2945 ; 1 пиастр. Французский Индо-Китай ; 1908 ;  ; Ag ; VF- ; 50 ; voldemar56 ; 1391 
 2946 ; 1 доллар. Канада. Британская Колумбия ; 1971 ;  ; Ag ; XF ; 24 ; ppi ; 906 
 2947 ; 2 лата. Латвия ; 1925 ;  ; Ag ; VF ; 13 ; caiman67 ; 281 
 2948 ; 1 лат. Латвия ; 1924 ;  ; Ag ; VF-XF ; 28 ; doiu33 ; 194 
 2949 ; 1 гульден. Нидерланды ; 1958 ;  ; Ag ; XF ; 22 ; Drunja33 ; 203 
 2950 ; 1 корона. Венгрия ; 1915 ;  ; Ag ; VF+ ; 24 ; matehev ; 435 
 2951 ; 1/4 доллра. США ; 1920 ;  ; Ag ; VF- ; 34 ; serggei ; 592 
 2952 ; 1/4 доллра. США. Вашингтон ; 1957D ;  ; Ag ; VF ; 33 ; маманя ; 252 
 2953 ; 1/2 доллара. США ; 1945S ;  ; Ag ; VF ; 21 ; Sky2 ; 520 
 2954 ; 5 франков. Франция ; 1960 ;  ; Ag ; VF-XF ; 25 ; boriska76 ; 338 
 2955 ; 50 центов. Канада ; 1963 ;  ; Ag ; AU ; 28 ; Lena6975 ; 350 
 2956 ; 25 центов Канада ; 1963 ;  ; Ag ; AU ; 19 ; caiman67 ; 250 
 2957 ; 10 шиллингов. Австрия ; 1972 ;  ; Ag ; XF ; 17 ; Bazileff ; 174 
 2958 ; 1 франк. Франция ; 1916 ;  ; Ag ; XF ; 17 ; R/D65 ; 181 
 2959 ; 50 сантимов. Франция ; 1917 ;  ; Ag ; VF ; 20 ; seger ; 143 
 2960 ; 1 корона. Австрия. 60 лет правления ; 1908 ;  ; Ag ; F+ ; 17 ; nh98 ; 160 
 2961 ; 200 марок. Веймар ; 1923A ;  ; Al ; XF+ ; 11 ; evgen564 ; 51 
 2962 ; 10 пфеннигов. ГДР ; 1950E ;  ; Al ; VF ; 17 ; Notgelder ; 51 
 2963 ; 10 сантимов. Алжир. Французская оккупация ; 1917 ;  ; Zn ; F ; 35 ; shest ; 303 
 2964 ; 6 злотых. Польша ; 1794 ;  ; Ag ; VF- ; 27 ; кs ; 2043 
 2965 ; 1 корона. Австрия ; 1914 ;  ; Ag ; VF+ ; 19 ; caiman67 ; 182 
 2966 ; 10 центов. Цейлон ; 1941 ;  ; Ag ; VF+ ; 27 ; mkm1968 ; 179 
 2967 ; 25 центов. Цейлон ; 1926 ;  ; Ag ; VF- ; 19 ; mkm1968 ; 169 
 2868 ; Талер. Анхальт-Бернбург ; 1861A ;  ; Ag ; XF ; 44 ; RusScat ; 5897 
 2869 ; Талер. Пруссия ; 1866A ;  ; Ag ; XF ; 46 ; torus72 ; 4882 
 2870 ; Талер. Пруссия. В честь победы над Францией ; 1871A ;  ; Ag ; XF ; 44 ; аляска ; 3111 
 2871 ; 2/3 талера. Мекленбург-Шверин ; 1828 ;  ; Ag ; VF- ; 15 ; kehha ; 1020 
 2872 ; 1 экю. Франция ; 1726A ;  ; Ag ; F-VF ; 3 ; Mike! ; 1041 
 2873 ; 5 марок. Пруссия. 200 лет королевству ; 1901 ;  ; Ag ; VF-XF ; 57 ; RusScat ; 3111 
 2874 ; 5 марок. Вюртемберг ; 1901F ;  ; Ag ; VF+ ; 40 ; аляска ; 2050 
 2875 ; 5 марок. Гамбург ; 1901J ;  ; Ag ; XF- ; 37 ; sovet international ; 2043 
 2876 ; 5 марок. Бавария ; 1903D ;  ; Ag ; VF+ ; 45 ; аляска ; 1530 
 2877 ; 5 марок. Саксония ; 1903E ;  ; Ag ; VF+ ; 78 ; аляска ; 2785 
 2878 ; 5 марок. Пруссия ; 1904A ;  ; Ag ; VF ; 26 ; аляска ; 1326 
 2879 ; 5 марок. Саксония. На смерть Георга ; 1904E ;  ; Ag ; XF ; 79 ; murew ; 8202 
 2880 ; 5 марок. Пруссия ; 1913A ;  ; Ag ; XF ; 86 ; sovet international ; 1479 
 2881 ; 5 марок. Веймар. 1000 лет Рейнланду ; 1925D ;  ; Ag ; AU ; 81 ; RusScat ; 5621 
 2882 ; 5 марок. Веймар. Дуб ; 1927A ;  ; Ag ; VF ; 33 ; Башенка ; 2607 
 2883 ; 5 марок. Германия. Пауль фон Гинденбург ; 1935D ;  ; Ag ; VF-XF ; 14 ; alexda777 ; 572 
 2884 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936A ;  ; Ag ; VF+ ; 19 ; alexda777 ; 567 
 2885 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936E ;  ; Ag ; XF- ; 18 ; аляска ; 839 
 2886 ; 3 марки. Пруссия ; 1909A ;  ; Ag ; VF+ ; 25 ; alexda777 ; 710 
 2887 ; 3 марки. Пруссия ; 1911A ;  ; Ag ; XF- ; 27 ; AntoxaBV ; 888 
 2888 ; 3 марки. Пруссия. Университет Бреслау ; 1911A ;  ; Ag ; XF ; 22 ; caiman67 ; 2500 
 2889 ; 3 марки. Пруссия. Университет Бреслау ; 1911A ;  ; Ag ; XF+ ; 31 ; коллега5 ; 2654 
 2890 ; 3 марки. Пруссия. 25 лет правления ; 1913A ;  ; Ag ; XF ; 31 ; alexda777 ; 905 
 2891 ; 3 марки. Пруссия. 25 лет правления ; 1913A ;  ; Ag ; XF+ ; 25 ; alexda777 ; 933 
 2892 ; 3 марки. Пруссия. 100 лет разгрома Наполеона ; 1913 ;  ; Ag ; XF+ ; 19 ; first ; 1311 
 2893 ; 3 марки. Пруссия. 100 лет разгрома Наполеона ; 1913А ;  ; Ag ; XF+ ; 30 ; lsp25 ; 1172 
 2894 ; 3 марки. Вюртемберг ; 1914F ;  ; Ag ; VF+ ; 19 ; lsp25 ; 1224 
 2895 ; 3 марки. Веймар. 10 лет Веймарской конституции ; 1929A ;  ; Ag ; AU ; 49 ; ppi ; 2663 
 2896 ; 3 марки. Веймар. Освобождение Рейнланда ; 1930A ;  ; Ag ; XF+ ; 39 ; ppi ; 3105 
 2897 ; 2 марки. Саксония. На смерть Георга ; 1904E ;  ; Ag ; XF+ ; 43 ; murew ; 3284 
 2898 ; 2 марки. Пруссия ; 1905A ;  ; Ag ; VF-XF ; 23 ; Mike! ; 682 
 2899 ; 2 марки. Пруссия. 100-лет разгрома Наполеона ; 1913A ;  ; Ag ; XF+ ; 15 ; Mike! ; 944 
 2900 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938B ;  ; Ag ; VF-XF ; 16 ; Harlock ; 322 
 2901 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF+ ; 23 ; kichir ; 322 
 2902 ; 1/2 марки. Германия ; 1905A ;  ; Ag ; F-VF ; 17 ; Harlock ; 184 
 2903 ; 5 долларов. Багамские острова ; 1966 ;  ; Ag ; XF+ ; 48 ; sovet international ; 1816 
 2904 ; 2 доллара. Багамские острова ; 1970 ;  ; Ag ; XF+ ; 40 ; sovet international ; 991 
 2905 ; 1 доллар. Багамские острова ; 1966 ;  ; Ag ; XF+ ; 37 ; педро ; 917 
 2906 ; 5 боливаров. Венесуэла ; 1936 ;  ; Ag ; VF+ ; 27 ; НЭРИ ; 1587 
 2907 ; 25 шиллингов. Танзания ; 1974 ;  ; Ag ; AU ; 67 ; Алек ; 929 
 2908 ; 5 крон. Швеция. 150 лет конституции ; 1959 ;  ; Ag ; XF+ ; 26 ; nh98 ; 370 
 2909 ; 100 франков. Люксембург. 600 лет Слепому Джону ; 1946 ;  ; Ag ; AU ; 46 ; Mikola_1 ; 1700 
 2910 ; 1 доллара. Канада ; 1952 ;  ; Ag ; XF+ ; 70 ; elinsckij123 ; 1030 
 2911 ; 1 доллара. Канада. Королевский визит ; 1939 ;  ; Ag ; XF ; 38 ; fillin ; 888 
 2912 ; 5 бальбао. Панама. Панамериканские игры ; 1970 ;  ; Ag ; XF ; 39 ; Недорого ; 1113 
 2913 ; 5 шиллингов. Южная Африка. 300 лет Кейптауну ; 1952 ;  ; Ag ; XF ; 14 ; к315 ; 827 
 2914 ; 10 пала. Ботсвана ; 1978 ;  ; Ag ; AU ; 42 ; alexnn ; 1201 
 2915 ; 30 драхм.. Греция. Пять греческих королей ; 1963 ;  ; Ag ; XF+ ; 34 ; voldemar56 ; 702 
 2916 ; 5 шиллингов. Южная Африка ; 1949 ;  ; Ag ; XF ; 24 ; Makys ; 1019 
 2917 ; 1000 лир. Сан-Марино ; 1981 ;  ; Ag ; AU ; 40 ; sovet international ; 748 
 2354 ; Лот монет Банка России (2шт): 100р,50р ; 1992 ;  ; Би/м ; XF/XF+ ; 18 ; terner230 ; 70 
 2355 ; Лот монет Банка России (4шт)6 10 рублей. 60 лет победы, Респ Бурятия, Воронежская обл ; 2005-2011 ;  ; Би/м ; XF/XF+ ; 27 ; Korsar59 ; 89 
 2356 ; Лот монет Банка России "Министерства" (7шт): 10 рублей ; 2002 ;  ; Би/м ; XF-/XF+ ; 17 ; hugo ; 668 
 2357 ; Лот монет СССР и Банка России: 100,50,10 руб (3шт) ; 1991-1993 ;  ; Би/м ; XF-/XF ; 22 ; albatros158 ; 90 
 2358 ; Лот монет Банка России (7шт): 10 рублей (Выборг, Луга, Елец, Орел, Ельня, 50 лет первого полета в космос, 1150-летие зарождения Российской государственности) ; 2009-2012 ;  ; Би/м, латунь ; XF/AU ; 19 ; Korsar59 ; 131 
 2359 ; Лот монет Банка России (Воронежская область): 10 руб (2шт) ; 2011 ;  ; Би/м ; AU ; 21 ; 33madmax33 ; 35 
 2360 ; Лот монет Банка России (3шт): 25р. Олимпиада в Сочи. Упаковка ; 2012СПМД ;  ; Cu-Ni ; Unc ; 23 ; piron ; 501 
 2361 ; Лот монет Банка России "Отечественная война 1812 года" (7шт): 5 рублей (Сражение при Березине, Смоленское сражение, Тарутинское сражение, Малоярославецкое сражение, Сражение при Красном, Бородинское сражение, Бой при Вязьме) ; 2012ММД ;  ; St/Ni ; Unc ; 62 ; wladimir1972 ; 737 
 2362 ; Лот монет Банка России (2шт): 10 рублей Белозерск, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД,СПМД ;  ; St/Ni,Би/м ; AU ; 45 ; Gold_42 ; 211 
 2363 ; Лот монет Банка России (5шт): 2 рубля. Города-Герои Новороссийск, Сталинград, Ленинград, Гагарин ; 2000-2001 ;  ; Cu-Ni ; XF-/XF ; 17 ; rf ; 117 
 2364 ; Лот монет Банка России (5шт): 10 рублей. Елец ; 2011СПМД ;  ; Би/м ; AU ; 27 ; карат ; 91 
 2365 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи-2014. Талисманы. Упаковка, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД,СПМД ;  ; Cu-Ni,St/Ni ; AU/Unc ; 23 ; aleksius ; 159 
 2366 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи-2014. Талисманы. Упаковка, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД,СПМД ;  ; Cu-Ni,St/Ni ; AU/Unc ; 19 ; Моряк-собиратель ; 179 
 2367 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи-2014. Талисманы. Упаковка, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД,СПМД ;  ; Cu-Ni,St/Ni ; AU/Unc ; 27 ; Mr.Victor74 ; 162 
 2368 ; Лот монет Банка России (3шт): 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД ;  ; St/Ni ; AU ; 25 ; pref ; 140 
 2369 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи-2014. Упаковка, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2011-2012ММД,СПМД ;  ; Cu-Ni,St/Ni ; AU/Unc ; 25 ; alexey_s ; 167 
 2370 ; Лот монет Банка России (3шт): 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД ;  ; St/Ni ; AU ; 20 ; ARMADZIL ; 153 
 2371 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи-2014. Упаковка, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2011-2012ММД,СПМД ;  ; Cu-Ni,St/Ni ; AU/Unc ; 23 ; Джеймс ; 151 
 2372 ; Лот монет Банка России (2шт): 10 рублей Белозерск, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД,СПМД ;  ; St/Ni,Би/м ; AU ; 28 ; Gold_42 ; 160 
 2373 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи-2014. Упаковка, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2011-2012ММД,СПМД ;  ; Cu-Ni,St/Ni ; AU/Unc ; 28 ; yas ; 122 
 2374 ; Лот монет Банка России (5шт): 10 рублей. Воронежская область ; 2011СПМД ;  ; Би/м ; AU ; 29 ; 33madmax33 ; 77 
 2375 ; Лот монет Банка России (5шт): 10 рублей. Елец ; 2011СПМД ;  ; Би/м ; AU ; 25 ; 33madmax33 ; 77 
 2376 ; Лот монет Банка России (2шт): 10 рублей Ненецкий АО ; 2010СПМД ;  ; Би/м ; XF/AU ; 35 ; jimmysu ; 405 
 2377 ; Лот монет Банка России (2шт): 25 рублей. Олимпиада в Сочи-2014. Упаковка, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2011-2012ММД,СПМД ;  ; Cu-Ni,St/Ni ; AU/Unc ; 29 ; seger ; 156 
 2378 ; Лот монет Банка России (2шт): 10 рублей Ненецкий АО, 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2010-2012СПМД,ММД ;  ; St/Ni,Би/м ; AU ; 23 ; ckorp ; 230 
 2379 ; Лот монет Банка России (4шт): 10 рублей. Приозерск ; 2008СПМД ;  ; Би/м ; XF-/XF ; 21 ; карат ; 208 
 2380 ; Лот монет Банка России (5шт): 2 рубля. Города-Герои Новороссийск, Сталинград, Ленинград, Гагарин ; 2000-2001 ;  ; Cu-Ni ; XF/AU ; 18 ; jimmysu ; 106 
 2381 ; Лот монет Банка России (5шт): 10 рублей. Воронежская область ; 2011СПМД ;  ; Би/м ; AU ; 45 ; parasit ; 83 
 2382 ; Лот монет Банка России (3шт): 5 рублей "Отечественная война 1812 года" сражение при Красном ; 2012ММД ;  ; St/Ni ; AU ; 39 ; ARMADZIL ; 150 
 2383 ; Лот монет СССР (10шт): 20 копеек ; 1946-1957 ;  ; Ni ; VF-/VF+ ; 20 ; mart_si ; 104 
 2384 ; Лот монет СССР (10шт): 20 копеек ; 1931-1933 ;  ; Ni ; F+/VF ; 19 ; WOLK ; 134 
 2385 ; Лот монет СССР (10шт): 20 копеек ; 1931-1933 ;  ; Ni ; F-VF/VF+ ; 19 ; апрол ; 156 
 2386 ; Лот монет СССР (15шт): 20 копеек ; 1932-1957 ;  ; Ni ; F/F+ ; 14 ; mart_si ; 174 
 2387 ; Лот монет СССР (14шт): 15,10 копеек ; 1945-1957 ;  ; Ni ; F/VF ; 26 ; WOLK ; 143 
 2388 ; Лот монет СССР (15шт): 5 копеек ; 1930-1957 ;  ; Br ; F/F-VF ; 17 ; mart_si ; 169 
 2389 ; Лот монет СССР (11шт): 5,2 копейки ; 1939-1953 ;  ; Br ; F+/VF- ; 9 ; mart_si ; 114 
 2390 ; Лот монет СССР (15шт): 3 копейки ; 1937-1957 ;  ; Br ; F/F+ ; 15 ; WOLK ; 133 
 2855 ; 50 долларов. Австралия. Кенгуру. М-15,57гр ; 2006 ;  ; Au ; AU ; 31 ; ЕВС ; 28653 
 2856 ; 20 франков. Франция. М-6,37г ; 1851A ;  ; Au ; XF- ; 37 ; gora ; 11787 
 2857 ; 20 франков. Франция. М-6,41г ; 1860 ;  ; Au ; XF ; 17 ; gora ; 11623 
 2858 ; 20 франков. Франция. М-6,4г ; 1864A ;  ; Au ; XF ; 28 ; gora ; 11277 
 2859 ; 20 франков. Франция. М-6,45г ; 1909 ;  ; Au ; AU ; 23 ; gora ; 11334 
 2860 ; 20 франков. Швейцария. М-6,45г ; 1913 ;  ; Au ; AU ; 28 ; Gorizn ; 12467 
 2861 ; 10 гульденов. Нидерланды. М-6,7г ; 1912 ;  ; Au ; AU ; 28 ; Бэк ; 13532 
 2862 ; 25 куруш. Турция. М-1,735г ; 1966 ;  ; Au ; XF+ ; 36 ; Koms ; 2525 
 2863 ; 2 талера. Саксония. На золотую свадьбу ; 1872B ;  ; Ag ; XF+ ; 31 ; Бэк ; 9143 
 2864 ; Талер. Бавария. Благословление королевской семьи ; 1828 ;  ; Ag ; XF+ ; 56 ; RusScat ; 15867 
 2865 ; Талер. Гессе-Кассель ; 1841 ;  ; Ag ; VF+ ; 45 ; sovet international ; 2397 
 2866 ; Талер. Франкфурт на Майне. 100 лет Шиллеру ; 1859 ;  ; Ag ; XF- ; 58 ; аляска ; 3174 
 2867 ; Талер. Пруссия. На коронацию ; 1861A ;  ; Ag ; VF-XF ; 39 ; аляска ; 2348 
 2304 ; Лот монет Банка России (Полярный, 200 лет победы в Отечественной войне, монеты регулярного чекана): 1,2,10 руб (4шт) ; 2012 ;  ; Ni/St,лат/St ; AU ; 23 ; caiman67 ; 126 
 2305 ; Лот монет Банка России (Перепись, Ненецкий АО, Воронеж): 10 руб (3шт) ; 2012,2010 ;  ; Би/м,лат/St ; AU/XF+ ; 32 ; vel2010 ; 400 
 2306 ; Лот монет Банка России (Юрьевец. Елец, Брянск): 10 руб (3шт) ; 2010,2011 ;  ; Би/м ; XF/AU ; 20 ; Korsar59 ; 153 
 2307 ; Лот монет Банка России (Сочи 2014): 25 руб (2шт). Упаковка ; 2011,2012 ;  ; Cu-Ni ; Unc ; 17 ; 8248 ; 357 
 2308 ; Лот монет Банка России (Белгород, Азовск, Приозерск): 10 руб (3шт) ; 2006,2008 ;  ; Би/м ; XF/XF+ ; 14 ; slayersp1 ; 126 
 2309 ; Лот монет Банка России (Галич, Приозерск, Каргополь): 10 руб (3шт) ; 2006,2009,2008 ;  ; Би/м ; XF/AU ; 28 ; asus ; 153 
 2310 ; Лот монет "Олимпиада в Сочи" (2шт): 25 рублей. Упаковка ; 2011,2012 ;  ; Cu/Ni ; Unc ; 18 ; nikitin782 ; 245 
 2311 ; Лот монет Банка России (4шт): 5,1р,50,10к ; 1991 ;  ; Cu/Ni,Cu/Zn ; XF-/XF+ ; 5 ; GENA  2 05 ; 16 
 2312 ; Лот монет Банка России (7шт): 100р,50р,10р ; 1991,1992 ;  ; Би/м ; XF/XF+ ; 15 ; 33madmax33 ; 36 
 2313 ; Лот монет Банка России (2шт): 5р,2р. Отечественная война ; 2012 ;  ; Ni/St ; AU ; 20 ; 14/07 ; 193 
 2314 ; Лот монет Банка России (7шт): 5р. Отечественная война ; 2012 ;  ; Ni/St ; AU ; 27 ; 14/07 ; 713 
 2315 ; Лот монет Банка России (2шт): 10 рублей 1150 лет РГ, 2 рубля 200 лет победы в ОВ ; 2012 ;  ; Лат/St,St/Ni ; AU ; 35 ; Жадина ; 84 
 2316 ; Лот монет Банка России (Гагарин, 10 лет СНГ): 2,1 руб (2шт) ; 2001 ;  ; Cu-Ni ; XF ; 25 ; Скрудж ; 512 
 2317 ; Лот монет Банка России (города-герои): 2 руб (7шт) ; 2000 ;  ; Cu-Ni ; XF/AU ; 24 ; Ivan777 ; 219 
 2318 ; Лот монет Банка России (юбилейные и регулярные):10,5,2,1 руб, 50,10 коп (19шт) ; 2011,2012 ;  ; Ni/St,Лат/St,Cu ; AU ; 26 ; wertu ; 759 
 2319 ; Лот монет Банка России (Города воинской славы, РГ, 50 лет первого полета Гагарина и 65 лет победы): 10 руб (15шт) ; 2010-2012 ;  ; Лат/St ; XF+/AU ; 32 ; kronos ; 532 
 2320 ; Лот монет Банка России (Древние города, РФ): 10 руб (10шт) ; 2003-2010 ;  ; Би/м ; XF-/XF ; 23 ; pref ; 337 
 2321 ; Лот монет Банка России (Древние города, РФ): 10 руб (10шт) ; 2003-2010 ;  ; Би/м ; XF-/XF ; 22 ; KirAnn ; 400 
 2322 ; Лот монет Банка России (Перепись, Бурятия, Воронежская обл, Пушкин): 25,10,1 руб (4шт) ; 1999-2011 ;  ; Cu-Ni,Би/м ; XF/AU ; 37 ; Rober ; 261 
 2323 ; Лот монет Банка России (Перепись, Сочи 2014, Пушкин): 25,10,1 руб (4шт) ; 1999-2011 ;  ; Cu-Ni,Би/м ; XF/AU ; 31 ; jimmysu ; 420 
 2324 ; Лот монет Банка России: 20,1 руб (3шт) ; 1992ММД ;  ; Cu-Ni ; XF/XF+ ; 21 ; Ник 2 ; 102 
 2325 ; Лот монет Банка России: 100,50,1 руб (5шт) ; 1992,1993 ;  ; Cu-NiБи/м ; XF/XF+ ; 21 ; Olegan059 ; 62 
 2326 ; Лот монет Банка России (Ненецкий АО): 10 руб (5шт) ; 2010 ;  ; Би/м ; VF-XF/AU ; 38 ; Ник 2 ; 1033 
 2327 ; Лот монет Банка России (Перепись населения): 10 руб (6шт) ; 2010 ;  ; Би/м ; XF-/AU ; 32 ; jimmysu ; 651 
 2328 ; Лот монет Банка России (Липецкая, Орловская, Кировская, Астраханская, Сахалинская, Ростовская, Новосибирская, Свердловская области, Р.Башкортостан, Р.Алтай, Р. Саха, Р. Калмыкия, Р.Коми, Кабардино-Балкарская Р,Еврейская АО): 10 руб (15шт) ; 2005-2009 ;  ; Би/м ; VF/XF ; 22 ; A_V_K ; 463 
 2329 ; Лот монет Банка России (Юрьевец, Каргополь, Вологда, Галич, Белгород, Боровск, Калуга, Гдов): 10 руб (8шт) ; 2005-2010 ;  ; Би/м ; VF/XF ; 13 ; Korsar59 ; 373 
 2330 ; Лот монет Банка России (Кировская обл, Пермский край): 10 руб (2шт) ; 2009,2010 ;  ; Би/м ; AU ; 31 ; ВС ; 1377 
 2331 ; Лот монет Банка России (Перепись населения): 10 руб (3шт) ; 2010 ;  ; Би/м ; AU ; 36 ; slayersp1 ; 407 
