 5921 ; Ценная бумага Германия ;  ;  ;  ;  ; 27 ; shurik2 ; 107 
 4149 ; 2 злотых. Польша. В буклете. 150 лет Великопольского восстания ; 2013 ;  ; Лат ; AU ; 14 ; LEXAI ; 216 
 4150 ; 2 злотых. Польша. В буклете. Футбольный клуб "Варта-Познань" ; 2013 ;  ; Лат ; AU ; 9 ; chebeer ; 155 
 4151 ; 2 злотых. Польша. В буклете. Витальт Витославский ; 2013 ;  ; Лат ; AU ; 21 ; LEXAI ; 151 
 4152 ; Лот монет Нидерландов: 5,1 гульден, 25,10,5 центов (78шт) ; 1941-2000 ;  ; Al/Br,Br,Cu-Ni, ; VF/AU ; 46 ; Алек ; 503 
 4153 ; Лот монет Бельгии: 50,25,10,5,1 франков, 50,25 сантимов (58шт) ; 1950-1998 ;  ; Cu-Ni,Al/Br,Br ; VF/AU ; 31 ; unar ; 567 
 4154 ; Лот монет Австрии: 1,5 шиллингов, 50,10,5,2,1 грош (106шт) ; 1950-1997 ;  ; Al,Al/Br,Zn ; VF/AU ; 22 ; unar ; 826 
 4155 ; Лот монет Финляндии: 1 марка (27шт) ; 1928-1951 ;  ; Cu-Ni,Fe,Cu ; VF/VF-XF ; 25 ; Akademik ; 459 
 4156 ; Лот монет Эстонии (47шт) ; 1991-2008 ;  ; Al/Br,Cu-Ni ; VF/XF ; 31 ; D-503 ; 561 
 4057 ; 5 пенни. Финляндия ; 1940 ;  ; Cu ; AU/XF ; 10 ; musik ; 22 
 4058 ; 5 пенни. Финляндия ; 1941 ;  ; Cu ; UNC/AU ; 19 ; Бейн99999 ; 70 
 4059 ; 5 пенни. Финляндия ; 1942 ;  ; Cu ; UNC/AU ; 14 ; gusar ; 118 
 4060 ; 5 пенни. Финляндия ; 1943 ;  ; Cu ; AU ; 23 ; Опятор ; 92 
 4061 ; 1 пенни. Финляндия ; 1919 ;  ; Cu ; UNC/AU ; 19 ; 462 ; 72 
 4062 ; 1 пенни. Финляндия ; 1921 ;  ; Cu ; AU/XF ; 12 ; musik ; 41 
 4063 ; 1 пенни. Финляндия ; 1920 ;  ; Cu ; AU ; 12 ; musik ; 32 
 4064 ; 1 пенни. Финляндия ; 1922 ;  ; Cu ; AU ; 16 ; Опятор ; 71 
 4065 ; 1 пенни. Финляндия ; 1923 ;  ; Cu ; UNC/AU ; 12 ; gusar ; 102 
 4066 ; 1 пенни. Финляндия ; 1924 ;  ; Cu ; AU ; 9 ; musik ; 51 
 4067 ; 25 долларов. Канада. Олимпиада в Ванкувере. В коробке, с сертификатом ; 2009 ;  ; Ag ; Proof ; 44 ; джокер ; 1577 
 4068 ; 20 экю. Финляндия. Йохан Людвиг Рунеберг. Коробка, сертификат ; 1995 ;  ; Ag ; Proof ; 63 ; nikfed ; 1285 
 4069 ; 1 доллар. США. 100 лет Эйзенхауэру. В коробке, с сертификатом ; 1990W ;  ; Ag ; Unc ; 26 ; mavlin ; 1180 
 4070 ; 1 доллар. США. USO. В коробке, с сертификатом ; 1991D ;  ; Ag ; Unc ; 25 ; bob375 ; 1086 
 4071 ; 1 доллар. США. Корейская война. В коробке, с сертификатом ; 1991D ;  ; Ag ; Unc ; 27 ; mavlin ; 1062 
 4072 ; 1 доллар. США, гора Рашмор. В коробке, с сертификатом ; 1991Р ;  ; Ag ; Unc ; 23 ; mavlin ; 1005 
 4073 ; 1 доллар. США. Олимпиада. Бейсбол. В коробке, с сертификатом ; 1992D ;  ; Ag ; Unc ; 28 ; bob375 ; 1064 
 4074 ; 1 доллар. США. 500 лет Колумбу. В коробке, с сертификатом ; 1992D ;  ; Ag ; Unc ; 37 ; unar ; 1849 
 4075 ; 1 доллар. США. 200 лет Белому дому. В коробке, с сертификатом ; 1992D ;  ; Ag ; Unc ; 28 ; bob375 ; 1133 
 4076 ; 1 доллар. США. Билль о правах. В коробке, с сертификатом ; 1993D ;  ; Ag ; Unc ; 22 ; bob375 ; 1041 
 4077 ; 10 злотых. Польша. Хиполит Цигельский. В буклете ; 2013 ;  ; Ag ; AU ; 40 ; дед морос ; 532 
 4078 ; Набор монет Никарагуа (5шт). В коробке с сертификатом ; 1972 ;  ; Cu-Ni ; Proof ; 26 ; banks ; 1101 
 4079 ; Лот монет Южной Африки (8шт): 1 ранд, 50,20,10,5,2,1,1/2 цента. В коробке ; 1977 ;  ; Ag,Cu/Ni,Br ; AU ; 46 ; Waka.ink ; 793 
 4080 ; Набор монет США (3шт): 1 доллар. Игры XXIII олимпиады.  В буклете ; 1984SPD ;  ; Ag ; Unc ; 44 ; cotangens ; 2529 
 4081 ; Набор монет Острова Мен. Чемпионат мира по футболу в Испании (4шт): 1 крона. В буклетах, с сертификатом ; 1982 ;  ; Ag ; Proof ; 31 ; andreyM ; 3376 
 4082 ; Набор монет Украины. Конкурс детских рисунков.  (3шт): 1 гривна+Жетон. В пластиковой капсуле ; 2013 ;  ; Cu/Ni,Al/Br ; Proof ; 27 ; cotangens ; 770 
 4083 ; Набор монет Финляндии (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+Жетон. В буклете ; 2010 ;  ; Би/м,Лат/St,Cu/ ; Unc ; 26 ; melserv ; 596 
 4084 ; Набор монет Японии. Префектуры (7шт): 500 йен. В буклете ; 2013 ;  ; Би/м ; Unc ; 48 ; LEXAI ; 3266 
 4085 ; Набор монет Словении (12шт): 5 толарев. В буклете ; 1993-2000 ;  ; Лат ; Unc ; 22 ; gusar ; 535 
 4086 ; Набор монет Чехословакии: 50,20,10,5,2,1 крона, 50,20,10 хеллеров (9шт). Буклет ; 2002 ;  ; Cu-Ni,Al,Би/м ; Unc ; 36 ; kvs ; 573 
 4087 ; Набор монет Cловакии: 10,5,2,1 крона, 50 хеллеров (5шт) + жетон. Буклет ; 2008 ;  ; Cu-Ni,Al/B,Би/м ; Unc ; 33 ; kvs ; 521 
 4088 ; Набор монет Латвии (8шт): 2,1 лат, 50,20,10,5,2,1 сенти. В буклете ; 1992 ;  ; Би/м,Cu/Ni,Cu/Z ; Unc ; 17 ; D-503 ; 767 
 4089 ; Набор монет  Латвии: 2,1 лат, 50,20,10,5,2,1 сантим (8шт). В буклете ; 1992,2003 ;  ; Cu-Ni,Br,Ж/м ; Unc ; 40 ; D-503 ; 684 
 4090 ; Набор монет Голландии (8шт): 2,1 евро,50,20,10,5,2,1 евроцент. В буклете ; 1999-2001 ;  ; Би/м,Лат,Cu ; Unc ; 52 ; melserv ; 567 
 4091 ; Набор евромонет Германии (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+2 евро. Собор в Кельне. В пластиковой капсуле ; 2011 ;  ; Би/м,Лат,Cu ; Unc ; 21 ; melserv ; 597 
 4092 ; Набор евромонет Австрии. Чемпионат Европы по футболу 2008г (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+1 доллар. Либерия. Упаковка ; 2004-2007 ;  ; Ag,Би/м,Лат ; Unc ; 29 ; sibirian ; 701 
 4093 ; Набор евромонет Бельгии (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+Жетон. В пластиковой капсуле ; 2005-2009 ;  ; Би/м,Лат,Cu ; Unc ; 31 ; melserv ; 556 
 4094 ; Набор евромонет Финляндии (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+50 пенни 1993г. В пластиковой капсуле ; 2004-2010 ;  ; Би/м,Лат,Cu ; Unc ; 17 ; sheriff ; 287 
 4095 ; Набор евромонет Италии (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+100 лир. ватикан. В пластиковой капсуле ; 2005-2008 ;  ; Би/м,Лат,Cu ; Unc ; 26 ; gusar ; 284 
 4096 ; Набор евромонет Мальты (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+Жетон. В пластиковой капсуле ; 2008 ;  ; Би/м,Лат,Cu ; Unc ; 34 ; nivva ; 632 
 4097 ; Набор евромонет Германии (8шт): 2,1 евро, 50,20,10,5,2,1 евроцент. В пластиковой капсуле ; 2005G ;  ; Би/м,Лат,Cu ; Proof ; 23 ; ppi ; 920 
 4098 ; Набор монет Германии (10шт): 5,2,1 марка, 50,10,5,2,1 пфенниг ; 1981G ;  ; Cu/Ni,Al/Br,Cu ; Unc ; 11 ; krugerrand ; 396 
 4099 ; Набор из медали и 2-х монет Германия ;  ;  ; Al,Б/м,Br ; AU ; 16 ; Ксения ; 420 
 4100 ; Набор монет Финляндии (7шт): 5,1 марка, 50,20,10,5,1 пенни ; 1979 ;  ; Cu/Ni,Лат ; AU ; 19 ; unar ; 385 
 4101 ; Набор монет Македонии (4шт): 5,2,1 денар,50 дени. В буклете ; 1993 ;  ; Лат ; Unc ; 34 ; Walther ; 214 
 4102 ; Набор монет Македонии F.A.O. (3шт): 5,2,1 денар. В буклете ; 1995 ;  ; Cu/Ni/Zn ; Unc ; 7 ; 462 ; 153 
 4103 ; Лот монет Великобритании (5шт). В упаковке ; 1968-1971 ;  ; Cu-Ni,Br ; AU ; 16 ; 462 ; 161 
 4104 ; Лот монет Великобритании (5шт). В упаковке ; 1968-1971 ;  ; Cu-Ni,Br ; AU ; 23 ; 1023oxana ; 306 
 4105 ; Лот монет США: 1/2,1/4 доллара, дайм,5,1 цент+2 жетона(9шт). Упаковка одного из набора нарушена ; 1964 ;  ; Ag,Cu-Ni,Br,пла ; AU ; 20 ; bob375 ; 362 
 4106 ; Набор монет Финляндии (4шт): 5,1 марка, 50,10 пенни. В буклете ; 1991 ;  ; Cu/Ni,Al/Br ; Unc ; 11 ; TED ; 186 
 4007 ; 20 чентезимо. Италия ; 1920 ;  ; Cu-Ni ; VF ; 9 ; Dont ; 37 
 4008 ; 2 динара. Югославия ; 2000 ;  ; Cu-Ni ; VF ; 11 ; ANDchel ; 26 
 4009 ; 10 центов. Аруба ; 2006 ;  ; Cu-Ni ; XF ; 19 ; luchsva ; 82 
 4010 ; 10 сентавою Чили ; 1928 ;  ; Cu-Ni ; VF-XF ; 15 ; kornum ; 53 
 4011 ; 25 центов. Гайана ; 1967 ;  ; Cu-Ni ; VF ; 19 ; Dont ; 45 
 4012 ; 1 лира. Италия ; 1923 ;  ; Cu-Ni ; VF-XF ; 10 ; Art ; 51 
 4013 ; 20 песв. Гана ; 1967 ;  ; Cu-Ni ; VF- ; 8 ; Waka.ink ; 24 
 4014 ; 50 филс ОАЭ ; 2007 ;  ; Cu-Ni ; XF ; 13 ; airapet001 ; 31 
 4015 ; 25 сантимов. Бельгия ; 1928 ;  ; Cu-Ni ; VF- ; 15 ; ANDchel ; 31 
 4016 ; 5 фпеннигов. Германия ; 1915A ;  ; Fe ; VF ; 8 ; syslik ; 23 
 4017 ; 10 фпеннигов. Германия ; 1941A ;  ; Zn ; VF-XF ; 38 ; vvp ; 48 
 4018 ; 2 геллера. Австрия ; 1918 ;  ; Fe ; VF+ ; 17 ; t_v_v ; 44 
 4019 ; 2 евро. Финляндия. 125 лет Эмилю Силланпяя ; 2013 ;  ; Би/м ; XF ; 10 ; nivva ; 149 
 4020 ; 10 шиллингов. Кения ; 1997 ;  ; Би/м ; VF ; 12 ; unar ; 57 
 4021 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; VF-XF ; 9 ; Kamp ; 110 
 4022 ; 20 марок. Финляндия ; 1935 ;  ; Al/Br ; VF+ ; 17 ; hanim ; 217 
 4023 ; 2 кроны. Исландия ; 1929 ;  ; Al/Br ; VF+ ; 17 ; Sterh ; 136 
 4024 ; 6 секс евро ;  ;  ; Би/м ; AU ; 8 ; вмонетав ; 102 
 4025 ; 6 секс евро ;  ;  ; Би/м ; AU ; 12 ; вмонетав ; 102 
 4026 ; 6 секс евро ;  ;  ; Би/м ; AU ; 11 ; вмонетав ; 102 
 4027 ; 6 секс евро ;  ;  ; Би/м ; AU ; 29 ; cr2952 ; 129 
 4028 ; 6 секс евро ;  ;  ; Би/м ; AU ; 24 ; вмонетав ; 141 
 4029 ; 6 секс евро ;  ;  ; Би/м ; AU ; 23 ; Masik ; 118 
 4030 ; 6 секс евро ;  ;  ; Би/м ; AU ; 29 ; вмонетав ; 143 
 4031 ; 6 секс евро ;  ;  ; Би/м ; AU ; 21 ; вмонетав ; 102 
 4032 ; 6 секс евро ;  ;  ; Би/м ; AU ; 21 ; вмонетав ; 102 
 4033 ; 6 секс евро ;  ;  ; Би/м ; AU ; 21 ; вмонетав ; 141 
 4034 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF+ ; 23 ; imi ; 186 
 4035 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; XF+ ; 20 ; imi ; 185 
 4036 ; 200 марок. Финляндия ; 1958 ;  ; Ag ; XF+ ; 19 ; imi ; 182 
 4037 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 30 ; Стасыч ; 200 
 4038 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; AU ; 20 ; 462 ; 206 
 4039 ; 100 марок. Финляндия ; 1958 ;  ; Ag ; AU ; 19 ; 462 ; 207 
 4040 ; 5 пенни. Финляндия. Старый тип. Трубы ; 1918 ;  ; Cu ; XF ; 30 ; prince1959 ; 4602 
 4041 ; 5 пенни. Финляндия. Новый тип ; 1918 ;  ; Cu ; XF+ ; 19 ; dsp ; 192 
 4042 ; 5 пенни. Финляндия ; 1919 ;  ; Cu ; XF+ ; 17 ; Art ; 36 
 4043 ; 5 пенни. Финляндия ; 1920 ;  ; Cu ; AU ; 10 ; musik ; 51 
 4044 ; 5 пенни. Финляндия ; 1921 ;  ; Cu ; VF-XF ; 20 ; Art ; 28 
 4045 ; 5 пенни. Финляндия ; 1922 ;  ; Cu ; XF ; 29 ; musik ; 44 
 4046 ; 5 пенни. Финляндия ; 1927 ;  ; Cu ; XF+ ; 21 ; musik ; 53 
 4047 ; 5 пенни. Финляндия ; 1928 ;  ; Cu ; XF ; 25 ; musik ; 53 
 4048 ; 5 пенни. Финляндия ; 1929 ;  ; Cu ; XF- ; 9 ; musik ; 45 
 4049 ; 5 пенни. Финляндия ; 1930 ;  ; Cu ; XF ; 8 ; musik ; 45 
 4050 ; 5 пенни. Финляндия ; 1932 ;  ; Cu ; AU ; 25 ; avg1974 ; 71 
 4051 ; 5 пенни. Финляндия ; 1934 ;  ; Cu ; XF+ ; 20 ; musik ; 46 
 4052 ; 5 пенни. Финляндия ; 1935 ;  ; Cu ; UNC/AU ; 21 ; 462 ; 114 
 4053 ; 5 пенни. Финляндия ; 1936 ;  ; Cu ; AU ; 7 ; musik ; 28 
 4054 ; 5 пенни. Финляндия ; 1937 ;  ; Cu ; UNC/AU ; 21 ; 462 ; 61 
 4055 ; 5 пенни. Финляндия ; 1938 ;  ; Cu ; UNC/AU ; 18 ; 462 ; 62 
 4056 ; 5 пенни. Финляндия ; 1939 ;  ; Cu ; AU/XF ; 24 ; musik ; 38 
 3957 ; 2 шиллинга. ЮАР ; 1896 ;  ; Ag ; VF- ; 17 ; Heawen ; 461 
 3958 ; 50 эре. Швеция ; 1955 ;  ; Ag ; VF ; 8 ; BorVik ; 123 
 3959 ; 1 дайм. США ; 1944 ;  ; Ag ; VF-XF ; 13 ; Гвидон ; 156 
 3960 ; 1/2 риала. Мексика ; 1788 ;  ; Ag ; F-VF ; 15 ; Hozdvor ; 189 
 3961 ; 25 эре. Швеция ; 1936 ;  ; Ag ; VF+ ; 7 ; Kamp ; 68 
 3962 ; 25 эре. Швеция ; 1947 ;  ; Ag ; VF ; 11 ; Waka.ink ; 55 
 3963 ; 5 центов. Ньюфаундленд ; 1880 ;  ; Ag ; F- ; 9 ; gsv0703 ; 128 
 3964 ; 6 пенсов. Англия ; 1871 ;  ; Ag ; F ; 13 ; t_v_v ; 79 
 3965 ; 10 эре. Швеция ; 1956 ;  ; Ag ; AU ; 6 ; 462 ; 49 
 3966 ; 3 пенса. Австралия ; 1939 ;  ; Ag ; VF- ; 14 ; imi ; 77 
 3967 ; 1/2 франка. Швейцария ; 1962 ;  ; Ag ; AU ; 36 ; 1023oxana ; 408 
 3968 ; 6 пенсов. Великобритания ; 1925 ;  ; Ag ; VF ; 18 ; maleevsw ; 306 
 3969 ; 6 пенсов. Великобритания ; 1932 ;  ; Ag ; VF ; 16 ; maleevsw ; 344 
 3970 ; 10 эре. Швеция ; 1957 ;  ; Ag ; VF-XF ; 11 ; ANDchel ; 42 
 3971 ; 25 эре. Швеция ; 1907 ;  ; Ag ; VF ; 11 ; Heawen ; 66 
 3972 ; 10 эре. Швеция ; 1938 ;  ; Ag ; VF- ; 3 ; Andrew1978 ; 44 
 3973 ; 6 пенсов. Австралия ; 1942 ;  ; Ag ; VF ; 8 ; imi ; 114 
 3974 ; 1 крона. Швеция ; 1966 ;  ; Ag ; AU ; 24 ; niko1968 ; 153 
 3975 ; 50 эре. Швеция ; 1906 ;  ; Ag ; F-VF ; 11 ; zelya ; 134 
 3976 ; 25 эре. Швеция ; 1953 ;  ; Ag ; AU ; 15 ; BorVik ; 58 
 3977 ; 3 крейцера. Вюртемберг ; 1850 ;  ; Ag ; F-VF ; 13 ; guran ; 256 
 3978 ; 50 эре. Швеция ; 1935 ;  ; Ag ; VF ; 13 ; DVZ ; 133 
 3979 ; 10 эре. Швеция ; 1947 ;  ; Ag ; VF ; 7 ; Andrew1978 ; 44 
 3980 ; 10 эре. Швеция ; 1942 ;  ; Ag ; VF+ ; 14 ; BorVik ; 46 
 3981 ; 4 скиллинга. Дания ; 1854 ;  ; Ag ; F-VF ; 8 ; zelya ; 139 
 3982 ; 50 сантимов. Франция ; 1900 ;  ; Ag ; VF- ; 11 ; Waka.ink ; 100 
 3983 ; 25 эре. Швеция ; 1954 ;  ; Ag ; VF-XF ; 17 ; aziya11 ; 56 
 3984 ; 25 центов. Нидерланды ; 1917 ;  ; Ag ; VF+ ; 9 ; сама71 ; 163 
 3985 ; 1 крона. Швеция ; 1965 ;  ; Ag ; AU/XF ; 12 ; ANDchel ; 113 
 3986 ; 1 шиллинг. Австрия ; 1924 ;  ; Ag ; AU ; 30 ; gri.59 ; 700 
 3987 ; 50 чентезимо. Италия. Отверстие ; 1863 ;  ; Ag ; F ; 9 ; roza77 ; 57 
 3988 ; 50 эре. Швеция ; 1948 ;  ; Ag ; VF- ; 13 ; DVZ ; 91 
 3989 ; 1 тала. Самоа и Сисифо. Олимпиада ; 1976 ;  ; Cu-Ni ; AU ; 7 ; chebeer ; 333 
 3990 ; 1 тала. Самоа и Сисифо. Олимпиада ; 1980 ;  ; Cu-Ni ; AU ; 18 ; aralsk ; 498 
 3991 ; 1 тала. Самоа и Сисифо. Олимпиада ; 1976 ;  ; Cu-Ni ; XF ; 37 ; генерал777 ; 228 
 3992 ; 200 эскудо. Португалия. Колумб ; 1991 ;  ; Cu-Ni ; XF ; 14 ; Waka.ink ; 123 
 3993 ; 50 пенни. Ирландия ; 1970 ;  ; Cu-Ni ; VF- ; 29 ; tolegv ; 113 
 3994 ; 1/2 доллара. США ; 1979 ;  ; Cu-Ni ; XF ; 20 ; dim66 ; 53 
 3995 ; 50 стотинок. Болгария ; 1974 ;  ; Cu-Ni ; XF ; 8 ; ANDchel ; 19 
 3996 ; 2 кроны. Чехословакия ; 1947 ;  ; Cu-Ni ; XF+ ; 20 ; gusar ; 181 
 3997 ; 10 сантимов. Латвия ; 1922 ;  ; Cu-Ni ; VF ; 17 ; Valeev ; 53 
 3998 ; 10 франков. Люксембург ; 1972 ;  ; Cu-Ni ; XF ; 9 ; ANDchel ; 28 
 3999 ; 1 доллар. Гон-Конг ; 1978 ;  ; Cu-Ni ; F-VF ; 9 ; t_v_v ; 24 
 4000 ; 10 сентаво. Гондурас ; 1956 ;  ; Cu-Ni ; VF ; 22 ; Waka.ink ; 68 
 4001 ; 25 центов. Британские Карибские Территории ; 1955 ;  ; Cu-Ni ; VF-/F-VF ; 12 ; karl ; 50 
 4002 ; 1 куна Хорватия ; 1999 ;  ; Cu-Ni ; VF ; 17 ; Waka.ink ; 32 
 4003 ; 50 сен. Бруней ; 1992 ;  ; Cu-Ni ; VF-XF ; 15 ; Waka.ink ; 50 
 4004 ; 25 сентимо. Филиппины ; 1972 ;  ; Cu-Ni ; XF ; 10 ; Waka.ink ; 47 
 4005 ; 1 лей. Румыния ; 1924 ;  ; Cu-Ni ; VF-XF ; 15 ; kornum ; 126 
 4006 ; 2 рупии. Шри-Ланка ; 1981 ;  ; Cu-Ni ; VF ; 6 ; karl ; 46 
 3907 ; 5 евро. Финляндия. Церковь Святого Лаврентия ; 2013 ;  ; Би/м ; AU ; 15 ; Blixa37 ; 342 
 3908 ; 5 евро. Финляндия. Хельсинки ; 2012 ;  ; Лат ; XF+ ; 17 ; ОМОН10 ; 320 
 3909 ; 5 евро. Финляндия. Исторические области Финляндии. Северное Саво ; 2011 ;  ; Би/м ; AU ; 17 ; кузяка ; 410 
 3910 ; 5 евро. Финляндия. Хоккей Хельсинки-Стокгольм ; 2012 ;  ; Би/м ; AU ; 12 ; скорпион_48 ; 320 
 3911 ; 500 лей. Румыния ; 1944 ;  ; Ag ; XF ; 29 ; denita ; 612 
 3912 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF+ ; 11 ; Бейн99999 ; 186 
 3913 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF+ ; 15 ; vitapool ; 183 
 3914 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF+ ; 16 ; Rober ; 186 
 3915 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF+ ; 15 ; denita ; 186 
 3916 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF-XF ; 12 ; fisher_amur ; 204 
 3917 ; 1 доллар. Канада. 100-летие города Реджайна ; 1982 ;  ; Ag ; Proof ; 16 ; vitapool ; 465 
 3918 ; 1 доллар. Канада. 100-летие Северо-Западной конной полиции ; 1973 ;  ; Ag ; AU ; 15 ; mesv ; 531 
 3919 ; 1 доллар. Канада. 100-летие Библиотеки Парламента Канады ; 1976 ;  ; Ag ; AU ; 16 ; Лёхыч ; 500 
 3920 ; 1 доллар. Либерия. Христофор Колумб ; 1999 ;  ; Cu-Ni ; AU ; 20 ; Waka.ink ; 255 
 3921 ; 1 доллар. Либерия. Христофор Колумб ; 1999 ;  ; Cu-Ni ; AU ; 28 ; brat52 ; 175 
 3922 ; 1 доллар. США ; 1971S ;  ; Ag ; Proof ; 23 ; miranda ; 544 
 3923 ; 1000 злотых. Польша. Иоанн Павел II ; 1982 ;  ; Ag ; AU ; 18 ; 111111 ; 466 
 3924 ; 10 марок. ФРГ. Олимпиада в Мюнхене. Упаковка ; 1972D ;  ; Ag ; AU ; 11 ; gri.59 ; 398 
 3925 ; 10 марок. ФРГ. Олимпиада в Мюнхене. Упаковка ; 1972G ;  ; Ag ; AU ; 12 ; gri.59 ; 397 
 3926 ; 10 марок. ФРГ. Олимпиада в Мюнхене. Упаковка ; 1972D ;  ; Ag ; AU ; 10 ; gri.59 ; 434 
 3927 ; 10 марок. ФРГ. Олимпиада в Мюнхене. Упаковка ; 1972D ;  ; Ag ; AU ; 11 ; gri.59 ; 578 
 3928 ; 10 марок. ФРГ. Олимпиада в Мюнхене. Упаковка ; 1972D ;  ; Ag ; AU ; 11 ; gri.59 ; 442 
 3929 ; 100 форинтов. Венгрия ; 1969 ;  ; Ag ; AU ; 32 ; dis ; 892 
 3930 ; 10 лева. Болгария. Олимпиада ; 1975 ;  ; Ag ; Proof ; 84 ; rubber ; 1173 
 3931 ; 50 гурдов. Гаити. Олимпиада ; 1974 ;  ; Ag ; AU ; 35 ; Алек ; 843 
 3932 ; 25 песо. Мексика. Олимпиада ; 1968 ;  ; Ag ; AU ; 16 ; unar ; 619 
 3933 ; 50 форинтов. Венгрия ; 1969 ;  ; Ag ; AU ; 24 ; dis ; 745 
 3934 ; 5 франков. Франция ; 1873 ;  ; Ag ; VF-XF ; 7 ; Galagan1978 ; 898 
 3935 ; 1 крона. Австрия ; 1916 ;  ; Ag ; AU ; 17 ; 462 ; 357 
 3936 ; 2 кроны. Швеция ; 1963 ;  ; Ag ; XF+ ; 13 ; 462 ; 287 
 3937 ; 2 кроны. Швеция ; 1950 ;  ; Ag ; XF ; 8 ; Searcher ; 272 
 3938 ; 5 крон. Швеция ; 1954 ;  ; Ag ; AU/XF ; 13 ; denita ; 410 
 3939 ; 1 крона. Швеция ; 1945 ;  ; Ag ; VF ; 16 ; Rober ; 133 
 3940 ; 10 крон. Чехословакия. Каменскимй ; 1957 ;  ; Ag ; AU ; 16 ; MDV ; 410 
 3941 ; 50 пиастров. Ливан ; 1952 ;  ; Ag ; XF ; 18 ; Vb[fksx ; 250 
 3942 ; 1 шиллинг. Англия ; 1918 ;  ; Ag ; VF ; 30 ; maleevsw ; 406 
 3943 ; 10 центов. Нидерланды ; 1941 ;  ; Ag ; XF ; 13 ; 462 ; 94 
 3944 ; 100 лева. Болгария ; 1930 ;  ; Ag ; VF+ ; 13 ; Emv ; 370 
 3945 ; 2,5 эскудо. Португалия ; 1942 ;  ; Ag ; VF ; 17 ; BorVik ; 172 
 3946 ; 50 шиллингов. Австрия. Зимняя олимпиада ; 1964 ;  ; Ag ; XF ; 26 ; dim66 ; 612 
 3947 ; 10 эре. Швеция ; 1897 ;  ; Ag ; F-VF ; 7 ; Heawen ; 61 
 3948 ; 1 боливар. Венесуэла ; 1960 ;  ; Ag ; AU ; 28 ; Dont ; 257 
 3949 ; 10 эре. Дания ; 1874 ;  ; Ag ; F-VF ; 9 ; zelya ; 93 
 3950 ; 1 дайм. США ; 1913 ;  ; Ag ; VF- ; 9 ; Heawen ; 92 
 3951 ; 1 марка. Финляндия ; 1967 ;  ; Ag ; VF-XF ; 9 ; ANDchel ; 70 
 3952 ; 1/4 гульдена. Нидерландское Кюрасао ; 1947 ;  ; Ag ; VF ; 9 ; aziya11 ; 112 
 3953 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 16 ; 462 ; 229 
 3954 ; 1 крона. Австрия. 60 лет правления ; 1908 ;  ; Ag ; XF ; 16 ; SD315 ; 510 
 3955 ; 1 крона. Швеция ; 1941 ;  ; Ag ; XF- ; 10 ; Searcher ; 155 
 3956 ; 2 марки. Пруссия ; 1904A ;  ; Ag ; VF ; 9 ; Александр007 ; 466 
 3857 ; 100 марок. Финляндия. Пикторальное искусство ; 1989 ;  ; Ag ; AU ; 25 ; solder13 ; 969 
 3858 ; 10 марок. Финляндия. 10 Европейский чемпионат мира по атлетике ; 1971 ;  ; Ag ; AU ; 52 ; chebeer ; 414 
 3859 ; 50 марок. Финляндия. 1 ый чемпионат мира по атлетике ; 1983 ;  ; Ag ; AU ; 12 ; chebeer ; 490 
 3860 ; 10 марок. Финляндия. Президент Кекконен ; 1975 ;  ; Ag ; AU ; 15 ; karl ; 401 
 3861 ; 10 марок. Финляндия. 60 лет независимости ; 1977 ;  ; Ag ; AU ; 10 ; AID57 ; 405 
 3862 ; 10 евро. Финляндия. Фредерик Пациус ; 2009 ;  ; Ag ; AU ; 31 ; dsp ; 2113 
 3863 ; 10 евро. Финляндия. Северный морской путь ; 2007 ;  ; Ag ; AU ; 35 ; perevozchik ; 1277 
 3864 ; 1 крона. Великобритания. Черчилль ; 1965 ;  ; Cu/Ni ; XF+ ; 12 ; Waka.ink ; 111 
 3865 ; 5 шиллингов. Великобритания. Британская выставка в Нью Йорке ; 1960 ;  ; Cu/Ni ; AU ; 11 ; kornum ; 306 
 3866 ; 5 шиллингов. Великобритания. Коронация Елизщаветы II ; 1953 ;  ; Cu/Ni ; AU ; 14 ; kornum ; 340 
 3867 ; Узлик. Турция ; 1789 ;  ; Ag ; VF ; 39 ; Гордиан ; 1270 
 3868 ; 1 динар. Сербия ; 1915 ;  ; Ag ; VF ; 51 ; BorVik ; 411 
