 5921 ; Бона иностранная Аргентина ;  ;  ;  ; AU ; 13 ; USS ; 43 
 3698 ; 5000 лир. Италия. 600-летие со дня рождения Пизанелло. Коробка, сертификат ; 1995 ;  ; Ag ; XF ; 39 ; kwacha_dm ; 1813 
 3699 ; 5 евро. Ватикан. Бенедикт. Коробка, сертификат ; 2011 ;  ; Ag ; Proof ; 45 ; kirkar ; 6155 
 3700 ; 20 гривен. Украина. Украинская писанка. Коробка ; 2009 ;  ; Ag ; Proof ; 35 ; Коллекционер СНГ ; 4624 
 3701 ; 200000 карбованцев. Украина. Победа в Отечественной войне. Коробка ; 1995 ;  ; Cu-Ni ; Proof ; 30 ; Sky2 ; 267 
 3702 ; 5 евро. Ватикан. Франциск. Коробка, сертификат ; 2013 ;  ; Ag ; Proof ; 34 ; kirkar ; 6155 
 3703 ; Набор монет США: 1/2,1/4 доллара, 1 дайм, 5,1 цент (5шт). Коробка ; 1971 ;  ; Cu-Ni,Br ; AU ; 21 ; Sky2 ; 322 
 3704 ; Набор монет США: 6шт. Коробка, сертификат ; 1979 ;  ; Cu-Ni,Br ; AU ; 58 ; Antares ; 601 
 3705 ; Лот монет мира (80шт). В альбоме ;  ;  ; Cu-Ni,Al,ж/м,Zn ; F/XF ; 38 ; Mordaxa ; 1038 
 3706 ; Набор монет Бельгии: 50 сентимес,1,5,5,20,50 франков (10шт)+жетон. В буклете ; 1994 ;  ; Сu-Ni,Al/Br,Br ; Unc ; 54 ; gusar ; 796 
 3707 ; 5 гривен. Украина 70 лет победы. Буклет ; 2014 ;  ; Cu-Ni ; AU ; 3 ; Mike! ; 347 
 3708 ; Набор монет Египта (12шт). Буклет ;  ;  ; Сu-Ni,Al/Br,Al ; F/XF ; 13 ; diskus72 ; 160 
 3709 ; Набор монет США: 1 доллар (3шт). Упаковка ; 1980D,P,S ;  ; Сu-Ni ; Unc ; 21 ; archy ; 475 
 3710 ; 2 гривны. Украина. Скорпион. В буклете, с серификатом ; 2015 ;  ; Ag ; Unc ; 37 ; aviator55 ; 1059 
 3711 ; 50 марок. Финляндия. Калевала ; 1985 ;  ; Ag ; AU ; 25 ; Mike! ; 604 
 3712 ; 5 экю. Бельгия. Коробка ; 1987 ;  ; Ag ; AU ; 29 ; Emv ; 771 
 3713 ; 10 евро. Финляндия. Европа. Коробка, сертификат ; 1997 ;  ; Ag ; Proof ; 27 ; ZorroT ; 1226 
 3714 ; 21 экю. Гибралтар. Коробка, сертификат ; 1993 ;  ; Ag ; AU ; 20 ; LEXAI ; 1227 
 3715 ; 21 экю. Гибралтар. Коробка, сертификат ; 1993 ;  ; Ag ; Proof ; 39 ; LEXAI ; 1122 
 3716 ; 2 фунта. Великобритания. 300 лет "Акту Объединения" Англии и Шотландии. В буклете ; 2007 ;  ; Би/м ; Unc ; 32 ; D-503 ; 765 
 3717 ; 2 фунта. Великобритания. 50 лет ООН. В буклете ; 1995 ;  ; Латунь ; Unc ; 47 ; Panther ; 622 
 3718 ; 2 фунта. Великобритания. 400 лет "Пороховому заговору". В буклете ; 2005 ;  ; Би/м ; Unc ; 45 ; D-503 ; 737 
 3719 ; 2 фунта. Великобритания. 50 лет открытия структуры ДНК. В буклете ; 2003 ;  ; Би/м ; Unc ; 31 ; D-503 ; 707 
 3720 ; Набор монет Сан-Марино: 5,2,1 евро, 50,20,10,5,2,1 евроцент (9шт). Буклет ; 2012 ;  ; Би/м,Ag,лат ; AU ; 47 ; Димон777 ; 2828 
 3721 ; Набор монет евро Кипра (8шт): 2,1евро, 50,20,10,5,2,1цент. Буклет ; 2015 ;  ; би/м,ж/м ; Unc ; 46 ; valent77 ; 1587 
 3722 ; Набор монет евро Бельгии, Нидерландов и Люксембурга (24шт): 2,1евро, 50,20,10,5,2,1цент + жетон. Бенелюкс. 70 лет мира в Европе. Буклет ; 2015 ;  ; би/м,ж/м ; Unc ; 21 ; mefody73 ; 2822 
 3723 ; Набор монет евро Словакии (9шт): 2,1евро, 50,20,10,5,2,1цент. Кирилл и Мефодий. Буклет ; 2013 ;  ; би/м,ж/м ; Unc ; 28 ; kirkar ; 1451 
 3724 ; Набор монет Франции: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт). Конверт, марка ; 1999 ;  ; Би/м,Cu/St,лат ; AU ; 33 ; Гарыныч ; 616 
 3725 ; 50 центов. Ватикан. Буклет ; 2015 ;  ;  ; AU ; 27 ; kirkar ; 306 
 3726 ; 2 евро. Бельгия. Красный Крест. Буклет ; 2014 ;  ; бим ; AU ; 18 ; Boroddd ; 818 
 3727 ; 10 евро. Австрия. Зальцбург. Буклет ; 2014 ;  ; Ag ; Unc ; 59 ; Fillipiy ; 1957 
 3728 ; Набор евро монет Сан-Марино (8шт): 2,1евро, 50,20,10,5,2,1цент. Буклет ; 2015 ;  ; би/м,ж/м ; Unc ; 41 ; sbsb777 ; 1587 
 3729 ; Набор монет евро Ирландии (8шт): 2,1евро, 50,20,10,5,2,1цент. Морская флора и фауна. Буклет ; 2015 ;  ; би/м,ж/м ; Unc ; 49 ; sbsb777 ; 1372 
 3730 ; Набор монет Сан-Марино (10шт): 1000,500,200,100,50,20,10,5,2,1лир. Буклет ; 1995 ;  ; б/м,ж/м ; AU ; 32 ; zx123 ; 980 
 3731 ; Набор монет евро Бельгии (8шт): 2,1евро, 50,20,10,5,2,1цент + жетон. Битва при Ватерлоо. Буклет ; 2015 ;  ; би/м,ж/м ; Unc ; 44 ; kirkar ; 1598 
 3732 ; Набор монет евро Германии (9шт): 2,1евро, 50,20,10,5,2,1цент. Буклет ; 2015 ;  ; би/м,ж/м ; Unc ; 14 ; melkore ; 530 
 3733 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (5шт). + жетон ; 1995 ;  ; Cu-Ni,Al/Br ; AU ; 69 ; solder13 ; 556 
 3734 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (5шт). + жетон ; 1995 ;  ; Cu-Ni,Al/Br ; AU ; 50 ; Ok203 ; 620 
 3735 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (5шт). + жетон ; 1997 ;  ; Cu-Ni,Al/Br ; AU ; 42 ; Ok203 ; 546 
 3736 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (5шт). + жетон ; 1994 ;  ; Cu-Ni,Al/Br ; AU ; 60 ; kotok ; 680 
 3737 ; Набор монет Финляндии: 5,1 марка, 50,10 пенни (4шт).+ жетон ; 1993 ;  ; Cu-Ni,Al/Br ; AU ; 61 ; LEXAI ; 678 
 3738 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (5шт). + жетон ; 1998 ;  ; Cu-Ni,Al/Br ; AU ; 83 ; LEXAI ; 878 
 3739 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (5шт). + жетон ; 1994 ;  ; Cu-Ni,Al/Br ; AU ; 60 ; kotok ; 642 
 3740 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (6шт) ; 1993 ;  ; Cu-Ni,Al/Br ; AU ; 42 ; Ok203 ; 1222 
 3741 ; Набор монет Финляндии: 5,1 марка, 50,10 пенни (4шт). ; 1990 ;  ; Cu-Ni,Al/Br ; AU ; 62 ; Ok203 ; 555 
 3742 ; Набор монет Финляндии: 5,1 марка, 50,10 пенни (4шт). ; 1991 ;  ; Cu-Ni,Al/Br ; AU ; 45 ; Ok203 ; 370 
 3643 ; 2 эре Швеция ; 1875 ;  ; Cu ; VF ; 39 ; vicnic ; 1134 
 3644 ; 1/4 скиллинга. Швеция ; 1806 ;  ; Cu ; F-VF ; 18 ; taa ; 138 
 3645 ; 1 далер. Швеция ; 1718 ;  ; Cu ; VF ; 93 ; kornum ; 2100 
 3646 ; 5 гривен. Украина. Гончар ; 2010 ;  ; Cu-Ni ; AU ; 14 ; canario ; 232 
 3647 ; 5 гривен. Украина. 350 лет Харькову ; 2004 ;  ; Cu-Ni ; VF-XF ; 33 ; горный ; 1434 
 3648 ; 2 гривны. Украина. Джон Джеймс Юз ; 2014 ;  ; Cu-Ni ; AU ; 4 ; Mike! ; 168 
 3649 ; 2 гривны. Украина. Кость Левицкий ; 2009 ;  ; Cu-Ni ; XF+ ; 4 ; Mike! ; 124 
 3650 ; 2 гривны. Украина. Лев Ландау ; 2008 ;  ; Cu-Ni ; XF+ ; 21 ; starkov_n ; 251 
 3651 ; 2 гривны. Украина. XIV паралимпийские игры ; 2012 ;  ; Cu-Ni ; AU ; 16 ; starkov_n ; 258 
 3652 ; 5 гривен. Украина. 350 лет Суми ; 2005 ;  ; Cu-Ni ; AU ; 25 ; xxxl ; 433 
 3653 ; 5 гривен. Украина. 60 лет Совету Европы ; 2009 ;  ; Би/м ; AU ; 8 ; canario ; 265 
 3654 ; 2 гривны. Украина. Дрофа ; 2013 ;  ; Cu-Ni ; AU ; 8 ; Mike! ; 500 
 3655 ; 5 гривен. Украина. Бокораш ; 2009 ;  ; Cu-Ni ; AU ; 8 ; Mike! ; 175 
 3656 ; 5 гривен. Украина. Корсунь-Шевченковская битва ; 2014 ;  ; Cu-Ni ; AU ; 13 ; shknikolay ; 330 
 3657 ; 5 гривен. Украина. Украинское вышивание ; 2013 ;  ; Cu-Ni ; AU ; 24 ; Mike! ; 709 
 3658 ; 2 гривны. Украина. Спортивные соревнования ; 2007 ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 200 
 3659 ; 2 гривны. Украина. ЧМ по легкой атлетике в Донецке ; 2013 ;  ; Cu-Ni ; AU ; 9 ; Mike! ; 274 
 3660 ; 2 гривны. Украина. Анна Ярославовна - королева Франции ; 2014 ;  ; Cu-Ni ; AU ; 7 ; Mike! ; 436 
 3661 ; 5 гривен. Украина. Благовещение ; 2008 ;  ; Cu-Ni ; AU ; 14 ; v_bond ; 355 
 3662 ; 5 гривен. Украина. 15 лет Конституции Украины ; 2011 ;  ; Cu-Ni ; AU ; 4 ; Mike! ; 277 
 3663 ; 5 гривен. Украина. Киевский военный госпиталь ; 2015 ;  ; Cu-Ni ; AU ; 21 ; Cosmos ; 393 
 3664 ; 5 гривен. Украина. 2500 лет Балаклаве ; 2004 ;  ; Cu-Ni ; AU ; 30 ; Mike! ; 1084 
 3665 ; 5 гривен. Украина. 500 лет казацким поселениям ; 2005 ;  ; Cu-Ni ; AU ; 10 ; Mike! ; 277 
 3666 ; 5 гривен. Украина. Освобождение Мелитополя ; 2013 ;  ; Cu-Ni ; AU ; 5 ; shknikolay ; 278 
 3667 ; 5 гривен. Украина. Подгорецкий замок ; 2015 ;  ; Cu-Ni ; AU ; 14 ; canario ; 261 
 3668 ; 5 гривен. Украина. Мечеть хана Узбека I ; 2014 ;  ; Cu-Ni ; AU ; 6 ; Mike! ; 328 
 3669 ; 5 гривен. Украина. 20 лет независимости Украины ; 2011 ;  ; Cu-Ni ; AU ; 18 ; Mike! ; 325 
 3670 ; 2 гривны. Украина. Александр Корнейчук ; 2005 ;  ; Cu-Ni ; AU ; 31 ; xxxl ; 420 
 3671 ; 5 гривен. Украина. Ан-225 ; 2002 ;  ; Cu-Ni ; AU ; 45 ; Cosmos ; 4022 
 3672 ; 5 гривен. Украина. Кировоградская область ; 2014 ;  ; Би/м ; AU ; 9 ; Mike! ; 372 
 3673 ; 2 гривны. Украина. Декларация независимости ; 2010 ;  ; Cu-Ni ; AU ; 23 ; Mike! ; 264 
 3674 ; 5 гривен. Украина. Бугай ; 2007 ;  ; Би/м ; AU ; 12 ; canario ; 257 
 3675 ; 5 гривен. Украина. Киевский меридиан ; 2010 ;  ; Cu-Ni ; AU ; 10 ; Mike! ; 279 
 3676 ; 2 гривны. Украина. Институт виноделия им.В.И.Таирова ; 2005 ;  ; Cu-Ni ; AU ; 6 ; Mike! ; 836 
 3677 ; 2 гривны. Украина. Михаил Кравчук ; 2012 ;  ; Cu-Ni ; AU ; 6 ; Mike! ; 473 
 3678 ; 2 гривны. Украина. Митрополит Василий Липковский ; 2014 ;  ; Cu-Ni ; AU ; 9 ; Метро62 ; 408 
 3679 ; 2 гривны. Украина. Рысь ; 2001 ;  ; Cu-Ni ; AU ; 40 ; Mike! ; 3980 
 3680 ; 2 гривны. Украина. Михаил Максимович ; 2004 ;  ; Cu-Ni ; XF ; 19 ; maximilian2204 ; 450 
 3681 ; 2 гривны. Украина. ЧМ по футболу ; 2006 ;  ; Cu-Ni ; AU ; 22 ; Mike! ; 392 
 3682 ; 5 гривен. Украина. 400 лет г.Королевец ; 2001 ;  ; Cu-Ni ; XF ; 21 ; Mike! ; 2019 
 3683 ; 5 гривен. Украина. Ан-2 ; 2003 ;  ; Cu-Ni ; XF ; 6 ; Mike! ; 707 
 3684 ; 5 гривен. Украина. Спас ; 2010 ;  ; Cu-Ni ; AU ; 8 ; Mike! ; 336 
 3685 ; 5 гривен. Украина. Линейный корабль "Слава Катерины" ; 2013 ;  ; Cu-Ni ; AU ; 18 ; иржик86 ; 441 
 3686 ; 5 гривен. Украина. Кировоград ; 2004 ;  ; Cu-Ni ; AU ; 15 ; Mike! ; 732 
 3687 ; 2 гривны. Украина. Владимир Ивасюк ; 2009 ;  ; Cu-Ni ; AU ; 11 ; starkov_n ; 247 
 3688 ; 2000000 карбованцев. Украина. 100-летие олимпийских игр современности ; 1996 ;  ; Cu-Ni ; AU ; 8 ; doc2 ; 370 
 3689 ; 2 гривны. Украина. Добро - детям ; 2001 ;  ; Cu-Ni ; AU ; 14 ; Метро62 ; 390 
 3690 ; 5 гривен. Украина. 1025-летие крещения Киевской Руси ; 2013 ;  ; Cu-Ni ; AU ; 16 ; Mike! ; 474 
 3691 ; 2 гривны. Украина. Улас Самчук ; 2005 ;  ; Cu-Ni ; AU ; 10 ; Mike! ; 575 
 3692 ; 2 гривны. Украина. Национальная филармония Украины ; 2013 ;  ; Cu-Ni ; AU ; 13 ; canario ; 243 
 3593 ; 2 гривны. Украина. Олешковские пески ; 2015 ;  ; Cu-Ni ; AU ; 19 ; jj ; 272 
 3594 ; 20 марок. ГДР. 85 лет со дня рождения Эрнста Тельмана ; 1971 ;  ; Cu-Ni ; XF- ; 17 ; Mikl2015 ; 90 
 3595 ; 20 марок. ГДР. Вильгельм Пик - Первый президент ГДР ; 1972 ;  ; Cu-Ni ; XF+ ; 13 ; Aurora810 ; 101 
 3596 ; 20 марок. ГДР. Фридрих фон Шиллер ; 1972 ;  ; Cu-Ni ; XF ; 18 ; mmmm ; 105 
 3597 ; 20 марок. ГДР. Отто Гротеволю ; 1973 ;  ; Cu-Ni ; XF ; 19 ; canario ; 136 
 3598 ; 10 марок. ГДР. Мемориал в Бухенвальде ; 1972 ;  ; Cu-Ni ; XF ; 11 ; Mikl2015 ; 135 
 3599 ; 10 марок. ГДР. Фестиваль молодежи и студентов ; 1973 ;  ; Cu-Ni ; AU ; 19 ; saikl ; 173 
 3600 ; 10 марок. ГДР. 20 лет Варшавскому Договору ; 1975 ;  ; Cu-Ni ; XF ; 23 ; Звездолёты ; 153 
 3601 ; 50 центов. Австралия ; 1977 ;  ; Cu-Ni ; XF ; 15 ; SKeeper ; 105 
 3602 ; 5 марок. ГДР. Город Майсен ; 1972 ;  ; Cu-Ni ; AU ; 18 ; Aurora810 ; 306 
 3603 ; 20 песо. Мексика ; 1981 ;  ; Cu-Ni ; XF+ ; 41 ; quarter ; 112 
 3604 ; 1 динар. Тунис ; 1997 ;  ; Cu-Ni ; VF+ ; 7 ; diskus72 ; 40 
 3605 ; 1/2 динара. Тунис ; 1968 ;  ; Cu-Ni ; VF-XF ; 15 ; SKeeper ; 105 
 3606 ; 1/4 доллара. США ; 1954 ;  ; Ag ; VF-XF ; 19 ; игорь 222 ; 255 
 3607 ; 10 эре. Швеция ; 1947 ;  ; Ag ; XF- ; 21 ; kaktus1 ; 76 
 3608 ; 1 пенни. Остров Мэн ; 1976 ;  ; Br ; XF+ ; 26 ; Jana ; 102 
 3609 ; 1 эре. Дания ; 1921 ;  ; Br ; XF- ; 26 ; SKeeper ; 179 
 3610 ; 20 сенти. Литва ; 1991 ;  ; Br ; AU ; 11 ; gusar ; 78 
 3611 ; 1 шиллинг. Швеция ; 1802 ;  ; Cu ; VG ; 17 ; nays ; 92 
 3612 ; 20 шиллингов. Австрия ; 1982 ;  ; Al/Br ; XF ; 27 ; kornum ; 183 
 3613 ; 2 пиастра. Ливан ; 1924 ;  ; Al/Br ; VF ; 39 ; arkan ; 449 
 3614 ; 2 эре. Норвегия ; 1944 ;  ; Fe ; XF ; 16 ; kaktus1 ; 82 
 3615 ; 1 крона. Словакия ; 1941 ;  ; Cu-Ni ; VF ; 27 ; камсигал ; 155 
 3616 ; 10 раппен. Швейцария ; 1934 ;  ; Cu-Ni ; XF ; 23 ; Прокурор ; 71 
 3617 ; 5 грошей. Австрия ; 1931 ;  ; Cu-Ni ; VF ; 11 ; gdrg2 ; 57 
 3618 ; 5 центов. Гаити ; 1905 ;  ; Cu-Ni ; VF- ; 20 ; трутень ; 128 
 3619 ; 250 прут. Израиль ;  ;  ; Cu-Ni ; XF- ; 23 ; НАМКРЫШ ; 190 
 3620 ; 50 злотых. Польша ; 1981 ;  ; Cu-Ni ; XF ; 43 ; Sky2 ; 136 
 3621 ; 50 франков. Французская Полинезия ; 1975 ;  ; Cu-Ni ; XF+ ; 38 ; Sky2 ; 213 
 3622 ; 1 доллар. Восточные Карибские штаты ; 1989 ;  ; Cu-Ni ; VF+ ; 9 ; кот баюн ; 64 
 3623 ; 1 песо. Куба ; 1998 ;  ; Cu-Ni ; XF- ; 4 ; t_v_v ; 57 
 3624 ; 10 сенти. Тонга ; 1996 ;  ; Cu-Ni ; VF+ ; 19 ; Ok203 ; 105 
 3625 ; 20 центов. Сингапур ; 1972 ;  ; Cu-Ni ; XF+ ; 17 ; diskus72 ; 50 
 3626 ; 5 сантимов. Бельгия ; 1906 ;  ; Cu-Ni ; VF ; 28 ; vovaT25 ; 83 
 3627 ; 1 крона. Исландия ; 1987 ;  ; Cu-Ni ; VF-XF ; 6 ; SKeeper ; 27 
 3628 ; 25 центов. Сейшеллы ; 1976 ;  ; Cu-Ni ; XF ; 11 ; SKeeper ; 217 
 3629 ; 100 филс. Иордания ; 1949 ;  ; Cu-Ni ; VF ; 14 ; кот баюн ; 87 
 3630 ; 1 динар. Тунис ; 2011 ;  ; Cu-Ni ; XF ; 5 ; кот баюн ; 35 
 3631 ; 2 марки. ФРГ ; 1963 ;  ; Cu-Ni ; XF- ; 12 ; Mike! ; 91 
 3632 ; 1 патака. Португальское Макао ; 1982 ;  ; Cu-Ni ; VF+ ; 38 ; arkan ; 333 
 3633 ; 50 центов. Южная Африка ; 1979 ;  ; Cu-Ni ; XF+ ; 18 ; kornum ; 410 
 3634 ; 5 центов. Зимбабве ; 1982 ;  ; Cu-Ni ; VF ; 15 ; lestes ; 51 
 3635 ; 1/2 шиллинга. Восточная Африка ; 1921 ;  ; Cu-Ni ; F ; 26 ; banks ; 181 
 3636 ; 500 лей. Румыния ; 1999 ;  ; Al ; VF+ ; 18 ; елец ; 149 
 3637 ; 1 донг. Вьетнам ; 1971 ;  ; Al ; XF ; 17 ; елец ; 37 
 3638 ; 1 доллар. Белиз ; 2003 ;  ; Al/Br ; VF ; 24 ; valerdon ; 136 
 3639 ; 5 марок. Финляндия ; 1973 ;  ; Al/Br ; XF ; 14 ; Jana ; 67 
 3640 ; 5 евроцентов. Проба. Великобритания ; 2003 ;  ; Br ; AU ; 40 ; alapabula ; 204 
 3641 ; 5 милс. Палестина ; 1935 ;  ; Cu-Ni ; VF ; 27 ; kornum ; 204 
 3642 ; 1/2 скиллинга. Швеция ; 1802 ;  ; Cu ; VF ; 20 ; nays ; 617 
 3543 ; 2 гривны. Украина. Владимир Сергеев ; 2014 ;  ; Cu-Ni ; AU ; 14 ; starkov_n ; 237 
 3544 ; 1 крона. Тристан да Кунья ; 2008 ;  ; Cu-Ni ; AU ; 34 ; banks ; 221 
 3545 ; 5 марок. Германия, ФРГ. 100 лет основания Германии ; 1971G ;  ; Ag ; XF ; 15 ; S1952 ; 339 
 3546 ; 6 крейцеров. Германия. Бавария ; 1807 ;  ; Ag ; F ; 9 ; S1952 ; 144 
 3547 ; 50 шиллингов. Австрия. 350 лет Зальцбургскому университету ; 1972 ;  ; Ag ; AU ; 12 ; cfif24 ; 689 
 3548 ; 1 грошель. Богемия и Моравия ; 1781 ;  ; Cu ; VF- ; 20 ; nays ; 556 
 3549 ; 10 франков. Франция ; 1933 ;  ; Ag ; VF+ ; 21 ; krass ; 340 
 3550 ; 10 крон. Дания. Свадьба принцессы Бенедикты ; 1968 ;  ; Ag ; AU ; 15 ; cfif24 ; 638 
 3551 ; 1/2 кроны. Великобритания ; 1933 ;  ; Ag ; VF- ; 21 ; alapabula ; 317 
 3552 ; 25 новых пенсов. Великобритания. Свадьба принца Чарльза и леди Дианы ; 1981 ;  ; Cu-Ni ; XF+ ; 13 ; Звездолёты ; 100 
 3553 ; 1/2 пенни. Великобритания. Ньюгейт. Токен ; 1794 ;  ; Cu ; VF ; 23 ; Rosomaha ; 700 
 3554 ; 1 доллар. Британская Канада. 100 лет Конфедерации. Дикий гусь ; 1967 ;  ; Ag ; XF ; 17 ; S1952 ; 793 
 3555 ; 1 доллар. Британская Канада. 100 лет городу Регина, Саскачеван ; 1982 ;  ; Ag ; AU ; 11 ; S1952 ; 563 
 3556 ; 20 центов. Британская Малайя ; 1950 ;  ; Cu-Ni ; VF+ ; 19 ; Zarik ; 86 
 3557 ; 10 центов. Британская Малайя ; 1950 ;  ; Cu-Ni ; VF+ ; 19 ; Zarik ; 83 
 3558 ; 5 центов. Британская Малайя и Британское Борнео ; 1961 ;  ; Cu-Ni ; XF- ; 17 ; Zarik ; 84 
 3559 ; 25 центов. Британскаие Карибские острова ; 1965 ;  ; Cu-Ni ; XF- ; 17 ; S1952 ; 53 
 3560 ; 25 центов. Британскаие Карибские острова ; 1981 ;  ; Cu-Ni ; VF ; 5 ; S1952 ; 41 
 3561 ; 1/4 гульдена. Нидерландские Антиллы ; 1965 ;  ; Ag ; XF ; 13 ; Zarik ; 181 
 3562 ; 1/10 гульдена. Нидерландские Антиллы ; 1970 ;  ; Ag ; VF ; 5 ; Zarik ; 153 
 3563 ; 1 рупия. Индия, Барода. Шах Ананд Рао ; 1800-1808 ;  ; Ag ; F ; 17 ; banks ; 867 
 3564 ; 5 гирша. Османский Египет. Абдул Хамид II ; 1908 ;  ; Ag ; VF ; 25 ; arkan ; 793 
 3565 ; 1 лира. Сирия. Абдул Хамид II ; 1950 ;  ; Ag ; VF ; 28 ; arkan ; 714 
 3566 ; 100 франков. Марокко ; 1953 ;  ; Ag ; VF-XF ; 28 ; Sky2 ; 334 
 3567 ; 20 кэш. Китай. Династия Цин. Министерство финансов ; 1909 ;  ; Br ; VF ; 17 ; sergey2015 ; 312 
 3568 ; 10 кэш. Китай, республика ; 1920 ;  ; Br ; F-VF ; 5 ; S1952 ; 57 
 3569 ; 2 кроны. Эстония. Крепость ; 1930 ;  ; Ag ; VF-XF ; 18 ; melkore ; 759 
 3570 ; 20 рублей. Беларусь. 1000 и 1 ночь ; 2006 ;  ; Ag ; AU ; 39 ; maksud ; 1836 
 3571 ; 5 гривен. Украина. Киево-Печерской лавры ; 1998 ;  ; Cu-Ni ; XF+ ; 27 ; yuri.gruzdev ; 498 
 3572 ; 5 гривен. Украина. 110 лет Киевскому фуникулеру ; 2015 ;  ; Cu-Ni ; AU ; 21 ; canario ; 185 
 3573 ; 5 гривен. Украина. ; 1999 ;  ; Cu-Ni ; XF+ ; 33 ; горный ; 820 
 3574 ; 2 гривны. Украина. Андрей Шептицкий ; 2015 ;  ; Cu-Ni ; AU ; 8 ; Cosmos ; 153 
 3575 ; 2 гривны. Украина. Яков Гнездовский ; 2015 ;  ; Cu-Ni ; AU ; 13 ; Petkovic ; 132 
 3576 ; 2 гривны. Украина. Михаил Вербицкий ; 2015 ;  ; Cu-Ni ; AU ; 12 ; иржик86 ; 136 
 3577 ; 2 гривны. Украина. Галшка Гулевичевна ; 2015 ;  ; Cu-Ni ; AU ; 11 ; canario ; 155 
 3578 ; 2 гривны. Украина. Михаил Вербицкий ; 2015 ;  ; Cu-Ni ; AU ; 9 ; иржик86 ; 144 
 3579 ; 2 гривны. Украина. Петр Прокопович ; 2015 ;  ; Cu-Ni ; AU ; 6 ; иржик86 ; 153 
 3580 ; 2 доллара. Барбадос ; 1974 ;  ; Cu-Ni ; Proof ; 35 ; Zarik ; 389 
 3581 ; 50 грошей. Польша ; 1938 ;  ; Fe ; F-VF ; 30 ; bva150979 ; 1372 
 3582 ; 1 крона. Чехия и Моравия ; 1944 ;  ; Zn ; VF- ; 26 ; zuza ; 229 
 3583 ; 20 грошей. Польша ; 1923 ;  ; Zn ; F+ ; 23 ; bva150979 ; 803 
 3584 ; 10 грошей. Польша ; 1923 ;  ; Zn ; VF ; 23 ; Юнг ; 593 
 3585 ; 5 грошей. Польша ; 1939 ;  ; Zn ; VF- ; 121 ; bva150979 ; 1587 
 3586 ; 10 центов. Канада ; 1931 ;  ; Ag ; F ; 17 ; кот баюн ; 73 
 3587 ; 1 дайм. США ; 1956 ;  ; Ag ; VF ; 11 ; kaktus1 ; 100 
 3588 ; 3 пенса. Великобритания ; 1920 ;  ; Ag ; VF ; 22 ; shaxter2015 ; 87 
 3589 ; 3 пенса. Великобритания ; 1919 ;  ; Ag ; F+ ; 18 ; byrozka ; 90 
 3590 ; 10 центов. Нидерланды ; 1937 ;  ; Ag ; XF ; 13 ; 4444 ; 68 
 3591 ; 1 цент. США ; 1903 ;  ; Br ; VF+ ; 65 ; Sky2 ; 352 
 3592 ; 2 гривны. Украина. Георгий Вороний ; 2008 ;  ; Cu-Ni ; AU ; 11 ; canario ; 162 
 3493 ; 1 пенни. Австралия ; 1964 ;  ; Br ; VF ; 13 ; SKeeper ; 43 
 3494 ; 1 донг. Вьетнам ; 1964 ;  ; Cu-Ni ; XF- ; 13 ; canario ; 40 
 3495 ; 100 рейс. Бразилия ; 1938 ;  ; Cu-Ni ; VF- ; 17 ; SKeeper ; 101 
 3496 ; 10 филлер. Венгрия ; 1935 ;  ; Cu-Ni ; VF+ ; 5 ; SKeeper ; 59 
 3497 ; 50 сентавос. Гондурас ; 1973 ;  ; Cu-Ni ; VF+ ; 20 ; teso ; 144 
 3498 ; 25 песо. Аргентина ; 1968 ;  ; Ni ; XF ; 29 ; kornum ; 129 
 3499 ; 1/2 кроны. Великобритания ; 1948 ;  ; Cu-Ni ; VF ; 38 ; Хаа ; 67 
 3500 ; 5 центов. Багамские острова ; 1968 ;  ; Cu-Ni ; XF- ; 6 ; gdrg2 ; 57 
 3501 ; 50 лир. Ватикан ;  ;  ; St ; AU ; 31 ; kornum ; 108 
 3502 ; 100 песо. Аргентина ; 1979 ;  ; Al/Br ; XF ; 19 ; kornum ; 206 
 3503 ; 20 хеллер. Словакия ; 1942 ;  ; Al ; VF+ ; 19 ; SKeeper ; 167 
 3504 ; 20 грошей. Польша ; 1923 ;  ; Ni ; VF-XF ; 17 ; gusar ; 126 
 3505 ; 10 грошей. Польша ; 1923 ;  ; Zn ; VF ; 25 ; bva150979 ; 533 
 3506 ; 2 франка. Франция ; 1941 ;  ; Al/Br ; VF ; 16 ; kvl9293 ; 27 
 3507 ; 1 франк. Франция ; 1923 ;  ; Al/Br ; XF ; 31 ; taa ; 63 
 3508 ; 1 франк. Бельгийское Конго ; 1949 ;  ; Al/Br ; VF- ; 16 ; kergudu ; 118 
 3509 ; 5 сентесими. Сомали ; 1967 ;  ; Al/Br ; XF+ ; 17 ; kornum ; 148 
 3510 ; 1 кобо. Нигерия ; 1974 ;  ; Br ; XF ; 19 ; Александр974 ; 50 
