 5662 ; Лот почтовые карточки Россия 2 шт ;  ;  ;  ;  ; 6 ; world78 ; 45 
 5088 ; 75000000 рублей ; 1924 ; Закавказье ;  ;  ; 31 ; nik2678 ; 2577 
 5089 ; 25 рублей ; 1922 ; Бухарская Республика ;  ;  ; 30 ; sotnik ; 906 
 5090 ; Чек г. Тбилиси ;  ;  ;  ;  ; 34 ; dds ; 408 
 5091 ; Купон 20 копеек г.Лодзь ;  ;  ;  ;  ; 30 ; Mike! ; 1135 
 5092 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 24 ; ВЯЗЪ ; 810 
 5093 ; 500 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 38 ; Chatsky ; 301 
 5094 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 6 ; Свен Олавсон ; 82 
 5095 ; 2 гривни ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 35 ; 2127 ; 363 
 5096 ; 50 рублей ; 1918 ; Закавказье ;  ;  ; 13 ; Serjd ; 473 
 5097 ; 100 рублей ; 1918 ; Закавказье ;  ;  ; 26 ; cr3041 ; 465 
 5098 ; 250 рублей ; 1918 ; Закавказье ;  ;  ; 17 ; cr3041 ; 506 
 5099 ; 500 рублей ; 1919 ; Азербайджан ;  ;  ; 13 ; Ok203 ; 519 
 5100 ; Лот бон России 4 шт ; 1918-47 ;  ;  ;  ; 40 ; Chatsky ; 417 
 5101 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 20 ; Serjd ; 114 
 5102 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 23 ; chingizhan ; 105 
 5103 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 49 ; basoff ; 223 
 5104 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 9 ; Hromoy ; 108 
 5105 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 20 ; veektor ; 80 
 5106 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; zahar-46 ; 71 
 5107 ; Лот бон России 4 шт ; 1918 ;  ;  ;  ; 14 ; Hikon ; 175 
 5108 ; Лот бон России 2 шт ; 1918 ;  ;  ;  ; 18 ; Свен Олавсон ; 144 
 5109 ; Лот бон 20 рублей, 10 шт ;  ;  ;  ;  ; 5 ; Свен Олавсон ; 207 
 5110 ; Лот бон 1 рубль 20 штук в листе ; 1919 ;  ;  ;  ; 35 ; кве ; 2040 
 5111 ; Лот бон 2 рубля 12 штук, в листе ;  ;  ;  ;  ; 23 ; кве ; 1634 
 5012 ; Лот бон 10 рублей 4 шт ; 1909 ;  ;  ;  ; 5 ; Свен Олавсон ; 164 
 5013 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; serg98 ; 58 
 5014 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; chingizhan ; 61 
 5015 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; gladkochub ; 69 
 5016 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 35 ; serg98 ; 57 
 5017 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 10 ; Lavriki ; 77 
 5018 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; Gudik ; 50 
 5019 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; Gudik ; 47 
 5020 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; А.А.Д ; 49 
 5021 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 26 ; chingizhan ; 189 
 5022 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 11 ; zahar-46 ; 51 
 5023 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 7 ; svv ; 126 
 5024 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 33 ; svv ; 157 
 5025 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 9 ; Mike! ; 55 
 5026 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; А.А.Д ; 40 
 5027 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 10 ; veektor ; 45 
 5028 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; zahar-46 ; 53 
 5029 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; магаз ; 50 
 5030 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; А.А.Д ; 40 
 5031 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; А.А.Д ; 49 
 5032 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; Lavriki ; 42 
 5033 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; uhfvv7 ; 63 
 5034 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; Gudik ; 61 
 5035 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 10 ; Russman ; 51 
 5036 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; unicorn ; 148 
 5037 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; zahar-46 ; 255 
 5038 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Chatsky ; 50 
 5039 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; chingizhan ; 65 
 5040 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; Lavriki ; 153 
 5041 ; 3 рубля, 2 шт ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; МММ ; 176 
 5042 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 39 ; pelmen761 ; 1135 
 5043 ; 1 рубль ; 1898 ; Тимашев. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 36 ; lsp25 ; 512 
 5044 ; 1 рубль ; 1898 ; Коншин. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 60 ; lesnik1 ; 1958 
 5045 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 18 ; uhfvv7 ; 75 
 5046 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 15 ; Lavriki ; 159 
 5047 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 13 ; ловеч ; 210 
 5048 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 13 ; ловеч ; 510 
 5049 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 21 ; ловеч ; 159 
 5050 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 10 ; veektor ; 57 
 5051 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; unicorn ; 273 
 5052 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 15 ; ловеч ; 203 
 5053 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 8 ; uhfvv7 ; 50 
 5054 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; iustas ; 70 
 5055 ; Лот бон России 7 шт ; 1898-1909 ;  ;  ;  ; 24 ; Russman ; 272 
 5056 ; Лот бон России 3 шт ; 1898-1909 ;  ;  ;  ; 20 ; Свен Олавсон ; 173 
 5057 ; Лот бон России 10 шт ; 1898-1915 ;  ;  ;  ; 22 ; ravs ; 513 
 5058 ; Лот бон России 5 шт ; 1898-1909 ;  ;  ;  ; 5 ; Chatsky ; 213 
 5059 ; Лот бон России 4 шт ; 1905-09 ;  ;  ;  ; 33 ; А.А.Д ; 164 
 5060 ; Лот бон ( 5шт.) ;  ;  ;  ;  ; 32 ; А.А.Д ; 202 
 5061 ; Лот бон ( 5шт.) ;  ;  ;  ;  ; 12 ; veektor ; 161 
 4385 ; Лот монет США (Штаты): 1/4 доллара (7шт) ; 2002,2003 ;  ; Cu-Ni ; XF ; 20 ; chiko ; 230 
 4386 ; Лот монет США (Сакагавеа, Президенты): 1 доллар (5шт) ;  ;  ; Cu-Ni-Zn ; AU ; 39 ; SIO ; 483 
 4387 ; Лот монет Турции: 9шт ;  ;  ; Al,Би/м,Лат ; VF/XF ; 17 ; avg1974 ; 153 
 4388 ; Лот монет Хорватии: 8шт ;  ;  ; Cu-Ni,Лат,Al ; XF/XF+ ; 9 ; chiko ; 41 
 4389 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 1999 ;  ; Cu-Ni ; XF ; 15 ; buben ; 120 
 4390 ; Лот монет Великобритании: 7шт ;  ;  ; Cu-Ni,Br ; VF-/AU ; 16 ; osir12 ; 124 
 4391 ; Лот монет США (Штаты): 1/4 доллара (7шт) ; 2008-2014 ;  ; Cu-Ni ; XF ; 18 ; buben ; 184 
 4392 ; Лот монет Японии (5шт) ;  ;  ; Cu-Ni,Br,Al,Лат ; VF/XF- ; 25 ; ialaiola ; 57 
 4393 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2005 ;  ; Cu-Ni ; XF ; 11 ; buben ; 153 
 4394 ; Лот монет евроцентов: 16шт ;  ;  ; Cu/St ; XF/AU ; 30 ; tar ; 66 
 4395 ; Лот монет Востока (5шт) ;  ;  ; Al/Br,Cu-Ni ; XF/AU ; 10 ; world78 ; 41 
 4396 ; Лот монет Кипра (6шт) ;  ;  ; Cu-Ni,Al/Br ; XF- ; 12 ; sdasda ; 62 
 4397 ; Лот монет Финляндии: 8шт ;  ;  ; Cu-Ni,Br,Al/Br ; VF/XF ; 19 ; Масясик ; 32 
 4398 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2001 ;  ; Cu-Ni ; XF ; 9 ; shelbyroush ; 155 
 4399 ; Лот монет ГДР: 3шт ;  ;  ; Al ; VF ; 9 ; uhfvv7 ; 53 
 4400 ; Лот монет США: 1 цент (13шт) ;  ;  ; Br ; XF/AU ; 29 ; don Pacheko ; 98 
 4401 ; Лот монет Германии (9шт) ; 1911-1941 ;  ; Al, Al/br ; VG/F ; 14 ; miha5855 ; 93 
 4402 ; Лот  евро монет Люксембурга: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ;  ;  ; Би/м,Лат,Cu/St ; AU ; 13 ; stas007 ; 432 
 4403 ; Лот монет Польши: 5шт ;  ;  ; Al ; VF- ; 15 ; Andrak ; 89 
 4404 ; Лот монет Польши: 9шт ;  ;  ; Al,Би/м,Лат ; XF ; 5 ; kergudu ; 41 
 4405 ; Лот монет США: 1 цент (9шт) ; 1991-1999 ;  ; Br ; XF+/AU ; 37 ; Masik ; 70 
 4406 ; Лот монет Израиля: 5шт ;  ;  ; Cu-Ni,Al/Br ; XF ; 10 ; SKeeper ; 25 
 4407 ; Лот монет Великобритании: 10шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 15 ; RTS ; 42 
 4408 ; Лот монет ГДР: 4шт ;  ;  ; Al ; VF- ; 15 ; t_v_v ; 136 
 4409 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2006 ;  ; Cu-Ni ; XF ; 16 ; buben ; 129 
 4410 ; Лот монет Японии (2шт) ;  ;  ; Cu-Ni,Br ; VF- ; 9 ; tar ; 48 
 4411 ; Лот монет Польши (8шт) ; 1923-1990 ;  ; Cu/Ni,Al, Лат ; VF+/XF ; 22 ; Gagarin ; 80 
 4412 ; Лот монет Восточные Карибские штаты (3шт) ; 2004-2011 ;  ; Cu-Ni,Al,Ni ; XF/AU ; 14 ; Ssid ; 72 
 4413 ; Лот монет США (Президенты): 1 доллар (4шт) ;  ;  ; Cu-Ni-Zn ; XF+/AU ; 22 ; alex241 ; 401 
 4414 ; Лот монет США: 1 цент (3шт) ; 2016 ;  ; Br ; AU ; 9 ; Либра ; 22 
 4415 ; Лот монет Австрии (3шт) ; 1812.,1859 ;  ; Cu ; VG ; 15 ; tar ; 53 
 4416 ; Лот монет США: 1/4 доллара, 5 центов (9шт) ;  ;  ; Cu-Ni ; VF/XF ; 19 ; chiko ; 37 
 4417 ; Лот монет США: 5 центов (8шт) ;  ;  ; Cu-Ni ; VF/XF ; 14 ; bubel ; 29 
 4418 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 1999 ;  ; Cu-Ni ; XF ; 17 ; detonator ; 119 
 4419 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2000 ;  ; Cu-Ni ; XF/AU ; 8 ; orex ; 93 
 4420 ; Лот монет Израиля: 6шт ;  ;  ; Al,Cu-Ni,Br ; VF/XF ; 13 ; Нинский ; 57 
 4421 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2002 ;  ; Cu-Ni ; XF/AU ; 14 ; chiko ; 129 
 4422 ; Лот монет США (Сакагавеа, Президенты): 1 доллар (4шт) ;  ;  ; Cu-Ni ; AU ; 25 ; alex241 ; 401 
 4423 ; Лот монет Монако: 2,1 евро, 20 евроцентов (3шт) ; 2001 ;  ; Лат,Би/м ; AU ; 28 ; tar ; 1255 
 5001 ; Лот бон России 2 шт ; 1910-12 ;  ;  ;  ; 44 ; mudres ; 1022 
 5002 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 26 ; Holder31 ; 185 
 5003 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; chingizhan ; 104 
 5004 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; sdasda ; 143 
 5005 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; Мотя ; 61 
 5006 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; ShYrik_RUS ; 57 
 5007 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; rom11 ; 62 
 5008 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; uhfvv7 ; 63 
 5009 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; А.А.Д ; 40 
 5010 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; uhfvv7 ; 45 
 5011 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; Serjd ; 72 
 4335 ; Лот монет Японии (3шт) ;  ;  ; Лат ; VF ; 25 ; alex62 ; 65 
 4336 ; Лот монет Финляндии (11шт). Все разные ; 1928-1940 ;  ; Cu-Ni ; VF-/VF+ ; 21 ; qver ; 174 
 4337 ; Лот монет Эстонии (17шт). Все разные ;  ;  ; Al/Br,Ni ; VF+/XF ; 3 ; Klakson ; 80 
 4338 ; Лот монет США (Штаты): 1/4 доллара (4шт) ; 2013 ;  ; Cu-Ni ; XF/AU ; 14 ; alex62 ; 102 
 4339 ; Лот монет США: 1 цент (10шт) ; 1980-1989 ;  ; Br ; XF-/AU ; 46 ; Masik ; 83 
 4340 ; Лот монет США: 1 цент (4шт) ; 2009 ;  ; Br ; AU ; 33 ; Masik ; 161 
 4341 ; Лот евроцентов (5шт) ;  ;  ; Cu/St ; XF/AU ; 10 ; buben ; 12 
 4342 ; Лот монет Мексики (4шт) ; 1964-1994 ;  ; Би/м, Cu/Ni ; XF/AU ; 18 ; sdasda ; 72 
 4343 ; Лот монет Мексики: 3шт ;  ;  ; Би/м,Лат ; XF ; 16 ; =МОН= ; 42 
 4344 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2007 ;  ; Cu-Ni ; XF ; 24 ; buben ; 119 
 4345 ; Лот монет  Финляндии: 50шт ;  ;  ; Cu ; VF+/XF+ ; 10 ; Besar ; 204 
 4346 ; Лот  евроцентов: 13шт ;  ;  ; Cu/St ; VF/XF+ ; 7 ; tar ; 64 
 4347 ; Лот монет США: 1 цент (10шт) ; 1970-1979 ;  ; Br ; VF+/AU ; 35 ; Masik ; 102 
 4348 ; Лот монет США: 1 цент (5шт) ; 2011-2015 ;  ; Br ; AU ; 32 ; Masik ; 51 
 4349 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2006 ;  ; Cu-Ni ; XF/XF+ ; 25 ; buben ; 120 
 4350 ; Лот монет  Финляндии: 50шт ;  ;  ; Al ; VF/XF ; 29 ; Besar ; 31 
 4351 ; Лот монет Швеции: 30шт ;  ;  ; Fe,Br ; VF-/XF+ ; 9 ; Besar ; 150 
 4352 ; Лот монет США (Штаты): 1/4 доллара (4шт) ; 2011-2014 ;  ; Cu-Ni ; AU ; 16 ; Oleg73 ; 121 
 4353 ; Лот монет США (Штаты и регулярные): 1/4 доллара (4шт) ; 1976-2004 ;  ; Cu-Ni ; XF/AU ; 12 ; shelbyroush ; 83 
 4354 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2001 ;  ; Cu-Ni ; XF ; 11 ; detonator ; 155 
 4355 ; Лот монет Финляндии: 9шт ;  ;  ; Cu-Ni,Fe ; VF-/VF+ ; 15 ; qver ; 101 
 4356 ; Лот монет Хорватии: 5шт ;  ;  ; Cu-Ni,лат ; VF/XF ; 12 ; t_v_v ; 41 
 4357 ; Лот монет Пруссии (4шт) ; 1783-1858 ;  ; Cu ; VG ; 12 ; 312 ; 93 
 4358 ; Лот иностранных монет (24шт) ;  ;  ; Al,Cu-Ni,Br ; VF/VF+ ; 11 ; alex62 ; 94 
 4359 ; Лот монет Данни: 1 эре 160гр ;  ;  ; Br ; VF-/VF+ ; 22 ; Масясик ; 276 
 4360 ; Лот монет Норвегии (46шт) ; 1926-2007 ;  ; Cu-Ni,Br ; VF/XF ; 7 ; Масясик ; 153 
 4361 ; Лот иностранных монет (21шт) ;  ;  ; BrCu-Ni,Al/BrAl ; VF/XF ; 31 ; ialaiola ; 101 
 4362 ; Лот монет Норвегии: 5 эре (19шт) ;  ;  ; Br ; VF/VF+ ; 7 ; alehandr ; 101 
 4363 ; Лот монет Финляндии (14шт). Все разные ; 1942-1952 ;  ; Cu,Fe ; VF-/VF+ ; 19 ; alex2016 ; 102 
 4364 ; Лот монет США: 1 цент (20шт) ;  ;  ; Br ; VF-/XF- ; 27 ; bubel ; 51 
 4365 ; Лот монет Греции (5шт) ;  ;  ; Cu-Ni,Al/Br ; XF- ; 12 ; ag58 ; 41 
 4366 ; Лот монет Израиля: 19шт ;  ;  ; Cu-Ni,Al,Al/Br ; VF/XF ; 6 ; tar ; 67 
 4367 ; Лот монет Франции (15шт) ;  ;  ; Al,Cu-Ni,Al/Br ; VF-/XF- ; 13 ; =МОН= ; 68 
 4368 ; Лот монет Швеции: 49шт ;  ;  ; Cu-Ni,Br ; XF/AU ; 9 ; Масясик ; 179 
 4369 ; Лот монет Финляндии (11шт). Все разные ; 1969-1986 ;  ; Cu-Ni ; VF+/XF+ ; 11 ; Flagman ; 46 
 4370 ; Лот монет Японии (5шт) ;  ;  ; Cu-Ni,Br,Al,Лат ; VF/XF- ; 27 ; ialaiola ; 61 
 4371 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2007 ;  ; Cu-Ni ; XF ; 17 ; mefody73 ; 151 
 4372 ; Лот монет США (Штаты): 1/4 доллара (4шт) ; 2008 ;  ; Cu-Ni ; XF+ ; 38 ; buben ; 121 
 4373 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2013 ;  ; Cu-Ni ; XF ; 13 ; detonator ; 159 
 4374 ; Лот монет Эстонии (4шт) ; 1992,1998 ;  ;  ; VF ; 5 ; chiko ; 29 
 4375 ; Лот монет Швейцарии: 10,20 раппен (2шт) ; 1969,1977 ;  ;  ; VF/XF ; 6 ; veektor ; 12 
 4376 ; Лот монет Финляндии: 1 пенни (5шт). Все разные ; 1920-1924 ;  ; Cu ; XF-/AU ; 35 ; Oleg73 ; 226 
 4377 ; Лот монет Японии (5шт) ;  ;  ; AgCu-NiBrAl,Лат ; VF/XF- ; 17 ; ialaiola ; 236 
 4378 ; Лот монет Израиля (2шт) ;  ;  ;  ; VF+/XF ; 10 ; chiko ; 44 
 4379 ; Лот монет Восточные Карибские штаты (3шт) ; 1995,2002,2004 ;  ; Cu-Ni ; VF+ ; 13 ; Suxov ; 77 
 4380 ; Лот монет Коста Рика (2шт) ; 1983,1995 ;  ; St,St/Лат ; XF ; 13 ; Suxov ; 114 
 4381 ; Лот монет США: 1 цент (6шт) ; 1961-1969 ;  ; Br ; VF/XF- ; 34 ; bubel ; 41 
 4382 ; Лот  евроцентов Сан-Марино: 3шт ;  ;  ; Cu/St ; AU ; 18 ; grisha 37 ; 83 
 4383 ; Лот монет США (Штаты): 1/4 доллара (7шт) ; 2004-2005 ;  ; Cu-Ni ; XF ; 18 ; buben ; 159 
 4384 ; Лот монет США (Штаты): 1/4 доллара (5шт) ; 2000 ;  ; Cu-Ni ; XF ; 11 ; detonator ; 159 
 4285 ; 15 экю. Остров Мэн. Конверт, марка ; 1994 ;  ; Ag ; Proof-Like ; 18 ; Ok203 ; 698 
 4286 ; 5 евро. Австрия. Зоопарк. Конверт, марка ; 2002 ;  ; Ag ; AU ; 41 ; dsp ; 830 
 4287 ; 50 крон. Норвегия. Конверт, марка ; 1991 ;  ; Ag ; Proof ; 24 ; dsp ; 1372 
 4288 ; 1000 лир. Ватикан. Конверт, марка ; 1996 ;  ; Ag ; AU ; 17 ; Ok203 ; 611 
 4289 ; 10000 лир. Ватикан. Конверт, марка ; 1995 ;  ; Ag ; Proof ; 45 ; Ok203 ; 1862 
 4290 ; 500 лир. Ватикан. Конверт, марка ; 1972 ;  ; Ag ; XF+ ; 22 ; Ok203 ; 663 
 4291 ; Набор монет ФРГ: 5,10 марок. 2шт. Конверт, марка ; 1974F,1989G ;  ; Ag ; AU ; 27 ; Ok203 ; 1035 
 4292 ; Набор монет Швеции (6шт): 5,1 крона, 50,25,10,5 эре. Упаковка ; 1977 ;  ; Cu/Ni,Cu/Zn ; AU ; 26 ; dsp ; 274 
 4293 ; Набор монет Швеции (4шт): 10,5,1 крона, 50 эре. Упаковка ; 2010 ;  ; Cu/Ni,Cu/Zn, Ла ; AU ; 16 ; dsp ; 225 
 4294 ; Лот монет Великобритании: 30шт ;  ;  ; Ni/лат,Br ; VF-/VF+ ; 27 ; Недорого ; 204 
 4295 ; Лот монет Великобритании: 8шт ;  ;  ; Br ; VF-/VF+ ; 27 ; Недорого ; 150 
 4296 ; Лот монет Великобритании: 19шт ;  ;  ; Cu-Ni,Br ; VF-/XF ; 37 ; Недорого ; 306 
 4297 ; Рол монет Дании: 1 крона (50шт) ; 1973 ;  ; Cu-Ni ;  ; 29 ; =МОН= ; 759 
 4298 ; Ролл монет Дании: 50шт ;  ;  ; Zn ;  ; 17 ; daymand ; 320 
 4299 ; Лот монет мира:569гр ;  ;  ; Cu-Ni,Br,Би/м ; F/XF ; 18 ; Авер ; 465 
 4300 ; Лот монет мира: 620гр ;  ;  ; Cu-Ni,Br,Би/м ; VF/XF ; 9 ; Авер ; 793 
 4301 ; Лот монет мира: 587гр ;  ;  ; Cu-Ni,Br,Би/м ; F/XF ; 5 ; Авер ; 479 
 4302 ; Лот монет Данни: 5 эре 680гр ;  ;  ; Br,Cu-Ni ; XF/AU ; 7 ; Масясик ; 383 
 4303 ; Лот иностранных монет 310гр ;  ;  ; BrCu-Ni,Al/BrAl ; VF/AU ; 13 ; SIO ; 510 
 4304 ; Лот иностранных монет 320гр ;  ;  ; BrCu-Ni,Al/BrAl ; VF/AU ; 9 ; Хаа ; 510 
 4305 ; Лот монет Данни: 5 эре 810гр ;  ;  ; Br ; XF/AU ; 25 ; world78 ; 650 
 4306 ; Лот монет Данни 430гр ;  ;  ; Br,Cu-Ni,Zn ; VF/AU ; 9 ; SIO ; 351 
 4307 ; Лот монет Индонезии: 6шт ; 1970-1971 ;  ; Cu-Ni,Al ; AU ; 15 ; СТРЕКОЗА ; 137 
 4308 ; Лот монет Фолклендских островов: 6шт ; 1980 ;  ; Cu-Ni,Br ; UA ; 59 ; Dinar02 ; 432 
 4309 ; Лот монет Кирибати: 6шт ; 1979 ;  ; Cu-Ni,Br ; AU ; 51 ; teso ; 869 
 4310 ; Лот монет Острова Мэн: 6шт ; 1981 ;  ; Cu-Ni,Br ; AU ; 92 ; кве ; 1300 
 4311 ; Лот монет Лаоса: 4шт ;  ;  ; Al,St ; AU ; 29 ; Suxov ; 240 
 4312 ; Лот монет Свазиленда: 7шт ; 1974-1976 ;  ; Cu-Ni,Br ; AU ; 80 ; кве ; 1481 
 4313 ; Лот монет Индонезии: 5шт ; 1971-1979 ;  ; Cu-Ni,Al ; AU ; 17 ; Suxov ; 104 
 4314 ; Лот монет Багам: 5шт ; 1969-1980 ;  ; Cu-Ni,Al/Br ; AU ; 47 ; кве ; 255 
 4315 ; Лот монет Малайзии: 5шт ; 1973-1978 ;  ; Cu-Ni,Br ; AU ; 22 ; kost ; 107 
 4316 ; Лот монет Фиджи: 6шт ; 1980 ;  ; Cu-Ni,Br ; AU ; 23 ; Dinar02 ; 255 
 4317 ; Лот монет Барбадоса: 5шт ; 1973 ;  ; Cu-Ni,Br,Лат ; AU ; 50 ; zx123 ; 138 
 4318 ; Лот евро монет Латвии: 7шт ;  ;  ; Лат,Би/мCu/St ; AU ; 12 ; Mukoved ; 149 
 4319 ; Лот монет Андорры: 20,10 евроцентов (2шт) ; 2014 ;  ; Латунь ; AU ; 23 ; Suxov ; 210 
 4320 ; Лот евро монет Испании 8шт ;  ;  ; Лат,Би/мCu/St ; AU ; 13 ; nivva ; 271 
 4321 ; Лот  евро монет Испании: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ;  ;  ; Би/м,Лат,Cu/St ; AU ; 15 ; nivva ; 276 
 4322 ; Лот  евро монет Финляндии: 6шт ;  ;  ; Лат,Cu/St ; AU ; 13 ; buben ; 88 
