 5834 ; Бона иностранная. Колумбия. 2 песо ; 1977 ;  ;  ;  ; 15 ; Gera_K ; 104 
 3547 ; 20 лева. Болгария. Людмила Живкова ; 1982 ;  ; Ag ; Proof ; 16 ; велко ; 714 
 3548 ; 20 лева. Болгария. Васил Левски ; 1987 ;  ; Ag ; Proof ; 15 ; caiman67 ; 459 
 3549 ; 20 лева. Болгария. 110 лет освобождения Болгарии ; 1988 ;  ; Ag ; Proof ; 28 ; caiman67 ; 450 
 3550 ; 20 лева. Болгария. Софийский университет ; 1988 ;  ; Ag ; Proof ; 13 ; велко ; 357 
 3551 ; 20 лева. Болгария. Болгарские ж/д ; 1988 ;  ; Ag ; Proof ; 14 ; Garry128 ; 510 
 3452 ; 5 сентавос. Мозамбик ; 2006 ;  ; Ni/Br ; AU ; 14 ; Garry128 ; 36 
 3453 ; 1 сентавос. Мозамбик ; 2006 ;  ; Ni/Br ; AU ; 17 ; lestes ; 53 
 3454 ; 1 эре. Швеции ; 1905 ;  ; Br ; VF-XF ; 13 ; tss ; 79 
 3455 ; 1 эре. Швеции ; 1905 ;  ; Br ; XF- ; 10 ; caiman67 ; 47 
 3456 ; 1 эре. Швеции ; 1907 ;  ; Br ; VF-XF ; 21 ; mkm1968 ; 88 
 3457 ; 1 эре. Швеции ; 1907 ;  ; Br ; VF-XF ; 13 ; DVZ ; 74 
 3458 ; 50 сен. Япония ; 1947-1948 ;  ; Латунь ; XF ; 28 ; o.k. ; 36 
 3459 ; 50 сен. Япония ; 1947-1948 ;  ; Латунь ; XF ; 17 ; Опятор ; 38 
 3460 ; 10 сен. Япония ; 1945-1946 ;  ; Al ; XF ; 11 ; DVZ ; 31 
 3461 ; 1/10 гульдена. Нидерландская Индия ; 1941S ;  ; Ag ; XF+ ; 35 ; ReSeRVeD ; 293 
 3462 ; 10 пфеннигов. ФРГ ; 1977G ;  ; Лат/St ; VF+ ; 3 ; Garry128 ; 11 
 3463 ; 10 пфеннигов. ФРГ ; 1993F ;  ; Лат/St ; XF ; 10 ; Garry128 ; 22 
 3464 ; 5 пфеннигов. ФРГ ; 1979G ;  ; Лат/St ; XF+ ; 6 ; ВМШ ; 14 
 3465 ; 5 пфеннигов. ФРГ ; 1981J ;  ; Лат/St ; XF+ ; 5 ; Garry128 ; 21 
 3466 ; 5 пфеннигов. ФРГ ; 1982D ;  ; Лат/St ; XF+ ; 9 ; solder13 ; 23 
 3467 ; 5 сантимов. Латвия ; 1922 ;  ; Br ; VF+ ; 11 ; musik ; 62 
 3468 ; 5 сенти. Эстония ; 1931 ;  ; Br ; VF-XF ; 21 ; Magger ; 214 
 3469 ; 2 сантима. Латвия ; 1922 ;  ; Br ; VF ; 9 ; Алек ; 214 
 3470 ; 1 сент. Эстония ; 1929 ;  ; Br ; XF ; 18 ; strutikut ; 57 
 3471 ; 1 скиллинг. Швеция ; 1820 ;  ; Cu ; VF- ; 14 ; banks ; 306 
 3472 ; 1/2 скиллинга. Швеция ; 1807 ;  ; Cu ; VF- ; 13 ; кs ; 288 
 3473 ; 1/4 скиллинга. Швеция ; 1805 ;  ; Cu ; VF ; 17 ; кs ; 227 
 3474 ; 1/12 скиллинга. Швеция ; 1808 ;  ; Cu ; VF ; 28 ; кs ; 204 
 3475 ; 1/3 скиллинга. Швеция ; 1839 ;  ; Cu ; VF- ; 20 ; Johnny Walker ; 204 
 3476 ; 2 эре. Швеция ; 1872 ;  ; Cu ; VF- ; 25 ; Алик56 ; 126 
 3477 ; 1/6 скиллинга. Швеция ; 1830 ;  ; Cu ; F-VF ; 17 ; solomon1973 ; 150 
 3478 ; 2 эре. Норвегия ; 1891 ;  ; Cu ; VF ; 9 ; krugerrand ; 123 
 3479 ; 1 эре. Швеция ; 1907 ;  ; Cu ; VF-XF ; 12 ; melaffon ; 97 
 3480 ; 2 злотых. Польша. Футбол ; 2002 ;  ; Латунь ; AU ; 28 ; СЁМА ; 108 
 3481 ; 2 злотых. Польша. Владислав Андерс ; 2002 ;  ; Латунь ; AU ; 23 ; strutikut ; 126 
 3482 ; 5 марок. Эстония ; 1922 ;  ; Cu-Ni ; VF ; 19 ; vesta78 ; 129 
 3483 ; 100 халала. Саудовская Аравия ; 1400 ;  ; Cu-Ni ; VF+ ; 12 ; Серж PirGS ; 31 
 3484 ; 1/2 доллара. США ; 1971 ;  ; Cu-Ni ; XF ; 8 ; Gari 77 ; 39 
 3485 ; 1 доллар. Багамы ; 1974 ;  ; Ag ; Proof ; 51 ; spstudio ; 1601 
 3486 ; 1/2 доллара. Чикаго ; 1898 ;  ; Ag ; VF ; 83 ; Jordan ; 1020 
 3487 ; 1 пенни. Нигерия ; 1959 ;  ; Br ; VF+ ; 11 ; Pipe ; 51 
 3488 ; 2-1/2 сидбергроша. Пруссия ; 1843A ;  ; Ag ; F ; 22 ; gerber68 ; 227 
 3489 ; 20 крейцеров. Австро-Венгрия. Отверстие 12 часов ; 1831 ;  ; Ag ; VF ; 43 ; zzzzzz ; 354 
 3490 ; 20 крейцеров. Австро-Венгрия. Отверстие 12 часов ; 1838 ;  ; Ag ; VF- ; 18 ; Sterh ; 111 
 3491 ; 200000 карбованцев. Украина. 10 лет Чернобыльской трагедии ; 1996 ;  ; Cu-Ni ; AU ; 41 ; TECHNO ; 260 
 3492 ; 200000 карбованцев. Украина. Богдан Хмельницкий. Упаковка ; 1995 ;  ; Cu-Ni ; Proof-Like ; 59 ; justhelo ; 262 
 3493 ; 200000 карбованцев. Украина. Победа в ВОВ. Упаковка ; 1995 ;  ; Cu-Ni ; Proof-Like ; 22 ; justhelo ; 149 
 3494 ; Монетовидный жетон. США ; 2011 ;  ; Cu, сер ; XF+ ; 10 ; brat52 ; 132 
 3495 ; 2000 рейс. Бразилия ; серебр. ;  ; Ag ; XF- ; 68 ; vodianoy ; 770 
 3496 ; 6 крейцеров. Бавария ; 1808 ;  ; Ag ; F ; 14 ; SadKo ; 107 
 3497 ; 1 крейцер. Бавария ; 1822 ;  ; Ag ; F ; 11 ; S1952 ; 41 
 3498 ; 1/48 талера. Пруссия ; 1773A ;  ; Ag ; F ; 20 ; solomon1973 ; 181 
 3499 ; 1 зильбергрошен. Пруссия ; 1844A ;  ; Ag ; F ; 11 ; S1952 ; 51 
 3500 ; 1 зильбергрошен. Пруссия ; 1862A ;  ; Ag ; F ; 15 ; boboss ; 110 
 3501 ; 1/2 зильбергрошена. Пруссия ; 1855A ;  ; Ag ; F- ; 11 ; S1952 ; 100 
 3402 ; 50 пайс. Непал ; 20 век ;  ; Al ; XF ; 7 ; Garry128 ; 34 
 3403 ; 10 пайс. Непал ; 20 век ;  ; Al ; XF ; 8 ; luchsva ; 34 
 3404 ; 5 пайс. Непал ; 20 век ;  ; Al ; XF ; 7 ; Garry128 ; 34 
 3405 ; 2 руфии. Мальдивы ; 2007 ;  ; Ni/Лат ; AU ; 20 ; RAPAN ; 51 
 3406 ; 1 руфия. Мальдивы ; 2007 ;  ; Ni/Лат ; AU ; 5 ; Серж PirGS ; 50 
 3407 ; 50 франков. Бурунди ; 2011 ;  ; Ni ; AU ; 14 ; ИЮМов1 ; 108 
 3408 ; 10 франков. Бурунди ; 2011 ;  ; Ni ; AU ; 10 ; ИЮМов1 ; 55 
 3409 ; 5 франков. Бурунди ; 1980 ;  ; Al ; AU ; 7 ; aziya11 ; 31 
 3410 ; 1 франк. Бурунди ; 2003 ;  ; Al ; AU ; 10 ; aziya11 ; 36 
 3411 ; 1 франк. Демократическая Республика Конго ; 2002 ;  ; Латунь ; AU ; 9 ; DVZ ; 36 
 3412 ; 50 сентимес. Демократическая Республика Конго ; 2002 ;  ; Ni ; AU ; 14 ; Komod ; 53 
 3413 ; 50 сентимес. Демократическая Республика Конго ; 2002 ;  ; Al ; AU ; 27 ; frenzy ; 138 
 3414 ; 25 сентимес. Демократическая Республика Конго ; 2002 ;  ; Al ; AU ; 15 ; Komod ; 34 
 3415 ; 25 сентимес. Демократическая Республика Конго ; 2002 ;  ; Al ; AU ; 6 ; mkm1968 ; 31 
 3416 ; 10 рупий. Индия. 75 лет Резервному банку ; 2010 ;  ; Би/м ; XF+ ; 27 ; cochu ; 146 
 3417 ; 5 рупий. Индия. 75 лет Резервному банку ; 2010 ;  ; Латунь ; AU ; 29 ; Серж PirGS ; 67 
 3418 ; 2 рупии. Индия. 75 лет Резервному банку ; 2010 ;  ; Ni ; XF+ ; 19 ; cochu ; 102 
 3419 ; 1 рупия. Индия. 75 лет Резервному банку ; 2010 ;  ; Ni ; AU ; 13 ; DVZ ; 61 
 3420 ; 1 вон. Северная Корея ; 1987 ;  ; Al ; AU ; 7 ; xct ; 25 
 3421 ; 50 вон. Северная Корея ; 1978 ;  ; Al ; AU ; 19 ; xct ; 79 
 3422 ; 10 вон. Северная Корея ; 1959 ;  ; Al ; AU ; 11 ; xct ; 33 
 3423 ; 5 вон. Северная Корея ; 1959 ;  ; Al ; AU ; 9 ; gusar ; 40 
 3424 ; 1 вон. Северная Корея ; 1959 ;  ; Al ; AU ; 9 ; gusar ; 24 
 3425 ; 5 драхм. Греция ; 1930 ;  ; Ni ; VF-XF ; 32 ; av ; 82 
 3426 ; 2 драхмы. Греция ; 1926 ;  ; Cu-Ni ; VF+ ; 20 ; zx123 ; 36 
 3427 ; 1 драхма. Греция ; 1926 ;  ; Cu-Ni ; VF ; 13 ; av ; 92 
 3428 ; 50 лепт. Греция ; 1926 ;  ; Cu-Ni ; VF ; 10 ; DVZ ; 41 
 3429 ; 50 франков. Джибути ; 2010 ;  ; Cu-Ni ; AU ; 19 ; spstudio ; 102 
 3430 ; 20 франков. Джибути ; 2010 ;  ; Латунь ; AU ; 11 ; viewer_conr ; 46 
 3431 ; 10 франков. Джибути ; 2010 ;  ; Латунь ; AU ; 9 ; sedoy66 ; 40 
 3432 ; 5 франков. Джибути ; 1991 ;  ; Al ; AU ; 11 ; Garry128 ; 30 
 3433 ; 2 франка. Джибути ; 1999 ;  ; Al ; AU ; 9 ; Garry128 ; 30 
 3434 ; 1 франк. Джибути ; 1999 ;  ; Al ; AU ; 3 ; banks ; 36 
 3435 ; 20 франков. Французская Полинезия ; 2009 ;  ; Cu-Ni ; AU ; 9 ; Sterh ; 34 
 3436 ; 10 франков. Французская Полинезия ; 2009 ;  ; Cu-Ni ; AU ; 28 ; luchsva ; 53 
 3437 ; 5 франков. Французская Полинезия ; 2008 ;  ; Al ; AU ; 14 ; mkm1968 ; 57 
 3438 ; 2 франка. Французская Полинезия ; 2009 ;  ; Al ; AU ; 13 ; Атлантик ; 31 
 3439 ; 1 франк. Французская Полинезия ; 2008 ;  ; Al ; AU ; 5 ; комот ; 31 
 3440 ; 5 долларов. Намибия ; 1993 ;  ; Латунь ; AU ; 6 ; kolbur ; 30 
 3441 ; 1 доллар. Намибия ; 2010 ;  ; Латунь ; AU ; 3 ; banks ; 31 
 3442 ; 50 центов. Намибия ; 2010 ;  ; Ni ; AU ; 9 ; Garry128 ; 23 
 3443 ; 10 центов. Намибия ; 2009 ;  ; Ni ; AU ; 7 ; Garry128 ; 30 
 3444 ; 5 центов. Намибия ; 2009 ;  ; Ni ; AU ; 7 ; rf60 ; 26 
 3445 ; 10 метикаис. Мозамбик ; 2006 ;  ; Би/м ; AU ; 20 ; kanh14 ; 77 
 3446 ; 5 метикаис. Мозамбик ; 2006 ;  ; Ni ; AU ; 5 ; sedoy66 ; 32 
 3447 ; 2 метикаис. Мозамбик ; 2006 ;  ; Ni ; AU ; 20 ; spstudio ; 153 
 3448 ; 1 метикаис. Мозамбик ; 2006 ;  ; Ni ; AU ; 7 ; комот ; 35 
 3449 ; 50 сентавос. Мозамбик ; 2006 ;  ; Ni/Лат ; AU ; 7 ; kanh14 ; 36 
 3450 ; 20 сентавос. Мозамбик ; 2006 ;  ; Ni/Лат ; AU ; 7 ; kanh14 ; 41 
 3451 ; 10 сентавос. Мозамбик ; 2006 ;  ; Ni/Лат ; AU ; 9 ; Dahan ; 36 
 3352 ; 200 франков. Сан-Пьер и Микелон. Проба ; 2013 ;  ; Би/м ; AU ; 50 ; Санитар ; 239 
 3353 ; 100 франков. Сан-Пьер и Микелон. Проба ; 2013 ;  ; Cu-Ni ; AU ; 21 ; banks ; 226 
 3354 ; 50 франков. Сан-Пьер и Микелон. Проба ; 2013 ;  ; Cu-Ni ; AU ; 23 ; bosc ; 293 
 3355 ; 20 франков. Сан-Пьер и Микелон. Проба ; 2013 ;  ; Латунь ; AU ; 15 ; Моряк-собиратель ; 123 
 3356 ; 10 франков. Сан-Пьер и Микелон. Проба ; 2013 ;  ; Латунь ; AU ; 32 ; Моряк-собиратель ; 276 
 3357 ; 5 франков. Сан-Пьер и Микелон. Проба ; 2013 ;  ; Al ; AU ; 17 ; Санитар ; 179 
 3358 ; 1 доллар. Белиз ; 2007 ;  ; Латунь ; AU ; 15 ; RAPAN ; 57 
 3359 ; 50 центов. Белиз ; 1991 ;  ; Cu-Ni ; AU ; 18 ; v_bond ; 60 
 3360 ; 25 центов. Белиз ; 2007 ;  ; Cu-Ni ; AU ; 7 ; Garry128 ; 12 
 3361 ; 10 центов. Белиз ; 2000 ;  ; Cu-Ni ; AU ; 3 ; luchsva ; 12 
 3362 ; 5 центов. Белиз ; 2006 ;  ; Cu-Ni ; AU ; 11 ; bondars ; 26 
 3363 ; 1 цент. Белиз ; 2007 ;  ; Al ; AU ; 11 ; Garry128 ; 31 
 3364 ; 100 франков. Новая Каледония ; 2009 ;  ; Латунь ; AU ; 11 ; viewer_conr ; 92 
 3365 ; 50 франков. Новая Каледония ; 2009 ;  ; Cu-Ni ; AU ; 19 ; Mukoved ; 102 
 3366 ; 20 франков. Новая Каледония ; 2010 ;  ; Cu-Ni ; AU ; 11 ; spstudio ; 36 
 3367 ; 10 франков. Новая Каледония ; 2011 ;  ; Cu-Ni ; AU ; 12 ; Mukoved ; 41 
 3368 ; 5 франков. Новая Каледония ; 2011 ;  ; Al ; AU ; 9 ; spstudio ; 34 
 3369 ; 2 франка. Новая Каледония ; 2011 ;  ; Al ; AU ; 8 ; Garry128 ; 32 
 3370 ; 1 франк. Новая Каледония ; 2012 ;  ; Al ; AU ; 13 ; sedoy66 ; 39 
 3371 ; 500 франков. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Cu-Ni ; AU ; 13 ; Sterh ; 43 
 3372 ; 100 франков. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Би/м ; AU ; 37 ; тарнум ; 130 
 3373 ; 50 франков. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Ni ; AU ; 10 ; Garry128 ; 33 
 3374 ; 25 франков. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Латунь ; AU ; 10 ; ppp ; 32 
 3375 ; 10 франков. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Латунь ; AU ; 6 ; luchsva ; 26 
 3376 ; 5 франков. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Латунь ; AU ; 11 ; Dahan ; 27 
 3377 ; 2 франка. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Ni ; AU ; 9 ; Dahan ; 34 
 3378 ; 1 франк. Центральный Африканский валютный союз (КФА) ; 2006 ;  ; Ni ; AU ; 14 ; banks ; 67 
 3379 ; 1 доллар. Бермуды ; 1997 ;  ; Латунь ; AU ; 25 ; matehev ; 227 
 3380 ; 25 центов. Бермуды ; 1988 ;  ; Cu-Ni ; AU ; 9 ; ИЮМов1 ; 36 
 3381 ; 10 центов. Бермуды ; 1988 ;  ; Cu-Ni ; AU ; 10 ; luchsva ; 38 
 3382 ; 5 центов. Бермуды ; 1983 ;  ; Cu-Ni ; AU ; 21 ; ИЮМов1 ; 157 
 3383 ; 1 цент. Бермуды ; 1971 ;  ; Br ; AU ; 11 ; Drill ; 62 
 3384 ; 25 центов. Канада. 125 лет  Конфедерации Канада- Нью Браунсвик ; 1992 ;  ; Ni ; AU ; 28 ; Agava ; 164 
 3385 ; 25 центов. Канада. 125 лет Конфедерации Канада - Новая Шотландия ; 1992 ;  ; Ni ; AU ; 40 ; Agava ; 164 
 3386 ; 25 центов. Канада. 125 лет Конфедерации Канада - Альберта ; 1992 ;  ; Ni ; AU ; 24 ; Agava ; 164 
 3387 ; 25 центов. Канада. 125 лет Конфедерации Канада - Манитоба ; 1992 ;  ; Ni ; AU ; 18 ; Agava ; 164 
 3388 ; 25 центов. Канада. 125 лет Конфедерации Канада - Онтарио ; 1992 ;  ; Ni ; AU ; 16 ; Agava ; 159 
 3389 ; 25 центов. Канада. 125 лет Конфедерации Канада - Квебек ; 1992 ;  ; Ni ; AU ; 12 ; Agava ; 153 
 3390 ; 25 центов. Канада. 125 лет Конфедерации Канада - Остров Принца Эдворда ; 1992 ;  ; Ni ; AU ; 18 ; Agava ; 153 
 3391 ; 25 центов. Канада. 125 лет Конфедерации Канада - Ньюфаундленд ; 1992 ;  ; Ni ; AU ; 10 ; Agava ; 153 
 3392 ; 25 центов. Канада. 125 лет Конфедерации Канада - Юкон ; 1992 ;  ; Ni ; AU ; 11 ; Agava ; 153 
 3393 ; 25 центов. Канада. 125 лет Конфедерации Канада - Британская Колумбия ; 1992 ;  ; Ni ; AU ; 10 ; Agava ; 153 
 3394 ; 25 центов. Канада. 125 лет Конфедерации Канада - Северо-западные территории ; 1992 ;  ; Ni ; AU ; 11 ; Agava ; 153 
 3395 ; 25 центов. Канада. 125 лет Конфедерации Канада - Саскачеван ; 1992 ;  ; Ni ; AU ; 13 ; Agava ; 153 
 3396 ; 10 рупий. Непал ; 1997 ;  ; Cu-Ni ; AU ; 9 ; v_bond ; 56 
 3397 ; 2 рупии. Непал ; 20 век ;  ; Латунь ; AU ; 32 ; v_bond ; 55 
 3398 ; 2 рупии. Непал ; 20 век ;  ; Латунь ; AU ; 23 ; spstudio ; 91 
 3399 ; 1 рупия. Непал ; 20 век ;  ; Латунь ; AU ; 9 ; v_bond ; 56 
 3400 ; 1 рупия. Непал ; 20 век ;  ; Латунь ; AU ; 6 ; v_bond ; 36 
 3401 ; 50 пайс. Непал ; 20 век ;  ; Al ; AU ; 8 ; v_bond ; 34 
 3302 ; 3 пенса. Великобритания. Георг V ; 1934 ;  ; Ag ; XF+ ; 18 ; vicktor_2014 ; 138 
 3303 ; 3 пенса. Великобритания. Георг V ; 1935 ;  ; Ag ; AU ; 21 ; vicktor_2014 ; 174 
 3304 ; 3 пенса. Великобритания. Георг VI ; 1940 ;  ; Ag ; XF+ ; 18 ; gandy ; 171 
 3305 ; 3 пенса. Великобритания. Георг VI ; 1942 ;  ; Ag ; XF ; 21 ; vicktor_2014 ; 155 
 3306 ; 2 эре. Швеция ; 1941 ;  ; Br ; VF+ ; 18 ; Алик56 ; 63 
 3307 ; 50 лаари. Мальдивы ; 2008 ;  ; Ni ; AU ; 15 ; solomon1973 ; 40 
 3308 ; 25 лаари. Мальдивы ; 2008 ;  ; Ni/Лат ; AU ; 10 ; Garry128 ; 31 
 3309 ; 10 лаари. Мальдивы ; 2012 ;  ; Al ; XF+ ; 9 ; matehev ; 59 
 3310 ; 5 лаари. Мальдивы ; 2012 ;  ; Al ; XF+ ; 15 ; solomon1973 ; 59 
 3311 ; 1 лаари. Мальдивы ; 2012 ;  ; Al ; XF+ ; 16 ; rf60 ; 50 
 3312 ; 10 шиллингов. Австрия ; 1973 ;  ; Ag ; AU ; 25 ; gusar ; 204 
 3313 ; 1/4 доллара. США ; 1962 ;  ; Ag ; XF+ ; 29 ; Моряк-собиратель ; 461 
 3314 ; 1 дайм. США ; 1959D ;  ; Ag ; XF+ ; 15 ; boboss ; 153 
 3315 ; 1 дайм. США ; 1947 ;  ; Ag ; AU ; 17 ; gusar ; 153 
 3316 ; 1 франк. Франция ; 1916 ;  ; Ag ; AU ; 17 ; melaffon ; 567 
 3317 ; 50 сент. Королевство Лаос ; 1952 ;  ; Al ; XF ; 25 ; Опятор ; 131 
 3318 ; 20 сент. Королевство Лаос ; 1952 ;  ; Al ; XF- ; 27 ; Опятор ; 104 
 3319 ; 10 сент. Королевство Лаос ; 1952 ;  ; Al ; XF ; 16 ; Опятор ; 102 
 3320 ; 50 центов. Багамы ; 2005 ;  ; Cu-Ni ; AU ; 30 ; solomon1973 ; 100 
 3321 ; 20 центов. Багамы ; 2005 ;  ; Cu-Ni ; AU ; 29 ; solomon1973 ; 100 
 3322 ; 10 центов. Багамы ; 2007 ;  ; Ni ; AU ; 25 ; solomon1973 ; 100 
 3323 ; 5 центов. Багамы ; 2005 ;  ; Cu-Ni ; AU ; 22 ; solomon1973 ; 100 
 3324 ; 1 цент. Багамы ; 2009 ;  ; Br ; AU ; 22 ; solomon1973 ; 92 
 3325 ; 25 центов. Каймановы осторва ; 2008 ;  ; Ni ; AU ; 28 ; ИЮМов1 ; 102 
 3326 ; 10 центов. Каймановы осторва ; 2008 ;  ; Ni ; AU ; 12 ; Garry128 ; 31 
 3327 ; 5 центов. Каймановы осторва ; 2008 ;  ; Ni ; AU ; 9 ; Garry128 ; 34 
 3328 ; 1 цент. Каймановы осторва ; 2008 ;  ; Ni/Br ; AU ; 5 ; Garry128 ; 24 
 3329 ; 20 макута. Заир ; 1976 ;  ; Cu-Ni ; XF+ ; 35 ; mkm1968 ; 180 
 3330 ; 10 макута. Заир ; 1976 ;  ; Cu-Ni ; AU ; 17 ; luchsva ; 143 
 3331 ; 5 макута. Заир ; 1977 ;  ; Cu-Ni ; AU ; 20 ; zx123 ; 173 
 3332 ; 2 фунта. Гибралтар. 300-летие присоединения Гибралтара к Великобритании ; 2004 ;  ; Би/м ; AU ; 37 ; krugerrand ; 275 
 3333 ; 1 фунт. Гибралтар. Череп ; 2009 ;  ; Латунь ; AU ; 25 ; Алек ; 213 
 3334 ; 50 пенни. Гибралтар. 300-летие присоединения Гибралтара к Великобритании ; 2010 ;  ; Cu-Ni ; AU ; 31 ; krugerrand ; 159 
 3335 ; 20 пенни. Гибралтар ; 2010 ;  ; Cu-Ni ; AU ; 10 ; Wall67 ; 71 
 3336 ; 10 пенни. Гибралтар ; 2010 ;  ; Cu-Ni ; AU ; 12 ; caiman67 ; 51 
 3337 ; 5 пенни. Гибралтар ; 2011 ;  ; Cu-Ni ; AU ; 9 ; caiman67 ; 47 
 3338 ; 2 пенни. Гибралтар ; 2011 ;  ; Ni/Br ; AU ; 20 ; krugerrand ; 84 
 3339 ; 1 пенни. Гибралтар ; 2010 ;  ; Ni/Br ; AU ; 9 ; caiman67 ; 50 
 3340 ; 5 рупий. Сейшелы ; 2010 ;  ; Ni ; AU ; 6 ; solomon1973 ; 46 
 3341 ; 1 рупия. Сейшелы ; 2010 ;  ; Ni ; AU ; 14 ; solomon1973 ; 26 
 3342 ; 25 центов. Сейшелы ; 2007 ;  ; Ni ; AU ; 6 ; solomon1973 ; 48 
 3343 ; 10 центов. Сейшелы ; 2007 ;  ; Ni/Лат ; AU ; 8 ; solomon1973 ; 34 
 3344 ; 5 центов. Сейшелы ; 2007 ;  ; Ni/Лат ; AU ; 11 ; solomon1973 ; 39 
 3345 ; 1 цент. Сейшелы ; 2004 ;  ; Латунь ; AU ; 6 ; solomon1973 ; 26 
 3346 ; 1000 песо. Колумбия ; 2012 ;  ; Би/м ; AU ; 41 ; Wall67 ; 306 
 3347 ; 500 песо. Колумбия ; 2012 ;  ; Би/м ; AU ; 25 ; korshun-777 ; 204 
 3348 ; 200 песо. Колумбия ; 2012 ;  ; Cu-Ni ; AU ; 21 ; korshun-777 ; 102 
 3349 ; 100 песо. Колумбия ; 2012 ;  ; Ni ; AU ; 5 ; korshun-777 ; 55 
 3350 ; 50 песо. Колумбия ; 2012 ;  ; Ni ; AU ; 11 ; korshun-777 ; 46 
 3351 ; 500 франков. Сан-Пьер и Микелон. Проба ; 2013 ;  ; Би/м ; AU ; 28 ; cash ; 261 
 3252 ; 1 эскудо. Кабо Верде ; 1994 ;  ; Латунь ; AU ; 10 ; zef ; 55 
 3253 ; 25 сентаво. Куба. 100 лет со дня рождения Хосе Марти ; 1953 ;  ; Ag ; F ; 30 ; фрегат ; 140 
 3254 ; 1 франк. Франция ; 1845 ;  ; Ag ; F+ ; 29 ; Harder ; 596 
 3255 ; 1 марка. Финляндия ; 1965 ;  ; Ag ; XF ; 10 ; caiman67 ; 124 
 3256 ; 1 крона. Швеция ; 1947 ;  ; Ag ; VF+ ; 23 ; vituzik ; 157 
 3257 ; 50 центов. Бельгия ; 1886 ;  ; Ag ; F ; 26 ; pref ; 126 
 3258 ; 10 центов. Нидерланды ; 1938 ;  ; Ag ; VF ; 37 ; Garry128 ; 67 
 3259 ; 1/2 франка. Швейцария ; 1963 ;  ; Ag ; XF ; 22 ; caiman67 ; 114 
 3260 ; 50 сен. Япония ; 1922-1938 ;  ; Ag ; VF+ ; 34 ; gerber68 ; 261 
 3261 ; 20 центов. Китай ; 20в ;  ; Ag ; VF+ ; 48 ; geracon2009 ; 532 
 3262 ; 10 центов. Китай ; 1895-1907 ;  ; Ag ; F ; 13 ; vitapool ; 181 
 3263 ; 20 монго. Монголия ; 1925-1926 ;  ; Ag ; VF ; 39 ; gandy ; 510 
 3264 ; 10 монго. Монголия ; 12925-1926 ;  ; Ag ; VF+ ; 70 ; smsmmx ; 1377 
 3265 ; 20 филсов. Ирак ; 1955 ;  ; Ag ; VF ; 20 ; caiman67 ; 239 
 3266 ; 1 рупия. Афганистан ; 20в ;  ; Ag ; F ; 14 ; Searcher ; 328 
 3267 ; 100 франков. Французский Алжир ; 1950 ;  ; Cu/Ni ; VF ; 11 ; vesta78 ; 46 
 3268 ; 100 франков. Французский Алжир ; 1950 ;  ; Cu/Ni ; VF ; 11 ; SadKo ; 51 
 3269 ; 50 франков. Французский Алжир ; 1949 ;  ; Cu/Ni ; VF+ ; 14 ; Sterh ; 56 
 3270 ; 10 эскудо. Португальский Мозамбик ; 1970 ;  ; Cu/Ni ; VF+ ; 18 ; SadKo ; 53 
 3271 ; 20 эскудо. Португальский Мозамбик ; 1971 ;  ; Cu/Ni ; VF+ ; 22 ; дед морос ; 78 
 3272 ; 5 эскудо. Португальский Мозамбик ; 1973 ;  ; Cu/Ni ; VF-XF ; 18 ; SadKo ; 33 
 3273 ; 1 шиллинг. Сомали ; 1967 ;  ; Cu/Ni ; VF ; 13 ; viewer_conr ; 64 
 3274 ; 50 центов. Сомали ; 1967 ;  ; Cu/Ni ; VF+ ; 15 ; vc57 ; 79 
 3275 ; 50 центов. Сомали ; 1967 ;  ; Cu/Ni ; VF-XF ; 15 ; Olegas ; 113 
 3276 ; 2 кванза. Ангола ; 1975 ;  ; Cu/Ni ; XF- ; 17 ; SadKo ; 55 
 3277 ; 1 франк. Республика Малагази ; 1965 ;  ; Cu/Ni ; VF+ ; 19 ; kostas ; 130 
 3278 ; 1 эскудо. Португальский Мозамбик ; 1974 ;  ; Br ; VF+ ; 13 ; SadKo ; 32 
 3279 ; 1 эскудо. Португальский Мозамбик ; 1974 ;  ; Br ; VF+ ; 8 ; SadKo ; 31 
 3280 ; 1 эскудо. Португальский Мозамбик ; 1974 ;  ; Br ; VF+ ; 7 ; SadKo ; 26 
 3281 ; 1 эскудо. Португальский Мозамбик ; 1962 ;  ; Br ; VF ; 17 ; SadKo ; 38 
 3282 ; 50 сентаво. Португальский Мозамбик ; 1973 ;  ; Br ; VF+ ; 8 ; SadKo ; 27 
 3283 ; 2 евро.Испания. Дон Кихот ; 2005 ;  ; Би/м ; AU ; 44 ; viktor2205 ; 261 
 3284 ; 2 евро. Франция. 50 лет елисейскому договору ; 2013 ;  ; Би/м ; AU ; 19 ; .gk ; 169 
 3285 ; 2 евро. Италия. Давид. Проба ; 2001 ;  ; Би/м ; AU ; 59 ; stas007 ; 573 
