 5860 ; Конверт со спец. Гашением "60 лет Казахской ССР" 1980г ;  ;  ;  ;  ; 3 ; Dinar02 ; 12 
 4603 ; 10 новых пенсов. Великобритания ; 1976 ;  ; Cu-Ni ; VF-XF ; 5 ; бриз33 ; 15 
 4604 ; 2 пенса. Ирландия ; 1982 ;  ; Br ; XF- ; 9 ; птичка16 ; 50 
 4605 ; 5 пенсов. Ирландия ; 1976 ;  ; Cu-Ni ; XF ; 5 ; SKeeper ; 20 
 4606 ; 10 центов. Австралия ; 2006 ;  ; Cu-Ni ; XF ; 7 ; птичка16 ; 30 
 4607 ; 1 шиллинг. Великобритания ; 1964 ;  ; Cu-Ni ; XF- ; 5 ; 1gold ; 20 
 4608 ; 1 шиллинг. Великобритания ; 1957 ;  ; Cu-Ni ; XF- ; 5 ; 1gold ; 20 
 4609 ; 10 центов. Новая Зеландия ; 1996 ;  ; Cu-Ni ; XF ; 8 ; горный ; 20 
 4610 ; 4 мараведи. Испания ; 1773 ;  ; Cu ; F- ; 52 ; Хаа ; 1023 
 4611 ; 5 центов. Австралия ; 2012 ;  ; Cu-Ni ; XF ; 7 ; слива ; 19 
 4612 ; 1 пенс. Ирландия ; 1976 ;  ; Br ; XF ; 17 ; sdasda ; 20 
 4613 ; 10 пенни. Ирландия ; 2000 ;  ; Cu-Ni ; XF ; 12 ; Rober ; 29 
 4614 ; 5 пенсов. Ирландия ; 1996 ;  ; Cu-Ni ; XF ; 4 ; DeusEx ; 21 
 4615 ; 5 центов. Австралия ; 1988 ;  ; Cu-Ni ; XF- ; 5 ; Gakusei ; 20 
 4616 ; 1 фунт. Великобритания ; 2017 ;  ; Би/м ; AU ; 19 ; Звездолёты ; 124 
 4617 ; 1 фунт. Великобритания ; 2016 ;  ; Би/м ; AU ; 17 ; Звездолёты ; 124 
 4618 ; 2,5 эскудо. Ангола ; 1956 ;  ; Cu-Ni ; VF ; 7 ; dkflf ; 29 
 4519 ; 5 центов. Родезия ; 1964 ;  ; Cu-Ni ; XF ; 19 ; t_v_v ; 82 
 4520 ; 1 крона. Швеция ; 1924 ;  ; Ag ; VF- ; 23 ; Oleg73 ; 864 
 4521 ; 5 марок Эстония ; 1924 ;  ; Ni-Br ; VF ; 23 ; zx123 ; 638 
 4522 ; 10 хеллеров. Австрия ; 1915 ;  ; Cu-Ni ; VF ; 8 ; SKeeper ; 20 
 4523 ; 5 центов. Канада ; 1952 ;  ; Fe ; XF ; 33 ; Markgraf ; 34 
 4524 ; 50 чентезимо. Италия ; 1941 ;  ; Fe ; XF ; 3 ; Hellsten ; 34 
 4525 ; 1 сантим Франция ; 1962 ;  ; Fe ; VF ; 7 ; DeusEx ; 13 
 4526 ; 1 эре. Швеция ; 1942 ;  ; Fe ; VF-XF ; 15 ; Gagarin ; 18 
 4527 ; 2 филлера. Венгрия ; 1940 ;  ; Fe ; VF-XF ; 17 ; Markgraf ; 93 
 4528 ; 5 эре. Швеция ; 1942 ;  ; Fe ; VF ; 7 ; Dima72 ; 15 
 4529 ; 5 эре. Норвегия ; 1942 ;  ; Fe ; VF ; 8 ; vicnic ; 42 
 4530 ; 10 пфеннигов. Германия ; 1916 ;  ; Fe ; VF ; 12 ; птичка16 ; 79 
 4531 ; 2 эре. Дания ; 1918 ;  ; Fe ; F-VF ; 9 ; трутень ; 57 
 4532 ; 5 пфеннигов. Германия ; 19?9 ;  ; Fe ; VF ; 7 ; Vox ; 9 
 4533 ; 2 хеллера. Австрия ; 1917 ;  ; Fe ; VF- ; 9 ; Gagarin ; 12 
 4534 ; 1 эре. Дания ; 1918 ;  ; Fe ; VF- ; 7 ; Ыукут ; 39 
 4535 ; 2 эре. Швеция ; 1948 ;  ; Fe ; VF ; 5 ; Vox ; 12 
 4536 ; 1 эре. Норвегия ; 1943 ;  ; Fe ; VF ; 5 ; krugerrand ; 30 
 4537 ; 2 динара. Югославия ; 1945 ;  ; Zn ; VF ; 13 ; donskoi ; 106 
 4538 ; 20 хеллеров. Австрия ; 1918 ;  ; Fe ; VF ; 5 ; Gagarin ; 11 
 4539 ; 5 динаров. Югославия ; 1945 ;  ; Zn ; VF ; 12 ; teso ; 138 
 4540 ; 10 центов. Нидерланды ; 1941 ;  ; Zn ; VF ; 3 ; Ыукут ; 11 
 4541 ; 5 пфеннигов. Германия ; 1941 ;  ; Zn ; VF ; 46 ; unicorn ; 165 
 4542 ; 10 эре. Дания ; 1942 ;  ; Zn ; VF ; 3 ; Ыукут ; 9 
 4543 ; 1 пфенниг. Германия ; 1941 ;  ; Zn ; VF ; 10 ; graff36alex ; 41 
 4544 ; 25 эре. Дания ; 1943 ;  ; Zn ; VF ; 4 ; Cross ; 18 
 4545 ; 1 миллим. Тунис ; 1960 ;  ; Al ; AU ; 11 ; Ceregga ; 54 
 4546 ; 5 миллим. Тунис ; 1983 ;  ; Al ; AU ; 7 ; orlov2015 ; 31 
 4547 ; 5 сантимов. Алжир ; 1989 ;  ; Al ; XF ; 25 ; ag58 ; 56 
 4548 ; 2 эре. Норвегия ; 1899 ;  ; Br ; VF- ; 7 ; alex62 ; 101 
 4549 ; 1/3 скиллинга. Швеция ; 1842 ;  ; Br ; VF ; 31 ; Maks87 ; 231 
 4550 ; Фартинг. Великобритания ; 1902 ;  ; Br ; VF+ ; 24 ; unicorn ; 176 
 4551 ; 1 цент. Багамы ; 1987 ;  ; Br ; XF ; 9 ; Gakusei ; 19 
 4552 ; 1/3 скиллинга. Швеция ; 1848 ;  ; Br ; F-VF ; 7 ; sparrow ; 105 
 4553 ; 1 цент. Белиз ; 1975 ;  ; Br ; AU ; 19 ; tar ; 164 
 4554 ; 10 аурар. Исландия ; 1981 ;  ; Br ; VF-XF ; 21 ; ZOLTAN333 ; 31 
 4555 ; 1 эре. Швеция ; 1942 ;  ; Br ; VF ; 6 ; Oleg73 ; 20 
 4556 ; 1 сент. Эстония ; 1929 ;  ; Br ; VF ; 5 ; graff36alex ; 30 
 4557 ; 1 цент. США ; 1930 ;  ; Br ; VF ; 15 ; bubel ; 41 
 4558 ; 1 эйрир. Исландия ; 1937 ;  ; Br ; VF ; 13 ; tar ; 101 
 4559 ; 5 центов. Восточная Африка ; 1935 ;  ; Br ; F-VF ; 7 ; rusin ; 20 
 4560 ; 1/2 эре. Швеция ; 1858 ;  ; Br ; VF ; 19 ; Maks87 ; 142 
 4561 ; 1/2 цента. Нидерланды ; 1940 ;  ; Br ; VF ; 3 ; Maks87 ; 30 
 4562 ; 1 цент. США ; 1909 ;  ; Br ; VF ; 33 ; нв1975 ; 623 
 4563 ; 10 крон. Чехия ; 2000 ;  ; Br ; AU ; 26 ; etwar55 ; 83 
 4564 ; 1 цент. Барбадос ; 1986 ;  ; Br ; XF ; 7 ; Ыукут ; 16 
 4565 ; 2 филлера. Венгрия ; 1931 ;  ; Br ; VF ; 35 ; Sterh ; 53 
 4566 ; Фартинг. Великобритания ; 1915 ;  ; Br ; VF ; 16 ; unicorn ; 114 
 4567 ; 5 грошей. Польша ; 1928 ;  ; Br ; VF ; 17 ; Hellsten ; 42 
 4568 ; 1 чакрам. Индия. Штат Траванкор ;  ;  ; Br ; VF-XF ; 40 ; mkm1968 ; 396 
 4469 ; 10 пфеннигов. Германия ; 1941 ;  ; Zn ; F-VF ; 5 ; Vox ; 19 
 4470 ; 1 пфенниг. Германия ; 1941 ;  ; Zn ; F-VF ; 11 ; hanim ; 31 
 4471 ; 1 франк. Бельгия ; 1944 ;  ; Zn ; VF ; 3 ; lva08 ; 20 
 4472 ; 50 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; F-VF ; 13 ; Valeev ; 120 
 4473 ; 25 сантимов. Бельгия ; 1946 ;  ; Zn ; VF ; 5 ; sdasda ; 20 
 4474 ; 10 сентаво. Гватемала ; 1981 ;  ; Cu-Ni ; VF ; 5 ; ZOLTAN333 ; 30 
 4475 ; 5 пфеннигов. Германия ; 1876 ;  ; Cu-Ni ; VF ; 12 ; 21011984andrei ; 41 
 4476 ; 5 раппен. Швейцария ; 1920 ;  ; Cu-Ni ; XF ; 43 ; Flagman ; 67 
 4477 ; 5 сен. Бруней ; 1984 ;  ; Cu-Ni ; VF ; 11 ; alex62 ; 80 
 4478 ; 10 центов. Канада ; 2002 ;  ; Cu-Ni ; XF ; 3 ; Balagur ; 20 
 4479 ; 1 цент. Британские Карибские территории. Восточная группа ; 1965 ;  ; Br ; VF ; 7 ; kergudu ; 30 
 4480 ; 5 эре. Швеция ; 1904 ;  ; Br ; VF ; 5 ; kergudu ; 56 
 4481 ; 2 грошена. Австрия ; 1930 ;  ; Br ; VF ; 20 ; Besar ; 21 
 4482 ; 2 эре. Дания ; 1899 ;  ; Br ; VF ; 13 ; Ыукут ; 72 
 4483 ; 2 эре. Швеция ; 1942 ;  ; Br ; VF ; 16 ; ialaiola ; 37 
 4484 ; 5 аурар. Исландия ; 1981 ;  ; Br ; VVF-XF ; 11 ; donskoi ; 63 
 4485 ; 1/2 скиллинга. Дания ; 1858 ;  ; Br ; F-VF ; 23 ; Sterh ; 157 
 4486 ; 1 цент. США ; 1952 ;  ; Br ; XF ; 12 ; heavy_fly ; 41 
 4487 ; 1 эре. Дания ; 1904 ;  ; Br ; VF ; 7 ; kergudu ; 50 
 4488 ; 2 пфеннига. ФРГ ; 1962 ;  ; Br ; VF-XF ; 5 ; Vutshi ; 20 
 4489 ; 1 мил. Гон-Конг ;  ;  ; Br ; VF ; 38 ; Leshy77 ; 514 
 4490 ; 1/2 пенни. Великобритания ; 1889 ;  ; Br ; VF ; 5 ; Марик ; 47 
 4491 ; 1 скиллинг. Дания ; 1863 ;  ; Br ; VF ; 7 ; Maks87 ; 101 
 4492 ; 1/2 скиллинга. Дания ; 1843 ;  ; Br ; VF ; 13 ; Maks87 ; 138 
 4493 ; 1 пфеннига. Германия ; 1904 ;  ; Br ; VF ; 18 ; птичка16 ; 50 
 4494 ; 1/2 цента. Цейлон ; 1940 ;  ; Br ; VF ; 8 ; Дергроссекёниг ; 120 
 4495 ; 5 эре. Норвегия ; 1942 ;  ; Fe ; VF ; 7 ; krugerrand ; 40 
 4496 ; 5 эре. Норвегия ; 1941 ;  ; Fe ; VF ; 7 ; krugerrand ; 41 
 4497 ; 5 пфеннигов. Германия ; 1915 ;  ; Fe ; VF ; 3 ; Александр-78 ; 20 
 4498 ; 5 эре. Швеция ; 1945 ;  ; Fe ; VF ; 13 ; ialaiola ; 25 
 4499 ; 5 пфеннигов. Германия ; 1920 ;  ; Fe ; VF ; 3 ; Александр-78 ; 20 
 4500 ; 25 центов. Канада.Ванкувер ; 2007 ;  ; St ; AU ; 7 ; kuzun ; 97 
 4501 ; 5 центов. Канада ; 1954 ;  ; Fe ; VF ; 5 ; Gagarin ; 5 
 4502 ; 25 эре. Дания ; 1945 ;  ; Zn ; F-VF ; 3 ; sparrow ; 30 
 4503 ; 20 раппен. Швейцария ; 1927 ;  ; Cu-Ni ; VF ; 27 ; Flagman ; 201 
 4504 ; 50 пенсов. Остров Мэн ; 1997 ;  ; Cu-Ni ; VF ; 20 ; SKeeper ; 157 
 4505 ; 25 аурар. Исландия ; 1963 ;  ; Cu-Ni ; AU ; 11 ; sdasda ; 22 
 4506 ; 10 раппен. Швейцария ; 1912 ;  ; Cu-Ni ; VF ; 9 ; СВТ69 ; 26 
 4507 ; 5 риалов. Иран ; 2534 ;  ; Cu-Ni ; XF ; 9 ; sdasda ; 26 
 4508 ; 10 пара. Турция ; 1327 ;  ; Cu-Ni ; VF ; 8 ; Flagman ; 34 
 4509 ; 1 анна. Индия ; 1947 ;  ; Cu-Ni ; XF ; 13 ; Дергроссекёниг ; 122 
 4510 ; 1 шиллинг. Кипр ; 1947 ;  ; Cu-Ni ; VF ; 27 ; ВЯЗЪ ; 454 
 4511 ; 1/4 доллара. США.Вайоминг ; 2007 ;  ; Cu-Ni ; VF-XF ; 7 ; photosnowmaker ; 31 
 4512 ; 50 сентаво. Португалия ; 1963 ;  ; Cu-Ni ; VF ; 28 ; ZOLTAN333 ; 47 
 4513 ; 5 раппен. Швейцария ; 1913 ;  ; Cu-Ni ; VF ; 44 ; Flagman ; 70 
 4514 ; 10 эре Дания ; 1934 ;  ; Cu-Ni ; VF ; 5 ; Grettir Asmundarson ; 20 
 4515 ; 5 пенсов. Гернси ; 1990 ;  ; Cu-Ni ; XF ; 17 ; SKeeper ; 24 
 4516 ; 10 эре. Норвегия ; 1938 ;  ; Cu-Ni ; VF ; 19 ; SKeeper ; 20 
 4517 ; 50 центов. Кения ; 1969 ;  ; Cu-Ni ; XF ; 7 ; sparrow ; 21 
 4518 ; 5 сентаво. Куба ; 1981 ;  ; Cu-Ni ; XF ; 13 ; unicorn ; 45 
 4419 ; 25 центов. Канада ; 1949 ;  ; Ag ; F+ ; 10 ; rekaSvir ; 83 
 4420 ; 1 крона. Швеция ; 1943 ;  ; Ag ; VF+ ; 7 ; Gagarin ; 115 
 4421 ; 50 эре. Швеция ; 1946 ;  ; Ag ; VF ; 34 ; ialaiola ; 75 
 4422 ; 1/4 гульдена. Нидерландские Антилы ; 1960 ;  ; Ag ; VF+ ; 6 ; фрегат ; 104 
 4423 ; 6 пенсов. Великобритания ; 1935 ;  ; Ag ; F+ ; 8 ; pref ; 60 
 4424 ; 10 эре. Швеция ; 1959 ;  ; Ag ; VF+ ; 11 ; andrej.fedorov.1971 ; 41 
 4425 ; 10 эре. Швеция ; 1957 ;  ; Ag ; VF+ ; 9 ; Приор ; 33 
 4426 ; 5 франков. Франция. 300 лет Вольтеру ; 1994 ;  ; Cu-Ni ; VF+ ; 35 ; sdasda ; 63 
 4427 ; 10 франков. Франция ; 1949 ;  ; Cu-Ni ; XF ; 25 ; Дергроссекёниг ; 66 
 4428 ; 20 тенге. Казахстан ; 1995 ;  ; Cu-Ni ; AU ; 8 ; Хаа ; 164 
 4429 ; 1 докдо. Индия. Наванагар ; 18-19 века ;  ; Cu ; VF+ ; 33 ; URKK ; 339 
 4430 ; 5 эре. Дания ; 1958 ;  ; Zn ; VF- ; 7 ; t_v_v ; 21 
 4431 ; 1/2 дайм. США. Отверстие ; 1839 ;  ; Ag ; F ; 30 ; LanSavo ; 252 
 4432 ; 4 гроша. Брауншвейг-Вольфенбюттель. Отверстие ; 1700 ;  ; Ag ; F ; 37 ; val_diver ; 531 
 4433 ; 6 пенсов. Великобритания ; 1942 ;  ; Ag ; VF- ; 30 ; franklin ; 66 
 4434 ; 20 сентаво. Гондурас ; 1951 ;  ; Ag ; F+ ; 19 ; dkflf ; 169 
 4435 ; 6 пенсов. Южная Африка ; 1934 ;  ; Ag ; F- ; 30 ; val_diver ; 106 
 4436 ; 3 пенса. Южная Африка ; 1951 ;  ; Ag ; VF+ ; 9 ; Vanka ; 98 
 4437 ; 1 крейцер. Германия ; 1773 ;  ; Br ; F ; 58 ; mkm1968 ; 643 
 4438 ; 2 эре. Швеция ; 1861 ;  ; Br ; F ; 9 ; orex ; 45 
 4439 ; 10 пфенниг. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 22 ; taa ; 273 
 4440 ; 10 пфенниг. Германия. Нотгельд ; 1917 ;  ; Zn ; F+ ; 14 ; graff36alex ; 121 
 4441 ; 1/4 цента. Восточная Индийская компания. Деформация ; 1845 ;  ; Cu ; F ; 21 ; Alex1 ; 180 
 4442 ; 1 цент. Нидерланды ; 1880 ;  ; Br ; F+ ; 10 ; teso ; 13 
 4443 ; 1 песо. Филиппины ; 1972 ;  ; Cu-Ni ; F+ ; 5 ; rekaSvir ; 28 
 4444 ; 1 крона. Великобритания. 25-летие правления Елизаветы ; 1977 ;  ; Cu-Ni ; XF ; 30 ; AKrav ; 153 
 4445 ; Монетовидный жетон 2 1/2 евро. Германия ; 1997 ;  ; Ж/м ; XF+ ; 8 ; птичка16 ; 34 
 4446 ; Монетовидный жетон 10 евро. Германия ; 1997 ;  ; Б/м ; XF+ ; 10 ; птичка16 ; 34 
 4447 ; 5 пфенниг. Германия ; 1920А ;  ; Fe ; F+ ; 3 ; vicnic ; 10 
 4448 ; 5 пфенниг. Германия. Нотгельд ; 1917 ;  ; Fe ; VF- ; 16 ; 220W ; 147 
 4449 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; Valeev ; 20 
 4450 ; 1 фунт. Великобритания ; 2016 ;  ; Би/м ; XF+ ; 18 ; mefody73 ; 114 
 4451 ; 10 шиллингов. Кения ; 1995 ;  ; Би/м ; VF ; 3 ; dkflf ; 20 
 4452 ; 100 сукре. Эквадор ; 1997 ;  ; Би/м ; VF-XF ; 3 ; dkflf ; 21 
 4453 ; 500 сукре. Эквадор ; 1997 ;  ; Би/м ; AU ; 17 ; тарнум ; 62 
 4454 ; 100 эскудо. Португалия ; 1990 ;  ; Би/м ; VF ; 6 ; Новикъ ; 12 
 4455 ; 10 бат. Тайланд ;  ;  ; Би/м ; XF+ ; 10 ; Meshok ; 20 
 4456 ; 1 песо. Аргентина ; 1994 ;  ; Би/м ; XF ; 16 ; unicorn ; 27 
 4457 ; 2 доллара. Канада ; 1996 ;  ; Би/м ; AU ; 11 ; Redkyt ; 124 
 4458 ; 20 шиллингов. Кения ; 2005 ;  ; Би/м ; VF ; 11 ; ag58 ; 47 
 4459 ; 5 ранд. ЮАР ; 2005 ;  ; Би/м ; VF ; 9 ; orlov2015 ; 34 
 4460 ; 25 фунтов. Сирия ; 1996 ;  ; Би/м ; VF-XF ; 9 ; ag58 ; 58 
 4461 ; 200 эскудо. Португалия ; 1991 ;  ; Би/м ; VF ; 5 ; Gagarin ; 12 
 4462 ; 5 шиллингов. Кения ; 1997 ;  ; Би/м ; VF ; 3 ; dkflf ; 21 
 4463 ; 2 доллара. Канада ; 2000 ;  ; Би/м ; XF ; 22 ; unicorn ; 300 
 4464 ; 25 фунтов. Сирия ; 2003 ;  ; Би/м ; VF ; 14 ; ВЕПРЬ ; 62 
 4465 ; 10 франков. Франция ; 1990 ;  ; Би/м ; XF ; 10 ; Новикъ ; 12 
 4466 ; 5 марок. Босния и Герцеговина ; 2005 ;  ; Би/м ; VF ; 26 ; птичка16 ; 459 
 4467 ; 10 пфеннигов. Германия ; 1917 ;  ; Zn ; F-VF ; 5 ; Ыукут ; 19 
 4468 ; 10 центов. Нидерланды ; 1941 ;  ; Zn ; VF ; 6 ; sdasda ; 20 
 4369 ; 10 сентаво. Филиппины ; 1911 ;  ; Ag ; F+ ; 45 ; Leshy77 ; 227 
 4370 ; 1000 рейс. Бразилия ; 1906 ;  ; Ag ; VF ; 35 ; Leshy77 ; 493 
 4371 ; 10 сентаво. Куба ; 1915 ;  ; Ag ; VF ; 26 ; Звездолёты ; 120 
 4372 ; 5 сентаво. Чили ; 1913 ;  ; Ag ; F+ ; 9 ; Звездолёты ; 126 
 4373 ; 25 эре. Швеция ; 1883 ;  ; Ag ; F ; 9 ; rusin ; 61 
 4374 ; 20 сентаво. Куба ; 1915 ;  ; Ag ; VF ; 18 ; Звездолёты ; 255 
 4375 ; 1/4 бальбоа. Панама ; 1953 ;  ; Ag ; VF-XF ; 24 ; Звездолёты ; 334 
 4376 ; 25 сентаво. Мексика ; 1951 ;  ; Ag ; XF ; 24 ; Звездолёты ; 257 
 4377 ; 5 сентесимо. Панама ; 1904 ;  ; Ag ; VF+ ; 107 ; Звездолёты ; 455 
 4378 ; 1 песо. Чили ; 1915 ;  ; Ag ; VF ; 39 ; vb96 ; 1032 
 4379 ; 50 сентаво. Чили ; 1905 ;  ; Ag ; VF ; 33 ; heavy_fly ; 865 
 4380 ; 20 сентаво. Чили ; 1908 ;  ; Ag ; F ; 16 ; heavy_fly ; 237 
 4381 ; 1/2 пенни. Ямайка ; 1899 ;  ; Сu-Ni ; F- ; 12 ; t_v_v ; 91 
 4382 ; 1/2 пенни. Ямайка ; 1914 ;  ; Сu-Ni ; F ; 17 ; ВЯЗЪ ; 156 
 4383 ; 1 пенни. Ямайка ; 1906 ;  ; Сu-Ni ; F ; 16 ; tar ; 227 
 4384 ; 5 сентаво. Мексика ; 1936 ;  ; Сu-Ni ; VF ; 12 ; DeusEx ; 80 
 4385 ; 5 сентаво. Мексика ; 1915 ;  ; Br ; VG ; 17 ; DeusEx ; 99 
 4386 ; 50 сентаво. Мексика ; 1956 ;  ; Br ; VF+ ; 12 ; DeusEx ; 134 
 4387 ; 500 песо. Мексика ; 1988 ;  ; Сu-Ni ; XF ; 8 ; DeusEx ; 69 
 4388 ; 10 сентаво. Гондурас ; 1967 ;  ; Сu-Ni ; VF ; 9 ; alex62 ; 45 
 4389 ; 20 сентаво. Чили ; 1940 ;  ; Сu-Ni ; VF ; 18 ; heavy_fly ; 91 
 4390 ; 10 пфенниг. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 13 ; ulysse ; 192 
 4391 ; 10 сентаво. Колумбия ; 1966 ;  ; Cu-Ni ; VF ; 5 ; andrry ; 25 
 4392 ; 1/6 скиллинга. Швеция ; 1847 ;  ; Br ; VF- ; 23 ; mkm1968 ; 273 
 4393 ; 1 шварен. Олдерн ; 1865 ;  ; Br ; F ; 25 ; ЛБС ; 295 
 4394 ; 10 пфенниг. Германия. Нотгельд ; 1920 ;  ; Zn ; F+ ; 17 ; graff36alex ; 121 
 4395 ; 5 центов. Нидерландские Антилы ; 1974 ;  ; Cu-Ni ; VF+ ; 5 ; sparrow ; 20 
 4396 ; 5/10 крейцера. Австрия ; 1885 ;  ; Br ; XF ; 33 ; kornum ; 465 
 4397 ; 20 сентимес. Бельгия ; 1861 ;  ; Cu-Ni ; F+ ; 15 ; трутень ; 105 
 4398 ; 10 сентимес. Бельгия ; 1863 ;  ; Cu-Ni ; VF- ; 7 ; sparrow ; 31 
 4399 ; 10 пфенниг. Германия. Нотгельд ; 1918 ;  ; Fe ; VF- ; 10 ; graff36alex ; 121 
 4400 ; 5 пфенниг. Германия. Нотгельд ; 1918 ;  ; Fe ; F+ ; 20 ; graff36alex ; 121 
 4401 ; 1 крейцер. Австрия ; 1851 ;  ; Br ; F ; 5 ; ag58 ; 25 
 4402 ; 1 крейцер. Австрия ; 1881 ;  ; Br ; F+ ; 9 ; сморчок ; 20 
 4403 ; 2 геллера. Австрия ; 1895 ;  ; Br ; VF+ ; 16 ; donskoi ; 32 
 4404 ; 2 геллера. Австрия ; 1893 ;  ; Br ; VF+ ; 8 ; kergudu ; 15 
 4405 ; 5 геллеров. Чехословакия ; 1923 ;  ; Br ; XF ; 10 ; Shundr ; 38 
 4406 ; 10 пфенниг. Германия ; 1900А ;  ; Cu-Ni ; VF ; 5 ; chet ; 32 
 4407 ; 1/4 крейцера. Германия ; 1868 ;  ; Br ; F ; 16 ; ЛБС ; 204 
 4408 ; 1 далер. Швеция. Деформация ; 1718 ;  ; Cu ; F ; 32 ; photosnowmaker ; 570 
 4409 ; 5 сентимес. Бельгия ; 1847 ;  ; Br ; F ; 21 ; Sterh ; 124 
 4410 ; 1 гульден. Нидерландские Антилы ; 1985 ;  ; Ni ; XF- ; 16 ; Russman ; 20 
 4411 ; 200000 карбованцев. Украина. Севастополь ; 1995 ;  ; Cu-Ni ; Proof ; 29 ; alex241 ; 601 
 4412 ; 2 эре. Дания ; 1929 ;  ; Br ; VF+ ; 9 ; Мурзик ; 22 
 4413 ; 2 эре. Швеция ; 1921 ;  ; Br ; VF ; 5 ; Мурзик ; 30 
 4414 ; 1 крона. Венгрия ; 1893 ;  ; Ag ; F-VF ; 35 ; alex62 ; 225 
 4415 ; 2 хеллера. Австрия ; 1910 ;  ; Br ; VF- ; 8 ; Приор ; 26 
 4416 ; 2 хеллера. Австрия ; 1913 ;  ; Br ; VF+ ; 8 ; Приор ; 22 
 4417 ; 10 шиллингов. Австрия ; 1957 ;  ; Ag ; XF ; 38 ; Leshy77 ; 163 
 4418 ; 1 флорин. Австралия ; 1947 ;  ; Ag ; F ; 7 ; Звездолёты ; 255 
 4319 ; 10  марок. ГДР. Спорт ; 1988 ;  ; Cu-Ni ; XF ; 65 ; Leshy77 ; 214 
 4320 ; 10  марок. ГДР 25 лет нац народной армии ; 1981 ;  ; Cu-Ni ; XF ; 25 ; robo20 ; 310 
 4321 ; 10  марок. ГДР. 40 лет ГДР ; 1989 ;  ; Cu-Ni ; XF+ ; 22 ; Хаа ; 510 
 4322 ; 1/2 доллара. США ; 1979 ;  ; Cu-Ni ; XF+ ; 22 ; SKeeper ; 55 
 4323 ; 1/2 доллара. США ; 1976 ;  ; Cu-Ni ; XF ; 12 ; sibirian ; 55 
 4324 ; 5 миллимов. Египет ; 1967 ;  ; Cu-Ni ; VF ; 25 ; sparrow ; 27 
 4325 ; 20 шиллингов. Австрия ; 1980 ;  ; Al/Br ; XF+ ; 21 ; SKeeper ; 113 
 4326 ; 5 гульденов. Нидерланды ; 2000 ;  ; Al/Br ; XF ; 10 ; robo20 ; 237 
 4327 ; 5 йен. Япония ;  ;  ; Al/Br ; XF ; 13 ; папашаГарпагон ; 21 
 4328 ; 5 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 12 ; colonel6262 ; 133 
 4329 ; 5 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Zn ; VF ; 20 ; etwar55 ; 352 
 4330 ; 5 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF ; 58 ; colonel6262 ; 273 
 4331 ; 1 пфенниг. Германия. Нотгельд ;  ;  ; Zn ; F+ ; 12 ; etwar55 ; 214 
 4332 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 41 ; colonel6262 ; 1428 
 4333 ; 10 пфеннигов. Германия. Нотгельд ;  ;  ; Fe ; VF+ ; 14 ; colonel6262 ; 121 
 4334 ; 5 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Fe ; VF- ; 14 ; graff36alex ; 112 
 4335 ; 50 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Zn ; F ; 25 ; colonel6262 ; 638 
 4336 ; 50 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; F+ ; 37 ; colonel6262 ; 1071 
 4337 ; 50 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Zn ; VF ; 26 ; colonel6262 ; 543 
 4338 ; 10 пфеннигов. Германия. Нотгельд ;  ;  ; Zn ; F+ ; 33 ; colonel6262 ; 1071 
 4339 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; F ; 25 ; taa ; 169 
 4340 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 14 ; donskoi ; 138 
 4341 ; 5 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Zn ; F ; 24 ; etwar55 ; 437 
 4342 ; 5 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Zn ; VF- ; 19 ; zoom30 ; 313 
 4343 ; 1 крейцер. Австрия ; 1763 ;  ; Br ; F ; 24 ; kergudu ; 281 
 4344 ; 1 цент. Британская Малайя ; 1941 ;  ; Br ; F+ ; 6 ; cboker ; 33 
 4345 ; 1 чентезимо. Италия ; 1867 ;  ; Br ; F+ ; 13 ; tar ; 189 
 4346 ; 1 хеллер. Австрия ; 1910 ;  ; Br ; VF ; 8 ; SKeeper ; 16 
 4347 ; 2 хеллера. Австрия ; 1902 ;  ; Br ; VF+ ; 7 ; Flagman ; 19 
 4348 ; 2-1/2 цента. Нидерланды ; 1919 ;  ; Br ; VF+ ; 18 ; Maks87 ; 41 
 4349 ; 2 раппена. Швейцария ; 1893 ;  ; Br ; VF+ ; 10 ; Flagman ; 84 
 4350 ; 2 сантима. Бельгия ; 1912 ;  ; Br ; VF+ ; 13 ; Maks87 ; 42 
 4351 ; 1 цент. Нидерланды ; 1965 ;  ; Br ; XF+ ; 2 ; teso ; 3 
