 5818 ; Бона иностранная Финляндия. 2 шт ; 1945,1963 ;  ;  ;  ; 16 ; dsp ; 337 
 4578 ; Лот монет Монголии: 6шт ;  ;  ;  ; VF-XF ; 19 ; t_v_v ; 102 
 4579 ; Лот монет Великобритании (4шт): 1 фартинг ; 1920-1929 ;  ; Br ; VF+ ; 11 ; banks ; 77 
 4580 ; Лот монет Великобритании (3шт): 3 пенса, 1 фартинг, 1/2 пенни ; 1942 ;  ; Al/Br,Br ; VF ; 15 ; maleevsw ; 80 
 4581 ; Лот монет Танзании (3шт) ; 1966,1977 ;  ; Al/Br ; VF ; 9 ; Jiamer57rus ; 75 
 4582 ; Лот монет Австралии (4шт): 5 центов ; 1966-1969 ;  ; Cu/Ni ; VF/VF+ ; 10 ; Hozdvor ; 57 
 4583 ; Лот монет багам: 10 центов (3шт) ; 1998-2005 ;  ; Cu-Ni ; XF/AU ; 25 ; sasa1369 ; 46 
 4584 ; Лот евромонет Латвии (2шт): 20,5 евроцентов ; 2014 ;  ; Лат,Cu/Fe ; AU ; 27 ; lestes ; 41 
 4485 ; Лот монет Финляндии, Швеции, Дании, Норвегии (20шт) ; 1956-1994 ;  ; Cu/Ni,Al,Al/Br ; VF/XF ; 29 ; Володя ; 159 
 4486 ; Лот монет Великобритании (2шт): 1 пенни ; 1913,1914 ;  ; Br ; F/F-VF ; 25 ; maleevsw ; 57 
 4487 ; Лот монет Тайланда (10шт) ;  ;  ; Би/м,Cu/Ni,Лат ; XF/AU ; 20 ; Emv ; 257 
 4488 ; Лот монет США (6шт) ; 1976-2006 ;  ; Cu/Ni,Cu ; VF/XF ; 34 ; boltyshov ; 230 
 4489 ; Лот монет Сан Томе и Принсипе (4шт) ; 1997 ;  ; St ; XF ; 60 ; Taras58 ; 295 
 4490 ; Лот монет О-ва Св. Елены, Бермудов, Вануату, Новой Зеландии (10шт) ; 1979-1998 ;  ; Cu/Ni,Br,Лат ; XF/AU ; 36 ; Алек ; 611 
 4491 ; Лот монет Либерии (4шт): 5 долларов ; 2001 ;  ; Cu/Ni ; XF/AU ; 56 ; spstudio ; 902 
 4492 ; Лот монет Центральной Африки (6шт) ; 1985-1998 ;  ; Cu/Ni,Лат ; XF/AU ; 32 ; kornum ; 396 
 4493 ; Лот монет Замбии (6шт) ; 1987-1992 ;  ; Al/Br,St,Cu/Ni ; XF-/AU ; 14 ; t_v_v ; 211 
 4494 ; Лот монет Бельгии (3шт): 10 франков ; 1973-1975 ;  ; Cu/Ni ; VF/VF+ ; 9 ; Алек ; 108 
 4495 ; Лот монет Италии: 10 лир (28шт) ; 1953-1996 ;  ; Al ; VF/VF+ ; 18 ; Володя ; 102 
 4496 ; Лот монет Македонии: 50 дени, 1,2,5,10 и 50 денаров (6шт) ; 1993-2008 ;  ; Cu-Ni,Лат ; XF/AU ; 58 ; середа ; 204 
 4497 ; Лот монет Болгарии: 12,5,10,20,50 стотинок и 1 лев (7шт) ; 1999-2002 ;  ; Cu-Ni,Лат,Би/м ; AU ; 15 ; Алек ; 143 
 4498 ; Лот монет Великобритании: 2 шиллинга (4шт) ; 1948-1966 ;  ; Cu-Ni ; VF/XF ; 25 ; YAV71 ; 155 
 4499 ; Лот монет Болгарии: 1,2,5,10,20,50 стотинок, 1 лев (7шт) ; 1999-2002 ;  ; Cu-Ni,Лат,Би/м ; AU ; 15 ; Алек ; 143 
 4500 ; Лот монет Болгарии: 1,2,5,10,20,50 стотинок, 1 лев (7шт) ; 199-2002 ;  ; Cu-Ni,Латунь,Би ; AU ; 15 ; Алек ; 128 
 4501 ; Лот монет Люксембурга: 4шт ; 1946-1991 ;  ; Сu-Ni ; VF/VF+ ; 12 ; Elephant ; 102 
 4502 ; Лот монет Словении: 1,2,5,10,20,50 центов, 1,2 евро (8шт) ; 2007-2009 ;  ; Cu/St,Лат,Би/м ; XF/AU ; 20 ; Закрыт ; 370 
 4503 ; Лот монет Финляндии (7шт) ; 1919-1963 ;  ; Cu-Ni,Cu,Al/Br ; VF-/XF ; 26 ; Володя ; 49 
 4504 ; Лот монет Европы (7шт) ; 1966-2009 ;  ; Cu-Ni, ж/м ; VF/XF ; 43 ; Шмейхель ; 239 
 4505 ; Лот монет Азии (5шт) ; 20-21 вв ;  ; Cu-Ni, ж/м ; VF/VF-XF ; 36 ; aziya11 ; 135 
 4506 ; Лот монет Египта (9шт) ; 20в ;  ; Cu/Ni ; VF/VF+ ; 17 ; ship-nik ; 190 
 4507 ; Лот монет Франции (8шт): 1 сантим ; 1962-1969 ;  ; St ; XF ; 17 ; Алек ; 306 
 4508 ; Лот монет Македонии: 1,2,5,10,50 денаров,50 дени (6шт) ; 1993-2008 ;  ; Латунь,Cu-Ni ; XF/AU ; 55 ; Метро62 ; 200 
 4509 ; Лот монет Чехословакии: 50,20,5,2,1 крона (5шт) ; 1995-2013 ;  ; Би/м,Cu-Ni ; AU ; 15 ; Magger ; 192 
 4510 ; Лот инострааных монет (67шт) ; 20 век ;  ; Cu-NiCu,Al/BrAl ; F-VF/XF ; 16 ; Tank80 ; 571 
 4511 ; Лот монет Веймара: 5шт ; 1922-1925 ;  ; Al,Al/Br,Br ; VF/VF+ ; 14 ; guran ; 98 
 4512 ; Лот монет Латвии: 50,20,10,5,2,1 евроцент (6шт) ; 2014 ;  ; Лат,Cu/St ; AU ; 17 ; vc57 ; 136 
 4513 ; Лот монет Джерси: 1 фунт, 50,20,10,5,2,1 пенсов (7шт) ; 1998-2006 ;  ; Лат,Br,Cu-Ni ; XF/XF+ ; 19 ; Taras58 ; 306 
 4514 ; Лот монетБельгии: 5шт ; 1941-1946 ;  ; Zn ; F-VF/VF ; 9 ; YAV71 ; 93 
 4515 ; Лот монет Швеции. Дании (5шт) ; 1972-1992 ;  ; Cu-Ni ; VF/XF ; 7 ; DVZ ; 36 
 4516 ; Лот монет Великобритании: 1 пенни (8шт) ; 1971-1989 ;  ; Br ; VF+/XF ; 9 ; maleevsw ; 73 
 4517 ; Лот монет Италии: 100 лир (15шт) ; 1957-1988 ;  ; St ; VF-XF/XF ; 38 ; Володя ; 79 
 4518 ; Лот монет Македонии: 50 дени, 1,2,5,10,50 денаров (6шт) ; 1993-2008 ;  ; Cu-Ni,Латунь ; XF/AU ; 50 ; YAV71 ; 207 
 4519 ; Лот монет Зимбабве (6шт) ; 1991-1995 ;  ; Cu/Ni,Cu ; VF/XF ; 12 ; YAV71 ; 104 
 4520 ; Лот монет Чехословакии (5шт): 2 кроны ; 1972-1976 ;  ; Cu/Ni ; VF/VF+ ; 22 ; Володя ; 53 
 4521 ; Лот монет Чехословакии (5шт):5 крон ; 1979-1982 ;  ; Cu/Ni ; VF/VF+ ; 18 ; maleevsw ; 57 
 4522 ; Лот монет Заира (3шт) ; 1987,1988 ;  ; Лат ; XF ; 35 ; DVZ ; 102 
 4523 ; Лот монет Бельгии и Люксембурга: 50,1 франк (16шт) ;  ;  ; Cu-Ni ; VF/XF ; 18 ; Володя ; 159 
 4524 ; Лот монет Великобритании: 6 пенсов (10шт) ; 1958-1967 ;  ; Cu-Ni ; VF/VF-XF ; 26 ; Володя ; 104 
 4525 ; Лот монет Финляндии: 5 пенни (10шт) ; 1918-1932 ;  ; Cu ; VF/XF ; 11 ; Опятор ; 48 
 4526 ; Лот монет Финляндии: 10 пенни (8шт) ; 1929-1939 ;  ; Cu ; VF/XF ; 8 ; Юбер ; 72 
 4527 ; Лот монет Финляндии: 1 марка (8шт) ; 1944-1952 ;  ; Fe ; VF/VF+ ; 10 ; Опятор ; 67 
 4528 ; Лот монет Швеции: 5 эре. (8шт). Все разные ; 1920-1964 ;  ; Br,Fe ; F-VF/VF ; 22 ; Юбер ; 87 
 4529 ; Лот монет Норвегии: 5 эре. (13шт). Все разные ; 1953-1971 ;  ; Br ; VF/XF ; 13 ; Юбер ; 138 
 4530 ; Лот монет Германии: 7шт ;  ;  ;  ; VF-AU ; 35 ; guran ; 275 
 4531 ; Лот монет Великобритании: 1 шиллинг (6шт) ; 1948-1961 ;  ; Cu-Ni ; VF/VF-XF ; 20 ; середа ; 157 
 4532 ; Лот монет Норвегии (6шт): 5,1 крона, 50,25 эре ; 1924-1966 ;  ; Cu/Ni ; VF/VF+ ; 20 ; YAV71 ; 204 
 4533 ; Лот монет Румынии (2шт): 100 лей ; 1992,1993 ;  ; Cu/Ni ; VF/XF ; 46 ; aleks51 ; 69 
 4534 ; Лот монет Бельгии (5шт): 10,1 франк ; 1922,1969-1972 ;  ; Cu/Ni ; VF/XF ; 27 ; DVZ ; 164 
 4435 ; Набор евромонет Германии, Португалии, Финляндии (3шт): 2 евро. В буклете ; 2006,2007,2008 ;  ; Би/м ; AU ; 28 ; josska ; 705 
 4436 ; Набор евромонет Италии, Бельгии, Германии (3шт): 2 евро. В буклете ; 2006,2007,2008 ;  ; Би/м ; AU ; 25 ; josska ; 707 
 4437 ; Набор евромонет Германии, Ирландии, Португалии (3шт): 2 евро. В буклете ; 2008,2007,2009 ;  ; Би/м ; AU ; 23 ; josska ; 742 
 4438 ; Набор евромонет Кипра, Греции, Австрии (3шт): 2 евро. В буклете ; 2005,2007,2009 ;  ; Би/м ; AU ; 21 ; josska ; 727 
 4439 ; Набор евромонет Нидерландов, Люксембурга, Италии (3шт): 2 евро. В буклете ; 2006,2007 ;  ; Би/м ; AU ; 32 ; Sky2 ; 614 
 4440 ; Набор монет Нидерландов (6шт): 2 1/2,1 гульден, 25,10,5 центов+Жетон. В футляре, с сертификатом ; 1986 ;  ; Cu/Ni,Br,Ag ; Proof ; 28 ; Sky2 ; 557 
 4441 ; Набор монет Сингапура. Год змеи (6шт): 1 доллар, 50,20,10,2,1 цент. В буклете ; 1989 ;  ; Cu/Ni,Al/Br,Br ; Unc ; 26 ; vitaliy036 ; 284 
 4442 ; Набор евромонет Люксембурга (9шт): 2,1 евро, 50,20,10,5,2,1 евроцента+Жетон. В пластиковой капсуле ; 2011 ;  ; Би/м,Лат,Cu ; AU ; 20 ; ОМВ ; 563 
 4443 ; Набор евромонет Германии(8шт): 2,1 евро, 50,20,10,5,2,1 евроцента. В пластиковой капсуле ; 2002G ;  ; Би/м,Лат,Cu ; Proof ; 15 ; ppi ; 692 
 4444 ; Набор евромонет Германии(8шт): 2,1 евро, 50,20,10,5,2,1 евроцента. В пластиковой капсуле ; 2002F ;  ; Би/м,Лат,Cu ; Proof ; 28 ; ppi ; 692 
 4445 ; Набор евромонет Германии(8шт): 2,1 евро, 50,20,10,5,2,1 евроцента. В пластиковой капсуле ; 2002A ;  ; Би/м,Лат,Cu ; Proof ; 9 ; ppi ; 692 
 4446 ; Набор евромонет Мальты (9шт): 2,1 евро, 50,20,10,5,2,1 евроцента+Жетон. В пластиковой капсуле ; 2008 ;  ; Би/м,Лат,Cu ; AU ; 27 ; Sky2 ; 580 
 4447 ; Набор евромонет Словакии (9шт): 2,1 евро, 50,20,10,5,2,1 евроцента+Жетон. В пластиковой капсуле ; 2009 ;  ; Би/м,Лат,Cu ; AU ; 23 ; svv ; 716 
 4448 ; Набор евромонет Словении (9шт): 2,1 евро, 50,20,10,5,2,1 евроцента+Жетон. В пластиковой капсуле ; 2007 ;  ; Би/м,Лат,Cu ; AU ; 22 ; banks ; 512 
 4449 ; Набор евромонет Мальты (9шт): 2,1 евро, 50,20,10,5,2,1 евроцента+Жетон. В пластиковой капсуле ; 2008 ;  ; Би/м,Лат,Cu ; AU ; 26 ; victorsa ; 783 
 4450 ; Набор евромонет Голландии (8шт): 2,1 евро, 50,20,10,5,2,1 евроцента. В пластиковой капсуле ; 1999 ;  ; Би/м,Лат,Cu ; AU ; 71 ; josska ; 666 
 4451 ; Набор евромонет Кипра (8шт): 2,1 евро, 50,20,10,5,2,1 евроцента. В пластиковой капсуле ; 2002 ;  ; Би/м,Лат,Cu ; AU ; 21 ; victorsa ; 516 
 4452 ; Набор евромонет Голландии (8шт): 2,1 евро, 50,20,10,5,2,1 евроцента. В пластиковой капсуле ; 2000 ;  ; Би/м,Лат,Cu ; AU ; 17 ; ОМВ ; 487 
 4453 ; Набор монет Великобритании (8шт). В капсуле, с сертификатом ; 1980 ;  ; Cu/Ni ; Unc ; 36 ; alex1974 ; 1159 
 4454 ; Набор монет США: 1/2,1/4 доллара, 1 дайм, 5,1 цент (5шт) . Пластиковая упаковка ; 1986 ;  ; Cu-Ni,Br ; Proof ; 48 ; лаботряс ; 225 
 4455 ; Набор монет ФРГ: 5,2,1 марки, 50,10,5,2,1 пфенниг (10шт). Пластиковая упаковка ; 1980G ;  ; Cu-Ni,Br,лат ; Proof ; 56 ; maximus1968 ; 717 
 4456 ; Набор монет ФРГ: 5,2,1 марки, 50,10,5,2,1 пфенниг (9шт). Пластиковая упаковка ; 1989J ;  ; Cu-Ni,Br,лат ; Proof ; 60 ; redzero ; 558 
 4457 ; Набор монет ФРГ: 5,2,1 марки, 50,10,5,2,1 пфенниг (9шт). Пластиковая упаковка ; 1976D ;  ; Cu-Ni,Br,лат ; Proof ; 55 ; redzero ; 597 
 4458 ; Лот монет Швеции: 5,1 крона, 50,10 эре (4шт). В пластиковой упаковке ; 1990 ;  ; Cu-Ni ; AU ; 12 ; banks ; 123 
 4459 ; Лот монет Норвегии: 5, 1 крона, 50,25,10,5 эре (6шт). В пластиковой упаковке ; 1980 ;  ; Cu-Ni,Br ; Unc/AU ; 30 ; dsp ; 357 
 4460 ; Лот монет ФРГ: 5, 2, 1 марка, 50, 10, 5, 2, 1 пфеннинг. В упаковке ; 1974D ;  ; Ag,Cu-Ni,Br,Лат ; Proof ; 51 ; Searcher ; 566 
 4461 ; Набор монет Финляндии (7шт): 5,5 марка, 50,20,10,5,1 пенни.  В пластиковой капсуле ; 1973 ;  ; Cu/Ni,Al/Br,Al ; AU ; 14 ; себер ; 180 
 4462 ; Набор евромонет Мальты (8шт): 2,1 евро, 50,50,10,5,2,1 евроцент. В пластиковой капсуле ; 2008 ;  ; Лат/St,Cu/St,кр ; AU ; 21 ; Sky2 ; 549 
 4463 ; Лот монет Франции: 10,5,1, 1/2 франка, 20,10,5,1 сентимес (8шт). В упаковке ; 1974 ;  ; Cu-Ni,Al/Br,Br ; AU ; 20 ; Николай74 ; 275 
 4464 ; Набор монет США (14шт): 1 доллар Президенты+1/4 доллара. Штаты+ регулярный выпуск. В буклете ; 2008 ;  ; Лат, Cu ; AU ; 23 ; середа ; 567 
 4465 ; Набор монет Великобритании (9шт): 1 крона (серебряный юбилей правления Георга V), 1/2 кроны, 1 флорин, 1 шиллинг, 6,3 пенса, 1,1/2 пенни, 1 фартинг. Пластиковая капсула ; 1935,1936 ;  ; Ag,Cu/Ni,Br ; VF/XF ; 32 ; Молот ; 3103 
 4466 ; Набор монет Багамских о-в (7шт): 1 доллар, 50, 25,15,10,5,1 цент. Упаковка ; 1966 ;  ; Ag,Cu/Ni,Лат ; AU ; 32 ; Алек ; 1328 
 4467 ; Набор монет Хорватии F.A.O. (9шт): 2,1 куна, 50,20,10,5,2,1 липа+Жетон. В пластиковой капсуле ; 1994-1996 ;  ; Cu/Ni,Al,Al/Br ; Proof ; 21 ; cotangens ; 726 
 4468 ; Набор монет Македонии F.A.O. (3шт): 5 денар.  Упаковка ; 1995 ;  ; Cu/Ni ; AU ; 9 ; krugerrand ; 111 
 4469 ; Набор монет Македонии: 1,2,5 денаров,50 дени (4шт). Упаковка ; 1993 ;  ; Латунь ; Unc ; 11 ; Taras58 ; 126 
 4470 ; Набор монет Македонии (ФАО): 1,2,5 денаров (3шт). Упаковка ; 1995 ;  ; Латунь ; AU ; 10 ; станислав-август ; 124 
 4471 ; Набор монет Болгарии: 12,5,10,20,50 стотинок и 1 лев (7шт). Упаковка ; 1962 ;  ; Cu-Ni,Лат ; AU ; 21 ; Sky2 ; 466 
 4472 ; Набор монет Болгарии: 1,2,5,10,20,50 стотинок, 1 лев (7шт). Упаковка ; 1962 ;  ; Cu-Ni,Лат,Би/м ; AU ; 19 ; Tank80 ; 211 
 4473 ; Набор монет Сан-Марино (3шт): 2,20,50 евроцентов. В буклете ; 2005 ;  ; Лат,Cu ; AU ; 19 ; mr. Krab$ ; 340 
 4474 ; Набор монет Финляндии (3шт): 1,2,5 евроцента. В буклете ; 2008 ;  ; Лат,Cu ; AU ; 11 ; Hozdvor ; 93 
 4475 ; Набор монет Острова Мен. 30-я парламентская конференция стран содружеств. (4шт): 1 крона. В пластиковой капсуле ; 1984 ;  ; Cu/Ni ; AU ; 41 ; sahakala ; 958 
 4476 ; Лот монет Великобритании (17шт): 1 шиллинг, 5 пенсов. В альбоме ; 1937-1951,1968 ;  ; Cu/Ni ; VF/VF+ ; 23 ; mr.812 ; 916 
 4477 ; Лот монет Великобритании (4шт): 2 шиллинга. В альбоме ; 1951-1960 ;  ; Cu/Ni ; VF- ; 15 ; YAV71 ; 162 
 4478 ; Лот монет Сейшельских о-в (13шт) ; 1944-1964 ;  ; Cu/Ni,Лат,Cu ; VF/XF ; 15 ; zx123 ; 1368 
 4479 ; Лот монет Цейлона (22шт) ; 1904-1963 ;  ; Cu/Ni,Лат,Cu ; VF/XF ; 19 ; zx123 ; 1372 
 4480 ; Лот монет Великобритании (10шт): 5 шиллингов (коронация Елизаветы II),1,1/2 пенни, 1 фартинг, 3,6 пенсов, 1/2 кроны, 2,1(английский и шотландский герб) шиллинг. Упаковка ; 1953 ;  ; Cu/Ni,Al/Br,Br ; XF/AU ; 32 ; maleevsw ; 1532 
 4481 ; Лот евромонет Латвии: 1 евро, 50,20,10,5,2,1 евроцентов (7шт) ; 2014 ;  ; Би/м, Br,Лат ; Unc ; 31 ; josska ; 281 
 4482 ; Лот евромонет Латвии: 1 евро, 50,20,10,5,2,1 евроцентов (7шт) ; 2014 ;  ; Би/м, Br,Лат ; Unc ; 38 ; musik ; 288 
 4483 ; Лот монет Малагаси, Свазиленда, Мадагаскара (7шт) ; 1982-2001 ;  ; St,Al/Br,Br ; AU ; 85 ; кве ; 367 
 4484 ; Лот монет Джибути (7шт) ; 1991-1996 ;  ; Cu/Ni.Al,Лат ; XF/AU ; 30 ; gusar ; 388 
 4385 ; 2 фунта. Фолклендские острова. Золотая Лихорадка — Корабль "Викарий из Брэя" ; 2000 ;  ; Cu-Ni ; XF+ ; 19 ; vc57 ; 305 
 4386 ; 2 фунта. Фолклендские острова. Золотая Лихорадка — Корабль "Викарий из Брэя" ; 2000 ;  ; Cu-Ni ; XF+ ; 15 ; shais1 ; 227 
 4387 ; Монетовидный жетон (1 унция меди). США. Ватикан ;  ;  ; Cu999 ; AU ; 15 ; aziya11 ; 142 
 4388 ; Монетовидный жетон (1 унция меди). США. Ватикан ; 2013 ;  ; Cu999 ; AU ; 21 ; daadar ; 157 
 4389 ; Монетовидный жетон (1 унция меди). США. Индеец ;  ;  ; Cu999 ; AU ; 36 ; лабрис ; 204 
 4390 ; Монетовидный жетон (1 унция меди). США. Индеец ;  ;  ; Cu999 ; AU ; 32 ; лабрис ; 191 
 4391 ; Монетовидный жетон (1 унция меди). США. Рон Пол ;  ;  ; Cu999 ; AU ; 17 ; aziya11 ; 142 
 4392 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu999 ; AU ; 42 ; лабрис ; 266 
 4393 ; Монетовидный жетон (1 унция меди). США ;  ;  ; Cu999 ; AU ; 42 ; 1023oxana ; 304 
 4394 ; 2 гривны. Украина. Михаил Кравчук ; 2012 ;  ; Cu/Ni ; AU ; 24 ; ввп ; 510 
 4395 ; 1 крона. Остров Мен. Юбилей королевы матери ; 1980 ;  ; Cu/Ni ; AU ; 37 ; ilmar ; 243 
 4396 ; 1 крона. Остров Мен. 100-летие трамвайного движения ; 1976 ;  ; Cu/Ni ; AU ; 29 ; Ясер ; 248 
 4397 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; Unc/AU ; 24 ; себер ; 195 
 4398 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; Unc/AU ; 24 ; себер ; 195 
 4399 ; 200 марок. Финляндия ; 1958 ;  ; Ag ; Unc/AU ; 24 ; джон007 ; 201 
 4400 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; Unc/AU ; 18 ; Рир ; 153 
 4401 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; Unc/AU ; 20 ; босс ; 153 
 4402 ; 100 марок. Финляндия ; 1958 ;  ; Ag ; Unc/AU ; 27 ; Stanislavskiy-89 ; 183 
 4403 ; Гривна (копия киевской гривны XI - XIII века). М-162,6г. № 0967. Сертификат. Тираж 1000шт ;  ;  ; Ag960 ; AU ; 51 ; kott ; 10067 
 4404 ; 1 денар. Македония. Миллениум- 2000 лет христианству ; 2000 ;  ; Ag ; Proof ; 31 ; LEXAI ; 2267 
 4405 ; 1 доллар. США. 100-летие Статуи Свободы. В коробке, с сертификатом ; 1986S ;  ; Ag ; Proof ; 27 ; лабрис ; 1131 
 4406 ; 10 долларов. Сьерра Леоне. Чемпионат мира по Футболу в Германии 2006г. С сертификатом ; 2004 ;  ; Ag ; Proof ; 21 ; leonardo2010 ; 1216 
 4407 ; 10 евро. Испания. Чемпионат мира по Футболу в Германии 2006г. С сертификатом ; 2004 ;  ; Ag ; Proof ; 12 ; Димон777 ; 1490 
 4408 ; 1 гварани. Парагвай. Чемпионат мира по Футболу в Германии 2006г. С сертификатом ; 2004 ;  ; Ag ; Proof ; 29 ; banks ; 1287 
 4409 ; 1000 франков.Чемпионат мира по Футболу в Германии 2006г. С сертификатом ; 2004 ;  ; Ag ; Proof ; 27 ; Алек ; 1326 
 4410 ; 1 доллар (1 унция серебра). Австралия. Год лошади ; 2014 ;  ; Ag ; Unc ; 27 ; 2014 ; 2111 
 4411 ; 1/2 доллара. США. 250-летие Джорджа Вашингтона. В коробке с сертификатом ; 1952 ;  ; Ag ; Proof ; 28 ; vitapool ; 697 
 4412 ; 10 евро. Австрия. Иоганн Кеплер. В коробке, с сертификатом ; 2002 ;  ; Ag ; Proof-Like ; 9 ; vlad26 ; 997 
 4413 ; 5 евро. Австрия. Сноуборд ; 2010 ;  ; Ag ; AU ; 49 ; дитрих11 ; 410 
 4414 ; 5 евро. Австрия. Лыжи ; 2010 ;  ; Ag ; AU ; 31 ; sibirian ; 386 
 4415 ; 5 шиллингов. Великобритания. 100 лет великой выставки 1851г и Британскому фестивалю. В коробке, с сертификатом ; 1951 ;  ; Cu/Ni ; AU ; 21 ; sahakala ; 436 
 4416 ; 100 драхм. Греция. В конверте, с маркой ; 1992 ;  ; Латунь ; VF+ ; 17 ; salim ; 101 
 4417 ; 200 эскудо. Португалия. В конверте, с маркой ; 1998 ;  ; Би/м ; AU ; 27 ; Sky2 ; 147 
 4418 ; 20 франков. Бельгия. В конверте, с маркой ; 1994 ;  ; Латунь ; VF-XF ; 9 ; salim ; 55 
 4419 ; 20 франков. Люксембург. В конверте, с маркой ; 1980 ;  ; Латунь ; VF+ ; 17 ; salim ; 65 
 4420 ; 100 песет. Испания. В конверте, с маркой ; 2001 ;  ; Латунь ; XF+ ; 16 ; Sky2 ; 159 
 4421 ; 1000 лир. Италия. В конверте, с маркой ; 1998 ;  ; Би/м ; XF- ; 28 ; salim ; 118 
 4422 ; 500 лир. Италия. В конверте, с маркой ; 1992 ;  ; Би/м ; XF ; 12 ; Sky2 ; 147 
 4423 ; 2-1/2 гульдена. Нидерланды. В конверте, с маркой ; 1972 ;  ; Cu-Ni ; VF ; 11 ; salim ; 49 
 4424 ; 10 шиллингов. Австрия. В конверте, с маркой ; 1995 ;  ; Cu-Ni ; XF ; 23 ; Sky2 ; 125 
 4425 ; 2 марки. ФРГ. В конверте, с маркой ; 1995A ;  ; Cu-Ni ; XF+ ; 25 ; Sky2 ; 136 
 4426 ; 5 франков. Франция. В конверте, с маркой ; 1971 ;  ; Cu-Ni ; VF ; 13 ; salim ; 51 
 4427 ; 1 фунт. Ирландия. В конверте, с маркой ; 1995 ;  ; Cu-Ni ; VF+ ; 25 ; Bambr ; 153 
 4428 ; 5 марок. Финляндия. В конверте, с маркой ; 1996 ;  ; Латунь ; AU ; 28 ; dsp ; 148 
 4429 ; Набор евромонет Бельгии (8шт): 2,1 евро, 50,20,10,5,2,1 евроцента. В коробке ; 1999 ;  ; Би/м,Лат,Cu ; Proof ; 23 ; джокер ; 1338 
 4430 ; Альбом монет США (Штаты и территории): 25 центов (49шт). Нет "Штата Небраска 2006г" ; 1999-2008 ;  ; Cu-Ni ; AU ; 41 ; gigajohn ; 1635 
 4431 ; Набор монет Финляндии (9шт): 2,1 евро, 50,20,10,5,2,1 евроцент+Жетон. В буклете ; 2010 ;  ; Би/м,Cu/Ni ; Proof/AU ; 22 ; Walther ; 624 
 4432 ; Набор монет Гон-Конга (7шт)10,5,2,1 доллар, 50,20,10 центов. В буклете ; 1997 ;  ; Би/м,Cu/Ni ; Unc ; 27 ; cotangens ; 579 
 4433 ; Набор евромонет Словакии, Франции, Италии (3шт): 2 евро. В буклете ; 2005,2007,2009 ;  ; Би/м ; AU ; 22 ; josska ; 634 
 4434 ; Набор евромонет Словении, Германии, Люксембурга (3шт): 2 евро. В буклете ; 2004,2007,2009 ;  ; Би/м ; AU ; 16 ; mefody73 ; 680 
 4335 ; 1 трамбайо. Индия. Катч ; 1943 ;  ; Br ; VF+ ; 23 ; colonel6262 ; 278 
 4336 ; 1/2 цента. Нидерланды ; 1884 ;  ; Cu ; VF+ ; 39 ; ANDREY195230 ; 126 
 4337 ; 20 рейс. Бразилия ; 1869 ;  ; Cu ; VF+ ; 34 ; ANDREY195230 ; 164 
 4338 ; Монета ? ;  ;  ; Cu ; F+ ; 26 ; kont ; 1862 
 4339 ; 1 раппен. Швейцария ; 1915 ;  ; Br ; VF ; 14 ; Flagman ; 190 
 4340 ; 1 пенни. Финляндия ; 1941 ;  ; Br ; XF ; 11 ; Метро62 ; 69 
 4341 ; 1 франк. Катанга ; 1961 ;  ; Br ; VF+ ; 24 ; daadar ; 144 
 4342 ; 1 крейцер. Баден ; 1852 ;  ; Cu ; F+ ; 35 ; aziya11 ; 64 
 4343 ; 5 пенни. Финляндия ; 1937 ;  ; Cu-Ni ; XF ; 9 ; Hozdvor ; 40 
 4344 ; 5 патака. Макао ; 1992 ;  ; Cu-Ni ; XF ; 14 ; Серж PirGS ; 77 
 4345 ; 10 пара. Сербия ; 1912 ;  ; Cu-Ni ; VF ; 31 ; kornum ; 79 
 4346 ; 10 франков. Франция ; 1949 ;  ; Cu-Ni ; XF ; 23 ; artur2000 ; 57 
 4347 ; 20 чентезимо. Италия ; 1922 ;  ; Cu-Ni ; VF+ ; 13 ; середа ; 50 
 4348 ; 100 франков. Французский Алжир ; 1950 ;  ; Cu-Ni ; VF+ ; 14 ; Алек ; 120 
 4349 ; 50 сенти. Эстония ; 1936 ;  ; Ni-Br ; VF+ ; 29 ; Magger ; 476 
 4350 ; 25 эре. Гренландия ; 1926 ;  ; Cu-Ni ; XF ; 53 ; l1 ; 677 
 4351 ; 1/2 доллара. США ; 1974D ;  ; Cu-Ni ; XF ; 16 ; Метро62 ; 184 
 4352 ; 2 франка. Франция ; 1995 ;  ; Cu-Ni ; VF+ ; 19 ; DVZ ; 62 
 4353 ; 1 крона. Чехословакия ; 1946 ;  ; Cu-Ni ; XF+ ; 27 ; remetalk ; 159 
 4354 ; 100 рейс. Португалия ; 1900 ;  ; Cu-Ni ; VF+ ; 13 ; av ; 202 
 4355 ; 5 писо. Филиппины ; 1975 ;  ; Cu-Ni ; XF ; 7 ; t_v_v ; 36 
 4356 ; 100 милс. Кипр ; 1980 ;  ; Cu-Ni ; XF- ; 13 ; lestes ; 76 
 4357 ; 5 центов. Нидерландская Индия ; 1913 ;  ; Cu-Ni ; F+ ; 17 ; t_v_v ; 42 
