 7097 ; Лот марок. РСФСР. Гербовые. 50 и 100 ру. 2 шт ;  ;  ;  ;  ; 84 ; student1977 ; 1168 
 5432 ; Чек на получение товаров на сумму 5 рублей "Внешпосылторг" ; 1976 ;  ;  ; AU ; 28 ; VAZ-2107 ; 787 
 5433 ; Чек на получение товаров на сумму 10 рублей "Внешпосылторг" ; 1976 ;  ;  ; AU ; 38 ; 111111 ; 570 
 5434 ; Чек на получение товаров на сумму 20 рублей "Внешпосылторг" ; 1976 ;  ;  ; AU ; 40 ; 111111 ; 569 
 5435 ; Чек на получение товаров на сумму 50 рублей "Внешпосылторг" ; 1976 ;  ;  ; AU ; 24 ; 111111 ; 603 
 5436 ; Чек. Азовско-Донской КБ ;  ;  ;  ;  ; 59 ; Bладимир_1606 ; 1700 
 5437 ; Чек. С.-Петербургское Общество Взаимного Кредита ;  ;  ;  ;  ; 44 ; IgorPetrov51 ; 739 
 5438 ; вексель на 10000 рублей "ГРИФ" ;  ;  ;  ;  ; 36 ; alten ; 641 
 5439 ; Сертификат акций "РОСИФ" II выпуск, двойной номинал ;  ;  ;  ;  ; 22 ; alten ; 164 
 5440 ; Лот сертификатов (2 штуки) Номера подряд ;  ;  ;  ;  ; 9 ; porte33 ; 61 
 5441 ; Сертификат акций "РОСИФ" I выпуск ;  ;  ;  ;  ; 27 ; alten ; 180 
 5442 ; Сертификат "Северо-Восточный АКБ" ;  ;  ;  ;  ; 17 ; alten ; 115 
 5443 ; Квитанция . Саратов ; 1892 ;  ;  ;  ; 7 ; MRR ; 79 
 5444 ; Лот ценных бумаг (2 штуки) ;  ;  ;  ;  ; 73 ; alten ; 1041 
 5445 ; Лот ценных бумаг (2 штуки, номера подряд)  "ДОКА- Хлеб" ;  ;  ;  ;  ; 11 ; Russman ; 38 
 5446 ; Расчётный знак 3 рубля. Енисейская губерния г. Канск (Лагерь военнопленных) ;  ;  ;  ;  ; 102 ; ice9 ; 3674 
 5447 ; Приватизационный чек на 10000 рублей. РФ ; 1992 ;  ;  ;  ; 44 ; vit2503 ; 523 
 5448 ; Талон "Арктикуголь" 5 рублей ;  ;  ;  ;  ; 19 ; alesjane ; 261 
 5449 ; Отрезной чек на 50 копеек. "Внешторгбанк" (серия "А") ;  ;  ;  ;  ; 15 ; Хемуль ; 102 
 5450 ; Талон "Арктикуголь" 1 рубль ;  ;  ;  ; AU ; 33 ; Anat-tall ; 2739 
 5451 ; Документ. "Зингер" ; 1898 ;  ;  ;  ; 40 ; Роман062 ; 1830 
 5352 ; 3 червонца ; 1932 ; Билет ;  ;  ; 60 ; IgorPetrov51 ; 1428 
 5353 ; 3 червонца ; 1932 ; Билет ;  ;  ; 52 ; IgorPetrov51 ; 1377 
 5354 ; 3 червонца ; 1932 ; Билет ;  ;  ; 31 ; IgorPetrov51 ; 1019 
 5355 ; 5 рублей ; 1934 ; Гос.казначейские билеты ;  ;  ; 25 ; 3dimdim ; 619 
 5356 ; 1 червонец ; 1937 ; Билет ;  ;  ; 45 ; Сармат80 ; 1084 
 5357 ; 1 червонец ; 1937 ; Билет ;  ;  ; 28 ; Ok13 ; 156 
 5358 ; 1 червонец ; 1937 ; Билет ;  ;  ; 10 ; Ok13 ; 134 
 5359 ; 3 червонца ; 1937 ; Билет ;  ;  ; 56 ; Волчек ; 538 
 5360 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 21 ; Волчек ; 466 
 5361 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 61 ; Сармат80 ; 2331 
 5362 ; 10 рублей ; 1947 ; билет ;  ;  ; 40 ; Qersej ; 724 
 5363 ; Лот бон (2 штуки) СССР ; 1937 ;  ;  ;  ; 35 ; svet67 ; 673 
 5364 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 27 ; an17s ; 410 
 5365 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 21 ; svet67 ; 292 
 5366 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 15 ; Leshy77 ; 309 
 5367 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 29 ; 3dimdim ; 446 
 5368 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 28 ; Рузляй ; 1341 
 5369 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 25 ; Волчек ; 561 
 5370 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ; XF+ ; 47 ; Роман062 ; 921 
 5371 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 26 ; 3dimdim ; 414 
 5372 ; 10 рублей ; 1947 ; билет ;  ;  ; 41 ; Роман062 ; 1710 
 5373 ; 50 рублей ; 1947 ; билет ;  ;  ; 55 ; Роман062 ; 3122 
 5374 ; 100 рублей ; 1947 ; билет ;  ;  ; 38 ; vasek ; 1925 
 5375 ; 100 рублей ; 1947 ; билет ;  ;  ; 53 ; PROFAN2020 ; 1121 
 5376 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 43 ; psrjdf1863 ; 1219 
 5377 ; 5 рублей. В холдере ZG ; 1961 ; Гос.казначейский билет ;  ;  ; 60 ; tomchik ; 1010 
 5378 ; 3 рубля. В холдере ZG ; 1961 ; Гос.казначейский билет ;  ;  ; 28 ; tomchik ; 1041 
 5379 ; 50 рублей ; 1961 ; билет ;  ;  ; 12 ; Сhatsky ; 79 
 5380 ; 50 рублей ; 1961 ; билет ;  ;  ; 4 ; VAZ-2107 ; 34 
 5381 ; 100 рублей ; 1961 ;  ;  ;  ; 18 ; Бигль ; 123 
 5382 ; 100 рублей ; 1961 ;  ;  ;  ; 24 ; t_v_v ; 125 
 5383 ; 1 рубль ; 1961 ; Гос.казначейский билет ;  ;  ; 19 ; psrjdf1863 ; 107 
 5384 ; Лот бон (2 штук, номера подряд) ; 1961 ;  ;  ;  ; 18 ; T_73 ; 128 
 5385 ; Лот бон (6 штук) ;  ;  ;  ;  ; 75 ; 3dimdim ; 455 
 5386 ; Лот бон (19 штук) ; 1961, 1991 ;  ;  ;  ; 7 ; ialaiola ; 31 
 5387 ; 1000 рублей ; 1991 ; билет ;  ;  ; 18 ; svzg ; 50 
 5388 ; 500 рублей ; 1991 ; билет ;  ;  ; 13 ; svzg ; 101 
 5389 ; 500 рублей ; 1991 ; билет ;  ;  ; 34 ; svzg ; 50 
 5390 ; 100 рублей ; 1991 ; билет ;  ;  ; 7 ; Зима ; 31 
 5391 ; 100 рублей ; 1991 ; билет ;  ;  ; 10 ; Ceregga ; 31 
 5392 ; 500 рублей. Серия "АА" ; 1991 ; билет ;  ;  ; 17 ; Sony ; 100 
 5393 ; 10 рублей ; 1991 ; билет ;  ;  ; 9 ; Bartender ; 23 
 5394 ; 3 рубля ; 1991 ; билет ;  ; AU ; 58 ; T_73 ; 490 
 5395 ; 5 рублей ; 1991 ; билет ;  ; AU ; 67 ; T_73 ; 514 
 5396 ; 1 рубль ; 1991 ; билет ;  ; AU ; 25 ; $круджЪ ; 306 
 5397 ; 1000 рублей ; 1992 ; билет ;  ;  ; 24 ; T_73 ; 57 
 5398 ; 10000 рублей ; 1992 ; банкнота ;  ;  ; 33 ; T_73 ; 348 
 5399 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 26 ; guzubala ; 214 
 5400 ; 1000 рублей (Серия - "ВА" ) ; 1992 ; билет ;  ; AU ; 25 ; wiqi ; 101 
 5401 ; 50 рублей ; 1992 ; билет ;  ;  ; 23 ; electra ; 357 
 5302 ; 1 рубль ; 1922 ; Бухарская Республика ;  ;  ; 32 ; Bolt ; 1353 
 5303 ; 100 рублей ; 1922 ; Хорезмская Республика ;  ;  ; 54 ; Ok203 ; 2057 
 5304 ; 10 рублей ; 1922 ; Бухарская Республика ;  ;  ; 28 ; alex2016 ; 737 
 5305 ; 2500 рублей ; 1922 ; Бухарская Республика ;  ;  ; 45 ; SS2008 ; 1066 
 5306 ; 5000 рублей ; 1922 ; Бухарская Республика ;  ;  ; 41 ; Pasha12345 ; 2552 
 5307 ; 100 рублей ; 1922 ; Бухарская Республика ;  ;  ; 26 ; lesnik1 ; 1430 
 5308 ; Облигация в 1 пуд ржи в зерне ; 1922 ;  ;  ;  ; 67 ; Pasha12345 ; 3966 
 5309 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 53 ; DNK981 ; 1275 
 5310 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 64 ; Роман062 ; 2617 
 5311 ; 3 рубля ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 38 ; Sky2 ; 724 
 5312 ; 50 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 36 ; Sky2 ; 4198 
 5313 ; 100 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 73 ; vasek ; 3030 
 5314 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 18 ; Сhatsky ; 1224 
 5315 ; 100 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 29 ; psrjdf1863 ; 2043 
 5316 ; 100 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 35 ; танкер Дербент ; 1140 
 5317 ; 50 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 28 ; mon56 ; 709 
 5318 ; 10 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 16 ; 33033 ; 619 
 5319 ; 10 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 31 ; Sky2 ; 2029 
 5320 ; 5 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 30 ; Ok13 ; 619 
 5321 ; 1 рубль ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 38 ; DNK981 ; 1259 
 5322 ; 50 копеек ; 1923 ; Денежные знаки (с рисунком монеты) ;  ;  ; 33 ; Russman ; 775 
 5323 ; 5000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 36 ; svzg ; 3570 
 5324 ; 10 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 43 ; Евгений1121 ; 1159 
 5325 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 41 ; Sky2 ; 1793 
 5326 ; 1 рубль ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ; XF+ ; 47 ; rom11 ; 1722 
 5327 ; 10 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 45 ; МММ ; 2201 
 5328 ; 10 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 14 ; 1972 ; 1238 
 5329 ; 5000 рублей ; 1923 ; Закавказье ;  ;  ; 27 ; alenka1991 ; 573 
 5330 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 63 ; alenka1991 ; 3629 
 5331 ; 50 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 31 ; IgorPetrov51 ; 1010 
 5332 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 38 ; Pasha12345 ; 1785 
 5333 ; 50000 рублей ; 1923 ; Закавказье ;  ;  ; 15 ; SS2008 ; 357 
 5334 ; 10000 рублей ; 1923 ; Закавказье ;  ;  ; 27 ; SS2008 ; 340 
 5335 ; 5 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 45 ; Sky2 ; 2201 
 5336 ; 5000000 рублей ; 1923 ; Закавказье ;  ;  ; 32 ; SS2008 ; 332 
 5337 ; 1000000 рублей ; 1923 ; Закавказье ;  ;  ; 22 ; Alex129 ; 720 
 5338 ; 100 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 17 ; viridis ; 278 
 5339 ; 1 рубль ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 34 ; NNN ; 931 
 5340 ; 5 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ; XF+ ; 49 ; Sky2 ; 1589 
 5341 ; 50 копеек ; 1924 ; Разменные казн.боны ;  ;  ; 49 ; student1977 ; 16830 
 5342 ; 25000000 рублей ; 1924 ; Закавказье ;  ;  ; 54 ; VEK100 ; 1041 
 5343 ; 1 рубль золотом ; 1924 ; Гос.казначейские билеты СССР ;  ;  ; 60 ; IgorPetrov51 ; 7301 
 5344 ; 3 рубля ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 33 ; psrjdf1863 ; 3445 
 5345 ; 5 рублей ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 38 ; CEPROC ; 3445 
 5346 ; 1 червонец ; 1926 ; Шейнман. Билет ;  ;  ; 35 ; IgorPetrov51 ; 1527 
 5347 ; 1 червонец ; 1926 ; Калманович, Горбунов. Билет ;  ;  ; 37 ; gdrg2 ; 2227 
 5348 ; 1 рубль золотом ; 1928 ; Гос.казначейские билеты СССР ;  ;  ; 71 ; IgorPetrov51 ; 5102 
 5349 ; 2 червонца ; 1928 ; Пятаков. Билет ;  ;  ; 50 ; 33033 ; 2354 
 5350 ; 2 червонца ; 1928 ; Калманович, Горбунов. Билет ;  ;  ; 34 ; IgorPetrov51 ; 1361 
 5351 ; 3 червонца ; 1932 ; Билет ;  ;  ; 52 ; 3457896 ; 2371 
 5252 ; 5 рублей ; 1922 ; Бухарская Республика ;  ;  ; 45 ; IgorPetrov51 ; 934 
 5253 ; 5000 рублей ; 1920 ; Бухарская Республика ;  ;  ; 42 ; SS2008 ; 906 
 5254 ; 500 рублей ; 1920 ;  ;  ;  ; 18 ; Шорроз ; 318 
 5255 ; 1000 рублей. Денежный знак Благовещенского ОГБ ; 1920 ;  ;  ;  ; 43 ; NNN ; 2001 
 5256 ; 5 рублей ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 31 ; Kudma ; 355 
 5257 ; 50 рублей ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 39 ; kent01 ; 407 
 5258 ; 100 рублей. Денежный знак Благовещенского ОГБ ; 1920 ;  ;  ;  ; 16 ; wiqi ; 1785 
 5259 ; 500 рублей. Денежный знак Благовещенского ОГБ ; 1920 ;  ;  ;  ; 39 ; bonist-3A ; 2550 
 5260 ; 1000 рублей ; 1920 ; Азербайджан ;  ;  ; 26 ; raise ; 203 
 5261 ; 50 рублей ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 29 ; stabah ; 306 
 5262 ; 10000 рублей ; 1921 ; Бухарская Республика ;  ;  ; 21 ; SS2008 ; 1194 
 5263 ; 25000 рублей ; 1921 ; Хорезмская Республика ;  ;  ; 71 ; Ok203 ; 3221 
 5264 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 26 ; es72. ; 355 
 5265 ; 500 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 16 ; svet67 ; 187 
 5266 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 9 ; Ok13 ; 160 
 5267 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 40 ; Pasha12345 ; 454 
 5268 ; 25000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 18 ; ястреб ; 352 
 5269 ; 20000 рублей ; 1921 ; Бухарская Республика ;  ;  ; 31 ; NNN ; 677 
 5270 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 40 ; valerdon ; 136 
 5271 ; Лот расчетных знаков (4 штуки) ; 1921 ;  ;  ;  ; 11 ; Bладимир_1606 ; 347 
 5272 ; 10000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 37 ; Pasha12345 ; 1077 
 5273 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 19 ; Блюхер ; 78 
 5274 ; 10000 рублей ; 1921 ; Бухарская Республика ;  ;  ; 36 ; Pasha12345 ; 1146 
 5275 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 18 ; es72. ; 306 
 5276 ; 25000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 38 ; Sky2 ; 1532 
 5277 ; 500 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 22 ; es72. ; 126 
 5278 ; 10000 рублей ; 1921 ; Азербайджан ;  ;  ; 11 ; NNN ; 160 
 5279 ; 25000 рублей ; 1921 ; Азербайджан ;  ;  ; 9 ; kaa123 ; 207 
 5280 ; 50000 рублей ; 1921 ; Азербайджан ;  ;  ; 14 ; raise ; 245 
 5281 ; 1000000 рублей ; 1921 ; Обязательства РСФСР 1921 г. ;  ;  ; 62 ; psrjdf1863 ; 7403 
 5282 ; 3 рубля ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 77 ; Sky2 ; 2663 
 5283 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 25 ; Allegro33 ; 312 
 5284 ; 3 рубля ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 53 ; wiqi ; 1059 
 5285 ; 5 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 53 ; Pasha12345 ; 1693 
 5286 ; 1000 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 11 ; Cross ; 332 
 5287 ; 50 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 14 ; танкер Дербент ; 356 
 5288 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 34 ; msk-spb ; 1081 
 5289 ; 25 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 16 ; IgorPetrov51 ; 500 
 5290 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 26 ; NNN ; 640 
 5291 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 58 ; Sky2 ; 2593 
 5292 ; 250000 рублей ; 1922 ; Азербайджан ;  ;  ; 19 ; Ok13 ; 1020 
 5293 ; 100000 рублей ; 1922 ; Азербайджан ;  ;  ; 11 ; Краснодар ; 171 
 5294 ; 1000 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 60 ; NNN ; 3267 
 5295 ; 100 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 45 ; Ритм ; 802 
 5296 ; 10 рублей ; 1922 ; Бухарская Республика ;  ;  ; 49 ; Alexdav ; 1213 
 5297 ; 10 рублей=100000 р ; 1922 ; Хорезмская Республика ;  ;  ; 40 ; Ok203 ; 1938 
 5298 ; 1 рубль ; 1922 ; Бухарская Республика ;  ;  ; 36 ; NNN ; 1173 
 5299 ; 25 рублей ; (1922) ; Хорезмская Республика ;  ;  ; 35 ; Pasha12345 ; 2716 
 5300 ; 3 рубля ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 52 ; Pasha12345 ; 2550 
 5301 ; 5 рублей ; 1922 ; Бухарская Республика ;  ;  ; 43 ; МММ ; 1634 
 5202 ; 100 рублей ; 1919 ; Армения ;  ;  ; 47 ; ЭТО Я ; 653 
 5203 ; 25 рублей. Разменный билет Елисаветградского ОНБ ; 1919 ;  ;  ;  ; 36 ; vlad77 ; 1508 
 5204 ; 500 рублей. Закаспийское  Временное Правительство ; 1919 ;  ;  ;  ; 41 ; SS2008 ; 661 
 5205 ; 1 марка. Эстонская Республика ; 1919 ;  ;  ;  ; 37 ; raise ; 217 
 5206 ; 1 рубль ; 1919 ; Грузия ;  ;  ; 26 ; raise ; 303 
 5207 ; 5 рублей ; 1919 ; Армения ;  ; AU ; 25 ; graff36alex ; 612 
 5208 ; 50 пенни. Эстонская Республика ; 1919 ;  ;  ;  ; 27 ; Хемуль ; 283 
 5209 ; 3 рубля ; 1919 ;  ;  ;  ; 31 ; wiqi ; 653 
 5210 ; 10 рублей ; 1919 ;  ;  ;  ; 9 ; ЭТО Я ; 680 
 5211 ; 1 рубль ; 1919 ;  ;  ;  ; 8 ; ЭТО Я ; 816 
 5212 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 60 ; alenka1991 ; 206 
 5213 ; 30 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 40 ; Kudma ; 184 
 5214 ; 15 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 20 ; DA2015 ; 714 
 5215 ; Лот расчетных знаков (3 штуки) ; 1919 ;  ;  ;  ; 18 ; NNN ; 328 
 5216 ; 25 рублей ; 1919 ;  ;  ;  ; 17 ; NNN ; 1100 
 5217 ; 25 рублей ; 1919 ;  ;  ;  ; 10 ; lesnik1 ; 1326 
 5218 ; 50 рублей ; 1919 ;  ;  ;  ; 23 ; lesnik1 ; 578 
 5219 ; 1000 рублей ; 1919 ;  ;  ;  ; 39 ; lesnik1 ; 918 
 5220 ; 100 рублей ; 1919 ;  ;  ;  ; 30 ; 1972 ; 1183 
 5221 ; Лист расчетных знаков (20 штук, в/з - уголки) ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 76 ; глок ; 6111 
 5222 ; 1000 рублей ; 1919 ;  ;  ;  ; 27 ; NNN ; 730 
 5223 ; 100 рублей ; 1919 ;  ;  ;  ; 27 ; lesnik1 ; 609 
 5224 ; 10 рублей ; 1919 ;  ;  ;  ; 26 ; psrjdf1863 ; 829 
 5225 ; 10000 рублей ; 1919 ;  ;  ;  ; 16 ; shaxter2015 ; 459 
 5226 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 37 ; alenka1991 ; 1587 
 5227 ; 5000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 20 ; Хемуль ; 714 
 5228 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 49 ; Хемуль ; 459 
 5229 ; 50 рублей ; 1919 ; Туркестан ;  ;  ; 18 ; sato ; 339 
 5230 ; 250 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 17 ; bonist-3A ; 791 
 5231 ; 100 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 18 ; Alexdav ; 1003 
 5232 ; 5 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 29 ; vlad77 ; 362 
 5233 ; 1 марка. Казначейский знак Эстонской Республики ; 1919 ;  ;  ;  ; 12 ; raise ; 144 
 5234 ; 100 рублей ; 1919 ;  ;  ;  ; 27 ; NNN ; 520 
 5235 ; 1000 рублей ; 1919 ;  ;  ;  ; 17 ; raise ; 446 
 5236 ; 5000 рублей ; 1919 ;  ;  ;  ; 12 ; Ok13 ; 274 
 5237 ; 10000 рублей ; 1919 ;  ;  ;  ; 26 ; raise ; 314 
 5238 ; 50 рублей ; 1919 ;  ;  ;  ; 12 ; bonist-3A ; 510 
 5239 ; 5 рублей ; 1919 ; Латвия. Обязательство гос.казначейства ;  ;  ; 5 ; serg2018 ; 365 
 5240 ; Лот бон (2 штуки) ; 1919 ;  ;  ;  ; 38 ; uhfvv7 ; 287 
 5241 ; Лот бон (2 штуки) ; 1919 ;  ;  ;  ; 26 ; uhfvv7 ; 253 
 5242 ; Лот расчетных знаков (4 штуки) ; 1919 ;  ;  ;  ; 41 ; 3dimdim ; 356 
 5243 ; Лот бон (5 штук) ;  ;  ;  ;  ; 12 ; 3dimdim ; 159 
 5244 ; 10000 теньге ; 1919/20 ; Бухарский Эмират ;  ;  ; 18 ; 2128508 ; 1424 
 5245 ; 3000 рублей ; 1920 ; Бухарская Республика ;  ;  ; 32 ; Pasha12345 ; 7934 
 5246 ; 1000 рублей ; 1920 ; Туркестан ;  ;  ; 13 ; 1972 ; 750 
 5247 ; 250 рублей ; 1920 ;  ;  ;  ; 23 ; alov ; 397 
 5248 ; 500 рублей ; 1920 ;  ;  ;  ; 17 ; raise ; 187 
 5249 ; 100 рублей ; 1920 ; Азербайджан ;  ;  ; 10 ; raise ; 306 
 5250 ; 5 рублей ; 1920 ; Азербайджан ;  ;  ; 34 ; serg2018 ; 325 
 5251 ; 1000 рублей ; 1920 ; Грузия ;  ;  ; 45 ; 576832 ; 306 
 5152 ; 5 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 35 ; umkapb ; 944 
 5153 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 27 ; lesnik1 ; 330 
 5154 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 21 ; alenka1991 ; 450 
 5155 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 8 ; 3457896 ; 151 
 5156 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 60 ; alenka1991 ; 2448 
 5157 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 62 ; ЧЕРВОНЕЦ76 ; 2316 
 5158 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; uhfvv7 ; 67 
 5159 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 18 ; first ; 99 
 5160 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 5 ; uhfvv7 ; 114 
 5161 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 5 ; konrospokupka ; 45 
 5162 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 29 ; an17s ; 905 
 5163 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 55 ; umkapb ; 454 
 5164 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 24 ; Блюхер ; 211 
 5165 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; alenka1991 ; 261 
 5166 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 9 ; 3dimdim ; 135 
 5167 ; 25 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 23 ; svzg ; 858 
 5168 ; 100 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 31 ; svzg ; 677 
 5169 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 14 ; serg2018 ; 507 
 5170 ; 25 рублей ; 1918 ; Туркестан ;  ;  ; 30 ; serg2018 ; 550 
 5171 ; 1 рубль ; 1918 ; Туркестан ;  ;  ; 10 ; kaso2008 ; 279 
 5172 ; 500 рублей ; 1918 ;  ;  ;  ; 5 ; 3dimdim ; 304 
 5173 ; 250 рублей ; 1918 ;  ;  ;  ; 5 ; ястреб ; 252 
 5174 ; 10 рублей ; 1918 ;  ;  ;  ; 13 ; бортик ; 261 
 5175 ; 3 рубля ; 1918 ;  ;  ;  ; 18 ; volga64 ; 469 
 5176 ; 5 рублей ; 1918 ;  ;  ;  ; 12 ; volga64 ; 567 
 5177 ; 25 рублей ; 1918 ;  ;  ;  ; 17 ; gdrg2 ; 380 
 5178 ; 200 рублей ; 1919 ;  ;  ;  ; 24 ; psrjdf1863 ; 737 
 5179 ; 25 рублей ; 1918 ; Чек. Со штампом регистрации ;  ;  ; 9 ; wiqi ; 359 
