 4831 ; Бона иностранная Республика Доминикана ; 2002 ;  ;  ;  ; 4 ; kent01 ; 40 
 3639 ; 10 марок. ФРГ. Олимпиада в Мюнхене ; 1972J ;  ; Ag ; AU ; 4 ; пастор Шлак ; 505 
 3640 ; 10 марок. ФРГ. Олимпиада в Мюнхене ; 1972F ;  ; Ag ; AU ; 1 ; Mike! ; 475 
 3641 ; 10 марок. ФРГ. 1000 лет Потсдаму ; 1993F ;  ; Ag ; AU ; 1 ; Mike! ; 475 
 3642 ; 10 марок. ФРГ. Катти Кольвитц ; 1992G ;  ; Ag ; XF ; 1 ; Mike! ; 475 
 3643 ; 10 марок. ФРГ. Бранденбургские ворота ; 1991A ;  ; Ag ; XF+ ; 2 ; ирбис ; 485 
 3644 ; 10 марок. ФРГ. 750 лет Берлину ; 1987J ;  ; Ag ; AU ; 3 ; Mike! ; 495 
 3645 ; 10 марок. ФРГ. 2000 лет Бонну ; 1989D ;  ; Ag ; AU ; 1 ; Mike! ; 475 
 3646 ; 5 марок. ФРГ. 150 лет Немецкому Археологическому институту ; 1979J ;  ; Ag ; AU ; 3 ; Mike! ; 360 
 3647 ; 5 марок. ФРГ. 25 лет конституционному закону ; 1974F ;  ; Ag ; AU ; 1 ; Mike! ; 345 
 3648 ; 5 марок. ФРГ. 200 лет со дня рождения Клейста ; 1977G ;  ; Ag ; AU ; 1 ; Mike! ; 345 
 3649 ; 5 марок. ФРГ ; 1974G ;  ; Ag ; VF+ ; 11 ; Cliff ; 401 
 3650 ; 5 марок. ФРГ. 100 лет со дня рождения Отто Гротеволя ; 1979G ;  ; Cu-Ni ; AU ; 2 ; aurin1 ; 175 
 3651 ; 5 марок. ФРГ. 200 лет со дня смерти Лессинга ; 1981J ;  ; Cu-Ni ; XF+ ; 1 ; Mike! ; 180 
 3652 ; 5 марок. ФРГ. 200 лет со дня смерти Лессинга ; 1981J ;  ; Cu-Ni ; XF+ ; 1 ; Mike! ; 180 
 3653 ; 5 марок. ФРГ. 150 лет немецкой железной дороге ; 1985G ;  ; Cu-Ni ; XF+ ; 9 ; Cliff ; 250 
 3654 ; 5 марок. ФРГ. Год музыки ; 1985F ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 180 
 3655 ; 5 марок. ФРГ. 500 лет со дня рождения Лютера ; 1983G ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 200 
 3656 ; 5 марок. ФРГ. 10 лет ООН по вопросам окружающей среды ; 1982F ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 180 
 3657 ; 5 марок. ФРГ. 100 лет со дня смерти Карла Маркса ; 1983J ;  ; Cu-Ni ; AU ; 18 ; advokatx ; 227 
 3658 ; 5 марок. ФРГ. 150 лет немецкому таможенному союзу ; 1984D ;  ; Cu-Ni ; AU ; 6 ; Cliff ; 250 
 3659 ; 5 марок. ФРГ. 600 лет Хейдельбергскому университету ; 1986D ;  ; Cu-Ni ; AU ; 6 ; Cliff ; 250 
 3660 ; 2-1/2 гульдена. Нидерланды ; 1979 ;  ; Cu-Ni ; XF ; 1 ; Mike! ; 111 
 3661 ; 2-1/2 гульдена. Нидерланды ; 1980 ;  ; Cu-Ni ; AU ; 4 ; bv812 ; 153 
 3662 ; 5 марок. ГДР. Росток ; 1988A ;  ; Cu-Ni ; AU ; 2 ; Mike! ; 300 
 3663 ; 5 гривен. Украина. Благовещение ; 2008 ;  ; Cu-Ni ; AU ; 15 ; Mil-med ; 222 
 3664 ; 5 гривен. Украина. Ткачиха ; 2010 ;  ; Cu-Ni ; AU ; 3 ; denita ; 162 
 3665 ; 5 гривен. Украина. 50 лет национальной премии им Т.Шевченко ; 2011 ;  ; Cu-Ni ; AU ; 2 ; Mike! ; 155 
 3666 ; 5 гривен. Украина. Крещение ; 2006 ;  ; Cu-Ni ; AU ; 12 ; Mike! ; 208 
 3667 ; 5 гривен. Украина. Бокораш ; 2009 ;  ; Cu-Ni ; AU ; 3 ; denita ; 162 
 3668 ; 5 гривен. Украина. Стельмах ; 2009 ;  ; Cu-Ni ; AU ; 3 ; denita ; 162 
 3669 ; 5 гривен. Украина. Спас ; 2010 ;  ; Cu-Ni ; AU ; 4 ; Mil-med ; 166 
 3670 ; 5 гривен. Украина. Писанка ; 2009 ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 165 
 3571 ; 1 цент. Нидерланды ; 1900 ;  ; Br ; F-VF ; 6 ; маманя ; 25 
 3572 ; 1 цент. Нидерланды ; 1960 ;  ; Br ; VF ; 4 ; maydan707 ; 23 
 3573 ; 10 чентезимо. Италия ; 1924R ;  ; Br ; F ; 7 ; igo ; 26 
 3574 ; 2 эре. Дания ; 1939 ;  ; Br ; VF-/F-VF ; 4 ; jashka39 ; 23 
 3575 ; 1 сольдо. Италия. Ломбардия и Венеция ; 1862 ;  ; Cu ; VG ; 12 ; WikiLeaks ; 152 
 3576 ; 2 пфеннига. Веймар ; 1924 ;  ; Br ; VF- ; 3 ; buben ; 23 
 3577 ; 20 долларов. Фиджи ; 1978 ;  ; Ag ; XF+ ; 26 ; Dahan ; 1414 
 3578 ; 10 лева. Болгария. 100 лет освобождения Болгарии от Османского ига ; 1978 ;  ; Ag ; Proof ; 18 ; Mike! ; 925 
 3579 ; 5 долларов. Канада ; 1989 ;  ; Ag ; XF+ ; 21 ; Ley ; 1553 
 3580 ; 1 доллар. Канада. Балет ; 2001 ;  ; Ag ; Proof ; 14 ; krugerrand ; 1224 
 3581 ; 1 доллар. Канада. 100 лет Конфедерации ; 1967 ;  ; Ag ; AU ; 18 ; caiman67 ; 1020 
 3582 ; 1/2 доллара. США ; 1941D ;  ; Ag ; VF ; 13 ; маманя ; 622 
 3583 ; 1/2 доллара. США ; 1968 ;  ; Ag ; AU ; 33 ; маманя ; 322 
 3584 ; 1 доллар. Канада. 100 лет конфедерации ; 1967 ;  ; Ag ; XF- ; 31 ; caiman67 ; 776 
 3585 ; 1 доллар. США. 200 лет независимости ; 1976S ;  ; Ag ; Proof ; 83 ; dvg ; 691 
 3586 ; 1 доллар. США. Томас Джефферсон ; 1993 ;  ; Ag ; Proof ; 83 ; АЛЬБЕРТ ; 1581 
 3587 ; 1 шиллинг. Великобритания ; 1883 ;  ; Ag ; VF- ; 30 ; caiman67 ; 680 
 3588 ; 1 цент. США ; 1902 ;  ; Cu ; F-VF ; 25 ; caiman67 ; 104 
 3589 ; 1 цент. США ; 1892 ;  ; Cu ; VF- ; 18 ; tss ; 124 
 3590 ; 3 пенса. Великобритания ; 1889 ;  ; Ag ; VF ; 64 ; Михаил_нов ; 369 
 3591 ; 1 шиллинг. Великобритания ; 1887 ;  ; Ag ; VF ; 34 ; Drill ; 554 
 3592 ; 1 флорин. Великобритания ; 1933 ;  ; Ag ; VF ; 14 ; sidr ; 221 
 3593 ; 1 шиллинг. Великобритания ; 1939 ;  ; Ag ; XF ; 28 ; Drill ; 313 
 3594 ; 1 пенни. Великобритания ; 1899 ;  ; Br ; F+ ; 13 ; WikiLeaks ; 69 
 3595 ; 1 пенни. Великобритания ; 1914 ;  ; Br ; F+ ; 10 ; Четырехлистник ; 31 
 3596 ; 1 шиллинг. Великобритания ; 1940 ;  ; Ag ; VF- ; 10 ; Sterh ; 106 
 3597 ; 6 пенсов. Великобритания ; 1926 ;  ; Ag ; VF- ; 20 ; sidr ; 182 
 3598 ; 6 пенсов. Великобритания ; 1944 ;  ; Ag ; VF- ; 14 ; ваньша ; 92 
 3599 ; 6 пенсов. Великобритания ; 1945 ;  ; Ag ; VF- ; 14 ; ваньша ; 92 
 3600 ; 1/2 пенни. Великобритания ; 1936 ;  ; Br ; F-VF ; 9 ; Алтын Омир ; 26 
 3601 ; 1/2 пенни. Великобритания ; 1926 ;  ; Br ; F-VF ; 7 ; Мика ; 24 
 3602 ; Слиток серебра. 1000-летие Британской монархии. Дрейк посвящен в рыцари королевой Елизаветой II. Великобритания. М-65,98гр ;  ;  ; Ag ; Proof ; 56 ; D.F.C. ; 4589 
 3603 ; 2 шиллинга. Южная Африка ; 1892 ;  ; Ag ; F-VF ; 31 ; Harder ; 665 
 3604 ; 1 флорин. Великобритания ; 1917 ;  ; Ag ; VF+ ; 41 ; Михалыч777 ; 679 
 3605 ; 3 пенса. Великобритания ; 1917 ;  ; Ag ; VF ; 8 ; D.F.C. ; 92 
 3606 ; 1 ранд. Южная Африка ; 1966 ;  ; Ag ; AU ; 26 ; hugo ; 913 
 3607 ; 1 ранд. Южная Африка ; 1967 ;  ; Ag ; AU ; 12 ; D.F.C. ; 555 
 3608 ; 1 ранд. Южная Африка ; 1969 ;  ; Ag ; AU ; 26 ; krugerrand ; 932 
 3609 ; 1 доллар. Канада. Королевский визит ; 1939 ;  ; Ag ; VF-XF ; 3 ; fillin ; 793 
 3610 ; 25 марок. Финляндия. 750 лет Турку ; 1979 ;  ; Ag ; AU ; 14 ; sikachai ; 713 
 3611 ; 10 евро. Нидерланды. На баракосочетание ; 2002 ;  ; Ag ; AU ; 14 ; romario150 ; 771 
 3612 ; 100 лева. Болгария ; 1934 ;  ; Ag ; VF+ ; 7 ; MDV ; 555 
 3613 ; 1/2 доллара. США ; 1949D ;  ; Ag ; VF+ ; 11 ; маманя ; 590 
 3614 ; 2 динара. Сербия ; 1904 ;  ; Ag ; VF+ ; 14 ; Mike! ; 625 
 3615 ; 2 динара. Сербия ; 1897 ;  ; Ag ; VF ; 15 ; Mike! ; 669 
 3616 ; 20 динаров. Югославия ; 1938 ;  ; Ag ; VF ; 3 ; werter ; 306 
 3617 ; 100 франков. Люксембург ; 1964 ;  ; Ag ; AU ; 16 ; hugo ; 1113 
 3618 ; 10 крон. Швеция. 90 лет со дня рождения Густава VI Адольфа ; 1972 ;  ; Ag ; XF+ ; 16 ; Mike! ; 735 
 3619 ; 1 крона. Австрия ; 1916 ;  ; Ag ; XF ; 3 ; mitia-32 ; 281 
 3620 ; 2 лева. Болгария ; 1894 ;  ; Ag ; VF ; 2 ; Mike! ; 475 
 3521 ; 5 сентаво. Куба ; 1915 ;  ; Cu-Ni ; F-VF ; 10 ; D.F.C. ; 105 
 3522 ; 1 франк. Бельгия ; 1923 ;  ; Cu-Ni ; VF- ; 5 ; ppp ; 24 
 3523 ; 5 пфеннигов. Германия ; 1876D ;  ; Cu-Ni ; F-VF ; 18 ; POSHEXON ; 42 
 3524 ; 10 сантимов. Бельгия ; 1922 ;  ; Cu-Ni ; F-VF ; 8 ; av ; 20 
 3525 ; 5 центов. США ; 2005D ;  ; Cu-Ni ; XF ; 3 ; ASlab ; 25 
 3526 ; 1/4 доллара. США. Штат. Северная Каролина ; 2001 ;  ; Cu-Ni ; XF ; 20 ; D.F.C. ; 77 
 3527 ; 2 доллара. Гон-Конг ; 1997 ;  ; Cu-Ni ; VF-XF ; 8 ; Slava O ; 57 
 3528 ; 25 сентаво. Куба ; 1998 ;  ; Cu-Ni ; XF ; 11 ; Мика ; 50 
 3529 ; 1000 рупий. Индонезия ; 2010 ;  ; Cu-Ni ; AU ; 7 ; D.F.C. ; 36 
 3530 ; 25 сентимов. Бельгия ; 1928 ;  ; Cu-Ni ; F-VF ; 5 ; av ; 24 
 3531 ; 50 сен. Бруней ; 1977 ;  ; Cu-Ni ; VF-XF ; 9 ; Mukoved ; 114 
 3532 ; 1 бат. Тайланд ; 1970 ;  ; Cu-Ni ; XF ; 4 ; Skyline ; 50 
 3533 ; 10 франков. Франция ; 1945 ;  ; Cu-Ni ; VF-XF ; 8 ; av ; 58 
 3534 ; 50 франков. Бельгия ; 1988 ;  ; Cu-Ni ; XF ; 4 ; kos31 ; 24 
 3535 ; 5 центов. Нидерланды ; 1933 ;  ; Cu-Ni ; VF+ ; 11 ; jashka39 ; 82 
 3536 ; 1 крона. Исландия ; 1987 ;  ; Cu-Ni ; XF ; 36 ; zЮрий ; 61 
 3537 ; 25 сантимов. Франция ; 1930 ;  ; Cu-Ni ; XF- ; 8 ; av ; 51 
 3538 ; 6 пенсов. Великобритания ; 1967 ;  ; Cu-Ni ; AU ; 10 ; Михалыч777 ; 77 
 3539 ; 50 сантимов. Бельгия ; 1922 ;  ; Cu-Ni ; XF ; 4 ; alex995 ; 23 
 3540 ; 5 долларов. Гон-Конг ; 1993 ;  ; Cu-Ni ; VF+ ; 3 ; Skyline ; 24 
 3541 ; 50 пенсов. Великобритания ; 1994 ;  ; Cu-Ni ; AU ; 7 ; D.F.C. ; 159 
 3542 ; 2 фунта. Великобритания ; 1986 ;  ; Латунь ; XF+ ; 28 ; olga555 ; 453 
 3543 ; 1 доллар. Канада ; 1987 ;  ; Латунь ; VF ; 6 ; Skyline ; 50 
 3544 ; 1 доллар. Австралия ; 1999 ;  ; Латунь ; VF- ; 7 ; велес ; 46 
 3545 ; 100 песет. Испания ; 1995 ;  ; Латунь ; VF ; 6 ; Komod ; 50 
 3546 ; 50 пенни. Финляндия ; 1987 ;  ; Латунь ; AU ; 13 ; off ; 170 
 3547 ; 5 крон. Эстония ; 1993 ;  ; Латунь ; VF-XF ; 9 ; caiman67 ; 53 
 3548 ; 50 пфеннигов. Веймар ; 1924J ;  ; Al/Br ; VF ; 31 ; DM2713 ; 602 
 3549 ; 10 пфеннигов. Веймар ; 1926A ;  ; Al/Br ; VF-XF ; 7 ; markos ; 33 
 3550 ; 5 грошей. Польша ; 1923 ;  ; Латунь ; F ; 16 ; MDV ; 155 
 3551 ; 100 песет. Испания ; 1994 ;  ; Латунь ; VF ; 8 ; Стрепет ; 50 
 3552 ; 5 центов. Канада ; 1943 ;  ; Латунь ; VF ; 14 ; маманя ; 53 
 3553 ; 1 лира. Турция ; 2007 ;  ; Би/м ; VF-XF ; 4 ; buben ; 24 
 3554 ; 50 пиастров. Египет ; 2007 ;  ; Латунь ; AU ; 6 ; Rober ; 41 
 3555 ; 1 фунт. Египет ; 2007 ;  ; Би/м ; AU ; 12 ; Мика ; 45 
 3556 ; 1 бир. Эфиопия ;  ;  ; Би/м ; VF-XF ; 9 ; Mukoved ; 155 
 3557 ; 10 шиллингов. Кения ; 1997 ;  ; Би/м ; VF- ; 6 ; Атлантик ; 46 
 3558 ; 50 рейс. Португалия ; 1900 ;  ; cu-Ni ; VF ; 10 ; DM2713 ; 100 
 3559 ; 3 марки. Эстония ; 1925 ;  ; cu-Ni ; VF ; 32 ; vengriya ; 360 
 3560 ; 2 евро. Финляндия. Евросоюз ; 2005 ;  ; Би/м ; XF ; 18 ; Syntez ; 224 
 3561 ; 2 евро. Греция. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 17 ; Smit ; 143 
 3562 ; 2 евро. Финляндия. 10 лет европейскому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 11 ; grond ; 200 
 3563 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 13 ; Smit ; 143 
 3564 ; 2 евро. Финляндия. 200 лет Банку Финляндии ; 2011 ;  ; Би/м ; XF ; 10 ; Syntez ; 164 
 3565 ; 10 пенни. Финляндия ; 1941 ;  ; Cu ; XF ; 12 ; off ; 62 
 3566 ; 5 пенни. Финляндия ; 1941 ;  ; Cu ; XF ; 16 ; off ; 62 
 3567 ; 1 цент. США. Индеец ; 1897 ;  ; Cu ; VF ; 22 ; gabbels ; 201 
 3568 ; 1 цент. США. Линкольн ; 1944 ;  ; Br ; VF+ ; 8 ; caiman67 ; 25 
 3569 ; 1 цент. США. Индеец ; 1898 ;  ; Cu ; VF- ; 17 ; gabbels ; 204 
 3570 ; 1 цент. США. Индеец ; 1901 ;  ; Cu ; VF- ; 9 ; indigo-rus ; 101 
 3471 ; 1 крона. Швеция ; 1963 ;  ; Ag ; VF- ; 17 ; koga ; 104 
 3472 ; 50 эре. Швеция ; 1948 ;  ; Ag ; VF ; 9 ; Mil-med ; 93 
 3473 ; 50 эре. Швеция ; 1953 ;  ; Ag ; VF- ; 11 ; Mil-med ; 87 
 3474 ; 50 эре. Швеция ; 1927 ;  ; Ag ; VF- ; 18 ; caiman67 ; 138 
 3475 ; 25 эре. Швеция ; 1953 ;  ; Ag ; VF ; 9 ; П.А.Н. ; 39 
 3476 ; 25 эре. Швеция ; 1957 ;  ; Ag ; VF ; 11 ; П.А.Н. ; 40 
 3477 ; 25 эре. Швеция ; 1947 ;  ; Ag ; VF ; 10 ; maydan707 ; 48 
 3478 ; 25 эре. Швеция ; 1941 ;  ; Ag ; VF ; 12 ; tss ; 101 
 3479 ; 10 эре. Швеция ; 1958 ;  ; Ag ; VF-XF ; 8 ; caiman67 ; 44 
 3480 ; 10 эре. Швеция ; 1911 ;  ; Ag ; F ; 6 ; caiman67 ; 41 
 3481 ; 10 эре. Швеция ; 1961 ;  ; Ag ; VF-XF ; 4 ; maydan707 ; 35 
 3482 ; 10 эре. Швеция ; 1900 ;  ; Ag ; VF- ; 10 ; caiman67 ; 62 
 3483 ; 10 эре. Швеция ; 1944 ;  ; Ag ; VF ; 4 ; jashka39 ; 38 
 3484 ; 10 эре. Швеция ; 1945 ;  ; Ag ; VF- ; 6 ; Sky2 ; 62 
 3485 ; 10 эре. Швеция ; 1941 ;  ; Ag ; VF ; 6 ; caiman67 ; 41 
 3486 ; 1/10 гульдена. Нидерландская Индия ; 1858 ;  ; Ag ; F-VF ; 16 ; caiman67 ; 276 
 3487 ; 10 центов. Нидерланды ; 1925 ;  ; Ag ; F-VF ; 13 ; caiman67 ; 45 
 3488 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF/VF-XF ; 20 ; Rober ; 227 
 3489 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; XF ; 17 ; УФА ; 222 
 3490 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; XF ; 14 ; kotok ; 184 
 3491 ; 100 марок. Финляндия ; 1958 ;  ; Ag ; XF- ; 14 ; Madis ; 193 
 3492 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; XF/AU ; 17 ; bv812 ; 193 
 3493 ; 2 франка. Швейцария ; 1945 ;  ; Ag ; VF- ; 20 ; Sky2 ; 383 
 3494 ; 1/2 франка. Швейцария ; 1907 ;  ; Ag ; VF- ; 12 ; Flagman ; 94 
 3495 ; 5 крон. Дания. На серебряную свадьбу ; 1960 ;  ; Ag ; XF+ ; 19 ; AGM62 ; 748 
 3496 ; 2 кроны. Дания. 75 лет со дня рождения короля ; 1945 ;  ; Ag ; XF ; 16 ; Sky2 ; 713 
 3497 ; 500 лир. Италия ; 1966 ;  ; Ag ; AU ; 24 ; Иа-Иа ; 417 
 3498 ; 2 шиллинга. Австрия. Фогельвейде ; 1930 ;  ; Ag ; AU ; 9 ; cvet71 ; 357 
 3499 ; 5 франков. Франция ; 1966 ;  ; Ag ; VF-XF ; 19 ; John$ ; 372 
 3500 ; 5 марок. ФРГ ; 1969F ;  ; Ag ; XF- ; 14 ; Cliff ; 283 
 3501 ; 1 дайм. США ; 1905 ;  ; Ag ; VF ; 34 ; Rober ; 294 
 3502 ; 6 пенсов. Великобртания ; 1942 ;  ; Ag ; VF-XF ; 10 ; ваньша ; 91 
 3503 ; 10 центов. Канада ; 1952 ;  ; Ag ; VF ; 13 ; маманя ; 95 
 3504 ; 3 пенса. Великобритания. Два отверстия ; 1934 ;  ; Ag ; F ; 4 ; alex995 ; 33 
 3505 ; 1 шиллинг. Великобритания ; 1942 ;  ; Ag ; VF+ ; 29 ; маманя ; 153 
 3506 ; 1 франк. Швейцария ; 1957 ;  ; Ag ; VF ; 9 ; В1951 ; 155 
 3507 ; 1/4 доллара. США ; 1958D ;  ; Ag ; F-VF ; 7 ; Моряк-собиратель ; 257 
 3508 ; 5 шиллингов. Австрия ; 1968 ;  ; Ag ; AU ; 26 ; bv812 ; 243 
 3509 ; 10 шиллингов. Австрия ; 1971 ;  ; Ag ; XF ; 5 ; TelegRa ; 178 
 3510 ; 3 пенса. Австралия ; 1961 ;  ; Ag ; XF ; 12 ; Boryshkas ; 90 
 3511 ; 1 шиллинг. Гамбург ; 1738IHL ;  ; Ag ; F ; 19 ; admiral ; 379 
 3512 ; 10 марок. ФРГ. 1000 лет Потсдаму ; 1993F ;  ; Ag ; AU ; 19 ; vaps ; 433 
 3513 ; 1 доллар. США. Эйзенхауэр ; 1972D ;  ; Cu-Ni ; XF ; 7 ; ASlab ; 100 
 3514 ; 1 доллар. США. Эйзенхауэр ; 1976D ;  ; Cu-Ni ; VF-XF ; 7 ; ASlab ; 105 
 3515 ; 1 доллар. США. Эйзенхауэр ; 1971 ;  ; Cu-Ni ; VF-XF ; 13 ; ASlab ; 100 
 3516 ; 1 доллар. США ; 1979 ;  ; Cu-Ni ; AU ; 18 ; Атлантик ; 102 
 3517 ; 5 крон. Норвегия ; 1976 ;  ; Cu-Ni ; XF ; 9 ; П.А.Н. ; 36 
 3518 ; 20 сен. Бруней ; 1973 ;  ; Cu-Ni ; XF ; 13 ; vc57 ; 155 
 3519 ; 10 пфеннигов. Германия ; 1891A ;  ; Cu-Ni ; VF- ; 20 ; maydan707 ; 34 
 3520 ; 5 сантимов. Бельгия ; 1924 ;  ; Cu-Ni ; F-VF ; 8 ; av ; 31 
 3421 ; 1 пенни. Ирландия ; 1971 ;  ; Br ; XF ; 19 ; Мика ; 35 
 3422 ; 1 марка. ГДР ; 1962А ;  ; Al ; VF ; 8 ; buben ; 34 
 3423 ; 2 злотых. Польша ; 1974 ;  ; Al ; XF ; 9 ; MDV ; 102 
 3424 ; 5 центов. Южная Африка ; 1999 ;  ; Cu/Fe ; AU ; 8 ; caiman67 ; 57 
 3425 ; 1 сентаво. Эквадор ; 2003 ;  ; Cu/Fe ; AU ; 18 ; maydan707 ; 41 
 3426 ; 2 пенса. Гернси ; 2003 ;  ; Cu/Fe ; AU ; 12 ; caiman67 ; 80 
 3427 ; 5 тамбала. Малави ; 2003 ;  ; Ni/Fe ; AU ; 13 ; caiman67 ; 50 
 3428 ; Мангир. Османская империя ; 18в ;  ; Cu ; F+ ; 26 ; Санитар ; 159 
 3429 ; 1 крейцер. Австрия ; 1800S ;  ; Cu ; F+ ; 13 ; Четырехлистник ; 104 
 3430 ; 10 крейцеров. Австрия ; 1872 ;  ; Ag ; F ; 13 ; indigo-rus ; 62 
 3431 ; 10 шиллингов. Австрия ; 1958 ;  ; Ag ; XF ; 15 ; ВАНЬКА ; 178 
 3432 ; 6 пенсов. Великобритания ; 1929 ;  ; Ag ; VF- ; 29 ; sidr ; 116 
 3433 ; 6 пенсов. Великобритания ; 1943 ;  ; Ag ; VF+ ; 12 ; D.F.C. ; 111 
 3434 ; 10 центов. Нидерланды ; 1913 ;  ; Ag ; F+ ; 8 ; pref ; 30 
 3435 ; 10 эре. Швеция ; 1948 ;  ; Ag ; VF+ ; 9 ; maydan707 ; 46 
 3436 ; 25 эре. Швеция ; 1918 ;  ; Ag ; F ; 14 ; П.А.Н. ; 47 
 3437 ; 25 эре. Швеция ; 1953 ;  ; Ag ; XF ; 14 ; П.А.Н. ; 57 
 3438 ; 10 сентаво. Куба. 50 лет независимости ; 1952 ;  ; Ag ; VF+ ; 12 ; Sterh ; 88 
 3439 ; 1/10 гульдена. Нидерландские Антиллы ; 1963 ;  ; Ag ; VF+ ; 16 ; admiral ; 102 
 3440 ; 1/4 доллара. США ; 1945 ;  ; Ag ; VF+ ; 17 ; маманя ; 238 
 3441 ; 1 пфенниг. Германия ; 1889A ;  ; Cu ; VF- ; 17 ; solder13 ; 66 
 3442 ; 1 пфенниг. Веймар ; 1928A ;  ; Br ; VF-XF ; 6 ; Атлантик ; 25 
 3443 ; 1 пфенниг. Германия ; 1937A ;  ; Br ; XF- ; 12 ; evgeniys ; 36 
 3444 ; 2 пфеннига. Германия ; 1874A ;  ; Cu ; VF- ; 20 ; Мика ; 73 
 3445 ; 1 эре. Дания ; 1936 ;  ; Br ; VF ; 11 ; i.box ; 21 
 3446 ; 1/2 кроны. Дания ; 1924 ;  ; Al/Br ; VF ; 15 ; mkm1968 ; 62 
 3447 ; 1 крейцер. Австрия ; 1858A ;  ; Cu ; F-VF ; 10 ; AiF ; 62 
 3448 ; 1 цент. Британская Малая ; 1943 ;  ; Br ; F ; 15 ; POSHEXON ; 64 
 3449 ; 2 эре. Швеция ; 1751 ;  ; Cu ; F ; 23 ; tss ; 153 
 3450 ; 1 эре. Швеция ; 1719 ;  ; Cu ; F- ; 34 ; jj ; 101 
 3451 ; 1 франк. Марокко ; 1951 ;  ; Al ; VF/XF- ; 16 ; Mukoved ; 41 
 3452 ; 5 рупий. Индонезия ; 1979 ;  ; Al ; VF-XF ; 10 ; TelegRa ; 34 
 3453 ; 10 пфеннигов. Германия ; 1920 ;  ; Zn ; VF ; 8 ; Northman ; 72 
 3454 ; 1/2 доллара. США. Кеннеди ; 1969D ;  ; Ag ; AU ; 20 ; taa ; 320 
 3455 ; 25 эре. Швеция ; 1914 ;  ; Ag ; F+ ; 8 ; jashka39 ; 57 
 3456 ; 25 эре. Швеция ; 1902 ;  ; Ag ; F+ ; 8 ; П.А.Н. ; 65 
 3457 ; 2 кроны. Швеция ; 1955 ;  ; Ag ; XF ; 11 ; Mil-med ; 218 
 3458 ; 5 крон. Эстония ; 1994 ;  ; Латунь ; VF+ ; 31 ; П.А.Н. ; 72 
 3459 ; 5 евро. Финляндия. Аландские острова ; 2011 ;  ; Би/м ; AU ; 28 ; D.F.C. ; 558 
 3460 ; 1 йена. Япония ; 1904 ;  ; Ag ; VF-XF ; 94 ; vodianoy ; 2265 
 3461 ; 2-1/2 гульдена. Нидерланды ; 1961 ;  ; Ag ; VF-XF ; 20 ; markos ; 400 
 3462 ; 1 гульден. Нидерланды ; 1958 ;  ; Ag ; XF ; 13 ; mitia-32 ; 227 
 3463 ; 500 рейс. Португалия ; 1899 ;  ; Ag ; VF+ ; 26 ; Rober ; 523 
 3464 ; 5 крон. Швеция ; 1971 ;  ; Ag ; AU/XF ; 18 ; Mil-med ; 567 
 3465 ; 2 кроны. Швеция ; 1947 ;  ; Ag ; AU ; 40 ; Алек ; 458 
 3466 ; 2 кроны. Швеция ; 1937 ;  ; Ag ; VF+ ; 14 ; Алек ; 445 
 3467 ; 1 крона. Швеция ; 1945 ;  ; Ag ; XF ; 35 ; mitia-32 ; 239 
 3468 ; 1 крона. Швеция ; 1923 ;  ; Ag ; VF ; 22 ; princ Datskii ; 271 
 3469 ; 1 крона. Швеция ; 1944 ;  ; Ag ; F-VF ; 8 ; фрегат ; 96 
 3470 ; 1 крона. Швеция ; 1964 ;  ; Ag ; VF ; 1 ; bva150979 ; 110 
 3371 ; 1 крейцер. Германия, Силезия ; 1776B ;  ; биллон ; F ; 15 ; krugerrand ; 204 
 3372 ; 1 зильбергрош. Пруссия ; 1871C ;  ; Ag ; F-VF ; 27 ; В1951 ; 334 
 3373 ; 1 хеллер. Германия, Саксен-Хильдбургхаузен ; 1804 ;  ; Cu ; F- ; 16 ; krugerrand ; 160 
 3374 ; 1 хеллер. Германия, Саксен-Хильдбургхаузен. Монограмма ; 1763 ;  ; Cu ; F ; 14 ; krugerrand ; 171 
 3375 ; 1 хеллер. Германия, Саксен-Хильдбургхаузен. Герб ; 1763 ;  ; Cu ; F ; 14 ; mkm1968 ; 114 
 3376 ; 1 хеллер. Германия, Хеннеберг-Ильменау под Саксен-Готой и Веймаром ; 1697 ;  ; Cu ; VG ; 37 ; бормоглот ; 355 
 3377 ; 1 хеллер. Германия, Хеннеберг-Ильменау под Саксен-Мейнингеном ; 1695 ;  ; Cu ; VG ; 18 ; murka1973 ; 209 
 3378 ; 1 хеллер. Германия, Хеннеберг-Ильменау под Саксен-Мейнингеном ; 1701 ;  ; Cu ; VG ; 24 ; mkm1968 ; 240 
 3379 ; 1 хеллер. Германия, Саксен-Хильдебургхаузен ; 1809 ;  ; Cu ; F ; 13 ; бормоглот ; 167 
