 5952 ; Почтовая карточка ;  ;  ;  ;  ; 83 ; flutter ; 296 
 5266 ; 500 рублей ; 1997 ; банкнота ;  ; AU ; 48 ; pelmen761 ; 2008 
 5267 ; 100 рублей. Футбол ; 2018 ;  ;  ; AU ; 21 ; liano4ka1603 ; 300 
 5268 ; 100 рублей. Футбол ; 2018 ;  ;  ; AU ; 29 ; ShamIsm ; 308 
 5269 ; 100 рублей. Футбол ; 2018 ;  ;  ; AU ; 12 ; torus72 ; 306 
 5270 ; 100 рублей. Футбол. Замещение ; 2018 ;  ;  ; AU ; 50 ; Alex1 ; 893 
 5171 ; 25000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 17 ; Алекс2007 ; 510 
 5172 ; 25000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 18 ; Chatsky ; 459 
 5173 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 27 ; t_v_v ; 131 
 5174 ; 50 копеек ; 1923 ; Денежные знаки (с рисунком монеты) ;  ;  ; 31 ; ВЯЗЪ ; 509 
 5175 ; 5 рублей ; 1920 ; Транспортный сертификат Комиссариата Путей Сообщения ;  ;  ; 19 ; слива ; 340 
 5176 ; 1 рубль ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 17 ; zet 245 ; 356 
 5177 ; 1000000000 рублей ; 1924 ; Закавказье ;  ;  ; 58 ; 1=1 ; 1887 
 5178 ; 1 рубль золотом ; 1924 ; Гос.казначейские билеты СССР ;  ;  ; 46 ; ЛАВ-13 ; 1836 
 5179 ; 5 рублей ; 1934 ; Гос.казначейские билеты ;  ;  ; 16 ; pref ; 317 
 5180 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 12 ; Блюхер ; 260 
 5181 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 16 ; fadeev.dima ; 504 
 5182 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 24 ; Chatsky ; 295 
 5183 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 29 ; chingizhan ; 1077 
 5184 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 36 ; Chatsky ; 305 
 5185 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 16 ; Блюхер ; 156 
 5186 ; Лот бон РСФСР. 5,3 руб. 2 шт ; 1938 ;  ;  ;  ; 13 ; zet 245 ; 408 
 5187 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 21 ; bratss ; 263 
 5188 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 18 ; МММ ; 1522 
 5189 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 12 ; zet 245 ; 340 
 5190 ; 10 рублей ; 1947 ; билет ;  ;  ; 33 ; chingizhan ; 1757 
 5191 ; 100 рублей ; 1947 ; билет ;  ;  ; 32 ; lsp25 ; 917 
 5192 ; 100 рублей ; 1947 ; билет ;  ;  ; 13 ; 333985 ; 851 
 5193 ; Лот бон России. 5000,50 руб. 2 шт ; 1919-1947 ;  ;  ;  ; 30 ; Chatsky ; 407 
 5194 ; 50 рублей ; 1961 ; билет ;  ;  ; 18 ; ialaiola ; 45 
 5195 ; 100 рублей ; 1961 ;  ;  ;  ; 17 ; Chatsky ; 161 
 5196 ; 100 рублей ; 1961 ;  ;  ;  ; 18 ; Vulnerable ; 204 
 5197 ; 100 рублей ; 1961 ;  ;  ;  ; 32 ; giznedav ; 204 
 5198 ; Лот бон СССР. 3,5 руб. ; 1961 ;  ;  ; AU ; 50 ; semennurspb ; 292 
 5199 ; 25 рублей ; 1961 ; билет ;  ;  ; 14 ; xct ; 89 
 5200 ; 100 рублей ; 1961 ;  ;  ;  ; 22 ; Vulnerable ; 510 
 5201 ; 50 рублей ; 1961 ; билет ;  ;  ; 8 ; xct ; 102 
 5202 ; 50 рублей ; 1991 ; билет ;  ;  ; 23 ; geoph ; 208 
 5203 ; 3 рубля ; 1961 ; Гос.казначейский билет ;  ; AU ; 10 ; Bif ; 150 
 5204 ; 5 рублей ; 1961 ; Гос.казначейский билет ;  ; AU ; 17 ; антоша ; 227 
 5205 ; 10 рублей ; 1961 ; билет ;  ; AU ; 16 ; антоша ; 204 
 5206 ; 25 рублей ; 1961 ; билет ;  ; AU ; 10 ; BSG ; 204 
 5207 ; 5 рублей ; 1991 ; билет ;  ; AU ; 25 ; semennurspb ; 257 
 5208 ; 3 рубля ; 1961 ; Гос.казначейский билет ;  ; AU ; 25 ; Pppp ; 147 
 5209 ; 3 рубля ; 1961 ; Гос.казначейский билет ;  ; AU ; 24 ; BSG ; 153 
 5210 ; Лот бон СССР. 5,3,1 руб. 27 шт ; 1961 ;  ;  ;  ; 14 ; ialaiola ; 55 
 5211 ; Лот бон СССР, Банка России. 32 шт ; 1961-1995 ;  ;  ;  ; 41 ; Матроскин ; 161 
 5212 ; 100 рублей ; 1991 ; билет ;  ;  ; 13 ; Матроскин ; 31 
 5213 ; 100 рублей ; 1991 ; билет ;  ;  ; 13 ; ialaiola ; 31 
 5214 ; 500 рублей ; 1991 ; билет ;  ;  ; 23 ; Фест ; 99 
 5215 ; 500 рублей ; 1991 ; билет ;  ;  ; 13 ; maner73 ; 179 
 5216 ; 100 рублей ; 1991 ; билет ;  ;  ; 31 ; geoph ; 255 
 5217 ; 200 рублей ; 1991 ; билет ;  ;  ; 45 ; geoph ; 579 
 5218 ; 500 рублей ; 1991 ; билет ;  ;  ; 28 ; an78gg ; 114 
 5219 ; 1000 рублей ; 1991 ; билет ;  ;  ; 13 ; Матроскин ; 79 
 5220 ; 10 рублей ; 1991 ; билет ;  ; AU ; 11 ; bon15041980 ; 212 
 5121 ; 15 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 21 ; кве ; 396 
 5122 ; 15 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 25 ; кве ; 612 
 5123 ; 30 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 19 ; panti2008 ; 190 
 5124 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 27 ; ЛАВ-13 ; 108 
 5125 ; 15 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 33 ; кве ; 611 
 5126 ; 100 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 13 ; ac ; 102 
 5127 ; 100 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 21 ; alov ; 72 
 5128 ; 100 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 9 ; Serjd ; 153 
 5129 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 28 ; carre ; 207 
 5130 ; 250 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 16 ; carre ; 161 
 5131 ; 250 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 11 ; uhfvv7 ; 80 
 5132 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 22 ; Serjd ; 179 
 5133 ; 3 рубля ; 1919 ;  ;  ;  ; 22 ; zet 245 ; 514 
 5134 ; 10 рублей ; 1919 ; Армения ;  ;  ; 24 ; sovmin ; 765 
 5135 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 14 ; Serjd ; 114 
 5136 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 18 ; t_v_v ; 48 
 5137 ; 25 рублей ; 1919 ;  ;  ; AU ; 84 ; 7890 ; 867 
 5138 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 13 ; Serjd ; 250 
 5139 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 11 ; огонь71 ; 127 
 5140 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 11 ; Serjd ; 250 
 5141 ; 10 рублей ; 1919 ;  ;  ;  ; 11 ; гудзон ; 746 
 5142 ; 500 рублей ; 1919 ; Азербайджан ;  ;  ; 15 ; слива ; 459 
 5143 ; 500 рублей ; 1919 ; Азербайджан ;  ;  ; 13 ; слива ; 408 
 5144 ; 10000 рублей ; 1919 ;  ;  ;  ; 27 ; zet 245 ; 239 
 5145 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 80 ; ialaiola ; 755 
 5146 ; 5000 рублей ; 1919 ;  ;  ;  ; 15 ; iustas ; 781 
 5147 ; 1000 рублей ; 1919 ;  ;  ;  ; 22 ; Виктор Михайлович ; 1734 
 5148 ; 15 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 53 ; taa ; 510 
 5149 ; 50 копеек ;  ;  ;  ;  ; 9 ; Vulnerable ; 161 
 5150 ; 50 копеек ; б/г ; Гос.кредитный билет "Северная Россия" ;  ;  ; 8 ; ВЯЗЪ ; 1061 
 5151 ; 20 копеек ; б/г ; Гос.кредитный билет "Северная Россия" ;  ;  ; 29 ; Serjd ; 1550 
 5152 ; 2 копейки "Общество потребителей красносельской писчебумажной фабрики" ;  ;  ;  ; AU ; 30 ; Нумик2016 ; 1530 
 5153 ; Лот бон РСФСР. 1,2 руб. 6шт ; 1919 ;  ;  ;  ; 25 ; konrospokupka ; 184 
 5154 ; Лот бон РСФСР.  3 шт ; 1919 ;  ;  ;  ; 28 ; Блюхер ; 165 
 5155 ; Лот бон РСФСР. 3 руб. 6шт ; 1919 ;  ;  ;  ; 18 ; prostor.71 ; 159 
 5156 ; Лот бон России. 50,5,3,2,1 коп. 5 шт ;  ;  ;  ;  ; 37 ; giznedav ; 308 
 5157 ; Лот бон России. 5,3,2,1 коп. 10 шт ;  ;  ;  ;  ; 13 ; Hikon ; 261 
 5158 ; Лот бон РСФСР. 15- 1000 руб. 7 шт ; 1919 ;  ;  ;  ; 25 ; historian ; 561 
 5159 ; 5 рублей ; 1920 ; Денежный знак Дальне-Восточной республикиДенежный знак Дальне-Восточной республики ;  ;  ; 53 ; pelmen761 ; 507 
 5160 ; 50 рублей. Елисаветград ; 1920 ;  ;  ;  ; 40 ; Sinbad69 ; 1135 
 5161 ; 500 рублей ; 1920 ;  ;  ;  ; 105 ; torus72 ; 4125 
 5162 ; 500 рублей ; 1920 ;  ;  ;  ; 19 ; zet 245 ; 261 
 5163 ; 500 рублей ; 1920 ;  ;  ;  ; 17 ; to-to ; 157 
 5164 ; 500 рублей ; 1920 ;  ;  ;  ; 20 ; огонь71 ; 177 
 5165 ; 1000 рублей ; 1920 ; Денежный знак Дальне-Восточной республики ;  ;  ; 23 ; ВЯЗЪ ; 1201 
 5166 ; 500 рублей. Благовещенск ; 1920 ;  ;  ;  ; 41 ; ac ; 1800 
 5167 ; 1000 рублей. Благовещенск ; 1920 ;  ;  ;  ; 34 ; sovmin ; 1632 
 5168 ; 10 рублей. Сцепка из 6 шт ; 1920 ; Денежный знак Дальне-Восточной республики ;  ;  ; 53 ; кве ; 5017 
 5169 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 19 ; iustas ; 917 
 5170 ; 10000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 16 ; giznedav ; 612 
 5071 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 5 ; огонь71 ; 123 
 5072 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 8 ; огонь71 ; 129 
 5073 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 16 ; sato ; 408 
 5074 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 15 ; zet 245 ; 274 
 5075 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 17 ; Chatsky ; 226 
 5076 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 29 ; Serjd ; 944 
 5077 ; Лот бон России. 5 шт ; 1917 ;  ;  ;  ; 19 ; Allex 73 ; 516 
 5078 ; Лот бон России. 1000 руб. 3 шт ; 1917 ;  ;  ;  ; 5 ; esino1 ; 200 
 5079 ; Лот бон России. 40 рублей. 8 шт ;  ;  ;  ;  ; 18 ; arsenich-s ; 102 
 5080 ; Лот бон России. 20 рублей. 9 шт ;  ;  ;  ;  ; 10 ; arsenich-s ; 102 
 5081 ; Лот бон России. 1000,250 руб. 2 шт ; 1917-1918 ;  ;  ;  ; 7 ; MUNGO ; 53 
 5082 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 13 ; 89226266825й ; 354 
 5083 ; 50 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 17 ; zet 245 ; 225 
 5084 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; Chatsky ; 102 
 5085 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; огонь71 ; 151 
 5086 ; 1000 карбованцев ; 1918 ; Украина.Знак Державноi скарбицi ;  ;  ; 21 ; Aleksey 76 ; 728 
 5087 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ; AU ; 41 ; Один54 ; 793 
 5088 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 29 ; Aleksey 76 ; 352 
 5089 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 20 ; historian ; 327 
 5090 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 20 ; Sinbad69 ; 509 
 5091 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ; AU ; 31 ; Sinbad69 ; 1046 
 5092 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 17 ; alov ; 194 
 5093 ; 5 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 18 ; iustas ; 388 
 5094 ; Лот бон России. 10,5 руб. 2 шт ; 1918 ;  ;  ;  ; 21 ; Тангароа ; 291 
 5095 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 24 ; zet 245 ; 286 
 5096 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; zet 245 ; 357 
 5097 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; zet 245 ; 159 
 5098 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 19 ; uhfvv7 ; 124 
 5099 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; Chatsky ; 107 
 5100 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 16 ; ialaiola ; 72 
 5101 ; 250 рублей ; 1918 ;  ;  ;  ; 22 ; Матроскин ; 165 
 5102 ; 25 пенни. Финляндия ; 1918 ;  ;  ;  ; 19 ; Нумик2016 ; 177 
 5103 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 21 ; giznedav ; 366 
 5104 ; 1 рубль. Благовещенск ; 1918 ;  ;  ;  ; 25 ; Sinbad69 ; 4137 
 5105 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 14 ; Нумик2016 ; 191 
 5106 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 23 ; огонь71 ; 152 
 5107 ; 25 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 35 ; malva2 ; 2142 
 5108 ; 100 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 13 ; malva2 ; 1928 
 5109 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 35 ; pelmen761 ; 2652 
 5110 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 23 ; iustas ; 1438 
 5111 ; 25 рублей ; 1918 ;  ;  ;  ; 14 ; krass ; 873 
 5112 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 15 ; Sinbad69 ; 819 
 5113 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ; AU ; 35 ; 7890 ; 203 
 5114 ; 2 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 11 ; гудзон ; 65 
 5115 ; 30 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 20 ; chingizhan ; 408 
 5116 ; 30 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 43 ; alov ; 196 
 5117 ; 250 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 30 ; uhfvv7 ; 118 
 5118 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 11 ; огонь71 ; 148 
 5119 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 15 ; папашаГарпагон ; 159 
 5120 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 33 ; ЛАВ-13 ; 114 
 5021 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 13 ; wwi.i ; 44 
 5022 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 11 ; огонь71 ; 43 
 5023 ; Лот бон России. 5 руб. 3 шт ; 1909 ;  ;  ;  ; 42 ; SpAi ; 102 
 5024 ; Лот бон России. 10,5 руб. 2 шт ; 1909 ;  ;  ;  ; 7 ; Exctas ; 66 
 5025 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; SpAi ; 44 
 5026 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; wwi.i ; 100 
 5027 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; гудзон ; 43 
 5028 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; wwi.i ; 100 
 5029 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; огонь71 ; 77 
 5030 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; огонь71 ; 77 
 5031 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; Serjd ; 128 
 5032 ; Лот бон России. 10 руб. 2 шт ; 1909 ;  ;  ;  ; 5 ; Exctas ; 102 
 5033 ; Лот бон России. 10 рублей. 5 шт ; 1909 ;  ;  ;  ; 15 ; Exctas ; 168 
 5034 ; Лот бон России. 10 руб. 3 шт. ;  ;  ;  ;  ; 13 ; Exctas ; 120 
 5035 ; Лот бон России. 10 руб. 3 шт. ;  ;  ;  ;  ; 20 ; Serjd ; 164 
 5036 ; Лот бон России. 10 руб. 3 шт. Коншин ;  ;  ;  ;  ; 22 ; ialaiola ; 165 
 5037 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; ialaiola ; 159 
 5038 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; Sinbad69 ; 510 
 5039 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; historian ; 500 
 5040 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; zet 245 ; 217 
 5041 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 28 ; wwi.i ; 167 
 5042 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; wwi.i ; 160 
 5043 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; prostor.71 ; 217 
 5044 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 36 ; Babasya ; 917 
 5045 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 45 ; Serjd ; 156 
 5046 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Vulnerable ; 217 
 5047 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 80 ; student1977 ; 1800 
 5048 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; zet 245 ; 357 
 5049 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 79 ; chingizhan ; 2142 
 5050 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; SpAi ; 217 
 5051 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 33 ; гудзон ; 446 
 5052 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 42 ; student1977 ; 888 
 5053 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; Chatsky ; 426 
 5054 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 37 ; student1977 ; 1423 
 5055 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; student1977 ; 765 
 5056 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 36 ; plotnik ; 910 
 5057 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 49 ; student1977 ; 918 
 5058 ; 2 копейки. Квартблок ; 1915 ; Деньги-марки ;  ;  ; 37 ; rom11 ; 1489 
 5059 ; 3 копейки. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 19 ; ialaiola ; 306 
 5060 ; 10 копеек. Квартблок ; 1915 ; Деньги-марки ;  ;  ; 10 ; rom11 ; 500 
 5061 ; 20 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 11 ; bonist-3A ; 300 
 5062 ; Лот бон России. 20,10,2 коп. 3 шт ; 1915,1917 ;  ;  ;  ; 16 ; alov ; 261 
 5063 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 17 ; semennurspb ; 148 
 5064 ; Лот бон России. 50,5,3 коп. 3 шт ; 1915 ;  ;  ;  ; 24 ; Блюхер ; 143 
 5065 ; 500 рублей ; 1915 ; 4% билет гос.казначейства ;  ;  ; 34 ; lesnik1 ; 587 
 5066 ; 10 рублей. Одесса ; 1917 ;  ;  ;  ; 45 ; pelmen761 ; 1419 
 5067 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 5 ; Вадим Скифский ; 82 
 5068 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 7 ; zet 245 ; 114 
 5069 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 7 ; Алекс2007 ; 159 
 5070 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 6 ; Serjd ; 123 
 3814 ; Лот монет Бахрейна: 5 шт. ; 1992 ;  ; Cu-Ni,Лат. ; VF ; 16 ; dimam_kz ; 138 
 3815 ; Лот евроцентов: 27шт ;  ;  ; Cu/St,лат ; AU ; 17 ; Михаилъ ; 167 
 3816 ; Лот монет Финляндии: 10шт ;  ;  ; Al/Br ; VF/XF ; 13 ; dimam_kz ; 47 
 3817 ; Лот монет Финляндии: 50шт ;  ;  ; Al ; VF/XF ; 23 ; dimam_kz ; 107 
 3818 ; Лот ЕВРО монет Словении: 7шт ;  ;  ; Лат,Cu/St,Би/м ; AU/XF ; 22 ; vasek ; 227 
 3819 ; Лот монет Финляндии: 50шт ;  ;  ; Al ; VF/XF ; 22 ; dimam_kz ; 100 
 3820 ; Лот монет Болгарии:4шт ;  ;  ; Ag,Cu-Ni,Al ; VG/F-VF ; 12 ; alex62 ; 159 
 3821 ; Лот монет Финляндии: 50шт ;  ;  ; Cu ; XF/VF-XF ; 8 ; dimam_kz ; 57 
 3822 ; Лот евромонет Испании: 7шт ;  ;  ; Cu/St,Лат,Би/м ; AU ; 8 ; Михаилъ ; 281 
 3823 ; Лот монет Финляндии: 50шт ;  ;  ; Al ; XF/VF-XF ; 34 ; dimam_kz ; 111 
 3824 ; Лот монет Финляндии: 50шт ;  ;  ; Cu ; VF/XF ; 21 ; dimam_kz ; 111 
 3825 ; Лот монет Финляндии: 16шт ;  ;  ; Al/Br ; VF/XF ; 12 ; dimam_kz ; 67 
 3826 ; Лот монет Болгарии: 11шт ;  ;  ; Cu-Ni,Cu-Zn ; VF/VF+ ; 29 ; smel ; 281 
 3827 ; Лот ЕВРО монет Люксембурга: 16шт ;  ;  ; Лат,Cu/St,Би/м ; AU/XF ; 20 ; OBITUARY ; 680 
 3828 ; Лот монет Хорватии: 8шт ;  ;  ; Cu-Ni,Лат ; XF/VF ; 24 ; js0000 ; 105 
 3829 ; Лот монет Финляндии: 8шт ;  ;  ; Al/Br ; VF/XF ; 14 ; dimam_kz ; 102 
 3830 ; Лот ЕВРО монет Испании: 8шт ;  ;  ; Cu/St,лат,Би/м ; AU ; 4 ; Михаилъ ; 255 
 3831 ; Лот евроцентов: 18шт ;  ;  ; Лат,Cu/St ; AU ; 16 ; val_diver ; 137 
 3832 ; Лот монет Восточного Тимора: 200,100,50,25,10,5,1 сентаво (7 шт.) ; 2003-2017 ;  ; Би/м,Cu-Zn-Ni, ; AU ; 46 ; OBITUARY ; 1236 
 3833 ; Лот монет мира: 20шт ;  ;  ; Cu-Ni,лат ; VF/VF-XF ; 16 ; Dimius ; 102 
 3834 ; Лот евроцентов: 20шт ;  ;  ; Cu/St ; VF/VF-XF ; 22 ; Besar ; 62 
 3835 ; Лот монет Японии: 7 шт. ; 1940-1946 ;  ; Al,Zn ; VF-XF/AU ; 47 ; Boxing ; 239 
 3836 ; Лот монет США: 1/4 доллара (2шт) ; 2018P,D ;  ; Cu-Ni ; AU ; 23 ; Vol4en0k ; 97 
 3837 ; Лот ЕВРО монет Финляндии: 8шт ;  ;  ; Cu/St,лат,Би/м ; AU ; 7 ; Михаилъ ; 312 
 3838 ; Лот монет Финляндии: 25 пенни (7 шт.) ;  ;  ; Ag ;  ; 8 ; roza77 ; 155 
 3839 ; Лот монет США (Штаты и регулярные) 1/4 доллара (15шт) ;  ;  ; Cu-Ni ; VF/VF-XF ; 22 ; 1=1 ; 320 
 3840 ; Лот монет Финляндии: 10 пенни (100 шт.) ; 1990 ;  ; Cu-Ni ; XF ; 17 ; dimam_kz ; 104 
 3841 ; Лот монет Швеции: 100шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 46 ; Dimius ; 601 
