 5824 ; Лот иностранных бон (2 шт): Хорватия.1, 5 крон ; 1941, 1942 ;  ;  ;  ; 34 ; doiu33 ; 316 
 3622 ; 3 пенса. Британская Южная Родезия. Георг VI ; 1940 ;  ; Ag ; VF-XF ; 14 ; Cruiser ; 340 
 3623 ; 3 пенса. Британская Южная Родезия. Георг VI ; 1944 ;  ; Ag ; XF ; 31 ; Cruiser ; 643 
 3624 ; 5 шиллингов. Британская Южная Родезия. Елизавета II ; 1960 ;  ; Ag ; XF+ ; 19 ; REC ; 775 
 3625 ; 1/2 атт. Тайланд. Рама V ; 109(1890) ;  ; Br ; F ; 26 ; mkm1968 ; 209 
 3626 ; 1 атт. Тайланд. Рама V ; 118(1899) ;  ; Br ; VF ; 37 ; d-master ; 399 
 3627 ; 1/4 пе. Бирма ; 1227(1865) ;  ; Cu ; F ; 26 ; mkm1968 ; 386 
 3628 ; 1 кьят. Бирма ; 1214(1852) ;  ; Ag ; F-VF ; 52 ; aleX13 ; 1387 
 3629 ; 1 пиастр. Французский Индо-Китай ; 1947 ;  ; Cu-Ni ; VF-XF ; 24 ; fedor880v ; 189 
 3630 ; 1 лев. Болгария. Дружба навеки ; 1981 ;  ; Cu-Ni ; AU ; 26 ; Sky2 ; 200 
 3531 ; 1 песо. Мексика ; 1959 ;  ; Ag ; VF-XF ; 17 ; fedor880v ; 191 
 3532 ; 2 кроны. Эстония ; 1930 ;  ; Ag ; VF+ ; 14 ; DVZ ; 394 
 3533 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF+ ; 11 ; zoyia55 ; 216 
 3534 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 12 ; Klin ; 257 
 3535 ; 1 шиллинг. Великобритания ; 1887 ;  ; Ag ; VF+ ; 37 ; dikiy17 ; 824 
 3536 ; 1/4 доллара. США ; 1904 ;  ; Ag ; VF ; 85 ; трутень ; 793 
 3537 ; 50 эре. Швеция ; 1938 ;  ; Ag ; VF ; 18 ; DVZ ; 114 
 3538 ; 2 лева. Болгария ; 1925 ;  ; Cu-Ni ; VF ; 16 ; Doca ; 65 
 3539 ; 20 марок. Финляндия ; 1937 ;  ; Al/Br ; VF-XF ; 18 ; kergudu ; 153 
 3540 ; 20 марок. Финляндия ; 1935 ;  ; Al/Br ; VF+ ; 12 ; ZIMOGOR ; 153 
 3541 ; 10 марок. Финляндия ; 1930 ;  ; Al/Br ; VF+ ; 15 ; vicktor_2014 ; 156 
 3542 ; 5 марок. Финляндия ; 1936 ;  ; Al/Br ; VF-XF ; 14 ; Опятор ; 123 
 3543 ; 5 марок. Финляндия ; 1947 ;  ; Al/Br ; VF+ ; 10 ; Опятор ; 89 
 3544 ; 10 пенни. Финляндия ; 1953 ;  ; Al/Br ; XF- ; 18 ; vicktor_2014 ; 89 
 3545 ; 10 пенни. Финляндия ; 1962 ;  ; Al/Br ; AU ; 31 ; Опятор ; 150 
 3546 ; 5 марок. Финляндия ; 1972 ;  ; Al/Br ; AU ; 14 ; kergudu ; 53 
 3547 ; 2 франка. Швейцария ; 1970 ;  ; Cu-Ni ; XF- ; 5 ; Gari 77 ; 38 
 3548 ; 1 доллар. Австралия ; 1984 ;  ; Латунь ; VF+ ; 11 ; трутень ; 102 
 3549 ; 5 лит. Литва ; 1998 ;  ; Би/м ; VF+ ; 21 ; musik ; 69 
 3550 ; 100 халала. Саудовская Аравия ; 1396 ;  ; Cu-Ni ; XF- ; 11 ; Серж PirGS ; 34 
 3551 ; 10 крон. Дания ; 1990 ;  ; Латунь ; AU ; 11 ; DVZ ; 50 
 3552 ; 20 крон. Дания ; 1990 ;  ; Латунь ; XF+ ; 15 ; Dahan ; 62 
 3553 ; 1 юань. Китай ; 1997 ;  ; Cu-Ni ; AU ; 27 ; Александр007 ; 57 
 3554 ; 1 крона. Дания ; 1947 ;  ; Cu-Ni ; VF ; 12 ; DVZ ; 83 
 3555 ; Монетовидный жетон. Легенды НХЛ. Терри Савчук. Канада ; 2001 ;  ; Cu/Ni ; Unc ; 11 ; грешник ; 240 
 3556 ; Монетовидный жетон. Легенды НХЛ. Денис Потвин. Канада ; 2001 ;  ; Cu/Ni ; Unc ; 9 ; грешник ; 263 
 3557 ; Монетовидный жетон. Легенды НХЛ. Боби Халл. Канада ; 2001 ;  ; Cu/Ni ; Unc ; 9 ; грешник ; 365 
 3558 ; 2 евро. Люксембург. Свадьба наследного принца ; 2012 ;  ; Би/м ; AU ; 17 ; idp2012 ; 291 
 3559 ; 2 доллара. Канада. Белый медведь ; 1999 ;  ; Би/м ; AU ; 12 ; Mikle777 ; 610 
 3560 ; 2 доллара. Канада. Белая медведица с медвежатами ; 2000 ;  ; Би/м ; AU ; 23 ; Mikle777 ; 610 
 3561 ; 2 евро. Ватикан. Св. Яков. Проба ; 2010 ;  ; Би/м ; AU ; 41 ; asm1048576 ; 269 
 3562 ; 5 евро. Финляндия. 90 лет независимости Финляндии ; 2007 ;  ; Би/м ; AU ; 22 ; nikitin782 ; 359 
 3563 ; 5 евро. Финляндия. Чемпионат мира по хоккею на льду 2012 в Стокгольме ; 2012 ;  ; Би/м ; AU ; 14 ; asm1048576 ; 310 
 3564 ; 3 евро. Словения. Любляна-столица книги ; 2010 ;  ; Би/м ; AU ; 24 ; v_bond ; 160 
 3565 ; 3 евро. Словения. Независимость Словении ; 2011 ;  ; Би/м ; AU ; 15 ; v_bond ; 153 
 3566 ; 3 евро. Словения. Первая Олимпийская медаль ; 2012 ;  ; Би/м ; AU ; 17 ; jj ; 174 
 3567 ; 2 евро. Бельгия. 100 лет Международному женскому дню ; 2011 ;  ; Би/м ; AU ; 43 ; ваня03 ; 157 
 3568 ; 2 евро. Словакия. 20 лет формирования Вишеградской группы ; 2011 ;  ; Би/м ; AU ; 16 ; cash ; 114 
 3569 ; 2 евро. Словения. 100 лет со дня рождения Франца Розмана ; 2011 ;  ; Би/м ; AU ; 7 ; mefody73 ; 124 
 3570 ; 2 евро. Словакия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 28 ; ваня03 ; 144 
 3571 ; 2 евро. Финляндия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 21 ; gusar ; 117 
 3572 ; 2 евро. Австрия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 25 ; ваня03 ; 153 
 3573 ; 2 евро. Словения "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 13 ; ваня03 ; 144 
 3574 ; 2 евро. Германия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 12 ; gusar ; 114 
 3575 ; 2 евро. Люксембург. 100 лет со дня смерти Великого герцога Люксембургского ; 2012 ;  ; Би/м ; AU ; 12 ; mefody73 ; 129 
 3576 ; 2 евро. Германия. Замок Нойшванштайн ; 2012 ;  ; Би/м ; AU ; 46 ; ваня03 ; 147 
 3577 ; 10 евро. ФРГ. Чемпионат по женскому футболу ; 2011 ;  ; Cu-Ni ; AU ; 26 ; asm1048576 ; 516 
 3578 ; 10 евро. ФРГ. 125 лет автомобилю ; 2011F ;  ; Cu-Ni ; AU ; 14 ; elan2510 ; 414 
 3579 ; 5 евро. Нидерланды. 400 лет дипломатических отношений между Нидерландами и Турцией ; 2012 ;  ; Cu/Br ; AU ; 14 ; asm1048576 ; 335 
 3580 ; 50 центов. Южная Африка ; 1970 ;  ; Cu-Ni ; AU ; 27 ; Александр007 ; 61 
 3481 ; 1 чентезимо. Италия ; 1867 ;  ; Cu ; VF- ; 17 ; ZIMOGOR ; 133 
 3482 ; 1 чентезимо. Италия ; 1809 ;  ; Cu ; F ; 27 ; murka1973 ; 227 
 3483 ; 2 чентезимо. Италия ; 1915 ;  ; Br ; VF+ ; 26 ; лесной ; 200 
 3484 ; 2 чентезимо. Италия. Деформация ; 1898 ;  ; Cu ; VF- ; 18 ; DVZ ; 123 
 3485 ; 1 чентезимо. Италия ; 1915 ;  ; Br ; XF- ; 24 ; Wasabi ; 400 
 3486 ; 1 чентезимо. Италия ; 1895 ;  ; Cu ; VF+ ; 16 ; kergudu ; 156 
 3487 ; 5000 динаров. Югославия. Саммит ; 1989 ;  ; Cu-Ni ; XF+ ; 9 ; гарик ; 106 
 3488 ; 10 динаров. Югославия. Битва на Неретве ; 1983 ;  ; Cu-Ni ; AU ; 18 ; DVZ ; 51 
 3489 ; 10 динаров. Югославия. Сутиеская битва ; 1983 ;  ; Cu-Ni ; AU ; 18 ; DVZ ; 55 
 3490 ; 2 динара. Югославия. Маленькая корона ; 1938 ;  ; Al/Br ; VF ; 15 ; krugerrand ; 261 
 3491 ; 2 динара. Югославия ; 1938 ;  ; Al/Br ; VF+ ; 21 ; Oleht ; 59 
 3492 ; 1 динар. Югославия ; 1938 ;  ; Al/Br ; XF ; 20 ; Oleht ; 65 
 3493 ; 50 пара. Югославия. Деформация ; 1938 ;  ; Al/Br ; VF+ ; 15 ; sparrow ; 34 
 3494 ; 5 пара. Сербия ; 1868 ;  ; Br ; F+ ; 22 ; VelesDS ; 366 
 3495 ; 5 пара. Сербия ; 1879 ;  ; Br ; F ; 16 ; DVZ ; 160 
 3496 ; 10 пара. Сербия ; 1868 ;  ; Br ; F ; 10 ; murka1973 ; 152 
 3497 ; 2 динара. Югославия ; 1925 ;  ; Cu-Ni ; VF ; 26 ; tss ; 101 
 3498 ; 1 динар. Югославия ; 1925 ;  ; Cu-Ni ; VF ; 17 ; Lena6975 ; 72 
 3499 ; 50 пара. Югославия ; 1925 ;  ; Cu-Ni ; VF ; 43 ; tss ; 63 
 3500 ; 10 динаров. Югославия ; 1938 ;  ; Cu-Ni ; XF ; 20 ; savva ; 53 
 3501 ; 20 драхм. Греция ; 1973 ;  ; Cu-Ni ; XF ; 20 ; kergudu ; 123 
 3502 ; 2 евро. Австрия. 50-летие подписания договора о нейтралитете Австрии ; 2005 ;  ; Би/м ; AU ; 51 ; МНП68 ; 317 
 3503 ; 3 евро. Любляна - столица книги ; 2010 ;  ; Би/м ; XF+ ; 19 ; talionis ; 155 
 3504 ; 1 песо. Мексика ; 1961 ;  ; Ag ; VF- ; 40 ; Князь Игорь ; 125 
 3505 ; 20 драхм. Греция ; 1930 ;  ; Ag ; VF- ; 33 ; Dave ; 1008 
 3506 ; 10 драхм. Греция ; 1930 ;  ; Ag ; VF- ; 23 ; vc57 ; 417 
 3507 ; 1 драхма. Греция ; 1911 ;  ; Ag ; VF ; 34 ; aleX13 ; 716 
 3508 ; 1 герш. Эфиопия ;  ;  ; Ag ; VF ; 31 ; cboker ; 554 
 3509 ; 1 динар. Сербия ; 1897 ;  ; Ag ; VF- ; 8 ; lestes ; 288 
 3510 ; 10 динаров. Югославия ; 1931 ;  ; Ag ; VF- ; 23 ; av ; 228 
 3511 ; 1/4 гульдена. Нидерландское Курасао ; 1947 ;  ; Ag ; VF- ; 42 ; colonel6262 ; 255 
 3512 ; 20 злотых. Польша. XXII Олимпиада ; 1980 ;  ; Cu-Ni ; AU ; 31 ; frenzy ; 74 
 3513 ; 5 лева. Болгария. Выставка юных изобретателей ; 1985 ;  ; Cu/Ni ; Proof ; 6 ; brat52 ; 80 
 3514 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF ; 15 ; фрегат ; 142 
 3515 ; 50 злотых. Польша. Всемирный день еды ; 1981 ;  ; Cu-Ni ; AU ; 3 ; advokatx ; 57 
 3516 ; 6 пенсов. Австралия ; 1952 ;  ; Ag ; VF ; 20 ; avstraliez2 ; 139 
 3517 ; 1 дайм. США ; 1955 ;  ; Ag ; AU ; 74 ; tpls ; 245 
 3518 ; 2 лева. Болгария. Международная выставка охоты ; 1981 ;  ; Cu/Ni ; AU ; 6 ; seger ; 90 
 3519 ; 2 лева. Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu/Ni ; Proof ; 15 ; seger ; 146 
 3520 ; 5 лева. Болгария. В. Димитров ; 1982 ;  ; Cu/Ni ; Proof ; 22 ; seger ; 101 
 3521 ; 1 дайм. США ; 1943 ;  ; Ag ; XF+ ; 6 ; asadovoy ; 214 
 3522 ; 1/2 доллара. США. 200 лет независимости США ; 1976D ;  ; Cu-Ni ; AU ; 5 ; ReSeRVeD ; 42 
 3523 ; 5 лева. Болгария. 90 лет туризму ; 1985 ;  ; Cu/Ni ; Proof ; 10 ; seger ; 115 
 3524 ; 5 лева. Болгария. ЮНЕСКО ; 1985 ;  ; Cu/Ni ; Proof ; 8 ; seger ; 92 
 3525 ; 1/2 доллара. США. 200 лет независимости США ; 1976D ;  ; Cu-Ni ; AU ; 8 ; лис777 ; 35 
 3526 ; 3 евро. Словения. Независимость Словении ; 2011 ;  ; Би/м ; AU ; 14 ; romario150 ; 153 
 3527 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 18 ; gri.59 ; 257 
 3528 ; 100 франков. Французский Алжир ; 1950 ;  ; Cu/Ni ; VF- ; 11 ; colonel6262 ; 79 
 3529 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 27 ; gri.59 ; 232 
 3530 ; 5 лат. Латвия ; 1932 ;  ; Ag ; XF ; 21 ; korshun-777 ; 918 
 3431 ; 5 пфеннигов. Веймар ; 1924A ;  ; Al/Br ; VF+ ; 15 ; sparrow ; 31 
 3432 ; 1 пфенниг. Веймар ; 1925A ;  ; Br ; VF ; 20 ; sparrow ; 32 
 3433 ; 50 пфеннигов. Веймар ; 1919A ;  ; Al ; XF+ ; 20 ; gri.59 ; 133 
 3434 ; 3 марки. Веймар ; 1922A ;  ; Al ; XF+ ; 22 ; gusar ; 124 
 3435 ; 200 марок. Веймар ; 1923E ;  ; Al ; XF ; 9 ; ppi ; 34 
 3436 ; 10 пфеннигов. Германия. Нотгельд. Бремен ; 1920 ;  ; Fe ; F-VF ; 22 ; murka1973 ; 184 
 3437 ; 5/100 марок. Гамбург ; 1923 ;  ; Al ; VF ; 18 ; кве ; 255 
 3438 ; 1/100 марок. Гамбург ; 1923 ;  ; Al ; VF ; 10 ; яша ; 184 
 3439 ; 10 марок. Шлезвиг-Гольштейн ; 1923 ;  ; Al ; XF ; 31 ; banks ; 408 
 3440 ; 5 марок. Шлезвиг-Гольштейн ; 1923 ;  ; Al ; VF ; 14 ; riga1979 ; 297 
 3441 ; 10 пфеннигов. Веймар ; 1935A ;  ; Al/Br ; XF ; 11 ; parmezan ; 23 
 3442 ; 10 пфеннигов. Германия ; 1939E ;  ; Al/Br ; VF-XF ; 34 ; vino-54 ; 185 
 3443 ; 5 пфеннигов. Германия ; 1938E ;  ; Al/Br ; XF ; 17 ; Magger ; 117 
 3444 ; 2 пфеннига. Германия ; 1939A ;  ; Br ; VF+ ; 18 ; vino-54 ; 67 
 3445 ; 5 пфеннигов. Германия. 3 рейх ; 1940A ;  ; Zn ; F-VF ; 62 ; zzzzzz ; 2819 
 3446 ; 10 пфеннигов. ГДР ; 1949A ;  ; Al ; VF-XF ; 13 ; лесной ; 38 
 3447 ; 5 пфеннигов. ГДР ; 1949A ;  ; Al ; VF-XF ; 13 ; лесной ; 39 
 3448 ; 50 пфеннигов. ГДР ; 1950 ;  ; Al/Br ; VF-XF ; 29 ; лесной ; 240 
 3449 ; 20 крейцеров. Австрия ; 1870 ;  ; Ag ; VF+ ; 19 ; vlr ; 337 
 3450 ; 10 крейцеров. Австрия ; 1872 ;  ; Ag ; VF+ ; 15 ; vlr ; 305 
 3451 ; 1 цент. Французский Индо-Китай ; 1887 ;  ; Cu ; F ; 55 ; М662 ; 170 
 3452 ; 1/12 шиллинга. Джерси ; 1888 ;  ; Br ; VF- ; 25 ; ZIMOGOR ; 101 
 3453 ; 1/12 шиллинга. Джерси ; 1923 ;  ; Br ; VF ; 16 ; ваня03 ; 153 
 3454 ; 1/12 шиллинга. Джерси ; 1945 ;  ; Br ; VF+ ; 17 ; solomon1973 ; 93 
 3455 ; 1/12 шиллинга. Джерси ; 1960 ;  ; Br ; VF+ ; 14 ; krugerrand ; 45 
 3456 ; 1/12 шиллинга. Джерси ; 1964 ;  ; Br ; VF+ ; 12 ; Rober ; 46 
 3457 ; 1/12 шиллинга. Джерси ; 1931 ;  ; Br ; VF+ ; 11 ; кве ; 114 
 3458 ; 8 дублей. Гернси ; 1959 ;  ; Br ; VF+ ; 11 ; кве ; 114 
 3459 ; 8 дублей. Гернси ; 1920 ;  ; Br ; VF ; 16 ; ваня03 ; 186 
 3460 ; 4 дубля. Гернси ; 1945 ;  ; Br ; VF-XF ; 17 ; кве ; 352 
 3461 ; 1/24 шиллинга. Джерси ; 1923 ;  ; Br ; VF ; 38 ; gavrosh ; 128 
 3462 ; 1/24 шиллинга. Джерси ; 1926 ;  ; Br ; VF ; 17 ; 542 ; 148 
 3463 ; 1 пенни. Австралия ; 1927 ;  ; Br ; VF- ; 9 ; lestes ; 62 
 3464 ; 5 мил. Палестина ; 1939 ;  ; Cu-Ni ; VF+ ; 13 ; Серж PirGS ; 127 
 3465 ; 1 мил. Палестина ; 1943 ;  ; Br ; VF ; 9 ; Серж PirGS ; 57 
 3466 ; 2 мил. Палестина ; 1942 ;  ; Br ; XF- ; 20 ; Александр007 ; 101 
 3467 ; 1 шиллинг. Австрия ; 1934 ;  ; Cu-Ni ; XF ; 15 ; av ; 203 
 3468 ; 1 пфенниг. Данциг ; 1923 ;  ; Br ; VF-XF ; 21 ; МНП68 ; 261 
 3469 ; 10 пфеннигов. Данциг ; 1932 ;  ; Al/Br ; VF-XF ; 27 ; parmezan ; 322 
 3470 ; 5 пфеннигов. Данциг ; 1923 ;  ; Cu-Ni ; VF ; 23 ; МНП68 ; 279 
 3471 ; 10 пфеннигов. Данциг ; 1923 ;  ; Cu-Ni ; VF ; 19 ; doiu33 ; 172 
 3472 ; Монета. Каморские острова ; 1308 ;  ; Br ; F+ ; 48 ; threeA ; 567 
 3473 ; 5 эре. Норвегия ; 1907 ;  ; Br ; VF ; 29 ; Klin ; 532 
 3474 ; 2 эре. Норвегия ; 1889 ;  ; Cu ; VF ; 36 ; Klin ; 816 
 3475 ; 1/2 скиллинга. Норвегия ; 1867 ;  ; Cu ; VF ; 27 ; Klin ; 816 
 3476 ; 1 эре. Норвегия ; 1897 ;  ; Cu ; VF ; 23 ; Klin ; 239 
 3477 ; 1 сантим. Франция ; 1848 ;  ; Cu ; F-VF ; 17 ; DVZ ; 182 
 3478 ; 5 сантимов. Бельгийское Конго ; 1887 ;  ; Cu ; VF ; 23 ; Санитар ; 401 
 3479 ; 10 сантимов. Франция ; 1855 ;  ; Cu ; VF- ; 26 ; Johnny Walker ; 204 
 3480 ; 1 сантим. Франция ; 1896 ;  ; Cu ; VF-XF ; 13 ; Dahan ; 203 
 3381 ; 1 шварен. Ольденбург ; 1865 ;  ; Cu ; VF ; 27 ; В1951 ; 300 
 3382 ; 2-1/2 зилбергроша. Пруссия ; 1843 ;  ; Ag ; F+ ; 20 ; lsp25 ; 244 
 3383 ; 1 зилбергрош. Пруссия ; 1851 ;  ; Ag ; F+ ; 15 ; lestes ; 93 
 3384 ; 1 зилбергрош. Пруссия ; 1858 ;  ; Ag ; F+ ; 17 ; colonel6262 ; 138 
 3385 ; 1 пфенниг. Пруссия ; 1863 ;  ; Cu ; VF ; 16 ; banks ; 90 
 3386 ; 5 пфеннигов. Саксония ; 1863 ;  ; Cu ; VF ; 31 ; cash ; 294 
 3387 ; 1 пфенниг. Саксония ; 1856 ;  ; Cu ; VF- ; 7 ; banks ; 152 
 3388 ; 10 крейцеров. Венгрия ; 1870 ;  ; Ag ; VF- ; 13 ; DVZ ; 77 
 3389 ; 1/2 шиллинга. Австрия ; 1925 ;  ; Ag ; XF- ; 21 ; DVZ ; 115 
 3390 ; 1 крейцер. Австрия ; 1860 ;  ; Br ; VF ; 14 ; banks ; 32 
 3391 ; 5 грошей. Австрия ; 1991 ;  ; Al ; XF ; 13 ; Komod ; 16 
 3392 ; 1 скиллинг. Дания ; 1856 ;  ; Cu ; VF ; 15 ; Mukoved ; 138 
 3393 ; 5 эре. Дания ; 1874 ;  ; Cu ; VF ; 27 ; zelya ; 219 
 3394 ; 1 крона. Швеция ; 1945 ;  ; Ag ; VF-XF ; 11 ; Sky2 ; 106 
 3395 ; 1 эре. Швеция ; 1941 ;  ; Br ; XF ; 14 ; serg2010 ; 20 
 3396 ; 2 эре. Швеция ; 1954 ;  ; Br ; VF+ ; 12 ; RuByLa ; 17 
 3397 ; 1/4 пенни. ЮАР ; 1944 ;  ; Br ; VF-XF ; 21 ; sparrow ; 47 
 3398 ; 1/4 пенни. ЮАР ; 1950 ;  ; Br ; AU ; 24 ; gusar ; 113 
 3399 ; 3 пенса. ЮАР ; 1941 ;  ; Ag ; VF- ; 57 ; fedor880v ; 91 
 3400 ; 3 пенса. ЮАР ; 1950 ;  ; Ag ; VF- ; 32 ; STANDART ; 97 
 3401 ; 20 центов. ЮАР ; 1966 ;  ; Cu-Ni ; VF-XF ; 22 ; Rober ; 34 
 3402 ; 10 центов. ЮАР ; 1965 ;  ; Cu-Ni ; VF-XF ; 21 ; Mukoved ; 72 
 3403 ; 5 центов. ЮАР ; 1965 ;  ; Cu-Ni ; VF-XF ; 15 ; Rober ; 35 
 3404 ; 2 цента. ЮАР ; 1965 ;  ; Br ; VF-XF ; 24 ; bethowen ; 51 
 3405 ; 1 гульден. Нидерланды ; 1954 ;  ; Ag ; XF+ ; 54 ; ReSeRVeD ; 255 
 3406 ; 1 цент. Нидерланды ; 1878 ;  ; Br ; VF+ ; 25 ; kergudu ; 39 
 3407 ; 10 бани. Румыния ; 1906 ;  ; Cu-Ni ; VF ; 21 ; av ; 46 
 3408 ; 1 крона. Чехословакия ; 1925 ;  ; Cu-Ni ; XF ; 27 ; av ; 311 
 3409 ; 20 филлеров. Венгрия ; 1893 ;  ; Cu-Ni ; VF ; 10 ; alex995 ; 19 
 3410 ; 20 хеллеров. Австрия ; 1918 ;  ; Fe ; F-VF ; 7 ; alex995 ; 19 
 3411 ; 10 филлеров. Венгрия ; 1893 ;  ; Cu-Ni ; VF- ; 12 ; Бабуин ; 24 
 3412 ; 2 филлера. Венгрия ; 1896 ;  ; Cu ; VF ; 11 ; texas125rus ; 24 
 3413 ; 1 крейцер. Баден ; 1866 ;  ; Cu ; F-VF ; 9 ; lestes ; 102 
 3414 ; 1 крейцер. Баден ; 1871 ;  ; Cu ; VF-XF ; 52 ; Недорого ; 579 
 3415 ; 10 крецеров. Бавария ; 1769 ;  ; Ag ; F-VF ; 26 ; serg2010 ; 357 
 3416 ; 2 пфеннига. Бавария ; 1871 ;  ; Cu ; VF ; 14 ; cash ; 159 
 3417 ; 1 пфенниг. Бавария ; 1870 ;  ; Cu ; VF- ; 12 ; lestes ; 184 
 3418 ; 2 мариенгроша. БрауншвейгВольфенбюттель ; 1629 ;  ; Ag ; VF- ; 29 ; кве ; 867 
 3419 ; 6 крейцеров. Нассау ; 1835 ;  ; Ag ; VF+ ; 28 ; cash ; 714 
 3420 ; 1/48 тарера. Мекленбург-Стрелиц ; 1838 ;  ; Ag ; F+ ; 46 ; lsp25 ; 624 
 3421 ; 10 пфеннигов. Германия ; 1903A ;  ; Cu-Ni ; VF+ ; 34 ; Бабуин ; 48 
 3422 ; 10 пфеннигов. Германия ; 1916A ;  ; Fe ; VF- ; 17 ; alex995 ; 23 
 3423 ; 10 пфеннигов. Германия ; 1922 ;  ; Zn ; VF ; 18 ; milan pavelic ; 25 
 3424 ; 5 пфеннигов. Германия ; 1914D ;  ; Cu-Ni ; VF+ ; 16 ; лесной ; 26 
 3425 ; 5 пфеннигов. Германия ; 1914J ;  ; Cu-Ni ; VF+ ; 18 ; sparrow ; 25 
 3426 ; 5 пфеннигов. Германия ; 1921J ;  ; Fe ; VF- ; 17 ; rik ; 22 
 3427 ; 2 пфеннига. Германия ; 1910E ;  ; Br ; VF+ ; 20 ; talionis ; 29 
 3428 ; 1 пфенниг. Германия ; 1900E ;  ; Br ; VF+ ; 14 ; talionis ; 68 
 3429 ; 1 пфенниг. Германия ; 1910A ;  ; Br ; VF+ ; 18 ; alex995 ; 19 
 3430 ; 1 пфенниг. Германия ; 1917E ;  ; Al ; XF ; 6 ; banks ; 59 
 3331 ; 5 экю. Люксембург ; 1993 ;  ; Cu-Ni ; AU ; 25 ; talionis ; 92 
 3332 ; 5 евро. Финляндия ; 2007 ;  ; Би/м ; AU ; 13 ; talionis ; 375 
 3333 ; 10 злотых. Польша ; 1933 ;  ; Ag ; VF ; 15 ; фрегат ; 450 
 3334 ; 5 злотых. Польша ; 1933 ;  ; Ag ; XF- ; 16 ; pac262 ; 322 
 3335 ; 50 шиллингов. Австрия. Инсбрук Олимпиада ; 1964 ;  ; Ag ; XF+ ; 21 ; Aleks2083 ; 679 
 3336 ; 50 крон. Чехословакия. Словацкое восстание ; 1947 ;  ; Ag ; AU ; 22 ; Забава ; 320 
 3337 ; 100 крон. Чехословакия. 30 лет Независимости ; 1948 ;  ; Ag ; AU ; 24 ; Забава ; 283 
 3338 ; 3 пенса. Великобритания. Удалена напайка 12 часов ; 1921 ;  ; Ag ; VF ; 11 ; шмель ; 79 
 3339 ; 1/2 афгани. Афганистан ; 1931 ;  ; Ag ; VF- ; 18 ; maymuse ; 413 
 3340 ; 1 гульден. Нидерландское Кюрасао ; 1944 ;  ; Ag ; F- ; 13 ; vc57 ; 276 
 3341 ; 1 рубль. Беларусь. Легенда про жаворонка ; 2009 ;  ; Cu-Ni ; Proof-like ; 16 ; lemofo ; 312 
 3342 ; 1 марка. Финляндия ; 1966 ;  ; Ag ; XF- ; 9 ; pac262 ; 94 
 3343 ; 10 евро. Франция ; 2009 ;  ; Ag ; AU ; 31 ; asm1048576 ; 567 
 3344 ; 1/2 доллара. США. 200 лет независимости США. Упаковка ; 1976S ;  ; Ag ; AU ; 41 ; ranma555 ; 359 
 3345 ; 1 доллар. США. 100 лет Статуе Свободы ; 1986S ;  ; Ag ; Proof ; 9 ; тикси3 ; 1222 
 3346 ; 1 рубль. Беларусь. Белая цапля ; 2008 ;  ; Cu-Ni ; Proof-like ; 24 ; lemofo ; 342 
 3347 ; 1 дайм. США ; 1946 ;  ; Ag ; F ; 29 ; фрегат ; 61 
 3348 ; 1 рубль. Беларусь. Серый гусь ; 2009 ;  ; Cu-Ni ; Proof-like ; 20 ; lemofo ; 342 
 3349 ; 2 злотых. Польша. Животный мир. Сокол-сапсан ; 2008 ;  ; латунь ; AU ; 21 ; страус ; 92 
 3350 ; 5 лева. Болгария. 300 лет Чипровского восстания ; 1988 ;  ; Cu/Ni ; Proof ; 33 ; vesta78 ; 102 
 3351 ; 5 лева. Болгария. Кремиковский ; 1988 ;  ; Cu/Ni ; Proof ; 5 ; seger ; 93 
 3352 ; 25 центов. Нидерланды ; 1904 ;  ; Ag ; F ; 20 ; milan vormz ; 77 
 3353 ; 10 центов. Нидерланды ; 1937 ;  ; Ag ; XF ; 13 ; ReSeRVeD ; 105 
 3354 ; 2 евро. Германия ; 2011 ;  ; Би/м ; AU ; 49 ; idp2012 ; 173 
 3355 ; Монета. Хорезм ;  ;  ; Cu ; F+ ; 25 ; maymuse ; 1022 
 3356 ; Монета. Хорезм ;  ;  ; Al/Br ; F ; 28 ; maymuse ; 512 
 3357 ; Монета. Хорезм ;  ;  ; Cu ; F ; 41 ; HARDCOROV ; 639 
 3358 ; Монета. Хорезм ;  ;  ; Cu ; VF- ; 46 ; maymuse ; 533 
 3359 ; Монета. Хорезм ;  ;  ; Cu ; VF- ; 19 ; ask ; 306 
 3360 ; Монета. Хорезм ;  ;  ; Cu ; F-VF ; 19 ; ilgamax ; 487 
 3361 ; Монета. Хорезм ;  ;  ; Cu ; F-VF ; 21 ; кве ; 537 
 3362 ; 100 крон. Австрия ; 1924 ;  ; Br ; VF+ ; 26 ; кве ; 153 
