 5687 ; Почтовая карточка Германия ; 1916 ;  ;  ;  ; 25 ; SANGOLD1 ; 201 
 4712 ; Лот монет иностранных: 10шт ;  ;  ; Cu-Ni,br ; F/XF ; 8 ; Chatsky ; 57 
 5001 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 30 ; не такая ; 9021 
 5002 ; 1 рубль ; 1865 ; Гос.кредитные билеты разменных касс экспедиции кредитных билетов ;  ;  ; 56 ; den84 ; 8281 
 5003 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; XF+ ; 43 ; Numismatist ; 1700 
 5004 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; murman ; 250 
 5005 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; себер ; 300 
 5006 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; себер ; 300 
 5007 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 23 ; себер ; 297 
 5008 ; Лот России бон 100 рублей 3 шт ; 1910 ;  ;  ;  ; 31 ; miha5855 ; 465 
 5009 ; Лот России бон 100 рублей 5 шт ; 1910 ;  ;  ;  ; 48 ; kop ; 771 
 5010 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 36 ; 21011984andrei ; 286 
 5011 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 138 ; пипер ; 1351 
 5012 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 19 ; Нумик2016 ; 600 
 5013 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; XF+ ; 20 ; kop ; 532 
 5014 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; Serjd ; 153 
 5015 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 55 ; Erzherzog ; 193 
 5016 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 83 ; Броник ; 289 
 5017 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; Мурзик ; 216 
 5018 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; Мурзик ; 51 
 5019 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; Нумик2016 ; 71 
 5020 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Нумик2016 ; 41 
 5021 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; Нумик2016 ; 79 
 5022 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; SER 888 ; 40 
 5023 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; SER 888 ; 40 
 5024 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 8 ; САС ; 41 
 5025 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; miha5855 ; 43 
 5026 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; сортам70 ; 41 
 5027 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; mr.gold ; 71 
 5028 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; Нумик2016 ; 114 
 5029 ; 5 рублей ; 1909 ; Денежные знаки ;  ; AU ; 40 ; Numismatist ; 192 
 5030 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 21 ; 21011984andrei ; 45 
 5031 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 38 ; mr.gold ; 47 
 5032 ; 5 рублей ; 1909 ; Денежные знаки ;  ; AU ; 21 ; svv ; 306 
 5033 ; Лот бон 3 рубля, 3 шт ; 1905 ;  ;  ;  ; 27 ; AndrCh58 ; 204 
 5034 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Нумик2016 ; 51 
 5035 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; mr.gold ; 72 
 5036 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; Скрудж Макдак ; 46 
 4649 ; Лот монет Таиланда: 10 бат (3шт) ;  ;  ; Би/м ; XF/AU ; 13 ; OBITUARY ; 77 
 4650 ; Лот монет Беларуси: 7шт ;  ;  ; Cu-Ni,Br ; XF/AU ; 27 ; Maks87 ; 159 
 4651 ; Лот монет Болгарии и Украины: 9шт ;  ;  ; Cu-Ni,Лат ; VF/XF ; 6 ; kvs ; 46 
 4652 ; Лот монет Беларуси: 8шт ;  ;  ; Би/м,Br,лат ; XF+/AU ; 31 ; калинов мост ; 180 
 4653 ; Лот монет США (5шт) ; 1940-1991 ;  ;  ; VF-/VF+ ; 39 ; d.plotnikov ; 204 
 4654 ; Лот монет мира (4шт) ; 1806-1966 ;  ;  ; G/VF ; 26 ; andreika80 ; 174 
 4655 ; Лот монет Мексики (5шт) ; 1906-1974 ;  ;  ; F-/XF ; 19 ; OBITUARY ; 60 
 4656 ; Лот монет Швеции: 10,25 эре (4шт) ; 1953-1961 ;  ; Ag ; VF+/XF- ; 21 ; S-har ; 159 
 4657 ; Лот монет иностранных: 4шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 23 ; MAPKu3 ; 37 
 4658 ; Лот монет США (4шт): 1/4 доллара ; 1976-2017 ;  ; Cu-Ni ; VF/AU ; 33 ; smn51 ; 169 
 4659 ; Лот монет Великобритании: 1 пенни (5шт) ; 1937-1967 ;  ; Br ; VF/XF ; 9 ; hanim ; 55 
 4660 ; Лот монет США: 1 цент (2шт) ; 1966,1936 ;  ; Br ; VF/AU ; 12 ; heavy_fly ; 79 
 4661 ; Лот монет США: 1 дайм (2шт) ; 1972,1981 ;  ; Cu-Ni ; VF ; 8 ; А.А.Д ; 17 
 4662 ; Лот монет США (3шт): 1/4 доллара ; 2008-2015 ;  ; Cu-Ni ; XF/XF+ ; 29 ; OBITUARY ; 80 
 4663 ; Лот монет США: 1/4 доллара (2шт) ; 1967,1996 ;  ; Cu-Ni ; VF/XF ; 19 ; OBITUARY ; 31 
 4664 ; Лот монет Островов Кука: 1 цент (5шт) ; 2003 ;  ; Al ; AU ; 37 ; OBITUARY ; 255 
 4665 ; Лот монет Великобритании: 1/2 пенни (2шт) ; 1903,1918,1967 ;  ; Br ; F/XF+ ; 5 ; baik25 ; 22 
 4666 ; Лот монет Северной Кореи: 4шт ;  ;  ; Al ; AU ; 40 ; chks69 ; 217 
 4667 ; Лот монет Польши: 7шт ;  ;  ; Cu-Ni,Би/м,Лат ; VF+/XF ; 7 ; Марик ; 101 
 4668 ; Лот монет Тайланда, Турции, Дании: 4шт ;  ;  ; Cu-Ni,Би/м ; XF ; 23 ; MAPKu3 ; 33 
 4669 ; Лот монет Болгарии: 9шт ;  ;  ; Al/Br ; VF ; 15 ; MAPKu3 ; 35 
 4670 ; Лот монет ФРГ: 2 марки (2шт) ; 1971-1977 ;  ; Cu-Ni ; VF ; 16 ; птичка16 ; 114 
 4671 ; Лот монет Швеции: 7шт ;  ;  ; Cu-Ni ; XF/AU ; 9 ; А.А.Д ; 36 
 4672 ; Лот монет Грузии: 12шт ;  ;  ; St ; XF ; 24 ; diskus72 ; 82 
 4673 ; Лот монет Швеции, Нидерланды, Югославии (3шт) ; 1955,1956,1963 ;  ; Cu-Ni,Br,Al/Br ; VF+/XF ; 8 ; А.А.Д ; 14 
 4674 ; Лот монет Финляндии: 13шт ;  ;  ; Cu-Ni,Al/Br ; XF ; 11 ; SKeeper ; 40 
 4675 ; Лот монет Таиланда: 1 бат (2шт) ;  ;  ; Cu-Ni ; AU ; 39 ; Vol4en0k ; 169 
 4676 ; Лот монет Таиланда: 1 бат (2шт) ;  ;  ; Cu-Ni ; XF+/AU ; 34 ; СТРЕКОЗА ; 169 
 4677 ; Лот монет Таиланда: 1 бат (2шт) ;  ;  ; Cu-Ni ; XF+/AU ; 35 ; Vol4en0k ; 169 
 4678 ; Лот монет Таиланда: 2 бат (2шт) ;  ;  ; Cu-Ni ; AU ; 23 ; Vol4en0k ; 163 
 4679 ; Лот монет Таиланда: 2 бат (2шт) ;  ;  ; Cu-Ni ; AU ; 15 ; OBITUARY ; 79 
 4680 ; Лот монет Таиланда: 2 бат (2шт) ;  ;  ; Cu-Ni ; AU ; 13 ; OBITUARY ; 79 
 4681 ; Лот монет Таиланда: 2 бат (2шт) ;  ;  ; Cu-Ni ; AU ; 27 ; OBITUARY ; 147 
 4682 ; Лот монет Таиланда: 2 бат (2шт) ;  ;  ; Cu-Ni ; AU ; 17 ; Vol4en0k ; 151 
 4683 ; Лот монет Таиланда: 10 бат (3шт) ;  ;  ; Би/м ; AU ; 16 ; OBITUARY ; 206 
 4684 ; Лот монет Таиланда: 10 бат (3шт) ;  ;  ; Би/м ; AU ; 34 ; Jon Snow ; 180 
 4685 ; Лот монет Таиланда: 10 бат (3шт) ;  ;  ; Би/м ; AU ; 15 ; Jon Snow ; 177 
 4686 ; Лот монет Таиланда (6шт) ;  ;  ; Би/м,St/Ni,St/B ; AU ; 17 ; Александр-78 ; 46 
 4687 ; Лот монет  США:33шт ;  ;  ; Cu-Ni ; XF/AU ; 51 ; Starushka ; 690 
 4688 ; Лот монет Индии: 12шт ;  ;  ; Al,St ; VF/XF ; 42 ; OBITUARY ; 105 
 4689 ; Лот монет ФРГ: 37шт ;  ;  ; Al/NBr ; VF-/XF ; 14 ; uhfvv7 ; 114 
 4690 ; Лот монет  США:47шт ;  ;  ; Cu-Ni ; VF/XF ; 20 ; d.plotnikov ; 225 
 4691 ; Лот монет Маврикия: 15шт ;  ;  ; Cu-Ni,Br ; XF ; 13 ; sibirian ; 182 
 4692 ; Лот монет Сингапура: 16шт ;  ;  ; Cu-Ni,Br,Лат ; XF/AU ; 9 ; Марик ; 94 
 4693 ; Лот монет Тайланда: 16шт ;  ;  ; Cu-Ni,Br,Би/м ; VF+/XF+ ; 5 ; Вадим Скифский ; 49 
 4694 ; Лот монет Китая: 16шт ;  ;  ; Cu-Ni,Al ; XF-/AU ; 3 ; Вадим Скифский ; 49 
 4695 ; Лот монет Бельгии: 34шт ;  ;  ; Cu-Ni,Br ; VF+/XF+ ; 5 ; Вадим Скифский ; 105 
 4696 ; Лот монет ОАЭ: 19шт ;  ;  ; Cu-Ni ; VF+/XF+ ; 7 ; всыня ; 155 
 4697 ; Лот монет Дании: 6шт ;  ;  ; лат ; VF/VF+ ; 11 ; всыня ; 566 
 4698 ; Лот монет Норвегии: 16шт ;  ;  ; Cu-Ni ; VF+/XF+ ; 9 ; Марик ; 101 
 4599 ; Набор монет Израиля (6шт). В буклете ; 2010 ;  ; Би/м,ж/м,б/м ; Proof ; 70 ; dizdigator ; 836 
 4600 ; Набор монет Израиля (8шт). В буклете ; 2007-2008 ;  ; Cu-NiAl/Br,Br ; Unc ; 54 ; OBITUARY ; 496 
 4601 ; Набор монет Великобритании: 1 фунт, 50,20,10,5,2,1 пенни (7шт). В буклете ; 2008 ;  ; Cu/StCu-NiNi/Ла ; Unc ; 33 ; Angal ; 464 
 4602 ; Набор евро монет Испании: 1,2 евро, 50, 20, 10, 5, 2, 1 евроцент (9шт). Упаковка ; 2010 ;  ; Би/м,Cu/St,Лат ; Unc ; 27 ; LEXAI ; 918 
 4603 ; Набор евро монет Греции: 1,2 евро, 50, 20, 10, 5, 2, 1 евроцент (8шт). Упаковка ; 2011 ;  ; Би/м,Cu/St,Лат ; Unc ; 31 ; LEXAI ; 648 
 4604 ; Набор евро монет Бельгии: 1,2 евро, 50, 20, 10, 5, 2, 1 евроцент (8шт)+ жетон. Упаковка ; 2009 ;  ; Би/м,Cu/St,Лат ; Unc ; 14 ; Декарт ; 1373 
 4605 ; Набор монет Эстонии: 5,1 крона, 50,20,10 сенти (5шт). Упаковка ; 1994-2008 ;  ; Ni/St,Cu-Al-Zn- ; Unc ; 5 ; Александр-78 ; 153 
 4606 ; Набор монет Словении: 10,5,2,1 крона, 50 геллеров (5шт)+жетон. Упаковка ; 2008 ;  ; Би/мCu/StSt/Лат ; Unc ; 31 ; Maks87 ; 278 
 4607 ; Набор монет Украины: 5 гривен (4шт). Буклет ; 2016 ;  ; Cu-Ni ; Unc ; 27 ; vladimirov ; 717 
 4608 ; Набор монет Украины: 5 гривен (4шт) 25 лет независимости Украины. Буклет ; 2016 ;  ; Cu-Ni ; Unc ; 6 ; сборщик ; 718 
 4609 ; Набор монет Японии: 500,100,50,10,5,1 йена (6шт)+жетон. Пластиковая упаковка ; 2010 ;  ; Cu-NiNi/ЛатBrAl ; Unc ; 56 ; Sky2 ; 694 
 4610 ; Набор монет Греции: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ; 2010 ;  ; Би/м,Cu/St,Лат ; AU ; 32 ; нехочуха ; 323 
 4611 ; Набор монет Бельгии: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ; 2000 ;  ; Би/м,Cu/St,Лат ; AU ; 20 ; yas ; 315 
 4612 ; Набор монет Австрии: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ; 2010 ;  ; Би/м,Cu/St,Лат ; AU ; 17 ; нехочуха ; 302 
 4613 ; Набор монет Люксембурга: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) ; 2004 ;  ; Би/м,Cu/St,Лат ; AU ; 18 ; нехочуха ; 294 
 4614 ; Набор монет Швеции: 6шт. Буклет ; 1978 ;  ; Cu-Ni,Br ; AU ; 10 ; триА ; 203 
 4615 ; Лот монет Шри-Ланка (9шт) ; 1971-1986 ;  ; Cu-Ni,Al,St,ж/м ; XF/AU ; 60 ; OBITUARY ; 209 
 4616 ; Лот иностранных монет (Вес-1кг) ;  ;  ; Al,Br,Al/BrZnFe ; VG/XF ; 21 ; mr.gold ; 1397 
 4617 ; Лот монет иностранных: 590гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 10 ; fadeev.dima ; 602 
 4618 ; Лот монет иностранных: 480гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 20 ; Хаа ; 490 
 4619 ; Лот монет иностранных: 550гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 43 ; fadeev.dima ; 622 
 4620 ; Лот монет иностранных: 465гр ;  ;  ; Cu-Ni ; VF/XF ; 17 ; durmanik ; 340 
 4621 ; Лот монет иностранных: 400гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 36 ; durmanik ; 288 
 4622 ; Лот монет иностранных: 275гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 44 ; Хаа ; 319 
 4623 ; Лот монет иностранных: 121гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 4 ; Вадим Скифский ; 124 
 4624 ; Лот иностранных монет (50шт) ;  ;  ; Br,Cu-Niж/м,б/м ; VF/XF+ ; 5 ; Вадим Скифский ; 153 
 4625 ; Лот иностранных монет (50шт) ;  ;  ; Br,Cu-Niж/м,б/м ; F/XF ; 7 ; Вадим Скифский ; 161 
 4626 ; Лот монет США: 86шт ;  ;  ; Br ; VF/XF ; 38 ; d.plotnikov ; 97 
 4627 ; Лот монет  Эстонии: 2,1 евроцент (2шт) ; 2012 ;  ; Cu/St ; AU ; 13 ; 🐷 ; 25 
 4628 ; Лот монет  США: 94шт ;  ;  ; Br ; AU ; 29 ; bubel ; 285 
 4629 ; Лот монет иностранных: 260гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 6 ; Вадим Скифский ; 266 
 4630 ; Лот монет иностранных: 230гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 3 ; Вадим Скифский ; 234 
 4631 ; Лот монет Камбоджа (4шт) ;  ;  ; Би/м,St ; AU ; 30 ; gremlyn ; 91 
 4632 ; Лот монет ФРГ: 1 марка (2шт). С сертификатом ; 1959F,1990D ;  ; Cu-Ni,напыление ; VF/XF ; 11 ; uhfvv7 ; 111 
 4633 ; Лот монет Германии, Веймара (50шт) ;  ;  ; Al,Br,Al/BrZnFe ; VF/AU ; 41 ; OBITUARY ; 847 
 4634 ; Лот монет США (3шт): 1/4 доллара ; 2001-2002 ;  ; Cu-Ni ; XF+/AU ; 19 ; Moon ; 121 
 4635 ; Лот монет Германии, Веймара (50шт) ;  ;  ; Al,Br,Al/BrZnFe ; VF/XF+ ; 36 ; OBITUARY ; 714 
 4636 ; Лот монет иностранных: 150гр ;  ;  ; Cu-Ni ; VF/XF ; 19 ; OBITUARY ; 225 
 4637 ; Лот монет иностранных: 121гр ;  ;  ; Лат,Br,Cu-Ni ; VF/XF ; 3 ; Вадим Скифский ; 124 
 4638 ; Лот монет иностранных: 27шт ;  ;  ; Cu-Ni,Br,лат ; VF/XF ; 54 ; OBITUARY ; 428 
 4639 ; Лот иностранных монет (50шт) ;  ;  ; Br,Cu-Niж/м,б/м ; VF-/XF ; 5 ; Вадим Скифский ; 151 
 4640 ; Лот монет Германии (3шт): 10 пфеннигов ; 1905-1920 ;  ; Ni ; F/VF- ; 16 ; sts ; 51 
 4641 ; Лот монет Казахстана: 5шт ;  ;  ; Би/м,Cu-Ni,лат ; VF+/XF ; 26 ; osir12 ; 57 
 4642 ; Лот монет иностранных: 170гр ;  ;  ; Лат, ; VF/XF ; 9 ; всыня ; 216 
 4643 ; Лот иностранных монет (50шт) ;  ;  ; Br,Cu-Niж/м,б/м ; VF/XF ; 5 ; SER 888 ; 150 
 4644 ; Лот монет Африки (10шт) ;  ;  ; Cu-Ni,Al/Br,ж/м ; VF/XF ; 11 ; fadeev.dima ; 105 
 4645 ; Лот иностранных монет (10шт) ;  ;  ; Cu-Ni,St,Al,ж/м ; F/XF+ ; 11 ; А.А.Д ; 34 
 4646 ; Лот монет Бельгии (5шт): 20 франков ; 1980-1982 ;  ; Al/Br ; XF ; 15 ; Lena6975 ; 32 
 4647 ; Лот монет Чехословакии, ОАЭ и Франции: 8шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 3 ; kvs ; 25 
 4648 ; Лот монет Чехословакии: 6шт ;  ;  ; Cu-Ni,Br,Al ; VF/XF ; 11 ; А.А.Д ; 31 
 4549 ; 6 пенсов. Великобритания ; 1944 ;  ; Ag ; VF ; 9 ; porte33 ; 88 
 4550 ; 1 крона. Швеция ; 1964 ;  ; Ag ; VF+ ; 12 ; lva08 ; 114 
 4551 ; 1 крона. Швеция ; 1946 ;  ; Ag ; VF ; 7 ; Марик ; 90 
 4552 ; 1 крона. Швеция ; 1940 ;  ; Ag ; VF ; 17 ; lva08 ; 200 
 4553 ; 1 лев. Болгария ; 2002 ;  ; Би/м ; AU ; 21 ; ЛСВ ; 50 
 4554 ; 500 лир. Италия ; 1996 ;  ; Би/м ; XF- ; 13 ; Враг ; 32 
 4555 ; 2 лита. Литва ; 2001 ;  ; Би/м ; XF/AU ; 13 ; sibirian ; 50 
 4556 ; 5 рандов. ЮАР ; 2002 ;  ; Би/м ; VF ; 33 ; val211 ; 97 
 4557 ; 2 кроны. Дания ; 1949 ;  ; Al/Br ; XF ; 31 ; batuke ; 142 
 4558 ; 20 пенни. Ирландия ; 1998 ;  ; Al/Br ; XF ; 5 ; 312 ; 37 
 4559 ; 25 песет. Испания ; 1994 ;  ; Al/Br ; XF ; 7 ; Александр-78 ; 17 
 4560 ; 1 доллар. США ; 2008 ;  ; Al/Br ; XF ; 12 ; Dinar02 ; 169 
 4561 ; 50 крон. Исландия ; 1987 ;  ; Al/Br ; VF- ; 16 ; птичка16 ; 100 
 4562 ; 1 доллар. США ; 2000 ;  ; Al/Br ; XF ; 18 ; ЛСВ ; 71 
 4563 ; 50 драхм. Греция ; 1994 ;  ; Al/Br ; XF ; 15 ; xct ; 73 
 4564 ; 1 гривна. Украина ; 2003 ;  ; Al/Br ; VF-XF ; 10 ; sibirian ; 19 
 4565 ; 200 лир. Италия ; 1994 ;  ; Al/Br ; VF ; 11 ; Ыукут ; 20 
 4566 ; 1 доллар. США ; 2007 ;  ; Al/Br ; VF ; 32 ; жора ; 118 
 4567 ; 5 пфеннигов. Германия ; 1939A ;  ; Al/Br ; VF ; 21 ; benosa ; 224 
 4568 ; 5 крон. Эстония ; 1994 ;  ; Al/Br ; VF ; 10 ; xoltecl ; 69 
 4569 ; 1 крона. Эстония ; 2008 ;  ; Al/Br ; XF ; 17 ; папашаГарпагон ; 41 
 4570 ; Монета Непал ;  ;  ; Al/Br ; XF ; 14 ; SerKon ; 81 
 4571 ; 20 лир. Сан-Марино ; 1976 ;  ; Al/Br ; XF- ; 5 ; Vox ; 53 
 4572 ; 1/16 риксдалера. Швеция ; 1952 ;  ; Ag ; VF- ; 30 ; shuman71 ; 308 
 4573 ; 10 пиастров. Египет. F.A.O. С сертификатом ; 1977 ;  ; Cu-Ni ; AU ; 34 ; uhfvv7 ; 114 
 4574 ; 20 франков. Мадагаскар. F.A.O. С сертификатом ; 1970-76 ;  ; Al/Br ; AU ; 36 ; internet-hedgehog ; 110 
 4575 ; 10 пайс. Индия. F.A.O. С сертификатом ; 1977 ;  ; Al ; AU ; 21 ; uhfvv7 ; 81 
 4576 ; 10 курушей. Турция. F.A.O. С сертификатом ; 1971 ;  ; Br ; AU ; 8 ; uhfvv7 ; 79 
 4577 ; 1 цент. Эфиопия. F.A.O. С сертификатом ; 1976 ;  ; Al ; AU ; 10 ; uhfvv7 ; 55 
 4578 ; 1 филс. ОАЭ. F.A.O. С сертификатом ; 1973 ;  ; Br ; AU ; 8 ; uhfvv7 ; 55 
 4579 ; 5 песо. Гвинея-Бисау. F.A.O. С сертификатом ; 1977 ;  ; Cu-Ni ; AU ; 14 ; SKeeper ; 227 
 4580 ; 100 франков. Камерун. F.A.O. С сертификатом ; 1977 ;  ; Ni ; AU ; 24 ; chief com ; 220 
 4581 ; 1 бат. Таиланд. F.A.O. С сертификатом ; 1977 ;  ; Cu-Ni ; AU ; 36 ; v_bond ; 126 
 4582 ; 10 миллимес. Египет. F.A.O. С сертификатом ; 1980 ;  ; Br ; AU ; 28 ; spiritusvini ; 99 
 4583 ; 2 пиастра. Судан. F.A.O. С сертификатом ; 1976 ;  ; Cu-Ni ; AU ; 18 ; uhfvv7 ; 67 
 4584 ; 10 курушей. Турция. F.A.O. С сертификатом ; 1976 ;  ; Al ; AU ; 14 ; uhfvv7 ; 79 
 4585 ; 1/2 динара. Тунис. F.A.O. С сертификатом ; 1976 ;  ; Cu-Ni ; AU ; 32 ; uhfvv7 ; 105 
 4586 ; 1 лилангени. Свазиленд. F.A.O. С сертификатом ; 1976 ;  ; Cu-Ni ; AU ; 38 ; andreika80 ; 174 
 4587 ; 50 центов. Фиджи. F.A.O. С сертификатом ; 1979 ;  ; Cu-Ni ; AU ; 17 ; Markgraf ; 161 
 4588 ; 250 филс. Ирак. F.A.O. С сертификатом ; 1981 ;  ; Cu-Ni ; AU ; 43 ; val211 ; 236 
 4589 ; 1 сенити. Тонга. F.A.O. С сертификатом ; 1981 ;  ; Br ; XF+ ; 27 ; uhfvv7 ; 91 
 4590 ; 1 така. Бангладеш. F.A.O. С сертификатом ; 1975 ;  ; Cu-Ni ; AU ; 6 ; v_bond ; 55 
 4591 ; 10 тхебе. Ботсвана. F.A.O. С сертификатом ; 1976 ;  ; Cu-Ni ; AU ; 9 ; Vanka ; 53 
 4592 ; 20 риалов. Иран. F.A.O. С сертификатом ; 1978 ;  ; Cu-Ni ; AU ; 39 ; teso ; 157 
 4593 ; 20 сентимес. Алжир. F.A.O. С сертификатом ; 1975 ;  ; Ж/м ; AU ; 6 ; v_bond ; 55 
 4594 ; 10 пайс. Непал. F.A.O. С сертификатом ; 1978 ;  ; Латунь ; AU ; 7 ; Vanka ; 53 
 4595 ; 5 пайс. Индия. F.A.O. С сертификатом ; 1977 ;  ; Al ; AU ; 9 ; chief com ; 59 
 4596 ; 2 сенити. Тонга. F.A.O. С сертификатом ; 1975 ;  ; Br ; AU ; 16 ; uhfvv7 ; 71 
 4597 ; 5 евро. Нидерланды. 400 лет со дня рождения Михаила Адриансзона Рюйтера. В буклете ; 2007 ;  ; Ag ; Unc ; 46 ; Ибранец ; 891 
 4598 ; Набор монет Сингапура: 5,1 доллар, 50,20,10,5 центов (6шт). В буклете ; 2011 ;  ; Би/м,Cu-NiAl/Br ; Unc ; 35 ; dizdigator ; 351 
 4499 ; Жетон Shell ;  ;  ; Al/Br ; VF-XF ; 5 ; ship-nik ; 70 
 4500 ; Жетон Shell ;  ;  ; Al/Br ; VF-XF ; 12 ; sibirian ; 36 
 4501 ; 50 франков. Марокко ; 1371 ;  ; Al/Br ; VF ; 5 ; Аврора ; 56 
 4502 ; 100 песет. Испания ; 1999 ;  ; Al/Br ; XF ; 5 ; Агрессор ; 31 
 4503 ; 5 сентаво. Мексика ; 1968 ;  ; Al/Br ; XF ; 7 ; Агрессор ; 14 
 4504 ; 200 лир. Италия ; 1996 ;  ; Al/Br ; VF-XF ; 7 ; Maxnum ; 21 
 4505 ; 1 крона. Дания ; 1945 ;  ; Al/Br ; VF ; 7 ; batuke ; 55 
 4506 ; 1 тугрик. Монголия. 60 лет Революции ; 1981 ;  ; Al/Br ; VF+ ; 14 ; S-har ; 126 
 4507 ; 5 гульденов. Нидерланды ; 1989 ;  ; Al/Br ; VF-XF ; 9 ; Maksss163 ; 13 
 4508 ; 50 драхм. Греция ; 1982 ;  ; Cu-Ni ; AU ; 9 ; Агрессор ; 26 
 4509 ; 100 эскудо. Португалия ; 1990 ;  ; Би/м ; XF+ ; 8 ; kvl9293 ; 19 
 4510 ; 1/4 доллара. США ; 1976 ;  ; Cu-Ni ; VF ; 8 ; teso ; 20 
 4511 ; 25 сентаво. Никарагуа ; 1964 ;  ; Cu-Ni ; VF ; 7 ; Markgraf ; 39 
 4512 ; 25 сентаво. Куба ; 1981 ;  ; Cu-Ni ; VF ; 11 ; garsn ; 55 
 4513 ; 1 доллар. Восточные Карибские Штаты ; 1989 ;  ; Cu-Ni ; VF-XF ; 11 ; chief com ; 79 
 4514 ; 20 центов. Новая Зеландия ; 1979 ;  ; Cu-Ni ; XF ; 31 ; птичка16 ; 77 
 4515 ; 50 центов. Австралия ; 1991 ;  ; Cu-Ni ; XF ; 26 ; Jeff ; 153 
 4516 ; 50 пенсов. Великобритания ; 1969 ;  ; Cu-Ni ; XF ; 18 ; Lena6975 ; 54 
 4517 ; 100 милс. Кипр ; 1955 ;  ; Cu-Ni ; VF ; 26 ; chief com ; 100 
 4518 ; 20 центов. Фиджи ; 1969 ;  ; Cu-Ni ; XF ; 7 ; chief com ; 79 
 4519 ; 10 новых пенсов. Джерси ; 1980 ;  ; Cu-Ni ; XF ; 11 ; Dinar02 ; 40 
