 5964 ; Бона иностранная Гана 5 седи ; 1978 ;  ;  ;  ; 21 ; ZIMOGOR ; 67 
 4004 ; 10 евро. Финляндия. Олимпиада. Коробка, сертификат ; 2002 ;  ; Ag ; Proof ; 17 ; sveta6369 ; 1205 
 3905 ; 2-1/2 гульдена. Нидерланды ; 1960 ;  ; Ag ; XF ; 22 ; Мотя ; 410 
 3906 ; 50 эре. Швеция ; 1935 ;  ; Ag ; VF ; 10 ; aple ; 163 
 3907 ; 1 шиллинг. Австрия ; 1926 ;  ; Ag ; XF ; 25 ; Volniy ; 308 
 3908 ; 1/2 франка. Швейцария ; 1946 ;  ; Ag ; XF ; 35 ; жора ; 180 
 3909 ; 50 бани. Румыния ; 1900 ;  ; Ag ; VF ; 45 ; Ronald ; 605 
 3910 ; 10 франков. Франция ; 1965 ;  ; Ag ; XF+ ; 32 ; 1023oxana ; 1108 
 3911 ; 5 франков. Франция ; 1960 ;  ; Ag ; XF+ ; 17 ; aleksss ; 344 
 3912 ; 1 шиллинг. Восточная Африка ; 1924 ;  ; Ag ; VF ; 70 ; constant ; 518 
 3913 ; 1 марка. Финляндия ; 1966 ;  ; Ag ; VF+ ; 13 ; aple ; 93 
 3914 ; 1/4 флорина. Австрия ; 1859 ;  ; Ag ; VF ; 30 ; Папа с рацией ; 335 
 3915 ; 10 сантимов. Бельгия ; 1903 ;  ; Cu-Ni ; VF ; 11 ; visitor ; 71 
 3916 ; 1 динар. Тунис ; 1997 ;  ; Cu-Ni ; XF ; 34 ; ZET ; 59 
 3917 ; 50 центов. Новая Зеландия ; 2006 ;  ; Cu-Ni ; XF ; 9 ; КовалевС ; 53 
 3918 ; 500 вон. Северная Корея ; 2006 ;  ; Cu-Ni ; XF ; 40 ; t_v_v ; 57 
 3919 ; 1 флорин. Новая Зеландия ; 1965 ;  ; Cu-Ni ; VF ; 15 ; alex82g ; 104 
 3920 ; 20 центов. Австралия ; 2005 ;  ; Cu-Ni ; VF+ ; 15 ; Враг ; 41 
 3921 ; 50 центов. Великобритания ; 1973 ;  ; Cu-Ni ; VF+ ; 9 ; sibirian ; 77 
 3922 ; 50 центов. Сингапур ; 1971 ;  ; Cu-Ni ; XF ; 8 ; ag58 ; 34 
 3923 ; 1 крона. Великобритания. Черчилль ; 1965 ;  ; Cu-Ni ; XF ; 7 ; FoxSF ; 95 
 3924 ; 100 франков. Франция ; 1954 ;  ; Cu-Ni ; VF+ ; 25 ; Aurora810 ; 164 
 3925 ; 1 рупия. Индия ; 1981 ;  ; Cu-Ni ; XF ; 3 ; Kamp ; 34 
 3926 ; 10 пенсов. Гибралтар ; 1998 ;  ; Cu-Ni ; VF ; 3 ; Враг ; 41 
 3927 ; 20 толари. Словения ; 2004 ;  ; Cu-Ni ; VF+ ; 3 ; Масясик ; 41 
 3928 ; 250 центов. Суринам ; 1989 ;  ; Cu-Ni ; XF ; 7 ; teso ; 128 
 3929 ; 5 бат. Тайланд ;  ;  ; Cu-Ni ; XF ; 14 ; trial ; 62 
 3930 ; 25 центов. Канада ; 2007 ;  ; Cu-Ni ; XF+ ; 13 ; torbey ; 51 
 3931 ; 10 драхм. Греция ; 1973 ;  ; Cu-Ni ; XF ; 11 ; Emv ; 58 
 3932 ; 10 франков. Франция ; 1947 ;  ; Cu-Ni ; XF ; 11 ; alex82g ; 71 
 3933 ; 50 франков. Руанда ; 2003 ;  ; Cu-Ni ; XF ; 21 ; t_v_v ; 41 
 3934 ; 5 франков. Франция ; 1935 ;  ; Cu-Ni ; VF+ ; 22 ; alex82g ; 77 
 3935 ; 1 крона. Дания ; 1979 ;  ; Cu-Ni ; XF ; 7 ; bek-1 ; 56 
 3936 ; 5 бат. Тайланд ;  ;  ; Cu-Ni ; XF+ ; 17 ; 100924 ; 102 
 3937 ; 50 йен. Япония ;  ;  ; Cu-Ni ; XF ; 19 ; Serenade ; 42 
 3938 ; 50 йен. Япония ;  ;  ; Cu-Ni ; XF ; 27 ; Папа с рацией ; 89 
 3939 ; 5 ранд. ЮАР ; 1998 ;  ; Cu-Ni ; VF+ ; 7 ; t_v_v ; 45 
 3940 ; 50 грошей. Польша ; 1923 ;  ; Cu-Ni ; VF ; 6 ; LAL ; 28 
 3941 ; 2 франка. Бельгия ; 1925 ;  ; Cu-Ni ; VF+ ; 21 ; andy2012 ; 99 
 3942 ; 500 драхм. Греция. Олимпиада ; 2004 ;  ; Cu-Ni ; VF-XF ; 31 ; FoxSF ; 117 
 3943 ; 50 нгве. Замбия ; 1972 ;  ; Cu-Ni ; XF ; 19 ; d-master ; 91 
 3944 ; 10 франков. Бельгия ; 1974 ;  ; Cu-Ni ; XF ; 7 ; chag1985 ; 50 
 3945 ; 50 сен. Малайзия ; 1978 ;  ; Cu-Ni ; XF ; 5 ; AlexSiberian ; 40 
 3946 ; 25 пиастров. Египет ; 1993 ;  ; Cu-Ni ; VF ; 7 ; святослав35 ; 27 
 3947 ; 50 центов. Австралия ; 1982 ;  ; Cu-Ni ; VF ; 11 ; sibirian ; 77 
 3948 ; 100 риалов. Иран ; 1380 ;  ; Cu-Ni ; VF-XF ; 7 ; Monata ; 57 
 3949 ; 5 центов. Канада ; 2005 ;  ; Cu-Ni ; AU ; 5 ; велес ; 50 
 3950 ; 5 пиастров. Иордания ; 2008 ;  ; Cu-Ni ; XF- ; 7 ; chag1985 ; 50 
 3951 ; 25 центов. Багамы ; 1998 ;  ; Cu-Ni ; VF ; 15 ; viv1957 ; 33 
 3952 ; 5 сенти. Тонга ; 1979 ;  ; Cu-Ni ; VF ; 26 ; vb96 ; 149 
 3953 ; 25 центов. Канада ; 2000 ;  ; Cu-Ni ; XF ; 19 ; t_v_v ; 53 
 3954 ; 10 центов. Канада ; 2008 ;  ; Cu-Ni ; AU ; 7 ; chag1985 ; 50 
 3855 ; 2 евро. Италия ; 2006 ;  ; Би/м ; AU ; 20 ; melkore ; 227 
 3856 ; 2 евро. Италиия ; 2011 ;  ; Би/м ; AU ; 24 ; Panther ; 222 
 3857 ; 2 евро. Бельгия ; 2011 ;  ; Би/м ; AU ; 19 ; sever55 ; 250 
 3858 ; 2 евро. Финляндия ; 2012 ;  ; Би/м ; AU ; 23 ; Panther ; 178 
 3859 ; 2 евро. Люксембург ; 2009 ;  ; Би/м ; AU ; 11 ; Panther ; 273 
 3860 ; 2 евро. Сан-Марино ; 2013 ;  ; Би/м ; AU ; 22 ; ag58 ; 204 
 3861 ; 2 евро. Греция ; 2010 ;  ; Би/м ; AU ; 10 ; ag58 ; 229 
 3862 ; 2 евро. Италия ; 2008 ;  ; Би/м ; AU ; 11 ; melkore ; 267 
 3863 ; 2 евро. Франция ; 2011 ;  ; Би/м ; AU ; 7 ; chief28 ; 255 
 3864 ; 2 евро. Люксембург ; 2011 ;  ; Би/м ; AU ; 24 ; watcher77 ; 174 
 3865 ; 2 евро. Австрия ; 2005 ;  ; Би/м ; AU ; 22 ; Лира Н ; 266 
 3866 ; 2 евро. Люксембург ; 2011 ;  ; Би/м ; AU ; 31 ; chief28 ; 255 
 3867 ; 2 евро. Люксембург ; 2007 ;  ; Би/м ; AU ; 19 ; melkore ; 257 
 3868 ; 2 евро. Бельгия ; 2012 ;  ; Би/м ; AU ; 36 ; aziya11 ; 211 
 3869 ; 2 евро. Испания ; 2012 ;  ; Би/м ; AU ; 21 ; sever55 ; 250 
 3870 ; 2 евро. Люксембург ; 2012 ;  ; Би/м ; AU ; 23 ; chief28 ; 251 
 3871 ; 2 евро. Франция ; 2010 ;  ; Би/м ; AU ; 29 ; melkore ; 214 
 3872 ; 2 евро. Словакия ; 2011 ;  ; Би/м ; AU ; 27 ; кс ; 185 
 3873 ; 1 крона. Швеция ; 1947 ;  ; Ag ; VF ; 21 ; CASH ; 91 
 3874 ; 1 флорин. Великобритания. Напайки ; 1855 ;  ; Ag ; F ; 54 ; D-503 ; 1000 
 3875 ; 25 центов. Канада ; 1901 ;  ; Ag ; F ; 21 ; ratiandr ; 175 
 3876 ; 1 песо. Мексика ; 1959 ;  ; Ag ; F-VF ; 24 ; Sterh ; 99 
 3877 ; 5 франков. Швейцария ; 1951 ;  ; Ag ; XF ; 23 ; Мотя ; 828 
 3878 ; 2 кроны. Дания ; 1875 ;  ; Ag ; VF ; 24 ; Ю42 ; 1206 
 3879 ; 5 марок. ФРГ ; 1967D ;  ; Ag ; XF ; 14 ; rem ; 286 
 3880 ; 1/2 кроны. Великобритания ; 1941 ;  ; Ag ; VF+ ; 7 ; Хаа ; 508 
 3881 ; 5 лир. Италия ; 1929 ;  ; Ag ; XF ; 28 ; rem ; 331 
 3882 ; 5 франков. Монако ; 1960 ;  ; Ag ; XF ; 31 ; teso ; 925 
 3883 ; 3 пенса. Великобритания ; 1933 ;  ; Ag ; XF ; 23 ; Elizium ; 100 
 3884 ; 1 гульден. Нидерланды ; 1956 ;  ; Ag ; XF ; 13 ; aleksss ; 150 
 3885 ; 1 пенго. Венгрия ; 1926 ;  ; Ag ; VF ; 22 ; aralsk ; 202 
 3886 ; 10 эре. Швеция ; 1929 ;  ; Ag ; VF- ; 18 ; vihufa ; 79 
 3887 ; 50 эре. Швеция  50 эре. Швеция ; 1948 ;  ; Ag ; VF ; 28 ; FoxSF ; 150 
 3888 ; 10 франков. Люксембург ; 1929 ;  ; Ag ; VF- ; 17 ; Walther ; 520 
 3889 ; 1 песо. Мексика ; 1947 ;  ; Ag ; XF ; 26 ; gdrg2 ; 565 
 3890 ; 1 дайм. США ; 1953 ;  ; Ag ; VF+ ; 34 ; electra ; 101 
 3891 ; 1 дайм. США ; 1905 ;  ; Ag ; F ; 23 ; жора ; 188 
 3892 ; 10 эре. Дания ; 1919 ;  ; Ag ; VF ; 12 ; vesta78 ; 164 
 3893 ; 500 лир. Италия ; 1965 ;  ; Ag ; XF ; 9 ; В1951 ; 399 
 3894 ; 50 сантимов. Франция ; 1895 ;  ; Ag ; VF ; 35 ; vesta78 ; 270 
 3895 ; 1 крона. Швеция ; 1962 ;  ; Ag ; VF ; 15 ; CASH ; 91 
 3896 ; 1/2 доллара. США ; 1945 ;  ; Ag ; VF-XF ; 36 ; LAL ; 696 
 3897 ; 200 лей. Румыния ; 1942 ;  ; Ag ; VF ; 26 ; obr73 ; 193 
 3898 ; 100 франков. Марокко ; 1372 ;  ; Ag ; XF ; 55 ; Папа с рацией ; 403 
 3899 ; 20 сентаво. Колумбия ; 1946 ;  ; Ag ; VF ; 30 ; olancepok ; 473 
 3900 ; 50 куруш. Турция ; 1936 ;  ; Ag ; VF ; 50 ; SKeeper ; 638 
 3901 ; 1 франк Франция ; 1872 ;  ; Ag ; F ; 24 ; FoxSF ; 120 
 3902 ; 25 эре. Швеция ; 1953 ;  ; Ag ; XF ; 20 ; vihufa ; 79 
 3903 ; 25 центов. Нидерланды ; 1849 ;  ; Ag ; F ; 10 ; FoxSF ; 114 
 3904 ; 1 крона. Швеция ; 1898 ;  ; Ag ; VF- ; 18 ; dvlless ; 408 
 3805 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; smel ; 110 
 3806 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; Volniy ; 80 
 3807 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; Volniy ; 89 
 3808 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 8 ; Lena6975 ; 36 
 3809 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 19 ; Volniy ; 123 
 3810 ; 10 бат. Тайланд ;  ;  ; Би/м ; VF-XF ; 15 ; kornum ; 100 
 3811 ; 10 бат. Тайланд ;  ;  ; Би/м ; XF ; 34 ; smel ; 113 
 3812 ; 10 бат. Тайланд ;  ;  ; Би/м ; XF ; 13 ; kornum ; 98 
 3813 ; 10 бат. Тайланд ;  ;  ; Би/м ; VF-XF ; 9 ; kornum ; 94 
 3814 ; 10 бат. Тайланд ;  ;  ; Би/м ; VF-XF ; 7 ; kornum ; 94 
 3815 ; 10 бат. Тайланд ;  ;  ; Би/м ; VF-XF ; 11 ; kornum ; 94 
 3816 ; 10 бат. Тайланд ;  ;  ; Би/м ; VF-XF ; 13 ; Volniy ; 135 
 3817 ; 5 крон. Швеция ; 1984 ;  ; Cu-Ni ; VF-XF ; 12 ; viv1957 ; 31 
 3818 ; 1 крона. Исландия ; 1992 ;  ; Cu-Ni ; XF- ; 8 ; viv1957 ; 27 
 3819 ; 1 лат. Латвия ; 2007 ;  ; Cu-Ni ; XF ; 12 ; Panther ; 146 
 3820 ; 1 лат. Латвия ; 2007 ;  ; Cu-Ni ; XF ; 21 ; loguten ; 188 
 3821 ; 1 лат. Латвия ; 2005 ;  ; Cu-Ni ; XF ; 16 ; bva150979 ; 214 
 3822 ; 1 лат. Латвия ; 2005 ;  ; Cu-Ni ; VF-XF ; 10 ; loguten ; 150 
 3823 ; 1 лат. Латвия ; 2009 ;  ; Cu-Ni ; XF ; 11 ; loguten ; 150 
 3824 ; 1 лат. Латвия ; 2012 ;  ; Cu-Ni ; XF ; 9 ; loguten ; 150 
 3825 ; 1 лат. Латвия ; 2008 ;  ; Cu-Ni ; XF ; 8 ; loguten ; 150 
 3826 ; 1 лат. Латвия ; 2006 ;  ; Cu-Ni ; XF ; 17 ; Panther ; 140 
 3827 ; 1 лат. Латвия ; 2008 ;  ; Cu-Ni ; XF ; 9 ; loguten ; 150 
 3828 ; 2 евро. Испания ; 2011 ;  ; Би/м ; AU ; 32 ; chief28 ; 231 
 3829 ; 2 евро. Франция. Луис Бройль ; 2009 ;  ; Би/м ; AU ; 13 ; sever55 ; 250 
 3830 ; 2 евро. Финляндия. 200 лет Банку Финляндии ; 2011 ;  ; Би/м ; AU ; 26 ; bliznetz ; 236 
 3831 ; 2 евро. Италия ; 2010 ;  ; Би/м ; AU ; 24 ; ag58 ; 199 
 3832 ; 2 евро. Словения ; 2007 ;  ; Би/м ; AU ; 11 ; chief28 ; 267 
 3833 ; 2 евро. Бельгия ; 2006 ;  ; Би/м ; AU ; 21 ; Лира Н ; 616 
 3834 ; 2 евро. Германия ; 2013 ;  ; Би/м ; AU ; 17 ; aziya11 ; 172 
 3835 ; 2 евро. Монако ; 2009 ;  ; Би/м ; AU ; 28 ; ябывдул ; 322 
 3836 ; 2 евро. Финляндия ; 2013 ;  ; Би/м ; AU ; 25 ; sever55 ; 250 
 3837 ; 2 евро. Финляндия ; 2010 ;  ; Би/м ; AU ; 24 ; bliznetz ; 255 
 3838 ; 2 евро. Люксембург ; 2005 ;  ; Би/м ; AU ; 15 ; sever55 ; 250 
 3839 ; 2 евро. Нидерланды ; 2011 ;  ; Би/м ; AU ; 34 ; melkore ; 444 
 3840 ; 2 евро. Франция ; 2014 ;  ; Би/м ; AU ; 23 ; asus ; 200 
 3841 ; 2 евро. Словения ; 2011 ;  ; Би/м ; AU ; 19 ; natalka ; 200 
 3842 ; 2 евро. Люксембург ; 2008 ;  ; Би/м ; AU ; 8 ; Panther ; 257 
 3843 ; 2 евро. Финляндия ; 2005 ;  ; Би/м ; AU ; 10 ; Лира Н ; 255 
 3844 ; 2 евро. Португалия ; 2012 ;  ; Би/м ; AU ; 14 ; Panther ; 287 
 3845 ; 2 евро. Мальта ; 2011 ;  ; Би/м ; AU ; 13 ; chief28 ; 451 
 3846 ; 2 евро. Бельгия ; 2009 ;  ; Би/м ; AU ; 27 ; melkore ; 269 
 3847 ; 2 евро. Финляндия ; 2009 ;  ; Би/м ; AU ; 15 ; Panther ; 252 
 3848 ; 2 евро. Мальта ; 2012 ;  ; Би/м ; AU ; 15 ; chief28 ; 331 
 3849 ; 2 евро. Португалия ; 2011 ;  ; Би/м ; AU ; 10 ; Panther ; 308 
 3850 ; 2 евро. Словения ; 2008 ;  ; Би/м ; AU ; 29 ; Panther ; 234 
 3851 ; 2 евро. Германия. Бремен ; 2010 ;  ; Би/м ; AU ; 11 ; dsp ; 273 
 3852 ; 2 евро. Словакия ; 2009 ;  ; Би/м ; AU ; 27 ; v_bond ; 200 
 3853 ; 2 евро. Греция ; 2011 ;  ; Би/м ; AU ; 19 ; chief28 ; 267 
 3854 ; 2 евро. Бельгия ; 2010 ;  ; Би/м ; AU ; 23 ; chief28 ; 267 
 3755 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 27 ; gdrg2 ; 102 
 3756 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 15 ; kornum ; 143 
 3757 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 5 ; kornum ; 80 
 3758 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 8 ; dic79 ; 42 
 3759 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; gdrg2 ; 64 
 3760 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 14 ; gdrg2 ; 110 
 3761 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 12 ; gdrg2 ; 110 
 3762 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 137 
 3763 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 15 ; gdrg2 ; 99 
 3764 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 15 ; v_bond ; 137 
 3765 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 7 ; v_bond ; 110 
 3766 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 7 ; v_bond ; 110 
 3767 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 5 ; gdrg2 ; 108 
 3768 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 80 
 3769 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 15 ; v_bond ; 110 
 3770 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 110 
 3771 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; kornum ; 98 
 3772 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 23 ; kornum ; 98 
 3773 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 27 ; v_bond ; 100 
 3774 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 15 ; v_bond ; 110 
 3775 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 29 ; v_bond ; 100 
 3776 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 110 
 3777 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 18 ; v_bond ; 98 
 3778 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 22 ; Volniy ; 133 
 3779 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 15 ; Volniy ; 128 
 3780 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 17 ; Volniy ; 128 
 3781 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 9 ; Volniy ; 128 
 3782 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 14 ; v_bond ; 123 
 3783 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 110 
 3784 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 20 ; Volniy ; 128 
 3785 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 20 ; Volniy ; 128 
 3786 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; v_bond ; 113 
 3787 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 14 ; Sterh ; 43 
 3788 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 7 ; v_bond ; 110 
 3789 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 110 
 3790 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; v_bond ; 110 
 3791 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 9 ; kornum ; 57 
 3792 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; v_bond ; 107 
 3793 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 104 
 3794 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; kornum ; 61 
 3795 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; v_bond ; 104 
 3796 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 21 ; v_bond ; 110 
 3797 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; v_bond ; 91 
 3798 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; smel ; 110 
 3799 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 20 ; gusar ; 92 
 3800 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; gdrg2 ; 56 
 3801 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 7 ; kornum ; 104 
 3802 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 11 ; Volniy ; 110 
 3803 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 13 ; kornum ; 57 
 3804 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 9 ; kornum ; 98 
 3705 ; 5 гривен. Украина. Сумская область ; 2014 ;  ; Би/м ; AU ; 2 ; MИГ ; 475 
 3706 ; 5 гривен. Украина. ; 2001 ;  ; Би/м ; AU ; 19 ; Vol4en0k ; 1224 
 3707 ; 200000 карбованцев. Украина. Победа в ВОВ. Ошибка в букве "У" ; 1995 ;  ; Cu-Ni ; Proof ; 4 ; MИГ ; 555 
 3708 ; 200000 карбованцев. Богдан Хмельницкий. Упаковка ; 1995 ;  ; Cu-Ni ; Proof ; 6 ; святослав35 ; 158 
 3709 ; 200000 карбованцев. Севастополь ; 1995 ;  ; Cu-Ni ; Proof ; 18 ; MИГ ; 465 
 3710 ; 5 гривен. Украина. Запорожская область ; 2014 ;  ; Би/м ; AU ; 2 ; MИГ ; 414 
 3711 ; 1 гривна. Украина. Владимир Великий ; 2006 ;  ; Al/Br ; XF ; 8 ; Jauho ; 73 
 3712 ; 5 гривен. Украина.  Последняя песнь кобзяря ; 2011 ;  ; Cu-Ni ; AU ; 3 ; MИГ ; 222 
 3713 ; 5 гривен. Украина. Львов ; 2006 ;  ; Cu-Ni ; AU ; 4 ; MИГ ; 373 
 3714 ; 5 гривен. Украина. 500 лет Казацким поселениям ; 2005 ;  ; Cu-Ni ; AU ; 2 ; MИГ ; 393 
 3715 ; 5 гривен. Украина. 70 лет победы ; 2015 ;  ; Cu-Ni ; AU ; 22 ; CASABLANCA ; 401 
 3716 ; 5 гривен. Украина. Битва под Оршей ; 2014 ;  ; Cu-Ni ; AU ; 17 ; Jauho ; 332 
 3717 ; 5 гривен. Украина. Судинок поэта М.Волошина ; 2013 ;  ; Cu-Ni ; AU ; 14 ; MИГ ; 185 
 3718 ; 5 гривен. Украина. Чернигов ; 2007 ;  ; Cu-Ni ; AU ; 1 ; MИГ ; 333 
 3719 ; 5 гривен. Украина. 110 лет Киевскому фуникулеру ; 2015 ;  ; Cu-Ni ; AU ; 9 ; Mike! ; 287 
 3720 ; 5 гривен. Украина. Андреевская церковь ; 2011 ;  ; Cu-Ni ; AU ; 1 ; MИГ ; 333 
 3721 ; 5 гривен. Украина. Коровоград ; 2004 ;  ; Cu-Ni ; AU ; 11 ; MИГ ; 800 
 3722 ; 5 гривен. Украина. Ровно ; 2008 ;  ; Cu-Ni ; AU ; 3 ; MИГ ; 232 
 3723 ; 2 гривны. Украина. Дмитрий Луценко ; 2006 ;  ; Cu-Ni ; AU ; 1 ; MИГ ; 188 
 3724 ; 2 гривны. Украина. Евгений Березняк ; 2014 ;  ; Cu-Ni ; AU ; 2 ; MИГ ; 222 
 3725 ; 2 гривны. Украина. Василь Липкиевский ; 2014 ;  ; Cu-Ni ; AU ; 6 ; MИГ ; 333 
 3726 ; 2 гривны. Украина. М.Д.Стражеско ; 2006 ;  ; Cu-Ni ; AU ; 5 ; святослав35 ; 159 
 3727 ; 2 гривны. Украина. Джон Джеймс Юз ; 2014 ;  ; Cu-Ni ; AU ; 1 ; MИГ ; 212 
 3728 ; 2 гривны. Украина. Музыкальная академия им Чайковского ; 2013 ;  ; Cu-Ni ; AU ; 1 ; MИГ ; 212 
 3729 ; 2 гривны. Украина. Яков Гнездовский ; 2015 ;  ; Cu-Ni ; AU ; 1 ; MИГ ; 171 
 3730 ; 2 гривны. Украина. Филармония Украины ; 2013 ;  ; Cu-Ni ; AU ; 2 ; MИГ ; 200 
 3731 ; 2 гривны. Украина. Борис Лятошинский ; 2005 ;  ; Cu-Ni ; AU ; 4 ; MИГ ; 575 
 3732 ; 2 гривны. Украина. Наталия Ужвий ; 2008 ;  ; Cu-Ni ; AU ; 5 ; святослав35 ; 159 
 3733 ; 5 гривен. Украина. 50 лет Украины в Юнеско ; 2004 ;  ; Би/м ; AU ; 9 ; макс555 ; 313 
 3734 ; 5 гривен. Украина. Львоская область ; 2014 ;  ; Би/м ; AU ; 1 ; MИГ ; 367 
 3735 ; 5 гривен. Украина. Ровненская область ; 20144 ;  ; Би/м ; AU ; 3 ; MИГ ; 279 
 3736 ; 5 гривен. Украина. Архив Украины ; 2003 ;  ; Би/м ; AU ; 18 ; MИГ ; 858 
 3737 ; 200000 карбованцев. Украина. Чернобыль ; 1996 ;  ; Cu-Ni ; AU ; 14 ; alankar51 ; 179 
 3738 ; 200000 карбованцев. Украина. Олимпиада ; 1996 ;  ; Cu-Ni ; AU ; 21 ; Папа с рацией ; 312 
 3739 ; 1 пенни. Великобритания ; 1965 ;  ; Br ; AU ; 36 ; TaraskaPeter ; 136 
 3740 ; 1 пенни. Великобритания ; 1966 ;  ; Br ; VF+ ; 5 ; viv1957 ; 51 
 3741 ; 2 евро. Бельгия ; 2007 ;  ; Би/м ; VF ; 30 ; ag58 ; 186 
 3742 ; 2 евро. Германия. Бавария ; 2012 ;  ; Би/м ; XF ; 24 ; aziya11 ; 175 
 3743 ; 2 евро. Финляндия ; 2015 ;  ; Би/м ; XF+ ; 45 ; dsp ; 193 
 3744 ; 5 гривен. Украина. Корабль "Слава Екатерине" ; 2013 ;  ; Cu-Ni ; AU ; 17 ; CASABLANCA ; 410 
 3745 ; 50 тенге. Казахстан. Еж ; 2013 ;  ; Cu-Ni ; XF ; 17 ; xxxl ; 152 
 3746 ; 50 тенге. Казахстан. Богомол ; 2012 ;  ; Cu-Ni ; XF ; 13 ; xxxl ; 153 
 3747 ; 2,5 евро. Португалия ; 2009 ;  ; Cu-Ni ; XF+ ; 35 ; Димон777 ; 271 
 3748 ; 2 евро. Германия. Гессен ; 2015G ;  ; Би/м ; AU ; 19 ; Vanka ; 153 
 3749 ; 2 евро. Германия. Гессен ; 2015F ;  ; Би/м ; AU ; 21 ; asus ; 185 
 3750 ; 2 евро. Германия. Гессен ; 2015A ;  ; Би/м ; AU ; 11 ; Vanka ; 153 
 3751 ; 2 евро. Германия. Гессен ; 2015J ;  ; Би/м ; AU ; 11 ; svv ; 179 
 3752 ; 2 евро. Германия. Гессен ; 2015D ;  ; Би/м ; AU ; 14 ; arsenich-s ; 157 
 3753 ; 2 евро. Германия. Гессен ; 2015J ;  ; Би/м ; AU ; 20 ; Carbon ; 161 
 3754 ; 10 бат. Тайланд ;  ;  ; Би/м ; AU ; 7 ; kornum ; 106 
 3655 ; 5 гривен. Украина. Кузнец ; 2011 ;  ; Cu-Ni ; AU ; 1 ; MИГ ; 190 
 3656 ; 5 гривен. Украина. Никитский ботанический сад ; 2012 ;  ; Cu-Ni ; AU ; 2 ; MИГ ; 275 
 3657 ; 5 гривен. Украина. Дендрологический парк ; 2008 ;  ; Cu-Ni ; AU ; 4 ; Папа с рацией ; 255 
