 4847 ; Бона иностранная. 5 шт. Германия ; 1921 ;  ;  ;  ; 18 ; poushkine ; 130 
 3618 ; 5 стотинок. Болгария ; 1913 ;  ; Cu-Ni ; F-VF ; 17 ; евгель ; 97 
 3619 ; 1 экю. Франция ; 1726A ;  ; Ag ; F-VF ; 32 ; nepohozii ; 1717 
 3620 ; 50 лепта. Крит ; 1901 ;  ; Ag ; F-VF ; 19 ; kwacha_dm ; 567 
 3621 ; 5 марок. ФРГ. 100 лет со дня рождения Густава Стресеманна ; 1978D ;  ; Ag ; XF+ ; 11 ; Donald Trump ; 612 
 3622 ; 5 долларов. Маршалловы острова. Мэрилин Монро ; 1995 ;  ; Cu-Ni ; Proof-Like ; 29 ; D.F.C. ; 500 
 3623 ; 10 евро. ФРГ. 300 лет со дня рождения Фридриха II ; 2012A ;  ; Cu-Ni ; AU ; 11 ; arsenich-s ; 610 
 3624 ; 5 динар. Югославия. Шахматная Олимпиада ; 1990 ;  ; Cu-Ni ; Proof ; 41 ; Mike! ; 159 
 3625 ; 10 евро. ФРГ. 100 лет туннелю под Эльбой в Гамбурге ; 2011J ;  ; Cu-Ni ; AU ; 18 ; romario150 ; 615 
 3626 ; 10 евро. ФРГ. Чемпионат мира по футболу среди женщин ; 2011 ;  ; Cu-Ni ; AU ; 8 ; Mike! ; 459 
 3627 ; 10 евро. ФРГ. 125 лет автомобилю ; 2011F ;  ; Cu-Ni ; AU ; 7 ; Mike! ; 459 
 3628 ; 10 марок. ГДР. 25-летие ГДР ; 1974A ;  ; Cu-Ni ; VF+ ; 1 ; Mike! ; 123 
 3629 ; 1 песо. Аргентина ; 2010 ;  ; Би/м ; AU ; 1 ; Mike! ; 88 
 3630 ; 20 марок. ГДР. Эрнст Тельманн ; 1971A ;  ; Cu-Ni ; VF-XF ; 1 ; Mike! ; 150 
 3631 ; 5 долларов (1 унция серебра). Канада. Упаковка ; 1993 ;  ; Ag9999 ; Unc ; 26 ; hugo ; 2607 
 3632 ; 25 крон. Норвегия. 25-летие освобождения от фашизма ; 1970 ;  ; Ag ; AU ; 31 ; Ю42 ; 940 
 3633 ; 25 марок. Финляндия. Зимние Олимпийские игры в Лахти ; 1978 ;  ; Ag ; AU ; 27 ; Алек ; 702 
 3634 ; 2 шиллинга. Австрия. 100 лет со смерти композитора Франца Шуберта ; 1928 ;  ; Ag ; AU ; 26 ; davi ; 705 
 3635 ; 1 гульден. Нидерланды ; 1952 ;  ; Ag ; XF- ; 7 ; Mike! ; 267 
 3636 ; 200 марок. Финляндия ; 1958 ;  ; Ag ; XF+ ; 10 ; melaffon ; 306 
 3637 ; 1 лира. Италия ; 1863 ;  ; Ag ; F ; 19 ; Mike! ; 165 
 3638 ; 10 марок. ФРГ. Артур Шопенгауэр ; 1988D ;  ; Ag ; AU ; 14 ; Donald Trump ; 700 
 3639 ; 10 марок. ФРГ. Объединение Германии ; 1991A ;  ; Ag ; AU ; 29 ; Donald Trump ; 900 
 3640 ; 5 марок. ФРГ. 500-летие со дня смерти Иоганна Гуттенберг ; 1968G ;  ; Ag ; XF+ ; 3 ; kichir ; 352 
 3641 ; 5 марок. ФРГ. Фридрих Райфейсен ; 1968J ;  ; Ag ; XF+ ; 7 ; kichir ; 364 
 3642 ; 5 марок. ФРГ. 125 лет Парламенту Франкфурта ; 1973G ;  ; Ag ; AU ; 11 ; Donald Trump ; 612 
 3543 ; 3 пенса. Великобритания ; 1953 ;  ; Ni-Лат ; AU ; 26 ; D.F.C. ; 184 
 3544 ; 50 новых пенсов. Великобритания ; 1971 ;  ; Cu-Ni ; AU ; 44 ; olga42 ; 126 
 3545 ; 10 новых пенсов. Великобритания ; 1971 ;  ; Cu-Ni ; AU ; 27 ; В1951 ; 82 
 3546 ; 5 новых пенсов. Великобритания ; 1971 ;  ; Cu-Ni ; AU ; 18 ; kosp ; 68 
 3547 ; 2 новых пенса. Великобритания ; 1971 ;  ; Br ; AU ; 28 ; olga42 ; 79 
 3548 ; 1 новая пенни. Великобритания ; 1971 ;  ; Br ; AU ; 34 ; olga42 ; 165 
 3549 ; 1/2 новой пенни. Великобритания ; 1971 ;  ; Br ; AU ; 32 ; olga42 ; 114 
 3550 ; Жетон. Елизавета II. Великобритания ; 1971 ;  ; Br ; AU ; 31 ; D.F.C. ; 91 
 3551 ; Жетон. Елизавета II. Великобритания ; 1970 ;  ; Br ; AU ; 25 ; rik ; 76 
 3552 ; 1/2 кроны. Великобритания ; 1970 ;  ; Cu-Ni ; Proof-like ; 29 ; vladimir-sirke ; 183 
 3553 ; 2 шиллинга. Великобритания ; 1970 ;  ; Cu-Ni ; Proof-like ; 44 ; vladimir-sirke ; 185 
 3554 ; 1 шиллинг. Великобритания (Английский щит) ; 1970 ;  ; Cu-Ni ; Proof-like ; 57 ; vladimir-sirke ; 365 
 3555 ; 1 шиллинг. Великобритания (Шотландский щит) ; 1970 ;  ; Cu-Ni ; Proof-like ; 52 ; krugerrand ; 308 
 3556 ; 6 пенсов. Великобртания ; 1970 ;  ; Cu-Ni ; Proof-like ; 49 ; olga42 ; 142 
 3557 ; 1 пенни. Великобритания ; 1970 ;  ; Br ; Proof-like ; 91 ; ваня03 ; 413 
 3558 ; 1/2 пенни. Великобритания ; 1970 ;  ; Br ; Proof-like ; 69 ; vladimir-sirke ; 305 
 3559 ; 3 пенса. Великобритания ; 1970 ;  ; Ni-лат ; Proof-like ; 79 ; vladimir-sirke ; 306 
 3560 ; 1/2 кроны. Великобритания ; 1923 ;  ; Ag ; F+ ; 30 ; D.F.C. ; 255 
 3561 ; 1/2 кроны. Великобритания ; 1936 ;  ; Ag ; VF-/F-VF ; 23 ; Akrobat ; 340 
 3562 ; 2 шиллинга. Великобритания ; 1945 ;  ; Ag ; AU/XF ; 46 ; Ю42 ; 567 
 3563 ; 6 пенсов. Великобритания ; 1936 ;  ; Ag ; VF ; 28 ; Ю42 ; 161 
 3564 ; 3 пенса. Великобритания ; 1920 ;  ; Ag ; F-VF ; 8 ; D.F.C. ; 67 
 3565 ; 3 пенса. Великобритания ; 1935 ;  ; Ag ; VF- ; 15 ; ferrum ; 116 
 3566 ; 3 пенса. Великобритания ; 1934 ;  ; Ag ; VF ; 12 ; Ю42 ; 101 
 3567 ; 3 пенса. Великобритания ; 1918 ;  ; Ag ; VF- ; 21 ; D.F.C. ; 102 
 3568 ; 1 крона. Великобритания. Коронация. В коробке ; 1953 ;  ; Cu-Ni ; AU ; 50 ; olga42 ; 1019 
 3569 ; 1 крона. Великобритания. Фестиваль. В коробке, с сертификатом ; 1951 ;  ; Cu-Ni ; Proof-like ; 46 ; 1456 ; 999 
 3570 ; 2 динара. Сербия ; 1904 ;  ; Ag ; VF+ ; 25 ; davi ; 543 
 3571 ; 50 эре. Швеция ; 1875 ;  ; Ag ; VF- ; 20 ; zelya ; 279 
 3572 ; 1 франк. Франция ; 1866 ;  ; Ag ; F+ ; 17 ; nepohozii ; 663 
 3573 ; 2 цента. Гаити ; 1894 ;  ; Cu ; F-VF ; 14 ; Mike! ; 510 
 3574 ; 10 рейс. Португальские Азорские острова ; 1865 ;  ; Cu ; F-VF ; 20 ; D.F.C. ; 567 
 3575 ; 5 рейс. Португальские Азорские острова ; 1880 ;  ; Cu ; VF- ; 22 ; mkm1968 ; 453 
 3576 ; 1/12 шиллинга. Джерси ; 1945 ;  ; Br ; XF- ; 38 ; Sky2 ; 223 
 3577 ; 1/12 шиллинга. Джерси ; 1894 ;  ; Cu ; VF ; 23 ; D.F.C. ; 255 
 3578 ; 1/2 пенни. Великобритания ; 1747 ;  ; Cu ; F ; 34 ; Mike! ; 344 
 3579 ; Фартинг. Великобритания ; 1821 ;  ; Cu ; VF- ; 30 ; Pushan ; 680 
 3580 ; Фартинг. Великобритания ; 1826 ;  ; Cu ; VF- ; 28 ; Mike! ; 666 
 3581 ; 10 прута. Израиль ; 1949 ;  ; Br ; VF ; 2 ; Mike! ; 100 
 3582 ; 5 лева. Болгария. 100 лет со дня рождения Владимира Димитрова ; 1982 ;  ; Cu-Ni ; Proof ; 1 ; Mike! ; 150 
 3583 ; 2 лева. Болгария. Первенство по художественной гимнастике ; 1987 ;  ; Cu-Ni ; Proof ; 19 ; D.F.C. ; 212 
 3584 ; 5 лева. Болгария. 200 лет со дня рождения Васила Априлова ; 1989 ;  ; Cu-Ni ; Proof ; 2 ; Mike! ; 150 
 3585 ; 5 лева. Болгария. 200 лет со дня рождения Васила Априлова ; 1989 ;  ; Cu-Ni ; Proof ; 1 ; Mike! ; 150 
 3586 ; 10 стотинок. Болгария ; 1917 ;  ; Zn ; F+ ; 4 ; Mike! ; 114 
 3587 ; 10 пфеннигов. Германия. Нотгельд. Франкфурт на Майне. Отверстие ; 1917 ;  ; Zn ; F-VF ; 7 ; Mike! ; 93 
 3588 ; 3 евро. Словения. Любляна-столица книги ; 2010 ;  ; Би/м ; AU ; 2 ; Mike! ; 200 
 3589 ; 2 песо. Аргентина. Национальный герой ; 2007 ;  ; Cu-Ni ; XF ; 9 ; advokatx ; 128 
 3590 ; 5 песо. Колумбия. Международный конгресс в Боготе ; 1968 ;  ; Cu-Ni ; AU ; 2 ; Mike! ; 155 
 3591 ; 2 стотинки. Болгария ; 1901 ;  ; Cu ; F-VF ; 11 ; MDV ; 199 
 3592 ; 2 лева. Болгария. Добри Чинтулов ; 1972 ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 123 
 3493 ; 2 евро. Словакия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 64 ; Smit ; 113 
 3494 ; 2 евро. Германия. Замок Нойшванштайн ; 2012 ;  ; Би/м ; AU ; 42 ; фёкла ; 133 
 3495 ; 10 евро. ФРГ. Чемпионат по женскому футболу ; 2011 ;  ; Cu/Ni ; AU ; 27 ; Трокар ; 465 
 3496 ; 10 евро. ФРГ. 150 лет открытия вида птицы археоптерикса ; 2011А ;  ; Cu/Ni ; AU ; 91 ; arsenich-s ; 567 
 3497 ; 10 евро. ФРГ. 125 лет автомобилю ; 2011F ;  ; Cu/Ni ; AU ; 54 ; igo ; 511 
 3498 ; 10 евро. ФРГ. 300 лет со дня рождения Фридриха II ; 2012А ;  ; Cu/Ni ; AU ; 84 ; arsenich-s ; 610 
 3499 ; 10 евро. ФРГ. 200 лет сказкам братьев Гримм ; 2012 ;  ; Cu/Ni ; AU ; 69 ; dsp ; 475 
 3500 ; 10 евро. ФРГ. 50 лет Немецкой организации помощи голодающим мира ; 2012G ;  ; Cu/Ni ; AU ; 41 ; brons ; 543 
 3501 ; 2,5 евро. Португалия. 100 лет Военному институту армейских курсантов ; 2011 ;  ; Cu/Ni ; AU ; 36 ; D.F.C. ; 206 
 3502 ; 2,5 евро. Португалия. Эрменеджильду Капеллу и Роберто Ивенс. Единая европейская серия ; 2011 ;  ; Cu/Ni ; AU ; 46 ; D.F.C. ; 164 
 3503 ; 2,5 евро. Португалия. Виноградники о-ва Пик. Всемирное культурное наследие ; 2011 ;  ; Cu/Ni ; AU ; 31 ; D.F.C. ; 157 
 3504 ; 5 евро. Нидерланды. 400 лет дипломатических отношений между Нидерландами и Турцией ; 2012 ;  ; Cu/Ag ; AU ; 44 ; D.F.C. ; 327 
 3505 ; 20 злотых. Польша. XXII Олимпиада ; 1980 ;  ; Cu-Ni ; AU ; 14 ; cvetlana1 ; 59 
 3506 ; 20 злотых. Польша. XXII Олимпиада ; 1980 ;  ; Cu-Ni ; AU ; 14 ; D.F.C. ; 61 
 3507 ; 20 злотых. Польша. 25 лет СЭВ ; 1974 ;  ; Cu-Ni ; AU ; 11 ; D.F.C. ; 46 
 3508 ; 100 злотых. Польша. 70 лет Великопольского восстания ; 1988 ;  ; Cu-Ni ; AU ; 21 ; dsp ; 57 
 3509 ; 50 злотых. Польша. Владислав Сикорский ; 1981 ;  ; Cu-Ni ; AU ; 29 ; ferrum ; 57 
 3510 ; 50 злотых. Польша. Владислав Сикорский ; 1981 ;  ; Cu-Ni ; AU ; 24 ; i.box ; 40 
 3511 ; 50 злотых. Польша. Всемирный день еды ; 1981 ;  ; Cu-Ni ; AU ; 9 ; rik ; 68 
 3512 ; 20 злотых. Польша. Интеркосмос ; 1978 ;  ; Cu-Ni ; AU ; 16 ; D.F.C. ; 54 
 3513 ; 100 злотых. Польша. 40 лет ПНР ; 1984 ;  ; Cu-Ni ; AU ; 9 ; i.box ; 45 
 3514 ; 100 злотых. Польша. 40 лет ПНР ; 1984 ;  ; Cu-Ni ; AU ; 13 ; cvetlana1 ; 38 
 3515 ; 100 злотых. Польша. Центральный госпиталь ; 1985 ;  ; Cu-Ni ; XF ; 7 ; D.F.C. ; 53 
 3516 ; 500 злотых. Польша. 50 лет начала 2 МВ ; 1989 ;  ; Cu-Ni ; XF+ ; 7 ; D.F.C. ; 63 
 3517 ; 100 злотых. Польша. Винсент Виттос ; 1984 ;  ; Cu-Ni ; AU ; 15 ; dsp ; 36 
 3518 ; 100 злотых. Польша. Винсент Виттос ; 1984 ;  ; Cu-Ni ; AU ; 14 ; dsp ; 38 
 3519 ; 200 марок. Веймар ; 1923A ;  ; Al ; XF- ; 14 ; cvetlana1 ; 32 
 3520 ; 200 марок. Веймар ; 1923A ;  ; Al ; XF- ; 15 ; cvetlana1 ; 32 
 3521 ; 200 марок. Веймар ; 1923A ;  ; Al ; XF- ; 17 ; Sterh ; 32 
 3522 ; 200 марок. Веймар ; 1923A ;  ; Al ; XF- ; 10 ; zelya ; 31 
 3523 ; 50 тенге. Казахстан. Станция "Мир" ; 2012 ;  ; Cu-Ni ; AU ; 22 ; dsp ; 102 
 3524 ; 50 тенге. Казахстан. 20 лет неависимости ; 2011 ;  ; Cu-Ni ; AU ; 10 ; D.F.C. ; 62 
 3525 ; 50 тенге. Казахстан. Айтыс ; 2011 ;  ; Cu-Ni ; AU ; 7 ; D.F.C. ; 62 
 3526 ; 50 тенге. Казахстан. День весеннего равноденствия ; 2012 ;  ; Cu-Ni ; AU ; 13 ; D.F.C. ; 82 
 3527 ; 50 тенге. Казахстан. Д.А.Конаев ; 2012 ;  ; Cu-Ni ; AU ; 5 ; bdd48 ; 62 
 3528 ; 1 гривна. Украина. УЕФА ; 2012 ;  ; Латунь ; AU ; 10 ; cvetlana1 ; 31 
 3529 ; 50 тенге. Казахстан. Станция "Мир" ; 2012 ;  ; Cu-Ni ; AU ; 17 ; asparagus ; 84 
 3530 ; 50 тенге. Казахстан. 20 лет неависимости ; 2011 ;  ; Cu-Ni ; AU ; 8 ; brat52 ; 62 
 3531 ; 50 тенге. Казахстан. Айтыс ; 2011 ;  ; Cu-Ni ; AU ; 7 ; D.F.C. ; 62 
 3532 ; 50 тенге. Казахстан. День весеннего равноденствия ; 2012 ;  ; Cu-Ni ; AU ; 11 ; D.F.C. ; 70 
 3533 ; 50 тенге. Казахстан. Д.А.Конаев ; 2012 ;  ; Cu-Ni ; AU ; 7 ; brat52 ; 62 
 3534 ; 1 гривна. Украина. УЕФА ; 2012 ;  ; Латунь ; AU ; 5 ; artur2000 ; 41 
 3535 ; 1/2 кроны. Великобритания ; 1953 ;  ; Cu-Ni ; AU ; 35 ; 1456 ; 255 
 3536 ; 2 шиллинга. Великобритания ; 1953 ;  ; Cu-Ni ; AU ; 18 ; dsidorov ; 150 
 3537 ; 1 шиллинг. Великобритания (Английский щит) ; 1953 ;  ; Cu-Ni ; AU ; 33 ; D.F.C. ; 301 
 3538 ; 1 шиллинг. Великобритания (Шотландский щит) ; 1953 ;  ; Cu-Ni ; AU ; 29 ; b197312 ; 308 
 3539 ; 6 пенсов. Великобртания ; 1953 ;  ; Cu-Ni ; AU ; 27 ; dsidorov ; 153 
 3540 ; 1 пенни. Великобритания ; 1953 ;  ; Br ; AU ; 31 ; ваня03 ; 309 
 3541 ; 1/2 пенни. Великобритания ; 1953 ;  ; Br ; AU ; 33 ; b197312 ; 184 
 3542 ; Фартинг. Великобритания ; 1953 ;  ; Br ; AU ; 37 ; b197312 ; 373 
 3443 ; 2 фунта. Великобритания ; 1986 ;  ; Латунь ; XF ; 13 ; D.F.C. ; 225 
 3444 ; 10 пфеннигов. Веймар ; 1929A ;  ; Al/Br ; VF-XF ; 13 ; ferrum ; 47 
 3445 ; 50 пиастров. Египет ; 2007 ;  ; Латунь ; AU ; 28 ; cvetlana1 ; 43 
 3446 ; 1 фунт. Египет ; 2008 ;  ; Би/м ; XF ; 15 ; westing ; 34 
 3447 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF ; 25 ; Smit ; 115 
 3448 ; 2 евро. Финляндия. 200 лет Банку Финляндии ; 2011 ;  ; Би/м ; XF ; 27 ; zЮрий ; 138 
 3449 ; 5 евро. Финляндия. Лапландия ; 2011 ;  ; Би/м ; AU ; 20 ; D.F.C. ; 349 
 3450 ; 5 евро. Финляндия. Аландские острова ; 2011 ;  ; Би/м ; AU ; 20 ; D.F.C. ; 355 
 3451 ; 1 лира. Турция ; 2010 ;  ; Би/м ; XF ; 3 ; brat52 ; 24 
 3452 ; 1 бирр. Эфиопия ;  ;  ; Би/м ; XF ; 7 ; ВАР1959 ; 96 
 3453 ; 2-1/2 цента. Нидерландская Индия ; 1858 ;  ; Cu ; F+ ; 9 ; Galler ; 69 
 3454 ; 2 эре. Дания ; 1929 ;  ; Br ; VF- ; 11 ; melaffon ; 31 
 3455 ; 1 эре. Дания ; 1930 ;  ; Br ; VF+ ; 3 ; melaffon ; 24 
 3456 ; 5 пенни. Финляндия ; 1941 ;  ; Br ; AU ; 40 ; v_bond ; 43 
 3457 ; 10 пенни. Финляндия ; 1941 ;  ; Br ; AU ; 36 ; voldemar56 ; 117 
 3458 ; 10 чентезимо. Италия ; 1920 ;  ; Br ; F-VF ; 5 ; Galler ; 26 
 3459 ; 2 гроша. Польша ; 1934 ;  ; Br ; VF- ; 23 ; av ; 210 
 3460 ; 1 цент. Нидерланды ; 1928 ;  ; Br ; VF- ; 13 ; asparagus ; 26 
 3461 ; 1 пфенниг. Германия ; 1911A ;  ; Br ; VF-XF ; 19 ; ppi ; 46 
 3462 ; 1 цент. США. Индеец ; 1893 ;  ; Cu ; VF- ; 8 ; Aleks72 ; 160 
 3463 ; 1 цент. США. Индеец ; 1899 ;  ; Cu ; VF-/F-VF ; 17 ; евгель ; 155 
 3464 ; 5 милс. Кипр ; 1974 ;  ; Br ; VF ; 17 ; matehev ; 34 
 3465 ; 1 пфенниг. Веймар ; 1936A ;  ; Br ; VF-XF ; 17 ; cvetlana1 ; 27 
 3466 ; 2 пфеннига. Веймар ; 1924J ;  ; Br ; XF- ; 14 ; евгель ; 45 
 3467 ; 1 пфенниг. Германия ; 1938F ;  ; Br ; XF ; 32 ; uharius ; 174 
 3468 ; 1 цент. США ; 1946 ;  ; Br ; VF- ; 7 ; Galler ; 24 
 3469 ; 1 цент. США. Индеец ; 1907 ;  ; Br ; VF ; 17 ; Трокар ; 234 
 3470 ; 1 пенни. Финляндия ; 1919 ;  ; Cu ; AU ; 32 ; off ; 101 
 3471 ; 5 евро. Финляндия. 90 лет независимости Финляндии ; 2007 ;  ; Би/м ; AU ; 72 ; potapov0 ; 567 
 3472 ; 5 евро. Финляндия. Сатакунта ; 2010 ;  ; Би/м ; AU ; 53 ; igo ; 306 
 3473 ; 5 евро. Финляндия. Исконная Финляндия ; 2010 ;  ; Би/м ; AU ; 76 ; grond ; 300 
 3474 ; 5 евро. Финляндия. Карелия ; 2011 ;  ; Би/м ; AU ; 57 ; RuByLa ; 272 
 3475 ; 5 евро. Финляндия. Остроботния ; 2011 ;  ; Би/м ; AU ; 61 ; grond ; 300 
 3476 ; 5 евро. Финляндия. Уусимаа ; 2011 ;  ; Би/м ; AU ; 52 ; grond ; 300 
 3477 ; 5 евро. Финляндия. Саво ; 2011 ;  ; Би/м ; AU ; 60 ; grond ; 300 
 3478 ; 5 евро. Финляндия. Хяме ; 2011 ;  ; Би/м ; AU ; 57 ; grond ; 300 
 3479 ; 5 евро. Финляндия. Лапландия ; 2011 ;  ; Би/м ; AU ; 53 ; RuByLa ; 306 
 3480 ; 5 евро. Финляндия. Аландские острова ; 2011 ;  ; Би/м ; AU ; 36 ; D.F.C. ; 306 
 3481 ; 5 евро. Финляндия. Чемпионат мира по хоккею на льду 2012 в Стокгольме ; 2012 ;  ; Би/м ; AU ; 60 ; Трокар ; 369 
 3482 ; 3 евро. Словения. Любляна-столица книги ; 2010 ;  ; Би/м ; AU ; 31 ; brons ; 204 
 3483 ; 3 евро. Словения. Независимость Словении ; 2011 ;  ; Би/м ; AU ; 45 ; brons ; 181 
 3484 ; 3 евро. Словения. Первая Олимпийская медаль ; 2012 ;  ; Би/м ; AU ; 34 ; ваня03 ; 250 
 3485 ; 2 евро. Словения. 100 лет со дня рождения Франца Розмана ; 2011 ;  ; Би/м ; AU ; 38 ; rufus ; 180 
 3486 ; 2 евро. Словакия. 20 лет формирования Вишеградской группы ; 2011 ;  ; Би/м ; AU ; 42 ; ppi ; 142 
 3487 ; 2 евро. Бельгия. 100 лет Международному женскому дню ; 2011 ;  ; Би/м ; AU ; 39 ; ppi ; 172 
 3488 ; 2 евро. Люксембург. 100 лет со дня смерти Великого герцога Люксембургского ; 2012 ;  ; Би/м ; AU ; 33 ; ppi ; 168 
 3489 ; 2 евро. Словения "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 45 ; Smit ; 122 
 3490 ; 2 евро. Финляндия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 37 ; Smit ; 122 
 3491 ; 2 евро. Германия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 40 ; Smit ; 113 
 3492 ; 2 евро. Австрия "10 лет наличному обращению евро" ; 2012 ;  ; Би/м ; AU ; 48 ; Smit ; 132 
 3393 ; 1 доллар. США ; 1980 ;  ; Cu-Ni ; XF ; 9 ; D.F.C. ; 117 
 3394 ; 100 песет. Испания ; 1966 ;  ; Ag ; XF- ; 24 ; kosp ; 564 
 3395 ; 1 шиллинг. Кения ; 1971 ;  ; Cu-Ni ; XF ; 11 ; Ivanss ; 81 
 3396 ; 50 сен. Бруней ; 1967 ;  ; Cu-Ni ; AU ; 17 ; kwacha_dm ; 301 
 3397 ; 2 доллара. Гон-Конг ; 1993 ;  ; Cu-Ni ; VF+ ; 11 ; cvetlana1 ; 27 
 3398 ; 1000 рупий. Индонезия ; 2010 ;  ; Cu-Ni ; AU ; 14 ; ferrum ; 51 
 3399 ; 1 франк. Люксембург ; 1953 ;  ; Cu-Ni ; VF+ ; 6 ; asparagus ; 23 
 3400 ; 25 сантимов. Бельгия ; 1922 ;  ; Cu-Ni ; VF ; 7 ; jashka39 ; 31 
 3401 ; 10 сантимов. Бельгия ; 1925 ;  ; Cu-Ni ; VF- ; 7 ; av ; 41 
 3402 ; 5 сантимов. Бельгия ; 1923 ;  ; Cu-Ni ; VF ; 5 ; jashka39 ; 30 
 3403 ; 50 сантимов. Бельгия ; 1923 ;  ; Cu-Ni ; VF-XF ; 9 ; ferrum ; 41 
 3404 ; 1 крона. Исландия ; 1981 ;  ; Cu-Ni ; XF ; 8 ; alex995 ; 24 
 3405 ; 5 центов. США ; 2004D ;  ; Cu-Ni ; XF- ; 7 ; D.F.C. ; 31 
 3406 ; 20 чентезимо. Италия ; 1911R ;  ; Cu-Ni ; F-VF ; 8 ; av ; 41 
 3407 ; 10 пфеннигов. Германия ; 1913J ;  ; Cu-Ni ; VF ; 13 ; ASlab ; 32 
 3408 ; 10 пфеннигов. Германия ; 1889G ;  ; Cu-Ni ; F-VF ; 13 ; solder13 ; 30 
 3409 ; 5 пфеннигов. Германия ; 1896A ;  ; Cu-Ni ; VF ; 17 ; solder13 ; 30 
 3410 ; 50 пенсов. Великобритания ; 1994 ;  ; Cu-Ni ; AU ; 39 ; off ; 159 
 3411 ; 10 сен. Бруней ; 1977 ;  ; Cu-Ni ; XF+ ; 19 ; vc57 ; 140 
 3412 ; 20 марок. Финляндия ; 1939 ;  ; Al/Br ; VF+ ; 20 ; smel ; 188 
 3413 ; 5 крон. Эстония ; 1993 ;  ; Латунь ; VF-XF ; 13 ; zЮрий ; 46 
 3414 ; 100 песет. Испания ; 1997 ;  ; Латунь ; XF ; 12 ; ИЮМов1 ; 113 
 3415 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; VF-XF ; 17 ; себер ; 172 
 3416 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; VF ; 23 ; Sterh ; 167 
 3417 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; XF- ; 27 ; pref ; 148 
 3418 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; XF ; 31 ; Sterh ; 157 
 3419 ; 100 марок. Финляндия ; 1958 ;  ; Ag ; AU ; 35 ; bob310767 ; 185 
 3420 ; 2 франка. Швейцария ; 1945 ;  ; Ag ; VF+ ; 50 ; ppi ; 498 
 3421 ; 1/2 франка. Швейцария ; 1960 ;  ; Ag ; XF ; 17 ; Galler ; 127 
 3422 ; 5 франков. Франция ; 1960 ;  ; Ag ; VF+ ; 13 ; фрегат ; 364 
 3423 ; 1 гульден. Нидерланды ; 1956 ;  ; Ag ; VF- ; 13 ; фрегат ; 153 
 3424 ; 20 франков. Бельгия ; 1935 ;  ; Ag ; VF- ; 15 ; фрегат ; 257 
 3425 ; 6 пенсов. Великобритания ; 1930 ;  ; Ag ; VF+ ; 29 ; барсик ; 99 
 3426 ; 6 пенсов. Великобритания ; 1946 ;  ; Ag ; VF ; 5 ; толстяк ; 101 
 3427 ; 5 центов. Ньюфаундленд ; 1929 ;  ; Ag ; VF-XF ; 23 ; alexnn ; 273 
 3428 ; 5 марок. ФРГ ; 1951D ;  ; Ag ; VF-XF ; 7 ; Алек ; 265 
 3429 ; 1/4 доллара. США. Вашингтон ; 1941 ;  ; Ag ; F-VF ; 13 ; rufus ; 345 
 3430 ; 1/4 доллара. США. Вашингтон ; 1956 ;  ; Ag ; VF- ; 9 ; rufus ; 345 
 3431 ; 1 дайм. США. Рузвельт ; 1946 ;  ; Ag ; VF+ ; 35 ; slayersp1 ; 157 
 3432 ; 1 дайм. США. Меркури ; 1942D ;  ; Ag ; VF-XF ; 9 ; толстяк ; 255 
 3433 ; 1 дайм. США. Меркури ; 1942D ;  ; Ag ; XF ; 8 ; slayersp1 ; 255 
 3434 ; 1/10 гульдена. Нидерландская Индия ; 1945S ;  ; Ag ; XF/VF- ; 17 ; Серж PirGS ; 125 
 3435 ; 1 крона. Швеция ; 1942 ;  ; Ag ; VF- ; 15 ; DVZ ; 111 
 3436 ; 1 крона. Швеция ; 1945 ;  ; Ag ; XF ; 31 ; ppi ; 182 
 3437 ; 1 крона. Швеция ; 1967 ;  ; Ag ; VF+ ; 13 ; rik ; 107 
 3438 ; 1 крона. Швеция ; 1952 ;  ; Ag ; VF+ ; 7 ; melaffon ; 104 
 3439 ; 50 эре. Швеция ; 1936 ;  ; Ag ; VF- ; 14 ; фрегат ; 94 
 3440 ; 50 эре. Швеция ; 1949 ;  ; Ag ; VF- ; 8 ; rik ; 80 
 3441 ; 25 эре. Швеция ; 1939 ;  ; Ag ; VF+ ; 7 ; DVZ ; 71 
 3442 ; 25 эре. Швеция ; 1883 ;  ; Ag ; VF- ; 15 ; zelya ; 78 
 3343 ; 1 гривна. Украина. Чемпионат Европы по футболу ; 2012 ;  ; Латунь ; AU ; 5 ; cvetlana1 ; 32 
 3344 ; 2 злотых. Польша. Чемпионат Европы по футболу ; 2012 ;  ; Латунь ; AU ; 16 ; falcom.v ; 161 
 3345 ; 1 гривна. Украина. 65 лет победы ; 2010 ;  ; Латунь ; AU ; 38 ; Трокар ; 149 
 3346 ; 1 гривна. Украина. 60 лет освобождения ; 2004 ;  ; Латунь ; AU ; 50 ; terner230 ; 153 
