 5653 ; Открытка Рождественская ; 1900 ;  ;  ;  ; 63 ; йцукен ; 461 
 3866 ; 10 сантимов. Люксембург ; 1860 ;  ; Cu ; VF- ; 23 ; Markgraf ; 153 
 3867 ; 1 пенни. Новая Зеландия ; 1959 ;  ; Cu ; VF-XF ; 42 ; птичка16 ; 110 
 3868 ; 1 дайм. США ; 1941 ;  ; Ag ; VF ; 37 ; irino4ka ; 133 
 3869 ; 10 эре. Швеция ; 1902 ;  ; Cu-Ni ; F ; 36 ; Markgraf ; 85 
 3870 ; 1 лит. Литва ; 2002 ;  ; Cu-Ni ; VF+ ; 20 ; zodiak ; 47 
 3871 ; 2 евро. Финляндия. Сибелиус ; 2015 ;  ; Би/м ; XF ; 27 ; u10257 ; 206 
 3872 ; 2 евро. Германия. Гессен ; 2015 ;  ; Би/м ; XF ; 24 ; кузяка ; 199 
 3873 ; 50 центов. Восточная Африка. В капсуле ICG. EF40 ; 1922 ;  ; Br ;  ; 27 ; vonrussel ; 400 
 3874 ; 1 чентизими. Италия. В капсуле ICG. AU53 ; 1867 ;  ; Br ;  ; 15 ; vonrussel ; 309 
 3875 ; 2 доллара. Ниуэ. Серия "Православные святыни". Екатерина Александрийская. Коробка, сертификат ; 2012 ;  ; Ag ; Proof ; 42 ; Хаа ; 3865 
 3876 ; 2 доллара. Ниуэ. Серия "Православные святыни". Вера, Надежда, Любовь и мать их София. Коробка, сертификат ; 2012 ;  ; Ag ; Proof ; 64 ; Ostriy ; 4408 
 3877 ; 2 доллара. Ниуэ. Серия "Православные святыни". Икона Божьей Матери "Невеста Неневестная". Коробка, сертификат ; 2012 ;  ; Ag ; Proof ; 42 ; LEXAI ; 3456 
 3878 ; 2 доллара. Ниуэ. Серия "Православные святыни". Икона Божьей Матери "Семистрельная". Коробка, сертификат ; 2013 ;  ; Ag ; Proof ; 48 ; Хаа ; 4659 
 3879 ; 2 доллар. Ниуэ. Икона "Распятие Христа". Коробка, сертификат ; 2014 ;  ; Ag ; Unc ; 66 ; LEXAI ; 4567 
 3880 ; 2 доллара. Ниуэ. Серия "Православные святыни". Неупиваемая чаша. Коробка, сертификат ; 2012 ;  ; Ag ; Proof ; 56 ; Хаа ; 4069 
 3881 ; 20 квача. Малави. Серия "Дворцы Санкт-Петербурга". Петергоф. Коробка, сертификат ; 2010 ;  ; Ag ; Proof ; 41 ; caracupa ; 2610 
 3882 ; 20 квача. Малави. Серия "Дворцы Санкт-Петербурга". Константиновский дворец. Коробка, сертификат ; 2010 ;  ; Ag ; Proof ; 42 ; caracupa ; 2448 
 3883 ; 20 долларов. Острова Кука. Серия "Произведения искусства". П.О.Ренуар "Спящая купальщица". Коробка, сертификат ; 2012 ;  ; Ag ; Proof-Like ; 69 ; gama ; 13001 
 3884 ; 10 долларов. Фиджи. Святитель Алексей. В коробке, с сертификатом ; 2012 ;  ; Ag ; Proof ; 67 ; caracupa ; 2660 
 3885 ; Набор монет Фиджи  "Православные святыни. Моисей" (2шт): 2 доллара. Коробка, сертификат ; 2012 ;  ; Ag ; Proof ; 46 ; LEXAI ; 5566 
 3886 ; Набор монет Ниуэ "Иконы. Триптих" (3шт): 1 доллар. Иисус Христос, Дева Мария, Святой Николай. Коробка, сертификат ; 2012 ;  ; Ag ; Proof ; 70 ; LEXAI ; 10101 
 3887 ; 2 доллара. Ниуэ. Серия "Строим будущее". Памятник "Царь-плотник". Коробка, сертификат ; 2013 ;  ; Ag ; Proof ; 33 ; caracupa ; 2714 
 3888 ; 1 доллар. США. Марк Твен. Коробка, сертификат ; 2016 ;  ; Ag ; Proof ; 53 ; Fliege1 ; 3201 
 3889 ; 1 доллар. США. 100 лет Национальному парку. Коробка, сертификат ; 2016 ;  ; Ag ; Proof ; 61 ; heops ; 3160 
 3890 ; Набор монет Швейцарии: 9шт. Коробка ; 1920-1968 ;  ; Cu-Ni,Br,Ag ; VF/XF ; 42 ; andrej.fedorov.1971 ; 1134 
 3891 ; Лот монет Барбадоса: 5шт. В коробке на 8 монет ; 1974 ;  ; Cu-Ni,Br,лат ; Proof ; 14 ; banks ; 364 
 3892 ; 1 динар. Марокко. Конверт, марка ; 1974 ;  ; cu-Ni ; AU ; 60 ; karal ; 239 
 3893 ; 10 центов. Мальта. Конверт, марка ; 1972 ;  ; cu-Ni ; AU ; 33 ; ship-nik ; 134 
 3894 ; 5 центов. Нидерландские Антиллы. Конверт, марка ; 1985 ;  ; cu-Ni ; AU ; 23 ; ship-nik ; 124 
 3895 ; 1 сукре. Эквадор. Конверт, марка ; 1985 ;  ; cu-Ni ; AU ; 35 ; ship-nik ; 136 
 3896 ; 50 дирхам. Ливия Конверт, марка ; 1979 ;  ; cu-Ni ; AU ; 37 ; karal ; 288 
 3897 ; 1 рупия Маврикий Конверт, марка ; 1978 ;  ; cu-Ni ; AU ; 67 ; ship-nik ; 185 
 3898 ; 20 песо. Мексика. Конверт, марка ; 1981 ;  ; cu-Ni ; AU ; 36 ; ship-nik ; 148 
 3899 ; 20 центов Гаити. Конверт, марка ; 1986 ;  ; cu-Ni ; AU ; 18 ; ship-nik ; 134 
 3900 ; 10 сентаво. Гондурас. Конверт, марка ; 1980 ;  ; cu-Ni ; AU ; 32 ; karal ; 217 
 3901 ; 10 злотых. Польша Конверт, марка ; 1986 ;  ; cu-Ni ; AU ; 24 ; ship-nik ; 150 
 3902 ; 5 лек. Албания Конверт, марка ; 1987 ;  ; cu-Ni ; AU ; 83 ; karal ; 621 
 3903 ; 5 филс. ОАЭ. Конверт, марка ; 1973 ;  ; cu-Ni ; XF ; 19 ; karal ; 153 
 3904 ; 2 пенса. Ирландия. Конверт, марка ; 1982 ;  ; Br ; AU ; 32 ; ship-nik ; 173 
 3905 ; 10 сенти. Сомали Конверт, марка ; 1976 ;  ; Al ; AU ; 19 ; karal ; 153 
 3806 ; 2 евро. Люксембург ; 2007 ;  ; Би/м ; AU ; 25 ; ag58 ; 277 
 3807 ; 2 евро. Италия. Луи де Бройль ; 2009 ;  ; Би/м ; AU ; 36 ; seva777 ; 254 
 3808 ; 2 евро. Словения ; 2014 ;  ; Би/м ; AU ; 21 ; aziya11 ; 201 
 3809 ; 2 евро. Мальта ; 2011 ;  ; Би/м ; AU ; 22 ; кс ; 305 
 3810 ; 2 евро. Греция ; 2014 ;  ; Би/м ; AU ; 33 ; кузяка ; 244 
 3811 ; 2 евро. Финляндия. Силланпаа ; 2013 ;  ; Би/м ; XF+ ; 26 ; WhiteMouse ; 211 
 3812 ; 2 евро. Испания ; 2014 ;  ; Би/м ; AU ; 26 ; Hotey ; 240 
 3813 ; 2 евро. Бельгия ; 2005 ;  ; Би/м ; AU ; 21 ; fuzzyfly ; 504 
 3814 ; 50 пфенниг. Веймар ; 1928A ;  ; Ni ; VF+ ; 40 ; buben ; 151 
 3815 ; 50 пфенниг. Веймар ; 1929A ;  ; Ni ; VF+ ; 16 ; buben ; 151 
 3816 ; 1/4 анны. Британская Индия ; 1939 ;  ; Br ; VF+ ; 20 ; a_kay ; 47 
 3817 ; 1/4 анны. Британская Индия ; 1936 ;  ; Br ; XF- ; 18 ; semennurspb ; 99 
 3818 ; 1/4 анны. Британская Индия ; 1940 ;  ; Br ; VF ; 32 ; a_kay ; 113 
 3819 ; 1/4 анны. Британская Индия ; 1887 ;  ; Br ; F-VF ; 59 ; a_kay ; 137 
 3820 ; 1 анна. Британская Индия ; 1939 ;  ; Cu-Ni ; VF ; 19 ; a_kay ; 90 
 3821 ; 3 пенса. Великобритания ; 1937 ;  ; Al/Br ; VF ; 19 ; жора ; 114 
 3822 ; 1 шиллинг. Великобритания ; 1948 ;  ; Cu-Ni ; XF ; 48 ; vonrussel ; 125 
 3823 ; 5 чентезимо. Италия ; 1931 ;  ; Br ; VF+ ; 27 ; uharius ; 69 
 3824 ; 1 сентимес. Бельгия ; 1912 ;  ; Br ; VF ; 19 ; Dub-Dubom ; 51 
 3825 ; Монетовидный жетон 1 пенни ;  ;  ; Br ; VF ; 11 ; banks ; 80 
 3826 ; 6 пенсов. Великобритания ; 1948 ;  ; Cu-Ni ; VF+ ; 62 ; 7854 ; 104 
 3827 ; 2 евро. Греция ; 2014 ;  ; Би/м ; AU ; 23 ; a_kay ; 204 
 3828 ; 2 евро. Бельгия ; 2005 ;  ; Би/м ; AU ; 31 ; альтаир ; 512 
 3829 ; 2 евро. Финляндия. Хелен Шерфбек ; 2012 ;  ; Би/м ; XF ; 26 ; u10257 ; 206 
 3830 ; 1 лира. Турция ; 2010 ;  ; Би/м ; AU ; 48 ; Beatt ; 1300 
 3831 ; 1 лира. Турция ; 2010 ;  ; Би/м ; AU ; 54 ; Sky2 ; 561 
 3832 ; 25 сентимес. Испания ; 1938 ;  ; Br ; AU ; 34 ; uharius ; 541 
 3833 ; 5 сентимес. Испания ; 1937 ;  ; St ; XF+ ; 38 ; сама71 ; 462 
 3834 ; 3 пфенниг. Пруссия ; 1867 ;  ; Br ; XF ; 44 ; 1879 ; 387 
 3835 ; 5 шиллингов. Великобритания. Коронация Елизаветы Второй ; 1953 ;  ; Cu-Ni ; XF+ ; 32 ; Sky2 ; 259 
 3836 ; 50 пенсов. Великобритания. Олимпиада в Рио ; 2016 ;  ; Cu-Ni ; XF+ ; 21 ; didisister ; 201 
 3837 ; 50 пенсов. Великобритания. Битва при Гастингсе ; 2016 ;  ; Cu-Ni ; AU ; 23 ; ml10 ; 323 
 3838 ; 50 пенсов. Великобритания. 75 лет Битве за Британию ; 2015 ;  ; Cu-Ni ; XF+ ; 20 ; aralsk ; 258 
 3839 ; 50 пенсов. Великобритания. Кролик Питер ; 2016 ;  ; Cu-Ni ; XF+ ; 51 ; lestes ; 284 
 3840 ; 50 пенсов. Великобритания. Ежиха Тигги Винкл ; 2016 ;  ; Cu-Ni ; XF ; 48 ; CASABLANCA ; 315 
 3841 ; 2 фунта. Великобритания. История Королевского флота - ПМВ ; 2015 ;  ; би/м ; XF ; 21 ; didisister ; 501 
 3842 ; 1 доллар. США. Ф.Пирс ; 2010 ;  ; ж/м ; XF+ ; 21 ; moneta1924 ; 114 
 3843 ; 1 доллар. США. Дж.К.Адамс ; 2008 ;  ; ж/м ; XF ; 17 ; uharius ; 117 
 3844 ; 1 доллар. США. Дж.Гарфилд ; 2011 ;  ; ж/м ; AU ; 17 ; viv007 ; 123 
 3845 ; 1 доллар. США. Дж.Бучанан ; 2010 ;  ; ж/м ; XF ; 20 ; viv007 ; 127 
 3846 ; 1 доллар. США. А.Линкольн ; 2010 ;  ; ж/м ; AU ; 25 ; uharius ; 127 
 3847 ; 1 доллар. США. Миллард Филлмор ; 2010 ;  ; ж/м ; AU ; 18 ; uharius ; 128 
 3848 ; 1 доллар. США. Р.Никсон ; 2010 ;  ; ж/м ; AU ; 25 ; uharius ; 204 
 3849 ; 1 лев. Болгария. Дружба навеки ; 1981 ;  ; ж/м ; AU ; 56 ; gbp ; 361 
 3850 ; 25 пфенниг. Германия ; 1910А ;  ; Ni ; XF- ; 31 ; vihufa ; 363 
 3851 ; 10 пфеннигов. Германия. Бонн. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 13 ; aziya11 ; 128 
 3852 ; 10 пфеннигов. Германия. Нотгельд. Эльберфельд ; 1917 ;  ; Zn ; VF ; 12 ; aziya11 ; 114 
 3853 ; 10 пфеннигов. Германия. Нотгельд. Хайдельберг ;  ;  ; Zn ; VF ; 31 ; taa ; 230 
 3854 ; 10 пфеннигов. Германия. Нотгельд. Майнц ; 1918 ;  ; Fe ; F+ ; 24 ; Sky2 ; 155 
 3855 ; 10 пфеннигов. Германия. Нотгельд. Хаген ; 1918 ;  ; Zn ; VF ; 35 ; taa ; 226 
 3756 ; 2 евро. Словакия ; 2009 ;  ; Би/м ; XF- ; 12 ; vasek ; 194 
 3757 ; 2 евро. Португалия ; 2014 ;  ; Би/м ; AU ; 12 ; Hotey ; 207 
 3758 ; 2 евро. Люксембург. Два герцога ; 2005 ;  ; Би/м ; AU ; 14 ; v_bond ; 235 
 3759 ; 2 евро. Португалия ; 2009 ;  ; Би/м ; AU ; 34 ; Hotey ; 308 
 3760 ; 2 евро. Словения. ; 2010 ;  ; Би/м ; XF+ ; 9 ; Vanka ; 202 
 3761 ; 2 евро. Испания ; 2011 ;  ; Би/м ; AU ; 11 ; cochu ; 212 
 3762 ; 2 евро. Словения. Постоинска Яма ; 2013 ;  ; Би/м ; AU ; 23 ; Hotey ; 267 
 3763 ; 2 евро. Испания ; 2002 ;  ; Би/м ; AU ; 17 ; nivva ; 202 
 3764 ; 2 евро. Финляндия. Права человека ; 2008 ;  ; Би/м ; AU ; 19 ; v_bond ; 245 
 3765 ; 2 евро. Словения ; 2008 ;  ; Би/м ; AU ; 30 ; ersh1 ; 216 
 3766 ; 2 евро. Италия. Всемирная продовольственная программа ; 2004 ;  ; Би/м ; XF ; 14 ; WhiteMouse ; 207 
 3767 ; 2 евро. Италия. 150 лет союзу Италии ; 2011 ;  ; Би/м ; AU ; 13 ; WhiteMouse ; 211 
 3768 ; 2 евро. Италия. Кавур ; 2010 ;  ; Би/м ; AU ; 14 ; sia.beauty ; 206 
 3769 ; 2 евро. Австрия. 50 лет ; 2005 ;  ; Би/м ; AU ; 23 ; ag58 ; 292 
 3770 ; 2 евро. Бельгия ; 2008 ;  ; Би/м ; AU ; 20 ; nivva ; 281 
 3771 ; 2 евро. Нидерланды ; 2011 ;  ; Би/м ; AU ; 34 ; rik ; 694 
 3772 ; 2 евро. Бельгия ; 2010 ;  ; Би/м ; AU ; 9 ; Vanka ; 202 
 3773 ; 2 евро. Франция ; 2014 ;  ; Би/м ; AU ; 16 ; vladimirov ; 216 
 3774 ; 2 евро. Люксембург ; 2011 ;  ; Би/м ; AU ; 12 ; cochu ; 225 
 3775 ; 2 евро. Италия. Верди ; 2013 ;  ; Би/м ; AU ; 14 ; seva777 ; 226 
 3776 ; 2 евро. Италия. Галилео Галилей ; 2014 ;  ; Би/м ; AU ; 19 ; WhiteMouse ; 217 
 3777 ; 2 евро. Словения. Штейн ; 2011 ;  ; Би/м ; AU ; 7 ; vasek ; 192 
 3778 ; 2 евро. Словакия. Свобода демократии ; 2009 ;  ; Би/м ; AU ; 16 ; seva777 ; 227 
 3779 ; 2 евро. Словения. ; 2007 ;  ; Би/м ; AU ; 30 ; ersh1 ; 239 
 3780 ; 2 евро. Португалия ; 2008 ;  ; Би/м ; XF ; 26 ; fuzzyfly ; 388 
 3781 ; 2 евро. Франция. Президентство в ЕС ; 2008 ;  ; Би/м ; AU ; 14 ; sia.beauty ; 228 
 3782 ; 2 евро. Бельгия. ; 2014 ;  ; Би/м ; AU ; 21 ; WhiteMouse ; 217 
 3783 ; 2 евро. Германия ; 2002 ;  ; Би/м ; AU ; 14 ; nivva ; 185 
 3784 ; 2 евро. Германия. Баден-Вюртемберг ; 2013 ;  ; Би/м ; AU ; 40 ; кузяка ; 240 
 3785 ; 2 евро. Италия. Галилео Галилей ; 2014 ;  ; Би/м ; AU ; 20 ; aziya11 ; 224 
 3786 ; 2 евро. Бельгия ; 2010 ;  ; Би/м ; AU ; 21 ; Kosmas ; 183 
 3787 ; 2 евро. Финляндия ; 2009 ;  ; Би/м ; AU ; 13 ; v_bond ; 245 
 3788 ; 2 евро. Греция ; 2014 ;  ; Би/м ; AU ; 14 ; aziya11 ; 203 
 3789 ; 2 евро. Латвия ; 2014 ;  ; Би/м ; AU ; 6 ; Nastrom ; 184 
 3790 ; 2 евро. Нидерланды ; 2013 ;  ; Би/м ; AU ; 27 ; v_bond ; 267 
 3791 ; 2 евро. Испания ; 2011 ;  ; Би/м ; AU ; 15 ; aziya11 ; 207 
 3792 ; 2 евро. Финляндии. Туве Янсон ; 2014 ;  ; Би/м ; XF+ ; 16 ; sia.beauty ; 209 
 3793 ; 2 евро. Словакия. Кирилл и Мефодий ; 2013 ;  ; Би/м ; AU ; 16 ; Hotey ; 230 
 3794 ; 2 евро. Мальта ; 2008 ;  ; Би/м ; XF+ ; 14 ; seva777 ; 194 
 3795 ; 2 евро. Мальта. Независимость ; 2014 ;  ; Би/м ; AU ; 18 ; seva777 ; 267 
 3796 ; 2 евро. Франция ; 2011 ;  ; Би/м ; XF+ ; 11 ; тарнум ; 194 
 3797 ; 2 евро. Люксембург ; 2014 ;  ; Би/м ; AU ; 12 ; Vanka ; 200 
 3798 ; 2 евро. Франция ; 2014 ;  ; Би/м ; AU ; 12 ; Vanka ; 200 
 3799 ; 2 евро. Греция ; 2010 ;  ; Би/м ; AU ; 21 ; Dub-Dubom ; 173 
 3800 ; 2 евро. Финляндия. ЕС ; 2005 ;  ; Би/м ; AU ; 15 ; sia.beauty ; 239 
 3801 ; 2 евро. Люксембург ; 2010 ;  ; Би/м ; AU ; 25 ; rik ; 429 
 3802 ; 2 евро. Люксембург ; 2012 ;  ; Би/м ; XF+ ; 11 ; Vanka ; 200 
 3803 ; 2 евро. Португалия ; 2009 ;  ; Би/м ; AU ; 17 ; v_bond ; 255 
 3804 ; 2 евро. Испания ; 2013 ;  ; Би/м ; AU ; 18 ; seva777 ; 267 
 3805 ; 2 евро. Испания ; 2014 ;  ; Би/м ; AU ; 20 ; WhiteMouse ; 214 
 3706 ; 2 евро. Люксембург ; 2006 ;  ; Би/м ; AU ; 23 ; fuzzyfly ; 316 
 3707 ; 2 евро. Словакия. Вышеградская встреча ; 2011 ;  ; Би/м ; AU ; 14 ; a_kay ; 206 
 3708 ; 2 евро. Италия. Конституция ; 2005 ;  ; Би/м ; AU ; 13 ; sia.beauty ; 207 
 3709 ; 2 евро. Германия.  10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 27 ; Опятор ; 233 
 3710 ; 2 евро. Люксембург. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 28 ; ersh1 ; 308 
 3711 ; 2 евро. Финляндия ; 2013 ;  ; Би/м ; AU ; 17 ; Noble ; 207 
 3712 ; 2 евро. Люксембург. Генри ; 2004 ;  ; Би/м ; AU ; 13 ; sia.beauty ; 228 
 3713 ; 2 евро. Бельгия ; 2010 ;  ; Би/м ; AU ; 9 ; Vanka ; 202 
 3714 ; 2 евро. Германия. Саарленд ; 2009 ;  ; Би/м ; AU ; 29 ; Ostriy ; 225 
 3715 ; 2 евро. Бельгия. Елизавета ; 2012 ;  ; Би/м ; AU ; 14 ; water spirit ; 227 
 3716 ; 2 евро. Греция. Олимпиада ; 2004 ;  ; Би/м ; AU ; 11 ; sia.beauty ; 206 
 3717 ; 2 евро. Финляндия ; 2006 ;  ; Би/м ; AU ; 17 ; тарнум ; 255 
 3718 ; 2 евро. Люксембург ; 2012 ;  ; Би/м ; AU ; 29 ; seva777 ; 561 
 3719 ; 2 евро. Финляндия. 90 лет независимости ; 2007 ;  ; Би/м ; AU ; 21 ; кс ; 267 
 3720 ; 2 евро. Испания ; 2015 ;  ; Би/м ; AU ; 20 ; didisister ; 204 
 3721 ; 2 евро. Люксембург . Два герцога ; 2014 ;  ; Би/м ; AU ; 11 ; a_kay ; 207 
 3722 ; 2 евро. Испания ; 2010 ;  ; Би/м ; AU ; 10 ; Опятор ; 208 
 3723 ; 2 евро. Германия. Бавария ; 2012 ;  ; Би/м ; AU ; 17 ; ♂ ; 238 
 3724 ; 2 евро. Словения. Барбара Брыльска ; 2014 ;  ; Би/м ; AU ; 34 ; кузяка ; 227 
 3725 ; 2 евро. Бельгия. Брайль ; 2009 ;  ; Би/м ; AU ; 12 ; water spirit ; 232 
 3726 ; 2 евро. Португалия ; 2007 ;  ; Би/м ; AU ; 9 ; fuzzyfly ; 267 
 3727 ; 2 евро. Испания ; 2015 ;  ; Би/м ; XF ; 32 ; кузяка ; 202 
 3728 ; 2 евро. Италия. Карабинеры ; 2014 ;  ; Би/м ; AU ; 47 ; кузяка ; 285 
 3729 ; 2 евро. Мальта. Корпусу полиции 200 лет ; 2014 ;  ; Би/м ; AU ; 62 ; seva777 ; 567 
 3730 ; 2 евро. Германия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 32 ; salim ; 408 
 3731 ; 2 евро. Португалия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 29 ; кузяка ; 294 
 3732 ; 2 евро. Германия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 13 ; ♂ ; 208 
 3733 ; 2 евро. Германия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 13 ; nivva ; 225 
 3734 ; 2 евро. Греция. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 46 ; кс ; 276 
 3735 ; 2 евро. Испания. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 44 ; fuzzyfly ; 299 
 3736 ; 2 евро. Финляндия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 40 ; кс ; 298 
 3737 ; 2 евро. Германия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 25 ; кузяка ; 250 
 3738 ; 2 евро. Франция. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 45 ; fuzzyfly ; 498 
 3739 ; 2 евро. Люксембург. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 11 ; fuzzyfly ; 325 
 3740 ; 2 евро. Бельгия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 19 ; fuzzyfly ; 324 
 3741 ; 2 евро. Германия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 39 ; nivva ; 445 
 3742 ; 2 евро. Ирландия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 34 ; fuzzyfly ; 583 
 3743 ; 2 евро. Австрия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 10 ; ♂ ; 207 
 3744 ; 2 евро. Италия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 11 ; fuzzyfly ; 281 
 3745 ; 2 евро. Германия. 50 лет Римского договора ; 2007 ;  ; Би/м ; AU ; 17 ; nivva ; 453 
 3746 ; 2 евро. Италия Всемирная продовольственная программа ; 2004 ;  ; Би/м ; AU ; 11 ; sia.beauty ; 206 
 3747 ; 2 евро. Италия. 150 лет союзу Италии ; 2011 ;  ; Би/м ; AU ; 10 ; aziya11 ; 206 
 3748 ; 2 евро. Финляндия. Туве Янсон ; 2014 ;  ; Би/м ; AU ; 11 ; vasek ; 181 
 3749 ; 2 евро. Нидерланды. Вильгельм Александр ; 2014 ;  ; Би/м ; AU ; 27 ; sia.beauty ; 206 
 3750 ; 2 евро. Италия. Боккаччо ; 2013 ;  ; Би/м ; AU ; 9 ; Kosmas ; 200 
 3751 ; 2 евро. Люксембург ; 2013 ;  ; Би/м ; AU ; 12 ; Опятор ; 222 
 3752 ; 2 евро. Португалия ; 2002 ;  ; Би/м ; AU ; 32 ; sia.beauty ; 304 
 3753 ; 2 евро. Франция. Речь Шарля де Голь ; 2010 ;  ; Би/м ; AU ; 26 ; sia.beauty ; 247 
 3754 ; 2 евро. Бельгия ; 2013 ;  ; Би/м ; AU ; 12 ; Hotey ; 207 
 3755 ; 2 евро. Финляндия. Илмари Тапиовара ; 2014 ;  ; Би/м ; AU ; 18 ; vasek ; 201 
 3656 ; 25 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 13 ; Mike! ; 153 
 3657 ; 25 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF ; 7 ; Mike! ; 153 
 3658 ; 25 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; XF- ; 7 ; Shundr ; 257 
 3659 ; 10 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Fe ; VF+ ; 22 ; etwar55 ; 240 
 3660 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 27 ; visitor ; 302 
 3661 ; 10 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF ; 18 ; etwar55 ; 231 
 3662 ; 10 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF ; 5 ; Mike! ; 93 
 3663 ; 10 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF ; 5 ; Mike! ; 146 
 3664 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 18 ; Erzherzog ; 160 
 3665 ; 10 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Fe ; VF ; 15 ; Mike! ; 135 
 3666 ; 10 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Fe ; VF- ; 11 ; Mike! ; 295 
 3667 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 19 ; Mike! ; 172 
 3668 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF ; 9 ; Mike! ; 139 
 3669 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF ; 31 ; taa ; 223 
 3670 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 11 ; Mike! ; 113 
 3671 ; 10 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF ; 23 ; etwar55 ; 330 
 3672 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; XF- ; 5 ; Mike! ; 127 
 3673 ; 5 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF+ ; 13 ; etwar55 ; 237 
 3674 ; 5 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Fe ; XF ; 7 ; Mike! ; 159 
 3675 ; 2 пфеннига. Германия. Нотгельд ; ND ;  ; Fe ; VF ; 38 ; visitor ; 317 
 3676 ; 2 пфеннига. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 24 ; visitor ; 405 
 3677 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 19 ; etwar55 ; 329 
 3678 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 26 ; etwar55 ; 370 
 3679 ; 10 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Zn ; VF- ; 23 ; Mike! ; 294 
 3680 ; 10 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Zn ; F-VF ; 5 ; Mike! ; 206 
 3681 ; 10 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; F-VF ; 20 ; etwar55 ; 226 
 3682 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; F-VF ; 15 ; Александр007 ; 225 
 3683 ; 2-1/2 пфеннига. Германия. Нотгельд ; ND ;  ; Zn ; VF- ; 17 ; Александр007 ; 225 
 3684 ; 3 пенса. Австралия ; 1936 ;  ; Ag ; VF- ; 18 ; andrej.fedorov.1971 ; 159 
 3685 ; 1 марка. Финляндия ; 1966 ;  ; Ag ; VF-XF ; 10 ; porte33 ; 102 
 3686 ; 25 эре. Швеция ; 1950 ;  ; Ag ; XF ; 25 ; Lex2000 ; 90 
 3687 ; 50 стотинок. Болгария ; 1913 ;  ; Ag ; VF-XF ; 12 ; $$$ ; 265 
 3688 ; 1 крейцер Австрия ; 1885 ;  ; Cu ; VF ; 5 ; Mike! ; 111 
 3689 ; 1/2 франка. Швейцария ; 1964 ;  ; Ag ; XF ; 19 ; porte33 ; 144 
 3690 ; 10 эре. Швеция ; 1945 ;  ; Ag ; VF+ ; 8 ; Mike! ; 45 
 3691 ; 50 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Al ; VF ; 20 ; taa ; 223 
 3692 ; 50 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Al ; VF ; 8 ; Mike! ; 192 
 3693 ; 10 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Al ; VF ; 31 ; Kig83 ; 300 
