 5830 ; Бона иностранная Германия ;  ;  ;  ;  ; 17 ; air ; 150 
 4013 ; 1/3 талера. Пруссия ; 1778 ;  ; Ag ; F ; 11 ; Mike! ; 769 
 4014 ; 50 сентаво. Кабо-Верде ; 1968 ;  ; Br ; XF ; 17 ; Отто фон Бисмарк ; 194 
 4015 ; 1 пенни. Ирландия ; 1928 ;  ; Br ; VF ; 18 ; Mike! ; 101 
 4016 ; 25 пенсов. Гернси. 25 лет правления ; 1977 ;  ; Cu-Ni ; XF ; 11 ; Mike! ; 232 
 4017 ; 3 марки. Веймар ; 1922A ;  ; Al ; VF-XF ; 14 ; Mike! ; 429 
 4018 ; 1 скиллинг. Дания ; 1771 ;  ; Cu ; F ; 1 ; Mike! ; 111 
 4019 ; 1 скиллинг. Дания ; 1771 ;  ; Cu ; F ; 35 ; olq ; 377 
 4020 ; 25 пенсов. Джерси. 25 лет правления ; 1977 ;  ; Cu-Ni ; XF+ ; 39 ; Mike! ; 204 
 4021 ; 1 песо. Куба. Энгельс ; 2002 ;  ; Cu-Ni ; AU ; 10 ; Zyrd17 ; 386 
 4022 ; 1 гротен. Бремен ; 1742 ;  ; Ag ; F ; 23 ; Baikal ; 395 
 4023 ; 2 чентезимо. Италия ; 1861 ;  ; Cu ; VF ; 1 ; Mike! ; 131 
 4024 ; 10 франков Марокко ; 1371 ;  ; Al/Br ; VF ; 5 ; Mike! ; 26 
 4025 ; 1 крона. Гибралтар. Адмирал Нельсон ; 1980 ;  ; Cu-Ni ; XF+ ; 11 ; Mike! ; 237 
 4026 ; 50 франков. Марокко ; 1371 ;  ; Al/Br ; VF ; 29 ; seaexpo ; 200 
 4027 ; 25 пенсов. Остров Вознесения. Королевская свадьба ; 1981 ;  ; Cu-Ni ; XF ; 5 ; Mike! ; 335 
 4028 ; 1 крона. Остров Мэн. На свадьбу ; 1981 ;  ; Cu-Ni ; XF ; 4 ; Mike! ; 279 
 4029 ; 1 доллар. Белиз ; 2012 ;  ; Латунь ; XF+ ; 17 ; Mikle777 ; 199 
 4030 ; 1 эре. Дания ; 1909 ;  ; Br ; F-VF ; 2 ; Mike! ; 123 
 4031 ; 100 драм. Армения ; 1997 ;  ; Cu-Ni ; XF+ ; 27 ; daadar ; 124 
 4032 ; 1 доллар. Бермуды. Королевская свадьба ; 1981 ;  ; Cu-Ni ; XF+ ; 11 ; sahakala ; 394 
 4033 ; 1 цент. США ; 1907 ;  ; Br ; VF ; 13 ; Mike! ; 152 
 3934 ; 50 марок. Финляндия ; 1956 ;  ; Al/Br ; VF-XF ; 26 ; solder13 ; 115 
 3935 ; 50 марок. Финляндия ; 1954 ;  ; Al/Br ; VF+ ; 15 ; jugla ; 110 
 3936 ; 10 марок. Финляндия ; 1938 ;  ; Al/Br ; VF+ ; 10 ; musik ; 113 
 3937 ; 20 марок. Финляндия ; 1961 ;  ; Al/Br ; VF+ ; 12 ; kergudu ; 32 
 3938 ; 20 марок. Финляндия ; 1960 ;  ; Al/Br ; XF+ ; 11 ; musik ; 136 
 3939 ; 20 марок. Финляндия ; 1957 ;  ; Al/Br ; VF+ ; 19 ; solder13 ; 82 
 3940 ; 20 марок. Финляндия ; 1953 ;  ; Al/Br ; XF ; 12 ; musik ; 57 
 3941 ; 20 марок. Финляндия ; 1954 ;  ; Al/Br ; XF ; 11 ; musik ; 57 
 3942 ; 20 марок. Финляндия ; 1955 ;  ; Al/Br ; VF+ ; 11 ; Володя ; 42 
 3943 ; 10 марок. Финляндия ; 1935 ;  ; Al/Br ; VF+ ; 31 ; musik ; 254 
 3944 ; 10 марок. Финляндия ; 1936 ;  ; Al/Br ; VF+ ; 25 ; musik ; 193 
 3945 ; 10 марок. Финляндия ; 1930 ;  ; Al/Br ; VF+ ; 16 ; musik ; 153 
 3946 ; 10 марок. Финляндия ; 1937 ;  ; Al/Br ; VF+ ; 20 ; musik ; 204 
 3947 ; 10 марок. Финляндия ; 1939 ;  ; Al/Br ; VF+ ; 37 ; musik ; 288 
 3948 ; 10 марок. Финляндия ; 1929 ;  ; Al/Br ; VF+ ; 15 ; musik ; 207 
 3949 ; 10 марок. Финляндия ; 1928 ;  ; Al/Br ; VF+ ; 21 ; musik ; 201 
 3950 ; 10 марок. Финляндия ; 1931 ;  ; Al/Br ; VF+ ; 11 ; boroda ; 132 
 3951 ; 5 марок. Финляндия ; 1942 ;  ; Al/Br ; VF+ ; 24 ; Blekbo ; 87 
 3952 ; 5 марок. Финляндия ; 1931 ;  ; Al/Br ; VF+ ; 32 ; Володя ; 76 
 3953 ; 5 марок. Финляндия ; 1938 ;  ; Al/Br ; VF+ ; 21 ; Blekbo ; 75 
 3954 ; 5 марок. Финляндия ; 1947 ;  ; Al/Br ; XF+ ; 7 ; musik ; 153 
 3955 ; 5 марок. Финляндия ; 1952 ;  ; Al/Br ; XF ; 30 ; musik ; 148 
 3956 ; 5 марок. Финляндия ; 1939 ;  ; Al/Br ; XF ; 10 ; anshel ; 55 
 3957 ; 5 марок. Финляндия ; 1949 ;  ; Al/Br ; XF+ ; 16 ; gusar ; 218 
 3958 ; 5 марок. Финляндия ; 1948 ;  ; Al/Br ; XF+ ; 11 ; Blekbo ; 112 
 3959 ; 5 марок. Финляндия ; 1933 ;  ; Al/Br ; VF-XF ; 19 ; Blekbo ; 163 
 3960 ; 5 марок. Финляндия ; 1941 ;  ; Al/Br ; VF+ ; 10 ; tolegv ; 55 
 3961 ; 5 марок. Финляндия ; 1935 ;  ; Al/Br ; VF-XF ; 11 ; boroda ; 132 
 3962 ; 5 марок. Финляндия ; 1936 ;  ; Al/Br ; VF-XF ; 17 ; solder13 ; 214 
 3963 ; 5 марок. Финляндия ; 1951 ;  ; Al/Br ; XF+ ; 15 ; banks ; 80 
 3964 ; 5 марок. Финляндия ; 1930 ;  ; Al/Br ; VF ; 14 ; musik ; 114 
 3965 ; 5 марок. Финляндия ; 1940 ;  ; Al/Br ; VF+ ; 30 ; LAB-A ; 92 
 3966 ; 5 марок. Финляндия ; 1950 ;  ; Al/Br ; XF ; 16 ; musik ; 74 
 3967 ; 5 марок. Финляндия ; 1946 ;  ; Al/Br ; VF-XF ; 22 ; musik ; 73 
 3968 ; 5 марок. Финляндия ; 1937 ;  ; Al/Br ; VF+ ; 29 ; val211 ; 69 
 3969 ; 10 марок. Финляндия ; 1932 ;  ; Al/Br ; VF+ ; 14 ; boroda ; 163 
 3970 ; 10 марок. Финляндия ; 1934 ;  ; Al/Br ; VF+ ; 27 ; boroda ; 265 
 3971 ; 20 марок. Финляндия ; 1959 ;  ; Al/Br ; XF ; 9 ; musik ; 113 
 3972 ; 10 пфеннигов. Веймар ; 1924J ;  ; Al/Br ; VF ; 16 ; guran ; 100 
 3973 ; 10 франков. Люксембург ; 1974 ;  ; Cu-Ni ; XF- ; 16 ; tolegv ; 39 
 3974 ; 5 шиллингов. Австрия ; 1969 ;  ; Cu-Ni ; XF- ; 18 ; tolegv ; 32 
 3975 ; 1 марка. Финляндия ; 1921 ;  ; Cu-Ni ; VF+ ; 19 ; mefody73 ; 28 
 3976 ; 20 сенти. Эстония ; 1935 ;  ; Ni-Br ; VF+ ; 11 ; bva150979 ; 227 
 3977 ; Фартинг. Великобритания ; 1807 ;  ; Cu ; F-VF ; 34 ; Щука ; 491 
 3978 ; 5 центов. Нидерландские Антиллы ; 1965 ;  ; Cu-Ni ; XF- ; 28 ; Livon ; 33 
 3979 ; 1 цент. США ; 1899 ;  ; Cu ; VF ; 16 ; sos1 ; 165 
 3980 ; 25 пфеннигов. Германия ; 1909F ;  ; Cu-Ni ; VF ; 46 ; kornum ; 884 
 3981 ; 50 сантимов. Бельгия ; 1932 ;  ; Cu-Ni ; VF- ; 24 ; av ; 39 
 3982 ; Телефонный жетон. Франция ; 1937 ;  ; Cu-Ni ; VF-XF ; 24 ; Emv ; 123 
 3983 ; 5 центов. США ; 1935 ;  ; Cu-Ni ; F-VF ; 5 ; azef ; 62 
 3884 ; 1 шиллинг. Любек. Отверстие ; 1758 ;  ; Ag ; VG ; 15 ; jj ; 153 
 3885 ; 4 мараведи. Испания ; 1831 ;  ; Cu ; F ; 40 ; aziya11 ; 104 
 3886 ; 50 песет. Испания ; 1957 ;  ; Cu/Ni ; VF+ ; 16 ; Jiamer57rus ; 22 
 3887 ; 5 бани. Румыния ; 1867 ;  ; Cu ; F ; 16 ; seaexpo ; 27 
 3888 ; 5 эре. Швеция ; 1926 ;  ; Cu ; VF ; 24 ; tss ; 57 
 3889 ; 2 1/2 цента. Нидерланды ; 1880 ;  ; Cu ; F-VF ; 33 ; Rusik ; 84 
 3890 ; 1 эре. Дания ; 1937 ;  ; Cu ; VF+ ; 16 ; kornum ; 37 
 3891 ; 2 цента. Бельгия ; 1833 ;  ; Cu ; F ; 17 ; olq ; 31 
 3892 ; 200 лей. Румыния ; 1945 ;  ; Al/Br ; VF ; 30 ; Sky2 ; 702 
 3893 ; 1 гротен. Бремен ; 1747 ;  ; Ag ; F+ ; 30 ; Mike! ; 435 
 3894 ; 1 шиллинг. Гамбург ; 1851 ;  ; Ag ; F ; 11 ; Baikal ; 305 
 3895 ; 2 франка. Французский Сент-Пьер и Микелон ; 1948 ;  ; Al ; XF ; 7 ; mkm1968 ; 493 
 3896 ; 1 дайм. США ; 1899 ;  ; Ag ; F ; 15 ; Mike! ; 159 
 3897 ; 1 дреллинг. Гамбург ; 1855 ;  ; Ag ; F+ ; 15 ; Baikal ; 453 
 3898 ; 4 гроша. Пруссия ; 1805 ;  ; Ag ; F-VF ; 35 ; dimer ; 544 
 3899 ; 1/4 доллара. США ; 1908 ;  ; Ag ; F ; 25 ; Mike! ; 306 
 3900 ; 5 гривен. Украина. Винница ; 2013 ;  ; Cu-Ni ; Proof ; 29 ; Vebr ; 360 
 3901 ; 20 крейцеров. Венгрия. Гурт снята напайка 12 часов ; 1843 ;  ; Ag ; VF- ; 11 ; bva150979 ; 493 
 3902 ; 2 лей. Румыния ; 1947 ;  ; Br ; VF- ; 9 ; vesta78 ; 136 
 3903 ; 5 гривен. Украина. Петля Нестерова ; 2013 ;  ; Cu-Ni ; Proof ; 20 ; Cosmos ; 328 
 3904 ; 2 гривны. Украина. Ольга Кобылянская ; 2013 ;  ; Cu-Ni ; Proof ; 12 ; Vebr ; 258 
 3905 ; 5 долларов. Ниуэ. Олимпиада. Теннис ; 1987 ;  ; Cu-Ni ; XF+ ; 1 ; Mike! ; 232 
 3906 ; 5 долларов Ниуэ. Олимпиада. Теннис ; 1987 ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 232 
 3907 ; 25 пенсов. Тристан-да-Кунья. Королева-мать ; 1980 ;  ; Cu-Ni ; XF+ ; 2 ; andreyM ; 239 
 3908 ; 20 риалов. Йемен ; 2004 ;  ; Би/м ; AU ; 2 ; акуна матата ; 126 
 3909 ; 1/2 доллара. США. 100 лет Конгрессу ; 1989D ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 345 
 3910 ; 5 долларов. Ниуэ. Кеннеди ; 1988 ;  ; Cu-Ni ; XF+ ; 1 ; Mike! ; 232 
 3911 ; 20 марок. ГДР. Эрнст Тельманн ; 1971A ;  ; Cu-Ni ; XF+ ; 4 ; Mike! ; 140 
 3912 ; 1 доллар. Гайана ; 1970 ;  ; Cu-Ni ; AU ; 31 ; Mike! ; 242 
 3913 ; 2 кроны. Дания ; 1925 ;  ; Al/Br ; VF+ ; 9 ; Mike! ; 128 
 3914 ; 1 пенни. Великобритания ; 1889 ;  ; Cu ; F-VF ; 19 ; росвет ; 34 
 3915 ; 1 крейцер. Баден ; 1869 ;  ; Cu ; XF- ; 1 ; Mike! ; 333 
 3916 ; 5 толари. Словения ; 1996 ;  ; Al/Br ; AU ; 1 ; Mike! ; 88 
 3917 ; 1 крона. Швеция ; 1957 ;  ; Ag ; VF- ; 15 ; VOLKODAVS5 ; 102 
 3918 ; 1 крона. Швеция ; 1954 ;  ; Ag ; VF- ; 22 ; VOLKODAVS5 ; 123 
 3919 ; 1 крона. Швеция ; 1963 ;  ; Ag ; VF- ; 18 ; VOLKODAVS5 ; 121 
 3920 ; 1 крона. Швеция ; 1949 ;  ; Ag ; VF+ ; 7 ; VOLKODAVS5 ; 116 
 3921 ; 1 крона. Швеция ; 1964 ;  ; Ag ; VF- ; 20 ; VOLKODAVS5 ; 102 
 3922 ; 1 крона. Швеция ; 1958 ;  ; Ag ; VF ; 18 ; VOLKODAVS5 ; 108 
 3923 ; 1 крона. Швеция ; 1948 ;  ; Ag ; F-VF ; 13 ; VOLKODAVS5 ; 114 
 3924 ; 1 крона. Швеция ; 1944 ;  ; Ag ; VF- ; 32 ; VOLKODAVS5 ; 114 
 3925 ; 1 крона. Швеция ; 1946 ;  ; Ag ; VF- ; 22 ; VOLKODAVS5 ; 114 
 3926 ; 5 крон. Норвегия. 150-летие Норвежского нац банка ; 1991 ;  ; Cu-Ni ; VF-XF ; 41 ; krugerrand ; 141 
 3927 ; 5 крон. Норвегия. Норвежский мон двор ; 1995 ;  ; Cu-Ni ; VF-XF ; 20 ; Blekbo ; 165 
 3928 ; 1 доллар. США. Сертификат ; 1978 ;  ; Cu-Ni ; XF- ; 11 ; boroda ; 132 
 3929 ; Монетовидный жетон. Экю. Сертификат ;  ;  ; Ж/м ; AU ; 9 ; sahakala ; 186 
 3930 ; 2 евро. Финляндия. Хелен Шерфбек ; 2012 ;  ; Би/м ; XF ; 7 ; Blixa37 ; 140 
 3931 ; 50 марок. Финляндия ; 1953 ;  ; Al/Br ; AU ; 7 ; musik ; 153 
 3932 ; 50 марок. Финляндия ; 1961 ;  ; Al/Br ; VF+ ; 42 ; musik ; 129 
 3933 ; 50 марок. Финляндия ; 1952 ;  ; Al/Br ; XF- ; 14 ; Blekbo ; 123 
 3834 ; 1 цент. США ; 1951D ;  ; Br ; VF+ ; 9 ; natalka0909 ; 26 
 3835 ; 1/2 соль. Перу ; 1971 ;  ; Латунь ; XF ; 43 ; cherenko-1982 ; 87 
 3836 ; 10 сентесимо. Чили ; 1963 ;  ; Латунь ; VF-XF ; 21 ; Don_kihot77 ; 38 
 3837 ; 20 менге. Монголия ; 1945 ;  ; Cu-Ni ; VF+ ; 32 ; Mukoved ; 101 
 3838 ; 10 пфеннигов. Германия ; 1908Е ;  ; Ni ; VF-XF ; 34 ; Опятор ; 102 
 3839 ; 10 пфеннигов. Германия ; 1939D ;  ; Al/Br ; VF-XF ; 37 ; ва банк ; 136 
 3840 ; 5 пайс. Мьянма ; 1952-1966 ;  ; Cu-Ni ; XF ; 19 ; AlexReva ; 36 
 3841 ; 10 пайса. Пакистан ; 1966 ;  ; Cu-Ni ; VF+ ; 31 ; Don_kihot77 ; 67 
 3842 ; 1 корона. Чехия и Моравия ; 1944 ;  ; Zn ; VF ; 9 ; cpb ; 46 
 3843 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. Стадион ; 1972G ;  ; Ag ; AU ; 8 ; bv812 ; 379 
 3844 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. Олимпийский огонь ; 1972G ;  ; Ag ; AU ; 11 ; alik434 ; 393 
 3845 ; 20 монго. Монголия ; 1925 ;  ; Ag ; VF-XF ; 21 ; Гвидон ; 368 
 3846 ; 20 сентимес. Уругвай ; 1942 ;  ; Ag ; VF+ ; 21 ; bva150979 ; 257 
 3847 ; 3 пенса. Новая Зелендия ; 1939 ;  ; Ag ; VF+ ; 8 ; ivanptm ; 100 
 3848 ; 3 пенса. Новая Зелендия ; 1943 ;  ; Ag ; VF+ ; 13 ; kornum ; 101 
 3849 ; 3 пенса. Великобритания. Виктория ; 1900 ;  ; Ag ; XF ; 21 ; Гвидон ; 120 
 3850 ; 50 пфеннингов. Германия ; 1938В ;  ; Ni ; XF ; 49 ; kornum ; 4080 
 3851 ; 20 франков. Французская Полинезия ; 1967 ;  ; Cu-Ni ; XF ; 20 ; vengriya ; 55 
 3852 ; 100 рейс. Португалия ; 1900 ;  ; Cu-Ni ; VF+ ; 24 ; Blekbo ; 115 
 3853 ; 50 рейс. Португалия ; 1900 ;  ; Cu-Ni ; XF ; 19 ; Blekbo ; 138 
 3854 ; 25 сентимес. Франция ; 1903 ;  ; Cu-Ni ; XF- ; 37 ; artur2000 ; 165 
 3855 ; 100 франков. Французский Алжир ; 1950 ;  ; Cu-Ni ; VF+ ; 16 ; Slava O ; 83 
 3856 ; 10 франков. Саарланд ; 1954 ;  ; Al/Br ; XF ; 12 ; Ermak ; 118 
 3857 ; 5 евро. Финляндия. Первые всемирные воздушные игры в Турции ; 1997 ;  ; Би/м ; AU ; 35 ; sibirian ; 716 
 3858 ; 50 сенти. Литва ; 1925 ;  ; Al/Br ; F-VF ; 15 ; bva150979 ; 306 
 3859 ; 20 сенти. Литва ; 1925 ;  ; Al/Br ; VF-XF ; 27 ; bva150979 ; 306 
 3860 ; 10 сенти. Литва ; 1925 ;  ; Al/Br ; VF+ ; 12 ; Tank80 ; 102 
 3861 ; 10 сенти. Литва ; 1925 ;  ; Al/Br ; VF ; 19 ; Sky2 ; 126 
 3862 ; 20 сантими. Латвия ; 1922 ;  ; Cu-Ni ; VF- ; 7 ; pvd1412 ; 72 
 3863 ; 10 аурар. Исландия ; 1981 ;  ; Br ; XF ; 17 ; Don_kihot77 ; 109 
 3864 ; 10 эре. Дания ; 1899 ;  ; Ag ; XF- ; 16 ; olancepok ; 261 
 3865 ; 10 эре. Дания ; 1905 ;  ; Ag ; VF+ ; 15 ; Gari 77 ; 207 
 3866 ; 10 эре. Дания ; 1907 ;  ; Ag ; VF-XF ; 20 ; olancepok ; 227 
 3867 ; 25 эре. Дания ; 1905 ;  ; Ag ; VF+ ; 25 ; anshel ; 371 
 3868 ; 50 эре. Швеция ; 1934 ;  ; Ag ; F-VF ; 14 ; tss ; 114 
 3869 ; 25 центов. Канада ; 1968 ;  ; Ag ; VF- ; 12 ; Sterh ; 101 
 3870 ; 25 эре. Швеция ; 1944 ;  ; Ag ; VF ; 35 ; safanya ; 98 
 3871 ; 25 эре. Швеция ; 1953 ;  ; Ag ; XF- ; 30 ; safanya ; 98 
 3872 ; 10 эре. Швеция ; 1950 ;  ; Ag ; VF+ ; 19 ; safanya ; 45 
 3873 ; 10 эре. Швеция ; 1957 ;  ; Ag ; XF ; 33 ; safanya ; 51 
 3874 ; 25 эре. Швеция ; 1905 ;  ; Ag ; F-VF ; 21 ; tss ; 123 
 3875 ; 25 эре. Швеция ; 1937 ;  ; Ag ; F-VF ; 19 ; safanya ; 51 
 3876 ; 10 эре. Швеция ; 1928 ;  ; Ag ; VF- ; 11 ; tss ; 56 
 3877 ; 10 эре. Швеция ; 1911 ;  ; Ag ; F-VF ; 17 ; kefrost ; 203 
 3878 ; 10 эре. Швеция ; 1882 ;  ; Ag ; F+ ; 25 ; hf426 ; 113 
 3879 ; 1/2 гроша. Саксония ; 1856 ;  ; Ag ; VF+ ; 33 ; Baikal ; 478 
 3880 ; 1 шиллинг. Гамбург. Деформация ; 1738 ;  ; Ag ; F- ; 4 ; bethowen ; 111 
 3881 ; 1 шиллинг. Гамбург ; 1759 ;  ; Ag ; F ; 16 ; seaexpo ; 209 
 3882 ; 1 грош. Шаумбург-Липпе. Деформация ; 1828 ;  ; Ag ; F ; 22 ; mkm1968 ; 300 
 3883 ; 1 шиллинг. Мекленбург-Шверин ; 1774 ;  ; Ag ; F ; 21 ; rjrit ; 213 
 3784 ; 10 пиастров. Ливан ; 1961 ;  ; Cu-Ni ; VF+ ; 17 ; Moryak ; 222 
 3785 ; 5 пиастров. Ливан ; 1952 ;  ; Al ; VF ; 22 ; Серж PirGS ; 187 
 3786 ; 25 пиастров. Ливан ; 1969 ;  ; Al/Br ; XF ; 15 ; Don_kihot77 ; 90 
 3787 ; 1 франк. Швейцария ; 1969 ;  ; Cu-Ni ; VF-XF ; 18 ; tolegv ; 46 
 3788 ; 20 раппен. Швейцария ; 1958 ;  ; Ni ; XF- ; 11 ; cpb ; 30 
 3789 ; 10 раппен. Швейцария ; 1951 ;  ; Ni ; XF- ; 15 ; Livon ; 24 
 3790 ; 5 раппен. Швейцария ; 1953 ;  ; Ni ; XF- ; 15 ; Livon ; 32 
 3791 ; 2 динара. Югославия ; 1945 ;  ; Zn ; VF ; 27 ; Sky2 ; 169 
 3792 ; 2 лека. Албания ; 1947 ;  ; Zn ; VF- ; 20 ; vesta78 ; 45 
 3793 ; 10 пфеннигов. Германия ; 1917 ;  ; Zn ; VF ; 23 ; cherenko-1982 ; 42 
 3794 ; 5 центов. Гон-Конг ; 1958 ;  ; Al/Br ; VF+ ; 14 ; велес ; 57 
 3795 ; 100 йен. Япония ; 1974 ;  ; Cu-Ni ; XF ; 14 ; Don_kihot77 ; 59 
 3796 ; 5 сентимес. Венесуэла ; 1948 ;  ; Cu-Ni ; VF+ ; 20 ; FEDOTOV1920 ; 87 
 3797 ; 10 сент. Бельгия ; 1928 ;  ; Ni ; VF ; 39 ; av ; 111 
 3798 ; 50 франков. Западно-Африканские Штаты ; 1972 ;  ; Cu-Ni ; XF ; 19 ; Don_kihot77 ; 74 
 3799 ; 5 филс. Ирак ; 1975-1982 ;  ; Cu-Ni ; XF ; 36 ; Don_kihot77 ; 59 
 3800 ; 5 миллиемес. Ливия ; 1965 ;  ; Ni/Лат ; VF+ ; 21 ; Серж PirGS ; 128 
 3801 ; 50 пфеннигов. Германия ; 1921А ;  ; Al ; VF-XF ; 15 ; Лёха22 ; 57 
 3802 ; 50 пфеннигов. Германия ; 1921D ;  ; Al ; XF- ; 21 ; Лёха22 ; 57 
 3803 ; 50 пфеннигов. Германия ; 1921D ;  ; Al ; XF ; 23 ; Лёха22 ; 57 
 3804 ; 50 пфеннигов. Германия ; 1922A ;  ; Al ; XF ; 11 ; kornum ; 102 
 3805 ; 50 пфеннигов. Германия ; 1922A ;  ; Al ; XF ; 12 ; Лёха22 ; 51 
 3806 ; 1 пфенниг. Германия ; 1917A ;  ; Al ; VF+ ; 11 ; Лёха22 ; 78 
 3807 ; 10 пфеннигов. Германия ; 1912А ;  ; Cu-Ni ; VF ; 21 ; cherenko-1982 ; 45 
 3808 ; 10 пфеннигов. Германия ; 1914D ;  ; Cu-Ni ; XF ; 16 ; maximus1968 ; 51 
 3809 ; 10 пфеннигов. Германия ; 1917 ;  ; Fe ; VF ; 13 ; banks ; 51 
 3810 ; 10 пфеннигов. Германия ; 1917 ;  ; Zn ; VF ; 17 ; kornum ; 63 
 3811 ; 10 пфеннигов. Германия ; 1921 ;  ; Zn ; VF- ; 20 ; cpb ; 46 
 3812 ; 10 пфеннигов. Германия ; 1922 ;  ; Zn ; VF ; 21 ; cherenko-1982 ; 45 
 3813 ; 50 крон. Чехословакия. Юбилей 70 лет Сталину ; 1949 ;  ; Ag ; XF+ ; 34 ; Emv ; 501 
 3814 ; 10 центов. Нидерланды ; 1941 ;  ; Ag ; XF- ; 27 ; aleks51 ; 59 
 3815 ; 1 крона. Эстония ; 1934 ;  ; Al/Br ; F-VF ; 7 ; Jauho ; 102 
 3816 ; 5 сенти. Эстония ; 1931 ;  ; Br ; VF+ ; 16 ; Jauho ; 79 
 3817 ; 2 анны. Британская Индия ; 1929 ;  ; Cu-Ni ; F-VF ; 17 ; dima1-9-8-5 ; 78 
 3818 ; 5 милс. Британский Кипр ; 1956 ;  ; Br ; VF-XF ; 23 ; daadar ; 107 
 3819 ; 1 лей. Румыния ; 1924 ;  ; Cu-Ni ; VF+ ; 23 ; val211 ; 47 
 3820 ; 6 пенсов. Ирландия ; 1967 ;  ; Cu-Ni ; VF+ ; 26 ; val211 ; 55 
 3821 ; 2 шиллинга-Флорин. Ирландия ; 1966 ;  ; Cu-Ni ; VF+ ; 25 ; Moryak ; 104 
 3822 ; 100 лей. Румыния ; 1943 ;  ; Ni ; VF+ ; 15 ; cpb ; 38 
 3823 ; 2 нгвее. Замбия ; 1968 ;  ; Br ; VF+ ; 22 ; Dahan ; 44 
 3824 ; 1 пенни. Британская Нигерия ; 1959 ;  ; Br ; VF ; 20 ; велес ; 128 
 3825 ; 1 пайс. Пакистан. Деформация ; 1948 ;  ; Br ; VF- ; 21 ; Sky2 ; 140 
 3826 ; 20 хеллер. Австрия ; 1895 ;  ; Ni ; VF+ ; 18 ; andrej888 ; 64 
 3827 ; 20 сентавос. Мексика ; 1967 ;  ; Br ; XF- ; 15 ; tolegv ; 38 
 3828 ; 3 пенса. Великобритания ; 1942 ;  ; Al/Br ; VF ; 10 ; t_v_v ; 27 
 3829 ; 3 пенса. Великобритания ; 1961 ;  ; Al/Br ; VF+ ; 13 ; tolegv ; 27 
 3830 ; 1/2 пенни. Великобритания ; 1931 ;  ; Br ; VF- ; 32 ; maleevsw ; 53 
 3831 ; 1/2 пенни. Великобритания ; 1952 ;  ; Br ; VF+ ; 16 ; maleevsw ; 32 
 3832 ; 5 филс. Иордания ; 1967 ;  ; Br ; VF+ ; 27 ; cpb ; 99 
 3833 ; 1 цент. США ; 1930D ;  ; Br ; VF ; 9 ; miranda ; 60 
 3734 ; 10 марок. Финляндия ; 1993 ;  ; Би/м ; AU ; 13 ; Agava ; 163 
 3735 ; 1 марка. Финляндия ; 1939 ;  ; Cu/Ni ; VF-XF ; 16 ; kornum ; 33 
 3736 ; 1 марка. Финляндия ; 1931 ;  ; Cu/Ni ; VF-XF ; 16 ; Livon ; 32 
 3737 ; 10 пенни. Финляндия ; 1990 ;  ; Al ; VF-XF ; 39 ; musik ; 101 
 3738 ; 10 пенни. Финляндия ; 1921 ;  ; Cu ; XF ; 16 ; musik ; 57 
 3739 ; 1 пенни. Финляндия ; 1922 ;  ; Cu ; AU ; 7 ; musik ; 92 
 3740 ; 2 евро. Финляндия ; 2005 ;  ; Би/м ; AU ; 11 ; Blixa37 ; 189 
 3741 ; 1 реал. Бразилия ; 2012 ;  ; Би/м ; AU ; 47 ; генерал777 ; 128 
 3742 ; 10 писо. Филиппины ; 1993 ;  ; Би/м ; AU ; 14 ; cherenko-1982 ; 45 
 3743 ; 2 песо. Аргентина ; 2010 ;  ; Би/м ; AU ; 32 ; Don_kihot77 ; 81 
 3744 ; 1 бальбоа. Панама ; 2011 ;  ; Би/м ; AU ; 38 ; Алек ; 120 
 3745 ; 100 шиллингов. Уганда. 50 лет независимости ; 2012 ;  ; Би/м ; AU ; 24 ; kostja1111 ; 62 
 3746 ; 10 драхм. Греция ; 1973 ;  ; Cu/Ni ; XF ; 42 ; andreyM ; 53 
 3747 ; 5 крон. Чехословакия ; 1973 ;  ; Cu/Ni ; XF ; 9 ; AlexReva ; 28 
 3748 ; 50 пенсов. Гибралтар. Рождество ; 2012 ;  ; Cu/Ni ; XF+ ; 14 ; cotangens ; 126 
 3749 ; 5 сантимов. Панама ; 1980 ;  ; Cu/Ni ; XF+ ; 33 ; Don_kihot77 ; 39 
 3750 ; 10 сантимов. Латвия ; 1922 ;  ; Cu/Ni ; VF ; 13 ; mart_si ; 46 
 3751 ; 2 песо. Аргентина ; 2010 ;  ; Cu/Ni ; XF ; 14 ; Don_kihot77 ; 58 
 3752 ; 1 писо. Филиппины. Национальный герой ; 2011 ;  ; Cu/Ni ; XF+ ; 19 ; Don_kihot77 ; 64 
 3753 ; 1 лев. Болгария. 25 лет Социалистичксой революции ; 1969 ;  ; Cu/Ni ; VF ; 19 ; карпер ; 94 
 3754 ; 1 лира. Италия ; 1924 ;  ; St ; VF- ; 7 ; andrej888 ; 57 
 3755 ; 10 филлеров. Венгрия ; 1935 ;  ; Cu/Ni ; VF+ ; 18 ; t_v_v ; 46 
 3756 ; 20 пара. Черногория ; 1906 ;  ; Cu/Ni ; VF ; 20 ; В1951 ; 206 
